#Boxplots d'expressions du gène ASXL1 en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 2.190, p-value = 0.03405
#Tableau des résultats :
Sample Feature  ExpressionGene
BA3206       1        0.002520
BA3217       5        0.001460
BA3405       3        0.001918
BA3306       5        0.001596
BA3413       3        0.002046
BA3411       1        0.001667
BA3133       1        0.002880
BA3451       1        0.001440
BA3286       1        0.001918
BA3212       1        0.003800
BA3103       2        0.001914
BA3271       1        0.002251
BA3152       1        0.002188
BA3095       1        0.002191
BA3251       5        0.001546
BA3362       1        0.002186
BA3135       8        0.002519
BA3408       8        0.004556
BA3098       3        0.002207
BA3435       1        0.002355
BA3261       1        0.002009
BA3203       6        0.001626
BA3299       6        0.001713
BA3347       5        0.001514
BA3126       1        0.001200
BA3418       8        0.003539
BA3245       5        0.002588
BA3085       1        0.002185
BA3171       1        0.002771
BA3277       5        0.003232
BA3157       1        0.002138
BA3433       5        0.002836
BA3374       1        0.001656
BA3450       7        0.002621
BA3167       2        0.002347
BA3269       5        0.002116
BA3110       2        0.003134
BA3156       8        0.003370
BA3226       1        0.002349
BA3421       5        0.001385
BA3232       1        0.002245
BA3289       5        0.001623
BA3430       5        0.001622
BA3384       1        0.002076
BA3427       1        0.002615
BA3449       8        0.002588
BA3163       1        0.001956
BA3158       3        0.002396
BA3436       1        0.002627
BA3154       7        0.002713
BA3162       2        0.002273
BA3352       2        0.002013
BA3084       1        0.002079
BA3149       5        0.002525
BA3169       5        0.001841
BA3180       5        0.002372
BA3255       1        0.001925
BA3438       1        0.001154
BA3345       8        0.002431
BA3431       7        0.001654
BA3181       8        0.001585
BA3341       2        0.002589
BA3191       1        0.001726
BA3197       1        0.002259
BA3448       1        0.002583
BA3453       5        0.002320
BA3406       3        0.002451
BA3334       2        0.002090
BA3447       7        0.001430
BA3116       5        0.001248
BA3280       5        0.002278
BA3185       5        0.002981
BA3094       1        0.001481
BA3318       2        0.001900
BA3216       5        0.002293
BA3332       7        0.002502
BA3373       1        0.003039
BA3319       1        0.001733
BA3328       1        0.001998
BA3240       1        0.002616
BA3142       1        0.003084
BA3333       5        0.002255
BA3381       1        0.001823
BA3290       1        0.001619
BA3207       1        0.001401
BA3305       5        0.001780
BA3434       1        0.002046
BA3189       1        0.001901
BA3264       1        0.002535
BA3329       5        0.002762
BA3225       1        0.001439
BA3397       1        0.002900
BA3311       1        0.001450
BA3422       5        0.002308
BA3213       5        0.001526
BA3415       1        0.002156
BA3270       1        0.001802
BA3324       1        0.002419
BA3335       5        0.002200
BA3199       5        0.002101
BA3326       5        0.001270
BA3297       1        0.002315
BA3227       1        0.003136
BA3412       1        0.001573
BA3250       1        0.002749
BA3177       1        0.001915
BA3315       1        0.003069
BA3182       1        0.001848
BA3369       1        0.001645
BA3078       1        0.001806
BA3386       1        0.002013
BA3176       1        0.002189
BA3258       1        0.001592
BA3295       1        0.001536
BA3136       1        0.001710
BA3234       1        0.001295
BA3087       1        0.002412
BA3454       1        0.001956
BA3302       1        0.002477
BA3117       1        0.002383
BA3266       1        0.002228
BA3268       1        0.002803
BA3229       1        0.001989
BA3353       1        0.002243
BA3312       1        0.002158
BA3119       1        0.002316
BA3219       1        0.001427
BA3351       1        0.002563
BA3357       1        0.002204
BA3208       1        0.002739
BA3310       1        0.002294
BA3200       1        0.002639
BA3146       1        0.002116
BA3211       1        0.001193
BA3130       1        0.001765
BA3376       1        0.002356
BA3137       1        0.002174
BA3300       1        0.003094
BA3375       1        0.002507
BA3385       1        0.002241
BA3416       1        0.002619
BA3123       1        0.002596
