	Sample	Feature	ExpressionGene
0	BA2409	1	6.24314863798514
1	BA2496	1	5.70908891657494
2	BA3037	1	6.98275640527684
3	BA2865	1	6.64915964619014
4	BA2751	1	6.03067265261494
5	BA2286	1	6.2118938217401
6	BA2488	1	5.52426227668902
7	BA3379	1	6.58673582096521
8	BA2887	1	6.26927993913723
9	BA2712	2	4.51074827340622
10	BA2068	2	6.04066918000608
11	BA2104	1	5.94392026663398
12	BA3124	1	6.26294056892688
13	BA2449	1	5.45930289861008
14	BA2235	1	6.23172881855595
15	BA3038	1	5.7175568767915
16	BA3006	3	5.36143895724277
17	BA2667	1	5.89646386290191
18	BA2239	1	5.95891123308455
19	BA2782	3	5.84150393894181
20	BA2649	1	5.5361204470046
21	BA2861	1	5.97970846844177
22	BA2134	1	5.26814798056447
23	BA2909	1	5.34936654533728
24	BA2653	1	5.36365751969834
25	BA2947	1	4.92595904339551
26	BA2162	1	5.97280903566408
27	BA2564	1	5.32233498083344
28	BA2597	4	7.57003408038875
29	BA3243	2	7.84423149870525
30	BA2446	1	6.32779672565029
31	BA2525	4	5.37856580676691
32	BA2876	4	6.34322095252985
33	BA2357	2	5.7664756489083
34	BA2546	1	5.32411225603459
35	BA2742	1	6.05871195652162
36	BA2316	1	5.73738411344192
37	BA2087	2	6.593640686055
38	BA2148	2	6.43739194293564
39	BA3178	3	6.18772366533395
40	BA2072	1	5.54804570423453
41	BA2733	2	5.50721271315311
42	BA2995	2	6.66836924971821
43	BA2069	1	6.36982886713941
44	BA2681	3	5.60042800463674
45	BA2832	2	5.95036099032181
46	BA2600	4	5.48282694034379
47	BA3230	1	5.34219904385068
48	BA2731	2	4.93574549316748
49	BA2294	4	5.77331420543403
50	BA2816	4	5.24755295562951
51	BA2814	3	5.63629526687021
52	BA2631	1	6.34145730932297
53	BA2023	1	5.32594510532091
54	BA2375	1	5.48834420491023
55	BA2485	1	6.30934475839905
56	BA2455	4	5.88961440143981
57	BA2636	4	7.02554920178684
58	BA2325	1	4.91022290966011
59	BA2156	1	6.49751592370516
60	BA2511	4	5.10420638281147
61	BA2505	4	5.48059363504872
62	BA2871	3	5.13873241572704
63	BA2227	1	8.23267071257109
64	BA2812	3	4.58370849332873
65	BA2125	1	6.63655252284443
66	BA2603	1	6.8867637487898
67	BA2808	4	5.89003355654074
68	BA2482	1	5.59289705404599
69	BA2594	1	5.73589207440328
70	BA2747	4	6.87527892636413
71	BA2561	3	7.25527706310904
72	BA2567	3	5.04032746317028
73	BA2906	1	6.00513768153823
74	BA2956	2	5.55739491408236
75	BA2474	1	5.74090562795813
76	BA2737	2	7.61245153291675
77	BA2110	1	5.43657703696705
78	BA2992	4	5.65065174675946
79	BA2220	1	5.79007459520967
80	BA2063	2	6.34145730932297
81	BA2772	2	7.43138197639579
82	BA2935	4	5.57675252591336
83	BA2260	3	5.05327746915925
84	BA2948	3	5.34219904385068
85	BA3296	1	5.3967377082824
86	BA2524	4	6.15834977750935
87	BA2811	1	5.52840068494334
88	BA2540	4	6.46877968178344
89	BA2928	1	6.10787715288174
90	BA2302	4	6.22243678568209
91	BA2651	4	6.97383568837724
92	BA2619	1	6.36930495814156
93	BA3013	4	5.5704133163604
94	BA2405	3	4.76779810857114
95	BA2856	3	7.01472936087095
96	BA2377	2	6.92050118830241
97	BA2499	2	6.86708630662577
98	BA3023	4	6.81203867711984
99	BA2095	1	5.46663574912202
100	BA2275	1	6.1842076331656
101	BA2901	2	6.50956258535332
102	BA2387	1	6.54504027868998
103	BA2962	1	6.66619952778557
104	BA2195	4	6.20872841683922
105	BA2688	2	6.41031606152443
106	BA2420	1	6.30464556196735
107	BA2053	2	6.21230542388257
108	BA2081	1	6.34145730932297
109	BA2354	1	5.81801473613502
110	BA3273	2	5.42640917024385
111	BA2893	3	5.65448355973944
112	BA2044	1	5.79758031043752
113	BA2489	2	6.389795387917
114	BA2908	1	6.42672024198766
115	BA2054	3	5.95193817538216
116	BA2872	1	6.29826868883073
117	BA2041	2	6.96490245805844
118	BA2464	1	5.86210066626784
119	BA2902	4	6.34968576405384
120	BA2541	1	6.19646958807837
121	BA2843	4	5.8427644069249
122	BA2497	1	6.55131094202148
123	BA2718	1	6.70809549173072
124	BA2575	1	5.54020534264446
125	BA2593	3	3.94432087572153
126	BA2791	2	4.838289154604
127	BA2620	1	5.16996358060136
128	BA2629	1	7.79093203959201
129	BA2870	1	6.58028734101557
130	BA2682	4	4.87726736011326
131	BA2276	2	1.66779267325756
132	BA2709	2	4.93228384780195
133	BA2789	1	6.3688389446517
134	BA2538	2	5.47103033261617
135	BA2583	5	5.82697757198733
136	BA2806	2	6.17423728477739
137	BA2441	1	6.05321430913173
138	BA2514	2	6.29871693912713
139	BA2520	5	5.66279307581164
140	BA2479	5	5.19450762309296
141	BA2281	1	5.14897313746415
142	BA2932	1	7.52776715607633
143	BA2123	2	7.47212920454885
144	BA2844	2	5.3270008703083
145	BA2660	1	5.8546289142141
146	BA2836	2	5.60877477912872
147	BA2714	1	6.99309781087009
148	BA2440	5	5.77221027466017
149	BA2036	3	6.18861040169558
150	BA2828	1	4.72075483704368
151	BA2952	1	6.54928934120065
152	BA2410	2	5.47652216434912
153	BA2139	3	5.79404160330192
154	BA2051	5	6.21496669116308
155	BA2532	2	5.3310234675941
156	BA2494	5	6.82309107200081
157	BA2748	1	6.26203648745747
158	BA2622	1	5.45711106423954
159	BA2970	2	5.39968294620068
160	BA2839	2	7.5032888272442
161	BA2868	3	5.87733009897837
162	BA3011	1	5.44640808199127
163	BA2052	2	8.02508710399741
164	BA2510	5	6.83535757136623
165	BA2691	1	4.94450171912077
166	BA2374	1	6.99925381802676
167	BA2804	5	6.14416917418804
168	BA2675	1	6.389795387917
169	BA2031	1	6.62466206493959
170	BA2198	3	5.75681040063766
171	BA2066	1	6.19563315556883
172	BA2344	3	5.11151853266984
