#Boxplots d'expressions du gène TP53 en fonction de la feature reportedEthnicity
#Résultat du test statistique ANOVA : F = 10.604, p-value = 0.000
#Tableau des résultats :
Sample      Feature  ExpressionGene
BA2452 NON-HISPANIC        6.218024
BA2922 NON-HISPANIC        7.584150
BA2707 NON-HISPANIC        5.678870
BA2409 NON-HISPANIC        6.724081
BA2480 NON-HISPANIC        7.085982
BA2496 NON-HISPANIC        6.455999
BA3037 NON-HISPANIC        4.292680
BA2236 NON-HISPANIC        7.249042
BA2865 NON-HISPANIC        7.340820
BA2923 NON-HISPANIC        6.419933
BA2751 NON-HISPANIC        7.226253
BA3395 NON-HISPANIC        6.096002
BA2286 NON-HISPANIC        7.033358
BA2488 NON-HISPANIC        6.287337
BA3379 NON-HISPANIC        7.104581
BA2887 NON-HISPANIC        6.982756
BA2712 NON-HISPANIC        5.930390
BA2858 NON-HISPANIC        6.169930
BA2068 NON-HISPANIC        5.895211
BA2104 NON-HISPANIC        6.264300
BA3124 NON-HISPANIC        6.492484
BA2921 NON-HISPANIC        5.260663
BA2449 NON-HISPANIC        5.899190
BA2360 NON-HISPANIC        8.047660
BA2802 NON-HISPANIC        5.980979
BA2235 NON-HISPANIC        7.047048
BA3038     HISPANIC        6.430469
BA2245 NON-HISPANIC        7.530936
BA2239 NON-HISPANIC        6.928331
BA2649 NON-HISPANIC        7.308615
BA2861 NON-HISPANIC        7.217909
BA2134 NON-HISPANIC        6.389795
BA2909 NON-HISPANIC        6.007604
BA2429 NON-HISPANIC        6.586736
BA2653 NON-HISPANIC        6.649664
BA2947 NON-HISPANIC        7.054989
BA2162 NON-HISPANIC        5.666616
BA2564 NON-HISPANIC        6.336008
BA2841 NON-HISPANIC        5.645787
BA2446 NON-HISPANIC        7.026248
BA2025 NON-HISPANIC        7.067365
BA2546 NON-HISPANIC        5.980979
BA2742 NON-HISPANIC        6.877187
BA2316 NON-HISPANIC        6.923035
BA2329 NON-HISPANIC        6.763595
