#Boxplots d'expressions du gène NRAS en fonction de la feature specimenGroups
#Résultat du test statistique ANOVA : F = 2.326, p-value = 0.03188
#Tableau des résultats :
Sample                                                                     Feature  ExpressionGene
BA2409                                            Initial Acute Leukemia Diagnosis        0.647026
BA2496                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy        0.595237
BA3037                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy        1.194370
BA2865                                            Initial Acute Leukemia Diagnosis        0.773983
BA2751                                            Initial Acute Leukemia Diagnosis        0.606607
BA2055                                            Initial Acute Leukemia Diagnosis        0.262821
BA2286                                            Initial Acute Leukemia Diagnosis        0.871446
BA2488                                            Initial Acute Leukemia Diagnosis        0.958803
BA3379                                            Initial Acute Leukemia Diagnosis        0.838036
BA2887                                            Initial Acute Leukemia Diagnosis        1.116683
BA2712                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy        0.801481
BA2068                                            Initial Acute Leukemia Diagnosis        0.843861
BA2104                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy        0.948945
BA3124                                            Initial Acute Leukemia Diagnosis        0.382089
BA2449                                            Initial Acute Leukemia Diagnosis        1.565653
BA2235                                            Initial Acute Leukemia Diagnosis        0.881234
BA3038                                            Initial Acute Leukemia Diagnosis        0.716092
BA3006                                            Initial Acute Leukemia Diagnosis        0.668961
BA2667                                            Initial Acute Leukemia Diagnosis        0.549462
BA2239                                            Initial Acute Leukemia Diagnosis        0.589834
BA2782                                            Initial Acute Leukemia Diagnosis        0.575217
BA2649                                            Initial Acute Leukemia Diagnosis        0.979346
BA2861                                            Initial Acute Leukemia Diagnosis        0.672025
BA2134                                            Initial Acute Leukemia Diagnosis        0.563501
BA2909                                            Initial Acute Leukemia Diagnosis        0.540624
BA2653                                            Initial Acute Leukemia Diagnosis        1.034474
BA2947                                            Initial Acute Leukemia Diagnosis        0.937333
BA2162                                            Initial Acute Leukemia Diagnosis        0.561672
BA2564                                            Initial Acute Leukemia Diagnosis        0.760508
BA3043                                            Initial Acute Leukemia Diagnosis        0.496916
