#Boxplots d'expressions du gène ASXL1 en fonction de la feature manuscript_inhibitor
#Résultat du test statistique Mann-Whitney U : U = 17426.000, p-value = 0.08962
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2901     yes        5.835228
BA2387     yes        5.755288
BA2962     yes        5.628285
BA2195     yes        6.035238
BA2688      no        6.839193
BA2420      no        6.193455
BA2053     yes        5.989179
BA2081      no        6.024965
BA2354     yes        6.086663
BA3273     yes        6.019124
BA2893     yes        5.973614
BA2044      no        5.854629
BA2489     yes        6.375476
BA2908      no        6.271580
BA2054      no        5.640115
BA2872     yes        5.788157
BA2041      no        6.472289
BA2464      no        6.268811
BA2902      no        5.969076
BA2541     yes        6.019124
BA2843     yes        6.610066
BA2497     yes        5.819597
BA2718     yes        6.205253
BA2575     yes        5.472842
BA2593     yes        7.159520
BA2791     yes        6.198750
BA2620     yes        5.461143
BA2629     yes        6.747271
BA2870      no        6.140267
BA2682      no        5.963861
BA2276      no        5.936111
BA2709     yes        5.675831
BA2789     yes        6.121804
BA2538      no        6.746126
BA2583     yes        6.661190
BA2806     yes        6.023710
BA2441     yes        6.364672
BA2514     yes        6.602097
BA2520     yes        6.548755
BA2479      no        7.276367
BA2281      no        6.521706
BA2932     yes        6.152702
BA2123      no        6.735277
BA2844     yes        6.362275
BA2660     yes        5.894006
BA2836     yes        6.251792
BA2714     yes        5.697580
BA2440     yes        6.271580
BA2036     yes        6.400255
BA2828      no        5.497259
BA2952     yes        5.884062
BA2410      no        6.260333
BA2139     yes        5.399293
BA2051      no        5.948369
BA2532     yes        6.370320
BA2494      no        6.572472
BA2748     yes        6.379758
BA2622      no        6.135972
BA2970     yes        6.029371
BA2839     yes        6.416519
BA2868     yes        6.028195
BA3011     yes        6.356274
BA2052     yes        7.047751
BA2510      no        5.817263
BA2691      no        5.853818
BA2374      no        6.287793
BA2804     yes        6.053620
BA2675     yes        5.994370
BA2031     yes        5.688724
BA2198      no        5.851825
BA2066     yes        5.379287
BA2344     yes        5.683056
BA2459      no        6.932195
BA2229     yes        6.847192
BA2559     yes        6.060781
BA2093     yes        7.155572
BA2000     yes        5.886062
BA2425     yes        5.991127
BA2905      no        6.474269
BA2304     yes        5.365848
BA2976     yes        5.978522
BA2386     yes        6.118052
BA2035     yes        6.429540
BA2760      no        5.889614
BA2201     yes        5.773700
BA2355      no        6.665644
BA2113     yes        6.189502
BA2955     yes        5.969459
BA2322     yes        5.617807
BA2020      no        6.300502
BA2226     yes        5.652590
BA2376     yes        5.469905
BA2121     yes        6.054487
BA2944     yes        6.235336
BA2033     yes        5.989179
BA2867     yes        6.531455
BA2089     yes        5.422349
BA2224      no        5.998499
BA2046      no        6.500025
BA2972     yes        5.960230
BA2978     yes        5.694493
BA2851     yes        5.965056
BA2587      no        5.708722
BA2024      no        5.520611
BA2426      no        5.688724
BA2271     yes        5.734011
BA3004     yes        6.330465
BA3010     yes        5.823924
BA2662     yes        5.591742
BA2658     yes        5.771822
BA2512     yes        5.456746
BA2109     yes        5.588367
BA2242     yes        6.073057
BA2132     yes        6.020772
BA2846      no        5.996055
BA2521      no        5.716695
BA2885     yes        5.466636
BA2639     yes        5.922745
BA2775     yes        5.925135
BA2402     yes        6.055296
BA2097     yes        6.122619
BA2399     yes        5.958490
BA2174     yes        5.692956
BA3001     yes        6.195219
BA2911      no        6.048565
BA2311     yes        5.722908
BA3040     yes        6.402641
BA2724     yes        5.717142
BA2821     yes        5.930390
BA2233     yes        6.241009
BA2744     yes        6.041549
BA2501     yes        6.060367
BA2301      no        5.919535
BA2880     yes        5.689866
BA2621     yes        5.847102
BA2866      no        6.265616
BA2212     yes        6.118052
BA2477     yes        6.054889
BA2685      no        6.601066
BA2273      no        6.362769
BA2124     yes        6.198750
BA2400     yes        6.258969
BA2762     yes        5.788157
BA2312     yes        5.870962
BA2813     yes        5.846698
BA2211     yes        6.401220
BA2171     yes        6.245927
BA2746     yes        5.576753
BA2798      no        6.370797
BA2588     yes        6.135972
BA2296     yes        6.074793
BA2300     yes        5.909681
BA2545      no        5.780399
BA2840     yes        6.166520
BA2528      no        6.040210
BA2646     yes        6.125940
BA2926      no        5.872601
BA2272     yes        5.642031
BA2306     yes        5.862101
BA2726      no        5.551340
BA2234     yes        5.597759
BA2022     yes        6.131657
BA2037     yes        6.361822
BA2184     yes        6.314442
BA3009     yes        6.366952
BA2442     yes        5.963453
BA2882     yes        5.591377
BA2570     yes        6.455999
BA2721     yes        5.503152
BA2728      no        5.968239
BA2098     yes        5.910841
BA2951     yes        5.987476
BA2778     yes        5.304224
BA3153     yes        6.449954
BA2820     yes        5.486858
BA2704     yes        6.417539
BA2584     yes        5.867812
BA3079     yes        6.253112
BA2361     yes        6.244572
BA2472     yes        5.898407
BA2047      no        6.179899
BA2101      no        6.591485
BA2082     yes        5.962644
BA2456     yes        6.304181
BA2175     yes        6.197769
BA2507     yes        5.969878
BA2563     yes        5.932938
BA2984     yes        6.191204
BA2414     yes        5.834835
BA2697     yes        5.606563
BA2644      no        5.513828
BA2011     yes        5.652590
BA2217     yes        6.198221
BA2454     yes        5.960636
BA2776     yes        6.128172
BA2135     yes        6.322673
BA2914     yes        5.544315
BA2500     yes        5.823924
BA3108      no        6.390739
BA2303      no        5.614781
BA2160      no        6.076539
BA2590      no        6.006382
BA3195     yes        6.435903
BA3036      no        5.903960
BA2971      no        5.978906
BA3410      no        5.907207
BA3118     yes        5.844688
BA3206     yes        6.298717
BA3217     yes        5.464101
BA3405      no        5.670507
BA3306     yes        5.867812
BA3413      no        6.164792
BA3411     yes        5.817263
BA3133     yes        6.203989
BA3451     yes        5.467341
BA3286     yes        5.686468
BA3212     yes        6.917333
BA3103      no        5.832566
BA3271     yes        5.848265
BA3152     yes        5.995208
BA3095     yes        6.104086
BA3251     yes        5.765687
BA3362     yes        5.846698
BA3135     yes        5.961420
BA3408      no        6.981380
BA3098     yes        5.722516
BA3435      no        6.182518
BA3261     yes        6.071822
BA3203     yes        5.784593
BA3299     yes        6.018679
BA3347     yes        5.753024
BA3126     yes        5.321640
BA3418     yes        6.513025
BA3245     yes        6.222847
BA3085      no        6.129474
BA3171     yes        6.149346
BA3277     yes        6.552856
BA3157     yes        5.965056
BA3433     yes        6.250915
BA3374     yes        5.447902
BA3450      no        6.415555
BA3167     yes        5.847102
BA3269      no        6.105384
BA3110     yes        6.570960
BA3156      no        6.565838
BA3226     yes        6.116336
BA3421     yes        5.998073
BA3232     yes        5.935343
BA3289     yes        5.993142
BA3430      no        5.959833
BA3384     yes        5.811616
BA3427      no        6.163915
BA3449     yes        6.213634
BA3163     yes        5.682680
BA3158     yes        6.194380
BA3436     yes        6.436391
BA3154     yes        6.210132
BA3162     yes        5.983435
BA3352     yes        6.258969
BA3084     yes        5.773314
BA3149      no        6.185072
BA3169     yes        5.792823
BA3180      no        6.033636
BA3255     yes        5.789337
BA3438     yes        5.116383
BA3345     yes        6.112940
BA3431     yes        5.609884
BA3181     yes        5.766476
BA3341     yes        6.151014
BA3191     yes        5.560000
BA3197     yes        6.161411
BA3448     yes        6.193455
BA3453      no        6.145472
BA3406     yes        6.080281
BA3334     yes        6.323144
BA3447      no        6.221570
BA3116      no        5.586828
BA3280      no        6.166094
BA3185     yes        6.489522
BA3094     yes        5.179504
BA3318     yes        5.781152
BA3216     yes        5.918741
BA3332     yes        6.497996
BA3373     yes        6.363262
BA3319     yes        5.561121
BA3328     yes        5.915548
BA3240     yes        6.357135
BA3142     yes        6.559655
BA3333     yes        6.171214
BA3381     yes        5.764884
BA3290     yes        5.856950
BA3207     yes        5.476158
BA3305     yes        5.939830
BA3434     yes        5.996852
BA3189     yes        5.837568
BA3264     yes        6.254452
BA3329     yes        6.610066
BA3225     yes        5.486858
BA3397     yes        6.381191
BA3311     yes        5.531302
BA3422     yes        6.213169
BA3213     yes        5.633594
BA3415     yes        6.009212
BA3270     yes        5.796034
BA3324     yes        6.083622
BA3335     yes        6.048565
BA3199     yes        6.129041
BA3326     yes        5.562567
BA3297     yes        6.048565
BA3227     yes        6.343221
BA3412     yes        5.740906
BA3250     yes        5.890034
BA3177     yes        5.724413
BA3315     yes        6.597852
BA3182     yes        5.748226
BA3369     yes        5.705662
BA3078     yes        5.928753
BA3386     yes        6.050256
BA3176     yes        6.275120
BA3258     yes        5.675463
BA3295     yes        5.596998
BA3136     yes        5.536491
BA3234     yes        5.369020
BA3087     yes        5.968239
BA3454     yes        5.761410
BA3302     yes        6.279632
BA3117     yes        6.372157
BA3266     yes        5.946413
BA3268     yes        6.404547
BA3229     yes        5.787742
BA3353     yes        6.225453
BA3312     yes        6.095158
BA3119     yes        6.261181
BA3219     yes        5.630167
BA3351     yes        6.310690
BA3357     yes        6.121804
BA3208     yes        6.255841
BA3310     yes        6.107877
BA3200     yes        6.168240
BA3146     yes        5.671271
BA3211     yes        4.920744
BA3130     yes        5.792823
BA3376     yes        6.000932
BA3137     yes        5.845090
BA3300     yes        6.276035
BA3375     yes        6.200987
BA3385     yes        5.886440
BA3416     yes        6.172091
BA3123      no        6.129041
