	ID_sample	TypeMutation	ExpressionGene
139	BA2737	NonMut	5.57338620444232
140	BA2110	NonMut	3.67451368500847
141	BA2992	NonMut	3.24181501348555
142	BA2220	NonMut	2.3158600610567
143	BA2772	NonMut	3.99502298261294
144	BA2935	NonMut	3.90178344692234
145	BA2260	NonMut	3.67722650594103
146	BA2676	NonMut	3.41089377515077
147	BA2948	NonMut	2.56793075437121
148	BA2524	NonMut	3.31414947153612
149	BA2811	NonMut	3.75662567787953
150	BA2540	NonMut	3.25414811062769
151	BA2928	NonMut	4.5701450496218
152	BA2302	NonMut	4.20172735067442
153	BA2595	NonMut	4.0588494652777
154	BA2792	NonMut	2.3812437599167
155	BA2651	NonMut	3.76194677597635
156	BA2619	NonMut	4.0418838180317
157	BA3013	NonMut	3.41398937183606
158	BA2405	NonMut	1.17134115218982
159	BA2735	NonMut	3.96421639069534
160	BA2856	NonMut	3.79635646094548
161	BA2377	NonMut	4.76886335817399
162	BA2499	NonMut	3.49548425230926
163	BA2463	NonMut	3.3354370303574
164	BA3023	NonMut	2.47709864370168
165	BA2095	NonMut	4.43894159347348
166	BA2901	NonMut	4.25302102951399
167	BA2275	NonMut	3.70348083099888
168	BA2387	NonMut	4.86570889780568
169	BA2962	NonMut	3.75575291879051
170	BA2195	NonMut	3.0525988808909
171	BA2688	NonMut	1.64836775921727
172	BA2787	NonMut	3.6139223057142
173	BA2420	NonMut	3.47740311066889
174	BA2756	NonMut	3.67069047956614
175	BA2122	NonMut	3.21049327324846
176	BA2053	NonMut	3.43900565903568
177	BA2080	NonMut	5.70566190016674
178	BA2081	NonMut	3.57374757290921
179	BA2354	NonMut	2.87617112468772
180	BA3273	NonMut	3.58843688648113
181	BA2893	NonMut	5.04658882565934
182	BA2044	NonMut	3.19356580882829
183	BA2489	NonMut	3.52470378184
184	BA2309	NonMut	2.72313312645305
185	BA2720	NonMut	1.33910220211598
186	BA2908	NonMut	3.65501758171838
187	BA2054	NonMut	3.14335341715004
188	BA2872	NonMut	2.55392611565592
189	BA2526	NonMut	4.58799212380075
190	BA2041	NonMut	2.71361887752181
191	BA2464	NonMut	3.79552619109197
192	BA2902	NonMut	4.38817011784722
193	BA2541	NonMut	2.91958751244402
194	BA2143	NonMut	2.53006423072654
195	BA2769	NonMut	2.78263229981801
196	BA2843	NonMut	0.890278591336316
197	BA2592	NonMut	1.57635333145884
198	BA2497	NonMut	3.88078292534186
199	BA2575	NonMut	3.74491966568795
200	BA2096	NonMut	2.52534755749815
201	BA2593	NonMut	0.734433805098532
202	BA2791	NonMut	3.82774865259322
203	BA2620	NonMut	2.75982526805882
204	BA2629	NonMut	2.54218680063558
205	BA2870	NonMut	4.00036361734849
206	BA2423	NonMut	4.25680879841796
207	BA2682	NonMut	3.63358320799954
208	BA2276	NonMut	3.00607082917788
209	BA2348	NonMut	3.88377515565385
210	BA2709	NonMut	3.11943850539896
211	BA2789	NonMut	4.99318921110471
212	BA2694	NonMut	3.16307488991451
213	BA2538	NonMut	1.18118600224498
214	BA2583	NonMut	3.42108068723395
215	BA2415	NonMut	3.61108638524045
216	BA2722	NonMut	3.07081282165681
217	BA2806	NonMut	4.14251507328197
218	BA2221	NonMut	2.03395241692527
219	BA2514	NonMut	2.34165093430228
220	BA2520	NonMut	0.506007010687854
221	BA2441	NonMut	1.80473887562556
222	BA2153	NonMut	1.95429013588858
223	BA2479	NonMut	1.30741720795598
224	BA2281	NonMut	3.19200131791929
225	BA2657	NonMut	3.60826957624771
226	BA2932	NonMut	3.02993286701761
227	BA2123	NonMut	2.36769406332286
228	BA2660	NonMut	2.87983861809566
229	BA2836	NonMut	4.2415831989304
230	BA3027	NonMut	0.614695128205455
231	BA2714	NonMut	3.3559427751702
232	BA2139	NonMut	4.15701036902071
233	BA2952	NonMut	4.77701262518198
234	BA2440	NonMut	2.2957304885166
235	BA2036	NonMut	5.71062850605643
236	BA2828	NonMut	1.90955744988462
237	BA2292	NonMut	0.436522539865368
238	BA2051	NonMut	3.08424937894202
239	BA2532	NonMut	4.19218745953672
240	BA2986	NonMut	1.9839427675054
241	BA2494	NonMut	0.240701063558228
242	BA2970	NonMut	1.70603996928185
243	BA2622	NonMut	2.89715333535828
244	BA2839	NonMut	4.81025360122033
245	BA2052	NonMut	1.24043731746971
246	BA3011	NonMut	3.68945813474855
247	BA2510	NonMut	3.51008480843411
248	BA2065	NonMut	3.13934917227227
249	BA2691	NonMut	2.25371361358042
250	BA2374	NonMut	4.36459235417719
251	BA2804	NonMut	5.33434095977632
252	BA2670	NonMut	1.31191663845959
253	BA2675	NonMut	4.32524711473941
254	BA2589	NonMut	3.28221688858444
255	BA2031	NonMut	3.23858596558685
256	BA2198	NonMut	2.96979650407558
257	BA2066	NonMut	3.54023121313956
258	BA2344	NonMut	2.55194539663109
259	BA2459	NonMut	2.07628321762225
260	BA2229	NonMut	2.9956059641759
261	BA2559	NonMut	4.04477743586851
262	BA2093	NonMut	2.59876201077358
263	BA2000	NonMut	4.5669321644411
264	BA2425	NonMut	0.507602595468108
265	BA2905	NonMut	4.20752353675978
266	BA2304	NonMut	4.13786445002438
267	BA2976	NonMut	2.78016921275162
268	BA2386	NonMut	4.15466192789479
269	BA2035	NonMut	3.12429922925524
270	BA2760	NonMut	2.75669172020062
271	BA2201	NonMut	3.17026207447678
272	BA2355	NonMut	2.42386898951675
273	BA2113	NonMut	2.97623850089365
274	BA2955	NonMut	5.33364015180298
275	BA2502	NonMut	2.76854457347274
276	BA2322	NonMut	2.03644880279444
277	BA2376	NonMut	3.71695836922814
278	BA2020	NonMut	2.97503440611669
279	BA2226	NonMut	2.91719083880415
280	BA2200	NonMut	4.01114741864758
281	BA2121	NonMut	1.80292113088832
282	BA2944	NonMut	1.40925879027755
283	BA2033	NonMut	4.04712804105418
284	BA2867	NonMut	5.09042078620727
285	BA2089	NonMut	2.69409607677014
286	BA2224	NonMut	1.34719270982373
287	BA2046	NonMut	3.99666974075544
288	BA2978	NonMut	2.53538212224348
289	BA2829	NonMut	2.7758304988745
290	BA2851	NonMut	1.11579111852859
291	BA2587	NonMut	2.451323208758
292	BA2461	NonMut	1.97818080177453
293	BA2695	NonMut	4.41349843263156
294	BA2623	NonMut	2.74243141195917
295	BA2024	NonMut	3.7761017025479
296	BA2426	NonMut	2.68347412356832
297	BA2271	NonMut	3.94179623964938
298	BA3004	NonMut	4.54198147716503
299	BA2579	NonMut	1.55216066570511
300	BA3010	NonMut	3.48083173564519
301	BA2662	NonMut	3.4375681966549
302	BA2674	NonMut	2.67632396589055
303	BA2280	NonMut	4.62391150183804
304	BA2512	NonMut	3.63312760892207
305	BA2658	NonMut	3.02201283514818
306	BA2394	NonMut	2.82059267236
307	BA2950	NonMut	1.73867619033543
308	BA2981	NonMut	3.7924254752232
309	BA2934	NonMut	1.25805547709769
310	BA2539	NonMut	3.38104938190874
311	BA2249	NonMut	2.85161792968177
312	BA2034	NonMut	2.84488596035959
313	BA2109	NonMut	3.76634008491048
314	BA2242	NonMut	4.86184303118266
315	BA2727	NonMut	1.75063076135419
316	BA2132	NonMut	2.22563641458797
317	BA2618	NonMut	2.0611199162582
318	BA2521	NonMut	3.54160960820185
319	BA2846	NonMut	4.70558310668457
320	BA2885	NonMut	3.93885101416568
321	BA2639	NonMut	2.6097163191561
322	BA2775	NonMut	3.43509567116173
323	BA2402	NonMut	2.98020316633625
324	BA2097	NonMut	2.12551111512719
325	BA2786	NonMut	2.58631211198706
326	BA2399	NonMut	3.28066598912956
327	BA2850	NonMut	2.2957304885166
328	BA2174	NonMut	1.90328874571403
329	BA2004	NonMut	2.41556531702127
330	BA3001	NonMut	3.3650733579717
331	BA2311	NonMut	2.87617112468772
332	BA2483	NonMut	3.28066598912956
333	BA3040	NonMut	2.4134808558685
334	BA2837	NonMut	2.05952277983327
335	BA2724	NonMut	2.59544092632301
336	BA2911	NonMut	3.83088903278606
337	BA2256	NonMut	2.85699852126014
338	BA2821	NonMut	3.19641631457834
339	BA2233	NonMut	2.85161792968177
340	BA2744	NonMut	4.3524231981272
341	BA2880	NonMut	3.20880501151242
342	BA2621	NonMut	2.46755202010299
343	BA3002	NonMut	2.83036310893292
344	BA2501	NonMut	3.40334986732606
345	BA2993	NonMut	3.01067982903344
346	BA2301	NonMut	3.53920808344718
347	BA2852	NonMut	1.62461307010105
348	BA2133	NonMut	1.432053293543
349	BA2866	NonMut	2.61293022131211
350	BA2212	NonMut	1.89805259765118
351	BA2685	NonMut	2.59676403193905
352	BA2273	NonMut	2.8212344806284
353	BA2477	NonMut	3.08648270883387
354	BA2124	NonMut	4.12098936234927
355	BA2363	NonMut	2.80483526864561
356	BA2369	NonMut	2.43068012443911
357	BA2534	NonMut	1.56228950153108
358	BA2400	NonMut	4.02371449441389
359	BA2762	NonMut	2.86949647304099
360	BA2813	NonMut	3.80293112430171
361	BA2211	NonMut	4.46050625771831
362	BA2171	NonMut	4.07519832021784
363	BA2746	NonMut	3.4170840126625
364	BA2798	NonMut	3.24833932522177
365	BA2809	NonMut	2.68022632104912
366	BA2288	NonMut	0.670756944000676
367	BA2801	NonMut	2.43893755903411
368	BA3030	NonMut	1.55409331042535
369	BA2588	NonMut	3.07813936469661
370	BA2300	NonMut	2.30226863066303
371	BA2903	NonMut	3.45653852947034
372	BA2473	NonMut	2.47499683281725
373	BA2545	NonMut	2.71749469753502
374	BA2840	NonMut	-2.44999054931166
375	BA2528	NonMut	2.58046844996824
376	BA2646	NonMut	3.51209794809457
377	BA3407	NonMut	2.97450106401623
378	BA2240	NonMut	2.54803745734992
379	BA2926	NonMut	2.94245312461258
380	BA2272	NonMut	3.39054252690531
381	BA2306	NonMut	1.08462446930952
382	BA2765	NonMut	3.22495437973645
383	BA2904	NonMut	3.00726349110731
384	BA2883	NonMut	3.24402867281321
385	BA2726	NonMut	3.24291660909134
386	BA2234	NonMut	4.46012112170937
387	BA2022	NonMut	4.07316997572323
388	BA2228	NonMut	2.70417499520283
389	BA2037	NonMut	1.92146418524042
390	BA3009	NonMut	2.27522744008669
391	BA2842	NonMut	2.53885040254558
392	BA2442	NonMut	3.11321516750602
393	BA2882	NonMut	4.15897911487448
394	BA2758	NonMut	2.59544092632301
395	BA2705	NonMut	4.20098777697644
396	BA2663	NonMut	3.35443109301765
397	BA2570	NonMut	2.70166390528171
398	BA2764	NonMut	2.5120216939863
399	BA2209	NonMut	1.17501775475223
400	BA2989	NonMut	2.56442071554345
401	BA2855	NonMut	2.86126534360163
402	BA2261	NonMut	2.70988917250689
403	BA2721	NonMut	2.94530529800347
404	BA2930	NonMut	3.24291660909134
405	BA2728	NonMut	3.26012105846324
406	BA2715	NonMut	1.72572009456297
407	BA2469	NonMut	3.91741460209041
408	BA2269	NonMut	3.52222395167931
409	BA2098	NonMut	3.54115584191109
410	BA2778	NonMut	4.16673991473718
411	BA2951	NonMut	2.68210881839444
412	BA2163	NonMut	-0.275163104177762
413	BA2379	NonMut	2.19304569400906
414	BA2817	NonMut	1.01822994207101
415	BA2820	NonMut	3.95641374490774
416	BA2723	NonMut	0.643937104092677
417	BA2704	NonMut	4.48368264291438
418	BA2088	NonMut	3.02877671443617
419	BA2116	NonMut	2.14403937803621
420	BA2584	NonMut	3.47888077744439
421	BA3079	NonMut	1.73223000671129
422	BA2361	NonMut	4.0712725882508
423	BA2450	NonMut	3.04186651189245
424	BA2492	NonMut	3.55949884552496
425	BA2552	NonMut	4.22788093449852
426	BA2472	NonMut	3.11834568619312
427	BA2994	NonMut	3.54160960820185
428	BA2047	NonMut	5.19234138687461
429	BA2101	NonMut	0.507602595468108
430	BA2082	NonMut	5.55063315608431
431	BA2879	NonMut	4.03744313783453
432	BA2456	NonMut	5.47542285700482
433	BA2175	NonMut	4.84667846300999
434	BA2824	NonMut	3.14047845868892
435	BA2507	NonMut	0.917020402680796
436	BA2563	NonMut	2.56857650698928
437	BA2244	NonMut	3.06172294260371
438	BA2470	NonMut	0.839553070681429
439	BA2984	NonMut	3.31010729588949
440	BA2414	NonMut	2.43344915594087
441	BA2697	NonMut	4.20913082595951
442	BA2079	NonMut	3.28330883545606
443	BA2999	NonMut	2.63757021110934
444	BA2644	NonMut	2.16879045842987
445	BA2011	NonMut	1.92806059335878
446	BA2454	NonMut	2.65103145147609
447	BA2776	NonMut	4.1972207613263
448	BA2218	NonMut	1.90509896964808
449	BA2135	NonMut	1.3154926638821
450	BA2914	NonMut	2.50527018877051
451	BA2500	NonMut	3.37743850632377
452	BA2830	NonMut	1.6131558013481
453	BA2406	NonMut	3.00484701196799
454	BA3108	NonMut	4.32487848767101
455	BA2924	NonMut	3.26599227921617
456	BA2303	NonMut	3.56095107813401
457	BA2160	NonMut	5.35555740457191
458	BA2040	NonMut	2.42106070975297
459	BA2590	NonMut	4.40291676379414
460	BA3195	NonMut	3.4891257396228
461	BA2516	NonMut	3.06299706745251
462	BA2353	NonMut	2.50998880670492
463	BA3036	NonMut	3.04521563775603
464	BA2971	NonMut	2.56793075437121
465	BA3410	NonMut	2.82365640712693
466	BA3118	NonMut	3.69481509737824
467	BA3206	NonMut	1.74235504558661
468	BA3202	NonMut	1.18855508226382
469	BA3217	NonMut	3.78491798790536
470	BA3405	NonMut	3.98372041868505
471	BA3306	NonMut	2.78077782583149
472	BA3371	NonMut	3.7377636101609
473	BA3411	NonMut	2.21611595199145
474	BA3133	NonMut	2.43004147850229
475	BA3164	NonMut	2.73616551940684
476	BA3451	NonMut	4.09314534792602
477	BA3286	NonMut	3.70256487120809
478	BA3212	NonMut	-1.53244172431652
479	BA3103	NonMut	3.22438550721506
480	BA3271	NonMut	2.84361014461716
481	BA3152	NonMut	3.01067982903344
482	BA3095	NonMut	3.39199853047095
483	BA3192	NonMut	3.59234825429511
484	BA3251	NonMut	2.95115234629216
485	BA3362	NonMut	4.62570802157934
486	BA3400	NonMut	4.17253619933835
487	BA3135	NonMut	3.86156811832603
488	BA3408	NonMut	2.1363732215008
489	BA3187	NonMut	1.55315980686759
490	BA3098	NonMut	3.09764108052173
491	BA3203	NonMut	3.01699443456395
492	BA3174	NonMut	3.13104385838432
493	BA3317	NonMut	4.53662292334673
494	BA3299	NonMut	3.48035733785604
495	BA3221	NonMut	3.29539275507136
496	BA3235	NonMut	3.87186277240778
497	BA3126	NonMut	3.40783383876171
498	BA3380	NonMut	3.11268958978654
499	BA3089	NonMut	4.38153633058474
500	BA3109	NonMut	3.22226933454964
501	BA3114	NonMut	2.7697667222591
502	BA3418	NonMut	1.98554108992733
503	BA3245	NonMut	1.28051157599377
504	BA3085	NonMut	2.32255643814636
505	BA3128	NonMut	4.4901930450903
506	BA3423	NonMut	3.42502495370416
507	BA3173	NonMut	1.3277744547893
508	BA3171	NonMut	3.80203218833516
509	BA3277	NonMut	4.0090039318919
510	BA3210	NonMut	2.46331077938982
511	BA3157	NonMut	4.1855572508336
512	BA3433	NonMut	4.06848520005861
513	BA3322	NonMut	0.678777713509964
514	BA3374	NonMut	3.80203218833516
515	BA3450	NonMut	3.28116492418578
516	BA3167	NonMut	4.13824319852488
517	BA3269	NonMut	3.61579514741539
518	BA3110	NonMut	2.42527027407431
519	BA3156	NonMut	-1.8133787087661
520	BA3226	NonMut	4.10193554793449
521	BA3421	NonMut	3.56467493007815
522	BA3232	NonMut	3.44514179469101
523	BA3289	NonMut	3.32962078382151
524	BA3430	NonMut	2.78569914669336
525	BA3145	NonMut	4.59438606664195
526	BA3399	NonMut	3.64796043735566
527	BA3449	NonMut	0.989571291988117
528	BA3384	NonMut	4.13747945107003
529	BA3427	NonMut	1.14224242796523
530	BA3163	NonMut	3.14896373063524
531	BA3158	NonMut	1.99043733643629
532	BA3436	NonMut	5.91240742486635
533	BA3154	NonMut	2.5467471186137
534	BA3162	NonMut	3.16204971510578
535	BA3352	NonMut	5.01288843896119
536	BA3084	NonMut	2.11918600937449
537	BA3149	NonMut	2.69090003434147
538	BA3169	NonMut	3.43044577388633
539	BA3180	NonMut	4.96790413366632
540	BA3255	NonMut	3.49349884572685
541	BA3438	NonMut	4.14173755190391
542	BA3345	NonMut	1.89379683702082
543	BA3403	NonMut	3.70480943303671
544	BA3431	NonMut	3.94973456365918
545	BA3181	NonMut	3.05037898922433
546	BA3341	NonMut	4.55094446076266
547	BA3191	NonMut	3.4314328384278
548	BA3197	NonMut	3.61579514741539
549	BA3448	NonMut	3.52033649950837
550	BA3453	NonMut	3.42108068723395
551	BA3406	NonMut	3.12049531487069
552	BA3308	NonMut	3.93427699640114
553	BA3186	NonMut	-0.979592395474739
554	BA3334	NonMut	3.10879330595984
555	BA3447	NonMut	1.85491395473599
556	BA3116	NonMut	4.17562396984582
557	BA3280	NonMut	3.76679849581664
558	BA3185	NonMut	2.77159052000699
559	BA3094	NonMut	3.68439041469063
560	BA3318	NonMut	2.59018857519023
561	BA3216	NonMut	3.38205997260276
562	BA3332	NonMut	1.98963508903035
563	BA3214	NonMut	1.25081185466213
564	BA3099	NonMut	2.51940316436815
565	BA3141	NonMut	3.1582319317872
566	BA3373	NonMut	1.85057482255769
567	BA3319	NonMut	2.99275303242527
568	BA3328	NonMut	3.8399903114325
569	BA3339	NonMut	0.25032344980026
570	BA3240	NonMut	3.59234825429511
571	BA3142	NonMut	2.05952277983327
572	BA3333	NonMut	3.40676791837021
573	BA3381	NonMut	2.58248689559871
574	BA3290	NonMut	2.99787976403295
575	BA3207	NonMut	2.9824527916732
576	BA3296	NonMut	3.27804422935552
577	BA3305	NonMut	3.70755125196242
578	BA3434	NonMut	1.40279951835521
579	BA3189	NonMut	3.33742117976996
580	BA3264	NonMut	4.0987337519471
581	BA3329	NonMut	-0.0499355079673611
582	BA3417	NonMut	1.87147539953468
583	BA3367	NonMut	3.31364291138595
584	BA3225	NonMut	3.91872918262456
585	BA3183	NonMut	2.77653280791828
586	BA3222	NonMut	3.4535221909258
587	BA3139	NonMut	2.14878668151466
588	BA3397	NonMut	2.94185889860373
589	BA3311	NonMut	2.62869601714349
590	BA3422	NonMut	3.33793698013696
591	BA3228	NonMut	2.07381903278467
592	BA3213	NonMut	2.3430228700916
593	BA3270	NonMut	3.08307313124298
594	BA3415	NonMut	2.89944756136176
595	BA3324	NonMut	2.93595231466664
596	BA3335	NonMut	2.44859628047197
597	BA3326	NonMut	2.8643276235958
598	BA3285	NonMut	2.46477784889172
599	BA3297	NonMut	4.70381184087467
600	BA3227	NonMut	4.39481973857146
601	BA3394	NonMut	1.28051157599377
602	BA3412	NonMut	3.04295915318746
603	BA3293	NonMut	3.3349124825082
604	BA3250	NonMut	2.09514195846728
605	BA3177	NonMut	2.77889024475533
606	BA3315	NonMut	2.87555175230714
607	BA3182	NonMut	2.34795431932776
608	BA3260	NonMut	2.18701603599996
609	BA3369	NonMut	2.66668288122966
610	BA3078	NonMut	1.94672059895924
611	BA3386	NonMut	2.76914918636283
612	BA3445	NonMut	-0.108413291750964
613	BA3452	NonMut	2.08887170763423
614	BA3176	NonMut	2.89886216701798
615	BA3258	NonMut	3.62837476957593
616	BA3295	NonMut	2.34096901782218
617	BA3283	NonMut	2.21819858154522
618	BA3390	NonMut	3.37542417907782
619	BA3275	NonMut	2.93425810008463
620	BA3136	NonMut	3.57610905345161
621	BA3190	NonMut	2.77949788915901
622	BA3234	NonMut	3.6702523056927
623	BA3087	NonMut	3.01977716838464
624	BA3454	NonMut	3.42650130430909
625	BA3302	NonMut	2.02494808685723
626	BA3083	NonMut	3.2093788322634
627	BA3266	NonMut	2.85161792968177
628	BA3175	NonMut	3.28116492418578
629	BA3268	NonMut	1.97984490678151
630	BA3229	NonMut	1.72204508327046
631	BA3353	NonMut	3.10489818725874
632	BA3119	NonMut	4.61116184768683
633	BA3138	NonMut	2.10138671423736
634	BA3219	NonMut	2.94301747727414
635	BA3388	NonMut	2.20343257974632
636	BA3357	NonMut	4.06528457036849
637	BA3351	NonMut	4.55703229240136
638	BA3208	NonMut	2.56729980684005
639	BA3310	NonMut	3.50767834262517
640	BA3200	NonMut	5.43952524273383
641	BA3325	NonMut	1.36850379609996
642	BA3146	NonMut	3.06462538904266
643	BA3211	NonMut	3.08084043208525
644	BA3237	NonMut	2.13712104214735
645	BA3130	NonMut	1.86018126930086
646	BA3376	NonMut	3.75439180462217
647	BA3137	NonMut	2.60644036997065
648	BA3300	NonMut	-1.53963362320132
649	BA3375	NonMut	3.21535780726871
650	BA3249	NonMut	3.9464576007973
651	BA3385	NonMut	3.26489084188612
652	BA3242	NonMut	3.20402711138277
653	BA3446	NonMut	2.36486703932795
654	BA3416	NonMut	5.40850770905471
655	BA3123	NonMut	2.94245312461258
