	ASXL1	NRAS
BA2316	0.0108231273141555	3.980454039341224
BA2322	0.02022215892908	11.139315392217648
BA2325	0.0098262603246938	6.662575697948401
BA2329	0.0123896325833095	3.680005567553983
BA2334	0.0146681857020791	5.594381798618988
BA2339	0.0153802335516946	12.149194506134686
BA2344	0.0119624038735403	3.796331221454245
BA2347	0.0126744517231557	6.099881569035103
BA2348	0.0066932497863856	4.830109248163483
BA2350	0.0095414411848476	6.296603883376644
BA2354	0.0200797493591569	7.369975374515866
BA2355	0.0367416690401595	17.61423414703916
BA2357	0.018798063229849	4.593511698633455
BA2360	0.0166619196810025	4.667607518740139
BA2361	0.0225007120478496	8.444729251070648
BA2363	0.0059812019367701	1.6533242062313365
BA2369	0.0243520364568499	11.716427856399315
BA2374	0.0301908288236969	8.90851954300139
BA2375	0.0215038450583879	7.273261731939739
BA2376	0.0139561378524636	4.743354931372759
BA2377	0.0400170891483907	28.34113352214924
BA2379	0.0210766163486186	11.42833948400689
BA2385	0.0143833665622329	8.467507384741557
BA2386	0.0233551694673882	8.51453741814126
BA2387	0.0143833665622329	6.104785433248432
BA2394	0.0316149245229279	7.782469280669589
BA2399	0.0148105952720022	7.305345578102778
BA2400	0.0338934776416975	10.792542274348248
BA2402	0.0197949302193107	6.539774219391059
BA2405	0.0148105952720022	4.2085783786362825
BA2406	0.0155226431216177	6.187537522321613
BA2409	0.0128168612930788	4.23851063470181
BA2410	0.0234975790373113	15.783475205843052
BA2412	0.0111079464540017	1.821471695037475
BA2413	0.0197949302193107	7.186157530211142
BA2414	0.0249216747365422	7.19776843499985
BA2415	0.0078325263457704	4.410196232178046
BA2417	0.0195101110794645	8.310107650022767
BA2418	0.0113927655938479	4.558479498388771
BA2420	0.0153802335516946	3.2908094863614687
BA2421	0.0155226431216177	9.876949670328226
BA2423	0.0162346909712332	12.01254110805784
BA2425	0.0183708345200797	5.349058291782689
BA2426	0.0126744517231557	11.943840560288384
BA2427	0.0160922814013101	9.648382190778756
BA2429	0.0227855311876958	4.13021983655467
BA2440	0.02022215892908	13.846950790370837
BA2441	0.0401594987183138	13.52081720654136
BA2442	0.0185132440900028	6.131416527699035
BA2446	0.0152378239817715	5.154975512648711
BA2449	0.0180860153802335	14.358495504230818
BA2450	0.02022215892908	6.755089743124651
BA2452	0.0199373397892338	7.104364218344255
BA2454	0.0263457704357732	7.167375452938487
BA2455	0.0091142124750783	6.319838521599662
BA2456	0.0197949302193107	9.966741377451772
BA2459	0.0240672173170037	5.197367691181537
BA2461	0.0249216747365422	6.292183057089055
BA2463	0.0125320421532326	11.631023555962196
BA2464	0.018798063229849	5.935835116649162
BA2469	0.0125320421532326	2.479480266681983
BA2470	0.0213614354884648	6.448783657596495
BA2472	0.0175163771005411	7.120260874062128
BA2473	0.0233551694673882	12.277759772398396
BA2474	0.0143833665622329	3.823153580497314
BA2477	0.0242096268869268	6.51083536484499
BA2479	0.0286243235545428	5.792237648719655
BA2480	0.0182284249501566	6.858662562901649
BA2481	0.01011107946454	1.9500316304262175
BA2482	0.0142409569923098	5.181744149271933
BA2483	0.0182284249501566	7.184584369918605
BA2485	0.015949871831387	4.537059321425513
BA2488	0.0178011962403873	5.972482184896508
BA2489	0.0149530048419253	8.45932371696038
BA2492	0.0119624038735403	11.011238607856054
BA2494	0.024636855596696	13.56497751601759
BA2496	0.0082597550555397	3.251993926259015
BA2497	0.0106807177442324	3.623411757324423
BA2499	0.0139561378524636	6.496710153030407
BA2500	0.0283395044146966	9.763715979600224
BA2501	0.0243520364568499	8.649289306914952
BA2502	0.0125320421532326	5.2998229022741965
BA2505	0.0132440900028481	7.444915416346693
BA2507	0.0210766163486186	6.560063163100905
BA2510	0.013101680432925	10.150973193326688
BA2511	0.0166619196810025	3.9818622753483313
BA2512	0.0250640843064653	8.058259924383538
BA2514	0.0213614354884648	12.627821982473929
BA2515	0.0116775847336941	6.607609594187041
BA2520	0.0142409569923098	9.071639637678906
BA2521	0.0210766163486186	6.141260525965011
BA2523	0.0139561378524636	5.162453513142667
BA2524	0.0118199943036172	12.872028314827125
BA2525	0.0408715465679293	6.254739812485595
BA2526	0.0206493876388493	14.85549398672674
BA2528	0.0217886641982341	5.252407883833431
BA2532	0.0225007120478496	10.346520288088774
BA2534	0.0213614354884648	7.141719967407913
BA2538	0.0270578182853887	17.002978754520772
BA2539	0.0136713187126174	4.632481041525632
BA2540	0.0109655368840786	6.126853077248297
BA2541	0.0136713187126174	5.469396938866621
BA2545	0.018798063229849	4.877969494423181
BA2546	0.0128168612930788	5.56938494821182
BA2552	0.0290515522643121	11.166264509094391
BA2559	0.017373967530618	9.72601543910472
BA2561	0.0098262603246938	2.790944167871684
BA2563	0.0212190259185417	6.027268916462715
BA2564	0.0112503560239248	5.04010040811193
BA2567	0.0205069780689262	4.194453644098592
BA2570	0.0233551694673882	6.338222333389105
BA2575	0.0074052976360011	3.4342313240760283
BA2577	0.0210766163486186	5.320930156444583
BA2579	0.0290515522643121	6.183683530450364
BA2583	0.021646254628311	8.909156715544874
BA2584	0.0197949302193107	6.736742397460128
BA2587	0.0229279407576189	7.3667683983492385
BA2588	0.0205069780689262	5.443474956485896
BA2589	0.0328966106522358	12.066823178460044
BA2592	0.0300484192537738	12.981756414846256
BA2593	0.0126744517231557	1.4368811392668994
BA2594	0.013101680432925	5.387598573226479
BA2595	0.014525776132156	7.513490392391697
BA2597	0.0133864995727712	7.311698497892424
BA2600	0.0166619196810025	8.130010990925994
BA2603	0.0166619196810025	4.60937930852175
BA2618	0.0180860153802335	6.056514465933962
BA2619	0.0133864995727712	5.927356078657691
BA2620	0.0111079464540017	7.352841243952309
BA2621	0.0166619196810025	4.810896405997424
BA2622	0.0219310737681572	7.749577219692198
BA2623	0.0243520364568499	9.690878446767968
BA2629	0.0237823981771575	5.817280579043553
BA2631	0.0165195101110794	5.468171902993351
BA2634	0.0148105952720022	3.16205195508556
BA2636	0.0146681857020791	5.618899244673786
BA2639	0.0195101110794645	6.87379493078743
BA2644	0.0178011962403873	4.523228072093757
BA2645	0.0209342067786955	11.497053146747986
BA2646	0.0247792651666191	7.52196821927506
BA2649	0.0197949302193107	6.5110349212047325
BA2651	0.0126744517231557	5.522235802518263
BA2653	0.0269154087154656	6.932954127168356
BA2655	0.0377385360296211	21.190639026742865
BA2656	0.0135289091426943	5.70152550063354
BA2657	0.0175163771005411	5.771640544049528
BA2658	0.024494446026773	7.303343113474377
BA2659	0.0142409569923098	4.992308561952519
BA2660	0.0093990316149245	3.8659874889590977
BA2662	0.0162346909712332	5.360102201734025
BA2663	0.017373967530618	7.115731521785219
BA2667	0.0155226431216177	3.956974411640785
BA2670	0.0140985474223867	7.118595835174869
BA2674	0.0220734833380803	6.620444797362425
BA2675	0.0155226431216177	6.034031009097357
BA2676	0.0150954144118484	3.107607870682305
BA2677	0.0170891483907718	5.575713563735737
BA2681	0.0093990316149245	3.5093466744556574
BA2682	0.0132440900028481	9.325592794633229
BA2685	0.0309028766733124	13.332002918372408
BA2688	0.0229279407576189	5.5760283623478974
BA2691	0.0162346909712332	7.281596974082845
BA2694	0.0189404727997721	6.601392966663166
BA2695	0.0152378239817715	10.519060586894415
BA2697	0.0118199943036172	2.2000516165580417
BA2701	0.0084021646254628	4.662172822324519
BA2704	0.0213614354884648	5.677016775445185
BA2705	0.0254913130162346	21.23427526720895
BA2707	0.028909142694389	12.951402717215212
BA2709	0.0084021646254628	6.713173071854309
BA2712	0.0123896325833095	5.212656383925112
BA2714	0.0152378239817715	7.494660102644128
BA2715	0.0226431216177727	8.77742188674404
BA2718	0.0220734833380803	6.751867338425482
BA2720	0.0142409569923098	7.477439803137484
BA2721	0.0213614354884648	9.111501966856752
BA2722	0.0149530048419253	8.724155367047782
BA2723	0.023070350327542	11.63023019170407
BA2724	0.0116775847336941	7.840445107908545
BA2726	0.0129592708630019	5.735579713442043
BA2727	0.0229279407576189	4.365000646706227
BA2728	0.0205069780689262	6.036499207879079
BA2731	0.0068356593563087	4.956162727983662
BA2733	0.0109655368840786	7.353394433761991
BA2735	0.0160922814013101	3.8197767958434254
BA2737	0.0093990316149245	7.925859033620257
BA2742	0.0140985474223867	6.987221703079376
BA2744	0.004414696667616	1.8895223664126053
BA2746	0.0146681857020791	7.330916641316313
BA2747	0.0121048134434634	5.3158284215227845
BA2748	0.0200797493591569	8.139410104512923
BA2751	0.014525776132156	4.017743583694481
BA2756	0.013101680432925	6.746952638324869
BA2758	0.0199373397892338	4.802055360057014
BA2760	0.017373967530618	10.040971439029938
BA2762	0.0162346909712332	8.641861122645114
BA2764	0.0172315579606949	4.423166990932352
BA2765	0.0135289091426943	5.288734857660687
BA2769	0.0160922814013101	8.013547410518223
BA2772	0.0106807177442324	6.050637343549377
BA2775	0.0203645684990031	5.069130121130372
BA2776	0.0253489034463115	8.05472617237573
BA2778	0.0112503560239248	7.637662465316218
BA2782	0.0152378239817715	5.098815842788575
BA2786	0.0178011962403873	8.415938454538999
BA2787	0.007262888066078	2.2193393219280133
BA2789	0.0180860153802335	8.636023549822143
BA2791	0.0149530048419253	7.741178501764106
BA2792	0.0112503560239248	4.551570630344417
BA2798	0.0252064938763884	16.816381449757476
BA2801	0.0138137282825405	5.517200535623427
BA2802	0.0199373397892338	7.088526556047891
BA2804	0.0112503560239248	4.078754304065843
BA2806	0.0140985474223867	9.513322124678869
BA2808	0.0162346909712332	7.263683515204514
BA2809	0.0257761321560808	7.24147291945887
BA2811	0.0175163771005411	7.070350225119517
BA2812	0.013101680432925	3.1678574196547364
BA2813	0.0122472230133865	6.867976503649437
BA2814	0.0098262603246938	4.355118338847606
BA2816	0.018798063229849	6.065623327282163
BA2817	0.034605525491313	8.966257475878034
BA2820	0.0166619196810025	10.129095373627926
BA2821	0.0294787809740814	9.91932746976686
BA2822	0.0186556536599259	7.731515903978233
BA2824	0.0256337225861577	6.310885839083982
BA2828	0.0109655368840786	7.488565300362087
BA2829	0.026060951295927	9.36678347562548
BA2830	0.0156650526915408	9.641558139974746
BA2832	0.018798063229849	5.910862256778355
BA2836	0.0132440900028481	10.880632567658289
BA2837	0.0169467388208487	9.303846484342278
BA2839	0.0226431216177727	14.447366463317476
BA2840	0.0264881800056963	12.9890063658348
BA2841	0.0226431216177727	14.920340504832764
BA2842	0.0133864995727712	5.618212847317316
BA2843	0.024636855596696	10.861403037264049
BA2844	0.0169467388208487	9.577489786501244
BA2846	0.0190828823696952	7.396085179139685
BA2850	0.0203645684990031	7.478228744064123
BA2851	0.0304756479635431	10.53628057560122
BA2852	0.0311876958131586	6.446840796175184
BA2855	0.0165195101110794	9.005710318890628
BA2856	0.0160922814013101	3.7253524305821775
BA2858	0.0128168612930788	6.240550615962576
BA2860	0.0064084306465394	4.073930585781352
BA2861	0.0135289091426943	3.859774992858181
BA2865	0.0158074622614639	4.841331190074856
BA2866	0.0253489034463115	6.525918957798433
BA2867	0.0318997436627741	11.804541541897262
BA2868	0.0176587866704642	8.234759724452115
BA2870	0.0197949302193107	8.617979239843704
BA2871	0.0113927655938479	9.699320563414837
BA2872	0.0142409569923098	5.400992864023292
BA2876	0.023070350327542	7.405359621995483
BA2879	0.0236399886072344	10.283059619460772
BA2880	0.0125320421532326	5.781449591374675
BA2882	0.0153802335516946	5.16195219286407
BA2883	0.0294787809740814	10.635094429933371
BA2885	0.0168043292509256	8.529560296047924
BA2887	0.0178011962403873	7.685740513804617
BA2889	0.0	0.0135692782404742
BA2893	0.0150954144118484	3.851752199071992
BA2901	0.0091142124750783	4.583189739568179
BA2902	0.0132440900028481	10.07164782522177
BA2903	0.0078325263457704	4.244777417545605
BA2904	0.0226431216177727	6.789738908991834
BA2905	0.0209342067786955	8.339195521927117
BA2906	0.0172315579606949	6.169201797449964
BA2908	0.02022215892908	6.442767618838151
BA2909	0.013101680432925	3.261882774806027
BA2910	0.015949871831387	10.510370108811154
BA2911	0.0205069780689262	8.013297504789035
BA2914	0.0192252919396183	5.073157530546257
BA2915	0.0123896325833095	3.60830817852681
BA2921	0.01011107946454	5.387517108967468
BA2922	0.0217886641982341	4.732165252572826
BA2923	0.0059812019367701	4.118521207039701
BA2926	0.0178011962403873	4.31474321881863
BA2928	0.0112503560239248	4.851234415950231
BA2930	0.021646254628311	6.039991130066368
BA2932	0.0166619196810025	6.117086266839964
BA2934	0.0269154087154656	4.95306341203095
BA2935	0.0119624038735403	5.681273121008684
BA2937	0.0132440900028481	4.822767525712362
BA2939	0.0126744517231557	7.316767425306303
BA2944	0.0367416690401595	13.171305358374154
BA2947	0.018798063229849	6.287702747922064
BA2948	0.0219310737681572	11.507667665590594
BA2950	0.0281970948447735	13.44390054926216
BA2951	0.0138137282825405	2.820169602008459
BA2952	0.0183708345200797	8.37478687157995
BA2953	0.0122472230133865	4.091123903375138
BA2955	0.0189404727997721	3.004235051792003
BA2956	0.0082597550555397	6.290871235995807
BA2962	0.0129592708630019	7.648383536569572
BA2970	0.0150954144118484	8.768121816957889
BA2972	0.0256337225861577	10.629632088944046
BA2976	0.0219310737681572	5.811563870486877
BA2978	0.0196525206493876	6.906986151702116
BA2981	0.0132440900028481	12.088708199007163
BA2984	0.0222158929080034	5.952599271998055
BA2986	0.023070350327542	6.015145644922761
BA2989	0.0341782967815437	12.40066861542853
BA2992	0.0189404727997721	10.128677544286331
BA2993	0.0113927655938479	5.000211614265577
BA2994	0.0150954144118484	9.912288804454908
BA2995	0.0374537168897749	11.105876464807029
BA2999	0.0242096268869268	6.624684574930474
BA3001	0.0196525206493876	4.442970542048801
BA3002	0.0180860153802335	8.285664492131295
BA3004	0.0348903446311592	7.8110529639010675
BA3006	0.0132440900028481	3.65168512711718
BA3008	0.0048419253773853	0.8681006640438829
BA3009	0.0234975790373113	6.8263314902828105
BA3010	0.0170891483907718	4.9254516334744025
BA3011	0.0168043292509256	11.105390953391971
BA3013	0.0142409569923098	5.48735513938059
BA3023	0.0143833665622329	11.640284109985148
BA3025	0.0146681857020791	5.57733503992295
BA3027	0.0172315579606949	8.279975709011342
BA3029	0.0105383081743093	7.226612217584591
BA3030	0.0185132440900028	5.902817800149135
BA3037	0.0205069780689262	8.02305017906364
BA3038	0.0189404727997721	8.055542584703412
BA3040	0.0189404727997721	5.182240962973314
BA3042	0.0175163771005411	10.515634710289325
BA3043	0.0105383081743093	3.244757511419285
BA3049	0.0082597550555397	4.1564176231429135
BA3051	0.0139561378524636	7.556062024995525
BA3053	0.0186556536599259	7.894004164861986
BA3064	0.0217886641982341	12.477605240623443
BA3067	0.0252064938763884	16.50676562323782
BA3068	0.0266305895756194	12.55326317026118
BA3070	0.014525776132156	5.37472511617356
BA3071	0.0236399886072344	8.311919851686827
BA3072	0.0215038450583879	8.21975335540976
BA3075	0.0149530048419253	12.33812847748259
BA3076	0.004414696667616	3.984990310271045
BA3077	0.0168043292509256	9.3374500327709
BA2040	0.017373967530618	9.363714077638893
BA2160	0.0186556536599259	5.515966560385625
BA2303	0.0162346909712332	4.54654965522162
BA2353	0.026060951295927	8.900907518980299
BA2516	0.02022215892908	4.866430768383223
BA2590	0.0199373397892338	10.88491560304582
BA2647	0.0236399886072344	10.644695164434138
BA2891	0.015949871831387	10.14706198972468
BA2924	0.0165195101110794	16.10777913232319
BA2971	0.0200797493591569	10.182583973293996
BA3036	0.018798063229849	5.675109181561699
BA3059	0.0165195101110794	10.280030831308574
BA3073	0.0123896325833095	7.427611770627111
BA3078	0.0233551694673882	11.877784209449372
BA3079	0.0210766163486186	4.713510544408561
BA3083	0.0189404727997721	8.127872976570112
BA3084	0.0156650526915408	6.089439383491785
BA3085	0.0193677015095414	11.306260223396905
BA3087	0.0326117915123896	12.519830914347391
BA3089	0.0203645684990031	7.374586917885807
BA3094	0.0183708345200797	11.23969127159888
BA3095	0.0212190259185417	5.181717467182284
BA3098	0.0169467388208487	7.121552337276635
BA3099	0.0277698661350042	11.556525533401189
BA3103	0.0172315579606949	15.293287920246993
BA3108	0.0242096268869268	5.723864054607475
BA3109	0.018798063229849	9.974575811976672
BA3110	0.0290515522643121	8.262456350121662
BA3114	0.0189404727997721	8.095098851779044
BA3116	0.0108231273141555	11.72639377101633
BA3117	0.0299060096838507	13.29495042372544
BA3118	0.0149530048419253	13.728991946270892
BA3119	0.0250640843064653	8.859620524335702
BA3123	0.0222158929080034	7.118118707494445
BA3124	0.0257761321560808	3.2260637051228933
BA3126	0.0112503560239248	8.019485443173085
BA3128	0.0178011962403873	11.41342783631617
BA3130	0.015949871831387	9.585302419403888
BA3133	0.024494446026773	10.365932289438458
BA3135	0.0203645684990031	12.171174562220935
BA3136	0.0215038450583879	10.333657320457108
BA3137	0.0183708345200797	7.451576271310173
BA3138	0.0226431216177727	10.471239263116624
BA3139	0.0333238393620051	17.5470260749779
BA3141	0.0223583024779265	6.5465378852369085
BA3142	0.0347479350612361	11.74450974655493
BA3145	0.0222158929080034	5.436537403304551
BA3146	0.0178011962403873	7.496130499999642
BA3149	0.0219310737681572	10.547723040091752
BA3152	0.0212190259185417	6.301759291837863
BA3153	0.0377385360296211	27.604711739328657
BA3154	0.0254913130162346	14.721168223689844
BA3156	0.0294787809740814	10.6029300189222
BA3157	0.018798063229849	8.710044108337883
BA3158	0.0190828823696952	4.549592689670392
BA3162	0.0189404727997721	9.14415263611372
BA3163	0.0150954144118484	5.042026538813098
BA3164	0.026060951295927	11.759397793508905
BA3167	0.0153802335516946	10.12720975917421
BA3169	0.0140985474223867	6.8725908188312905
BA3171	0.026060951295927	9.172088011260572
BA3173	0.0249216747365422	14.527553750882252
BA3174	0.0226431216177727	10.426519983418606
BA3175	0.0156650526915408	6.687414698737055
BA3176	0.0225007120478496	4.727362915020489
BA3177	0.0233551694673882	14.316351742999876
BA3178	0.0109655368840786	4.481458329916356
BA3180	0.0212190259185417	12.732633333387836
BA3181	0.0123896325833095	4.996390140454944
BA3182	0.0220734833380803	11.21467746186656
BA3183	0.0240672173170037	11.767213931502704
BA3185	0.0351751637710054	14.82598661286637
BA3186	0.0377385360296211	10.552787658503464
BA3187	0.0182284249501566	9.514352527543767
BA3189	0.0225007120478496	9.260743630277409
BA3190	0.0217886641982341	13.260363949948133
BA3191	0.0132440900028481	5.43215090733389
BA3192	0.0180860153802335	11.16770984951238
BA3194	0.0336086585018513	10.895861766915308
BA3195	0.0243520364568499	7.6441887706225184
BA3197	0.0169467388208487	5.800152007711604
BA3199	0.0259185417260039	10.139880583334364
BA3200	0.0227855311876958	9.05510333761118
BA3202	0.0301908288236969	14.844408407216624
BA3203	0.0152378239817715	12.792517740017855
BA3206	0.0233551694673882	4.9930575442003216
BA3207	0.0178011962403873	11.058929178599826
BA3208	0.0215038450583879	4.73984606187309
BA3210	0.0338934776416975	12.467459277619287
BA3211	0.0105383081743093	6.3397135350260525
BA3212	0.0350327542010823	10.804288611301352
BA3213	0.0185132440900028	15.172192690106934
BA3214	0.0240672173170037	11.009429706125792
BA3216	0.0189404727997721	12.064438823458024
BA3217	0.0136713187126174	9.204330611096912
BA3219	0.0162346909712332	9.498988084807602
BA3221	0.0210766163486186	4.347848369895512
BA3222	0.0243520364568499	7.258022051538889
BA3225	0.0176587866704642	6.775318452649396
BA3226	0.0182284249501566	5.037539499207443
BA3227	0.0270578182853887	8.449865074646068
BA3228	0.0301908288236969	14.728006400949374
BA3229	0.0250640843064653	8.258563798570854
BA3230	0.0199373397892338	5.173337137112995
BA3232	0.0166619196810025	6.137008247932158
BA3234	0.0189404727997721	13.4334092455369
BA3235	0.0108231273141555	7.47416051368265
BA3237	0.0156650526915408	5.239957561988869
BA3240	0.0284819139846197	8.640906615788095
BA3242	0.0192252919396183	4.657648023345828
BA3243	0.0223583024779265	7.053227590864142
BA3245	0.0242096268869268	16.72660301865786
BA3249	0.0229279407576189	9.28909365625678
BA3250	0.0304756479635431	12.052798291895275
BA3251	0.0136713187126174	8.0824784174955
BA3255	0.0172315579606949	5.506045249535786
BA3258	0.0183708345200797	9.421654415563246
BA3260	0.0195101110794645	10.043134124295976
BA3261	0.0172315579606949	5.456559478409888
BA3264	0.028909142694389	14.013073014501314
BA3266	0.0266305895756194	11.371512264281998
BA3268	0.0347479350612361	13.487596429480824
BA3269	0.0203645684990031	12.778565326349955
BA3270	0.0233551694673882	8.966125771650601
BA3271	0.0232127598974651	10.228978044635625
BA3273	0.0217886641982341	12.937017621214348
BA3275	0.024494446026773	12.552765046222495
BA3277	0.0287667331244659	16.768048282544832
BA3280	0.0183708345200797	12.850526793400238
BA3283	0.0254913130162346	14.140758983435106
BA3285	0.0296211905440045	16.542293303495914
BA3286	0.0180860153802335	5.249771306428635
BA3289	0.0111079464540017	4.451033730888602
BA3290	0.0209342067786955	8.876202943256805
BA3293	0.0283395044146966	9.385915745409736
BA3295	0.0192252919396183	10.695393590780256
BA3296	0.0182284249501566	7.297867451694903
BA3297	0.0266305895756194	11.905042783466822
BA3299	0.0162346909712332	15.186092461807736
BA3300	0.0252064938763884	8.604532826571761
BA3302	0.0330390202221589	10.63996668476046
BA3305	0.0175163771005411	8.895852472602522
BA3306	0.0148105952720022	12.392167917795083
BA3308	0.0243520364568499	6.856118014309656
BA3310	0.0196525206493876	8.255323995816461
BA3311	0.0189404727997721	9.57964179426214
BA3312	0.024494446026773	8.929367712718888
BA3315	0.0296211905440045	13.021107097003505
BA3317	0.0209342067786955	6.590205838767156
BA3318	0.0203645684990031	17.92868446746323
BA3319	0.0193677015095414	9.97159404333888
BA3322	0.0253489034463115	4.847316259253363
BA3324	0.0273426374252349	11.761095442415405
BA3325	0.0162346909712332	9.300737346465528
BA3326	0.0138137282825405	11.914195529061216
BA3328	0.0222158929080034	10.557810467966954
BA3329	0.0365992594702364	14.061448568418411
BA3332	0.031757334092851	20.584078982011555
BA3333	0.03033323839362	14.452324390981708
BA3334	0.0170891483907718	3.874027586053179
BA3335	0.0243520364568499	13.704447687550342
BA3339	0.0328966106522358	4.973563586925246
