#Boxplots d'expressions du gène SF3B1 en fonction de la feature analysisRnaSeq
#Résultat du test statistique Mann-Whitney : U = 2625.000, p-value = 0.02430
#Tableau des résultats :
Sample Feature  ExpressionGene
BA3286       y        0.398000
BA3212       y        0.642942
BA3103       y        0.159570
BA3271       y        0.525659
BA3152       y        0.448555
BA3095       y        0.630618
BA3251       y        0.483749
BA3362       y        0.374349
BA3135       y        0.701375
BA3408       y        0.292068
BA3098       y        0.397562
BA3435       y        0.518558
BA3261       y        0.567720
BA3203       y        0.111147
BA3299       y        0.187488
BA3347       y        0.154678
BA3126       y        0.301203
BA3418       y        0.101591
BA3245       y        0.359223
BA3085       y        0.478432
BA3171       y        0.589477
BA3277       y        0.133547
BA3157       y        0.612211
BA3433       y        0.421548
BA3374       y        0.276546
BA3450       y        0.056767
BA3167       y        0.206208
BA3269       y        0.247182
BA3110       y        0.270509
BA3156       y        0.369014
BA3226       y        0.876427
BA3421       y        0.149148
BA3232       y        0.579553
BA3289       y        0.065682
BA3430       y        0.080833
BA3384       y        0.306878
BA3427       y        0.421002
BA3449       y        0.424592
BA3163       y        0.208529
BA3158       y        0.304866
BA3436       y        0.476218
BA3154       y        0.456576
BA3162       y        0.119192
BA3352       y        0.131562
BA3084       y        0.368838
BA3149       y        0.274875
BA3169       y        0.105749
BA3180       y        0.317749
BA3255       y        0.612986
BA3438       y        0.876630
BA3345       y        0.246346
BA3431       y        0.061796
BA3181       y        0.437189
BA3341       y        0.248298
BA3191       y        0.608529
BA3197       y        1.340352
BA3448       y        0.809403
BA3453       y        0.292406
BA3406       y        0.473914
BA3334       y        0.055217
BA3447       y        0.199490
BA3116       y        0.125383
BA3280       y        0.367237
BA3185       y        0.286315
BA3094       y        0.329536
BA3318       y        0.154469
BA3216       y        0.680212
BA3332       y        0.118792
BA3373       y        1.707051
BA3319       y        0.021844
BA3328       y        0.853490
BA3240       y        0.929082
BA3142       y        1.251212
BA3333       y        0.865285
BA3381       y        0.815229
BA3290       y        0.670661
BA3207       y        0.779578
BA3305       y        0.343670
BA3434       y        0.706043
BA3189       y        0.632549
BA3264       y        0.985141
BA3329       y        0.344652
BA3225       y        0.239083
BA3397       y        0.354946
BA3311       y        0.467782
BA3422       y        0.421838
BA3213       y        0.379393
BA3415       y        0.514583
BA3270       y        0.482813
BA3324       y        0.616576
BA3335       y        0.514060
BA3199       y        0.544799
BA3326       y        0.120164
BA3297       y        0.958551
BA3227       y        0.735299
BA3412       y        0.448912
BA3250       y        0.354824
BA3177       y        0.218757
BA3315       y        0.632178
BA3182       y        0.541180
BA3369       y        0.544972
BA3078       y        0.395650
BA3386       y        0.509076
BA3176       y        0.135994
BA3258       y        0.149308
BA3295       y        0.431587
BA3136       y        0.589198
BA3234       y        0.296334
BA3087       y        0.737292
BA3454       y        0.504756
BA3302       y        1.127344
BA3117       y        0.573071
BA3266       y        1.059069
BA3268       y        0.776546
BA3229       y        0.609175
BA3353       y        0.720194
BA3312       y        0.697827
BA3119       y        1.190686
BA3219       y        0.293943
BA3351       y        0.609183
BA3357       y        0.460710
BA3208       y        0.771258
BA3310       y        0.459881
BA3200       y        0.905583
BA3146       y        0.389220
BA3211       y        0.594589
BA3130       y        0.281134
BA3376       y        0.543716
BA3137       y        0.191888
BA3300       y        0.583738
BA3375       y        0.845522
BA3385       y        0.833989
BA3416       y        0.836022
BA3123       y        0.561304
