#Boxplots d'expressions du gène NF1 en fonction de la feature analysisDrug
#Résultat du test statistique Mann-Whitney : U = 22673.000, p-value = 0.00077
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2409       y       19.775646
BA2496       y        8.284171
BA3037       y       26.162354
BA2865       y        4.956832
BA2751       y       18.016003
BA2055       y        0.300443
BA2286       y       24.910112
BA2488       y       20.072270
BA3379       y       30.834535
BA2887       y       57.008540
BA2712       y       18.737857
BA2068       y       10.533416
BA2104       y       16.299515
BA3124       n        7.729906
BA2449       y       18.748585
BA2235       y       20.834517
BA3038       y       18.695599
BA3006       y       24.126598
BA2667       y       18.197975
BA2239       y       15.211792
BA2782       n       10.778044
BA2649       y       15.564718
BA2861       y       19.210995
BA2134       y        8.689909
BA2909       y       12.815687
BA2653       n       14.506372
BA2947       y        4.279078
BA2162       y       20.026056
BA2564       n       12.837091
BA3043       n        7.574070
BA2597       y       15.639904
BA3243       y       19.718320
BA2446       y        9.477260
BA2525       y        4.909005
BA2876       n        5.786275
BA2357       y       17.859538
BA2546       y       11.249309
BA2742       y       15.968398
BA2316       n       13.940110
BA2087       y        7.070724
BA2148       y       18.681856
BA3178       n        4.568419
BA2072       y       15.052279
BA2733       n       10.671709
BA2995       y        9.623243
BA2069       y        8.320193
BA2681       n       12.831197
BA2832       y       17.032801
BA2600       n       20.664293
BA3230       y       20.298059
BA2731       y       20.328201
BA2294       y       21.280671
BA2816       n       14.496789
BA2814       y        6.611645
BA2631       y       15.703238
BA2023       n        9.279507
BA2375       n       21.013101
BA2485       n       25.735920
BA2455       n       13.043459
BA2636       y       16.594265
BA2325       y       14.504358
BA2156       y       23.643711
BA2511       y        7.878320
BA2505       n       25.253292
BA2871       n       10.720073
BA2227       n       26.546058
BA2812       y        8.444004
BA2125       n        3.530271
BA2603       y       17.884901
BA2808       n        7.234985
BA2482       y       24.918373
BA2594       y       19.996240
BA2747       y        9.600372
BA2561       n        5.673404
BA2567       n        4.037823
