	IDH2	NRAS
BA2116	5.472876022655759	11.5696457912037
BA2121	15.662007181727317	8.496779176483521
BA2122	6.435605079036021	4.026122374469674
BA2123	35.42314811387111	14.704105196105951
BA2124	22.243799281827272	5.235737433920034
BA2125	11.7698077468873	6.58007623618558
BA2132	22.34068288108195	7.287418557176935
BA2133	5.938149532940931	5.569103779560801
BA2134	8.097201347499352	3.1951470189520976
BA2135	13.593541998297116	10.07866878646148
BA2139	3.913932180801836	3.987310125081623
BA2143	14.877437406680736	11.295737558973652
BA2148	5.140954355310407	7.237628309278444
BA2153	9.1939529115611	7.725737990865466
BA2155	12.58780031836523	4.1905827771309205
BA2156	16.009587976159626	4.879492323703967
BA2162	7.1127339922753245	4.131192099621418
BA2163	16.248279223583705	7.40084545361058
BA2168	16.857940621182394	5.304324475960764
BA2169	26.309464578783054	8.809693564752845
BA2171	16.37407853009045	7.35983570213583
BA2172	27.76005626920372	7.799454036850744
BA2174	14.86361381557028	5.846511858146845
BA2175	22.649483581979048	12.59926604192168
BA2184	47.44985994397759	14.021418300866742
BA2195	19.065947876948137	8.728201249493587
BA2198	11.834580880810472	6.621456516309619
BA2200	18.565741186342372	7.825270796632329
BA2201	6.921861696220339	3.210905042782101
BA2209	18.437230222485475	13.608094661958637
BA2211	23.40375313120843	6.499249306980105
BA2212	20.00714285714286	8.737816618242173
BA2217	22.015475881982745	5.215639002629361
BA2218	8.766187267858685	9.040140075502665
BA2220	15.861102061970165	6.568462036017965
BA2221	19.080722244845077	6.168651920425615
BA2224	10.531453374301265	5.262801542565956
BA2226	17.43460185836449	13.813418165213225
BA2227	23.06404632337517	14.655231252770625
BA2228	22.90205086439863	13.848825906875648
BA2229	16.56234590752601	10.823771025224463
BA2233	18.54880057749972	8.992461331969217
BA2234	14.453906760942262	7.927532448144326
BA2235	10.474773257320548	5.807526607623976
BA2236	9.022932168462098	5.421816667461279
BA2239	6.882286306593123	3.623346886499976
BA2240	15.0181412653167	12.666749870098409
BA2242	21.07878984192796	6.392837846825661
BA2244	7.338727649650169	5.764306175984613
BA2245	17.735584718468886	6.29602671469508
BA2248	12.607627808832785	6.139345604158139
BA2249	4.866595713175138	8.565036261731409
BA2251	32.72111020619702	9.824081940256818
BA2256	23.83729253816064	9.382877083579444
BA2260	11.75933994743272	5.080990281668714
BA2261	4.726779698663607	4.797652161882078
BA2269	2.3715334591986577	3.8558379466002592
BA2271	16.915121731511988	12.214789116709204
BA2272	7.111376004146153	5.075306755798043
BA2273	20.446786732314077	7.741660973665951
BA2275	25.124921951159315	9.36840960870265
BA2276	15.797512925875198	5.21724058926059
BA2277	20.682512123792247	8.740148523778734
BA2280	19.994870988042795	14.318248858664116
BA2281	17.698873998938783	7.249787793480649
BA2282	9.815664679968904	3.9354517472565504
BA2286	22.135884574093957	7.059774929748949
BA2288	12.385366922099236	5.030989192075231
BA2292	27.960389442120466	11.60869444588134
BA2294	13.756529572181297	5.909367305235669
BA2296	20.800114759560213	7.903710370609955
BA2300	15.136291785436642	9.118918702903615
BA2301	10.394540283073583	10.608034425539255
BA2302	13.14066992435741	8.506829643624565
BA2304	7.343723392440677	3.867613301263115
BA2306	8.83942916373598	8.171764479984272
BA2308	12.930550105504755	6.25244413003803
BA2309	11.648659287503548	5.340910135111962
BA2311	11.29717728501092	5.303064363651437
BA2312	11.177135083108132	4.504811534567072
BA2316	9.165123582472637	3.980454039341224
BA2322	20.114235738348203	11.139315392217648
BA2325	8.091929811572207	6.662575697948401
BA2329	12.031388590678564	3.680005567553983
BA2334	11.940487296240084	5.594381798618988
BA2339	3.277290563802613	12.149194506134686
BA2344	18.73964202421056	3.796331221454245
BA2347	6.238688779476548	6.099881569035103
BA2348	6.903302730783944	4.830109248163483
BA2350	4.480185466256987	6.296603883376644
BA2354	14.225841878601662	7.369975374515866
BA2355	8.002950431273831	17.61423414703916
BA2357	17.673916262540256	4.593511698633455
BA2360	17.4600784807315	4.667607518740139
BA2361	11.89944286084478	8.444729251070648
BA2363	4.571183010649194	1.6533242062313365
BA2369	32.87027542294451	11.716427856399315
BA2374	15.877429385851258	8.90851954300139
BA2375	8.77310739273683	7.273261731939739
BA2376	5.20024617776626	4.743354931372759
BA2377	31.770206937400516	28.34113352214924
BA2379	8.470793691926108	11.42833948400689
BA2385	10.784662940065894	8.467507384741557
BA2386	20.97791803946248	8.51453741814126
BA2387	15.27624477103617	6.104785433248432
BA2394	15.00490751366626	7.782469280669589
BA2399	10.790752600599712	7.305345578102778
BA2400	27.614530658078213	10.792542274348248
BA2402	10.864629992966348	6.539774219391059
BA2405	9.282049383630106	4.2085783786362825
BA2406	9.671413763743384	6.187537522321613
BA2409	6.203761152037908	4.23851063470181
BA2410	27.71174249435457	15.783475205843052
BA2412	6.767239230493961	1.821471695037475
BA2413	7.698242204370736	7.186157530211142
BA2414	22.662966596330165	7.19776843499985
BA2415	10.21711213119609	4.410196232178046
BA2417	19.588615358037487	8.310107650022767
BA2418	7.546141981021484	4.558479498388771
BA2420	13.947619664605932	3.2908094863614687
BA2421	15.77745591628722	9.876949670328226
BA2423	13.476912967830303	12.01254110805784
BA2425	16.390866126186157	5.349058291782689
BA2426	13.423908858697663	11.943840560288384
BA2427	8.758938288971978	9.648382190778756
BA2429	8.87010143264354	4.13021983655467
BA2440	17.32018966176779	13.846950790370837
BA2441	23.514302372931557	13.52081720654136
BA2442	15.889721615518454	6.131416527699035
BA2446	17.495715026098544	5.154975512648711
BA2449	32.316534631473736	14.358495504230818
BA2450	14.956783770777037	6.755089743124651
BA2452	23.835812386628664	7.104364218344255
BA2454	18.941940917336098	7.167375452938487
BA2455	4.414253013980923	6.319838521599662
BA2456	7.1470798010834296	9.966741377451772
BA2459	7.75914189464332	5.197367691181537
BA2461	15.602553708708154	6.292183057089055
BA2463	59.30152951048261	11.631023555962196
BA2464	12.921751255568308	5.935835116649162
BA2469	7.564752156369155	2.479480266681983
BA2470	10.927220227297967	6.448783657596495
BA2472	12.445320771480398	7.120260874062128
BA2473	24.277320796159877	12.277759772398396
BA2474	12.100410913263984	3.823153580497314
BA2477	21.92937227754538	6.51083536484499
BA2479	8.142282111082318	5.792237648719655
BA2480	19.87517553276817	6.858662562901649
BA2481	8.703683411690669	1.9500316304262175
BA2482	11.59534668492948	5.181744149271933
BA2483	10.231940176951838	7.184584369918605
BA2485	15.48075864707116	4.537059321425513
BA2488	14.41647725169363	5.972482184896508
BA2489	15.293047791803946	8.45932371696038
BA2492	4.293422302841841	11.011238607856054
BA2494	25.336140006663463	13.56497751601759
BA2496	11.725098409407815	3.251993926259015
BA2497	12.875363713767443	3.623411757324423
BA2499	11.739729019361048	6.496710153030407
BA2500	19.076646429496908	9.763715979600224
BA2501	23.470449413245472	8.649289306914952
BA2502	7.728832414022878	5.2998229022741965
BA2505	14.177309073409097	7.444915416346693
BA2507	8.817879045891484	6.560063163100905
BA2510	25.79787879909673	10.150973193326688
BA2511	6.861620330951765	3.9818622753483313
BA2512	7.455147521563693	8.058259924383538
BA2514	12.247544392206224	12.627821982473929
BA2515	14.849474944162685	6.607609594187041
BA2520	15.633646145682942	9.071639637678906
BA2521	17.03251891064796	6.141260525965011
BA2523	10.206126062759903	5.162453513142667
BA2524	12.235404558299091	12.872028314827125
BA2525	7.822761263095546	6.254739812485595
BA2526	17.540319475807944	14.85549398672674
BA2528	16.02041177704562	5.252407883833431
BA2532	12.686649637828705	10.346520288088774
BA2534	16.243457471094164	7.141719967407913
BA2538	21.633448709880422	17.002978754520772
BA2539	13.713984007699992	4.632481041525632
BA2540	9.14257579683856	6.126853077248297
BA2541	12.267859919298116	5.469396938866621
BA2545	10.364902084181692	4.877969494423181
BA2546	14.60594343464258	5.56938494821182
BA2552	37.63685571144757	11.166264509094391
BA2559	8.948512444625429	9.72601543910472
BA2561	11.431571835782773	2.790944167871684
BA2563	13.581468181986454	6.027268916462715
BA2564	10.10100136971088	5.04010040811193
BA2567	6.332839126840163	4.194453644098592
BA2570	31.653205863843336	6.338222333389105
BA2575	8.913899480497046	3.4342313240760283
BA2577	23.13048717284271	5.320930156444583
BA2579	15.214338158170758	6.183683530450364
BA2583	15.180282333197596	8.909156715544874
BA2584	20.86757610533201	6.736742397460128
BA2587	16.017367563765593	7.3667683983492385
BA2588	10.37282851466578	5.443474956485896
BA2589	9.978756524636283	12.066823178460044
BA2592	33.10606313009785	12.981756414846256
BA2593	40.36195905675045	1.4368811392668994
BA2594	11.491049371290368	5.387598573226479
BA2595	21.279604264613333	7.513490392391697
BA2597	10.058659410900924	7.311698497892424
BA2600	18.47964683670825	8.130010990925994
BA2603	17.32470909068473	4.60937930852175
BA2618	13.112904280654991	6.056514465933962
BA2619	18.505062377373857	5.927356078657691
BA2620	12.80886795246733	7.352841243952309
BA2621	5.799505793506831	4.810896405997424
BA2622	11.222830365626423	7.749577219692198
BA2623	15.707611150186946	9.690878446767968
BA2629	18.42936672466343	5.817280579043553
BA2631	14.50306889275534	5.468171902993351
BA2634	5.554257209491726	3.16205195508556
BA2636	14.158773553474251	5.618899244673786
BA2639	16.808122015325957	6.87379493078743
BA2644	8.706497488863386	4.523228072093757
BA2645	41.543902318636704	11.497053146747986
BA2646	12.239501351201271	7.52196821927506
BA2649	14.722123298658673	6.5110349212047325
BA2651	6.333591233850369	5.522235802518263
BA2653	23.511805427016625	6.932954127168356
BA2655	47.32458384234752	21.190639026742865
BA2656	9.304390478658425	5.70152550063354
BA2657	11.218898308221966	5.771640544049528
BA2658	9.719656585101	7.303343113474377
BA2659	18.745455891607747	4.992308561952519
BA2660	12.574099507644464	3.8659874889590977
BA2662	35.18739680894384	5.360102201734025
BA2663	11.346642357383484	7.115731521785219
BA2667	12.626261429682009	3.956974411640785
BA2670	6.9906082256691215	7.118595835174869
BA2674	8.958705067930255	6.620444797362425
BA2675	12.707624723898368	6.034031009097357
BA2676	13.467880896852131	3.107607870682305
BA2677	19.408598946186405	5.575713563735737
BA2681	14.468453460679427	3.5093466744556574
BA2682	14.768483693036686	9.325592794633229
BA2685	28.15839040462	13.332002918372408
BA2688	11.098259480003458	5.5760283623478974
BA2691	11.27786621256432	7.281596974082845
BA2694	17.119174101358606	6.601392966663166
BA2695	3.701037154950086	10.519060586894415
BA2697	3.415631362677229	2.2000516165580417
BA2701	4.559792198817854	4.662172822324519
BA2704	22.985301521489653	5.677016775445185
BA2705	22.850121546415924	21.23427526720895
BA2707	25.136037586840903	12.951402717215212
BA2709	8.091138834388381	6.713173071854309
BA2712	13.438775774627032	5.212656383925112
BA2714	14.474743641950171	7.494660102644128
BA2715	10.963939584644432	8.77742188674404
BA2718	31.07892804698972	6.751867338425482
BA2720	6.50898456298819	7.477439803137484
BA2721	21.91778649785906	9.111501966856752
BA2722	17.76180049112156	8.724155367047782
BA2723	11.176343488937423	11.63023019170407
BA2724	9.244062118239366	7.840445107908545
BA2726	3.3076179370426586	5.735579713442043
BA2727	13.479859697182835	4.365000646706227
BA2728	11.786038203827788	6.036499207879079
BA2731	6.356037216648775	4.956162727983662
BA2733	8.215427757005887	7.353394433761991
BA2735	13.172025814731176	3.8197767958434254
BA2737	8.988996038944213	7.925859033620257
BA2742	13.69967361393897	6.987221703079376
BA2744	4.974473401695481	1.8895223664126053
BA2746	7.908043657991831	7.330916641316313
BA2747	15.438209380668567	5.3158284215227845
BA2748	23.81256987376448	8.139410104512923
BA2751	6.121517417539702	4.017743583694481
BA2756	16.710983600488653	6.746952638324869
BA2758	5.411624649859944	4.802055360057014
BA2760	13.608379298856107	10.040971439029938
BA2762	13.505214773133924	8.641861122645114
BA2764	9.407938770221746	4.423166990932352
BA2765	7.768165327805131	5.288734857660687
BA2769	28.294853095423186	8.013547410518223
BA2772	10.211981268278237	6.050637343549377
BA2775	22.711409321437827	5.069130121130372
BA2776	16.631838374116168	8.05472617237573
BA2778	4.493086661977566	7.637662465316218
BA2782	6.132341835412579	5.098815842788575
BA2786	18.847862140450893	8.415938454538999
BA2787	2.7256438258122637	2.2193393219280133
BA2789	28.359708905588665	8.636023549822143
BA2791	11.386832265946026	7.741178501764106
BA2792	18.307228618319577	4.551570630344417
BA2798	22.16304125174299	16.816381449757476
BA2801	9.688405582497316	5.517200535623427
BA2802	24.931494712422417	7.088526556047891
BA2804	7.944880242846037	4.078754304065843
BA2806	15.13335184293982	9.513322124678869
BA2808	13.658453337282053	7.263683515204514
BA2809	15.231884031145498	7.24147291945887
BA2811	10.944613704512644	7.070350225119517
BA2812	12.75084403805575	3.1678574196547364
BA2813	10.447988005775	6.867976503649437
BA2814	10.968213452781995	4.355118338847606
BA2816	11.89864879872654	6.065623327282163
BA2817	10.119662137982946	8.966257475878034
BA2820	15.780751860215451	10.129095373627926
BA2821	22.65459038240847	9.91932746976686
BA2822	32.38587408531695	7.731515903978233
BA2824	9.572384901097005	6.310885839083982
BA2828	10.983712780266291	7.488565300362087
BA2829	12.63230296523896	9.36678347562548
BA2830	12.628323399844518	9.641558139974746
BA2832	22.75166524759684	5.910862256778355
BA2836	13.642366638285267	10.880632567658289
BA2837	16.614705882352943	9.303846484342278
BA2839	20.905565838670267	14.447366463317476
BA2840	24.08514850874271	12.9890063658348
BA2841	44.00183368501585	14.920340504832764
BA2842	4.123018546625699	5.618212847317316
BA2843	18.98639543923296	10.861403037264049
BA2844	16.99812497686299	9.577489786501244
BA2846	20.087692962647616	7.396085179139685
BA2850	11.468539838843029	7.478228744064123
BA2851	18.85562445242414	10.53628057560122
BA2852	6.058371895013512	6.446840796175184
BA2855	15.895085699478027	9.005710318890628
BA2856	7.08691926109651	3.7253524305821775
BA2858	17.132992139587113	6.240550615962576
BA2860	15.939648194079396	4.073930585781352
BA2861	11.4421352682042	3.859774992858181
BA2865	9.966882612075668	4.841331190074856
BA2866	28.78251520872666	6.525918957798433
BA2867	23.73958279346981	11.804541541897262
BA2868	27.169303051617128	8.234759724452115
BA2870	22.302745591628724	8.617979239843704
BA2871	12.166275496982935	9.699320563414837
BA2872	17.216458742087145	5.400992864023292
BA2876	13.64171880205827	7.405359621995483
BA2879	12.6492225965276	10.283059619460772
BA2880	16.585166401362308	5.781449591374675
BA2882	9.51816717876578	5.16195219286407
BA2883	14.139402633300016	10.635094429933371
BA2885	11.223129604264614	8.529560296047924
BA2887	23.151171041103662	7.685740513804617
BA2889	10.03321363787806	0.0135692782404742
BA2893	11.59732412788904	3.851752199071992
BA2901	9.167913597156923	4.583189739568179
BA2902	12.508538481471886	10.07164782522177
BA2903	4.733087772553956	4.244777417545605
BA2904	15.70290785917891	6.789738908991834
BA2905	19.19175643825812	8.339195521927117
BA2906	16.15967312034946	6.169201797449964
BA2908	16.51258468144967	6.442767618838151
BA2909	6.680964720690038	3.261882774806027
BA2910	17.613360233961426	10.510370108811154
BA2911	11.18022742136502	8.013297504789035
BA2914	5.862477325732056	5.073157530546257
BA2915	42.03959575019436	3.60830817852681
BA2921	17.77779711003344	5.387517108967468
BA2922	14.234287195054232	4.732165252572826
BA2923	6.071099100433125	4.118521207039701
BA2926	12.098253310134629	4.31474321881863
BA2928	20.12500277644097	4.851234415950231
BA2930	7.138335245992671	6.039991130066368
BA2932	11.947701106874469	6.117086266839964
BA2934	5.062816051530745	4.95306341203095
BA2935	8.71866138525895	5.681273121008684
BA2937	15.927708880909192	4.822767525712362
BA2939	10.68564580017029	7.316767425306303
BA2944	24.31266612371821	13.171305358374154
BA2947	15.27863436123348	6.287702747922064
BA2948	9.691270869581311	11.507667665590594
BA2950	16.470279124865804	13.44390054926216
BA2951	9.1165395673688	2.820169602008459
BA2952	16.3689834524118	8.37478687157995
BA2953	9.710102543219932	4.091123903375138
BA2955	7.152935623588642	3.004235051792003
BA2956	4.798199015288936	6.290871235995807
BA2962	16.653487209861918	7.648383536569572
BA2970	19.820366737003173	8.768121816957889
BA2972	23.372226952454987	10.629632088944046
BA2976	10.678723207344614	5.811563870486877
BA2978	10.025764138254422	6.906986151702116
BA2981	14.313432421426722	12.088708199007163
BA2984	7.881797652981897	5.952599271998055
BA2986	22.5202865287084	6.015145644922761
BA2989	23.142696726267605	12.40066861542853
BA2992	13.888216784511162	10.128677544286331
BA2993	8.341568874245734	5.000211614265577
BA2994	16.26165673317785	9.912288804454908
BA2995	16.73358321302089	11.105876464807029
BA2999	15.911187206159996	6.624684574930474
BA3001	14.554518194943176	4.442970542048801
BA3002	17.948719752218064	8.285664492131295
BA3004	15.406184059526892	7.8110529639010675
BA3006	9.853975863473142	3.65168512711718
BA3008	12.18539406952208	0.8681006640438829
BA3009	14.704655166031172	6.8263314902828105
BA3010	11.821943138488878	4.9254516334744025
BA3011	9.592520268019102	11.105390953391971
BA3013	23.742174138377816	5.48735513938059
BA3023	27.175411838744303	11.640284109985148
BA3025	24.937997754167743	5.57733503992295
BA3027	7.281995705771294	8.279975709011342
BA3029	5.1882167845111615	7.226612217584591
BA3030	15.254359629314278	5.902817800149135
BA3037	7.196036476264514	8.02305017906364
BA3038	15.472579868951987	8.055542584703412
BA3040	21.34359197423463	5.182240962973314
BA3042	22.85399745801405	10.515634710289325
BA3043	10.523986599044903	3.244757511419285
BA3049	16.243831365145176	4.1564176231429135
BA3051	10.262486580535295	7.556062024995525
BA3053	20.51799442243858	7.894004164861986
BA3064	19.52751453004109	12.477605240623443
BA3067	32.276647046483795	16.50676562323782
BA3068	36.48277927911253	12.55326317026118
BA3070	5.560616493293353	5.37472511617356
BA3071	13.04392514715137	8.311919851686827
BA3072	6.868033909599083	8.21975335540976
BA3075	7.927133232147485	12.33812847748259
BA3076	2.270619701625144	3.984990310271045
BA3077	8.611259393625291	9.3374500327709
BA2040	9.51280864768815	9.363714077638893
BA2160	13.68746591147472	5.515966560385625
BA2303	8.16821036784758	4.54654965522162
BA2353	17.035124446254272	8.900907518980299
BA2516	12.785505127160995	4.866430768383223
BA2590	32.67345290539123	10.88491560304582
BA2647	17.549991979170525	10.644695164434138
BA2891	8.285510680042943	10.14706198972468
BA2924	13.487261071829613	16.10777913232319
BA2971	19.94946322141191	10.182583973293996
BA3036	13.860098841298637	5.675109181561699
BA3059	10.964665161218674	10.280030831308574
BA3073	18.925838793667246	7.427611770627111
BA3078	18.91347129160034	11.877784209449372
BA3079	7.330744456372857	4.713510544408561
BA3083	13.115324103209565	8.127872976570112
BA3084	14.232285072619357	6.089439383491785
BA3085	15.07400325769074	11.306260223396905
BA3087	26.84527202951665	12.519830914347391
BA3089	16.013965498093512	7.374586917885807
BA3094	20.21948876466886	11.23969127159888
BA3095	16.89151457940004	5.181717467182284
BA3098	18.69158306494404	7.121552337276635
BA3099	18.312392798529107	11.556525533401189
BA3103	16.386992065548686	15.293287920246993
BA3108	30.551523957600654	5.723864054607475
BA3109	9.560017399030098	9.974575811976672
BA3110	13.818670640062194	8.262456350121662
BA3114	7.26667592146991	8.095098851779044
BA3116	16.20763336171473	11.72639377101633
BA3117	29.138793050259757	13.29495042372544
BA3118	16.250175841261616	13.728991946270892
BA3119	16.715399992596154	8.859620524335702
BA3123	13.48909228889794	7.118118707494445
BA3124	9.774806574612226	3.2260637051228933
BA3126	7.822731030738288	8.019485443173085
BA3128	25.195832253606287	11.41342783631617
BA3130	10.056939251471515	9.585302419403888
BA3133	16.83968829822678	10.365932289438458
BA3135	21.12493182294944	12.171174562220935
BA3136	11.047083503004725	10.333657320457108
BA3137	12.861749898197164	7.451576271310173
BA3138	15.260554177618184	10.471239263116624
BA3139	67.8263052357507	17.5470260749779
BA3141	20.147048334752405	6.5465378852369085
BA3142	13.056194548303903	11.74450974655493
BA3145	12.692655388146449	5.436537403304551
BA3146	13.258747023038293	7.496130499999642
BA3149	10.173359123385035	10.547723040091752
BA3152	13.933492515949112	6.301759291837863
BA3153	36.83683596786732	27.604711739328657
BA3154	11.145707622255951	14.721168223689844
BA3156	4.916245881612558	10.6029300189222
BA3157	26.49712669208653	8.710044108337883
BA3158	8.21517602635768	4.549592689670392
BA3162	14.96316403213268	9.14415263611372
BA3163	9.657128049457668	5.042026538813098
BA3164	22.02135144806821	11.759397793508905
BA3167	17.749076987623244	10.12720975917421
BA3169	10.338203827786623	6.8725908188312905
BA3171	14.11227557102136	9.172088011260572
BA3173	26.0353897506139	14.527553750882252
BA3174	8.026630387837955	10.426519983418606
BA3175	9.571369340687818	6.687414698737055
BA3176	12.307076222559504	4.727362915020489
BA3177	25.27091400436827	14.316351742999876
BA3178	13.457176174434531	4.481458329916356
BA3180	27.87646133343205	12.732633333387836
BA3181	8.355591135132467	4.996390140454944
BA3182	18.83348758005405	11.21467746186656
BA3183	19.22753242266069	11.767213931502704
BA3185	17.174987968755786	14.82598661286637
BA3186	17.48140339836375	10.552787658503464
BA3187	11.766340280605633	9.514352527543767
BA3189	14.617333012500154	9.260743630277409
BA3190	18.180704352225472	13.260363949948133
BA3191	7.620384629622774	5.43215090733389
BA3192	14.522377497254409	11.16770984951238
BA3194	32.71438751712139	10.895861766915308
BA3195	15.782245585458853	7.6441887706225184
BA3197	12.72587581288022	5.800152007711604
BA3199	41.388143363072096	10.139880583334364
BA3200	16.43133614679352	9.05510333761118
BA3202	25.63357087328324	14.844408407216624
BA3203	18.624319771961645	12.792517740017855
BA3206	9.37528905835462	4.9930575442003216
BA3207	4.9170158812423646	11.058929178599826
BA3208	5.698571058379298	4.73984606187309
BA3210	13.318541689803675	12.467459277619287
BA3211	17.485433556682583	6.3397135350260525
BA3212	13.883994743271758	10.804288611301352
BA3213	17.730508150396723	15.172192690106934
BA3214	20.697493182294945	11.009429706125792
BA3216	10.53552733868878	12.064438823458024
BA3217	9.489068226409506	9.204330611096912
BA3219	4.541356013771147	9.498988084807602
BA3221	8.744344081244831	4.347848369895512
BA3222	25.528066116314367	7.258022051538889
BA3225	10.138940510124756	6.775318452649396
BA3226	11.99668307851775	5.037539499207443
BA3227	15.74779427189378	8.449865074646068
BA3228	22.856176655684298	14.728006400949374
BA3229	19.296677525635804	8.258563798570854
BA3230	18.08143609866854	5.173337137112995
BA3232	17.608625476622368	6.137008247932158
BA3234	11.131059736669997	13.4334092455369
BA3235	8.05389750613902	7.47416051368265
BA3237	14.626650748405089	5.239957561988869
BA3240	30.067038709757025	8.640906615788095
BA3242	11.035425535853108	4.657648023345828
BA3243	9.088226039314405	7.053227590864142
BA3245	20.039300830464345	16.72660301865786
BA3249	19.278624489443352	9.28909365625678
BA3250	17.598178654721803	12.052798291895275
BA3251	13.437526376189242	8.0824784174955
BA3255	16.43642937351152	5.506045249535786
BA3258	17.290893273609004	9.421654415563246
BA3260	12.523330741988426	10.043134124295976
BA3261	18.14331309616357	5.456559478409888
BA3264	28.882805809548493	14.013073014501314
BA3266	20.570833796073494	11.371512264281998
BA3268	16.99554535470576	13.487596429480824
BA3269	6.852819013067782	12.778565326349955
BA3270	9.886797097693702	8.966125771650601
BA3271	21.118359061686345	10.228978044635625
BA3273	20.508308962351464	12.937017621214348
BA3275	18.89881415121115	12.552765046222495
BA3277	23.98452288404349	16.768048282544832
BA3280	5.421049741482497	12.850526793400238
BA3283	11.936040054788435	14.140758983435106
BA3285	60.78647564752773	16.542293303495914
BA3286	15.531140561951654	5.249771306428635
BA3289	3.597758486654574	4.451033730888602
BA3290	15.708107207640763	8.876202943256805
BA3293	15.035809918681128	9.385915745409736
BA3295	14.898844383568404	10.695393590780256
BA3296	13.828347462332951	7.297867451694903
BA3297	17.443853576672957	11.905042783466822
BA3299	13.1769851552956	15.186092461807736
BA3300	15.710381421290986	8.604532826571761
BA3302	35.064995249201004	10.63996668476046
BA3305	16.01717814879256	8.895852472602522
BA3306	19.293012623551625	12.392167917795083
BA3308	29.31109650908822	6.856118014309656
BA3310	20.279784424783127	8.255323995816461
BA3311	7.577692222263356	9.57964179426214
BA3312	30.54743827046237	8.929367712718888
BA3315	11.69042251261738	13.021107097003505
BA3317	23.73970865879392	6.590205838767156
BA3318	18.74159972358988	17.92868446746323
BA3319	12.225089771591456	9.97159404333888
BA3322	14.92501573316551	4.847316259253363
BA3324	15.776641493601844	11.761095442415405
BA3325	10.435146657782056	9.300737346465528
BA3326	10.305895309665717	11.914195529061216
BA3328	13.256368538604873	10.557810467966954
BA3329	37.902424141462745	14.061448568418411
BA3332	32.28265834968349	20.584078982011555
BA3333	29.291768161008896	14.452324390981708
BA3334	4.619392514715138	3.874027586053179
BA3335	9.229232221522972	13.704447687550342
BA3339	12.794378632510274	4.973563586925246
BA3341	14.298319944717976	8.67627291781594
BA3345	8.445938992337023	6.296771329649549
BA3347	11.79566690112168	11.85538377732058
BA3351	24.518713212157117	16.637228340222002
BA3352	17.35708979627093	4.692528710189486
BA3353	21.159917447155077	7.779444083765125
BA3357	25.94793000900801	12.575867965626449
BA3362	25.675522896383224	7.082788365589277
BA3367	10.61446587445551	14.60793183927729
BA3369	15.06851947827589	13.404414989690776
BA3371	24.273932304199214	8.959550514870674
BA3373	21.638211231629214	13.277867245531422
BA3374	9.88702106393218	2.7100052944524693
BA3375	17.23014844704402	6.189797044237009
BA3376	15.335614950826145	6.555132521281164
BA3379	19.18319512827157	8.230129068984011
BA3380	16.742936117178147	11.833818851810252
BA3381	25.01319611545059	10.453178169079605
BA3384	11.832240032576909	6.472072041324632
BA3385	10.002589493947358	5.821495536373235
BA3386	19.03577043152063	8.354719922018896
BA3388	9.918961240884018	5.738108007369189
BA3390	7.330744456372858	9.523890366002677
BA3394	4.873433778797863	8.115488982478709
BA3395	16.54366416169992	4.880342626517226
BA3397	30.003999925961576	10.053832732131792
BA3399	6.046166043509913	3.928691386373547
