	STAG2	RAD21
BA2294	0.0391933647747601	8.922417194971139
BA2296	0.061961294519434	9.253808222732571
BA2300	0.0894454382826475	15.91951318108498
BA2301	0.0448853472109286	7.975873603129876
BA2302	0.0378923402179216	9.987074162137658
BA2304	0.0250447227191413	5.843656849489537
BA2306	0.0469995121157911	11.005838226949349
BA2308	0.031387217433729	6.875562225380477
BA2309	0.0398438770531793	11.791282340863557
BA2311	0.0343145226866157	8.572661186048336
BA2312	0.0419580419580419	7.674918446231897
BA2316	0.0307367051553098	7.282340044737987
BA2322	0.050577329647097	5.18753456585531
BA2325	0.023581070092698	5.008815555223583
BA2329	0.0302488209464953	5.409638321457206
BA2334	0.0221174174662546	6.602282118293289
BA2339	0.0391933647747601	8.06670173891155
BA2344	0.033176126199382	10.584311463633012
BA2347	0.0538298910391933	8.719695984514088
BA2348	0.017401203447715	4.327835996869017
BA2350	0.0234184420230931	4.588882690076493
BA2354	0.0603350138233859	12.00451486898158
BA2355	0.0790372418279395	20.65281023706665
BA2357	0.0222800455358594	11.108352146056484
BA2360	0.0411449016100178	8.805045872014531
BA2361	0.0365913156610831	12.820670415669928
BA2363	0.017401203447715	3.870061482063049
BA2369	0.0426085542364612	12.850566536925276
BA2374	0.063750203285087	9.087586819222311
BA2375	0.0609855261018051	7.831872915187479
BA2376	0.0434216945844852	8.201038447211358
BA2377	0.090746462839486	15.515745904212263
BA2379	0.0629370629370629	8.82297591175788
BA2385	0.0598471296145714	9.25356836754013
BA2386	0.0591966173361522	10.908254139241263
BA2387	0.0460237436981623	10.729442600106111
BA2394	0.0660269962595544	11.860730450178448
BA2399	0.0307367051553098	9.462752231839673
BA2400	0.0611481541714099	17.491428972560485
BA2402	0.050577329647097	8.029770309000423
BA2405	0.0169133192389006	6.783514065467473
BA2406	0.0312245893641242	4.789139318834035
BA2409	0.0452106033501382	5.9648479891895
BA2410	0.0346397788258253	12.216570162803489
BA2412	0.0351276630346397	7.434423162851566
BA2413	0.0304114490161001	7.014678596936963
BA2414	0.0652138559115303	7.232459983658254
BA2415	0.0365913156610831	11.629542912695369
BA2417	0.0476500243942104	6.087635035150938
BA2418	0.0178890876565295	5.170131502585171
BA2420	0.0424459261668564	9.57814254684074
BA2421	0.0609855261018051	32.82849295268981
BA2423	0.023581070092698	7.4386621718513055
BA2425	0.0367539437306879	7.4966187289404544
BA2426	0.0305740770857049	5.078771875409028
BA2427	0.0248820946495365	6.27947651756106
BA2429	0.0583834769881281	8.178058606915211
BA2440	0.040982273540413	16.32951560083481
BA2441	0.094324280370792	8.542129804765835
BA2442	0.0466742559765815	14.204882194839056
BA2446	0.0367539437306879	10.364804794975528
BA2449	0.0681411611644169	14.089617863871435
BA2450	0.045373231419743	6.47225667494796
BA2452	0.0390307367051553	8.272702521925646
BA2454	0.0588713611969425	6.942160543769251
BA2455	0.0213042771182306	7.8038560766564276
BA2456	0.038380224426736	7.882438568555351
BA2459	0.0372418279395023	9.797272940458363
BA2461	0.070743210278094	8.219969197680816
BA2463	0.0388681086355504	12.690477923250375
BA2464	0.0520409822735404	8.325017469373892
BA2469	0.0630996910066677	6.430379507824933
BA2470	0.042771182306066	5.793494776867308
BA2472	0.0458611156285574	6.274127828022683
BA2473	0.0565945682224751	10.464200233436472
BA2474	0.0320377297121483	8.453590141912928
BA2477	0.0683037892340217	14.454241798469251
BA2479	0.0260204911367702	8.334742963888607
BA2480	0.040982273540413	7.023019041158557
BA2481	0.0196779964221824	5.147954855206522
BA2482	0.0456984875589526	9.673974306294848
BA2483	0.0515530980647259	13.30799648435604
BA2485	0.0278093999024231	7.764965016349434
BA2488	0.0590339892665474	9.955539364023684
BA2489	0.0196779964221824	9.378517373509853
BA2492	0.0535046348999837	7.464666356901334
BA2494	0.0361034314522686	11.2361552416597
BA2496	0.0271588876240039	6.263368166361607
BA2497	0.0294356805984712	11.770026231771718
BA2499	0.0154496666124573	14.879974384025108
BA2500	0.090746462839486	7.521231245992113
BA2501	0.064563343633111	12.62601078055385
BA2502	0.0494389331598633	9.310906556965936
BA2505	0.0211416490486257	7.223980123328793
BA2507	0.0308993332249146	3.825761168013304
BA2510	0.0177264595869247	10.624600112642494
BA2511	0.0175638315173198	5.903836931663234
BA2512	0.070743210278094	8.148040889126415
BA2514	0.0276467718328183	9.82159563378448
BA2515	0.0297609367376809	10.264101693684571
BA2520	0.0138233859164091	5.918793888432724
BA2521	0.0606602699625955	9.910091896864747
BA2523	0.0346397788258253	8.833513249971563
BA2524	0.0299235648072857	7.699731455993478
BA2525	0.0369165718002927	8.770496731111479
BA2526	0.0315498455033338	17.08355327657949
BA2528	0.0237436981623028	10.95619152241139
BA2532	0.0647259717027158	17.277575819534
BA2534	0.0528541226215644	8.677937913221355
BA2538	0.0219547893966498	10.913820694522553
BA2539	0.061961294519434	13.978502747180436
BA2540	0.0273215156936087	4.592253604891722
BA2541	0.0356155472434542	7.417264627916515
BA2545	0.0630996910066677	9.368149045066335
BA2546	0.0403317612619938	6.906706856278332
BA2552	0.049764189299073	12.480830817711963
BA2559	0.0626118067978533	9.529928027515686
BA2561	0.017401203447715	6.750879843314633
BA2563	0.0413075296796227	5.624974228062305
BA2564	0.0312245893641242	6.846327704749135
BA2567	0.0359408033826638	9.314424545325542
BA2570	0.0712310944869084	17.334215847491553
BA2575	0.0294356805984712	5.477289467005744
BA2577	0.0458611156285574	7.43704400808223
BA2579	0.0572450805008944	10.763658341093915
BA2583	0.0234184420230931	9.890591627699177
BA2584	0.033176126199382	6.499434090328587
BA2587	0.0671653927467881	7.206419255062711
BA2588	0.0484631647422345	7.474967556882667
BA2589	0.0538298910391933	9.229416269372235
BA2592	0.0483005366726296	19.169117856989924
BA2593	0.0188648560741584	0.5499673904738163
BA2594	0.0404943893315986	9.139083579125286
BA2595	0.0308993332249146	6.547667946907218
BA2597	0.0323629858513579	4.217510422821092
BA2600	0.0292730525288664	9.353896237028234
BA2603	0.0548056594568222	9.768311999403744
BA2618	0.0248820946495365	15.46445402601978
BA2619	0.0577329647097088	10.24348484377864
BA2620	0.0512278419255163	10.216901742287613
BA2621	0.0320377297121483	7.688498948557723
BA2622	0.0499268173686778	11.856726789983709
BA2623	0.0678159050252073	13.446594472046977
BA2629	0.0406570174012034	8.594657614716793
BA2631	0.0429338103756708	8.41576670737534
BA2634	0.0193527402829728	5.922645896258479
BA2636	0.0352902911042445	7.065038505416176
BA2639	0.0554561717352415	10.010161068121263
BA2644	0.0502520735078874	5.2597819078544354
BA2645	0.0281346560416327	9.463742795285215
BA2646	0.0738331436005854	10.03274456794311
BA2649	0.0432590665148804	8.712169545197561
BA2651	0.0372418279395023	5.018140227249536
BA2653	0.0322003577817531	9.771089494494756
BA2655	0.0917222312571149	30.556439747727115
BA2656	0.0161001788908765	5.318476119902994
BA2657	0.0463489998373719	13.558121784268703
BA2658	0.0603350138233859	4.654695657476833
BA2659	0.0583834769881281	16.718520678385307
BA2660	0.0295983086680761	7.836327552343412
BA2662	0.0447227191413237	5.873299561545402
BA2663	0.0411449016100178	8.080320855742233
BA2667	0.0463489998373719	7.957563016351409
BA2670	0.0652138559115303	10.815173782482145
BA2674	0.0617986664498292	5.586960032133701
BA2675	0.0473247682550008	8.80433163554737
BA2676	0.040169133192389	14.295097086991808
BA2677	0.0322003577817531	7.976881058970531
BA2681	0.0361034314522686	8.780910687229923
BA2682	0.0180517157261343	7.710059959218154
BA2685	0.0640754594242966	15.721198305823696
BA2688	0.038380224426736	9.136700966465709
BA2691	0.0426085542364612	9.81666764700157
BA2694	0.0247194665799316	6.213926440467708
BA2695	0.042771182306066	3.385600384087774
BA2697	0.0325256139209627	3.914813236169825
BA2701	0.0177264595869247	6.208919627119961
BA2704	0.0408196454708082	7.709101855865436
BA2705	0.0513904699951211	7.11128981908457
BA2707	0.0365913156610831	7.130671220290234
BA2709	0.0203285087006017	6.946880022044021
BA2712	0.021792161327045	8.715074617421482
BA2714	0.0509025857863067	11.947381290035214
BA2715	0.0295983086680761	7.9908424818815
BA2718	0.0491136770206537	8.743801897061989
BA2720	0.0416327858188323	12.623245416287624
BA2721	0.0634249471458773	7.824177092542211
BA2722	0.0559440559440559	21.156102406265585
BA2723	0.0650512278419255	10.375714600574018
BA2724	0.0213042771182306	5.450778898354078
BA2726	0.0265083753455846	9.224656526294682
BA2727	0.0469995121157911	7.2063798654766975
BA2728	0.0661896243291592	11.6589570980474
BA2731	0.0152870385428524	3.825267336455325
BA2733	0.0247194665799316	5.937480129183587
BA2735	0.0326882419905675	8.716166676984766
BA2737	0.0258578630671653	8.059068369130218
BA2742	0.0562693120832655	9.60144734897058
BA2744	0.0131728736379899	3.4684355266186118
BA2746	0.0359408033826638	7.599745388967682
BA2747	0.0226053016750691	7.651377512409418
BA2748	0.0484631647422345	12.55875252888568
BA2751	0.0460237436981623	6.631137259735903
BA2756	0.0325256139209627	8.313613699099756
BA2758	0.0411449016100178	8.358962769112686
BA2760	0.0551309155960318	13.39521223098779
BA2762	0.0292730525288664	6.784312013608401
BA2764	0.0564319401528703	15.078263588638512
BA2765	0.0668401366075784	7.699253392049299
BA2769	0.0305740770857049	9.361756841663468
BA2772	0.0286225402504472	5.990000228879067
BA2775	0.0439095787932997	11.231430347123924
BA2776	0.0639128313546918	6.300427536036851
BA2778	0.0304114490161001	4.436186959369814
BA2782	0.0487884208814441	8.015532388218636
BA2786	0.0307367051553098	8.750798721553965
BA2787	0.0400065051227841	8.772402732286627
BA2789	0.0484631647422345	12.690204036147708
BA2791	0.0404943893315986	10.013093916294787
BA2792	0.0320377297121483	9.349854225229196
BA2798	0.0413075296796227	11.320668917283385
BA2801	0.035778175313059	12.300105653747424
BA2802	0.0417954138884371	11.674453813334097
BA2804	0.0258578630671653	9.948183462781904
BA2806	0.0255326069279557	9.239625565942395
BA2808	0.0282972841112375	6.253328628485094
BA2809	0.064563343633111	9.480771579524577
BA2811	0.0388681086355504	7.8572391190129185
BA2812	0.0219547893966498	9.580850470658854
BA2813	0.0227679297446739	6.871862217728357
BA2814	0.0263457472759798	10.50067506991098
BA2816	0.0239063262319076	7.879227320258685
BA2817	0.0483005366726296	8.567011899482022
BA2820	0.0510652138559115	7.037460506740012
BA2821	0.078549357619125	17.60763100096741
BA2822	0.0450479752805334	10.567069438748083
BA2824	0.0486257928118393	4.683691483393542
BA2828	0.026996259554399	9.433810687478156
BA2829	0.0787119856887298	7.568162408320408
BA2830	0.0274841437632135	5.473336416357746
BA2832	0.0419580419580419	9.992879451805464
BA2836	0.0172385753781102	6.428689543614687
BA2837	0.0370791998698975	7.69629748433335
BA2839	0.0536672629695885	10.702870709793087
BA2840	0.0541551471784029	14.098907636349963
BA2841	0.0406570174012034	10.86633082856018
BA2842	0.0458611156285574	8.122653245216734
BA2843	0.0227679297446739	9.97163363501163
BA2844	0.0268336314847942	9.285825149104296
BA2846	0.0348024068954301	7.114886095215292
BA2850	0.0299235648072857	5.097039701059529
BA2851	0.0866807610993657	7.930079634666398
BA2852	0.0369165718002927	10.733105482199862
BA2855	0.0587087331273377	10.412020171563372
BA2856	0.0500894454382826	8.123417456297645
BA2858	0.0351276630346397	11.732022768469532
BA2860	0.0302488209464953	9.580156560415908
BA2861	0.0344771507562205	5.739678316914184
BA2865	0.0377297121483168	6.786711420764503
BA2866	0.0361034314522686	13.570153734926146
BA2867	0.0590339892665474	6.5776794410019725
BA2868	0.035778175313059	9.41411842427432
BA2870	0.010408196454708	15.218174085191572
BA2871	0.0450479752805334	8.517910766576021
BA2872	0.0548056594568222	12.738415912342797
BA2876	0.0305740770857049	7.948332469106371
BA2879	0.0557814278744511	8.7832317062327
BA2880	0.0456984875589526	14.20169997994761
BA2882	0.0364286875914782	7.158452857080666
BA2883	0.0598471296145714	13.323673284159556
BA2885	0.0492763050902585	9.1437329828171
BA2887	0.047162140185396	10.013956036977431
BA2889	0.0	0.0526682049279554
BA2893	0.0300861928768905	7.428524101497821
BA2901	0.0284599121808424	6.693510757997804
BA2902	0.0226053016750691	9.897790129229035
BA2903	0.0364286875914782	8.231738411041828
BA2904	0.0658643681899495	10.079079666847052
BA2905	0.0253699788583509	11.079928175686486
BA2906	0.0526914945519596	9.756131041333148
BA2908	0.074158399739795	12.743765720614595
BA2909	0.033989266547406	6.922166908194905
BA2910	0.0489510489510489	9.025651262817592
BA2911	0.0562693120832655	11.157070639231096
BA2914	0.064563343633111	6.029033683775086
BA2915	0.012197105220361	2.432698412466443
BA2921	0.0221174174662546	4.687694470296719
BA2922	0.0352902911042445	10.563641838224775
BA2923	0.0216295332574402	4.43442129730587
BA2926	0.0452106033501382	10.404461026625832
BA2928	0.0346397788258253	10.11643727364132
BA2930	0.0606602699625955	12.815465943706217
BA2932	0.0476500243942104	10.837366964790483
BA2934	0.0813140348024069	8.544368841382356
BA2935	0.0278093999024231	6.18957415651764
BA2937	0.0378923402179216	7.9631102781870515
BA2939	0.0203285087006017	4.814820204236246
BA2944	0.0757846804358432	10.064472511470012
BA2947	0.0265083753455846	6.492174850950838
BA2948	0.0613107822410148	16.64618729092987
BA2950	0.054968287526427	7.245089154829005
BA2951	0.0349650349650349	5.174473590117093
BA2952	0.0432590665148804	16.129897557537284
BA2953	0.0172385753781102	5.61233345548178
BA2955	0.0265083753455846	4.626903249324755
BA2956	0.0196779964221824	5.528563793050033
BA2962	0.0390307367051553	10.754058816270438
BA2970	0.0300861928768905	7.655852368698684
BA2972	0.0512278419255163	4.875855602823917
BA2976	0.0617986664498292	6.668422614850322
BA2978	0.0648885997723207	6.517289850731646
BA2981	0.0526914945519596	6.277416724940326
BA2984	0.0361034314522686	4.623263901162467
BA2986	0.0404943893315986	10.61649522660097
BA2989	0.0647259717027158	10.501458838357118
BA2992	0.059359245405757	11.530571617754989
BA2993	0.0204911367702065	6.377924762484255
BA2994	0.0274841437632135	7.09209433756163
BA2995	0.0365913156610831	7.927022872959648
BA2999	0.0585461050577329	5.533919986013618
BA3001	0.0531793787607741	8.967662310686702
BA3002	0.0604976418929907	16.7972457877744
BA3004	0.0569198243616848	7.085755351782302
BA3006	0.0245568385103268	7.136737262954476
BA3008	0.005204098227354	0.2984697073842119
BA3009	0.0489510489510489	6.894381047571565
BA3010	0.0125223613595706	5.412972758144391
BA3011	0.0504147015774922	19.55809814346926
BA3013	0.033176126199382	9.247982876855191
BA3023	0.0460237436981623	4.0703173877139145
BA3025	0.0375670840787119	4.821452582837324
BA3027	0.0271588876240039	8.311939681222812
BA3029	0.0222800455358594	5.9919030611137964
BA3030	0.0717189786957228	11.048257548925138
BA3037	0.0443974630021141	7.5162662118315
BA3038	0.0655391120507399	13.281945296374737
BA3040	0.0361034314522686	14.055834341442273
BA3042	0.0378923402179216	10.083466709865757
BA3043	0.0354529191738494	7.858543977921846
BA3049	0.0443974630021141	12.85756735103648
BA3051	0.0310619612945194	10.971059465533544
BA3053	0.0439095787932997	13.537613702438962
BA3064	0.0601723857537811	6.173738741923538
BA3067	0.0551309155960318	7.462077652141978
BA3068	0.0687916734428362	10.92123400166833
BA3070	0.0494389331598633	7.295000725895216
BA3071	0.0591966173361522	10.52390611206101
BA3072	0.0609855261018051	8.537634657826874
BA3075	0.0292730525288664	5.0177523164792746
BA3076	0.0348024068954301	6.436084135633871
BA3077	0.0644007155635062	16.521622849251806
BA2040	0.0422832980972515	10.369023486536902
BA2160	0.0473247682550008	9.025528918383657
BA2303	0.0432590665148804	8.486958621868874
BA2353	0.0600097576841762	9.912825000169375
BA2516	0.0126849894291754	12.22145040127422
BA2590	0.0447227191413237	11.020519906011817
BA2647	0.0395186209139697	14.01612973269423
BA2891	0.038380224426736	6.276369361840032
BA2924	0.0403317612619938	17.079325553908557
BA2971	0.0458611156285574	8.74346075786503
BA3036	0.0369165718002927	6.274789637985522
BA3059	0.0417954138884371	15.366874484849632
BA3073	0.0258578630671653	12.639113852233436
BA3078	0.0946495365100016	16.694293404719758
BA3079	0.0359408033826638	8.381004427762392
BA3083	0.0665148804683688	14.810650623264374
BA3084	0.0113839648723369	8.931039707541247
BA3085	0.0323629858513579	10.595121842708444
BA3087	0.1299398276142462	18.36457240150483
BA3089	0.0551309155960318	10.809715902166948
BA3094	0.040169133192389	8.270966085411256
BA3095	0.0396812489835745	12.881896387377646
BA3098	0.0564319401528703	9.590542634787692
BA3099	0.0863555049601561	15.955877745803877
BA3103	0.0596845015449666	12.263914273744836
BA3108	0.0478126524638152	20.79246823882168
BA3109	0.0538298910391933	8.027688129345798
BA3110	0.0565945682224751	8.592635501023473
BA3114	0.0536672629695885	10.589312921282527
BA3116	0.031387217433729	6.607313984515323
BA3117	0.0827776874288502	16.365237048266398
BA3118	0.033989266547406	12.705569947122092
BA3119	0.0639128313546918	12.810425741677957
BA3123	0.045373231419743	6.382645609230425
BA3124	0.0343145226866157	9.284977057831163
BA3126	0.0164254350300861	11.412819087950716
BA3128	0.0365913156610831	8.810140240962603
BA3130	0.0317124735729386	8.426457892847933
BA3133	0.0801756383151732	16.356477365148123
BA3135	0.0370791998698975	9.496110992875614
BA3136	0.0580582208489185	11.243952690380354
BA3137	0.0469995121157911	9.02747316791148
BA3138	0.0608228980322003	11.423077315635409
BA3139	0.1018051715726134	21.45425266023014
BA3141	0.049764189299073	12.966304139588166
BA3142	0.0535046348999837	14.091857300176931
BA3145	0.04797528053342	10.354261631048317
BA3146	0.0522036103431452	7.933065611315002
BA3149	0.0564319401528703	6.029497936530812
BA3152	0.0601723857537811	14.817160210145763
BA3153	0.0478126524638152	11.934807261655983
BA3154	0.1003415189461701	10.37847228212452
BA3156	0.0500894454382826	20.914478818740264
BA3157	0.0476500243942104	10.776595378268189
BA3158	0.0304114490161001	10.1711382617597
BA3162	0.061961294519434	11.237044105692334
BA3163	0.0351276630346397	8.312243991569263
BA3164	0.0657017401203447	14.73226368307242
BA3167	0.0469995121157911	7.282263747764319
BA3169	0.047162140185396	16.814891128842294
BA3171	0.0673280208163929	19.46649574711684
BA3173	0.0408196454708082	13.476480334718383
BA3174	0.0515530980647259	9.1782654338674
BA3175	0.0377297121483168	5.595467776707004
BA3176	0.0538298910391933	10.516834615247337
BA3177	0.0835908277768743	19.33996055650852
BA3178	0.026183119206375	11.331439290758995
BA3180	0.0778988453407058	14.02641990095722
BA3181	0.0169133192389006	9.503419985420877
BA3182	0.0704179541388843	14.978060789083155
BA3183	0.0617986664498292	14.519903017517604
BA3185	0.0499268173686778	12.291302372484742
BA3186	0.0835908277768743	14.913191470830974
BA3187	0.0382175963571312	11.349434096297829
BA3189	0.0660269962595544	11.932120982129211
BA3190	0.0528541226215644	19.097652187768876
BA3191	0.0465116279069767	8.862948952022187
BA3192	0.0437469507236949	19.90767000833373
BA3194	0.0245568385103268	15.667454413013024
BA3195	0.0439095787932997	8.708910526307639
BA3197	0.0391933647747601	8.465826631517633
BA3199	0.063750203285087	19.909073905218158
BA3200	0.0738331436005854	10.909278309870528
BA3202	0.0585461050577329	16.823737521829127
BA3203	0.0289477963896568	19.44197628482391
BA3206	0.0424459261668564	8.41819053439068
BA3207	0.0297609367376809	18.366640693630632
BA3208	0.0461863717677671	6.102771587580501
BA3210	0.0496015612294682	14.175531101627
BA3211	0.0483005366726296	8.689275557787132
BA3212	0.0585461050577329	18.35884200611968
BA3213	0.0569198243616848	13.56965681003816
BA3214	0.0390307367051553	10.371187620116046
BA3216	0.0307367051553098	9.438854222222687
BA3217	0.0162628069604813	11.88035751769358
BA3219	0.0530167506911693	11.093733857751708
BA3221	0.0432590665148804	8.869172543186263
BA3222	0.061961294519434	23.17656100981065
BA3225	0.0518783542039356	11.151218427400725
BA3226	0.0484631647422345	9.794689013130396
BA3227	0.0683037892340217	9.959340799942916
BA3228	0.1040819645470808	16.46223049863661
BA3229	0.078549357619125	14.888690691276398
BA3230	0.05675719629208	10.88702275122798
BA3232	0.0544804033176126	10.619888613709852
BA3234	0.0650512278419255	13.592360891893474
BA3235	0.040169133192389	7.74587284666574
BA3237	0.0476500243942104	9.877675574769016
BA3240	0.0557814278744511	18.87188791833453
BA3242	0.0609855261018051	5.801530323141875
BA3243	0.0735078874613758	7.550988075131212
BA3245	0.0455358594893478	10.676015899769338
BA3249	0.0647259717027158	6.683662417446377
BA3250	0.0824524312896406	11.761587752013284
BA3251	0.0242315823711172	7.336191837077552
BA3255	0.0442348349325093	10.457541463274575
BA3258	0.0621239225890388	13.18937285519026
BA3260	0.088144413725809	20.570341633841405
BA3261	0.0489510489510489	10.313149155349263
BA3264	0.0796877541063587	17.167519551517515
BA3266	0.0788746137583346	15.986410426489345
BA3268	0.0273215156936087	33.269145031387254
BA3269	0.0570824524312896	9.949139208808512
BA3270	0.0910717189786957	17.86849096029282
BA3271	0.0617986664498292	13.764132629312732
BA3273	0.0554561717352415	7.8145711334608
BA3275	0.0556187998048463	14.962094263120866
BA3277	0.0372418279395023	10.81707913018485
BA3280	0.0187022280045535	8.696961129621478
BA3283	0.0348024068954301	12.250071841697912
BA3285	0.1070092697999674	25.58677903338585
BA3286	0.0570824524312896	9.58094773570941
BA3289	0.0417954138884371	5.473680908679123
BA3290	0.0767604488534721	18.14242124639833
BA3293	0.0679785330948121	16.07744382884652
BA3295	0.075947308505448	14.657653131414444
BA3296	0.0839160839160839	16.831911144316937
BA3297	0.0860302488209465	16.19473077928634
BA3299	0.0364286875914782	8.700308143455324
BA3300	0.0591966173361522	8.41754525873113
BA3302	0.0961131891364449	17.931316082994414
BA3305	0.0481379086030248	13.210384284552964
BA3306	0.0359408033826638	11.499892572410136
BA3308	0.0616360383802244	13.816117444757213
BA3310	0.0390307367051553	7.100560037626962
BA3311	0.0902585786306716	14.976188771036478
BA3312	0.0735078874613758	19.56142930717515
BA3315	0.0504147015774922	36.35478052805157
BA3317	0.0583834769881281	11.16052886825041
BA3318	0.0338266384778012	27.032917147356
BA3319	0.0697674418604651	15.667229116628087
BA3322	0.0458611156285574	12.591249945719875
BA3324	0.0941616523011871	18.160367263148338
BA3325	0.0338266384778012	6.980786815663781
BA3326	0.0247194665799316	13.32551613432835
BA3328	0.0704179541388843	16.533021042745304
BA3329	0.0533420068303789	15.802833118921944
BA3332	0.0596845015449666	15.290522516662271
BA3333	0.0496015612294682	11.232635186040444
BA3334	0.0474873963246056	9.617271313844697
BA3335	0.0455358594893478	9.93084257211786
BA3339	0.0546430313872174	11.679638650782366
BA3341	0.0655391120507399	10.240655098975587
BA3345	0.0284599121808424	9.919192049605591
