	PTPN11	RUNX1
BA2124	17.461741457522745	0.547448699385894
BA2125	26.753085869426155	0.3106537800341222
BA2132	20.169400258241318	0.4028966828390375
BA2133	9.257241245749476	0.0821775067247399
BA2134	11.564212451003634	0.1773124117797484
BA2135	16.330691859452898	0.3643324954167157
BA2139	11.507169535521824	0.1190683935976216
BA2143	20.26836326082831	0.2887462269645254
BA2148	15.675843108585529	0.2213584146383362
BA2153	24.095696669288905	0.3382966437468907
BA2155	13.399294045807633	0.1000285399730431
BA2156	16.931888260327074	0.1665121141157881
BA2162	23.524442921627767	0.2075276098890612
BA2163	32.49912164853597	0.3639867216910707
BA2168	13.863873737481438	0.3370682973422069
BA2169	30.814991909118284	0.2424274050615774
BA2171	23.18947927011344	0.6888123828281181
BA2172	16.795517788395873	0.1712153320146594
BA2174	23.163838646228943	0.3644123896008013
BA2175	22.39949600661436	0.3571108076129757
BA2184	39.81395373361203	0.3727416907983689
BA2195	14.438988301694582	0.3198556517342838
BA2198	24.498350035075635	0.6672047141790376
BA2200	27.20417627027473	0.9493042047686716
BA2201	10.05949923649511	0.1959922000558477
BA2209	22.20851929911572	0.1473016906235394
BA2211	21.02631899069189	0.8197705252423492
BA2212	16.10636029935567	0.2594329568361865
BA2217	17.405562540348775	0.1748507630117328
BA2218	6.878393864241168	0.2459561395673188
BA2220	20.14637088171025	0.2055369775121894
BA2221	13.92990006687362	0.1162426874308127
BA2224	15.825637213283208	0.292817153389424
BA2226	35.989485894319195	0.7427213369908078
BA2227	20.910382367639677	0.683119927528023
BA2228	31.927487025931413	0.2628742396944147
BA2229	23.056486557637434	0.4056640287149609
BA2233	11.761458404505191	0.5315421413584168
BA2234	24.054342043995	0.1814084487686583
BA2235	17.067020253453286	0.2933684989286715
BA2236	17.314869257465272	0.6132881705814938
BA2239	12.77104820432132	0.1773165344831579
BA2240	33.17334597209446	0.6015005177609613
BA2242	15.237455455980948	0.7518530096416304
BA2244	16.925820528737685	0.3542834319275956
BA2245	27.47398546311995	0.6503321853810318
BA2248	18.155268511562515	0.3228620481798537
BA2249	19.97463299408348	0.4867737648170668
BA2251	24.14242187116462	0.1512000511284227
BA2256	21.401582298666927	0.4205528268447001
BA2260	15.232493343082629	0.3086467051717796
BA2261	13.631458148123675	0.1680111780593647
BA2269	7.328556613973234	0.1338224546828064
BA2271	23.98460277768552	0.6406549134468797
BA2272	13.50913898194892	0.2135859516736474
BA2273	21.07546663553913	0.3332695562783719
BA2275	31.218741695811683	0.5899890040908593
BA2276	9.934136281708742	0.2550864966643531
BA2277	29.221652377436328	0.6086944074788341
BA2280	36.38874163228378	1.238123750065648
BA2281	24.831129720843258	0.4929589762080263
BA2282	10.789451974244848	0.1222042420164395
BA2286	19.38545941760825	0.3573625729541775
BA2288	12.094613771990195	0.1726257409376905
BA2292	17.152450737298953	0.1420894825776016
BA2294	18.795163976802144	0.3557053911785621
BA2296	22.58795543731145	0.2148106637106862
BA2300	43.71814488147894	0.3860761946544425
BA2301	17.314482693030055	0.204491862129929
BA2302	15.142153148377648	0.2845922240557846
BA2304	12.000004837689753	0.0979748767280979
BA2306	21.901854935746787	0.3022602526166719
BA2308	20.691473643918133	0.3212370824381028
BA2309	15.600943225492763	0.19795321803015
BA2311	16.07649015451271	0.1134252444489589
BA2312	14.384739574554802	0.2645746766899385
BA2316	11.94031516572484	0.2056545504439652
BA2322	19.00203463588738	0.6991153640871128
BA2325	13.13339354976582	0.1303379514061994
BA2329	14.170386468930648	0.1811279137633033
BA2334	12.738862324221753	0.3301006832772097
BA2339	10.111131706915842	0.1031892287671385
BA2344	17.66258635942158	0.2438605199065537
BA2347	10.673249895339008	0.1395398032978155
BA2348	6.14653811673649	0.0744092462461175
BA2350	9.248559385393913	0.0794989986228869
BA2354	27.095243432620222	0.2584898433297769
BA2355	28.38735945750639	0.3663460851955715
BA2357	12.19949693229595	0.1991905147710996
BA2360	17.5735034231662	0.1401737238210114
BA2361	15.736424512490592	0.1847962633398329
BA2363	7.3033212222808	0.1514118803869611
BA2369	17.51039441139099	0.3214652451660544
BA2374	22.40617777937685	0.2763952595404794
BA2375	20.87206313122356	0.8939738305449055
BA2376	14.73696075905255	0.1810705720249024
BA2377	56.988741119585946	0.809008592228186
BA2379	14.2605358780457	0.2462887562455963
BA2385	15.9001120635316	0.2109104617600196
BA2386	18.71535873465833	0.7200270107145469
BA2387	18.12250880428911	0.4697411325404799
BA2394	24.469601260335928	1.0817958322477088
BA2399	16.904555001239643	0.5539786331310428
BA2400	33.63200594550555	0.6441740758930947
BA2402	21.70324629391715	0.428971316748376
BA2405	9.100792336674967	0.3199243679362045
BA2406	17.82816007822995	0.1598458318360428
BA2409	16.29375622363415	0.2002801422064991
BA2410	23.596659384354837	0.642834333785354
BA2412	12.137813809796492	0.1319074320498716
BA2413	21.05224232672534	0.3395163963397635
BA2414	23.349309244236707	0.5780566755810961
BA2415	8.984070955203252	0.0660210386235638
BA2417	12.270477073849374	0.4135092125257881
BA2418	10.111819360859618	0.4063909106741089
BA2420	17.04322984051619	0.4980493811600571
BA2421	17.112086130843036	0.285935182963567
BA2423	14.830693302761253	0.1793007232492775
BA2425	26.81439645289756	0.3507812970068016
BA2426	14.6887218048444	0.3259230855422613
BA2427	13.203350202140005	0.2495991035998299
BA2429	13.885097753812143	0.2412482642104379
BA2440	29.80936471999719	0.2436715897263885
BA2441	41.50471871701896	0.3859472321425475
BA2442	21.30032633561693	0.4327592238494117
BA2446	17.23831681496286	0.116030994744769
BA2449	27.270894277896847	0.2952747735876687
BA2450	17.891294519534323	0.5093440493546546
BA2452	25.78173682741561	0.5587110693065258
BA2454	35.41917436013228	0.8069416065588251
BA2455	12.375452361398644	0.0926719200180257
BA2456	14.09237807271488	0.1630962001947069
BA2459	13.594127000583486	0.2749501276757286
BA2461	17.820350143922077	0.2305325169346563
BA2463	8.57460656098495	0.3650729854586957
BA2464	18.745323554263607	0.4145564919398896
BA2469	16.132452295663036	0.165106039804428
BA2470	18.268118383788824	0.5059183032191825
BA2472	12.66426899861456	0.3303852067534709
BA2473	17.639401643995793	0.209053338665106
BA2474	12.088986615383838	0.2993789260071053
BA2477	27.90380716097536	0.5055873220543777
BA2479	9.06853194700168	0.0876788581211672
BA2480	15.24397502944484	0.7474430900341659
BA2481	7.960993949896547	0.1736094095413613
BA2482	19.0233231637945	0.5853367159024542
BA2483	23.22264853955544	0.653393236048947
BA2485	17.055978788879546	0.5450485108625669
BA2488	18.77808934875976	0.4807689442551831
BA2489	14.508873336495364	0.1428096536050674
BA2492	23.63457575454264	0.1357258357893974
BA2494	27.91420931790605	0.2999725410280351
BA2496	11.399676017741184	0.1783692775590445
BA2497	15.612483715841416	0.1879824611145878
BA2499	21.457586308448946	0.3608387211811307
BA2500	23.138866635530075	0.7589955005186041
BA2501	27.833890878616558	0.5796172546422546
BA2502	15.548455223976305	0.2554461126304059
BA2505	22.69831014365209	0.2094139462086697
BA2507	13.273383072831717	0.6190335341667839
BA2510	16.669318455579262	0.0203342702977387
BA2511	7.663551368635486	0.1145245322603514
BA2512	18.55404802224241	0.3620629952148811
BA2514	14.1127716506682	0.210449138711381
BA2515	13.656362083325709	0.0936308517200861
BA2520	10.18459988094212	0.2933916238066273
BA2521	22.854875728416364	0.6694791447565787
BA2523	17.466454904239125	0.3790836752965296
BA2524	15.143161519049126	0.3316526158399516
BA2525	10.739344125649188	0.0640943635013068
BA2526	16.511510597344866	0.3500031698747818
BA2528	14.604392734699395	0.5746468103555873
BA2532	27.09788474706269	0.2354003859086909
BA2534	26.77316300242771	0.4329884438925064
BA2538	19.34789198139	0.4240097802137525
BA2539	15.054660968382327	0.1664976799858344
BA2540	12.01969277063214	0.1007360871003794
BA2541	16.52564398579619	0.1408974760836314
BA2545	20.94124669628399	0.2141247465641089
BA2546	18.99909180138973	0.1240671559688523
BA2552	16.970131640737755	0.6775473724682192
BA2559	14.081354688308627	0.3518012511866175
BA2561	8.225056123389484	0.4547598816780865
BA2563	17.33397336920926	0.6558685636737558
BA2564	13.974435996557515	0.3000487558800237
BA2567	6.532230302726126	0.0471607532425318
BA2570	22.38622147123564	0.2334481743272767
BA2575	10.361376185477951	0.1530648906147879
BA2577	20.382387269777333	0.1754975129098834
BA2579	18.172941762715816	0.1920321862150997
BA2583	25.543482158502837	0.6912775488681344
BA2584	21.881435806884262	0.2007765556534774
BA2587	21.078892020464146	0.743689427436652
BA2588	15.34775428213297	0.3521388625898267
BA2589	17.98440359990241	0.3209519148239628
BA2592	19.84405027987057	0.4067550358409438
BA2593	0.8090165245861867	0.0586617116890534
BA2594	21.525920477694164	0.1497056780886039
BA2595	13.4174683952318	0.2987560633460224
BA2597	19.51682683095491	0.3399906111151607
BA2600	12.611281705199705	0.3640935596244726
BA2603	19.616353351392544	0.3272220012648815
BA2618	21.562852645082295	0.3955213773456815
BA2619	16.276085827293198	0.2124341005088592
BA2620	23.94293881406372	0.2664975209367325
BA2621	14.867078915259968	0.2111757237127263
BA2622	17.89404725424126	0.5211049111147632
BA2623	32.422525972432204	0.8038726737497515
BA2629	12.182439062832351	0.3504910996646456
BA2631	17.90739322912705	0.3227477782362995
BA2634	18.21284933426878	0.2313716576966895
BA2636	18.568704808257376	0.3268997601238429
BA2639	21.352582026728825	0.6987008341132465
BA2644	13.954630838917565	0.2322774224899261
BA2645	21.812898951451057	0.1872305608204482
BA2646	24.75015114655788	0.5537548395255599
BA2649	23.86929555054728	0.6366780707777169
BA2651	15.009905620802682	0.1664388121516779
BA2653	35.09770771441234	0.304210238283527
BA2655	47.73960715416454	0.3123562697068878
BA2656	12.23115155921837	0.2351063827030627
BA2657	19.747502000537104	0.4598208832447635
BA2658	20.77431422918143	0.1323432279927941
BA2659	20.045090782808657	0.3517600583229247
BA2660	16.149795869705212	0.2573804486883075
BA2662	12.045959777225177	0.254162715510198
BA2663	12.517918211428482	0.1518541155285465
BA2667	14.667596859550976	0.2439653885157159
BA2670	17.34966639725265	0.4787332765947135
BA2674	17.279843318133707	0.5847776439328105
BA2675	20.317910549967007	0.393738690939336
BA2676	18.58694648390418	0.2478024809194902
BA2677	18.577054779483333	0.2488417419559836
BA2681	15.08682239640497	0.1560957359755229
BA2682	19.076647524486	0.2847513258925345
BA2685	25.10516765487928	0.2648671293645711
BA2688	9.067482526668442	0.1010376832524803
BA2691	26.73737220376769	0.3457070269471681
BA2694	9.024019039461352	0.4328221504716751
BA2695	11.2404092343823	0.233523053172754
BA2697	6.301040978737351	0.0883854113088879
BA2701	10.946437653909962	0.1427044063120382
BA2704	16.147071205521367	0.6087831810726083
BA2705	28.16912357988325	0.9599598498105344
BA2707	28.354258823419137	0.7870109849492218
BA2709	11.834087074751764	0.2309063298062662
BA2712	16.42029670010793	0.2277428684882624
BA2714	18.259052411644547	0.4087606478982316
BA2715	20.1361962674606	0.5407179260858568
BA2718	23.29369020548985	0.2264120593094975
BA2720	12.589995425491171	0.06199850693479
BA2721	12.82643796424119	0.7256291013940612
BA2722	36.40377693251484	0.4249924044391167
BA2723	30.19932116231609	0.1535496039363053
BA2724	12.29033845001848	0.1486408135343405
BA2726	13.818725538291096	0.1489933819202283
BA2727	24.61424804261353	0.2456724084252623
BA2728	21.026768820896308	0.3130353858877515
BA2731	10.348587303927951	0.0822678721671272
BA2733	8.96480318961342	0.1896873445208171
BA2735	12.472768491152266	0.2898572883111386
BA2737	12.376501451202138	0.3051122360343138
BA2742	18.999517616112165	0.3025082884520792
BA2744	3.972428680531728	0.1577588875420493
BA2746	16.354079014101362	0.202555877357812
BA2747	13.21286567892482	0.4742826334446685
BA2748	24.58902716946228	0.1634354112640224
BA2751	13.92309366783434	0.8071463090211424
BA2756	11.95978241621635	0.192496304084087
BA2758	9.074373932385482	0.2585140309692019
BA2760	27.842394785774225	0.2318542233851574
BA2762	15.494298472230904	0.4421250179694788
BA2764	10.123036663951495	0.1638911456373233
BA2765	17.255788926560026	0.2934941442684795
BA2769	14.114069903809089	0.2290155805800641
BA2772	9.214550366533244	0.2248489260951291
BA2775	18.18390614086486	0.478373757838183
BA2776	21.07864268018424	0.8772785406547836
BA2778	11.051841624231852	0.3422344058267053
BA2782	14.017978111035076	0.194310722010821
BA2786	18.56146342152403	0.1125092427841016
BA2787	5.728153752635701	0.0771819098017011
BA2789	23.09779193452756	0.591763462756144
BA2791	20.34342406980938	0.4767886715929873
BA2792	11.65470263502648	0.1792834471163342
BA2798	16.931625688947495	0.5461655847380165
BA2801	7.134981041288424	0.1695310887665811
BA2802	21.039563120997773	0.2787978911299484
BA2804	11.705154389579103	0.139407727396832
BA2806	20.0582471817414	0.6373509732992193
BA2808	24.08299046294555	0.3474576813245529
BA2809	25.421071006514072	0.559960596602449
BA2811	22.694716050439283	0.6528701339657501
BA2812	11.366252530998253	0.1636321052310726
BA2813	13.26185634034608	0.5101650932078571
BA2814	11.078194670442564	0.1404256277107412
BA2816	14.79225518895096	0.3353101795976948
BA2817	19.255577896687427	0.0122968239201825
BA2820	17.60046886126625	0.556197107899173
BA2821	41.38697743446033	0.6334937133920333
BA2822	27.94999463915676	0.2804174568518855
BA2824	15.698469004065108	0.8006411697174718
BA2828	16.62048013308828	0.2819806751023824
BA2829	23.16697090575833	0.728071995753671
BA2830	10.54731633196385	0.350923088320888
BA2832	21.6788491811367	0.3191597094253302
BA2836	12.468306580047503	0.2379198113207616
BA2837	22.898407857056828	0.303408432360746
BA2839	31.642496415707715	0.6880338863870606
BA2840	20.531917229600012	0.3417398377554638
BA2841	17.333596721579227	0.0872061774022096
BA2842	9.895489999364507	0.1548283437975207
BA2843	10.858547637453205	0.0009554517760357
BA2844	17.590131498344554	0.1004672344075486
BA2846	18.50294150486064	0.6138999934750695
BA2850	13.43052749037221	0.6737604800669292
BA2851	25.04537941152953	0.4227151357950647
BA2852	9.456579436181348	0.2052239172681841
BA2855	17.107630110616615	0.2271299869237621
BA2856	12.066697755388164	0.1331356976459998
BA2858	12.633864070958204	0.1150097464615107
BA2860	14.530015277964637	0.1207170295640607
BA2861	17.408068930780058	0.106918279511033
BA2865	16.238963350670986	0.3781820537351896
BA2866	21.19259899057649	0.3976880606962743
BA2867	17.232068759781303	0.4711109068286485
BA2868	23.494536189676637	0.1482073138054148
BA2870	23.69065911934278	0.5069095606352807
BA2871	23.15316795763132	0.170088311266681
BA2872	18.935171480130546	0.1706664186677523
BA2876	13.157898270250502	0.1042099068954033
BA2879	15.50509527096519	0.3854677705158275
BA2880	19.49215324075317	0.1470865539668648
BA2882	16.603411924717445	0.1467127098966962
BA2883	28.20025393371597	0.4525059688827549
BA2885	20.57041289985666	0.299849769692369
BA2887	27.307116773219036	0.3361944461565933
BA2889	0.0893690876800253	0.0032607530191513
BA2893	12.4974117886675	0.603367933771291
BA2901	8.975530107617864	0.1850517608980293
BA2902	9.87114034234456	0.4305832717631047
BA2903	5.87011599834422	0.0834256581001667
BA2904	20.70134617274038	0.5605771781116354
BA2905	22.33801212442174	0.2835814840385837
BA2906	21.176416117737062	0.1863712182221971
BA2908	23.172251086718955	0.3362728008393634
BA2909	11.488674564864946	0.1964219455250941
BA2910	26.26349101086416	0.4085341383201479
BA2911	20.84783277632227	0.432461270425124
BA2914	15.0156201416248	0.3282464348132149
BA2915	2.41314672352659	0.0218014132414214
BA2921	17.458656163590284	0.3518351047618266
BA2922	19.573904682697663	0.4560426622607161
BA2923	9.394341271819846	0.2617340184470018
BA2926	19.129719312731364	0.2264094324360189
BA2928	17.191069360684157	0.1677164032455859
BA2930	14.85937609513198	0.3725037009771825
BA2932	19.46477251954371	0.4272977550754492
BA2934	9.73098986675119	0.1236760212693928
BA2935	9.880445356341776	0.2287418252851064
BA2937	17.877732513150956	0.2074914069173383
BA2939	9.710666289915626	0.3058548591742073
BA2944	37.64703403612323	0.6073825472504101
BA2947	12.357448642886093	0.2272981186082784
BA2948	20.4879431817709	0.1754806126930556
BA2950	24.919157088502157	0.5988291453273596
BA2951	18.133444760407368	0.485869735054191
BA2952	29.64411745650464	0.3159037247979155
BA2953	7.163653271429381	0.2051085762725941
BA2955	11.13542937935626	0.201015698103048
BA2956	8.523238456781499	0.1737723118793595
BA2962	24.054892956713843	0.3745486800855535
BA2970	15.990249149514993	0.1431593851330471
BA2972	17.627225547010358	0.2478497605073347
BA2976	17.773117510802155	0.3104939002311873
BA2978	14.603788957143514	0.260346391573401
BA2981	18.564359098703868	0.3877086824465399
BA2984	14.452361922559325	0.5524435975243656
BA2986	21.66198824056716	0.2983798773803634
BA2989	24.180054210900927	0.9012169491049488
BA2992	23.9380562024542	0.571223400311484
BA2993	13.846655480060836	0.351026574506516
BA2994	16.36308890783346	0.6987384180225817
BA2995	14.331090419338244	0.8452907347711253
BA2999	20.07089751224206	0.7037852261887951
BA3001	17.71418966299346	0.5107964579461929
BA3002	25.71013085930307	0.5907034847133481
BA3004	15.801966890605236	0.7435197491797316
BA3006	12.927507847907451	0.4441179632734338
BA3008	0.3007671567538219	0.018241639960469
BA3009	19.149190049872782	0.3910410980820776
BA3010	13.643755520925405	0.316961809524329
BA3011	16.20127100029433	0.2126042244190821
BA3013	15.826301965085207	0.3261590134175917
BA3023	16.109292041670233	0.3120788536500498
BA3025	21.606626020315527	0.1313271882172597
BA3027	11.8217154344046	0.0818994430187669
BA3029	11.205176238759671	0.2886786546929628
BA3030	21.666872429973047	0.2872690994644802
BA3037	22.454196832329725	0.2617518776043486
BA3038	26.722751368914007	0.4797717529151157
BA3040	10.393675597393589	0.250690301209829
BA3042	31.91703970845472	0.2158528763498654
BA3043	10.557497829345278	0.1222303123648893
BA3049	4.158103947463144	0.0703686777679904
BA3051	13.618501220020445	0.1085347295423158
BA3053	26.569754013053128	0.6412368076275322
BA3064	20.81512093293928	0.6805859040259954
BA3067	23.49622855930234	0.9417137704908728
BA3068	32.6958892019907	0.8598505425084702
BA3070	12.2739088603882	0.1856567080563629
BA3071	21.66745407747344	0.5942806715240825
BA3072	21.744276519892093	0.5661038564642017
BA3075	9.78077433217044	0.4935394826888351
BA3076	6.585836267450562	0.0600950815996389
BA3077	22.34529503861006	0.2415930982661468
BA2040	15.768603175760314	0.1631249538399772
BA2160	17.506409372433634	0.5239516202848741
BA2303	15.03837826541991	0.2287134621672144
BA2353	27.233366359776674	0.6573283798949452
BA2516	21.259529388671154	0.3524785908331733
BA2590	29.16348122073776	0.7566619284761555
BA2647	21.26802428024812	0.5735408254668578
BA2891	10.22953782959444	0.2015933580651004
BA2924	20.532589760834025	0.3927336682223337
BA2971	19.08055261903843	0.4343361209962151
BA3036	21.532179511729048	0.3202146226888125
BA3059	18.54532868077653	0.1697399103267995
BA3073	14.944238120335736	0.5202851452743436
BA3078	35.18664561153126	0.6240253826415152
BA3079	19.909318281196608	0.200928323370388
BA3083	21.978305936397295	0.3727060463008943
BA3084	17.84399375600065	0.2210528590812508
BA3085	26.01224963306068	0.3890291055292843
BA3087	48.86803170684532	0.3877333703674679
BA3089	23.137690705828494	0.5067222888544671
BA3094	28.49290823798763	0.1895895064274629
BA3095	20.620505966732463	0.5627347176682901
BA3098	23.62762660915261	0.6538684639714663
BA3099	36.54224908379226	0.7342656565816789
BA3103	21.202410683230404	0.5169322745767089
BA3108	27.17003893415094	0.4771452595381377
BA3109	17.987162225593785	0.3379797371983408
BA3110	23.61354936917826	0.2853318446250391
BA3114	11.088207106757388	0.1698758836630473
BA3116	13.54410492909614	0.1182353459217621
BA3117	32.99850340543902	0.2689598140438191
BA3118	18.419906314914087	0.3590035962957389
BA3119	24.22301068782385	0.8137080331631155
BA3123	19.325795422691492	0.2201591236153108
BA3124	11.595967067149676	0.2526085938039344
BA3126	23.07814911886787	0.2332065906338938
BA3128	17.85383423310964	0.530905902687292
BA3130	12.057733345196048	0.1561343854815054
BA3133	35.60647067572976	0.4017282865003045
BA3135	14.423862792892812	0.5085187774197564
BA3136	26.020118488952967	0.4198186628813677
BA3137	17.99946922539952	0.4599699555675865
BA3138	17.948405734384835	0.3691902155274642
BA3139	61.89541159416133	0.9533754592897552
BA3141	21.324758045316084	0.4566407521427342
BA3142	46.60967367517731	0.9205512361539387
BA3145	21.111123300919846	0.3714211515309634
BA3146	21.602179497941837	0.4855940184757919
BA3149	21.63447056331703	0.5645100707443396
BA3152	26.69930441544388	0.2440815047768036
BA3153	31.543536116768177	0.1392744072064952
BA3154	34.14570005484676	0.248895410356001
BA3156	19.49857490673853	0.186899443301741
BA3157	23.14124354717321	0.6363828203000166
BA3158	22.028408728000585	0.3363321980053571
BA3162	23.07486636372992	0.5376642936690882
BA3163	14.556965582467331	0.0939197598265622
BA3164	29.786068872909603	0.6014220646542657
BA3167	20.567990490892964	0.2309347291028571
BA3169	20.415742448754457	0.1890676749491902
BA3171	49.20184704080764	0.3806407790253697
BA3173	27.98654696106653	0.3070382406077814
BA3174	22.481708707839694	0.466942613490451
BA3175	16.98894756673063	0.2132253898402153
BA3176	18.64217401050913	0.3915225302347527
BA3177	37.12825353716463	0.7269216743289351
BA3178	11.343132947483015	0.109821525551975
BA3180	28.83046345372784	0.6654326774634189
BA3181	12.539176864756952	0.2853095046629166
BA3182	27.52360362055456	0.4820291055658831
BA3183	29.19110257797213	0.5205419854700545
BA3185	16.0689464411771	0.1887930590401242
BA3186	26.671352579888893	0.8556351390761217
BA3187	17.671849707854243	0.3640025341232009
BA3189	34.77103318446292	0.6953837671597553
BA3190	13.582985218241213	0.2063588954909127
BA3191	17.4967395117262	0.3470211967509229
BA3192	25.62671641213393	0.5290873589812648
BA3194	35.935356555517195	0.2907391298879882
BA3195	16.40482357099114	0.6795131680401585
BA3197	16.74318582812262	0.3925798441882347
BA3199	26.886278539283374	0.3683258922645316
BA3200	21.870631329961405	0.5703347124212974
BA3202	24.89452366575615	0.1585607527447382
BA3203	14.692021043920066	0.2021318292718289
BA3206	23.017601304312947	0.3054029361585556
BA3207	21.08589263526197	0.4022451961946818
BA3208	18.69157945657816	0.3509959283739198
BA3210	25.00701142440425	0.3897197689574871
BA3211	20.94416288181397	0.8167295952417628
BA3212	38.42654424973168	0.462977491620602
BA3213	28.595132790427066	0.623315471859848
BA3214	19.227635695526825	0.2287101010877497
BA3216	14.3557010442588	0.3935287074904569
BA3217	16.74182319835738	0.6674490439459047
BA3219	14.358489399213893	0.140652217771848
BA3221	15.472372826909858	0.1453516313431951
BA3222	45.00221066210596	0.2386519718525283
BA3225	16.252474175634926	0.3437275867685899
BA3226	19.63876066105797	0.6001027365795609
BA3227	22.406453016091405	0.7612033280690397
BA3228	28.892920691148067	0.8434634677888566
BA3229	29.721164245602424	0.9040616726306924
BA3230	19.80458906416293	0.2993677379279945
BA3232	18.64192081999083	0.4090506746754818
BA3234	20.17473302052334	0.4096002524563868
BA3235	15.371318318553923	0.2153840453952324
BA3237	27.98315846822433	0.2731221081648503
BA3240	26.53802348143133	0.6055565355291733
BA3242	18.60678946129853	0.4369142444127037
BA3243	27.182019369641385	0.3565320994115399
BA3245	24.70548102610767	0.3474752642131753
BA3249	27.04526177937093	0.2979370074847912
BA3250	29.723698269728747	0.5288239304614563
BA3251	18.96515071718015	0.37682137352656
BA3255	19.530658366366755	0.4513098386747018
BA3258	19.25644449572177	0.2433264742198979
BA3260	21.71300533111998	0.1656328874061395
BA3261	18.19364774393248	0.1746876068794424
BA3264	28.724599060108773	0.6322409702114022
BA3266	28.79690094170825	0.6045567316687842
BA3268	34.215264264099496	0.5587744580936236
BA3269	15.204697938644848	0.323176272314291
BA3270	24.530727937607185	0.3947631350254255
BA3271	27.916898924965192	0.6874201291070778
BA3273	20.44500246613187	0.0560587391122591
BA3275	28.412871710293533	0.8396910736024769
BA3277	17.164565410884723	0.5116233861894945
BA3280	14.365310348195427	0.4990817501709067
BA3283	16.69487906533864	0.2865298286168483
BA3285	62.17898985108376	0.8977304053375441
BA3286	21.368852478931604	0.3977116929525598
BA3289	8.671812401369937	0.1404900493991304
BA3290	23.97434788088257	0.3000348646219577
BA3293	27.98536128377098	0.9942868464660988
BA3295	28.37486135458929	0.4842616358580394
BA3296	16.547626760789306	0.1785196250337341
BA3297	31.61271538032367	0.6755713256678774
BA3299	13.91130497298182	0.3028377512175438
BA3300	37.73830015271734	0.3203211315178937
BA3302	47.58395676045272	0.8089436356807943
BA3305	17.9495129193202	0.3165741663993759
BA3306	15.822574986127442	0.4393434975518654
BA3308	21.61813851587103	0.8613295623116871
BA3310	16.233968503775053	0.4493223787761471
BA3311	26.322291810625305	0.3836221812068668
BA3312	26.274338440187364	0.2361033181100383
BA3315	35.11440382264742	0.2484026435584517
BA3317	21.33458099470292	0.6423924956872351
BA3318	31.470847071104163	0.3061830139235205
BA3319	22.17690767917441	0.4062251645760432
BA3322	19.028309672175208	0.1870056804521788
BA3324	43.99440756721232	0.5041686634752043
BA3325	18.92294556082813	0.3511676830534682
BA3326	23.60399145233129	0.0946196926437193
BA3328	22.770125349103125	0.5696664315782274
BA3329	36.48269764177509	0.2878748850466966
BA3332	28.276913195499503	0.4309639511858069
BA3333	25.26353103615665	0.7898330470868123
BA3334	9.127914629344902	0.1840161005601276
BA3335	18.262137171353483	0.6419343830762536
BA3339	16.505423984927283	0.1616917626721239
BA3341	21.133817970311235	0.3174076243393825
