#Boxplots d'expressions du gène RAD21 en fonction de la feature analysisRnaSeq
#Résultat du test statistique Mann-Whitney : U = 3065.000, p-value = 0.00024
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2409       y        0.910558
BA2496       y        1.146432
BA3037       y        1.118927
BA2865       y        1.084991
BA2751       y        1.001183
BA2055       n        0.143663
BA2286       y        1.653449
BA2488       y        1.598230
BA3379       y        1.396895
BA2887       y        1.454956
BA2712       y        1.340002
BA2068       y        1.078656
BA2104       y        0.943846
BA3124       y        1.099696
BA2449       y        1.536335
BA2235       y        1.305949
BA3038       y        1.180690
BA3006       y        1.307397
BA2667       y        1.104981
BA2239       y        1.066621
BA2782       y        0.904263
BA2649       y        1.310425
BA2861       y        0.999335
BA2134       y        1.178503
BA2909       y        1.147280
BA2653       y        1.457956
BA2947       y        0.967814
BA2162       y        1.238547
BA2564       y        1.033052
BA3043       n        1.203491
BA2597       y        0.673513
BA3243       y        0.845630
BA2446       y        1.443020
BA2525       y        1.288339
BA2876       y        1.162885
BA2357       y        1.729041
BA2546       y        1.139959
BA2742       y        1.179811
BA2316       y        1.292721
BA2087       y        1.087106
BA2148       y        1.084129
BA3178       y        1.581204
BA2072       y        0.995260
BA2733       y        1.126577
BA2995       y        0.972536
BA2069       y        1.715019
BA2681       y        1.608642
BA2832       y        1.274673
BA2600       y        1.055170
BA3230       y        1.341444
BA2731       y        0.724853
BA2294       y        1.227699
BA2816       y        1.057615
BA2814       y        1.635196
BA2631       y        1.205845
BA2023       y        1.735168
BA2375       y        0.923034
BA2485       y        1.145343
BA2455       y        1.235989
BA2636       y        0.984667
BA2325       y        0.858348
BA2156       y        1.176659
BA2511       y        1.078094
BA2505       y        1.037871
BA2871       y        0.934108
BA2227       y        0.693648
BA2812       y        1.278161
BA2125       y        1.780232
BA2603       y        1.316321
BA2808       y        0.933002
BA2482       y        1.340029
BA2594       y        1.579463
BA2747       y        1.179496
BA2561       y        0.963826
BA2567       y        1.222496
BA2906       y        1.363802
BA2956       y        1.119393
BA2474       y        1.183026
BA2737       y        1.195868
BA2006       n        0.277790
BA2110       y        0.792540
BA2915       n        0.468881
BA2992       y        1.238015
BA2220       y        2.106729
BA2063       y        1.185458
BA2772       y        1.181890
BA2935       y        0.918257
BA2260       y        1.241082
BA2948       y        1.868441
BA3296       y        1.462797
BA2524       y        1.226455
BA2811       y        1.382778
BA2540       y        0.710393
BA2928       y        1.571721
BA2302       y        1.387724
BA2651       y        0.966758
BA2619       y        2.205767
BA3013       y        1.258517
BA2405       y        1.393755
BA2856       y        1.175096
BA2377       y        1.090529
BA2499       y        2.199858
BA2350       n        0.705427
BA3023       y        0.641315
BA2095       y        1.563283
BA2275       y        1.154166
BA2901       y        1.393035
BA2387       y        1.570326
BA2962       y        1.438227
BA2195       y        1.530379
BA2688       y        1.563588
BA2420       y        1.599189
BA2053       y        1.093236
BA2081       y        0.789684
BA2354       y        1.352894
BA3273       y        0.697587
BA2893       y        1.015989
BA2044       y        1.672933
BA2489       y        1.575463
BA2908       y        1.767170
BA2054       y        1.344838
BA2872       y        1.791493
BA2041       y        2.201669
BA2464       y        1.158960
BA2902       y        1.269074
BA2541       y        1.330381
BA2843       y        1.425751
BA2497       y        2.167743
BA2718       y        1.142342
BA2575       y        1.150341
BA2593       y        0.125863
BA2791       y        1.599686
BA2620       y        1.255521
BA2629       y        1.304806
BA2870       y        1.706165
BA2682       y        0.943970
BA2276       y        1.494767
BA2709       y        1.215070
BA2789       y        1.479555
BA2538       y        1.474750
BA2583       y        1.434959
BA2806       y        1.257868
BA2441       y        0.872561
BA2514       y        1.175837
BA2520       y        1.262618
BA2479       y        1.278803
BA2281       y        2.587681
BA2932       y        1.475444
BA2123       y        2.206209
BA2844       y        1.119841
BA2660       y        1.713947
BA2836       y        1.002900
BA2714       y        1.487618
BA2440       y        1.843569
BA2036       y        1.446428
BA2828       y        1.290100
BA2952       y        1.812031
BA2410       y        1.260768
BA2139       y        1.108123
BA2051       y        0.844660
BA2532       y        2.315779
BA2494       y        1.229873
BA2748       y        1.571703
BA2622       y        1.254469
BA2970       y        0.969769
BA2839       y        1.321266
BA2868       y        1.129950
BA3011       y        2.600712
BA2052       y        1.479946
BA2510       y        1.358639
BA2691       y        1.025068
BA2374       y        0.990190
BA2804       y        1.742388
BA2675       y        1.396881
BA2031       y        1.292884
BA2198       y        1.649497
BA2066       y        0.742735
BA2344       y        1.505171
BA2459       y        1.623840
BA2229       y        1.118437
BA2559       y        1.186313
BA2093       y        2.320975
BA2000       y        1.292547
BA2425       y        1.042922
BA2905       y        1.672793
BA2304       y        0.946845
BA2976       y        0.819790
BA2386       y        1.160547
BA2035       y        1.462663
BA2760       y        1.598749
BA2201       y        1.183838
BA2355       y        1.790036
