#Boxplots d'expressions du gène NRAS en fonction de la feature reportedEthnicity
#Résultat du test statistique ANOVA : F = 6.219, p-value = 0.002
#Tableau des résultats :
Sample      Feature  ExpressionGene
BA2452 NON-HISPANIC        7.319378
BA2922 NON-HISPANIC        7.033358
BA2707 NON-HISPANIC        7.969059
BA2409 NON-HISPANIC        6.668885
BA2480 NON-HISPANIC        7.187317
BA2496 NON-HISPANIC        6.878473
BA3037 NON-HISPANIC        7.811011
BA2236 NON-HISPANIC        6.979261
BA2865 NON-HISPANIC        7.046351
BA2923 NON-HISPANIC        6.985540
BA2751 NON-HISPANIC        6.772460
BA3395 NON-HISPANIC        6.907540
BA2286 NON-HISPANIC        7.330738
BA2488 NON-HISPANIC        7.240538
BA3379 NON-HISPANIC        7.000110
BA2887 NON-HISPANIC        7.418896
BA2712 NON-HISPANIC        7.505393
BA2858 NON-HISPANIC        7.492562
BA2068 NON-HISPANIC        7.491461
BA2104 NON-HISPANIC        7.449514
BA3124 NON-HISPANIC        6.575608
BA2921 NON-HISPANIC        7.789593
BA2449 NON-HISPANIC        8.061478
BA2360 NON-HISPANIC        6.815128
BA2802 NON-HISPANIC        7.456700
BA2235 NON-HISPANIC        7.046351
BA3038     HISPANIC        6.892453
BA2245 NON-HISPANIC        7.150786
BA2239 NON-HISPANIC        6.673925
BA2649 NON-HISPANIC        7.278988
BA2861 NON-HISPANIC        7.121894
BA2134 NON-HISPANIC        6.794046
BA2909 NON-HISPANIC        6.827939
BA2429 NON-HISPANIC        6.646312
BA2653 NON-HISPANIC        7.600445
BA2947 NON-HISPANIC        7.431382
BA2162 NON-HISPANIC        6.402641
BA2564 NON-HISPANIC        7.183986
BA2841 NON-HISPANIC        8.042425
BA2446 NON-HISPANIC        6.912654
BA2025 NON-HISPANIC        7.075564
BA2546 NON-HISPANIC        6.981380
BA2742 NON-HISPANIC        6.897781
BA2316 NON-HISPANIC        6.820662
BA2329 NON-HISPANIC        6.772460
BA2677 NON-HISPANIC        7.034743
BA2072 NON-HISPANIC        6.984837
BA2995 NON-HISPANIC        8.459411
BA2069 NON-HISPANIC        6.794638
BA2937 NON-HISPANIC        6.972507
BA2412 NON-HISPANIC        6.120110
BA3230 NON-HISPANIC        6.592031
BA2631 NON-HISPANIC        7.076958
BA2023 NON-HISPANIC        6.978590
BA2375 NON-HISPANIC        7.029112
BA2485     HISPANIC        6.729916
BA2325 NON-HISPANIC        7.620808
BA2169     HISPANIC        8.116661
BA2156 NON-HISPANIC        7.009245
BA2860 NON-HISPANIC        7.130444
BA2227 NON-HISPANIC        7.868107
BA2125 NON-HISPANIC        6.962892
BA2603 NON-HISPANIC        6.643048
BA2482 NON-HISPANIC        7.108514
BA2822 NON-HISPANIC        7.243012
BA2594 NON-HISPANIC        7.336183
BA2906 NON-HISPANIC        7.246478
BA2474 NON-HISPANIC        7.028414
BA2065 NON-HISPANIC        7.034743
BA2110 NON-HISPANIC        7.014073
BA2220 NON-HISPANIC        7.288998
BA2720 NON-HISPANIC        7.469974
BA2676 NON-HISPANIC        6.458977
BA3296 NON-HISPANIC        6.592031
BA2811 NON-HISPANIC        7.646367
BA2928 NON-HISPANIC        6.807879
BA2792 NON-HISPANIC        6.870848
BA2619 NON-HISPANIC        7.514134
BA2095 NON-HISPANIC        7.424155
BA2275 NON-HISPANIC        6.820081
BA2387 NON-HISPANIC        7.159520
BA2657     HISPANIC        6.855804
BA2962 NON-HISPANIC        7.455713
BA2420 NON-HISPANIC        6.689216
BA2727 NON-HISPANIC        7.052926
BA2081 NON-HISPANIC        7.369105
BA2354 NON-HISPANIC        7.029781
BA2044 NON-HISPANIC        6.935583
BA2309 NON-HISPANIC        6.944901
BA2908 NON-HISPANIC        7.090477
BA2872 NON-HISPANIC        6.680708
BA3145 NON-HISPANIC        7.121894
BA2464     HISPANIC        7.204657
BA2541 NON-HISPANIC        7.380621
BA2497 NON-HISPANIC        6.763595
BA2718 NON-HISPANIC        7.035492
BA2575 NON-HISPANIC        6.886147
BA2620 NON-HISPANIC        7.118172
BA2629 NON-HISPANIC        7.069561
BA2870 NON-HISPANIC        6.895821
BA2276 NON-HISPANIC        7.275551
BA2789 NON-HISPANIC        6.982756
BA2722 NON-HISPANIC        7.167958
BA2153 NON-HISPANIC        7.595656
BA2674 NON-HISPANIC        7.215425
BA2809 NON-HISPANIC        7.291628
BA3025     HISPANIC        7.227055
BA2523 NON-HISPANIC        7.197382
BA2441     HISPANIC        7.666140
BA2281 NON-HISPANIC        7.417029
BA2932 NON-HISPANIC        6.880343
BA2660 NON-HISPANIC        6.985540
BA2714 NON-HISPANIC        6.993776
BA3317 NON-HISPANIC        6.995164
BA2828 NON-HISPANIC        7.447414
BA2251 NON-HISPANIC        7.188129
BA2952 NON-HISPANIC        6.853359
BA2986 NON-HISPANIC        7.077707
BA2748 NON-HISPANIC        7.049885
BA2577 NON-HISPANIC        6.788025
BA2622 NON-HISPANIC        7.174396
BA2758 NON-HISPANIC        7.067365
BA2930 NON-HISPANIC        6.935583
BA2970 NON-HISPANIC        7.690235
BA3011     HISPANIC        7.528795
BA2691 NON-HISPANIC        7.056475
BA2374 NON-HISPANIC        6.934209
BA2675 NON-HISPANIC        7.229515
BA2031 NON-HISPANIC        6.755975
BA2066 NON-HISPANIC        7.180788
BA2093 NON-HISPANIC        6.840395
BA2425 NON-HISPANIC        7.147647
BA2976 NON-HISPANIC        6.748989
BA2035 NON-HISPANIC        7.550843
BA2201 NON-HISPANIC        6.842777
BA2113 NON-HISPANIC        7.068077
BA2955 NON-HISPANIC        6.873371
BA2502 NON-HISPANIC        7.082279
BA2322 NON-HISPANIC        7.809564
BA2226 NON-HISPANIC        7.306760
