	ID_sample	TypeMutation	ExpressionGene
165	BA3230	NonMut	6.93827202821145
166	BA2953	NonMut	6.81086164089737
167	BA2481	NonMut	5.46628439479905
168	BA2731	NonMut	6.4137172012398
169	BA2294	NonMut	8.904319577833
170	BA2418	NonMut	5.42857060288721
171	BA2816	NonMut	5.36072833704901
172	BA2656	NonMut	3.65263152336696
173	BA2814	NonMut	4.23701647161103
174	BA2631	NonMut	7.37396310701658
175	BA2023	NonMut	-0.425828695317915
176	BA2485	NonMut	7.17116786854616
177	BA2455	NonMut	0.213349457050806
178	BA2025	NonMut	5.99479766689368
179	BA2636	NonMut	6.64186594668035
180	BA2325	NonMut	4.27232629182903
181	BA2169	NonMut	7.30411511402805
182	BA2156	NonMut	8.99558616821901
183	BA2511	NonMut	4.81690090080098
184	BA2939	NonMut	7.64377441186557
185	BA2168	NonMut	3.54447318338801
186	BA2505	NonMut	6.69861654752334
187	BA2860	NonMut	6.10105446354612
188	BA2707	NonMut	4.47937233979517
189	BA2871	NonMut	6.4442145827922
190	BA2655	NonMut	6.1522898333018
191	BA2227	NonMut	6.87084783224833
192	BA2523	NonMut	8.62516478231551
193	BA2603	NonMut	6.26033254809805
194	BA2808	NonMut	6.80486837491
195	BA2282	NonMut	0.275450535390316
196	BA2812	NonMut	0.390163792184238
197	BA2822	NonMut	6.64684027167279
198	BA2594	NonMut	7.31665510949842
199	BA2747	NonMut	6.53543485984192
200	BA2561	NonMut	1.51130448384538
201	BA2567	NonMut	1.72847085742469
202	BA2906	NonMut	6.151452910791
203	BA2956	NonMut	5.88606180557595
204	BA2737	NonMut	3.93165864889064
205	BA2110	NonMut	3.98774117772589
206	BA2992	NonMut	5.40957494113667
207	BA2220	NonMut	5.05504885396523
208	BA2772	NonMut	5.93332587992066
209	BA2935	NonMut	6.4108151402329
210	BA2260	NonMut	4.5552347102947
211	BA2676	NonMut	7.74536502725477
212	BA2524	NonMut	7.27555120012057
213	BA2811	NonMut	5.21501701134356
214	BA2540	NonMut	5.98011491063707
215	BA2928	NonMut	6.05650405294687
216	BA2302	NonMut	6.56685915377229
217	BA2595	NonMut	7.36047250037276
218	BA2792	NonMut	6.66177361256097
219	BA2651	NonMut	6.88867708372879
220	BA2619	NonMut	8.67821802831458
221	BA3013	NonMut	5.69333061318898
222	BA2405	NonMut	5.94473215258657
223	BA2735	NonMut	5.40147695209821
224	BA2856	NonMut	5.36476332195428
225	BA2499	NonMut	8.03722226484621
226	BA2463	NonMut	-0.256578476181957
227	BA2095	NonMut	5.73627139725326
228	BA2901	NonMut	4.75201016058728
229	BA2275	NonMut	7.82833379039141
230	BA2387	NonMut	8.6279105840654
231	BA2195	NonMut	6.92111028015582
232	BA2688	NonMut	5.64352989350398
233	BA2787	NonMut	3.13490199455068
234	BA2420	NonMut	7.9003747386446
235	BA2122	NonMut	4.4543011664344
236	BA2081	NonMut	8.48656626341456
237	BA2354	NonMut	9.28155652487085
238	BA3273	NonMut	0.651829022283505
239	BA2893	NonMut	6.14672505812723
240	BA2044	NonMut	7.70961368830257
241	BA2489	NonMut	5.95233629524957
242	BA2720	NonMut	5.0932101529727
243	BA2908	NonMut	7.7071077714624
244	BA2054	NonMut	5.13193342655662
245	BA2526	NonMut	5.60348204059795
246	BA2041	NonMut	6.14889515620208
247	BA2464	NonMut	7.70197141870837
248	BA2902	NonMut	5.85341733924409
249	BA2143	NonMut	7.12590219224429
250	BA2094	NonMut	0.162179847700664
251	BA2769	NonMut	6.82369230677028
252	BA2843	NonMut	7.68775219309565
253	BA2592	NonMut	6.28328278970437
254	BA2497	NonMut	-1.79323399416306
255	BA2718	NonMut	7.99739906746641
256	BA2575	NonMut	5.99724316529864
257	BA2096	NonMut	6.21496669116308
258	BA2593	NonMut	5.69295647546023
259	BA2791	NonMut	6.3688389446517
260	BA2620	NonMut	7.19985683529985
261	BA2629	NonMut	5.91637612602088
262	BA2870	NonMut	2.62348222679061
263	BA2423	NonMut	2.36769406332286
264	BA2682	NonMut	7.64895583047878
265	BA2276	NonMut	5.42161592263156
266	BA2348	NonMut	2.91773529558035
267	BA2709	NonMut	6.00841658197255
268	BA2694	NonMut	6.30006188044534
269	BA2538	NonMut	5.37928711694374
270	BA2583	NonMut	7.81538872947805
271	BA2415	NonMut	4.50065722085035
272	BA2221	NonMut	4.19332061557143
273	BA3025	NonMut	7.20800173217813
274	BA2514	NonMut	5.86940153677441
275	BA2520	NonMut	4.68486735962429
276	BA2441	NonMut	7.72277870826456
277	BA2153	NonMut	8.99906762077278
278	BA2479	NonMut	3.64055833212888
279	BA2281	NonMut	4.88780360986739
280	BA2657	NonMut	4.35206524028425
281	BA2932	NonMut	7.52657913903788
282	BA2123	NonMut	6.19874995357892
283	BA2844	NonMut	7.31484141146978
284	BA2660	NonMut	5.87260128091849
285	BA2836	NonMut	7.15078589361001
286	BA3027	NonMut	2.43277955517649
287	BA2714	NonMut	7.35673455123978
288	BA2139	NonMut	1.49445405603774
289	BA2251	NonMut	7.64135506224067
290	BA2952	NonMut	4.05764463767079
291	BA2440	NonMut	5.83560892628546
292	BA2036	NonMut	5.0083041453619
293	BA2828	NonMut	7.44544500262934
294	BA2410	NonMut	7.51527675972318
295	BA2051	NonMut	5.25714318052804
296	BA2532	NonMut	4.7790741086654
297	BA2986	NonMut	8.01965582601105
298	BA2494	NonMut	6.43793151264448
299	BA2515	NonMut	6.68127929274665
300	BA2748	NonMut	7.62437772428186
301	BA2970	NonMut	5.98303645552473
302	BA2622	NonMut	4.83724303208421
303	BA2839	NonMut	7.48490734822992
304	BA2052	NonMut	5.78192253760815
305	BA3011	NonMut	3.98080879790434
306	BA2868	NonMut	6.52324588492183
307	BA2510	NonMut	6.50804753914762
308	BA2691	NonMut	1.42234206716286
309	BA2374	NonMut	7.01983909137586
310	BA2670	NonMut	5.55778136463102
311	BA2675	NonMut	7.92045916247849
312	BA2589	NonMut	5.29733962996603
313	BA2031	NonMut	4.36276075031951
314	BA2066	NonMut	5.94221717949707
315	BA2344	NonMut	5.28107931681894
316	BA2459	NonMut	5.17241204196236
317	BA2229	NonMut	7.33250978911574
318	BA2559	NonMut	4.47062750328023
319	BA2093	NonMut	8.6697155276332
320	BA2000	NonMut	7.94314055717551
321	BA2425	NonMut	5.65372634921578
322	BA2905	NonMut	7.50539293842063
323	BA2304	NonMut	-0.736047992509252
324	BA2976	NonMut	6.62737493861003
325	BA2386	NonMut	6.41227021268222
326	BA2035	NonMut	5.79487700443781
327	BA2760	NonMut	5.5985184260425
328	BA2201	NonMut	5.93777047922961
329	BA2355	NonMut	4.98897342757444
330	BA2113	NonMut	8.53327685252825
331	BA2155	NonMut	7.62437772428186
332	BA2955	NonMut	4.5391313162393
333	BA2322	NonMut	7.97894297933459
334	BA2376	NonMut	3.16972930293428
335	BA2020	NonMut	5.28216189346069
336	BA2226	NonMut	5.88838394030345
337	BA2121	NonMut	5.77488348222962
338	BA2033	NonMut	5.59251221721887
339	BA2867	NonMut	8.57394218930808
340	BA2089	NonMut	3.23189129338738
341	BA2224	NonMut	8.09067732991193
342	BA2046	NonMut	7.94314055717551
343	BA2972	NonMut	8.02685700006077
344	BA2978	NonMut	4.44482165400227
345	BA2829	NonMut	7.62320575204897
346	BA2851	NonMut	8.58992566833602
347	BA2461	NonMut	4.86570889780568
348	BA2695	NonMut	4.77523727497609
349	BA2623	NonMut	7.62925234894777
350	BA2426	NonMut	6.97110220501606
351	BA2271	NonMut	-0.425828695317915
352	BA3004	NonMut	6.43437499992686
353	BA2579	NonMut	4.6788765540465
354	BA3010	NonMut	4.41460197309359
355	BA2662	NonMut	5.59027419096801
356	BA2674	NonMut	9.2429894144776
357	BA2280	NonMut	7.13433489569232
358	BA2512	NonMut	2.98186111032531
359	BA2658	NonMut	5.58159000678894
360	BA2394	NonMut	6.89644993218602
361	BA2950	NonMut	4.65477615366599
362	BA2981	NonMut	4.87586349576247
363	BA2934	NonMut	2.17173440950598
364	BA2249	NonMut	7.01472936087095
365	BA2034	NonMut	8.61607464234973
366	BA2109	NonMut	4.81867438751018
367	BA2242	NonMut	4.90326139384486
368	BA2277	NonMut	8.35358316301659
369	BA2727	NonMut	7.28438406463884
370	BA2132	NonMut	6.09600230844392
371	BA2618	NonMut	6.99925381802676
372	BA2521	NonMut	6.90558799283489
373	BA2846	NonMut	7.00565090016862
374	BA2885	NonMut	1.13209845200278
375	BA2775	NonMut	3.52621202722456
376	BA2402	NonMut	6.7630173908565
377	BA2097	NonMut	7.10771088589405
378	BA2786	NonMut	2.25371361358042
379	BA2399	NonMut	6.48220324595878
380	BA2850	NonMut	6.27245301532753
381	BA2174	NonMut	6.06843510757967
382	BA2004	NonMut	7.08821062221174
383	BA3001	NonMut	7.12590219224429
384	BA2311	NonMut	4.39292391038912
385	BA2483	NonMut	3.32807645348226
386	BA2837	NonMut	7.52987979374564
387	BA2724	NonMut	4.5990180150559
388	BA2911	NonMut	6.75946045637828
389	BA2821	NonMut	8.00107447892983
390	BA2233	NonMut	6.24592732813786
391	BA2744	NonMut	6.45401948854285
392	BA2880	NonMut	4.97805997780333
393	BA2621	NonMut	3.5362979263788
394	BA3002	NonMut	2.97228864719493
395	BA2501	NonMut	5.07976129224881
396	BA2301	NonMut	3.86710818348133
397	BA2852	NonMut	4.67708963797245
398	BA2133	NonMut	4.28927616177022
399	BA2866	NonMut	6.35306835134338
400	BA2212	NonMut	6.32036876736161
401	BA2685	NonMut	5.48468121276611
402	BA2273	NonMut	7.37675245327076
403	BA2477	NonMut	8.57659398663682
404	BA2659	NonMut	7.88793681406652
405	BA2124	NonMut	6.65845499115322
406	BA2363	NonMut	6.91665453342353
407	BA2369	NonMut	6.92764387831615
408	BA2534	NonMut	6.74557828155057
409	BA2400	NonMut	8.25764420926654
410	BA2762	NonMut	7.60044547310861
411	BA2312	NonMut	7.8894951557827
412	BA2211	NonMut	5.28073246291878
413	BA2171	NonMut	6.40503611780804
414	BA2746	NonMut	4.63527142594282
415	BA2798	NonMut	7.01129464656936
416	BA2809	NonMut	9.26335235036244
417	BA2288	NonMut	6.31720357778214
418	BA2801	NonMut	4.13824319852488
419	BA2588	NonMut	7.66735491479546
420	BA2296	NonMut	7.55867055300222
421	BA2903	NonMut	2.6560583580885
422	BA2473	NonMut	5.65139228908545
423	BA2545	NonMut	5.62868512576849
424	BA2840	NonMut	4.79032535890257
425	BA2528	NonMut	6.79158437688518
426	BA3407	NonMut	4.94668602882429
427	BA2240	NonMut	7.7729524118183
428	BA2926	NonMut	7.01543819204674
429	BA2272	NonMut	6.3423350524195
430	BA2306	NonMut	5.04621645682115
431	BA2765	NonMut	3.98649459567883
432	BA2904	NonMut	7.79663560293131
433	BA2883	NonMut	5.99890598903284
434	BA2726	NonMut	-1.00974723907371
435	BA2234	NonMut	2.12152501264232
436	BA2228	NonMut	5.62043017440298
437	BA2037	NonMut	9.4045391740165
438	BA3009	NonMut	5.96264354381231
439	BA2842	NonMut	2.25911507046517
440	BA2442	NonMut	6.41897137635364
441	BA2882	NonMut	3.53291440511488
442	BA2758	NonMut	2.4978306958102
443	BA2705	NonMut	6.8576823032308
444	BA2663	NonMut	3.17350672344865
445	BA2570	NonMut	7.24138386390375
446	BA2764	NonMut	5.17699814732324
447	BA2209	NonMut	7.02415111976065
448	BA2989	NonMut	7.32679901700122
449	BA2855	NonMut	4.85724763111666
450	BA2261	NonMut	7.74808252538179
451	BA2721	NonMut	6.34190143280827
452	BA2930	NonMut	2.84242237772409
453	BA2715	NonMut	6.53249965977741
454	BA2469	NonMut	5.80492505261512
455	BA2269	NonMut	3.10489818725874
456	BA2098	NonMut	4.7941665840707
457	BA2778	NonMut	3.17944274470636
458	BA2163	NonMut	5.72978046990601
459	BA2379	NonMut	5.43621855884092
460	BA2817	NonMut	3.81521123693014
461	BA3153	NonMut	5.02619905861961
462	BA2820	NonMut	6.19646958807837
463	BA2723	NonMut	5.3277279235139
464	BA2704	NonMut	7.27022547665066
465	BA2088	NonMut	5.81570333041158
466	BA2116	NonMut	6.54042498941119
467	BA2584	NonMut	3.43900565903568
468	BA3079	NonMut	6.59785150913547
469	BA2417	NonMut	1.25696002199891
470	BA2361	NonMut	5.51462217129908
471	BA2492	NonMut	3.30695131155452
472	BA2552	NonMut	5.54506701473391
473	BA2472	NonMut	4.23625755420962
474	BA2994	NonMut	4.69471321352097
475	BA2047	NonMut	5.53758769155616
476	BA2101	NonMut	7.01271335596315
477	BA2082	NonMut	8.0179995830141
478	BA2879	NonMut	5.92036694036748
479	BA2577	NonMut	8.44724078411408
480	BA2456	NonMut	0.240701063558228
481	BA2175	NonMut	5.41173058943586
482	BA2824	NonMut	4.91302715387873
483	BA2507	NonMut	7.49457772487061
484	BA2563	NonMut	3.16152901437988
485	BA2470	NonMut	8.74800571415782
486	BA2984	NonMut	5.55778136463102
487	BA2697	NonMut	3.02935460711532
488	BA2079	NonMut	2.04428550060962
489	BA2999	NonMut	8.99906762077278
490	BA2644	NonMut	6.33046496181519
491	BA2011	NonMut	4.6706843537504
492	BA2217	NonMut	8.64449262965366
493	BA2776	NonMut	5.87139334737162
494	BA2218	NonMut	3.9200316734717
495	BA2914	NonMut	4.80249649532499
496	BA2500	NonMut	5.25002967084118
497	BA2406	NonMut	5.17988483740919
498	BA2303	NonMut	3.81737153202812
499	BA2160	NonMut	7.32489473499785
500	BA2040	NonMut	4.10430197787171
501	BA2516	NonMut	6.90032088066256
502	BA3036	NonMut	7.26503778677364
503	BA2971	NonMut	8.84806156927188
504	BA3118	NonMut	6.67724465459247
505	BA3202	NonMut	4.94702787792631
506	BA3306	NonMut	4.17828103107484
507	BA3371	NonMut	6.16270217963845
508	BA3413	NonMut	8.43037965011906
509	BA3411	NonMut	7.23805703314362
510	BA3133	NonMut	8.44966638628301
511	BA3164	NonMut	5.95559861955689
512	BA3451	NonMut	4.06401487195903
513	BA3286	NonMut	7.00490622738367
514	BA3212	NonMut	1.8338629705864
515	BA3271	NonMut	7.53974354156668
516	BA3152	NonMut	5.91992653150053
517	BA3095	NonMut	7.10160504306164
518	BA3251	NonMut	6.08621852980205
519	BA3362	NonMut	5.42125052108752
520	BA3400	NonMut	5.89003355654074
521	BA3135	NonMut	6.26881149847343
522	BA3408	NonMut	2.57836343869641
523	BA3098	NonMut	8.32449794408229
524	BA3435	NonMut	9.3735473533766
525	BA3261	NonMut	8.07426638068647
526	BA3203	NonMut	6.97250726431014
527	BA3174	NonMut	5.73207630464099
528	BA3317	NonMut	8.78412431760784
529	BA3299	NonMut	4.04672215210504
530	BA3221	NonMut	-0.38969003685215
531	BA3347	NonMut	1.22944543113974
532	BA3235	NonMut	1.81606762523089
533	BA3126	NonMut	3.2401351714745
534	BA3380	NonMut	6.34190143280827
535	BA3089	NonMut	8.79022656584331
536	BA3109	NonMut	5.96945929693027
537	BA3114	NonMut	5.7641069155357
538	BA3418	NonMut	6.62357481456438
539	BA3245	NonMut	6.97993778438247
540	BA3085	NonMut	7.56321071069528
541	BA3128	NonMut	7.00991256129177
542	BA3423	NonMut	5.53058601108242
543	BA3173	NonMut	7.1445927897216
544	BA3171	NonMut	9.14481502348153
545	BA3210	NonMut	5.28864753312789
546	BA3157	NonMut	8.42559982560594
547	BA3433	NonMut	5.70146183160515
548	BA3322	NonMut	4.93470537442066
549	BA3374	NonMut	5.53239656043462
550	BA3450	NonMut	6.72640507458581
551	BA3269	NonMut	7.55189787670547
552	BA3110	NonMut	3.17892025585561
553	BA3156	NonMut	6.61592394796106
554	BA3226	NonMut	7.7045927999637
555	BA3421	NonMut	5.05080635120384
556	BA3289	NonMut	5.08151823941693
557	BA3430	NonMut	2.4702039958371
558	BA3145	NonMut	7.58759859001841
559	BA3399	NonMut	5.58084969783205
560	BA3449	NonMut	5.95439094102815
561	BA3384	NonMut	7.56567805381962
562	BA3163	NonMut	1.17134115218982
563	BA3436	NonMut	8.47663077360064
564	BA3154	NonMut	-0.227067223199409
565	BA3162	NonMut	8.49657233882556
566	BA3352	NonMut	6.99719018449603
567	BA3149	NonMut	5.90555861314736
568	BA3169	NonMut	2.62283712368534
569	BA3180	NonMut	7.79093203959201
570	BA3255	NonMut	6.40926123688896
571	BA3438	NonMut	3.9216388561837
572	BA3345	NonMut	2.02417937472789
573	BA3403	NonMut	4.68063578286025
574	BA3431	NonMut	5.74901581721608
575	BA3181	NonMut	4.39774491020096
576	BA3341	NonMut	5.75832214709053
577	BA3191	NonMut	6.79520689964912
578	BA3197	NonMut	5.66936167999459
579	BA3448	NonMut	8.51679913189176
580	BA3453	NonMut	7.12738803665014
581	BA3308	NonMut	7.55977224878375
582	BA3186	NonMut	8.10894763837049
583	BA3334	NonMut	5.02586431491849
584	BA3447	NonMut	5.94021025458643
585	BA3116	NonMut	5.85542200416075
586	BA3280	NonMut	6.01005588113279
587	BA3185	NonMut	5.6098838682387
588	BA3318	NonMut	7.574849932275
589	BA3216	NonMut	6.67285627660237
590	BA3332	NonMut	6.47025472959033
591	BA3214	NonMut	5.9785222997962
592	BA3099	NonMut	7.20386734649371
593	BA3141	NonMut	7.23894729675129
594	BA3373	NonMut	7.56206988956539
595	BA3328	NonMut	4.62535414272787
596	BA3339	NonMut	-0.08887661487244
597	BA3142	NonMut	5.56967790109069
598	BA3381	NonMut	6.39210318114874
599	BA3290	NonMut	5.14045385048919
600	BA3207	NonMut	3.08252840570975
601	BA3296	NonMut	4.19910119394124
602	BA3305	NonMut	3.81612780124423
603	BA3434	NonMut	7.19312453230448
604	BA3264	NonMut	7.54625616208849
605	BA3329	NonMut	8.05115312612603
606	BA3417	NonMut	-1.04532144447794
607	BA3367	NonMut	0.962688765366786
608	BA3225	NonMut	2.72493519321927
609	BA3222	NonMut	4.25414001013237
610	BA3139	NonMut	6.63599137571399
611	BA3213	NonMut	7.8503248353151
612	BA3270	NonMut	5.48358277984793
613	BA3415	NonMut	9.88079564639631
614	BA3324	NonMut	7.81101053195418
615	BA3335	NonMut	6.17773554711095
616	BA3326	NonMut	-0.0006124782671186
617	BA3285	NonMut	7.78681257977187
618	BA3297	NonMut	6.74447949059254
619	BA3394	NonMut	5.43546904513176
620	BA3412	NonMut	4.96266025809675
621	BA3293	NonMut	3.4550470720229
622	BA3250	NonMut	7.12738803665014
623	BA3177	NonMut	7.40108920011618
624	BA3182	NonMut	7.4382687261571
625	BA3260	NonMut	4.43026354617328
626	BA3369	NonMut	8.1073163967498
627	BA3078	NonMut	8.74983670146495
628	BA3386	NonMut	6.99516443206292
629	BA3445	NonMut	2.9652424467697
630	BA3452	NonMut	7.80094268898657
631	BA3176	NonMut	8.42321613548815
632	BA3258	NonMut	1.45644363841645
633	BA3295	NonMut	7.63511106991273
634	BA3283	NonMut	6.81394894542996
635	BA3390	NonMut	2.0027706023653
636	BA3275	NonMut	1.79218942654284
637	BA3234	NonMut	4.19258206139557
638	BA3087	NonMut	9.37087504671963
639	BA3454	NonMut	7.38257507273258
640	BA3302	NonMut	8.51934782702254
641	BA3117	NonMut	9.25691151442812
642	BA3266	NonMut	8.20414503388581
643	BA3175	NonMut	4.04515830056364
644	BA3268	NonMut	7.15327818681819
645	BA3229	NonMut	7.7045927999637
646	BA3353	NonMut	9.01658796485945
647	BA3312	NonMut	7.96905854853838
648	BA3119	NonMut	7.72277870826456
649	BA3138	NonMut	5.76293182295601
650	BA3219	NonMut	3.36719135359718
651	BA3388	NonMut	6.51657057172327
652	BA3357	NonMut	7.76884228347361
653	BA3351	NonMut	6.11161537904966
654	BA3208	NonMut	7.46163860381834
655	BA3200	NonMut	6.39165195051498
656	BA3146	NonMut	7.13121480456278
657	BA3211	NonMut	6.22243678568209
658	BA3237	NonMut	7.1045805500083
659	BA3130	NonMut	1.63950073835561
660	BA3376	NonMut	6.96026429862309
661	BA3137	NonMut	7.81969894849543
662	BA3300	NonMut	7.31848514343172
663	BA3375	NonMut	5.40039592941304
664	BA3249	NonMut	7.85633367820174
665	BA3242	NonMut	7.59565623174131
666	BA3446	NonMut	6.72238123052722
667	BA3416	NonMut	7.9609725092348
