#Boxplots d'expressions du gène CBL en fonction de la feature inferred_sex
#Résultat du test statistique ANOVA : F = 5.397, p-value = 0.00483
#Tableau des résultats :
Sample     Feature  ExpressionGene
BA2409      Female        3.139238
BA2496        Male        1.931918
BA3037      Female        1.458836
BA2865      Female        1.019662
BA2751        Male        1.448441
BA2055        Male        0.071437
BA2286        Male        1.288079
BA2488      Female        1.737513
BA3379        Male        1.797698
BA2887        Male        2.825594
BA2712      Female        1.897799
BA2068      Female        0.601484
BA2104        Male        2.941313
BA3124      Female        1.329528
BA2449      Female        0.593695
BA2235      Female        2.246333
BA3038        Male        2.512223
BA3006      Female        0.982069
BA2667        Male        1.567084
BA2239        Male        1.910347
BA2782        Male        2.296122
BA2649      Female        1.357298
BA2861      Female        2.048844
BA2134        Male        1.820515
BA2909        Male        3.527456
BA2653      Female        0.599890
BA2947        Male        1.005383
BA2162        Male        2.465301
BA2564      Female        1.771267
BA3043        Male        2.447887
BA2597      Female        0.222144
BA3243        Male        2.840506
BA2446      Female        2.281759
BA2525      Female        0.787533
BA2876      Female        0.817681
BA2357        Male        0.987616
BA2546        Male        2.243887
BA2742        Male        1.559196
BA2316        Male        1.883409
BA2087      Female        2.617556
BA2148      Female        1.513346
BA3178        Male        2.498876
BA2072      Female        2.422890
BA2733      Female        0.836062
BA2995        Male        0.531423
BA2069        Male        1.854426
BA2681      Female        0.495435
BA2832        Male        2.421472
BA2600      Female        1.509102
BA3230      Female        2.175152
BA2731        Male        1.838767
BA2294        Male        1.961128
BA2816        Male        0.817396
BA2814        Male        2.942041
BA2631        Male        1.391582
BA2023        Male        2.191100
BA2375        Male        2.362632
BA2485        Male        0.873442
BA2455        Male        1.939564
BA2636        Male        1.261767
BA2325      Female        2.257388
BA2156        Male        1.298577
BA2511      Female        0.522107
BA2505        Male        1.715274
BA2871      Female        0.966467
BA2227        Male        1.288282
BA2812        Male        1.519286
BA2125      Female        1.637375
BA2603      Female        1.535837
BA2808        Male        1.541488
BA2482      Female        2.340362
BA2594        Male        1.919234
BA2747        Male        1.060287
BA2561        Male        0.458450
BA2567        Male        0.594578
BA2906        Male        1.527770
BA2956        Male        0.544136
BA2474      Female        1.363761
BA2737      Female        1.869271
BA2006      Female        0.033960
BA2110      Female        1.539223
BA2915      Female        0.159882
BA2992      Female        0.901053
BA2220        Male        0.861572
BA2063        Male        0.943341
BA2772        Male        0.806295
BA2935        Male        1.097039
BA2260        Male        2.000998
BA2948        Male        2.294541
BA3296        Male        2.122509
BA2524      Female        1.070940
BA2811      Female        1.827727
BA2540      Female        1.781112
BA2928      Female        3.083868
BA2302      Female        0.561038
BA2651      Female        1.033725
BA2619      Female        2.951689
BA3013        Male        0.915220
BA2405      Female        1.883216
BA2856        Male        1.080103
BA2377        Male        1.788893
BA2499        Male        0.941981
BA2350        Male        0.950522
BA3023      Female        0.494221
BA2095      Female        1.851179
BA2275        Male        6.314810
BA2901        Male        1.454511
BA2387      Female        1.760901
BA2962        Male        1.522237
BA2195      Female        0.793504
BA2688      Female        0.869283
BA2420        Male        1.649800
BA2053        Male        1.027350
BA2081      Female        1.964142
BA2354        Male        1.714353
BA3273        Male        0.352477
BA2893      Female        1.002631
BA2044        Male        2.063982
BA2489        Male        0.540084
BA2908        Male        1.578636
BA2054      Female        1.407915
BA2872        Male        1.643810
BA2041      Female        0.333827
BA2464      Female        1.235097
BA2902        Male        0.494366
BA2541        Male        1.659771
BA2843        Male        1.140354
BA2497        Male        3.120968
BA2718        Male        1.443799
BA2575      Female        1.545511
BA2593        Male        0.042504
BA2791        Male        0.664180
BA2620      Female        1.183848
BA2629        Male        1.752364
BA2870      Female        1.367169
BA2682      Female        1.537753
BA2276        Male        1.456766
BA2709      Female        1.171252
BA2789      Female        1.416919
BA2538        Male        1.611705
BA2583        Male        1.050096
BA2806        Male        0.707692
BA2441        Male        5.338713
BA2514      Female        0.434653
BA2520        Male        1.115006
BA2479      Female        0.532013
BA2281        Male        1.475188
BA2932      Female        1.418935
BA2123        Male        0.204702
BA2844        Male        0.428139
BA2660      Female        2.012948
BA2836        Male        1.112320
BA2714        Male        1.930579
BA2440        Male        0.861150
BA2036      Female        1.202550
BA2828        Male        1.461520
BA2952      Female        3.378739
BA2410      Female        0.601901
BA2139      Female        2.273453
BA2051        Male        0.881158
BA2532      Female        1.156428
BA2494        Male        0.313809
BA2748      Female        0.941722
BA2622        Male        2.044873
BA2970        Male        0.593959
BA2839        Male        0.708678
BA2868        Male        1.020020
BA3011        Male        0.421753
BA2052        Male        0.568938
BA2510        Male        1.218350
BA2691        Male        1.625084
BA2374      Female        1.595674
BA2804        Male        1.301764
BA2675        Male        1.315112
BA2031      Female        1.968430
BA2198        Male        1.932487
BA2066      Female        4.830880
BA2344      Female        0.771906
BA2459        Male        0.663684
BA2229      Female        1.305689
BA2559      Female        0.371113
BA2093        Male        2.100196
BA2000      Female        1.245916
BA2425      Female        0.993766
BA2905        Male        1.617733
BA2304      Female        1.932355
BA2976        Male        2.426723
BA2386      Female        1.015198
BA2035        Male        1.792537
BA2760      Female        2.095058
BA2201        Male        2.517450
BA2355      Female        0.431116
BA2113      Female        6.020144
BA2955      Female        1.795465
BA2322      Female        2.423902
BA2020        Male        1.459201
BA2226      Female        3.863859
BA2376        Male        2.577245
BA2889      Female        0.000000
BA2121        Male        4.277821
BA2944        Male        2.510130
BA2033        Male        0.931358
BA2867        Male        1.763680
BA2089        Male        4.295432
BA2224        Male        2.374547
BA2046        Male        1.152516
BA2972        Male        1.840359
BA2978      Female        4.263865
BA2851      Female        3.204785
BA2587        Male        3.610530
BA2024        Male        4.643537
BA2426        Male        2.349897
BA2271        Male        2.574964
BA3004      Female        3.254195
BA3010        Male        3.098029
BA2662      Female        2.104331
BA2658        Male        3.019292
BA2512      Female        3.489842
BA2109      Female        1.193369
BA2242      Female        1.149842
BA2132      Female        1.218457
BA2846        Male        1.539519
BA2521      Female        1.767939
BA2885      Female        2.976122
BA2639      Female        2.114854
BA2775        Male        1.170777
BA2402      Female        1.505536
BA2097        Male        1.060908
BA2399        Male        0.785503
BA2174      Female        1.646614
BA3001      Female        1.295427
BA2911      Female        1.507771
BA2311      Female        2.417132
BA3040        Male        0.924811
BA2724      Female        1.083623
BA2821      Female        1.811196
BA2233        Male        1.364706
BA2744        Male        0.697394
BA2501        Male        1.402043
BA2301      Female        1.595195
BA2880        Male        2.038113
BA2621        Male        2.163604
BA2866        Male        1.079040
BA2212        Male        0.787316
BA2477        Male        1.810692
BA2685        Male        0.452542
BA2273        Male        0.512656
BA2124        Male        0.947196
BA2400      Female        0.950840
BA2762      Female        0.996675
BA2312      Female        1.234329
