	Sample	Feature	ExpressionGene
0	BA2409	n	0.0406461723242772
1	BA2496	n	0.015528587259757
2	BA3037	n	0.0492973402150938
3	BA2865	n	0.0376016289780017
4	BA2751	n	0.0267418363488393
5	BA2055	n	0.0041387465510445
6	BA2286	n	0.0385394588919481
7	BA2488	y	0.020278938257231
8	BA3379	y	0.0579145376705716
9	BA2887	n	0.0382132334244311
10	BA2712	y	0.0077473084122091
11	BA2068	y	0.024200110089711
12	BA2104	y	0.019803215552157
13	BA3124	y	0.0325862539407526
14	BA2449	n	0.0184915742391533
15	BA2235	y	0.0353793887434545
16	BA3038	y	0.0399054255794281
17	BA3006	y	0.0159703395294921
18	BA2667	y	0.0257903909386914
19	BA2239	y	0.0241457847152348
20	BA2782	y	0.0304455700730847
21	BA2649	y	0.0207750159014423
22	BA2861	y	0.0246418623594461
23	BA2134	n	0.0133879033920891
24	BA2909	y	0.0149033673171261
25	BA2653	y	0.0180906684580227
26	BA2947	n	0.0137753302873479
27	BA2162	y	0.0328648934767292
28	BA2564	y	0.0145907573458106
29	BA3043	y	0.0186479475299759
30	BA2597	y	0.0697733616414223
31	BA3243	n	0.1218297296135494
32	BA2446	y	0.0394705493629587
33	BA2525	y	0.0174314780800529
34	BA2876	y	0.0354066197358575
35	BA2357	y	0.0184032784293382
36	BA2546	y	0.0179751416558046
37	BA2742	y	0.0341153333619911
38	BA2316	y	0.0194566351455027
39	BA2087	y	0.0360930411062303
40	BA2148	y	0.0236700620101608
41	BA3178	n	0.0320018804867262
42	BA2072	y	0.0188314152028718
43	BA2733	y	0.010954964492243
44	BA2995	y	0.0546661717122629
45	BA2069	y	0.0411967119532945
46	BA2681	y	0.0166771158390023
47	BA2832	n	0.029426183792259
48	BA2600	y	0.0243292523881307
49	BA3230	y	0.0233914224741842
50	BA2731	y	0.0081414747504038
51	BA2294	y	0.0240981987836944
52	BA2816	y	0.0169421398787774
53	BA2814	y	0.0207750159014423
54	BA2631	y	0.0350328083368002
55	BA2023	y	0.0139315669678408
56	BA2375	y	0.0272854999245911
57	BA2485	n	0.0283388566407556
58	BA2455	y	0.0196197478792612
59	BA2636	y	0.0568272105190682
60	BA2325	y	0.0096705541716423
61	BA2156	y	0.0405306455220591
62	BA2511	y	0.0087666946930347
63	BA2505	n	0.0174994189507306
64	BA2871	y	0.0205915482285465
65	BA2227	y	0.2247327355508165
66	BA2812	y	0.0088958369914543
67	BA2125	y	0.0477954917862583
68	BA2603	y	0.0599193397968841
69	BA2808	y	0.0208701877645231
70	BA2482	y	0.0224399770640363
71	BA2594	y	0.0246351229165103
72	BA2747	y	0.0486519019436553
73	BA2561	y	0.0536943713629776
74	BA2567	y	0.0097996964700619
75	BA2906	y	0.0296232669613564
76	BA2956	y	0.0093443287041253
77	BA2474	y	0.0248661765209465
78	BA2737	n	0.0662733139188804
79	BA2006	y	0.0023649980291683
80	BA2110	y	0.0148014560111095
81	BA2915	y	0.0082978480412264
82	BA2992	y	0.0236224760786205
83	BA2220	y	0.0214614372718152
84	BA2063	y	0.0493993881314402
85	BA2772	y	0.0510371183016312
86	BA2935	y	0.0167450567096801
87	BA2260	y	0.0136189569965253
88	BA2948	y	0.019952712789714
89	BA3296	y	0.0277951930650039
90	BA2524	y	0.0256612486402718
91	BA2811	y	0.019062468807308
92	BA2540	y	0.0329464498436084
93	BA2928	y	0.0301872854762454
94	BA2302	y	0.0285087088174499
95	BA2651	y	0.0386482462512304
96	BA2619	y	0.0272379139930507
97	BA3013	y	0.0186207165375729
98	BA2405	y	0.0068910348651419
99	BA2856	y	0.0503643124274599
100	BA2377	y	0.1178406169103916
101	BA2499	y	0.0435412184329957
102	BA2350	y	0.0151683913569012
103	BA3023	y	0.0452675176336613
104	BA2095	n	0.0200478846527948
105	BA2275	y	0.0754208326745679
106	BA2901	y	0.0266738954781616
107	BA2387	y	0.0484208483392191
108	BA2962	y	0.0500177320208055
109	BA2195	y	0.0278971043710205
110	BA2688	y	0.0344756658751767
111	BA2420	y	0.0311863168179337
112	BA2053	y	0.0279786607378997
113	BA2081	y	0.0327902131631156
114	BA2354	y	0.0304795405084235
115	BA3273	y	0.0209584835743382
116	BA2893	y	0.0205439622970061
117	BA2044	y	0.0300243093528167
118	BA2489	y	0.0271835886185744
119	BA2908	y	0.0429635844219051
120	BA2054	y	0.0291135738209435
121	BA2872	y	0.0386958321827707
122	BA2041	y	0.048488652599567
123	BA2464	y	0.0278903649280846
124	BA2902	y	0.0324027862678567
125	BA2541	y	0.0287806089104907
126	BA2843	y	0.0234390084057246
127	BA2497	y	0.0347201983654847
128	BA2718	y	0.0568408260152697
129	BA2575	y	0.0154606463890793
130	BA2593	n	0.0023649980291683
131	BA2791	y	0.0100986909451759
132	BA2620	y	0.0180906684580227
133	BA2629	y	0.0938379998207672
134	BA2870	y	0.0555293213125957
135	BA2682	y	0.0123005762405857
136	BA2276	y	0.0005096931404128
137	BA2709	y	0.008848251059914
138	BA2789	y	0.0435480944862613
139	BA2538	y	0.0171731934832136
140	BA2583	y	0.0208089863367812
141	BA2806	y	0.0282300692814733
142	BA2441	y	0.058648408362155
143	BA2514	y	0.0264563207595971
144	BA2520	y	0.0139315669678408
145	BA2479	n	0.0113151603950989
146	BA2281	n	0.0145092009789314
147	BA2932	y	0.0778876053994231
148	BA2123	y	0.0717576722182676
149	BA2844	y	0.0142645318782936
150	BA2660	y	0.0166431454036634
151	BA2836	y	0.0149849236840053
152	BA2714	y	0.0642686484028977
153	BA2440	y	0.0251991414313993
154	BA2036	y	0.0339658361244341
155	BA2828	y	0.0113967167619781
156	BA2952	y	0.0512885268452048
157	BA2410	y	0.0237040324454997
158	BA2139	y	0.0225827348586574
159	BA2051	y	0.041604357177361
160	BA2532	y	0.0166974707781397
161	BA2494	y	0.0514583790218991
162	BA2748	y	0.0340201614989103
163	BA2622	y	0.0260554149784665
164	BA2970	y	0.0149849236840053
165	BA2839	y	0.0853631503289212
166	BA2868	y	0.0313358140554907
167	BA3011	y	0.0130616779245721
168	BA2052	y	0.1265800806110234
169	BA2510	y	0.0502215546328387
170	BA2691	y	0.0162829495008076
171	BA2374	y	0.086171837944448
172	BA2804	y	0.0205303468008046
173	BA2675	y	0.0370239949669111
174	BA2031	y	0.0466605787032146
175	BA2198	y	0.0259398881762484
176	BA2066	y	0.0708470732967242
177	BA2344	y	0.0149509532486665
178	BA2459	y	0.0245127200610265
179	BA2229	y	0.1288703983265781
180	BA2559	y	0.0551893437385475
181	BA2093	y	0.0307445645481986
182	BA2000	y	0.0347677842970251
183	BA2425	y	0.0635142861618471
184	BA2905	y	0.04406452706961
185	BA2304	y	0.0141762360684785
186	BA2976	y	0.0508264196363323
187	BA2386	y	0.0869396790713703
188	BA2035	y	0.0387365420610455
189	BA2760	y	0.04150932192461
190	BA2201	y	0.023160368869748
191	BA2355	n	0.060218334271998
192	BA2113	y	0.0628687112800788
193	BA2955	y	0.0057221513467592
194	BA2322	y	0.0308261209150779
195	BA2020	y	0.0911532425463582
196	BA2226	y	0.0846631134623469
197	BA2376	y	0.0360861650529647
198	BA2889	y	0.0
199	BA2121	y	0.0252331118667382
200	BA2944	y	0.0418422868350628
201	BA2033	y	0.1197568500062294
202	BA2867	y	0.0718324891422109
203	BA2089	y	0.0788933761840472
204	BA2224	y	0.0345434701355247
205	BA2046	y	0.034740553304622
206	BA2972	y	0.0397762832810085
