#Boxplots d'expressions du gène WT1 en fonction de la feature consensus_sex
#Résultat du test statistique Mann-Whitney U : U = 44554.500, p-value = 0.000
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2217    Male        4.215580
BA2454    Male        3.759326
BA2776  Female        5.523551
BA2218  Female        5.888796
BA2135  Female        2.153474
BA2914  Female        3.070813
BA2500  Female        5.521750
BA2406    Male        2.216116
BA2830  Female        5.025189
BA2353  Female        5.103864
BA3108  Female        4.921751
BA2924    Male        5.410996
BA3192    Male        6.454019
BA2303  Female        1.701307
BA2160    Male        5.180908
BA2590    Male        5.013589
BA3195    Male        2.607750
BA2516    Male       -1.917755
BA3036  Female        4.652273
BA2971    Male        0.426179
BA3410    Male        1.696432
BA3118  Female        5.001037
BA3206  Female        2.025887
BA3217    Male        5.304224
BA3405    Male        2.001970
BA3306  Female        6.076080
BA3371  Female        4.609011
BA3413  Female       -4.857657
BA3411  Female        2.505935
BA3133    Male        3.881649
BA3451  Female        0.480334
BA3286  Female        2.457943
BA3221  Female       -3.099529
BA3212  Female        5.676212
BA3103  Female        5.423464
BA3271  Female        4.115454
BA3152    Male        2.501328
BA3095  Female        5.007618
BA3251  Female        5.386224
BA3362  Female       -3.294295
BA3135    Male        5.461143
BA3408  Female       -3.806642
BA3187    Male        4.686958
BA3098    Male        4.377098
BA3435    Male        4.407287
BA3261    Male        1.115791
BA3203    Male        4.396268
BA3174    Male        3.255774
BA3299  Female        2.514713
BA3347  Female       -5.449802
BA3126    Male       -0.874344
BA3380    Male        5.611760
BA3114  Female        2.821234
BA3109  Female        4.217135
BA3452  Female        4.450997
BA3418    Male        5.554019
BA3245  Female        1.467051
BA3085  Female        2.812146
BA3128    Male        6.302356
BA3423  Female        6.853942
BA3173  Female        3.781837
BA3171    Male        4.915824
BA3277    Male        5.543196
BA3210  Female        4.311398
BA3157    Male        4.588348
BA3433    Male        6.590947
BA3374    Male       -3.795877
BA3403    Male       -2.269708
BA3222    Male       -4.428560
BA3450  Female        5.189031
BA3167    Male       -3.441285
BA3269  Female        5.749016
BA3110    Male        1.596330
BA3156    Male        0.761761
BA3226  Female        4.871328
BA3421  Female        3.069168
BA3232  Female        4.967576
BA3289    Male        2.350050
BA3430  Female        1.060726
BA3399    Male        2.222639
BA3384  Female        4.308749
BA3427    Male       -4.148282
BA3449    Male        3.887593
BA3163  Female       -1.021806
BA3158    Male        4.151899
BA3436  Female        6.179452
BA3154  Female        5.961028
BA3162    Male        4.771018
BA3352    Male        5.619311
BA3084    Male        2.297223
BA3149  Female        3.984908
BA3169  Female        0.442049
BA3180    Male        5.932938
BA3255    Male        5.248295
BA3438    Male        2.037211
BA3345  Female       -2.413452
BA3431  Female        3.630840
BA3181  Female       -1.073553
BA3341  Female        5.105609
BA3191    Male        3.898748
BA3197  Female        5.161791
BA3448  Female        5.552856
BA3453  Female        5.812010
BA3406    Male        4.054424
BA3308    Male        3.447076
BA3186    Male        5.140454
BA3334  Female       -2.630154
BA3447    Male        1.628562
BA3116  Female       -1.221749
BA3280    Male        6.346413
BA3185    Male       -1.129196
BA3094    Male       -4.713417
BA3318  Female        1.528719
BA3216  Female        5.303850
BA3332  Female        3.724238
BA3214  Female        2.864896
BA3141  Female        3.847819
BA3373  Female        4.015644
BA3319    Male        2.671935
BA3328  Female        5.158861
BA3240  Female        4.893075
BA3142    Male        2.765378
BA3339  Female       -1.033494
BA3333    Male        5.505720
BA3381    Male        1.650337
BA3290    Male        0.092680
BA3207    Male        0.354428
BA3305    Male       -0.222305
BA3434  Female        2.474997
BA3189    Male        4.264751
BA3264    Male        6.124323
BA3329    Male        5.676212
BA3417  Female       -2.131855
BA3367    Male       -4.056548
BA3225    Male        1.047572
BA3183    Male        4.251888
BA3397    Male        4.664697
BA3311    Male        3.335911
BA3175    Male        1.992958
BA3422  Female        6.420445
BA3228  Female        3.611530
BA3213    Male        3.764110
BA3415  Female        4.152677
BA3270  Female        2.304413
BA3324    Male        0.648604
BA3194    Male        2.313835
BA3335  Female        6.945568
BA3199    Male        2.199735
BA3326    Male       -4.529096
BA3297  Female        4.640922
BA3227  Female        5.762180
BA3394    Male        2.915391
BA3412  Female       -4.273621
BA3293  Female        5.993142
BA3250    Male        3.787096
BA3177    Male        5.007272
BA3315  Female        2.624190
BA3182    Male        3.945177
BA3260    Male       -1.725849
BA3369    Male        4.324878
BA3078    Male        2.036449
BA3386  Female        4.719680
BA3445    Male       -2.528602
BA3176  Female        4.621785
BA3258  Female       -2.231373
BA3446  Female        3.986109
BA3295    Male        4.044384
BA3283    Male        4.046722
BA3390    Male       -0.256578
BA3275    Male        1.154832
BA3136    Male        0.567086
BA3190    Male       -2.901990
BA3234    Male        0.678778
BA3087    Male        4.064015
BA3454  Female        5.311447
BA3302    Male        4.078780
BA3242    Male        3.145559
BA3117    Male        2.727477
BA3083  Female        3.930358
BA3266  Female        4.217135
BA3268  Female        4.909164
BA3229    Male       -1.514591
BA3138    Male       -0.215561
BA3388    Male        0.325597
BA3353  Female        5.210079
BA3312    Male        1.933230
BA3119  Female        5.685354
BA3219    Male       -0.576724
BA3351  Female        4.556316
BA3357    Male        1.782960
BA3208  Female        5.891651
BA3310    Male        5.268871
BA3200  Female        6.437392
BA3325    Male        5.298739
BA3146    Male        4.212904
BA3211    Male        4.494182
BA3237    Male        3.648442
BA3130    Male       -4.994830
BA3376  Female        5.628685
BA3137    Male        4.660100
BA3300    Male        4.197584
BA3375  Female        4.754486
BA3249  Female        6.966365
BA3385  Female        4.454301
BA3416    Male        3.590388
BA3123    Male       -1.576683
