#Boxplots d'expressions du gène JAK2 en fonction de la feature ELN2017
#Résultat du test statistique ANOVA : F = 2.113, p-value = 0.033
#Tableau des résultats :
Sample                 Feature  ExpressionGene
BA2452              NonInitial        4.761092
BA2922              NonInitial        5.283989
BA2707              NonInitial        6.506985
BA2409            Intermediate        6.774860
BA2480              NonInitial        5.856159
BA2496        MissingMutations        6.853942
BA3037 FavorableOrIntermediate        5.103158
BA2236              NonInitial        6.413223
BA2172              NonInitial        5.378923
BA2865               Favorable        5.638599
BA2923              NonInitial        6.618673
BA2003              NonInitial        5.811221
BA2751                 Adverse        6.878473
BA3395              NonInitial        6.785508
BA2286            Intermediate        5.892036
BA2488               Favorable        6.410316
BA3379            Intermediate        5.995613
BA2887            Intermediate        5.774512
BA2712                 Adverse        6.638618
BA2858              NonInitial        6.309788
BA2068               Favorable        5.806516
BA2104               Favorable        7.624378
BA3124            Intermediate        5.531302
BA2921              NonInitial        6.131199
BA2449               Favorable        5.130881
BA2360              NonInitial        6.196470
BA2802              NonInitial        6.272893
BA2235               Favorable        6.502972
BA3038               Favorable        7.619497
BA3006            Intermediate        6.236208
BA2245              NonInitial        6.338264
BA2667                 Adverse        7.127388
BA2239               Favorable        7.669884
BA2782               Favorable        7.345477
BA2649               Favorable        5.210079
BA2592              NonInitial        5.603482
BA2861            Intermediate        6.391212
BA2134                 Adverse        7.359579
BA2909               Favorable        6.792869
BA2429              NonInitial        6.230338
BA2653                 Adverse        5.936111
BA2947               Favorable        5.769945
BA2032              NonInitial        4.866394
BA2162                 Adverse        6.836615
BA2564               Favorable        7.027681
BA2597                 Adverse        6.044017
BA3243               Favorable        7.082976
BA2106              NonInitial        5.753397
BA2939              NonInitial        6.037320
BA2427              NonInitial        6.128172
BA2841              NonInitial        5.494341
BA2446            Intermediate        6.574076
BA2025              NonInitial        6.478138
BA2645              NonInitial        6.017842
BA2525                 Adverse        4.840049
BA2876            Intermediate        5.684943
BA2357                 Adverse        6.017047
BA2546                 Adverse        6.435427
BA2742                 Adverse        6.591485
BA2316                 Adverse        6.522709
BA2421              NonInitial        6.394535
BA2087            Intermediate        6.634863
BA2910              NonInitial        5.747829
BA2148               Favorable        5.135852
BA2329              NonInitial        6.652957
BA2677              NonInitial        6.463808
BA3178            Intermediate        6.732801
BA2072               Favorable        7.192258
BA3029              NonInitial        5.074459
BA2735              NonInitial        5.326294
BA2733               Favorable        6.661774
BA2995                 Adverse        6.830290
BA2069            Intermediate        6.769580
BA2100              NonInitial        5.662044
BA2953              NonInitial        6.099801
BA2681                 Adverse        6.270640
BA2248              NonInitial        5.217782
BA2832                 Adverse        6.118865
BA2308              NonInitial        5.842348
BA2413              NonInitial        5.708366
BA2701              NonInitial        6.813298
BA2634              NonInitial        7.091190
BA2937              NonInitial        6.603159
BA2600                 Adverse        6.441288
BA2019              NonInitial        6.815700
BA2412              NonInitial        7.234708
BA2334              NonInitial        6.411763
BA2050              NonInitial        5.672794
BA3230                 Adverse        6.455999
BA2481                  NonAML        6.437932
BA2731                 Adverse        6.804251
BA2418              NonInitial        5.606934
BA2294               Favorable        6.265616
BA2816                 Adverse        6.840988
BA2814            Intermediate        6.514024
BA2631               Favorable        6.459458
BA2023                 Adverse        7.275551
BA2375                 Adverse        7.503289
BA2485 FavorableOrIntermediate        5.880456
BA2455               Favorable        6.774860
BA2636                 Adverse        6.388883
BA2325               Favorable        6.635379
BA2169              NonInitial        5.676959
BA2156               Favorable        5.692177
BA2511                 Adverse        6.696349
BA2168              NonInitial        5.081888
BA2505                 Adverse        6.973186
BA2860                  NonAML        6.353525
BA2871                 Adverse        6.501039
BA2655              NonInitial        5.639741
BA2227            Intermediate        5.416813
BA2812            MissingKaryo        5.976485
BA2125                 Adverse        6.483172
BA2603               Favorable        6.415106
BA2808                 Adverse        5.903960
BA2282              NonInitial        6.917333
BA2482               Favorable        6.877187
BA2822              NonInitial        5.155976
BA2594                 Adverse        6.591485
BA2747            Intermediate        5.963052
BA2561            Intermediate        6.181193
BA2094              NonInitial        6.219760
BA2567            MissingKaryo        6.124323
BA2906                 Adverse        6.568400
BA2956               Favorable        6.335555
BA2474               Favorable        6.351173
BA2065              NonInitial        6.064688
BA2737                 Adverse        7.323095
BA2463              NonInitial        6.950170
BA2110 FavorableOrIntermediate        7.582904
BA2992               Favorable        6.847765
BA2220                 Adverse        5.641664
BA2720              NonInitial        6.787391
BA2063            MissingKaryo        4.896968
BA2772               Favorable        6.123860
BA2935                 Adverse        6.904231
BA2260               Favorable        7.131215
BA2787              NonInitial        7.632785
BA2676                  NonAML        6.022038
BA2948                 Adverse        6.706390
BA3296            Intermediate        6.641315
BA2524               Favorable        6.148463
BA2811               Favorable        6.019124
BA2540            Intermediate        6.431470
BA2928            Intermediate        6.557640
BA2302            Intermediate        5.775713
BA2792                  NonAML        6.197327
BA2651            Intermediate        5.665513
BA2595              NonInitial        5.855422
BA2619                 Adverse        6.340999
BA3013                 Adverse        5.728668
BA2405                 Adverse        5.877330
BA2856               Favorable        5.750622
BA2377            Intermediate        6.529389
BA2499                 Adverse        6.156981
BA3023               Favorable        5.268871
BA2095               Favorable        5.388036
BA2275                 Adverse        6.575608
BA2901               Favorable        6.200505
BA2221              NonInitial        6.725830
BA2387            Intermediate        6.424314
BA2657              NonInitial        6.249564
BA2962   IntermediateOrAdverse        5.680395
BA2195                 Adverse        6.380231
BA2688            Intermediate        6.016644
BA2420                 Adverse        6.735277
BA2727              NonInitial        5.644259
BA2756              NonInitial        5.200131
BA2122              NonInitial        5.883277
BA2053               Favorable        5.572279
BA2080              NonInitial        5.359658
BA2415              NonInitial        7.090477
BA2081                 Adverse        6.656814
BA2354               Favorable        6.277841
BA3273            Intermediate        5.092870
BA2893            Intermediate        5.379659
BA2044                 Adverse        6.825509
BA2309                  NonAML        6.969120
BA2489                 Adverse        5.841504
BA2908            Intermediate        5.769945
BA2054               Favorable        7.019176
BA2872                 Adverse        6.804251
BA2526              NonInitial        6.328233
BA3145              NonInitial        6.081927
BA2041            Intermediate        5.254197
BA2096              NonInitial        5.676959
BA2464               Favorable        5.360357
BA2902            Intermediate        5.758322
BA2541                 Adverse        6.215848
BA2143                  NonAML        6.342784
BA2769              NonInitial        6.753097
BA2843                 Adverse        5.896033
BA2497                 Adverse        6.222847
BA2718               Favorable        6.262036
BA2575               Favorable        7.375774
BA2593                 Adverse        6.196901
BA2791               Favorable        5.757935
BA2620                 Adverse        6.926250
BA2629                 Adverse        6.024562
BA2870               Favorable        5.455988
BA2423              NonInitial        7.369105
BA2682            Intermediate        6.239692
BA2276            Intermediate        6.029371
BA2348              NonInitial        6.828514
BA2709               Favorable        6.869035
BA2789               Favorable        5.990727
BA2694              NonInitial        6.263388
BA2722              NonInitial        6.310228
BA2538                 Adverse        5.793212
BA2583                 Adverse        6.642471
BA2292              NonInitial        5.808912
BA2806                 Adverse        5.722134
BA2153              NonInitial        6.229897
BA2674              NonInitial        6.436905
BA2809              NonInitial        6.498974
BA3025              NonInitial        5.878514
BA2523              NonInitial        5.766866
BA3027              NonInitial        6.424314
BA2441                 Adverse        5.938167
BA2514                 Adverse        6.084907
BA2695              NonInitial        6.281400
BA2520                 Adverse        5.564778
BA2479               Favorable        5.305974
BA2281               Favorable        5.421251
BA2932   IntermediateOrAdverse        5.530586
BA2123               Favorable        5.565961
BA2844            Intermediate        6.239692
BA2660                 Adverse        6.650696
BA2836               Favorable        6.245927
BA2714               Favorable        6.711551
BA3317              NonInitial        5.331735
BA2440                 Adverse        6.352110
BA2036               Favorable        6.278728
BA2828               Favorable        6.990302
BA2251              NonInitial        6.210132
BA2952            Intermediate        6.740391
BA2410               Favorable        5.654484
BA2139            Intermediate        7.484907
BA2051               Favorable        6.425754
BA2532               Favorable        5.667789
BA2986              NonInitial        5.473970
BA2494                 Adverse        5.701824
BA2515              NonInitial        5.655997
BA2748               Favorable        6.103672
BA2577              NonInitial        5.914372
BA2622                 Adverse        6.794046
BA2758              NonInitial        6.923699
BA2930              NonInitial        7.031964
BA2970                 Adverse        5.711006
BA2839                 Adverse        5.663611
BA2868               Favorable        6.225036
BA3011               Favorable        4.845625
BA2052            Intermediate        6.083622
BA2510                 Adverse        6.052379
BA2691            MissingKaryo        6.882993
BA2374               Favorable        5.797580
BA2804            Intermediate        5.928330
BA2670              NonInitial        6.123027
BA2675   IntermediateOrAdverse        5.836022
BA2031                 Adverse        6.625214
BA2589              NonInitial        5.432215
BA2198                 Adverse        6.204815
BA2066                 Adverse        7.100070
BA2344            Intermediate        6.016644
BA2534              NonInitial        5.814821
BA2459            Intermediate        5.033583
BA2229                 Adverse        5.680793
BA2559                 Adverse        5.762180
BA2093                 Adverse        5.282162
BA2000                 Adverse        6.367924
BA2425                 Adverse        6.802399
BA2905            Intermediate        5.659007
BA2304            Intermediate        6.829709
BA2976            Intermediate        7.057960
BA2386               Favorable        5.845090
BA2879              NonInitial        6.044017
BA3400              NonInitial        5.637825
BA2035                 Adverse        5.573386
BA2760                 Adverse        6.549289
BA2201 FavorableOrIntermediate        6.974502
