	BCOR	SRSF2
BA2524	0.0256612486402718	7.462607636373677
BA2525	0.0174314780800529	5.466561367386181
BA2526	0.0320901762965413	10.293552526172045
BA2528	0.0493516655895701	11.796546906297598
BA2532	0.0166974707781397	6.487964395018982
BA2534	0.0364191299634175	8.459329444596433
BA2538	0.0171731934832136	5.394325127202471
BA2539	0.0203265241887714	13.783379949387552
BA2540	0.0329464498436084	6.093821057751978
BA2541	0.0287806089104907	6.246426454135313
BA2545	0.045280996519533	9.589714367788345
BA2546	0.0179751416558046	5.728219614595158
BA2552	0.0563989371352048	8.667823095211054
BA2559	0.0551893437385475	7.604231628237052
BA2561	0.0536943713629776	12.142850342500884
BA2563	0.0353521577510515	13.960567292486948
BA2564	0.0145907573458106	5.953373950181264
BA2567	0.0097996964700619	8.164090806058189
BA2570	0.0353997436825919	6.277968963291617
BA2575	0.0154606463890793	4.186598620862128
BA2577	0.0414684754360055	10.481296272317712
BA2579	0.0320289748687994	5.799583556593004
BA2583	0.0208089863367812	8.349535248523072
BA2584	0.0898416012333545	12.988321421755929
BA2587	0.0423587194184115	12.222007272590782
BA2588	0.0417198839795791	11.31051983183879
BA2589	0.1135794675038633	7.947375643295165
BA2592	0.1468121159883629	19.474247117780276
BA2593	0.0023649980291683	7.240328390009368
BA2594	0.0246351229165103	6.987211126676434
BA2595	0.0375065937252507	6.30470399812333
BA2597	0.0697733616414223	5.527468741435484
BA2600	0.0243292523881307	9.43693165628052
BA2603	0.0599193397968841	8.031131002770422
BA2618	0.0531778021692991	10.28489543340043
BA2619	0.0272379139930507	5.095602446073737
BA2620	0.0180906684580227	5.724776990730876
BA2621	0.0130277074892332	8.52635196353477
BA2622	0.0260554149784665	6.808239994869905
BA2623	0.0279446903025609	14.54918465607203
BA2629	0.0938379998207672	6.440224123048128
BA2631	0.0350328083368002	7.706720301683648
BA2634	0.0018416893925539	5.409271388395974
BA2636	0.0568272105190682	7.23942408699101
BA2639	0.0352298915058975	11.290559861343022
BA2644	0.0818767181025808	12.120313967421524
BA2645	0.0643841752051158	6.565985109356736
BA2646	0.0349852224052598	9.601665809212935
BA2649	0.0207750159014423	11.37103738461929
BA2651	0.0386482462512304	4.392191881902992
BA2653	0.0180906684580227	6.189312757173702
BA2655	0.063602718581992	24.78280962468196
BA2656	0.0061027021887524	10.496625191157923
BA2657	0.0284883538783126	8.718577880236095
BA2658	0.0456615473615263	14.996474160764116
BA2659	0.0368337878510794	6.834352080947908
BA2660	0.0166431454036634	4.155803626710925
BA2662	0.0421821277987813	15.49520119417077
BA2663	0.0094258850710045	8.012704999972765
BA2667	0.0257903909386914	5.179103667139669
BA2670	0.0246078919241073	4.824542357103383
BA2674	0.0612580754919611	10.722448805074542
BA2675	0.0370239949669111	7.4338882407337
BA2676	0.0244923651218892	6.708243469362233
BA2677	0.0174858034545291	10.056471670609511
BA2681	0.0166771158390023	6.4486065719395
BA2682	0.0123005762405857	8.86880632720628
BA2685	0.0675850918422139	12.088413277456349
BA2688	0.0344756658751767	5.633587562322815
BA2691	0.0162829495008076	6.076648196548933
BA2694	0.0319135846769111	5.467132033760421
BA2695	0.0770922600594382	9.713575137631638
BA2697	0.0191167941817842	10.360787444122687
BA2701	0.0079783620166453	4.731877278883458
BA2704	0.0302824573393262	8.317276075620878
BA2705	0.0647306190014404	6.022822272948734
BA2707	0.0133742878958876	10.73198616991751
BA2709	0.008848251059914	5.070893089865122
BA2712	0.0077473084122091	7.203846810873546
BA2714	0.0642686484028977	6.004340183355022
BA2715	0.0314920507359836	4.669863887178434
BA2718	0.0568408260152697	9.106236307301485
BA2720	0.0128442398163374	4.530534686570339
BA2721	0.0414343683903368	5.481999785025814
BA2722	0.0322396735340983	5.718629066779601
BA2723	0.0445469892176198	8.777930020899095
BA2724	0.0190284983719691	6.865747442702639
BA2726	0.018586746102234	5.46525282121478
BA2727	0.0378462980786394	6.406590161494626
BA2728	0.0429023829941632	6.114653167335468
BA2731	0.0081414747504038	4.682356977360299
BA2733	0.010954964492243	5.681767858992853
BA2735	0.0359434072583436	3.99910963692798
BA2737	0.0662733139188804	8.293808493246203
BA2742	0.0341153333619911	7.233564878780263
BA2744	0.0097045246069811	3.3238434758887325
BA2746	0.0245127200610265	9.638528377831507
BA2747	0.0486519019436553	8.563268577013341
BA2748	0.0340201614989103	8.95066179938992
BA2751	0.0267418363488393	6.898398048565869
BA2756	0.0178323838611835	4.073384222163363
BA2758	0.0278019325079397	5.67761271728232
BA2760	0.04150932192461	6.513254477440419
BA2762	0.0279174593101579	9.329141237805674
BA2764	0.0204963763654657	4.943143749486105
BA2765	0.0154266759537404	7.350530098909075
BA2769	0.0166431454036634	9.702788896930844
BA2772	0.0510371183016312	4.159127448986021
BA2775	0.0426645899467911	13.77659622773193
BA2776	0.0540068447239633	16.371407361151164
BA2778	0.0252262358134726	3.520166182953617
BA2782	0.0304455700730847	8.397264195881215
BA2786	0.027733991637262	16.45774351342842
BA2787	0.0084337297825819	7.389194116949242
BA2789	0.0435480944862613	6.449575456643765
BA2791	0.0100986909451759	10.11462229560986
BA2792	0.0281282945857865	10.24030708858268
BA2798	0.0325590229483496	10.398857204628076
BA2801	0.0084880551570581	8.674430343301829
BA2802	0.0365006863302968	8.138700967825729
BA2804	0.0205303468008046	5.820780505318683
BA2806	0.0282300692814733	8.730563476229827
BA2808	0.0208701877645231	6.251134290030116
BA2809	0.0609794359559845	11.545778835437822
BA2811	0.019062468807308	6.428374807884683
BA2812	0.0088958369914543	11.802928834815026
BA2813	0.0178663542965223	10.855132806266033
BA2814	0.0207750159014423	6.36973865898262
BA2816	0.0169421398787774	7.447682610994238
BA2817	0.0145092009789314	5.033826240082924
BA2820	0.0471021943626199	4.432341785701983
BA2821	0.0617541531361724	17.987850850995763
BA2822	0.0278020691182695	7.391770931926661
BA2824	0.0580095729233226	10.14592250436246
BA2828	0.0113967167619781	5.58623574127537
BA2829	0.0459605418366402	12.60706256807866
BA2830	0.0180158515340793	11.597514503817472
BA2832	0.029426183792259	9.478322894438538
BA2836	0.0149849236840053	4.542946151205929
BA2837	0.0211555667434356	10.187887408517986
BA2839	0.0853631503289212	7.19713648555592
BA2840	0.0798045215469098	19.35628427491396
BA2841	0.0333474922350688	15.51985513764779
BA2842	0.0287940877963624	5.670142492268048
BA2843	0.0234390084057246	7.2737096187365635
BA2844	0.0142645318782936	8.040064000954159
BA2846	0.0351347196428168	9.099985146464729
BA2850	0.0218826979920831	17.256494458123818
BA2851	0.2036724772807914	16.919319842135923
BA2852	0.006680336199843	9.3557024608083
BA2855	0.0298746755049299	6.770871996630884
BA2856	0.0503643124274599	5.709638559319097
BA2858	0.0153315040906597	8.75621358698366
BA2860	0.0200478846527948	4.831655206211666
BA2861	0.0246418623594461	6.545294633285072
BA2865	0.0376016289780017	6.063684890259434
BA2866	0.016153807202388	18.217765780052407
BA2867	0.0718324891422109	12.768944059804822
BA2868	0.0313358140554907	8.926632811025167
BA2870	0.0555293213125957	10.691233978534347
BA2871	0.0205915482285465	7.871446025382816
BA2872	0.0386958321827707	8.38478074500445
BA2876	0.0354066197358575	7.570218934013556
BA2879	0.0553252254799029	9.744493994658372
BA2880	0.0175333893860695	9.872966868748064
BA2882	0.0216992303191873	6.41113793113961
BA2883	0.0358618508914643	6.339850205079362
BA2885	0.0480605158260334	8.479900578500331
BA2887	0.0382132334244311	6.56007403071066
BA2889	0.0	0.0743460508001554
BA2893	0.0205439622970061	9.638332415462768
BA2901	0.0266738954781616	4.034005532164386
BA2902	0.0324027862678567	15.714779390715256
BA2903	0.0074686688762324	4.984318248699775
BA2904	0.0442479947425059	9.63024104045493
BA2905	0.04406452706961	6.684914909844287
BA2906	0.0296232669613564	8.651578361770243
BA2908	0.0429635844219051	4.877579593737762
BA2909	0.0149033673171261	4.683284513195718
BA2910	0.0485702089664463	5.541838286981467
BA2911	0.0440577876266742	8.54856069642697
BA2914	0.0562834103329867	10.502107696154695
BA2915	0.0082978480412264	5.792362572827192
BA2921	0.0666134281032584	6.633073234286286
BA2922	0.0317639508290243	6.310571185556978
BA2923	0.0464838504732546	2.294485920644868
BA2926	0.0359230523192062	9.80998462588298
BA2928	0.0301872854762454	8.69165244131062
BA2930	0.0316008380952658	6.252578532514452
BA2932	0.0778876053994231	6.808563590999973
BA2934	0.0124024875466023	14.067268493090149
BA2935	0.0167450567096801	6.875732347003628
BA2937	0.0249341173916242	7.428246049513387
BA2939	0.021943899419825	5.666911542612318
BA2944	0.0418422868350628	20.17810691378028
BA2947	0.0137753302873479	8.752448133917666
BA2948	0.019952712789714	7.658120790846421
BA2950	0.0294737697237994	19.80803348470678
BA2951	0.0199187423543752	6.545344557830107
BA2952	0.0512885268452048	8.122364399174007
BA2953	0.0150325096155457	4.165527594363746
BA2955	0.0057221513467592	4.168310746794686
BA2956	0.0093443287041253	4.412213468284358
BA2962	0.0500177320208055	9.62254626815916
BA2970	0.0149849236840053	6.82563548808512
BA2972	0.0397762832810085	17.133302447360474
BA2976	0.0508264196363323	12.0314205734361
BA2978	0.0287330229789503	8.401967136321247
BA2981	0.0499563939827339	9.995182026586264
BA2984	0.0404830595905187	11.464907345876346
BA2986	0.0323891707716552	7.101684957297008
BA2989	0.0244923651218892	8.795973499008968
BA2992	0.0236224760786205	8.387360095873753
BA2993	0.0110365208591223	6.548091996647044
BA2994	0.0496846305000229	7.491587589060391
BA2995	0.0546661717122629	8.042978259588315
BA2999	0.0836913131130616	9.237287592470466
BA3001	0.0479993143982916	10.635474927702829
BA3002	0.1022644437190941	7.433066834918997
BA3004	0.0615979164556795	20.01524371362463
BA3006	0.0159703395294921	7.887406418836374
BA3008	0.0015766653527788	1.151764051617996
BA3009	0.0377035402840183	12.70675816021341
BA3010	0.0865660042826427	9.93501421886932
BA3011	0.0130616779245721	7.312469312344717
BA3013	0.0186207165375729	11.241296352717962
BA3023	0.0452675176336613	7.669966584671925
BA3025	0.0357123536539073	8.224723862040195
BA3027	0.0154606463890793	6.313814037982007
BA3029	0.0324367567031956	4.863085291612342
BA3030	0.0348084941752998	8.996704918882624
BA3037	0.0492973402150938	3.560208607567682
BA3038	0.0399054255794281	8.525039525459805
BA3040	0.0201158255234725	10.184133637125449
BA3042	0.0328988639120681	6.628816802916966
BA3043	0.0186479475299759	5.7347037555727605
BA3049	0.0148355630567781	7.709952901890861
BA3051	0.0129121806870151	8.028488614097542
BA3053	0.0392462352014583	8.260392006415247
BA3064	0.0445469892176198	13.723563278917382
BA3067	0.0595453917874969	5.767707151808671
BA3068	0.0534428262090742	12.05725770114568
BA3070	0.0212847090418552	5.203023149659262
BA3071	0.0422092221808545	8.508481104196106
BA3072	0.0426033885190493	8.130820553657012
BA3075	0.0513495916626169	9.685638937249172
BA3076	0.0108258221938234	3.173670483067415
BA3077	0.0577514249368131	7.063930513550272
BA2040	0.0266466644857586	10.69440493109387
BA2160	0.0398714551440892	9.003634380250459
BA2303	0.0395792001119111	7.191323495844114
BA2353	0.044037296077207	9.207538455055904
BA2516	0.0531778021692991	8.722662105679474
BA2590	0.0285223243136514	11.772384644006344
BA2647	0.0246078919241073	8.294039752405034
BA2891	0.0224399770640363	4.544684365430045
BA2924	0.0449275400596131	9.270804624805091
BA2971	0.0401908045583406	8.612476462145901
BA3036	0.0343667419055647	7.951047772735664
BA3059	0.0281281579754567	8.459143755460484
BA3073	0.0223856516895601	9.331302161300306
BA3078	0.0619241419231965	8.821603164846612
BA3079	0.0218487275567442	10.919607123689367
BA3083	0.0374385162442432	9.763607559675624
BA3084	0.048135196139647	11.07619193781452
BA3085	0.0174042470876499	8.58611905302023
BA3087	0.0929268544579047	12.656354684321892
BA3089	0.0393005605759345	8.311153394764238
BA3094	0.0818970730417182	8.867397625461617
BA3095	0.0302348714077858	11.147013913607896
BA3098	0.0323415848401149	8.80564141769492
BA3099	0.0459265714013014	12.18830630974656
BA3103	0.0286921764903458	7.932405121638664
BA3108	0.0257903909386914	8.466121616741022
BA3109	0.0389063942377398	6.114691826723875
BA3110	0.0488147414567542	10.458380976102182
BA3114	0.0248389455285435	7.885945321817231
BA3116	0.0340541319342492	8.529886045216243
BA3117	0.045729488232204	13.165547408646669
BA3118	0.0253350231727548	9.52900286393184
BA3119	0.0525729371658056	9.320060173536255
BA3123	0.0427325308174689	6.819402436917767
BA3124	0.0325862539407526	6.529968711843278
BA3126	0.013272376589871	6.418101039293884
BA3128	0.0340881023695881	11.407179138617158
BA3130	0.0187498588359925	4.088463993581992
BA3133	0.0355288859810115	10.193558105999386
BA3135	0.0432353479046161	9.345978385551664
BA3136	0.0455324050631066	8.021824222051386
BA3137	0.024675832794785	8.260497748162454
BA3138	0.0169761103141163	11.566433343215182
BA3139	0.0528651921979837	12.880608873792047
BA3141	0.0528788076941852	10.923457287374118
BA3142	0.0762905851075068	8.168811611319903
BA3145	0.0593551846716652	7.6347702394397565
BA3146	0.0301329601017692	9.655032618034785
BA3149	0.0183760474369352	7.564425393661298
BA3152	0.0359230523192062	9.920754637698122
BA3153	0.1238480106257336	14.526215454406378
BA3154	0.0869124480789673	10.846861583232888
BA3156	0.0291678991954198	9.927326320381322
BA3157	0.0278698733786175	13.063054618752696
BA3158	0.0160246649039684	10.693974685916867
BA3162	0.028032986112376	4.851054301599011
BA3163	0.0177780584867072	6.930830142035739
BA3164	0.0441324679402878	9.342014435147782
BA3167	0.053361269842195	5.302001846889388
BA3169	0.0710440198554917	7.799940669931466
BA3171	0.0405170300258576	9.091666968041642
BA3173	0.0178323838611835	17.095760583401017
BA3174	0.0365686272009745	6.793822708728306
BA3175	0.0001970831690973	5.00744272661695
BA3176	0.0445606047138213	8.478663478887432
BA3177	0.0502148151899029	15.535892919889813
BA3178	0.0320018804867262	7.811829033638568
BA3180	0.0994576934201907	8.895337557218458
BA3181	0.0208226018329827	4.422815895727106
BA3182	0.0303503982100039	9.852922154156422
BA3183	0.0329464498436084	10.844757813732675
BA3185	0.0404694440943172	8.111352392123562
BA3186	0.0525253512342652	13.488830775472104
BA3187	0.0127626834494581	10.898121425348023
BA3189	0.0434732775623179	9.78367671917606
BA3190	0.028773732857225	8.457118252608119
BA3191	0.0223720361933586	6.82073962029973
BA3192	0.065090951514626	7.644962953547431
BA3194	0.0496099501864093	15.578974834950255
BA3195	0.0264835517520001	7.656353683530695
BA3197	0.0301669305371081	5.8496987295057785
BA3199	0.0507312477732516	17.319011707488368
BA3200	0.0616862122654947	9.219105547330877
BA3202	0.0413869190691262	14.131055396645657
BA3203	0.0243020213957277	13.334514162165004
BA3206	0.0302348714077858	8.615426237956427
BA3207	0.0607959682830886	5.550590901362075
BA3208	0.0390491520323609	8.862523887706992
BA3210	0.0758352173415702	9.405140894830891
BA3211	0.0580980053434675	8.211004457284288
BA3212	0.0429635844219051	9.898038724342744
BA3213	0.0170916371163344	13.517700773179085
BA3214	0.0479041425352108	9.10206025949245
BA3216	0.0646287076954238	10.525741125088398
BA3217	0.0581454546646781	9.944442255261963
BA3219	0.028087448097182	7.506296933894308
BA3221	0.0275029380328258	7.195100213258784
BA3222	0.1068313270436723	11.188259066181317
BA3225	0.0221070121535835	5.8561021391687165
BA3226	0.038097706622213	10.060113918821658
BA3227	0.0682782526555226	7.686237312566234
BA3228	0.107497256864578	9.760905981324214
BA3229	0.0550398465009905	9.545261414210527
BA3230	0.0233914224741842	8.213683806876675
BA3232	0.0352842168803737	9.652088286441485
BA3234	0.0512342014707285	6.848903752017485
BA3235	0.0146043728420121	5.569652226288433
BA3237	0.0326678103076318	9.936101859579024
BA3240	0.0630045930214343	8.185381995795078
BA3242	0.0293310119291782	7.604050682616766
BA3243	0.1218297296135494	9.101669593295048
BA3245	0.0577105784482086	10.050032440893732
BA3249	0.0596677946429807	6.20004108032068
BA3250	0.0389200097339413	13.405323391789926
BA3251	0.0210400399412174	8.523607381203018
BA3255	0.0350531632759375	10.599715894329504
BA3258	0.0364870708340953	8.533098056657375
BA3260	0.0448392442497979	8.022998558022062
BA3261	0.0251651709960605	9.596048646531807
BA3264	0.0358483720055926	14.78860556772643
BA3266	0.0473061535849829	11.12503740353567
BA3268	0.0687267443681936	10.423782911017836
BA3269	0.0496846305000229	7.77691334390067
BA3270	0.0544622124898999	10.34277920191874
BA3271	0.0400073368854447	11.45723740240038
BA3273	0.0209584835743382	7.743927641031251
BA3275	0.0214342062794122	13.62861762248925
BA3277	0.0572484712393362	12.820539906418915
BA3280	0.0490797654965293	8.687904912857055
BA3283	0.0209584835743382	10.549686026775223
BA3285	0.0543127152523429	10.970053235962071
BA3286	0.0380161502553338	11.155541073179949
BA3289	0.0189197110126869	4.519220289498952
BA3290	0.0425830335799119	10.525863738103386
BA3293	0.095291852487073	11.173433459640664
BA3295	0.0304795405084235	9.51056040412335
BA3296	0.0277951930650039	9.54379108585924
BA3297	0.0619988222368101	10.05807396903628
BA3299	0.0349919618481956	8.311965017920354
BA3300	0.0373433443811624	8.675450957298624
BA3302	0.0475847931209595	12.101544330459376
BA3305	0.0219778698551639	7.045951083072468
BA3306	0.0505679984291633	7.763128556120951
BA3308	0.0341629192935315	7.980714711909244
BA3310	0.0214342062794122	7.140067784250679
BA3311	0.0436363902960764	6.68639787222256
BA3312	0.0515059649534395	11.572936802854784
BA3315	0.0308873223428198	7.883702913894531
BA3317	0.0915948582057635	9.714590023159383
BA3318	0.0289368455909835	7.997437226848493
BA3319	0.0362220467943202	7.273711621771631
BA3322	0.0407549596835594	8.446303106703873
BA3324	0.0546592956589973	9.864911009400569
BA3325	0.0303503982100039	5.563677739588434
BA3326	0.0122869607443842	9.818553723562983
BA3328	0.057785395372152	10.565716881082592
BA3329	0.068149110357103	15.46194247403662
BA3332	0.0432082535225428	15.916142631663464
BA3333	0.0401228636876628	12.714477441004007
BA3334	0.0068774193689404	6.106620525462873
BA3335	0.0350531632759375	12.395555577254008
BA3339	0.0315804831561284	9.765631322515109
BA3341	0.0313018436201518	5.98431749934663
