	BCOR	NRAS
BA2363	0.0095753823085615	1.6533242062313365
BA2369	0.0395452296765723	11.716427856399315
BA2374	0.086171837944448	8.90851954300139
BA2375	0.0272854999245911	7.273261731939739
BA2376	0.0360861650529647	4.743354931372759
BA2377	0.1178406169103916	28.34113352214924
BA2379	0.038396701097327	11.42833948400689
BA2385	0.0510098873092282	8.467507384741557
BA2386	0.0869396790713703	8.51453741814126
BA2387	0.0484208483392191	6.104785433248432
BA2394	0.0359434072583436	7.782469280669589
BA2399	0.0305610968753028	7.305345578102778
BA2400	0.0571058500550448	10.792542274348248
BA2402	0.0257564205033525	6.539774219391059
BA2405	0.0068910348651419	4.2085783786362825
BA2406	0.0146247277811495	6.187537522321613
BA2409	0.0406461723242772	4.23851063470181
BA2410	0.0237040324454997	15.783475205843052
BA2412	0.0157868718565963	1.821471695037475
BA2413	0.0188177997066703	7.186157530211142
BA2414	0.0394024718819511	7.19776843499985
BA2415	0.0112948054559615	4.410196232178046
BA2417	0.0834396313488284	8.310107650022767
BA2418	0.0147538700795691	4.558479498388771
BA2420	0.0311863168179337	3.2908094863614687
BA2421	0.0221885685204627	9.876949670328226
BA2423	0.0332999063035284	12.01254110805784
BA2425	0.0635142861618471	5.349058291782689
BA2426	0.0254165795396341	11.943840560288384
BA2427	0.023010871632191	9.648382190778756
BA2429	0.0340610079875149	4.13021983655467
BA2440	0.0251991414313993	13.846950790370837
BA2441	0.058648408362155	13.52081720654136
BA2442	0.032008619929662	6.131416527699035
BA2446	0.0394705493629587	5.154975512648711
BA2449	0.0184915742391533	14.358495504230818
BA2450	0.0361744608627798	6.755089743124651
BA2452	0.0385598138310855	7.104364218344255
BA2454	0.1152514413300527	7.167375452938487
BA2455	0.0196197478792612	6.319838521599662
BA2456	0.0895152391555077	9.966741377451772
BA2459	0.0245127200610265	5.197367691181537
BA2461	0.0359434072583436	6.292183057089055
BA2463	0.1441958460259508	11.631023555962196
BA2464	0.0278903649280846	5.935835116649162
BA2469	0.0421140503177738	2.479480266681983
BA2470	0.0547679464079497	6.448783657596495
BA2472	0.0558009481849769	7.120260874062128
BA2473	0.058675639354558	12.277759772398396
BA2474	0.0248661765209465	3.823153580497314
BA2477	0.0468780168114493	6.51083536484499
BA2479	0.0113151603950989	5.792237648719655
BA2480	0.0497051220494901	6.858662562901649
BA2481	0.0256681246935374	1.9500316304262175
BA2482	0.0224399770640363	5.181744149271933
BA2483	0.0893386475358775	7.184584369918605
BA2485	0.0283388566407556	4.537059321425513
BA2488	0.020278938257231	5.972482184896508
BA2489	0.0271835886185744	8.45932371696038
BA2492	0.0210400399412174	11.011238607856054
BA2494	0.0514583790218991	13.56497751601759
BA2496	0.015528587259757	3.251993926259015
BA2497	0.0347201983654847	3.623411757324423
BA2499	0.0435412184329957	6.496710153030407
BA2500	0.0587911661567762	9.763715979600224
BA2501	0.0272242984968492	8.649289306914952
BA2502	0.0387568970001828	5.2998229022741965
BA2505	0.0174994189507306	7.444915416346693
BA2507	0.0348424646106387	6.560063163100905
BA2510	0.0502215546328387	10.150973193326688
BA2511	0.0087666946930347	3.9818622753483313
BA2512	0.0564533991200109	8.058259924383538
BA2514	0.0264563207595971	12.627821982473929
BA2515	0.0227186166000129	6.607609594187041
BA2520	0.0139315669678408	9.071639637678906
BA2521	0.0478294622215972	6.141260525965011
BA2523	0.0233710675350469	5.162453513142667
BA2524	0.0256612486402718	12.872028314827125
BA2525	0.0174314780800529	6.254739812485595
BA2526	0.0320901762965413	14.85549398672674
BA2528	0.0493516655895701	5.252407883833431
BA2532	0.0166974707781397	10.346520288088774
BA2534	0.0364191299634175	7.141719967407913
BA2538	0.0171731934832136	17.002978754520772
BA2539	0.0203265241887714	4.632481041525632
BA2540	0.0329464498436084	6.126853077248297
BA2541	0.0287806089104907	5.469396938866621
BA2545	0.045280996519533	4.877969494423181
BA2546	0.0179751416558046	5.56938494821182
BA2552	0.0563989371352048	11.166264509094391
BA2559	0.0551893437385475	9.72601543910472
BA2561	0.0536943713629776	2.790944167871684
BA2563	0.0353521577510515	6.027268916462715
BA2564	0.0145907573458106	5.04010040811193
BA2567	0.0097996964700619	4.194453644098592
BA2570	0.0353997436825919	6.338222333389105
BA2575	0.0154606463890793	3.4342313240760283
BA2577	0.0414684754360055	5.320930156444583
BA2579	0.0320289748687994	6.183683530450364
BA2583	0.0208089863367812	8.909156715544874
BA2584	0.0898416012333545	6.736742397460128
BA2587	0.0423587194184115	7.3667683983492385
BA2588	0.0417198839795791	5.443474956485896
BA2589	0.1135794675038633	12.066823178460044
BA2592	0.1468121159883629	12.981756414846256
BA2593	0.0023649980291683	1.4368811392668994
BA2594	0.0246351229165103	5.387598573226479
BA2595	0.0375065937252507	7.513490392391697
BA2597	0.0697733616414223	7.311698497892424
BA2600	0.0243292523881307	8.130010990925994
BA2603	0.0599193397968841	4.60937930852175
BA2618	0.0531778021692991	6.056514465933962
BA2619	0.0272379139930507	5.927356078657691
BA2620	0.0180906684580227	7.352841243952309
BA2621	0.0130277074892332	4.810896405997424
BA2622	0.0260554149784665	7.749577219692198
BA2623	0.0279446903025609	9.690878446767968
BA2629	0.0938379998207672	5.817280579043553
BA2631	0.0350328083368002	5.468171902993351
BA2634	0.0018416893925539	3.16205195508556
BA2636	0.0568272105190682	5.618899244673786
BA2639	0.0352298915058975	6.87379493078743
BA2644	0.0818767181025808	4.523228072093757
BA2645	0.0643841752051158	11.497053146747986
BA2646	0.0349852224052598	7.52196821927506
BA2649	0.0207750159014423	6.5110349212047325
BA2651	0.0386482462512304	5.522235802518263
BA2653	0.0180906684580227	6.932954127168356
BA2655	0.063602718581992	21.190639026742865
BA2656	0.0061027021887524	5.70152550063354
BA2657	0.0284883538783126	5.771640544049528
BA2658	0.0456615473615263	7.303343113474377
BA2659	0.0368337878510794	4.992308561952519
BA2660	0.0166431454036634	3.8659874889590977
BA2662	0.0421821277987813	5.360102201734025
BA2663	0.0094258850710045	7.115731521785219
BA2667	0.0257903909386914	3.956974411640785
BA2670	0.0246078919241073	7.118595835174869
BA2674	0.0612580754919611	6.620444797362425
BA2675	0.0370239949669111	6.034031009097357
BA2676	0.0244923651218892	3.107607870682305
BA2677	0.0174858034545291	5.575713563735737
BA2681	0.0166771158390023	3.5093466744556574
BA2682	0.0123005762405857	9.325592794633229
BA2685	0.0675850918422139	13.332002918372408
BA2688	0.0344756658751767	5.5760283623478974
BA2691	0.0162829495008076	7.281596974082845
BA2694	0.0319135846769111	6.601392966663166
BA2695	0.0770922600594382	10.519060586894415
BA2697	0.0191167941817842	2.2000516165580417
BA2701	0.0079783620166453	4.662172822324519
BA2704	0.0302824573393262	5.677016775445185
BA2705	0.0647306190014404	21.23427526720895
BA2707	0.0133742878958876	12.951402717215212
BA2709	0.008848251059914	6.713173071854309
BA2712	0.0077473084122091	5.212656383925112
BA2714	0.0642686484028977	7.494660102644128
BA2715	0.0314920507359836	8.77742188674404
BA2718	0.0568408260152697	6.751867338425482
BA2720	0.0128442398163374	7.477439803137484
BA2721	0.0414343683903368	9.111501966856752
BA2722	0.0322396735340983	8.724155367047782
BA2723	0.0445469892176198	11.63023019170407
BA2724	0.0190284983719691	7.840445107908545
BA2726	0.018586746102234	5.735579713442043
BA2727	0.0378462980786394	4.365000646706227
BA2728	0.0429023829941632	6.036499207879079
BA2731	0.0081414747504038	4.956162727983662
BA2733	0.010954964492243	7.353394433761991
BA2735	0.0359434072583436	3.8197767958434254
BA2737	0.0662733139188804	7.925859033620257
BA2742	0.0341153333619911	6.987221703079376
BA2744	0.0097045246069811	1.8895223664126053
BA2746	0.0245127200610265	7.330916641316313
BA2747	0.0486519019436553	5.3158284215227845
BA2748	0.0340201614989103	8.139410104512923
BA2751	0.0267418363488393	4.017743583694481
BA2756	0.0178323838611835	6.746952638324869
BA2758	0.0278019325079397	4.802055360057014
BA2760	0.04150932192461	10.040971439029938
BA2762	0.0279174593101579	8.641861122645114
BA2764	0.0204963763654657	4.423166990932352
BA2765	0.0154266759537404	5.288734857660687
BA2769	0.0166431454036634	8.013547410518223
BA2772	0.0510371183016312	6.050637343549377
BA2775	0.0426645899467911	5.069130121130372
BA2776	0.0540068447239633	8.05472617237573
BA2778	0.0252262358134726	7.637662465316218
BA2782	0.0304455700730847	5.098815842788575
BA2786	0.027733991637262	8.415938454538999
BA2787	0.0084337297825819	2.2193393219280133
BA2789	0.0435480944862613	8.636023549822143
BA2791	0.0100986909451759	7.741178501764106
BA2792	0.0281282945857865	4.551570630344417
BA2798	0.0325590229483496	16.816381449757476
BA2801	0.0084880551570581	5.517200535623427
BA2802	0.0365006863302968	7.088526556047891
BA2804	0.0205303468008046	4.078754304065843
BA2806	0.0282300692814733	9.513322124678869
BA2808	0.0208701877645231	7.263683515204514
BA2809	0.0609794359559845	7.24147291945887
BA2811	0.019062468807308	7.070350225119517
BA2812	0.0088958369914543	3.1678574196547364
BA2813	0.0178663542965223	6.867976503649437
BA2814	0.0207750159014423	4.355118338847606
BA2816	0.0169421398787774	6.065623327282163
BA2817	0.0145092009789314	8.966257475878034
BA2820	0.0471021943626199	10.129095373627926
BA2821	0.0617541531361724	9.91932746976686
BA2822	0.0278020691182695	7.731515903978233
BA2824	0.0580095729233226	6.310885839083982
BA2828	0.0113967167619781	7.488565300362087
BA2829	0.0459605418366402	9.36678347562548
BA2830	0.0180158515340793	9.641558139974746
BA2832	0.029426183792259	5.910862256778355
BA2836	0.0149849236840053	10.880632567658289
BA2837	0.0211555667434356	9.303846484342278
BA2839	0.0853631503289212	14.447366463317476
BA2840	0.0798045215469098	12.9890063658348
BA2841	0.0333474922350688	14.920340504832764
BA2842	0.0287940877963624	5.618212847317316
BA2843	0.0234390084057246	10.861403037264049
BA2844	0.0142645318782936	9.577489786501244
BA2846	0.0351347196428168	7.396085179139685
BA2850	0.0218826979920831	7.478228744064123
BA2851	0.2036724772807914	10.53628057560122
BA2852	0.006680336199843	6.446840796175184
BA2855	0.0298746755049299	9.005710318890628
BA2856	0.0503643124274599	3.7253524305821775
BA2858	0.0153315040906597	6.240550615962576
BA2860	0.0200478846527948	4.073930585781352
BA2861	0.0246418623594461	3.859774992858181
BA2865	0.0376016289780017	4.841331190074856
BA2866	0.016153807202388	6.525918957798433
BA2867	0.0718324891422109	11.804541541897262
BA2868	0.0313358140554907	8.234759724452115
BA2870	0.0555293213125957	8.617979239843704
BA2871	0.0205915482285465	9.699320563414837
BA2872	0.0386958321827707	5.400992864023292
BA2876	0.0354066197358575	7.405359621995483
BA2879	0.0553252254799029	10.283059619460772
BA2880	0.0175333893860695	5.781449591374675
BA2882	0.0216992303191873	5.16195219286407
BA2883	0.0358618508914643	10.635094429933371
BA2885	0.0480605158260334	8.529560296047924
BA2887	0.0382132334244311	7.685740513804617
BA2889	0.0	0.0135692782404742
BA2893	0.0205439622970061	3.851752199071992
BA2901	0.0266738954781616	4.583189739568179
BA2902	0.0324027862678567	10.07164782522177
BA2903	0.0074686688762324	4.244777417545605
BA2904	0.0442479947425059	6.789738908991834
BA2905	0.04406452706961	8.339195521927117
BA2906	0.0296232669613564	6.169201797449964
BA2908	0.0429635844219051	6.442767618838151
BA2909	0.0149033673171261	3.261882774806027
BA2910	0.0485702089664463	10.510370108811154
BA2911	0.0440577876266742	8.013297504789035
BA2914	0.0562834103329867	5.073157530546257
BA2915	0.0082978480412264	3.60830817852681
BA2921	0.0666134281032584	5.387517108967468
BA2922	0.0317639508290243	4.732165252572826
BA2923	0.0464838504732546	4.118521207039701
BA2926	0.0359230523192062	4.31474321881863
BA2928	0.0301872854762454	4.851234415950231
BA2930	0.0316008380952658	6.039991130066368
BA2932	0.0778876053994231	6.117086266839964
BA2934	0.0124024875466023	4.95306341203095
BA2935	0.0167450567096801	5.681273121008684
BA2937	0.0249341173916242	4.822767525712362
BA2939	0.021943899419825	7.316767425306303
BA2944	0.0418422868350628	13.171305358374154
BA2947	0.0137753302873479	6.287702747922064
BA2948	0.019952712789714	11.507667665590594
BA2950	0.0294737697237994	13.44390054926216
BA2951	0.0199187423543752	2.820169602008459
BA2952	0.0512885268452048	8.37478687157995
BA2953	0.0150325096155457	4.091123903375138
BA2955	0.0057221513467592	3.004235051792003
BA2956	0.0093443287041253	6.290871235995807
BA2962	0.0500177320208055	7.648383536569572
BA2970	0.0149849236840053	8.768121816957889
BA2972	0.0397762832810085	10.629632088944046
BA2976	0.0508264196363323	5.811563870486877
BA2978	0.0287330229789503	6.906986151702116
BA2981	0.0499563939827339	12.088708199007163
BA2984	0.0404830595905187	5.952599271998055
BA2986	0.0323891707716552	6.015145644922761
BA2989	0.0244923651218892	12.40066861542853
BA2992	0.0236224760786205	10.128677544286331
BA2993	0.0110365208591223	5.000211614265577
BA2994	0.0496846305000229	9.912288804454908
BA2995	0.0546661717122629	11.105876464807029
BA2999	0.0836913131130616	6.624684574930474
BA3001	0.0479993143982916	4.442970542048801
BA3002	0.1022644437190941	8.285664492131295
BA3004	0.0615979164556795	7.8110529639010675
BA3006	0.0159703395294921	3.65168512711718
BA3008	0.0015766653527788	0.8681006640438829
BA3009	0.0377035402840183	6.8263314902828105
BA3010	0.0865660042826427	4.9254516334744025
BA3011	0.0130616779245721	11.105390953391971
BA3013	0.0186207165375729	5.48735513938059
BA3023	0.0452675176336613	11.640284109985148
BA3025	0.0357123536539073	5.57733503992295
BA3027	0.0154606463890793	8.279975709011342
BA3029	0.0324367567031956	7.226612217584591
BA3030	0.0348084941752998	5.902817800149135
BA3037	0.0492973402150938	8.02305017906364
BA3038	0.0399054255794281	8.055542584703412
BA3040	0.0201158255234725	5.182240962973314
BA3042	0.0328988639120681	10.515634710289325
BA3043	0.0186479475299759	3.244757511419285
BA3049	0.0148355630567781	4.1564176231429135
BA3051	0.0129121806870151	7.556062024995525
BA3053	0.0392462352014583	7.894004164861986
BA3064	0.0445469892176198	12.477605240623443
BA3067	0.0595453917874969	16.50676562323782
BA3068	0.0534428262090742	12.55326317026118
BA3070	0.0212847090418552	5.37472511617356
BA3071	0.0422092221808545	8.311919851686827
BA3072	0.0426033885190493	8.21975335540976
BA3075	0.0513495916626169	12.33812847748259
BA3076	0.0108258221938234	3.984990310271045
BA3077	0.0577514249368131	9.3374500327709
BA2040	0.0266466644857586	9.363714077638893
BA2160	0.0398714551440892	5.515966560385625
BA2303	0.0395792001119111	4.54654965522162
BA2353	0.044037296077207	8.900907518980299
BA2516	0.0531778021692991	4.866430768383223
BA2590	0.0285223243136514	10.88491560304582
BA2647	0.0246078919241073	10.644695164434138
BA2891	0.0224399770640363	10.14706198972468
BA2924	0.0449275400596131	16.10777913232319
BA2971	0.0401908045583406	10.182583973293996
BA3036	0.0343667419055647	5.675109181561699
BA3059	0.0281281579754567	10.280030831308574
BA3073	0.0223856516895601	7.427611770627111
BA3078	0.0619241419231965	11.877784209449372
BA3079	0.0218487275567442	4.713510544408561
BA3083	0.0374385162442432	8.127872976570112
BA3084	0.048135196139647	6.089439383491785
BA3085	0.0174042470876499	11.306260223396905
BA3087	0.0929268544579047	12.519830914347391
BA3089	0.0393005605759345	7.374586917885807
BA3094	0.0818970730417182	11.23969127159888
BA3095	0.0302348714077858	5.181717467182284
BA3098	0.0323415848401149	7.121552337276635
BA3099	0.0459265714013014	11.556525533401189
BA3103	0.0286921764903458	15.293287920246993
BA3108	0.0257903909386914	5.723864054607475
BA3109	0.0389063942377398	9.974575811976672
BA3110	0.0488147414567542	8.262456350121662
BA3114	0.0248389455285435	8.095098851779044
BA3116	0.0340541319342492	11.72639377101633
BA3117	0.045729488232204	13.29495042372544
BA3118	0.0253350231727548	13.728991946270892
BA3119	0.0525729371658056	8.859620524335702
BA3123	0.0427325308174689	7.118118707494445
BA3124	0.0325862539407526	3.2260637051228933
BA3126	0.013272376589871	8.019485443173085
BA3128	0.0340881023695881	11.41342783631617
BA3130	0.0187498588359925	9.585302419403888
BA3133	0.0355288859810115	10.365932289438458
BA3135	0.0432353479046161	12.171174562220935
BA3136	0.0455324050631066	10.333657320457108
BA3137	0.024675832794785	7.451576271310173
BA3138	0.0169761103141163	10.471239263116624
BA3139	0.0528651921979837	17.5470260749779
BA3141	0.0528788076941852	6.5465378852369085
BA3142	0.0762905851075068	11.74450974655493
BA3145	0.0593551846716652	5.436537403304551
BA3146	0.0301329601017692	7.496130499999642
BA3149	0.0183760474369352	10.547723040091752
BA3152	0.0359230523192062	6.301759291837863
BA3153	0.1238480106257336	27.604711739328657
BA3154	0.0869124480789673	14.721168223689844
BA3156	0.0291678991954198	10.6029300189222
BA3157	0.0278698733786175	8.710044108337883
BA3158	0.0160246649039684	4.549592689670392
BA3162	0.028032986112376	9.14415263611372
BA3163	0.0177780584867072	5.042026538813098
BA3164	0.0441324679402878	11.759397793508905
BA3167	0.053361269842195	10.12720975917421
BA3169	0.0710440198554917	6.8725908188312905
BA3171	0.0405170300258576	9.172088011260572
BA3173	0.0178323838611835	14.527553750882252
BA3174	0.0365686272009745	10.426519983418606
BA3175	0.0001970831690973	6.687414698737055
BA3176	0.0445606047138213	4.727362915020489
BA3177	0.0502148151899029	14.316351742999876
BA3178	0.0320018804867262	4.481458329916356
BA3180	0.0994576934201907	12.732633333387836
BA3181	0.0208226018329827	4.996390140454944
BA3182	0.0303503982100039	11.21467746186656
BA3183	0.0329464498436084	11.767213931502704
BA3185	0.0404694440943172	14.82598661286637
BA3186	0.0525253512342652	10.552787658503464
BA3187	0.0127626834494581	9.514352527543767
BA3189	0.0434732775623179	9.260743630277409
BA3190	0.028773732857225	13.260363949948133
BA3191	0.0223720361933586	5.43215090733389
BA3192	0.065090951514626	11.16770984951238
BA3194	0.0496099501864093	10.895861766915308
BA3195	0.0264835517520001	7.6441887706225184
BA3197	0.0301669305371081	5.800152007711604
BA3199	0.0507312477732516	10.139880583334364
BA3200	0.0616862122654947	9.05510333761118
BA3202	0.0413869190691262	14.844408407216624
BA3203	0.0243020213957277	12.792517740017855
BA3206	0.0302348714077858	4.9930575442003216
BA3207	0.0607959682830886	11.058929178599826
BA3208	0.0390491520323609	4.73984606187309
BA3210	0.0758352173415702	12.467459277619287
BA3211	0.0580980053434675	6.3397135350260525
BA3212	0.0429635844219051	10.804288611301352
BA3213	0.0170916371163344	15.172192690106934
BA3214	0.0479041425352108	11.009429706125792
BA3216	0.0646287076954238	12.064438823458024
BA3217	0.0581454546646781	9.204330611096912
BA3219	0.028087448097182	9.498988084807602
BA3221	0.0275029380328258	4.347848369895512
BA3222	0.1068313270436723	7.258022051538889
BA3225	0.0221070121535835	6.775318452649396
BA3226	0.038097706622213	5.037539499207443
BA3227	0.0682782526555226	8.449865074646068
BA3228	0.107497256864578	14.728006400949374
BA3229	0.0550398465009905	8.258563798570854
BA3230	0.0233914224741842	5.173337137112995
BA3232	0.0352842168803737	6.137008247932158
BA3234	0.0512342014707285	13.4334092455369
BA3235	0.0146043728420121	7.47416051368265
BA3237	0.0326678103076318	5.239957561988869
BA3240	0.0630045930214343	8.640906615788095
BA3242	0.0293310119291782	4.657648023345828
BA3243	0.1218297296135494	7.053227590864142
BA3245	0.0577105784482086	16.72660301865786
BA3249	0.0596677946429807	9.28909365625678
BA3250	0.0389200097339413	12.052798291895275
BA3251	0.0210400399412174	8.0824784174955
BA3255	0.0350531632759375	5.506045249535786
BA3258	0.0364870708340953	9.421654415563246
BA3260	0.0448392442497979	10.043134124295976
BA3261	0.0251651709960605	5.456559478409888
BA3264	0.0358483720055926	14.013073014501314
BA3266	0.0473061535849829	11.371512264281998
BA3268	0.0687267443681936	13.487596429480824
BA3269	0.0496846305000229	12.778565326349955
BA3270	0.0544622124898999	8.966125771650601
BA3271	0.0400073368854447	10.228978044635625
BA3273	0.0209584835743382	12.937017621214348
BA3275	0.0214342062794122	12.552765046222495
BA3277	0.0572484712393362	16.768048282544832
BA3280	0.0490797654965293	12.850526793400238
BA3283	0.0209584835743382	14.140758983435106
BA3285	0.0543127152523429	16.542293303495914
BA3286	0.0380161502553338	5.249771306428635
BA3289	0.0189197110126869	4.451033730888602
BA3290	0.0425830335799119	8.876202943256805
BA3293	0.095291852487073	9.385915745409736
BA3295	0.0304795405084235	10.695393590780256
BA3296	0.0277951930650039	7.297867451694903
BA3297	0.0619988222368101	11.905042783466822
BA3299	0.0349919618481956	15.186092461807736
BA3300	0.0373433443811624	8.604532826571761
BA3302	0.0475847931209595	10.63996668476046
BA3305	0.0219778698551639	8.895852472602522
BA3306	0.0505679984291633	12.392167917795083
BA3308	0.0341629192935315	6.856118014309656
BA3310	0.0214342062794122	8.255323995816461
BA3311	0.0436363902960764	9.57964179426214
BA3312	0.0515059649534395	8.929367712718888
BA3315	0.0308873223428198	13.021107097003505
BA3317	0.0915948582057635	6.590205838767156
BA3318	0.0289368455909835	17.92868446746323
BA3319	0.0362220467943202	9.97159404333888
BA3322	0.0407549596835594	4.847316259253363
BA3324	0.0546592956589973	11.761095442415405
BA3325	0.0303503982100039	9.300737346465528
BA3326	0.0122869607443842	11.914195529061216
BA3328	0.057785395372152	10.557810467966954
BA3329	0.068149110357103	14.061448568418411
BA3332	0.0432082535225428	20.584078982011555
BA3333	0.0401228636876628	14.452324390981708
BA3334	0.0068774193689404	3.874027586053179
BA3335	0.0350531632759375	13.704447687550342
BA3339	0.0315804831561284	4.973563586925246
