	ID_sample	TypeMutation	ExpressionGene
64	BA2645	NonMut	6.01784200578308
65	BA2525	NonMut	4.84004894658634
66	BA2876	NonMut	5.68494283424888
67	BA2357	NonMut	6.01704720263967
68	BA2546	NonMut	6.43542748974206
69	BA2742	NonMut	6.59148541753236
70	BA2316	NonMut	6.52270916866473
71	BA2421	NonMut	6.39453514704598
72	BA2087	NonMut	6.63486341869675
73	BA2910	NonMut	5.74782936628199
74	BA2148	NonMut	5.13585150348145
75	BA2063	NonMut	4.89696755761679
76	BA2329	NonMut	6.65295694076347
77	BA3178	NonMut	6.732801148639
78	BA2072	NonMut	7.19225834495813
79	BA3029	NonMut	5.07445877032658
80	BA2733	NonMut	6.66177361256097
81	BA2995	NonMut	6.83029032072815
82	BA2069	NonMut	6.76957967246072
83	BA2100	NonMut	5.66204443579784
84	BA2681	NonMut	6.27064006981264
85	BA2248	NonMut	5.21778173093654
86	BA2832	NonMut	6.1188645712048
87	BA2308	NonMut	5.84234806468241
88	BA2413	NonMut	5.70836568128015
89	BA2701	NonMut	6.81329812446179
90	BA2634	NonMut	7.09119041085949
91	BA2677	NonMut	6.46380824438958
92	BA2937	NonMut	6.60315866621686
93	BA2600	NonMut	6.44128835620157
94	BA2019	NonMut	6.81569990825769
95	BA2412	NonMut	7.23470845982278
96	BA2334	NonMut	6.41176296562855
97	BA2050	NonMut	5.67279352334088
98	BA3230	NonMut	6.45599883472476
99	BA2953	NonMut	6.09980072152953
100	BA2481	NonMut	6.43793151264448
101	BA2731	NonMut	6.80425051325387
102	BA2294	NonMut	6.26561634633026
103	BA2418	NonMut	5.60693430911561
104	BA2816	NonMut	6.84098754890722
105	BA2656	NonMut	5.45378533976882
106	BA2814	NonMut	6.51402356062823
107	BA2631	NonMut	6.45945806358587
108	BA2023	NonMut	7.27555120012057
109	BA2485	NonMut	5.88045550111629
110	BA2455	NonMut	6.77486042127373
111	BA2025	NonMut	6.47813803224063
112	BA2636	NonMut	6.38888273500531
113	BA2325	NonMut	6.63537899034447
114	BA2169	NonMut	5.67695923349879
115	BA2156	NonMut	5.69217660010952
116	BA2939	NonMut	6.03732004077161
117	BA2168	NonMut	5.08188769059011
118	BA2505	NonMut	6.97318609681243
119	BA2860	NonMut	6.35352478320916
120	BA2707	NonMut	6.50698545533974
121	BA2871	NonMut	6.50103892537921
122	BA2655	NonMut	5.63974092739285
123	BA2227	NonMut	5.4168131671987
124	BA2125	NonMut	6.48317228455133
125	BA2523	NonMut	5.76686556527581
126	BA2603	NonMut	6.41510646424492
127	BA2808	NonMut	5.90396043152694
128	BA2282	NonMut	6.91733301258099
129	BA2482	NonMut	6.87718695252014
130	BA2822	NonMut	5.15597615770657
131	BA2594	NonMut	6.59148541753236
132	BA2747	NonMut	5.96305194548373
133	BA2561	NonMut	6.18119276601149
134	BA2567	NonMut	6.12432253652151
135	BA2906	NonMut	6.56840033593867
136	BA2956	NonMut	6.33555481831586
137	BA2474	NonMut	6.35117266997331
138	BA2737	NonMut	7.32309525533159
139	BA2110	NonMut	7.58290428004672
140	BA2992	NonMut	6.84776495812423
141	BA2220	NonMut	5.64166399423883
142	BA2772	NonMut	6.12385981288499
143	BA2935	NonMut	6.90423057855148
144	BA2260	NonMut	7.13121480456278
145	BA2676	NonMut	6.02203823110219
146	BA2948	NonMut	6.70639038824238
147	BA2524	NonMut	6.14846279197281
148	BA2811	NonMut	6.01912446509313
149	BA2540	NonMut	6.43146976668751
150	BA2928	NonMut	6.55763968463611
151	BA2302	NonMut	5.77571318535643
152	BA2595	NonMut	5.85542200416075
153	BA2792	NonMut	6.19732726364109
154	BA2651	NonMut	5.6655125977295
155	BA2619	NonMut	6.34099882607851
156	BA3013	NonMut	5.72866766844001
157	BA2405	NonMut	5.87733009897837
158	BA2735	NonMut	5.32629384115804
159	BA2856	NonMut	5.75062167266173
160	BA2377	NonMut	6.52938873500607
161	BA2499	NonMut	6.15698094792798
162	BA2463	NonMut	6.95017040445475
163	BA3023	NonMut	5.26887133584046
164	BA2095	NonMut	5.38803577864658
165	BA2901	NonMut	6.20050527440426
166	BA2275	NonMut	6.57560815980456
167	BA2387	NonMut	6.4243136710677
168	BA2962	NonMut	5.68039540990515
169	BA2195	NonMut	6.38023120196824
170	BA2688	NonMut	6.01664395833904
171	BA2787	NonMut	7.63278489020753
172	BA2420	NonMut	6.73527749858946
173	BA2756	NonMut	5.20013137153335
174	BA2122	NonMut	5.88327701539732
175	BA2053	NonMut	5.5722787954592
176	BA2080	NonMut	5.35965803846691
177	BA2081	NonMut	6.6568137663596
178	BA2354	NonMut	6.27784077147234
179	BA3273	NonMut	5.09286972713313
180	BA2893	NonMut	5.37965871348939
181	BA2044	NonMut	6.82550917357801
182	BA2489	NonMut	5.84150393894181
183	BA2720	NonMut	6.78739149461742
184	BA2908	NonMut	5.76994542170869
185	BA2054	NonMut	7.01917646703683
186	BA2872	NonMut	6.80425051325387
187	BA2526	NonMut	6.3282334089858
188	BA2041	NonMut	5.25419658542836
189	BA2464	NonMut	5.36035690673449
190	BA2902	NonMut	5.75832214709053
191	BA2541	NonMut	6.21584775215817
192	BA2143	NonMut	6.34278372708773
193	BA2094	NonMut	6.21976021821158
194	BA2769	NonMut	6.75309739437635
195	BA2843	NonMut	5.89603275873882
196	BA2592	NonMut	5.60348204059795
197	BA2497	NonMut	6.22284672145603
198	BA2718	NonMut	6.26203648745747
199	BA2575	NonMut	7.37577438257785
200	BA2096	NonMut	5.67695923349879
201	BA2593	NonMut	6.19690129645258
202	BA2791	NonMut	5.75793531082724
203	BA2620	NonMut	6.92625028034322
204	BA2629	NonMut	6.02456199069166
205	BA2870	NonMut	5.45598777768521
206	BA2423	NonMut	7.36910502551481
207	BA2682	NonMut	6.23969161748368
208	BA2276	NonMut	6.02937141783307
209	BA2348	NonMut	6.82851443258156
210	BA2709	NonMut	6.86903485569995
211	BA2789	NonMut	5.99072677808467
212	BA2694	NonMut	6.26338772089894
213	BA2538	NonMut	5.79321150053106
214	BA2583	NonMut	6.64247138255774
215	BA2415	NonMut	7.09047728148948
216	BA2722	NonMut	6.31022816211408
217	BA2806	NonMut	5.72213373131707
218	BA2221	NonMut	6.72582978047913
219	BA3025	NonMut	5.87851415939896
220	BA2514	NonMut	6.08490728340658
221	BA2441	NonMut	5.93816710389573
222	BA2153	NonMut	6.22989744594561
223	BA2479	NonMut	5.30597429477844
224	BA2281	NonMut	5.42125052108752
225	BA2657	NonMut	6.24956354515351
226	BA2932	NonMut	5.53058601108242
227	BA2123	NonMut	5.56596083132182
228	BA2844	NonMut	6.23969161748368
229	BA2660	NonMut	6.65069612456278
230	BA2836	NonMut	6.24592732813786
231	BA3027	NonMut	6.4243136710677
232	BA2714	NonMut	6.71155130794723
233	BA2139	NonMut	7.48490734822992
234	BA2251	NonMut	6.21013178100069
235	BA2952	NonMut	6.74039110508618
236	BA2440	NonMut	6.35211013226828
237	BA2036	NonMut	6.2787278602742
238	BA2828	NonMut	6.99030175438279
239	BA2292	NonMut	5.80891216118178
240	BA2410	NonMut	5.65448355973944
241	BA2051	NonMut	6.42575430557831
242	BA2532	NonMut	5.66778894823137
243	BA2986	NonMut	5.47397012091034
244	BA2494	NonMut	5.70182427600488
245	BA2515	NonMut	5.65599688789121
246	BA2748	NonMut	6.1036718931718
247	BA2970	NonMut	5.71100608100859
248	BA2622	NonMut	6.79404595569359
249	BA2839	NonMut	5.66361114365051
250	BA2052	NonMut	6.08362235286883
251	BA3011	NonMut	4.84562521936661
252	BA2868	NonMut	6.22503632366675
253	BA2510	NonMut	6.05237874936092
254	BA2065	NonMut	6.06468755944282
255	BA2691	NonMut	6.88299295533337
256	BA2374	NonMut	5.79758031043752
257	BA2804	NonMut	5.92833030401015
258	BA2670	NonMut	6.12302701419306
259	BA2675	NonMut	5.83602224066433
260	BA2589	NonMut	5.43221485285193
261	BA2031	NonMut	6.62521439483861
262	BA2198	NonMut	6.20481541845022
263	BA2066	NonMut	7.10006965724524
264	BA2344	NonMut	6.01664395833904
265	BA2459	NonMut	5.03358349696303
266	BA2229	NonMut	5.68079307995248
267	BA2559	NonMut	5.76218019652153
268	BA2093	NonMut	5.28216189346069
269	BA2000	NonMut	6.36792449266188
270	BA2425	NonMut	6.80239867331755
271	BA2905	NonMut	5.6590072041356
272	BA2304	NonMut	6.82970946742006
273	BA2976	NonMut	7.05796014084047
274	BA2386	NonMut	5.84508987578304
275	BA2035	NonMut	5.57338620444232
276	BA2760	NonMut	6.54928934120065
277	BA2201	NonMut	6.97450183109637
278	BA2355	NonMut	5.39854887648757
279	BA2113	NonMut	6.46286097671524
280	BA2155	NonMut	5.6571193282783
281	BA2955	NonMut	7.87120844454502
282	BA2502	NonMut	7.16215175411855
283	BA2322	NonMut	6.59785150913547
284	BA2376	NonMut	7.550843282623
285	BA2020	NonMut	6.2445717796939
286	BA2226	NonMut	6.67894286315779
287	BA2200	NonMut	5.67963455085071
288	BA2121	NonMut	6.05279557201734
289	BA2944	NonMut	6.18463805749781
290	BA2033	NonMut	6.93558317816731
291	BA2867	NonMut	5.83331901871842
292	BA2089	NonMut	6.75887216800442
293	BA2224	NonMut	6.32729837510952
294	BA2046	NonMut	5.39854887648757
295	BA2972	NonMut	6.19690129645258
296	BA2978	NonMut	7.11517726354172
297	BA2829	NonMut	5.8395569214379
298	BA2851	NonMut	5.91798611999628
299	BA2587	NonMut	6.99925381802676
300	BA2461	NonMut	6.78009238710876
301	BA2695	NonMut	6.28139967131455
302	BA2024	NonMut	7.14221254704718
303	BA2426	NonMut	6.82550917357801
304	BA2271	NonMut	5.98054442725547
305	BA3004	NonMut	5.66014078206684
306	BA2579	NonMut	6.50248754607679
307	BA3010	NonMut	6.71501245136813
308	BA2662	NonMut	6.6897450758778
309	BA2674	NonMut	6.4369045674542
310	BA2280	NonMut	5.94221717949707
311	BA2512	NonMut	7.0168789681798
312	BA2658	NonMut	6.92174677642902
313	BA2394	NonMut	7.33890799019329
314	BA2950	NonMut	6.31205444786469
315	BA2981	NonMut	5.69992958447881
316	BA2934	NonMut	6.09808877325888
317	BA2539	NonMut	6.90423057855148
318	BA2249	NonMut	6.62086223855277
319	BA2034	NonMut	6.09980072152953
320	BA2109	NonMut	6.45249909303564
321	BA2242	NonMut	6.29606229973496
322	BA2277	NonMut	7.01759724929549
323	BA2727	NonMut	5.64425897367774
324	BA2132	NonMut	6.48655837104488
325	BA2618	NonMut	6.74612605168156
326	BA2521	NonMut	6.436391484782
327	BA2846	NonMut	6.18549348202673
328	BA2885	NonMut	6.87847286019697
329	BA2639	NonMut	6.60634523087502
330	BA2775	NonMut	6.26652649814407
331	BA2402	NonMut	6.19966591698805
332	BA2097	NonMut	6.00680494194609
333	BA2786	NonMut	6.03523832777957
334	BA2399	NonMut	5.37564857832482
335	BA2850	NonMut	5.77107077621508
336	BA2174	NonMut	7.42825345365406
337	BA2004	NonMut	6.67837784799198
338	BA3001	NonMut	5.92959760650397
339	BA2311	NonMut	7.71215406681609
340	BA2483	NonMut	6.50103892537921
341	BA3040	NonMut	6.21630928183059
342	BA2837	NonMut	6.25896920678185
343	BA2724	NonMut	6.42672024198766
344	BA2911	NonMut	6.14800492227439
345	BA2256	NonMut	5.26850269480577
346	BA2821	NonMut	5.98627491229184
347	BA2233	NonMut	5.92432462638165
348	BA2744	NonMut	5.77808284388984
349	BA2880	NonMut	6.60743103833352
350	BA2621	NonMut	7.31665510949842
351	BA3002	NonMut	6.6897450758778
352	BA2501	NonMut	5.83716487793583
353	BA2993	NonMut	5.98835302463094
354	BA2301	NonMut	6.76898394569665
355	BA2852	NonMut	5.6765932151773
356	BA2866	NonMut	6.10747462593212
357	BA2212	NonMut	5.90436368867117
358	BA2685	NonMut	5.4219819546052
359	BA2273	NonMut	5.97440821051446
360	BA2477	NonMut	6.12637853560869
361	BA2659	NonMut	6.76359470107912
362	BA2124	NonMut	5.76568700898176
363	BA2363	NonMut	7.22705513643141
364	BA2369	NonMut	6.55763968463611
365	BA2534	NonMut	5.81482124558208
366	BA2400	NonMut	6.44802101478473
367	BA2762	NonMut	5.94139776988852
368	BA2312	NonMut	6.76594892950594
369	BA2813	NonMut	5.32629384115804
370	BA2211	NonMut	5.4113491881704
371	BA2171	NonMut	5.69370906216796
372	BA2746	NonMut	7.10612705087253
373	BA2809	NonMut	6.49897356885038
374	BA2288	NonMut	5.77182174756257
375	BA2801	NonMut	6.84596201012783
376	BA3030	NonMut	6.50904089235684
377	BA2588	NonMut	6.30142372411484
378	BA2296	NonMut	6.14630933784289
379	BA2300	NonMut	5.65258967329686
380	BA2473	NonMut	5.28216189346069
381	BA2545	NonMut	6.72757025712009
382	BA2840	NonMut	6.34783039381028
383	BA2528	NonMut	6.11717160296269
384	BA2646	NonMut	5.68685508446053
385	BA3407	NonMut	5.35378122072143
386	BA2240	NonMut	6.00800870736247
387	BA2926	NonMut	6.21887740590051
388	BA2272	NonMut	7.55754763062472
389	BA2306	NonMut	6.53495824677914
390	BA2765	NonMut	7.09710413510838
391	BA2904	NonMut	7.33618294917006
392	BA2726	NonMut	6.16739291737488
393	BA2234	NonMut	6.55863333147361
394	BA2022	NonMut	5.46734103839207
395	BA2228	NonMut	5.616270357549
396	BA2037	NonMut	5.95316910567884
397	BA2184	NonMut	5.98343537244457
398	BA3009	NonMut	5.97812067314416
399	BA2842	NonMut	5.97321758321267
400	BA2442	NonMut	6.0158165147387
401	BA2882	NonMut	7.49256176412129
402	BA2758	NonMut	6.92369940347749
403	BA2705	NonMut	6.33191637769617
404	BA2663	NonMut	7.21542521128511
405	BA2570	NonMut	5.69757983119209
406	BA2764	NonMut	5.95600036566632
407	BA2209	NonMut	6.03612422779332
408	BA2989	NonMut	5.34151860321391
409	BA2855	NonMut	5.55474564087748
410	BA2261	NonMut	6.389795387917
411	BA2721	NonMut	6.68298551627202
412	BA2930	NonMut	7.03196402344294
413	BA2728	NonMut	7.20712924024302
414	BA2715	NonMut	5.88248029384315
415	BA2469	NonMut	5.83678289113702
416	BA2269	NonMut	6.33826437905032
417	BA2098	NonMut	6.22462023570249
418	BA2778	NonMut	6.91326402535282
419	BA2951	NonMut	6.3764431266369
420	BA2163	NonMut	6.20697852343694
421	BA2817	NonMut	5.77331420543403
422	BA3153	NonMut	5.82076176816399
423	BA2820	NonMut	6.92174677642902
424	BA2723	NonMut	5.35814543619648
425	BA2704	NonMut	5.33791952921801
426	BA2088	NonMut	5.7725785925433
427	BA2116	NonMut	6.69408720379773
428	BA2584	NonMut	7.16876088952225
429	BA3079	NonMut	6.94421494122577
430	BA2417	NonMut	6.33280116885594
431	BA2361	NonMut	6.49454808629482
432	BA2450	NonMut	5.88961440143981
433	BA2492	NonMut	5.94641278080618
434	BA2552	NonMut	5.43258320293738
435	BA2472	NonMut	5.63243748418652
436	BA2994	NonMut	5.70032456019922
437	BA2047	NonMut	6.04647904010288
438	BA2101	NonMut	6.49406704275497
439	BA2082	NonMut	6.34457703412125
440	BA2879	NonMut	6.04401665671066
441	BA2577	NonMut	5.91437229465113
442	BA2456	NonMut	5.88085174617523
443	BA2175	NonMut	6.57670086749662
444	BA2824	NonMut	5.46520959762875
445	BA2507	NonMut	6.0921968661524
446	BA2563	NonMut	5.31682531575163
447	BA2244	NonMut	7.27898774790875
448	BA2470	NonMut	5.95983280142242
449	BA2984	NonMut	6.17686048502122
450	BA2414	NonMut	5.87965665517008
451	BA2697	NonMut	7.51191595859432
452	BA2079	NonMut	7.24647814947882
453	BA2999	NonMut	6.44128835620157
454	BA2644	NonMut	7.44741351807287
455	BA2011	NonMut	6.90096747490557
456	BA2217	NonMut	5.80299550783759
457	BA2454	NonMut	6.4417602152858
458	BA2776	NonMut	4.99354110892251
459	BA2218	NonMut	5.25497927017155
460	BA2914	NonMut	6.78194925141946
461	BA2500	NonMut	5.93735639042332
462	BA2830	NonMut	6.11847233502019
463	BA2406	NonMut	6.45648309857568
464	BA3108	NonMut	5.57935496877716
465	BA2924	NonMut	5.77728199716427
466	BA2303	NonMut	7.25611345915688
467	BA2160	NonMut	6.50152491798344
468	BA2040	NonMut	6.68810200399149
469	BA2590	NonMut	5.23746872667208
470	BA2516	NonMut	5.98386136715206
471	BA2353	NonMut	6.25534556152395
472	BA3036	NonMut	6.03732004077161
473	BA3410	NonMut	6.71325528813671
474	BA3118	NonMut	6.58253832351054
475	BA3206	NonMut	6.10662293034719
476	BA3202	NonMut	6.08794135772437
477	BA3217	NonMut	6.0072209431505
478	BA3405	NonMut	7.62806217739621
479	BA3306	NonMut	5.22065849428954
480	BA3371	NonMut	5.53534040119425
481	BA3413	NonMut	5.96585962161822
482	BA3411	NonMut	6.13165710493441
483	BA3133	NonMut	6.17121351437265
484	BA3164	NonMut	5.25926318349682
485	BA3451	NonMut	7.19903013947942
486	BA3286	NonMut	6.68698956921182
487	BA3212	NonMut	6.05912302323741
488	BA3103	NonMut	5.70986425222156
489	BA3271	NonMut	6.70809549173072
490	BA3152	NonMut	7.00853195755675
491	BA3095	NonMut	5.50942414006277
492	BA3192	NonMut	4.88537399325768
493	BA3251	NonMut	6.09345357181028
494	BA3362	NonMut	6.12385981288499
495	BA3400	NonMut	5.63782453216305
496	BA3135	NonMut	5.72328663310628
497	BA3408	NonMut	6.15187477635529
498	BA3187	NonMut	6.65737778697747
499	BA3098	NonMut	7.34547705030654
500	BA3435	NonMut	6.32729837510952
501	BA3261	NonMut	6.16141096550525
502	BA3203	NonMut	6.56532526138634
503	BA3174	NonMut	6.33002794213348
504	BA3317	NonMut	5.33173488154361
505	BA3299	NonMut	6.01623506432676
506	BA3221	NonMut	7.01200936090574
507	BA3347	NonMut	6.29137386576201
508	BA3235	NonMut	7.62320575204897
509	BA3126	NonMut	6.51657057172327
510	BA3380	NonMut	5.98180577093432
511	BA3089	NonMut	6.16824009925269
512	BA3109	NonMut	6.4204445396971
513	BA3114	NonMut	6.5272776299756
514	BA3418	NonMut	5.87139334737162
515	BA3245	NonMut	5.67089201714434
516	BA3085	NonMut	6.00513768153823
517	BA3128	NonMut	5.55924075077695
518	BA3423	NonMut	5.35265544520885
519	BA3173	NonMut	5.83602224066433
520	BA3171	NonMut	7.23310611857777
521	BA3277	NonMut	5.73207630464099
522	BA3210	NonMut	5.60803848500502
523	BA3157	NonMut	5.50353774574014
524	BA3433	NonMut	5.53426887614694
525	BA3322	NonMut	5.72941496772039
526	BA3374	NonMut	6.98137959105818
527	BA3450	NonMut	5.63398998851589
528	BA3167	NonMut	6.40549948389557
529	BA3269	NonMut	6.22719727634407
530	BA3110	NonMut	5.83640380634386
531	BA3156	NonMut	5.73627139725326
532	BA3226	NonMut	5.81122081776697
533	BA3421	NonMut	6.33963983784712
534	BA3232	NonMut	6.1188645712048
535	BA3289	NonMut	5.80028394350004
536	BA3430	NonMut	6.15059869214172
537	BA3145	NonMut	6.08192723673296
538	BA3399	NonMut	6.24592732813786
539	BA3449	NonMut	6.13249003882685
540	BA3384	NonMut	6.26972531039322
541	BA3427	NonMut	6.65242333740906
542	BA3163	NonMut	6.801788717217
543	BA3158	NonMut	6.37031994316104
544	BA3436	NonMut	6.37595873118392
545	BA3154	NonMut	4.79068369995582
546	BA3162	NonMut	6.4338606092369
547	BA3352	NonMut	5.15632938242022
548	BA3084	NonMut	5.90720734250747
549	BA3149	NonMut	5.79160717030847
550	BA3169	NonMut	6.55863333147361
551	BA3180	NonMut	5.58682786591739
552	BA3255	NonMut	6.19299832162761
553	BA3438	NonMut	5.77488348222962
554	BA3345	NonMut	7.42928783450574
555	BA3403	NonMut	6.95411223232461
556	BA3431	NonMut	6.43046914091516
557	BA3181	NonMut	6.95085389521077
558	BA3341	NonMut	5.52461336373262
559	BA3191	NonMut	7.17275321082541
560	BA3197	NonMut	5.90799934087277
561	BA3448	NonMut	5.93982972127244
562	BA3453	NonMut	5.51950702685712
563	BA3406	NonMut	6.50649211862862
564	BA3308	NonMut	6.3129901827468
565	BA3334	NonMut	6.14235074085009
566	BA3447	NonMut	6.52120608932454
567	BA3116	NonMut	5.69566002369261
568	BA3280	NonMut	5.52576079897821
569	BA3185	NonMut	6.70422977407013
570	BA3094	NonMut	7.2588778562729
571	BA3318	NonMut	5.46337307822737
572	BA3216	NonMut	6.2171644897831
573	BA3332	NonMut	5.91677233397116
574	BA3214	NonMut	5.21114894759575
575	BA3099	NonMut	6.0506842235686
576	BA3141	NonMut	5.41282200225543
577	BA3373	NonMut	5.43585497001994
578	BA3319	NonMut	7.67493502317828
579	BA3328	NonMut	6.41128456721012
580	BA3339	NonMut	5.94431286144935
581	BA3240	NonMut	6.67612658139253
582	BA3142	NonMut	6.22807535432375
583	BA3333	NonMut	6.1058059803294
584	BA3381	NonMut	6.79813530726845
585	BA3290	NonMut	6.64358377452482
586	BA3207	NonMut	7.25008508374438
587	BA3296	NonMut	6.64131489127646
588	BA3305	NonMut	6.39359148087619
589	BA3434	NonMut	6.57613558769718
590	BA3189	NonMut	6.38261014012489
591	BA3264	NonMut	6.10872354813756
592	BA3329	NonMut	5.74548824228958
593	BA3417	NonMut	6.45750445904916
594	BA3367	NonMut	6.55131094202148
595	BA3225	NonMut	7.32583087724775
596	BA3183	NonMut	5.89960125866496
597	BA3222	NonMut	7.08368088883067
598	BA3139	NonMut	6.23394092312001
599	BA3397	NonMut	6.04113685727626
600	BA3311	NonMut	7.11661408634118
601	BA3422	NonMut	5.37638785070633
602	BA3228	NonMut	6.41993290039897
603	BA3213	NonMut	6.97450183109637
604	BA3270	NonMut	6.92174677642902
605	BA3415	NonMut	6.40025463094879
606	BA3324	NonMut	6.11161537904966
607	BA3335	NonMut	5.66090400314826
608	BA3199	NonMut	5.74510782456024
609	BA3326	NonMut	6.47182200391892
610	BA3285	NonMut	6.26972531039322
611	BA3297	NonMut	6.7037023558772
612	BA3227	NonMut	5.38984631837511
613	BA3394	NonMut	6.33780634376445
614	BA3412	NonMut	6.54307132156237
615	BA3293	NonMut	4.64271832053246
616	BA3250	NonMut	7.54733361982974
617	BA3177	NonMut	6.75483486169623
618	BA3315	NonMut	5.49981147623839
619	BA3182	NonMut	7.41795204933222
620	BA3260	NonMut	6.46333894051768
621	BA3369	NonMut	7.43037850226792
622	BA3078	NonMut	7.10612705087253
623	BA3386	NonMut	5.62490937512472
624	BA3445	NonMut	6.16524477136675
625	BA3452	NonMut	6.89180239315318
626	BA3176	NonMut	5.99436956978052
627	BA3258	NonMut	7.53867754134672
628	BA3295	NonMut	7.05570452227078
629	BA3283	NonMut	7.15557221270197
630	BA3390	NonMut	7.34370807957505
631	BA3275	NonMut	6.03812571980279
632	BA3136	NonMut	6.28997086497795
633	BA3190	NonMut	5.92432462638165
634	BA3234	NonMut	7.71088637463883
635	BA3087	NonMut	6.115497606055
636	BA3454	NonMut	5.62980424436949
637	BA3302	NonMut	6.07138778077856
638	BA3117	NonMut	5.51276153131016
639	BA3083	NonMut	6.56840033593867
640	BA3266	NonMut	6.47228949068298
641	BA3175	NonMut	7.3212161814573
642	BA3268	NonMut	5.92753747485825
643	BA3229	NonMut	6.95615389337193
644	BA3353	NonMut	5.76066648810106
645	BA3312	NonMut	5.93857356885623
646	BA3119	NonMut	5.88444565778855
647	BA3138	NonMut	6.59468087653905
648	BA3219	NonMut	7.75510135803604
649	BA3388	NonMut	6.57509033573893
650	BA3357	NonMut	6.11421817923463
651	BA3351	NonMut	5.67279352334088
652	BA3208	NonMut	6.33826437905032
653	BA3310	NonMut	5.9527582231115
654	BA3200	NonMut	6.41850564142252
655	BA3325	NonMut	6.19299832162761
656	BA3146	NonMut	6.47523792980687
657	BA3211	NonMut	6.68242645093915
658	BA3237	NonMut	6.68181953854303
659	BA3130	NonMut	6.24546760741925
660	BA3376	NonMut	5.69181620547997
661	BA3137	NonMut	7.06520657071416
662	BA3300	NonMut	5.53314032561817
663	BA3375	NonMut	5.57190904546529
664	BA3249	NonMut	5.94221717949707
665	BA3385	NonMut	6.40877834877257
666	BA3242	NonMut	6.78433325744635
667	BA3446	NonMut	6.92898560318184
668	BA3416	NonMut	5.84590125948166
669	BA3123	NonMut	6.73801134139373
