	NRAS	IDH2
BA2148	7.237628309278444	5.140954355310407
BA2153	7.725737990865466	9.1939529115611
BA2155	4.1905827771309205	12.58780031836523
BA2156	4.879492323703967	16.009587976159626
BA2162	4.131192099621418	7.1127339922753245
BA2163	7.40084545361058	16.248279223583705
BA2168	5.304324475960764	16.857940621182394
BA2169	8.809693564752845	26.309464578783054
BA2171	7.35983570213583	16.37407853009045
BA2172	7.799454036850744	27.76005626920372
BA2174	5.846511858146845	14.86361381557028
BA2175	12.59926604192168	22.649483581979048
BA2184	14.021418300866742	47.44985994397759
BA2195	8.728201249493587	19.065947876948137
BA2198	6.621456516309619	11.834580880810472
BA2200	7.825270796632329	18.565741186342372
BA2201	3.210905042782101	6.921861696220339
BA2209	13.608094661958637	18.437230222485475
BA2211	6.499249306980105	23.40375313120843
BA2212	8.737816618242173	20.00714285714286
BA2217	5.215639002629361	22.015475881982745
BA2218	9.040140075502665	8.766187267858685
BA2220	6.568462036017965	15.861102061970165
BA2221	6.168651920425615	19.080722244845077
BA2224	5.262801542565956	10.531453374301265
BA2226	13.813418165213225	17.43460185836449
BA2227	14.655231252770625	23.06404632337517
BA2228	13.848825906875648	22.90205086439863
BA2229	10.823771025224463	16.56234590752601
BA2233	8.992461331969217	18.54880057749972
BA2234	7.927532448144326	14.453906760942262
BA2235	5.807526607623976	10.474773257320548
BA2236	5.421816667461279	9.022932168462098
BA2239	3.623346886499976	6.882286306593123
BA2240	12.666749870098409	15.0181412653167
BA2242	6.392837846825661	21.07878984192796
BA2244	5.764306175984613	7.338727649650169
BA2245	6.29602671469508	17.735584718468886
BA2248	6.139345604158139	12.607627808832785
BA2249	8.565036261731409	4.866595713175138
BA2251	9.824081940256818	32.72111020619702
BA2256	9.382877083579444	23.83729253816064
BA2260	5.080990281668714	11.75933994743272
BA2261	4.797652161882078	4.726779698663607
BA2269	3.8558379466002592	2.3715334591986577
BA2271	12.214789116709204	16.915121731511988
BA2272	5.075306755798043	7.111376004146153
BA2273	7.741660973665951	20.446786732314077
BA2275	9.36840960870265	25.124921951159315
BA2276	5.21724058926059	15.797512925875198
BA2277	8.740148523778734	20.682512123792247
BA2280	14.318248858664116	19.994870988042795
BA2281	7.249787793480649	17.698873998938783
BA2282	3.9354517472565504	9.815664679968904
BA2286	7.059774929748949	22.135884574093957
BA2288	5.030989192075231	12.385366922099236
BA2292	11.60869444588134	27.960389442120466
BA2294	5.909367305235669	13.756529572181297
BA2296	7.903710370609955	20.800114759560213
BA2300	9.118918702903615	15.136291785436642
BA2301	10.608034425539255	10.394540283073583
BA2302	8.506829643624565	13.14066992435741
BA2304	3.867613301263115	7.343723392440677
BA2306	8.171764479984272	8.83942916373598
BA2308	6.25244413003803	12.930550105504755
BA2309	5.340910135111962	11.648659287503548
BA2311	5.303064363651437	11.29717728501092
BA2312	4.504811534567072	11.177135083108132
BA2316	3.980454039341224	9.165123582472637
BA2322	11.139315392217648	20.114235738348203
BA2325	6.662575697948401	8.091929811572207
BA2329	3.680005567553983	12.031388590678564
BA2334	5.594381798618988	11.940487296240084
BA2339	12.149194506134686	3.277290563802613
BA2344	3.796331221454245	18.73964202421056
BA2347	6.099881569035103	6.238688779476548
BA2348	4.830109248163483	6.903302730783944
BA2350	6.296603883376644	4.480185466256987
BA2354	7.369975374515866	14.225841878601662
BA2355	17.61423414703916	8.002950431273831
BA2357	4.593511698633455	17.673916262540256
BA2360	4.667607518740139	17.4600784807315
BA2361	8.444729251070648	11.89944286084478
BA2363	1.6533242062313365	4.571183010649194
BA2369	11.716427856399315	32.87027542294451
BA2374	8.90851954300139	15.877429385851258
BA2375	7.273261731939739	8.77310739273683
BA2376	4.743354931372759	5.20024617776626
BA2377	28.34113352214924	31.770206937400516
BA2379	11.42833948400689	8.470793691926108
BA2385	8.467507384741557	10.784662940065894
BA2386	8.51453741814126	20.97791803946248
BA2387	6.104785433248432	15.27624477103617
BA2394	7.782469280669589	15.00490751366626
BA2399	7.305345578102778	10.790752600599712
BA2400	10.792542274348248	27.614530658078213
BA2402	6.539774219391059	10.864629992966348
BA2405	4.2085783786362825	9.282049383630106
BA2406	6.187537522321613	9.671413763743384
BA2409	4.23851063470181	6.203761152037908
BA2410	15.783475205843052	27.71174249435457
BA2412	1.821471695037475	6.767239230493961
BA2413	7.186157530211142	7.698242204370736
BA2414	7.19776843499985	22.662966596330165
BA2415	4.410196232178046	10.21711213119609
BA2417	8.310107650022767	19.588615358037487
BA2418	4.558479498388771	7.546141981021484
BA2420	3.2908094863614687	13.947619664605932
BA2421	9.876949670328226	15.77745591628722
BA2423	12.01254110805784	13.476912967830303
BA2425	5.349058291782689	16.390866126186157
BA2426	11.943840560288384	13.423908858697663
BA2427	9.648382190778756	8.758938288971978
BA2429	4.13021983655467	8.87010143264354
BA2440	13.846950790370837	17.32018966176779
BA2441	13.52081720654136	23.514302372931557
BA2442	6.131416527699035	15.889721615518454
BA2446	5.154975512648711	17.495715026098544
BA2449	14.358495504230818	32.316534631473736
BA2450	6.755089743124651	14.956783770777037
BA2452	7.104364218344255	23.835812386628664
BA2454	7.167375452938487	18.941940917336098
BA2455	6.319838521599662	4.414253013980923
BA2456	9.966741377451772	7.1470798010834296
BA2459	5.197367691181537	7.75914189464332
BA2461	6.292183057089055	15.602553708708154
BA2463	11.631023555962196	59.30152951048261
BA2464	5.935835116649162	12.921751255568308
BA2469	2.479480266681983	7.564752156369155
BA2470	6.448783657596495	10.927220227297967
BA2472	7.120260874062128	12.445320771480398
BA2473	12.277759772398396	24.277320796159877
BA2474	3.823153580497314	12.100410913263984
BA2477	6.51083536484499	21.92937227754538
BA2479	5.792237648719655	8.142282111082318
BA2480	6.858662562901649	19.87517553276817
BA2481	1.9500316304262175	8.703683411690669
BA2482	5.181744149271933	11.59534668492948
BA2483	7.184584369918605	10.231940176951838
BA2485	4.537059321425513	15.48075864707116
BA2488	5.972482184896508	14.41647725169363
BA2489	8.45932371696038	15.293047791803946
BA2492	11.011238607856054	4.293422302841841
BA2494	13.56497751601759	25.336140006663463
BA2496	3.251993926259015	11.725098409407815
BA2497	3.623411757324423	12.875363713767443
BA2499	6.496710153030407	11.739729019361048
BA2500	9.763715979600224	19.076646429496908
BA2501	8.649289306914952	23.470449413245472
BA2502	5.2998229022741965	7.728832414022878
BA2505	7.444915416346693	14.177309073409097
BA2507	6.560063163100905	8.817879045891484
BA2510	10.150973193326688	25.79787879909673
BA2511	3.9818622753483313	6.861620330951765
BA2512	8.058259924383538	7.455147521563693
BA2514	12.627821982473929	12.247544392206224
BA2515	6.607609594187041	14.849474944162685
BA2520	9.071639637678906	15.633646145682942
BA2521	6.141260525965011	17.03251891064796
BA2523	5.162453513142667	10.206126062759903
BA2524	12.872028314827125	12.235404558299091
BA2525	6.254739812485595	7.822761263095546
BA2526	14.85549398672674	17.540319475807944
BA2528	5.252407883833431	16.02041177704562
BA2532	10.346520288088774	12.686649637828705
BA2534	7.141719967407913	16.243457471094164
BA2538	17.002978754520772	21.633448709880422
BA2539	4.632481041525632	13.713984007699992
BA2540	6.126853077248297	9.14257579683856
BA2541	5.469396938866621	12.267859919298116
BA2545	4.877969494423181	10.364902084181692
BA2546	5.56938494821182	14.60594343464258
BA2552	11.166264509094391	37.63685571144757
BA2559	9.72601543910472	8.948512444625429
BA2561	2.790944167871684	11.431571835782773
BA2563	6.027268916462715	13.581468181986454
BA2564	5.04010040811193	10.10100136971088
BA2567	4.194453644098592	6.332839126840163
BA2570	6.338222333389105	31.653205863843336
BA2575	3.4342313240760283	8.913899480497046
BA2577	5.320930156444583	23.13048717284271
BA2579	6.183683530450364	15.214338158170758
BA2583	8.909156715544874	15.180282333197596
BA2584	6.736742397460128	20.86757610533201
BA2587	7.3667683983492385	16.017367563765593
BA2588	5.443474956485896	10.37282851466578
BA2589	12.066823178460044	9.978756524636283
BA2592	12.981756414846256	33.10606313009785
BA2593	1.4368811392668994	40.36195905675045
BA2594	5.387598573226479	11.491049371290368
BA2595	7.513490392391697	21.279604264613333
BA2597	7.311698497892424	10.058659410900924
BA2600	8.130010990925994	18.47964683670825
BA2603	4.60937930852175	17.32470909068473
BA2618	6.056514465933962	13.112904280654991
BA2619	5.927356078657691	18.505062377373857
BA2620	7.352841243952309	12.80886795246733
BA2621	4.810896405997424	5.799505793506831
BA2622	7.749577219692198	11.222830365626423
BA2623	9.690878446767968	15.707611150186946
BA2629	5.817280579043553	18.42936672466343
BA2631	5.468171902993351	14.50306889275534
BA2634	3.16205195508556	5.554257209491726
BA2636	5.618899244673786	14.158773553474251
BA2639	6.87379493078743	16.808122015325957
BA2644	4.523228072093757	8.706497488863386
BA2645	11.497053146747986	41.543902318636704
BA2646	7.52196821927506	12.239501351201271
BA2649	6.5110349212047325	14.722123298658673
BA2651	5.522235802518263	6.333591233850369
BA2653	6.932954127168356	23.511805427016625
BA2655	21.190639026742865	47.32458384234752
BA2656	5.70152550063354	9.304390478658425
BA2657	5.771640544049528	11.218898308221966
BA2658	7.303343113474377	9.719656585101
BA2659	4.992308561952519	18.745455891607747
BA2660	3.8659874889590977	12.574099507644464
BA2662	5.360102201734025	35.18739680894384
BA2663	7.115731521785219	11.346642357383484
BA2667	3.956974411640785	12.626261429682009
BA2670	7.118595835174869	6.9906082256691215
BA2674	6.620444797362425	8.958705067930255
BA2675	6.034031009097357	12.707624723898368
BA2676	3.107607870682305	13.467880896852131
BA2677	5.575713563735737	19.408598946186405
BA2681	3.5093466744556574	14.468453460679427
BA2682	9.325592794633229	14.768483693036686
BA2685	13.332002918372408	28.15839040462
BA2688	5.5760283623478974	11.098259480003458
BA2691	7.281596974082845	11.27786621256432
BA2694	6.601392966663166	17.119174101358606
BA2695	10.519060586894415	3.701037154950086
BA2697	2.2000516165580417	3.415631362677229
BA2701	4.662172822324519	4.559792198817854
BA2704	5.677016775445185	22.985301521489653
BA2705	21.23427526720895	22.850121546415924
BA2707	12.951402717215212	25.136037586840903
BA2709	6.713173071854309	8.091138834388381
BA2712	5.212656383925112	13.438775774627032
BA2714	7.494660102644128	14.474743641950171
BA2715	8.77742188674404	10.963939584644432
BA2718	6.751867338425482	31.07892804698972
BA2720	7.477439803137484	6.50898456298819
BA2721	9.111501966856752	21.91778649785906
BA2722	8.724155367047782	17.76180049112156
BA2723	11.63023019170407	11.176343488937423
BA2724	7.840445107908545	9.244062118239366
BA2726	5.735579713442043	3.3076179370426586
BA2727	4.365000646706227	13.479859697182835
BA2728	6.036499207879079	11.786038203827788
BA2731	4.956162727983662	6.356037216648775
BA2733	7.353394433761991	8.215427757005887
BA2735	3.8197767958434254	13.172025814731176
BA2737	7.925859033620257	8.988996038944213
BA2742	6.987221703079376	13.69967361393897
BA2744	1.8895223664126053	4.974473401695481
BA2746	7.330916641316313	7.908043657991831
BA2747	5.3158284215227845	15.438209380668567
BA2748	8.139410104512923	23.81256987376448
BA2751	4.017743583694481	6.121517417539702
BA2756	6.746952638324869	16.710983600488653
BA2758	4.802055360057014	5.411624649859944
BA2760	10.040971439029938	13.608379298856107
BA2762	8.641861122645114	13.505214773133924
BA2764	4.423166990932352	9.407938770221746
BA2765	5.288734857660687	7.768165327805131
BA2769	8.013547410518223	28.294853095423186
BA2772	6.050637343549377	10.211981268278237
BA2775	5.069130121130372	22.711409321437827
BA2776	8.05472617237573	16.631838374116168
BA2778	7.637662465316218	4.493086661977566
BA2782	5.098815842788575	6.132341835412579
BA2786	8.415938454538999	18.847862140450893
BA2787	2.2193393219280133	2.7256438258122637
BA2789	8.636023549822143	28.359708905588665
BA2791	7.741178501764106	11.386832265946026
BA2792	4.551570630344417	18.307228618319577
BA2798	16.816381449757476	22.16304125174299
BA2801	5.517200535623427	9.688405582497316
BA2802	7.088526556047891	24.931494712422417
BA2804	4.078754304065843	7.944880242846037
BA2806	9.513322124678869	15.13335184293982
BA2808	7.263683515204514	13.658453337282053
BA2809	7.24147291945887	15.231884031145498
BA2811	7.070350225119517	10.944613704512644
BA2812	3.1678574196547364	12.75084403805575
BA2813	6.867976503649437	10.447988005775
BA2814	4.355118338847606	10.968213452781995
BA2816	6.065623327282163	11.89864879872654
BA2817	8.966257475878034	10.119662137982946
BA2820	10.129095373627926	15.780751860215451
BA2821	9.91932746976686	22.65459038240847
BA2822	7.731515903978233	32.38587408531695
BA2824	6.310885839083982	9.572384901097005
BA2828	7.488565300362087	10.983712780266291
BA2829	9.36678347562548	12.63230296523896
BA2830	9.641558139974746	12.628323399844518
BA2832	5.910862256778355	22.75166524759684
BA2836	10.880632567658289	13.642366638285267
BA2837	9.303846484342278	16.614705882352943
BA2839	14.447366463317476	20.905565838670267
BA2840	12.9890063658348	24.08514850874271
BA2841	14.920340504832764	44.00183368501585
BA2842	5.618212847317316	4.123018546625699
BA2843	10.861403037264049	18.98639543923296
BA2844	9.577489786501244	16.99812497686299
BA2846	7.396085179139685	20.087692962647616
BA2850	7.478228744064123	11.468539838843029
BA2851	10.53628057560122	18.85562445242414
BA2852	6.446840796175184	6.058371895013512
BA2855	9.005710318890628	15.895085699478027
BA2856	3.7253524305821775	7.08691926109651
BA2858	6.240550615962576	17.132992139587113
BA2860	4.073930585781352	15.939648194079396
BA2861	3.859774992858181	11.4421352682042
BA2865	4.841331190074856	9.966882612075668
BA2866	6.525918957798433	28.78251520872666
BA2867	11.804541541897262	23.73958279346981
BA2868	8.234759724452115	27.169303051617128
BA2870	8.617979239843704	22.302745591628724
BA2871	9.699320563414837	12.166275496982935
BA2872	5.400992864023292	17.216458742087145
BA2876	7.405359621995483	13.64171880205827
BA2879	10.283059619460772	12.6492225965276
BA2880	5.781449591374675	16.585166401362308
BA2882	5.16195219286407	9.51816717876578
BA2883	10.635094429933371	14.139402633300016
BA2885	8.529560296047924	11.223129604264614
BA2887	7.685740513804617	23.151171041103662
BA2889	0.0135692782404742	10.03321363787806
BA2893	3.851752199071992	11.59732412788904
BA2901	4.583189739568179	9.167913597156923
BA2902	10.07164782522177	12.508538481471886
BA2903	4.244777417545605	4.733087772553956
BA2904	6.789738908991834	15.70290785917891
BA2905	8.339195521927117	19.19175643825812
BA2906	6.169201797449964	16.15967312034946
BA2908	6.442767618838151	16.51258468144967
BA2909	3.261882774806027	6.680964720690038
BA2910	10.510370108811154	17.613360233961426
BA2911	8.013297504789035	11.18022742136502
BA2914	5.073157530546257	5.862477325732056
BA2915	3.60830817852681	42.03959575019436
BA2921	5.387517108967468	17.77779711003344
BA2922	4.732165252572826	14.234287195054232
BA2923	4.118521207039701	6.071099100433125
BA2926	4.31474321881863	12.098253310134629
BA2928	4.851234415950231	20.12500277644097
BA2930	6.039991130066368	7.138335245992671
BA2932	6.117086266839964	11.947701106874469
BA2934	4.95306341203095	5.062816051530745
BA2935	5.681273121008684	8.71866138525895
BA2937	4.822767525712362	15.927708880909192
BA2939	7.316767425306303	10.68564580017029
BA2944	13.171305358374154	24.31266612371821
BA2947	6.287702747922064	15.27863436123348
BA2948	11.507667665590594	9.691270869581311
BA2950	13.44390054926216	16.470279124865804
BA2951	2.820169602008459	9.1165395673688
BA2952	8.37478687157995	16.3689834524118
BA2953	4.091123903375138	9.710102543219932
BA2955	3.004235051792003	7.152935623588642
BA2956	6.290871235995807	4.798199015288936
BA2962	7.648383536569572	16.653487209861918
BA2970	8.768121816957889	19.820366737003173
BA2972	10.629632088944046	23.372226952454987
BA2976	5.811563870486877	10.678723207344614
BA2978	6.906986151702116	10.025764138254422
BA2981	12.088708199007163	14.313432421426722
BA2984	5.952599271998055	7.881797652981897
BA2986	6.015145644922761	22.5202865287084
BA2989	12.40066861542853	23.142696726267605
BA2992	10.128677544286331	13.888216784511162
BA2993	5.000211614265577	8.341568874245734
BA2994	9.912288804454908	16.26165673317785
BA2995	11.105876464807029	16.73358321302089
BA2999	6.624684574930474	15.911187206159996
BA3001	4.442970542048801	14.554518194943176
BA3002	8.285664492131295	17.948719752218064
BA3004	7.8110529639010675	15.406184059526892
BA3006	3.65168512711718	9.853975863473142
BA3008	0.8681006640438829	12.18539406952208
BA3009	6.8263314902828105	14.704655166031172
BA3010	4.9254516334744025	11.821943138488878
BA3011	11.105390953391971	9.592520268019102
BA3013	5.48735513938059	23.742174138377816
BA3023	11.640284109985148	27.175411838744303
BA3025	5.57733503992295	24.937997754167743
BA3027	8.279975709011342	7.281995705771294
BA3029	7.226612217584591	5.1882167845111615
BA3030	5.902817800149135	15.254359629314278
BA3037	8.02305017906364	7.196036476264514
BA3038	8.055542584703412	15.472579868951987
BA3040	5.182240962973314	21.34359197423463
BA3042	10.515634710289325	22.85399745801405
BA3043	3.244757511419285	10.523986599044903
BA3049	4.1564176231429135	16.243831365145176
BA3051	7.556062024995525	10.262486580535295
BA3053	7.894004164861986	20.51799442243858
BA3064	12.477605240623443	19.52751453004109
BA3067	16.50676562323782	32.276647046483795
BA3068	12.55326317026118	36.48277927911253
BA3070	5.37472511617356	5.560616493293353
BA3071	8.311919851686827	13.04392514715137
BA3072	8.21975335540976	6.868033909599083
BA3075	12.33812847748259	7.927133232147485
BA3076	3.984990310271045	2.270619701625144
BA3077	9.3374500327709	8.611259393625291
BA2040	9.363714077638893	9.51280864768815
BA2160	5.515966560385625	13.68746591147472
BA2303	4.54654965522162	8.16821036784758
BA2353	8.900907518980299	17.035124446254272
BA2516	4.866430768383223	12.785505127160995
BA2590	10.88491560304582	32.67345290539123
BA2647	10.644695164434138	17.549991979170525
BA2891	10.14706198972468	8.285510680042943
BA2924	16.10777913232319	13.487261071829613
BA2971	10.182583973293996	19.94946322141191
BA3036	5.675109181561699	13.860098841298637
BA3059	10.280030831308574	10.964665161218674
BA3073	7.427611770627111	18.925838793667246
BA3078	11.877784209449372	18.91347129160034
BA3079	4.713510544408561	7.330744456372857
BA3083	8.127872976570112	13.115324103209565
BA3084	6.089439383491785	14.232285072619357
BA3085	11.306260223396905	15.07400325769074
BA3087	12.519830914347391	26.84527202951665
BA3089	7.374586917885807	16.013965498093512
BA3094	11.23969127159888	20.21948876466886
BA3095	5.181717467182284	16.89151457940004
BA3098	7.121552337276635	18.69158306494404
BA3099	11.556525533401189	18.312392798529107
BA3103	15.293287920246993	16.386992065548686
BA3108	5.723864054607475	30.551523957600654
BA3109	9.974575811976672	9.560017399030098
BA3110	8.262456350121662	13.818670640062194
BA3114	8.095098851779044	7.26667592146991
BA3116	11.72639377101633	16.20763336171473
BA3117	13.29495042372544	29.138793050259757
BA3118	13.728991946270892	16.250175841261616
BA3119	8.859620524335702	16.715399992596154
BA3123	7.118118707494445	13.48909228889794
BA3124	3.2260637051228933	9.774806574612226
BA3126	8.019485443173085	7.822731030738288
BA3128	11.41342783631617	25.195832253606287
BA3130	9.585302419403888	10.056939251471515
BA3133	10.365932289438458	16.83968829822678
BA3135	12.171174562220935	21.12493182294944
BA3136	10.333657320457108	11.047083503004725
BA3137	7.451576271310173	12.861749898197164
BA3138	10.471239263116624	15.260554177618184
BA3139	17.5470260749779	67.8263052357507
BA3141	6.5465378852369085	20.147048334752405
BA3142	11.74450974655493	13.056194548303903
BA3145	5.436537403304551	12.692655388146449
BA3146	7.496130499999642	13.258747023038293
BA3149	10.547723040091752	10.173359123385035
BA3152	6.301759291837863	13.933492515949112
BA3153	27.604711739328657	36.83683596786732
BA3154	14.721168223689844	11.145707622255951
BA3156	10.6029300189222	4.916245881612558
BA3157	8.710044108337883	26.49712669208653
BA3158	4.549592689670392	8.21517602635768
BA3162	9.14415263611372	14.96316403213268
BA3163	5.042026538813098	9.657128049457668
BA3164	11.759397793508905	22.02135144806821
BA3167	10.12720975917421	17.749076987623244
BA3169	6.8725908188312905	10.338203827786623
BA3171	9.172088011260572	14.11227557102136
BA3173	14.527553750882252	26.0353897506139
BA3174	10.426519983418606	8.026630387837955
BA3175	6.687414698737055	9.571369340687818
BA3176	4.727362915020489	12.307076222559504
BA3177	14.316351742999876	25.27091400436827
BA3178	4.481458329916356	13.457176174434531
BA3180	12.732633333387836	27.87646133343205
BA3181	4.996390140454944	8.355591135132467
BA3182	11.21467746186656	18.83348758005405
BA3183	11.767213931502704	19.22753242266069
BA3185	14.82598661286637	17.174987968755786
BA3186	10.552787658503464	17.48140339836375
BA3187	9.514352527543767	11.766340280605633
BA3189	9.260743630277409	14.617333012500154
BA3190	13.260363949948133	18.180704352225472
BA3191	5.43215090733389	7.620384629622774
BA3192	11.16770984951238	14.522377497254409
BA3194	10.895861766915308	32.71438751712139
BA3195	7.6441887706225184	15.782245585458853
BA3197	5.800152007711604	12.72587581288022
BA3199	10.139880583334364	41.388143363072096
BA3200	9.05510333761118	16.43133614679352
BA3202	14.844408407216624	25.63357087328324
BA3203	12.792517740017855	18.624319771961645
BA3206	4.9930575442003216	9.37528905835462
BA3207	11.058929178599826	4.9170158812423646
BA3208	4.73984606187309	5.698571058379298
BA3210	12.467459277619287	13.318541689803675
BA3211	6.3397135350260525	17.485433556682583
BA3212	10.804288611301352	13.883994743271758
BA3213	15.172192690106934	17.730508150396723
BA3214	11.009429706125792	20.697493182294945
BA3216	12.064438823458024	10.53552733868878
BA3217	9.204330611096912	9.489068226409506
BA3219	9.498988084807602	4.541356013771147
BA3221	4.347848369895512	8.744344081244831
BA3222	7.258022051538889	25.528066116314367
BA3225	6.775318452649396	10.138940510124756
BA3226	5.037539499207443	11.99668307851775
BA3227	8.449865074646068	15.74779427189378
BA3228	14.728006400949374	22.856176655684298
BA3229	8.258563798570854	19.296677525635804
BA3230	5.173337137112995	18.08143609866854
BA3232	6.137008247932158	17.608625476622368
BA3234	13.4334092455369	11.131059736669997
BA3235	7.47416051368265	8.05389750613902
BA3237	5.239957561988869	14.626650748405089
BA3240	8.640906615788095	30.067038709757025
BA3242	4.657648023345828	11.035425535853108
BA3243	7.053227590864142	9.088226039314405
BA3245	16.72660301865786	20.039300830464345
BA3249	9.28909365625678	19.278624489443352
BA3250	12.052798291895275	17.598178654721803
BA3251	8.0824784174955	13.437526376189242
BA3255	5.506045249535786	16.43642937351152
BA3258	9.421654415563246	17.290893273609004
BA3260	10.043134124295976	12.523330741988426
BA3261	5.456559478409888	18.14331309616357
BA3264	14.013073014501314	28.882805809548493
BA3266	11.371512264281998	20.570833796073494
BA3268	13.487596429480824	16.99554535470576
BA3269	12.778565326349955	6.852819013067782
BA3270	8.966125771650601	9.886797097693702
BA3271	10.228978044635625	21.118359061686345
BA3273	12.937017621214348	20.508308962351464
BA3275	12.552765046222495	18.89881415121115
BA3277	16.768048282544832	23.98452288404349
BA3280	12.850526793400238	5.421049741482497
BA3283	14.140758983435106	11.936040054788435
BA3285	16.542293303495914	60.78647564752773
BA3286	5.249771306428635	15.531140561951654
BA3289	4.451033730888602	3.597758486654574
BA3290	8.876202943256805	15.708107207640763
BA3293	9.385915745409736	15.035809918681128
BA3295	10.695393590780256	14.898844383568404
BA3296	7.297867451694903	13.828347462332951
BA3297	11.905042783466822	17.443853576672957
BA3299	15.186092461807736	13.1769851552956
BA3300	8.604532826571761	15.710381421290986
BA3302	10.63996668476046	35.064995249201004
BA3305	8.895852472602522	16.01717814879256
BA3306	12.392167917795083	19.293012623551625
BA3308	6.856118014309656	29.31109650908822
BA3310	8.255323995816461	20.279784424783127
BA3311	9.57964179426214	7.577692222263356
BA3312	8.929367712718888	30.54743827046237
BA3315	13.021107097003505	11.69042251261738
BA3317	6.590205838767156	23.73970865879392
BA3318	17.92868446746323	18.74159972358988
BA3319	9.97159404333888	12.225089771591456
BA3322	4.847316259253363	14.92501573316551
BA3324	11.761095442415405	15.776641493601844
BA3325	9.300737346465528	10.435146657782056
BA3326	11.914195529061216	10.305895309665717
BA3328	10.557810467966954	13.256368538604873
BA3329	14.061448568418411	37.902424141462745
BA3332	20.584078982011555	32.28265834968349
BA3333	14.452324390981708	29.291768161008896
BA3334	3.874027586053179	4.619392514715138
BA3335	13.704447687550342	9.229232221522972
BA3339	4.973563586925246	12.794378632510274
BA3341	8.67627291781594	14.298319944717976
BA3345	6.296771329649549	8.445938992337023
BA3347	11.85538377732058	11.79566690112168
BA3351	16.637228340222002	24.518713212157117
BA3352	4.692528710189486	17.35708979627093
BA3353	7.779444083765125	21.159917447155077
BA3357	12.575867965626449	25.94793000900801
BA3362	7.082788365589277	25.675522896383224
BA3367	14.60793183927729	10.61446587445551
BA3369	13.404414989690776	15.06851947827589
BA3371	8.959550514870674	24.273932304199214
BA3373	13.277867245531422	21.638211231629214
BA3374	2.7100052944524693	9.88702106393218
BA3375	6.189797044237009	17.23014844704402
BA3376	6.555132521281164	15.335614950826145
BA3379	8.230129068984011	19.18319512827157
BA3380	11.833818851810252	16.742936117178147
BA3381	10.453178169079605	25.01319611545059
BA3384	6.472072041324632	11.832240032576909
BA3385	5.821495536373235	10.002589493947358
BA3386	8.354719922018896	19.03577043152063
BA3388	5.738108007369189	9.918961240884018
BA3390	9.523890366002677	7.330744456372858
BA3394	8.115488982478709	4.873433778797863
BA3395	4.880342626517226	16.54366416169992
BA3397	10.053832732131792	30.003999925961576
BA3399	3.928691386373547	6.046166043509913
