#Boxplots d'expressions du gène EZH2 en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 6.378, p-value = 0.00000
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2300       3        5.714787
BA2545       1        6.028195
BA2840       1        6.413717
BA2528       1        5.597759
BA2646       1        5.727549
BA2926       3        6.573054
BA2272       1        5.145789
BA2306       6        6.001735
BA2726       1        4.059636
BA2234       1        5.996055
BA2022       3        6.040210
BA2037       1        4.681340
BA2184       1        6.598388
BA3009       1        5.658639
BA2442       3        5.130881
BA2882       1        4.935048
BA2570       2        5.837568
BA2721       1        5.361817
BA2728       1        5.253853
BA2098       1        5.784593
BA2951       3        4.957133
BA2778       1        4.559525
BA3153       5        6.285071
BA2820       1        5.120635
BA2704       1        5.895604
BA2584       3        4.820799
BA3079       3        5.808912
BA2361       5        6.708095
BA2472       2        5.917986
BA2047       1        6.160926
BA2101       1        4.646267
BA2082       2        6.307407
BA2456       2        5.682300
BA2175       2        7.455713
BA2507       5        6.414178
BA2563       3        5.692956
BA2984       1        5.771444
BA2414       5        5.489155
BA2697       3        4.348336
BA2644       3        5.671271
BA2011       3        5.825045
BA2217       1        6.722381
BA2454       2        6.124323
BA2776       1        6.242272
BA2135       6        5.759491
BA2914       1        5.677729
BA2500       1        6.044435
BA3108       1        5.945200
BA2303       3        4.897317
BA2160       3        4.649451
BA2590       5        5.229271
BA3195       5        6.125940
BA3036       2        4.722146
BA2971       6        6.241009
BA3410       8        5.201166
BA3118       2        5.552482
BA3206       1        5.759875
BA3217       5        5.926374
BA3405       3        4.650153
BA3306       5        5.031150
BA3413       3        5.787316
BA3411       1        5.736999
BA3133       1        4.366083
BA3451       1        4.673186
BA3286       1        6.333243
BA3212       1        5.434393
BA3103       2        5.720614
BA3271       1        5.449007
BA3152       1        6.417013
BA3095       1        5.462608
BA3251       5        6.254911
BA3362       1        5.681929
BA3135       8        5.753024
BA3408       8        5.397803
BA3098       3        4.675317
BA3435       1        5.077316
BA3261       1        6.448481
BA3203       6        6.039384
BA3299       6        5.963052
BA3347       5        5.855020
BA3126       1        4.692932
BA3418       8        6.249128
BA3245       5        5.766476
BA3085       1        5.371962
BA3171       1        4.081952
BA3277       5        5.884446
BA3157       1        5.890481
BA3433       5        5.799887
BA3374       1        5.441736
BA3450       7        6.716102
BA3167       2        4.571219
BA3269       5        6.560150
BA3110       2        7.026980
BA3156       8        7.608767
BA3226       1        4.873783
BA3421       5        5.369020
BA3232       1        5.523908
BA3289       5        6.141495
BA3430       5        5.683792
BA3384       1        5.253853
BA3427       1        4.059248
BA3449       8        6.451980
BA3163       1        5.011833
BA3158       3        6.594181
BA3436       1        5.297687
BA3154       7        6.070587
BA3162       2        5.512762
BA3352       2        4.996304
BA3084       1        5.581590
BA3149       5        5.232486
BA3169       5        5.828970
BA3180       5        4.674264
BA3255       1        5.376759
BA3438       1        5.641287
BA3345       8        5.583069
BA3431       7        4.856884
BA3181       8        4.676015
BA3341       2        5.166728
BA3191       1        5.133333
BA3197       1        5.131591
BA3448       1        5.376018
BA3453       5        6.356274
BA3406       3        5.242559
BA3334       2        7.079949
BA3447       7        6.905588
BA3116       5        6.578211
BA3280       5        6.675027
BA3185       5        7.127388
BA3094       1        4.203320
BA3318       2        5.772579
BA3216       5        5.176296
BA3332       7        6.635379
BA3373       1        4.424072
BA3319       1        5.047314
BA3328       1        4.370512
BA3240       1        4.565502
BA3142       1        4.567287
BA3333       5        4.714413
BA3381       1        5.826204
BA3290       1        5.677729
BA3207       1        4.395175
BA3305       5        5.410638
BA3434       1        5.866167
BA3189       1        4.771745
BA3264       1        5.803401
BA3329       5        6.564284
BA3225       1        3.921218
BA3397       1        5.209040
BA3311       1        4.233952
BA3422       5        5.374231
BA3213       5        5.678499
BA3415       1        4.929433
BA3270       1        5.205457
BA3324       1        4.357586
BA3335       5        5.126298
BA3199       5        6.378790
BA3326       5        5.542827
BA3297       1        4.760732
BA3227       1        5.272498
BA3412       1        5.646538
BA3250       1        5.976912
BA3177       1        5.862524
BA3315       1        5.853818
BA3182       1        4.535543
BA3369       1        5.591016
BA3078       1        5.266737
BA3386       1        5.323759
BA3176       1        6.011722
BA3258       1        5.322335
BA3295       1        5.676593
BA3136       1        4.648028
BA3234       1        4.717895
BA3087       1        4.438580
BA3454       1        4.810254
BA3302       1        5.573386
BA3117       1        6.206979
BA3266       1        5.653358
BA3268       1        4.709804
BA3229       1        5.094266
BA3353       1        5.706432
BA3312       1        6.849006
BA3119       1        5.536120
BA3219       1        3.938851
BA3351       1        5.453042
BA3357       1        5.925550
BA3208       1        4.852302
BA3310       1        5.837165
BA3200       1        3.760644
BA3146       1        5.136921
BA3211       1        5.888796
BA3130       1        5.087933
BA3376       1        4.895918
BA3137       1        6.017047
BA3300       1        5.921163
BA3375       1        5.869010
BA3385       1        5.366196
BA3416       1        5.696461
BA3123       1        5.071641
