ID_sample	TypeMutation	ExpressionGene
BA3412	mut21	10.1242456090787
BA3427	mut21	6.00134650129498
BA3451	mut21	7.91426996698012
BA2228	mut22	4.49849748067558
BA2870	mut22	10.8192493812712
BA3139	mut22	12.5256596633099
BA3285	mut22	12.2211956145486
BA2226	mut23	7.88494695067266
BA2737	mut23	11.5238128563748
BA2789	mut23	9.79245962144758
BA2792	mut23	7.49672370749375
BA2821	mut23	10.1605247834958
BA2851	mut23	9.1410080593907
BA3139	mut23	12.5256596633099
BA3222	mut23	7.73332620572976
BA3285	mut23	12.2211956145486
BA3353	mut23	9.2109276242084
BA3374	mut23	8.76897254396233
BA3403	mut23	5.73552904725917
BA2022	mut24	9.18338030789918
BA2032	mut24	8.68962960513866
BA2034	mut24	9.98270084399411
BA2041	mut24	6.92898560318184
BA2047	mut24	8.88472441482659
BA2054	mut24	7.60989112051761
BA2065	mut24	9.2389471182711
BA2082	mut24	7.68652733200955
BA2087	mut24	9.3884596253967
BA2088	mut24	4.70031416168302
BA2089	mut24	8.24301678047805
BA2093	mut24	9.00955709168753
BA2094	mut24	10.639379239193
BA2095	mut24	8.80867768640892
BA2096	mut24	7.74666982029682
BA2097	mut24	9.02364943472175
BA2098	mut24	7.89563066633541
BA2101	mut24	7.02200264661639
BA2109	mut24	5.79524607347208
BA2113	mut24	8.38007775591671
BA2124	mut24	9.47937675072972
BA2132	mut24	7.51527675972318
BA2135	mut24	8.44724078411408
BA2139	mut24	8.12230223339654
BA2156	mut24	8.70690950167434
BA2162	mut24	8.89122942781574
BA2163	mut24	7.74666982029682
BA2169	mut24	6.55285609284704
BA2171	mut24	9.54457000922792
BA2174	mut24	8.48656626341456
BA2175	mut24	5.35709573192361
BA2195	mut24	6.65130744059523
BA2211	mut24	8.62975229101475
BA2217	mut24	8.3558471237735
BA2227	mut24	9.90525526471174
BA2229	mut24	4.60792606754863
BA2242	mut24	9.88687313292775
BA2260	mut24	8.34007975821985
BA2261	mut24	6.16609369248211
BA2273	mut24	9.03429954865997
BA2277	mut24	10.332335723606
BA2280	mut24	8.99906762077278
BA2286	mut24	9.18338030789918
BA2288	mut24	8.05115312612603
BA2296	mut24	7.52987979374564
BA2301	mut24	7.8210975174081
BA2302	mut24	8.86857724833819
BA2306	mut24	9.70896839270888
BA2312	mut24	10.1099887487995
BA2316	mut24	8.79328666582968
BA2325	mut24	7.88342196520891
BA2329	mut24	6.6892157543699
BA2354	mut24	9.49346920759786
BA2374	mut24	8.03197078783115
BA2375	mut24	8.3972661940189
BA2386	mut24	10.040753132835
BA2387	mut24	9.20300948929151
BA2394	mut24	9.10341841676742
BA2399	mut24	9.96180572661262
BA2402	mut24	8.13176351189552
BA2405	mut24	8.96800104667789
BA2410	mut24	9.1410080593907
BA2414	mut24	8.94424486652991
BA2421	mut24	8.57659398663682
BA2440	mut24	6.23442968340786
BA2441	mut24	9.33455230246716
BA2455	mut24	9.95541459791256
BA2456	mut24	8.16449260027971
BA2459	mut24	7.58290428004672
BA2461	mut24	5.10001075384759
BA2464	mut24	8.83048212173684
BA2472	mut24	5.34011007418947
BA2473	mut24	5.69876878834828
BA2474	mut24	9.12586826213153
BA2479	mut24	5.8733548574054
BA2480	mut24	8.14321512557108
BA2483	mut24	8.61607464234973
BA2489	mut24	5.75528821055756
BA2492	mut24	7.384595872256
BA2497	mut24	7.52879493976561
BA2501	mut24	8.91090509269608
BA2507	mut24	9.72530780524389
BA2512	mut24	7.84734534450722
BA2514	mut24	7.75227162313381
BA2515	mut24	6.30650779394135
BA2523	mut24	9.44987135785787
BA2526	mut24	8.46922505155083
BA2528	mut24	8.30909856685695
BA2541	mut24	7.82406690467398
BA2546	mut24	7.13359161213086
BA2552	mut24	8.98864564355709
BA2561	mut24	9.87474271994728
BA2563	mut24	8.96117775713075
BA2564	mut24	8.08701091285537
BA2584	mut24	9.41800548205558
BA2587	mut24	8.53473617000875
BA2594	mut24	9.56915130536806
BA2618	mut24	7.62437772428186
BA2619	mut24	8.08701091285537
BA2622	mut24	8.25135474465914
BA2629	mut24	10.7038723777592
BA2631	mut24	9.22687989289351
BA2639	mut24	7.878761730409
BA2645	mut24	5.43474590254893
BA2646	mut24	8.43998936441936
BA2655	mut24	5.94221717949707
BA2660	mut24	8.61423212805534
BA2662	mut24	8.07064998624987
BA2675	mut24	9.09600320401444
BA2677	mut24	7.55633666761795
BA2681	mut24	7.09568366825665
BA2682	mut24	9.37793858616158
BA2685	mut24	6.60526101233573
BA2691	mut24	7.01613705435711
BA2695	mut24	6.97592290315855
BA2701	mut24	8.18416035809344
BA2704	mut24	9.60929418124753
BA2705	mut24	7.05292631391108
BA2707	mut24	10.2282709856871
BA2718	mut24	7.574849932275
BA2721	mut24	8.39027400222105
BA2723	mut24	6.8614500005054
BA2724	mut24	9.36044459889599
BA2728	mut24	6.7513352539061
BA2742	mut24	8.91420804405317
BA2747	mut24	9.16398396797258
BA2756	mut24	8.12418859250955
BA2758	mut24	5.59174174629251
BA2760	mut24	7.45167143306165
BA2786	mut24	6.36086030376613
BA2787	mut24	7.05061628699762
BA2792	mut24	7.49672370749375
BA2798	mut24	7.37967634115988
BA2806	mut24	9.08127310626888
BA2808	mut24	8.67537853618004
BA2816	mut24	8.97142354261209
BA2817	mut24	9.54789329963925
BA2820	mut24	9.8155160837716
BA2828	mut24	7.5932544466496
BA2832	mut24	8.72438748273975
BA2836	mut24	9.38234175781362
BA2839	mut24	6.91793209354363
BA2841	mut24	5.61255399082521
BA2850	mut24	9.0271917203024
BA2851	mut24	9.1410080593907
BA2860	mut24	5.64993072157884
BA2865	mut24	9.61949185438657
BA2866	mut24	7.22543117773692
BA2872	mut24	5.75528821055756
BA2879	mut24	6.04021038079235
BA2880	mut24	4.510389059264
BA2883	mut24	6.94358580230343
BA2885	mut24	9.50125973784097
BA2887	mut24	8.24509615455004
BA2901	mut24	7.36623727973933
BA2905	mut24	8.01121552663761
BA2909	mut24	7.12505562496802
BA2911	mut24	10.061177091926
BA2922	mut24	9.2592593958878
BA2923	mut24	8.42559982560594
BA2928	mut24	9.62975620855742
BA2930	mut24	7.56206988956539
BA2932	mut24	10.061177091926
BA2937	mut24	7.14998539597838
BA2944	mut24	8.48407580140491
BA2950	mut24	9.04860912314158
BA2956	mut24	8.44966638628301
BA2970	mut24	6.56119717042577
BA2976	mut24	6.88932432366148
BA2986	mut24	9.93012293296997
BA2993	mut24	8.8525926437112
BA2999	mut24	9.91143332054624
BA3001	mut24	10.0272952150123
BA3002	mut24	9.27330009217111
BA3004	mut24	8.87824586229709
BA3009	mut24	8.43998936441936
BA3023	mut24	7.31397253852267
BA3025	mut24	7.04562502354572
BA3038	mut24	6.73222274372854
BA2160	mut24	10.0680496747685
BA2516	mut24	8.4735346762313
BA2590	mut24	9.2109276242084
BA2924	mut24	8.27031665707811
BA2971	mut24	6.04359329819671
BA3036	mut24	8.68676863894814
BA3083	mut24	8.69249597847146
BA3085	mut24	9.36044459889599
BA3087	mut24	10.5694287909356
BA3098	mut24	9.21490111990201
BA3108	mut24	8.28526081080175
BA3109	mut24	6.25135664028146
BA3114	mut24	7.33796606665151
BA3116	mut24	6.17556084584677
BA3117	mut24	7.76884228347361
BA3118	mut24	6.83535757136623
BA3128	mut24	8.23061160269424
BA3133	mut24	7.38159192503731
BA3135	mut24	9.6874475749889
BA3137	mut24	7.68273154484305
BA3139	mut24	12.5256596633099
BA3145	mut24	9.73079295605488
BA3149	mut24	7.07994856692804
BA3152	mut24	8.24301678047805
BA3153	mut24	5.23928838607356
BA3154	mut24	6.26881149847343
BA3158	mut24	8.67821802831458
BA3162	mut24	7.1956195388029
BA3167	mut24	8.97485330936457
BA3169	mut24	7.61833712147791
BA3171	mut24	7.27982858914582
BA3173	mut24	8.6279105840654
BA3174	mut24	6.85271739062875
BA3176	mut24	9.2109276242084
BA3177	mut24	8.84624370479657
BA3178	mut24	10.0818938676199
BA3182	mut24	7.26503778677364
BA3186	mut24	5.61137441450638
BA3191	mut24	7.09339132647188
BA3192	mut24	8.36494157515656
BA3200	mut24	9.51078302100883
BA3202	mut24	5.22280034919153
BA3203	mut24	7.72809482559201
BA3206	mut24	8.45453034732936
BA3207	mut24	8.95099667095566
BA3216	mut24	9.88687313292775
BA3217	mut24	10.5880026699568
BA3221	mut24	4.6132752340943
BA3226	mut24	9.47302564786274
BA3227	mut24	9.85077214115986
BA3230	mut24	7.54295367203655
BA3242	mut24	8.87501645157825
BA3250	mut24	8.46922505155083
BA3260	mut24	4.24925618439469
BA3264	mut24	9.67679810675791
BA3266	mut24	9.53484314535953
BA3268	mut24	8.86536741111737
BA3269	mut24	9.14863087419242
BA3270	mut24	6.98890006339199
BA3273	mut24	8.61703204481685
BA3275	mut24	9.75293118746352
BA3277	mut24	8.79942491234482
BA3280	mut24	9.38234175781362
BA3283	mut24	7.07329793491951
BA3285	mut24	12.2211956145486
BA3286	mut24	8.86536741111737
BA3297	mut24	10.0958725482412
BA3299	mut24	7.97230357086309
BA3300	mut24	6.75887216800442
BA3302	mut24	9.94271473100152
BA3305	mut24	8.22855584188171
BA3308	mut24	10.0958725482412
BA3310	mut24	10.4909547063744
BA3312	mut24	6.17860539471144
BA3315	mut24	7.17197273809379
BA3319	mut24	8.56601564488201
BA3324	mut24	8.52190108216259
BA3326	mut24	8.54508752883457
BA3333	mut24	10.4270272319076
BA3335	mut24	8.82734862624236
BA3341	mut24	6.43241877433245
BA3351	mut24	7.61484500491846
BA3357	mut24	7.54512561180818
BA3376	mut24	9.89297540900361
BA3381	mut24	7.33890799019329
BA3390	mut24	7.66613976188412
BA3395	mut24	6.54255345963774
BA3400	mut24	7.92364245319313
BA3408	mut24	4.93052250433244
BA3410	mut24	9.36916799017741
BA3411	mut24	5.78933652729381
BA3412	mut24	10.1242456090787
BA3413	mut24	7.60280427832536
BA3415	mut24	9.53969913371194
BA3417	mut24	7.18891809205662
BA3418	mut24	6.87025397395673
BA3421	mut24	7.65513327960109
BA3422	mut24	8.70401585675217
BA3423	mut24	9.83304132704525
BA3427	mut24	6.00134650129498
BA3431	mut24	6.57613558769718
BA3433	mut24	8.12418859250955
BA3435	mut24	9.50125973784097
BA3447	mut24	9.08494318011795
BA3451	mut24	7.91426996698012
BA3452	mut24	9.04860912314158
BA3453	mut24	8.34906675857089
BA2409	NonMut	8.8525926437112
BA3037	NonMut	6.50698545533974
BA2496	NonMut	6.65958088429919
BA2172	NonMut	2.5120216939863
BA2751	NonMut	9.48875791800016
BA2452	NonMut	9.9941844593607
BA2712	NonMut	8.65565049707964
BA2068	NonMut	8.38100696139026
BA3124	NonMut	6.07264657026384
BA2921	NonMut	8.83992016748168
BA2449	NonMut	5.80773323921587
BA2003	NonMut	7.73595323737682
BA2360	NonMut	8.43037965011906
BA2802	NonMut	8.34456564828853
BA2235	NonMut	9.4917929010063
BA2858	NonMut	6.42718608083043
BA3006	NonMut	9.27569316532541
BA2245	NonMut	9.29229417829056
BA2667	NonMut	10.040753132835
BA2239	NonMut	9.55927298456459
BA2782	NonMut	7.1956195388029
BA2649	NonMut	8.94424486652991
BA2861	NonMut	6.87718695252014
BA2429	NonMut	7.05570452227078
BA2653	NonMut	-0.687378911865671
BA2947	NonMut	8.7174580058356
BA2597	NonMut	3.19146280756599
BA2525	NonMut	3.80426788372329
BA2876	NonMut	3.5928295499371
BA2357	NonMut	8.1981158996604
BA2910	NonMut	8.2874098816496
BA2148	NonMut	5.78615399709568
BA2063	NonMut	1.69252928638777
BA2072	NonMut	7.2925108116234
BA3029	NonMut	7.6160759273921
BA2733	NonMut	7.77161485169371
BA2995	NonMut	10.0007468429699
BA2069	NonMut	9.2592593958878
BA2634	NonMut	8.98173476670244
BA2600	NonMut	9.01306871894599
BA2019	NonMut	2.34653747220844
BA2412	NonMut	6.0582244402994
BA2953	NonMut	8.39493145233583
BA2481	NonMut	6.25179190765508
BA2731	NonMut	7.98067391429632
BA2294	NonMut	8.89449191470128
BA2418	NonMut	9.27569316532541
BA2656	NonMut	8.08153228980509
BA2023	NonMut	8.37180321609369
BA2485	NonMut	9.87029536698913
BA2636	NonMut	7.24301197621157
BA2511	NonMut	4.75484190831669
BA2168	NonMut	9.39118419839355
BA2505	NonMut	9.27156918109996
BA2871	NonMut	9.17171491689544
BA2125	NonMut	6.44756726036546
BA2603	NonMut	8.60608533344799
BA2282	NonMut	3.56095107813401
BA2482	NonMut	7.80956394588893
BA2812	NonMut	6.75946045637828
BA2822	NonMut	8.42690176653796
BA2567	NonMut	2.50793166232776
BA2992	NonMut	7.48695721637732
BA2220	NonMut	4.48295485202788
BA2772	NonMut	8.89122942781574
BA2676	NonMut	6.3078817611491
BA2948	NonMut	5.20013137153335
BA2540	NonMut	10.332335723606
BA2595	NonMut	8.59260663428802
BA2651	NonMut	8.71853926395486
BA3013	NonMut	8.2618544484033
BA2735	NonMut	9.10341841676742
BA2856	NonMut	5.75302384911337
BA2377	NonMut	7.92215119859177
BA2275	NonMut	6.23576326993081
BA2962	NonMut	9.91143332054624
BA2688	NonMut	5.68948586565832
BA2420	NonMut	10.2913775804187
BA2122	NonMut	3.73646349943155
BA2053	NonMut	7.12590219224429
BA2080	NonMut	8.33560901482561
BA2081	NonMut	8.86857724833819
BA2893	NonMut	9.05220627117217
BA2044	NonMut	9.18338030789918
BA2309	NonMut	4.75484190831669
BA2720	NonMut	4.08116949406361
BA2908	NonMut	9.73952391057151
BA2902	NonMut	8.35358316301659
BA2143	NonMut	6.53889895494815
BA2769	NonMut	8.12986534537924
BA2843	NonMut	9.31328611186612
BA2575	NonMut	7.10851364264035
BA2593	NonMut	8.19393590095693
BA2620	NonMut	8.84307877151568
BA2423	NonMut	7.02415111976065
BA2276	NonMut	5.93572487152612
BA2348	NonMut	4.97069644629257
BA2709	NonMut	6.77544790931264
BA2694	NonMut	8.6472743085318
BA2538	NonMut	9.13720994130471
BA2583	NonMut	9.9941844593607
BA2415	NonMut	5.00864373238871
BA2722	NonMut	6.4238257457666
BA2221	NonMut	4.06120523744264
BA2520	NonMut	8.1981158996604
BA2153	NonMut	9.89297540900361
BA2281	NonMut	8.8525926437112
BA2657	NonMut	5.86861161809713
BA2844	NonMut	7.07486831392374
BA3027	NonMut	3.93384904957346
BA2251	NonMut	6.48364202900439
BA2036	NonMut	10.0007468429699
BA2292	NonMut	2.71814995189887
BA2051	NonMut	6.28007937385132
BA2532	NonMut	7.15158559200513
BA2494	NonMut	1.62077265501119
BA2748	NonMut	6.71554173603585
BA2052	NonMut	9.67150060698144
BA3011	NonMut	7.01472936087095
BA2868	NonMut	7.51191595859432
BA2510	NonMut	7.69790613813162
BA2804	NonMut	5.86575939790696
BA2589	NonMut	7.3370513303313
BA2198	NonMut	9.46372381175102
BA2344	NonMut	8.48158973981744
BA2559	NonMut	7.21956573793108
BA2000	NonMut	8.65006116973985
BA2425	NonMut	4.04111103630614
BA2304	NonMut	5.09390910729551
BA2035	NonMut	7.76614073791854
BA2201	NonMut	8.94761722776196
BA2355	NonMut	6.16391479568772
BA2155	NonMut	5.46663574912202
BA2955	NonMut	8.61423212805534
BA2322	NonMut	7.57131151688563
BA2020	NonMut	8.60067902691643
BA2200	NonMut	8.42559982560594
BA2121	NonMut	8.09804401257278
BA2033	NonMut	6.6628728137431
BA2867	NonMut	7.04988485075939
BA2224	NonMut	6.09007059138125
BA2046	NonMut	6.93764309063722
BA2972	NonMut	7.72941398094
BA2978	NonMut	8.03884116383771
BA2829	NonMut	8.73910632748104
BA2623	NonMut	8.15090969693391
BA2024	NonMut	6.91854859965898
BA2426	NonMut	7.57003408038875
BA2271	NonMut	7.43037850226792
BA2579	NonMut	6.7240814115045
BA2674	NonMut	9.7418222227506
BA2658	NonMut	8.26607857536642
BA2981	NonMut	6.3314194986068
BA2934	NonMut	2.71506286109277
BA2539	NonMut	5.35709573192361
BA2727	NonMut	9.50601427714714
BA2521	NonMut	9.16398396797258
BA2775	NonMut	7.90342171341614
BA2004	NonMut	7.10851364264035
BA2311	NonMut	7.07180826529373
BA3040	NonMut	5.418675896471
BA2837	NonMut	8.88148184246882
BA2256	NonMut	8.95099667095566
BA2744	NonMut	8.44724078411408
BA2621	NonMut	6.06801263248952
BA2852	NonMut	5.52097220276146
BA2133	NonMut	3.80561258862819
BA2477	NonMut	9.64527993925034
BA2659	NonMut	7.1956195388029
BA2363	NonMut	8.52445890903765
BA2369	NonMut	8.6697155276332
BA2534	NonMut	9.3735473533766
BA2400	NonMut	9.57411368730524
BA2762	NonMut	9.54945587390153
BA2813	NonMut	9.38675693832204
BA2809	NonMut	10.0139606390354
BA2801	NonMut	6.68646890696546
BA3030	NonMut	7.44839655086442
BA2588	NonMut	8.63341745058943
BA2300	NonMut	8.1336646480907
BA2903	NonMut	5.56777378042055
BA2545	NonMut	5.16497113004583
BA2840	NonMut	0.732935262992316
BA3407	NonMut	4.35648958622004
BA2240	NonMut	8.31787605128572
BA2926	NonMut	8.80867768640892
BA2765	NonMut	7.18154554634955
BA2904	NonMut	8.15671254170946
BA2726	NonMut	8.84307877151568
BA2234	NonMut	9.69817061599593
BA2037	NonMut	9.2109276242084
BA2184	NonMut	8.33337930026134
BA2842	NonMut	4.87624040809935
BA2442	NonMut	9.65571538111022
BA2882	NonMut	6.83919348466817
BA2663	NonMut	5.66127358464685
BA2570	NonMut	7.48382605156173
BA2764	NonMut	3.01810452808214
BA2209	NonMut	9.55435683089665
BA2989	NonMut	7.46260985261637
BA2855	NonMut	3.40020939469318
BA2715	NonMut	4.81025360122033
BA2469	NonMut	4.24541957876823
BA2269	NonMut	2.92135532112461
BA2778	NonMut	6.16434498353066
BA2951	NonMut	8.40194775982719
BA2379	NonMut	1.67574340958225
BA2116	NonMut	5.6144197194819
BA3079	NonMut	8.72438748273975
BA2417	NonMut	9.04501990946176
BA2361	NonMut	5.09602373542166
BA2577	NonMut	6.15353258469632
BA2244	NonMut	9.1755941413251
BA2470	NonMut	6.26033254809805
BA2984	NonMut	10.0272952150123
BA2697	NonMut	7.41308925427417
BA2079	NonMut	4.0140211348306
BA2644	NonMut	8.67537853618004
BA2011	NonMut	7.63755645913212
BA2454	NonMut	8.15477520582082
BA2776	NonMut	9.4045391740165
BA2218	NonMut	6.39210318114874
BA2914	NonMut	6.4108151402329
BA2500	NonMut	8.27244095196937
BA2830	NonMut	7.7605970351598
BA2406	NonMut	7.09423229403913
BA2303	NonMut	8.60337970015667
BA2040	NonMut	4.04397400975098
BA3195	NonMut	10.1678932710614
BA2353	NonMut	8.52958832512444
BA3405	NonMut	7.76884228347361
BA3306	NonMut	6.59041781660964
BA3371	NonMut	5.35155520786327
BA3164	NonMut	9.27982760161886
BA3212	NonMut	0.482015845548193
BA3103	NonMut	6.92369940347749
BA3271	NonMut	9.73629770852437
BA3095	NonMut	9.12210512882866
BA3251	NonMut	8.57129520837751
BA3187	NonMut	6.63655252284443
BA3261	NonMut	7.76884228347361
BA3317	NonMut	9.66095938066438
BA3347	NonMut	7.18474506245045
BA3235	NonMut	9.29647098090766
BA3380	NonMut	9.21490111990201
BA3089	NonMut	8.3603866090308
BA3245	NonMut	7.62080780455831
BA3210	NonMut	3.89787249471578
BA3157	NonMut	9.00955709168753
BA3322	NonMut	4.36239520307836
BA3450	NonMut	7.66253850261184
BA3156	NonMut	-0.534916744230106
BA3289	NonMut	6.95685605328487
BA3430	NonMut	7.68895709467278
BA3399	NonMut	4.64980426174159
BA3449	NonMut	7.02624764830014
BA3384	NonMut	8.48906113697349
BA3163	NonMut	5.77182174756257
BA3436	NonMut	10.4723744199077
BA3352	NonMut	9.90067643419793
BA3180	NonMut	8.17822710034905
BA3255	NonMut	8.7420670822246
BA3345	NonMut	4.49669256281289
BA3181	NonMut	6.3282334089858
BA3197	NonMut	9.36916799017741
BA3448	NonMut	9.05220627117217
BA3406	NonMut	9.50601427714714
BA3185	NonMut	10.0888662099127
BA3094	NonMut	8.68676863894814
BA3332	NonMut	7.2977714926992
BA3214	NonMut	6.77952101227859
BA3099	NonMut	9.06667487040862
BA3373	NonMut	7.29872623007905
BA3328	NonMut	8.04765964150367
BA3339	NonMut	3.33268141494615
BA3290	NonMut	6.90032088066256
BA3296	NonMut	3.95847739460523
BA3434	NonMut	8.55029123602985
BA3189	NonMut	9.53000194332933
BA3329	NonMut	2.64143235528429
BA3367	NonMut	3.21695289492634
BA3225	NonMut	9.11086746340759
BA3397	NonMut	8.8525926437112
BA3213	NonMut	7.73462168625585
BA3194	NonMut	5.89918966262517
BA3199	NonMut	8.60337970015667
BA3394	NonMut	7.81832288003789
BA3293	NonMut	8.31971259652754
BA3078	NonMut	9.81711055855458
BA3386	NonMut	8.99558616821901
BA3445	NonMut	1.34360690251231
BA3258	NonMut	8.46676516104844
BA3295	NonMut	7.19903013947942
BA3190	NonMut	6.31492475633183
BA3234	NonMut	8.87824586229709
BA3454	NonMut	9.36916799017741
BA3175	NonMut	7.50539293842063
BA3119	NonMut	9.73079295605488
BA3219	NonMut	8.76897254396233
BA3208	NonMut	10.1678932710614
BA3325	NonMut	9.64527993925034
BA3146	NonMut	9.1755941413251
BA3211	NonMut	9.14863087419242
BA3237	NonMut	4.84846415253514
BA3130	NonMut	3.94134754989613
BA3375	NonMut	9.51556606369543
BA3249	NonMut	8.25947387855203
BA3385	NonMut	8.68106286594684
BA3446	NonMut	7.88191833711993
BA3416	NonMut	9.94271473100152
BA3123	NonMut	6.24726489639171
