#Boxplots d'expressions du gène FLT3 en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 4.328, p-value = 0.00012
#Tableau des résultats :
Sample Feature  ExpressionGene
BA3011       1        0.008629
BA2052       2        0.033301
BA2510       5        0.008437
BA2691       1        0.008954
BA2374       1        0.032926
BA2804       5        0.002243
BA2675       1        0.057649
BA2031       1        0.054507
BA2198       3        0.059730
BA2066       1        0.099591
BA2344       3        0.029301
BA2459       2        0.007469
BA2229       5        0.000996
BA2559       5        0.009351
BA2093       1        0.022376
BA2000       3        0.044519
BA2425       1        0.000754
BA2905       5        0.009399
BA2304       3        0.001953
BA2976       1        0.014972
BA2386       2        0.052879
BA2035       1        0.015490
BA2760       5        0.008477
BA2201       1        0.033132
BA2355       5        0.003482
BA2113       1        0.031024
BA2955       1        0.022746
BA2322       1        0.015303
BA2020       3        0.047457
BA2226       1        0.020870
BA2376       1        0.005733
BA2889       1        0.000727
BA2121       1        0.036743
BA2944       3        0.029597
BA2033       5        0.008577
BA2867       2        0.007898
BA2089       1        0.041932
BA2224       1        0.003623
BA2046       2        0.007920
BA2972       1        0.017695
BA2978       1        0.025703
BA2851       1        0.046617
BA2587       1        0.045856
BA2024       1        0.010531
BA2426       5        0.023003
BA2271       1        0.015817
BA3004       1        0.044411
BA3010       6        0.015417
BA2662       1        0.048847
BA2658       1        0.022715
BA2512       3        0.020605
BA2109       1        0.002065
BA2242       1        0.062132
BA2132       6        0.008567
BA2846       1        0.122253
BA2521       1        0.047349
BA2885       1        0.072956
BA2639       1        0.012745
BA2775       3        0.021898
BA2402       1        0.019844
BA2097       4        0.028052
BA2399       2        0.080976
BA2174       1        0.027689
BA3001       1        0.079745
BA2911       1        0.115478
BA2311       2        0.006780
BA3040       4        0.002589
BA2724       2        0.045248
BA2821       1        0.078974
BA2233       4        0.040835
BA2744       1        0.026281
BA2501       3        0.040604
BA2301       5        0.019046
BA2880       5        0.001277
BA2621       6        0.004214
BA2866       4        0.009313
BA2212       2        0.017536
BA2477       1        0.064292
BA2685       6        0.006848
BA2273       6        0.045096
BA2124       3        0.055573
BA2400       1        0.041231
BA2762       2        0.043466
BA2312       3        0.053919
BA2813       5        0.047033
BA2211       1        0.037223
BA2171       1        0.039831
BA2746       5        0.022741
BA2798       6        0.010410
BA2588       1        0.018624
BA2296       1        0.025226
BA2300       3        0.025298
BA2545       1        0.001596
BA2840       1        0.000000
BA2528       1        0.020033
BA2646       1        0.027274
BA3067       1        0.000051
BA2926       3        0.042143
BA2272       1        0.032211
BA2306       6        0.063961
BA2726       1        0.023866
BA2234       1        0.077070
BA2022       3        0.046483
BA2037       1        0.058499
BA2184       1        0.021046
BA3009       1        0.018344
BA2442       3        0.046460
BA2882       1        0.006051
BA2347       6        0.001422
BA2570       2        0.010557
BA2721       1        0.035119
BA2728       1        0.008819
BA2098       1        0.045524
BA2951       3        0.018157
BA2778       1        0.004655
BA3153       5        0.001430
BA2820       1        0.066307
BA2704       1        0.032823
BA2584       3        0.027758
BA3079       3        0.019883
BA2361       5        0.001615
BA2472       2        0.002349
BA2047       1        0.031345
BA2101       1        0.004684
BA2082       2        0.012920
BA2456       2        0.019434
BA2175       2        0.001021
BA2507       5        0.037328
BA2563       3        0.031837
BA2984       1        0.067985
BA2414       5        0.026132
BA2697       3        0.015928
BA2644       3        0.023868
BA2011       3        0.009916
BA2217       1        0.020454
BA2454       2        0.026572
BA2776       1        0.036422
BA2135       6        0.024411
BA2914       1        0.005601
BA2500       1        0.019627
BA3108       1        0.013652
BA2303       3        0.022285
BA2160       3        0.058972
BA2590       5        0.047703
BA3195       5        0.064294
BA3036       2        0.019645
BA2971       6        0.002431
BA3410       8        0.036943
BA3118       2        0.004026
BA3206       1        0.021037
BA3217       5        0.086179
BA3405       3        0.018856
BA3306       5        0.003610
BA3413       3        0.017387
BA3411       1        0.002561
BA3133       1        0.015745
BA3451       1        0.016798
BA3286       1        0.029779
BA3212       1        0.000015
BA3103       2        0.007336
BA3271       1        0.064128
BA3152       1        0.016986
BA3095       1        0.023257
BA3251       5        0.020428
BA3362       1        0.112038
BA3135       8        0.061405
BA3408       8        0.000831
BA3098       3        0.033627
BA3435       1        0.034169
BA3261       1        0.013068
BA3203       6        0.015732
BA3299       6        0.018947
BA3347       5        0.008682
BA3126       1        0.054394
BA3418       8        0.003037
BA3245       5        0.011100
BA3085       1        0.038347
BA3171       1        0.008842
BA3277       5        0.024869
BA3157       1        0.032510
BA3433       5        0.021451
BA3374       1        0.031982
BA3450       7        0.011188
BA3167       2        0.027535
BA3269       5        0.015017
BA3110       2        0.040945
BA3156       8        0.000000
BA3226       1        0.049037
BA3421       5        0.006804
BA3232       1        0.026550
BA3289       5        0.002958
BA3430       5        0.009581
BA3384       1        0.023295
BA3427       1        0.002140
BA3449       8        0.009003
BA3163       1        0.002417
BA3158       3        0.021385
BA3436       1        0.082168
BA3154       7        0.002577
BA3162       2        0.006165
BA3352       2        0.041104
BA3084       1        0.048534
BA3149       5        0.004310
BA3169       5        0.006727
BA3180       5        0.010119
BA3255       1        0.026705
BA3438       1        0.071861
BA3345       8        0.000454
BA3431       7        0.004330
BA3181       8        0.003665
BA3341       2        0.004039
BA3191       1        0.007618
BA3197       1        0.034641
BA3448       1        0.035039
BA3453       5        0.016535
BA3406       3        0.039965
BA3334       2        0.007433
BA3447       7        0.020727
BA3116       5        0.002312
BA3280       5        0.024653
BA3185       5        0.043956
BA3094       1        0.021738
BA3318       2        0.024985
BA3216       5        0.065051
BA3332       7        0.011072
BA3373       1        0.010877
BA3319       1        0.025831
BA3328       1        0.017171
BA3240       1        0.020989
BA3142       1        0.010895
BA3333       5        0.084506
BA3381       1        0.009556
BA3290       1        0.006509
BA3207       1        0.036228
BA3305       5        0.016158
BA3434       1        0.019691
BA3189       1        0.059241
BA3264       1        0.057329
BA3329       5        0.000303
BA3225       1        0.031766
BA3397       1        0.017280
BA3311       1        0.035947
BA3422       5        0.025190
BA3213       5        0.013084
BA3415       1        0.049992
BA3270       1        0.005907
BA3324       1        0.020714
BA3335       5        0.022600
BA3199       5        0.027116
BA3326       5        0.021118
BA3297       1        0.068908
BA3227       1        0.051788
BA3412       1        0.049115
BA3250       1        0.020047
BA3177       1        0.028222
BA3315       1        0.010933
BA3182       1        0.010615
BA3369       1        0.026352
BA3078       1        0.054784
BA3386       1        0.018193
BA3176       1        0.026982
BA3258       1        0.021553
BA3295       1        0.008688
BA3136       1        0.068189
BA3234       1        0.039467
BA3087       1        0.076619
BA3454       1        0.047924
BA3302       1        0.060389
BA3117       1        0.012758
BA3266       1        0.053056
BA3268       1        0.031568
BA3229       1        0.010082
BA3353       1        0.035545
BA3312       1        0.004598
BA3119       1        0.063431
BA3219       1        0.034831
BA3351       1        0.014249
BA3357       1        0.009160
BA3208       1        0.038881
BA3310       1        0.077405
BA3200       1        0.037101
BA3146       1        0.030273
BA3211       1        0.023930
BA3130       1        0.000538
BA3376       1        0.054915
BA3137       1        0.010854
BA3300       1        0.007361
BA3375       1        0.050986
BA3385       1        0.027920
BA3416       1        0.081478
BA3123       1        0.003239
