#Boxplots d'expressions du gène IDH1 en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 43.062, p-value = 0.00000
#Tableau des résultats :
Sample Feature  ExpressionGene
BA3273       2        4.109488
BA2893       3        5.618173
BA2044       1        6.288237
BA2489       2        3.223328
BA2908       1        6.097272
BA2054       3        6.449470
BA2872       1        5.474333
BA2041       2        3.748487
BA2464       1        6.049822
BA2902       4        5.086171
BA2541       1        6.295562
BA2843       4        4.576913
BA2497       1        7.274627
BA2718       1        6.755975
BA2575       1        7.352990
BA2593       3        7.863751
BA2791       2        3.891447
BA2620       1        7.076958
BA2629       1        6.172519
BA2870       1        7.691603
BA2682       4        5.900766
BA2276       2        4.910223
BA2709       2        6.541508
BA2789       1        5.915548
BA2538       2        4.373078
BA2583       5        5.200819
BA2806       2        6.088794
BA2441       1        5.833699
BA2514       2        4.599365
BA2520       5        4.597237
BA2479       5        2.614226
BA2281       1        5.989581
BA2932       1        7.485944
BA2123       2        4.523349
BA2844       2        5.436577
BA2660       1        6.805454
BA2836       2        4.624273
BA2714       1        7.149985
BA2440       5        5.275766
BA2036       3        6.685937
BA2828       1        6.343221
BA2952       1        7.213780
BA2410       2        4.981952
BA2139       3        7.286229
BA2051       5        4.798375
BA2532       2        5.868219
BA2494       5        3.750766
BA2748       1        6.454558
BA2622       1        5.889614
BA2970       2        4.235478
BA2839       2        5.328460
BA2868       3        6.888677
BA3011       1        4.832337
BA2052       2        4.368671
BA2510       5        4.679227
BA2691       1        6.431936
BA2374       1        7.589914
BA2804       5        5.269579
BA2675       1        7.410088
BA2031       1        6.826121
BA2198       3        6.555022
BA2066       1        6.184208
BA2344       3        5.954391
BA2459       2        5.735168
BA2229       5        4.100739
BA2559       5        5.074090
BA2093       1        5.341519
BA2000       3        7.957659
BA2425       1        4.809206
BA2905       5        3.146128
BA2304       3        7.611230
BA2976       1        6.030673
BA2386       2        4.259812
BA2035       1        5.466284
BA2760       5        5.353027
BA2201       1        7.154820
BA2355       5        2.573749
BA2113       1        6.249564
BA2955       1        6.587276
BA2322       1        5.614781
BA2020       3        5.928330
BA2226       1        6.577728
BA2376       1        6.971102
BA2121       1        5.635138
BA2944       3        4.641675
BA2033       5        5.272498
BA2867       2        3.686687
BA2089       1        6.662327
BA2224       1        4.840740
BA2046       2        4.417529
BA2972       1        5.582338
BA2978       1        5.904762
BA2851       1        6.525313
BA2587       1        6.466802
BA2024       1        5.214673
BA2426       5        5.069166
BA2271       1        5.612918
BA3004       1        5.905970
BA3010       6        5.439913
BA2662       1        6.727570
BA2658       1        6.051521
BA2512       3        7.076261
BA2109       1        5.045505
BA2242       1        4.498130
BA2132       6        4.475736
BA2846       1        5.102822
BA2521       1        7.608767
BA2885       1        8.369512
BA2639       1        6.323608
BA2775       3        6.516571
BA2402       1        4.971055
BA2097       4        4.201357
BA2399       2        6.077754
BA2174       1        6.132085
BA3001       1        6.346913
BA2911       1        6.061217
BA2311       2        5.871790
BA3040       4        5.542451
BA2724       2        5.664388
BA2821       1        6.917932
BA2233       4        4.794527
BA2744       1        6.820081
BA2501       3        5.766866
BA2301       5        4.862877
BA2880       5        5.088310
BA2621       6        4.961629
BA2866       4        5.370850
BA2212       2        4.789271
BA2477       1        6.597343
BA2685       6        3.977916
BA2273       6        4.973534
BA2124       3        4.789271
BA2400       1        6.508048
BA2762       2        5.084038
BA2312       3        5.918355
BA2813       5        5.859365
BA2211       1        6.532987
BA2171       1        6.056117
BA2746       5        6.808456
BA2798       6        4.188306
BA2588       1        5.369020
BA2296       1        6.113809
BA2300       3        6.531994
BA2545       1        6.060367
BA2840       1        5.510159
BA2528       1        5.796034
BA2646       1        5.434746
BA2926       3        6.297378
BA2272       1        7.517327
BA2306       6        5.955203
BA2726       1        8.891229
BA2234       1        6.971769
BA2022       3        6.707012
BA2037       1        6.279172
BA2184       1        6.134182
BA3009       1        5.366196
BA2442       3        7.795214
BA2882       1        6.155659
BA2570       2        5.175940
BA2721       1        5.897651
BA2728       1        5.977725
BA2098       1        6.974502
BA2951       3        5.243281
BA2778       1        7.016137
BA3153       5        4.270419
BA2820       1        7.118892
BA2704       1        5.973614
BA2584       3        5.727913
BA3079       3        5.575612
BA2361       5        4.200618
BA2472       2        4.067683
BA2047       1        7.530936
BA2101       1        4.133976
BA2082       2        4.305398
BA2456       2        5.492150
BA2175       2        4.793476
BA2507       5        4.697888
BA2563       3        6.316324
BA2984       1        4.985487
BA2414       5        6.115498
BA2697       3        4.996651
BA2644       3        5.722134
BA2011       3        3.332681
BA2217       1        6.012543
BA2454       2        4.359805
BA2776       1        6.834644
BA2135       6        3.535254
BA2914       1        6.588885
BA2500       1        6.135059
BA3108       1        5.436219
BA2303       3        8.270317
BA2160       3        6.002619
BA2590       5        5.571169
BA3195       5        5.026541
BA3036       2        5.537226
BA2971       6        4.859363
BA3410       8        4.721462
BA3118       2        5.379287
BA3206       1        6.697506
BA3217       5        6.209206
BA3405       3        6.899687
BA3306       5        4.189053
BA3413       3        6.416033
BA3411       1        6.047757
BA3133       1        6.381713
BA3451       1        7.550843
BA3286       1        7.525332
BA3212       1        5.681929
BA3103       2        4.181320
BA3271       1        7.598087
BA3152       1        7.144593
BA3095       1        7.015438
BA3251       5        6.816298
BA3362       1        7.538678
BA3135       8        4.339033
BA3408       8        3.170793
BA3098       3        6.640184
BA3435       1        6.225036
BA3261       1        4.654408
BA3203       6        4.187161
BA3299       6        5.206865
BA3347       5        6.061686
BA3126       1        7.768842
BA3418       8        4.202919
BA3245       5        5.523908
BA3085       1        5.329202
BA3171       1        5.638210
BA3277       5        4.464478
BA3157       1        5.298393
BA3433       5        3.747592
BA3374       1        6.578711
BA3450       7        4.145202
BA3167       2        5.246115
BA3269       5        4.890925
BA3110       2        5.578205
BA3156       8        3.936706
BA3226       1        6.062989
BA3421       5        5.966665
BA3232       1        7.469974
BA3289       5        4.750279
BA3430       5        4.695064
BA3384       1        7.226253
BA3427       1        5.370146
BA3449       8        5.381867
BA3163       1        7.168761
BA3158       3        5.346915
BA3436       1        6.553365
BA3154       7        4.578696
BA3162       2        5.299862
BA3352       2        5.412450
BA3084       1        7.016879
BA3149       5        3.777457
BA3169       5        6.884921
BA3180       5        5.065630
BA3255       1        7.591012
BA3438       1        6.964902
BA3345       8        5.130881
BA3431       7        5.068462
BA3181       8        6.182518
BA3341       2        4.264011
BA3191       1        7.033358
BA3197       1        6.650696
BA3448       1        6.110395
BA3453       5        4.295669
BA3406       3        6.788025
BA3334       2        5.574127
BA3447       7        4.847044
BA3116       5        4.666818
BA3280       5        4.552381
BA3185       5        5.046949
BA3094       1        5.389846
BA3318       2        4.069250
BA3216       5        5.324853
BA3332       7        4.594034
BA3373       1        5.952758
BA3319       1        7.317585
BA3328       1        6.128172
BA3240       1        6.149754
BA3142       1        5.685354
BA3333       5        4.939975
BA3381       1        5.926764
BA3290       1        5.512417
BA3207       1        7.401089
BA3305       5        6.635379
BA3434       1        5.429664
BA3189       1        6.196064
BA3264       1        5.729415
BA3329       5        3.664719
BA3225       1        7.564367
BA3397       1        6.862811
BA3311       1        6.857682
BA3422       5        4.326716
BA3213       5        5.726756
BA3415       1        7.061661
BA3270       1        6.418971
BA3324       1        6.604762
BA3335       5        5.394953
BA3199       5        5.734428
BA3326       5        7.946359
BA3297       1        6.599996
BA3227       1        6.399263
BA3412       1        7.464741
BA3250       1        6.976628
BA3177       1        7.227055
BA3315       1        6.214105
BA3182       1        6.688678
BA3369       1        6.666200
BA3078       1        6.769580
BA3386       1        8.120419
BA3176       1        6.398322
BA3258       1        7.096413
BA3295       1        6.956856
BA3136       1        6.952775
BA3234       1        7.386670
BA3087       1        7.023488
BA3454       1        7.903422
BA3302       1        6.220206
BA3117       1        6.299624
BA3266       1        7.134335
BA3268       1        6.019124
BA3229       1        5.899190
BA3353       1        6.213634
BA3312       1        7.070260
BA3119       1        5.612554
BA3219       1        7.405106
BA3351       1        6.823692
BA3357       1        5.974006
BA3208       1        6.470777
BA3310       1        5.164632
BA3200       1        6.145020
BA3146       1        7.138312
BA3211       1        6.452499
BA3130       1        6.784916
BA3376       1        7.687752
BA3137       1        6.430001
BA3300       1        5.754545
BA3375       1        6.354452
BA3385       1        7.091190
BA3416       1        6.566338
BA3123       1        5.056482
