seq_name	BA2000R-PBMC	BA2003R-PBMC	BA2004R-PBMC	BA2006R-PBMC	BA2011R-PBMC	BA2019R-PBMC	BA2020R-BM	BA2022R-PBMC	BA2023R-BM	BA2024R-BM	BA2025R-BM	BA2031R-BM	BA2032R-PBMC	BA2033R-PBMC	BA2034R-PBMC	BA2035R-PBMC	BA2036R-PBMC	BA2037R-BM	BA2041R-BM	BA2044R-BM	BA2046R-BM	BA2047R-PBMC	BA2050R-BM	BA2051R-BM	BA2052R-BM	BA2053R-PBMC	BA2054R-BM	BA2055R-PBMC	BA2063R-PBMC	BA2065R-BM	BA2066R-BM	BA2068R-BM	BA2069R-BM	BA2072R-BM	BA2079R-PBMC	BA2080R-BM	BA2081R-BM	BA2082R-BM	BA2087R-PBMC	BA2088R-BM	BA2089R-PBMC	BA2093R-BM	BA2094R-PBMC	BA2095R-PBMC	BA2096R-BM	BA2097R-PBMC	BA2098R-BM	BA2100R-PBMC	BA2101R-PBMC	BA2104R-PBMC	BA2106R-BM	BA2109R-PBMC	BA2110R-BM	BA2113R-BM	BA2116R-PBMC	BA2121R-BM	BA2122R-BM	BA2123R-BM	BA2124R-BM	BA2125R-BM	BA2132R-PBMC	BA2133R-PBMC	BA2134R-PBMC	BA2135R-BM	BA2139R-PBMC	BA2143R-BM	BA2148R-PBMC	BA2153R-BM	BA2155R-BM	BA2156R-BM	BA2162R-PBMC	BA2163R-BM	BA2168R-PBMC	BA2169R-PBMC	BA2171R-BM	BA2172R-PBMC	BA2174R-BM	BA2175R-PBMC	BA2184R-BM	BA2195R-PBMC	BA2198R-BM	BA2200R-BM	BA2201R-BM	BA2209R-PBMC	BA2211R-BM	BA2212R-BM	BA2217R-BM	BA2218R-PBMC	BA2220R-BM	BA2221R-BM	BA2224R-BM	BA2226R-BM	BA2227R-BM	BA2228R-BM	BA2229R-PBMC	BA2233R-BM	BA2234R-BM	BA2235R-BM	BA2236R-BM	BA2239R-BM	BA2240R-PBMC	BA2242R-PBMC	BA2244R-PBMC	BA2245R-PBMC	BA2248R-PBMC	BA2249R-PBMC	BA2251R-PBMC	BA2256R-BM	BA2260R-PBMC	BA2261R-BM	BA2269R-BM	BA2271R-PBMC	BA2272R-PBMC	BA2273R-BM	BA2275R-BM	BA2276R-BM	BA2277R-PBMC	BA2280R-PBMC	BA2281R-BM	BA2282R-PBMC	BA2286R-BM	BA2288R-BM	BA2292R-BM	BA2294R-BM	BA2296R-BM	BA2300R-BM	BA2301R-BM	BA2302R-PBMC	BA2304R-BM	BA2306R-PBMC	BA2308R-PBMC	BA2309R-BM	BA2311R-PBMC	BA2312R-PBMC	BA2316R-BM	BA2322R-BM	BA2325R-PBMC	BA2329R-BM	BA2334R-PBMC	BA2339R-PBMC	BA2344R-PBMC	BA2347R-PBMC	BA2348R-PBMC	BA2350R-PBMC	BA2354R-BM	BA2355R-BM	BA2357R-BM	BA2360R-BM	BA2361R-BM	BA2363R-PBMC	BA2369R-BM	BA2374R-BM	BA2375R-PBMC	BA2376R-BM	BA2377R-BM	BA2379R-BM	BA2385R-BM	BA2386R-PBMC	BA2387R-BM	BA2394R-PBMC	BA2399R-BM	BA2400R-BM	BA2402R-PBMC	BA2405R-PBMC	BA2406R-BM	BA2409R-BM	BA2410R-BM	BA2412R-PBMC	BA2413R-BM	BA2414R-BM	BA2415R-BM	BA2417R-PBMC	BA2418R-PBMC	BA2420R-BM	BA2421R-PBMC	BA2423R-PBMC	BA2425R-PBMC	BA2426R-BM	BA2427R-PBMC	BA2429R-PBMC	BA2440R-BM	BA2441R-PBMC	BA2442R-PBMC	BA2446R-BM	BA2449R-BM	BA2450R-PBMC	BA2452R-BM	BA2454R-PBMC	BA2455R-PBMC	BA2456R-PBMC	BA2459R-BM	BA2461R-BM	BA2463R-PBMC	BA2464R-BM	BA2469R-BM	BA2470R-PBMC	BA2472R-BM	BA2473R-BM	BA2474R-BM	BA2477R-BM	BA2479R-PBMC	BA2480R-PBMC	BA2481R-BM	BA2482R-BM	BA2483R-PBMC	BA2485R-BM	BA2488R-BM	BA2489R-BM	BA2492R-BM	BA2494R-PBMC	BA2496R-BM	BA2497R-BM	BA2499R-PBMC	BA2500R-BM	BA2501R-PBMC	BA2502R-PBMC	BA2505R-PBMC	BA2507R-PBMC	BA2510R-PBMC	BA2511R-PBMC	BA2512R-PBMC	BA2514R-BM	BA2515R-BM	BA2520R-PBMC	BA2521R-BM	BA2523R-BM	BA2524R-PBMC	BA2525R-PBMC	BA2526R-PBMC	BA2528R-BM	BA2532R-BM	BA2534R-BM	BA2538R-PBMC	BA2539R-BM	BA2540R-BM	BA2541R-BM	BA2545R-BM	BA2546R-BM	BA2552R-PBMC	BA2559R-BM	BA2561R-BM	BA2563R-BM	BA2564R-PBMC	BA2567R-PBMC	BA2570R-PBMC	BA2575R-BM	BA2577R-BM	BA2579R-PBMC	BA2583R-BM	BA2584R-PBMC	BA2587R-BM	BA2588R-BM	BA2589R-PBMC	BA2592R-BM	BA2593R-PBMC	BA2594R-BM	BA2595R-PBMC	BA2597R-PBMC	BA2600R-PBMC	BA2603R-BM	BA2618R-BM	BA2619R-PBMC	BA2620R-BM	BA2621R-PBMC	BA2622R-BM	BA2623R-PBMC	BA2629R-BM	BA2631R-BM	BA2634R-PBMC	BA2636R-PBMC	BA2639R-PBMC	BA2644R-BM	BA2645R-PBMC	BA2646R-BM	BA2649R-BM	BA2651R-BM	BA2653R-PBMC	BA2655R-BM	BA2656R-PBMC	BA2657R-PBMC	BA2658R-PBMC	BA2659R-BM	BA2660R-BM	BA2662R-BM	BA2663R-BM	BA2667R-BM	BA2670R-PBMC	BA2674R-BM	BA2675R-PBMC	BA2676R-BM	BA2677R-BM	BA2681R-BM	BA2682R-PBMC	BA2685R-BM	BA2688R-PBMC	BA2691R-PBMC	BA2694R-PBMC	BA2695R-PBMC	BA2697R-PBMC	BA2701R-PBMC	BA2704R-BM	BA2705R-PBMC	BA2707R-PBMC	BA2709R-BM	BA2712R-PBMC	BA2714R-PBMC	BA2715R-BM	BA2718R-BM	BA2720R-BM	BA2721R-PBMC	BA2722R-PBMC	BA2723R-PBMC	BA2724R-BM	BA2726R-PBMC	BA2727R-PBMC	BA2728R-BM	BA2731R-PBMC	BA2733R-PBMC	BA2735R-PBMC	BA2737R-PBMC	BA2742R-PBMC	BA2744R-PBMC	BA2746R-BM	BA2747R-PBMC	BA2748R-BM	BA2751R-PBMC	BA2756R-BM	BA2758R-PBMC	BA2760R-BM	BA2762R-PBMC	BA2764R-BM	BA2765R-PBMC	BA2769R-PBMC	BA2772R-PBMC	BA2775R-PBMC	BA2776R-PBMC	BA2778R-BM	BA2782R-BM	BA2786R-PBMC	BA2787R-PBMC	BA2789R-BM	BA2791R-BM	BA2792R-BM	BA2798R-BM	BA2801R-PBMC	BA2802R-PBMC	BA2804R-BM	BA2806R-PBMC	BA2808R-PBMC	BA2809R-PBMC	BA2811R-BM	BA2812R-PBMC	BA2813R-BM	BA2814R-PBMC	BA2816R-BM	BA2817R-PBMC	BA2820R-BM	BA2821R-BM	BA2822R-PBMC	BA2824R-PBMC	BA2828R-PBMC	BA2829R-PBMC	BA2830R-PBMC	BA2832R-PBMC	BA2836R-PBMC	BA2837R-PBMC	BA2839R-BM	BA2840R-BM	BA2841R-BM	BA2842R-PBMC	BA2843R-BM	BA2844R-BM	BA2846R-BM	BA2850R-PBMC	BA2851R-BM	BA2852R-PBMC	BA2855R-BM	BA2856R-PBMC	BA2858R-BM	BA2860R-PBMC	BA2861R-BM	BA2865R-BM	BA2866R-BM	BA2867R-BM	BA2868R-PBMC	BA2870R-BM	BA2871R-PBMC	BA2872R-BM	BA2876R-PBMC	BA2879R-BM	BA2880R-BM	BA2882R-PBMC	BA2883R-BM	BA2885R-BM	BA2887R-BM	BA2889R-BM	BA2893R-BM	BA2901R-BM	BA2902R-BM	BA2903R-PBMC	BA2904R-PBMC	BA2905R-PBMC	BA2906R-PBMC	BA2908R-BM	BA2909R-BM	BA2910R-PBMC	BA2911R-PBMC	BA2914R-BM	BA2915R-PBMC	BA2921R-PBMC	BA2922R-BM	BA2923R-PBMC	BA2926R-BM	BA2928R-PBMC	BA2930R-PBMC	BA2932R-BM	BA2934R-PBMC	BA2935R-PBMC	BA2937R-BM	BA2939R-PBMC	BA2944R-PBMC	BA2947R-PBMC	BA2948R-PBMC	BA2950R-PBMC	BA2951R-PBMC	BA2952R-BM	BA2953R-BM	BA2955R-BM	BA2956R-PBMC	BA2962R-BM	BA2970R-BM	BA2972R-BM	BA2976R-BM	BA2978R-PBMC	BA2981R-BM	BA2984R-PBMC	BA2986R-BM	BA2989R-BM	BA2992R-BM	BA2993R-PBMC	BA2994R-PBMC	BA2995R-BM	BA2999R-BM	BA3001R-BM	BA3002R-PBMC	BA3004R-BM	BA3006R-PBMC	BA3008R-PBMC	BA3009R-BM	BA3010R-PBMC	BA3011R-BM	BA3013R-BM	BA3023R-PBMC	BA3025R-PBMC	BA3027R-PBMC	BA3029R-PBMC	BA3030R-BM	BA3037R-BM	BA3038R-BM	BA3040R-BM	BA3042R-BM	BA3043R-PBMC	BA3049R-BM	BA3051R-BM	BA3053R-PBMC	BA3064R-PBMC	BA3067R-PBMC	BA3068R-PBMC	BA3070R-PBMC	BA3071R-PBMC	BA3072R-PBMC	BA3075R-BM	BA3076R-PBMC	BA3077R-PBMC
CEBPA_ref44_kmer10.kmer1 ct:1	3	7	31	0	0	0	0	31	6	4	23	20	7	33	13	2	45	27	12	6	0	10	11	17	0	7	4	0	8	22	5	36	11	3	0	17	15	46	27	17	0	43	36	24	11	11	47	4	4	14	7	14	21	24	12	9	5	8	10	3	0	6	20	0	21	22	0	0	19	85	21	8	14	4	23	3	29	38	71	0	22	17	23	6	36	6	5	0	10	0	5	20	4	4	3	13	42	6	9	20	6	30	0	8	13	30	9	5	6	0	10	12	6	16	4	8	20	12	11	15	47	0	0	7	40	0	4	5	7	0	18	20	0	18	4	0	14	8	13	14	6	15	13	18	14	7	0	75	22	10	4	10	28	30	55	3	6	9	21	16	3	38	3	0	0	3	40	18	0	9	28	89	0	26	45	16	0	0	5	12	12	13	22	45	0	23	10	0	6	40	7	15	6	11	18	0	0	20	5	11	12	5	12	21	4	14	35	16	10	0	7	33	2	0	4	4	18	0	47	0	16	5	0	0	11	22	0	0	9	7	9	11	11	14	16	22	5	9	25	33	38	0	30	6	20	7	84	11	4	38	0	5	10	2	0	29	16	0	5	29	3	45	28	14	21	5	14	22	0	4	4	0	0	24	16	6	0	3	38	28	29	5	0	19	19	6	0	0	15	10	44	5	9	14	0	8	8	0	3	31	30	67	8	19	7	18	17	52	0	41	24	3	6	0	17	27	7	15	4	40	4	3	7	14	50	13	5	4	13	17	0	5	12	2	17	11	53	17	0	9	39	17	17	6	16	2	6	21	43	15	11	6	22	25	2	3	101	8	18	17	4	4	0	12	14	11	12	0	27	6	0	4	15	18	0	5	15	11	2	0	9	14	8	3	25	15	22	3	14	26	26	54	3	15	12	0	11	12	6	28	12	7	17	9	10	9	14	0	0	21	17	9	23	15	41	8	0	27	5	25	0	11	25	0	37	16	0	21	0	13	8	17	12	18	12	0	17	3	5	18	36	7	0	7	22	39	6	0	18	20	6	10	20	38	0	7	0	23	15	4	28	16	7	0	21	24	18	0	20	10	15	11	9	27
CEBPA_ref44_kmer8.kmer1 ct:1	3	7	31	0	0	0	0	31	6	4	23	20	7	33	13	2	45	27	12	6	0	10	11	17	0	7	4	0	8	22	5	36	11	3	0	17	15	46	27	17	0	43	36	24	11	11	47	4	4	14	7	14	21	24	12	9	5	8	10	3	0	6	20	0	21	22	0	0	19	54	21	8	14	4	23	3	29	38	71	0	22	17	2	6	36	6	5	0	10	0	5	20	4	4	3	13	33	6	9	20	6	30	0	8	13	30	9	5	6	0	10	12	6	16	4	8	20	12	11	15	48	0	0	7	40	0	4	5	7	0	18	20	0	18	4	0	14	8	13	14	6	15	13	18	14	7	0	69	22	10	4	10	28	30	55	3	6	9	21	16	3	20	3	0	0	3	40	18	0	9	28	89	0	26	45	16	0	0	5	12	12	13	22	45	0	23	10	0	6	40	0	15	6	11	18	0	0	20	5	11	12	5	12	21	4	14	35	16	10	0	7	33	2	0	4	4	18	0	47	0	16	5	0	0	11	22	0	0	9	7	9	11	11	14	16	22	5	9	25	33	35	0	30	6	20	7	84	11	4	38	0	5	10	2	0	29	16	0	5	29	3	45	28	14	21	5	14	22	0	4	4	0	0	24	16	6	0	3	38	28	29	5	0	19	19	6	0	0	15	10	44	5	9	14	0	8	8	0	3	31	30	67	8	19	7	18	17	50	0	41	24	3	6	0	17	27	7	15	4	33	4	3	7	14	50	13	5	4	13	17	0	5	12	2	17	11	52	17	0	9	39	17	17	6	16	2	6	21	43	15	11	6	22	25	2	3	101	8	18	17	4	4	0	12	14	11	12	0	27	6	0	4	15	0	0	5	15	11	2	0	9	14	8	3	25	15	22	3	14	26	26	54	3	15	12	0	11	12	6	28	12	7	17	9	10	9	14	0	0	21	17	9	23	15	41	8	0	27	5	25	0	0	25	0	37	16	0	21	0	13	8	17	12	18	12	0	17	0	5	18	36	7	0	7	22	39	6	0	18	20	6	3	20	38	0	7	0	12	15	4	28	16	7	0	21	24	18	0	20	8	15	11	9	27
CEBPA_ref44_kmer20.kmer1 ct:1	68	31	31	0	8	2	38	70	66	19	56	20	46	33	13	32	179	27	23	36	8	171	47	17	13	29	52	3	8	22	62	173	65	34	14	158	53	177	90	11	24	43	146	97	11	43	52	27	4	105	34	14	21	24	12	9	20	8	115	24	28	6	20	9	21	22	6	11	141	411	21	8	14	32	101	25	29	119	553	35	22	82	23	6	154	39	128	5	10	12	5	20	20	17	31	13	123	87	96	20	63	118	41	39	13	27	95	33	56	11	10	51	48	16	47	30	253	127	11	48	139	4	8	37	290	25	60	47	81	10	18	20	30	18	27	5	44	78	53	14	26	15	13	18	37	7	10	360	58	10	28	160	28	30	228	15	56	73	135	16	56	134	34	0	12	69	101	18	14	9	28	263	18	34	75	90	21	9	28	12	12	13	22	77	8	23	59	20	77	136	7	15	77	65	18	11	20	20	40	56	12	122	12	23	59	65	86	30	26	7	46	33	32	25	70	21	18	6	47	18	52	17	3	3	94	22	19	8	94	39	69	11	11	41	16	26	29	41	95	33	163	25	30	6	20	32	255	15	48	38	18	50	40	18	0	29	16	0	33	29	33	70	28	14	21	30	14	22	22	45	36	16	10	47	61	30	2	19	130	28	29	47	23	41	42	42	9	20	104	10	117	5	55	14	6	8	35	21	34	38	73	73	54	19	77	52	17	307	0	59	24	5	26	25	17	38	60	15	26	139	39	35	65	73	209	13	32	34	13	17	7	25	12	43	103	54	60	43	16	9	123	48	26	50	16	9	114	63	45	43	60	40	59	112	30	3	99	66	18	17	20	43	9	69	80	11	114	0	125	6	2	121	118	18	20	5	15	11	32	39	63	87	40	54	295	66	35	22	14	26	26	106	24	80	62	0	123	50	44	17	66	58	22	61	40	37	81	21	5	21	83	155	49	101	46	41	7	39	49	25	14	11	25	10	37	142	8	21	8	58	8	165	12	11	12	23	17	37	35	18	58	43	17	47	22	75	50	0	18	20	35	42	20	312	10	45	13	88	43	22	108	58	18	15	21	62	18	13	20	50	50	11	9	64
CEBPA_ref44_kmer21.kmer1 ct:1	68	31	31	0	8	2	38	70	66	19	56	20	46	33	13	32	209	27	23	36	8	171	47	17	13	29	52	3	8	22	62	173	65	34	14	158	53	177	90	11	24	43	146	97	11	43	52	27	4	105	34	14	21	24	12	9	20	8	115	24	28	6	20	9	21	22	6	11	141	419	21	8	14	32	101	25	29	133	553	35	22	82	23	6	154	39	128	5	10	12	5	20	20	17	31	13	123	87	96	20	63	118	41	39	13	27	95	33	56	11	10	51	48	16	47	30	288	144	11	48	139	4	8	37	290	25	60	47	81	10	18	20	30	18	27	5	44	78	53	14	26	15	13	18	37	7	10	369	58	10	28	160	28	30	228	15	56	73	135	16	56	134	34	0	12	69	101	18	14	9	28	268	18	34	75	90	21	9	28	12	12	13	22	77	8	23	59	20	77	136	7	15	77	65	18	11	20	20	40	56	12	122	12	23	59	70	86	30	26	7	46	33	32	25	70	21	18	6	47	18	52	17	58	3	94	22	19	8	94	39	69	11	11	41	16	26	29	41	95	33	163	25	30	6	20	32	256	15	48	38	18	50	40	18	0	29	16	0	33	29	33	70	28	14	21	30	14	80	22	45	36	16	10	47	61	30	2	19	130	28	29	47	23	41	42	42	9	20	104	10	117	5	55	14	6	8	35	21	34	38	73	73	54	19	77	52	17	317	0	59	24	5	26	25	17	38	60	15	26	150	39	35	65	73	209	13	32	34	13	17	7	25	12	43	103	54	60	43	16	9	123	48	26	50	16	9	114	63	45	43	60	40	59	112	30	3	99	66	18	17	20	43	9	69	80	11	114	0	125	6	2	121	137	18	20	5	15	11	32	39	63	90	40	54	295	66	35	22	14	26	26	106	24	80	62	0	123	50	44	17	66	58	22	61	40	37	81	21	5	21	86	155	49	101	46	41	7	39	49	25	14	11	25	10	37	142	8	21	8	58	8	165	12	11	12	23	17	37	35	18	58	43	17	47	22	75	50	0	18	20	35	42	20	312	10	45	13	88	43	22	307	58	18	15	21	62	18	13	20	50	50	11	9	64
CEBPA_ref44_kmer30.kmer1 ct:1	68	31	31	2	8	0	38	91	66	19	56	20	59	33	13	32	209	27	23	36	8	237	47	17	13	38	52	3	8	22	62	202	90	34	14	161	53	241	90	11	24	43	170	110	32	43	69	27	4	125	34	38	21	21	14	9	20	8	136	24	28	6	65	9	74	40	6	11	165	480	41	8	14	32	126	25	29	145	692	35	22	90	44	6	182	39	152	5	10	12	5	56	20	17	31	13	134	105	107	73	63	152	41	39	13	27	95	33	68	11	10	52	56	30	47	30	311	174	72	48	168	4	8	37	131	25	60	59	96	10	18	20	30	49	34	5	44	78	53	14	26	15	13	18	37	7	10	453	58	42	28	196	28	30	270	15	56	81	161	34	56	134	42	3	12	69	101	18	14	9	28	339	32	34	75	97	21	9	28	12	28	13	53	77	8	23	73	20	77	167	7	15	97	65	18	11	20	20	40	70	12	147	12	36	59	95	104	30	26	7	46	61	42	33	82	21	18	6	47	18	52	21	58	3	94	56	35	8	94	39	69	11	11	41	16	32	29	41	121	33	163	25	30	6	20	32	152	15	48	61	18	50	40	18	0	29	16	0	33	29	33	70	28	14	21	30	14	80	22	45	36	16	10	54	61	54	0	19	143	28	29	50	23	41	42	59	9	25	104	10	131	19	65	39	6	8	35	21	36	68	99	124	54	19	77	67	17	376	2	70	24	5	26	25	17	38	60	15	40	206	39	35	75	89	129	13	36	34	54	17	7	25	12	51	122	73	89	48	16	20	137	48	26	50	16	19	142	63	45	43	80	40	59	138	30	3	130	66	52	29	20	43	9	87	80	11	114	0	154	6	2	133	137	18	20	23	15	27	32	39	225	98	55	67	339	78	38	28	14	26	26	106	24	90	62	0	151	50	51	17	66	58	32	61	40	37	93	21	5	21	93	183	49	121	46	41	7	52	49	25	14	11	25	10	37	142	8	80	8	58	8	179	30	11	12	26	17	37	53	18	58	43	17	47	61	85	65	0	18	20	35	45	20	395	10	58	13	88	43	22	381	58	18	15	21	62	28	13	20	50	50	11	9	76
CEBPA_ref44_kmer27.kmer1 ct:1	68	31	31	0	8	2	38	91	66	19	56	20	52	33	13	32	209	27	23	36	8	210	47	17	13	29	52	3	8	22	62	173	65	34	14	162	53	216	90	11	24	43	170	105	32	43	69	27	4	125	34	38	21	24	12	9	20	8	115	24	28	6	64	9	74	22	6	11	165	449	21	8	14	32	126	25	29	145	646	35	22	82	23	6	182	39	144	5	10	12	5	20	20	17	31	13	123	87	96	58	63	152	41	39	13	27	95	33	56	11	10	52	56	16	47	30	288	144	72	48	149	4	8	37	131	25	60	59	96	10	18	20	30	18	34	5	44	78	53	14	26	15	13	18	37	7	10	425	58	10	28	160	28	30	250	15	56	73	146	34	56	134	42	3	12	69	101	18	14	9	28	318	24	34	75	97	21	9	28	12	28	13	22	77	8	23	64	20	77	156	7	15	89	65	18	11	20	20	40	70	12	122	12	36	59	95	94	30	26	7	46	61	32	33	79	21	18	6	47	18	52	21	58	3	94	22	19	8	94	39	69	11	11	41	16	26	29	41	121	33	163	25	30	6	20	32	300	15	48	61	18	50	40	18	0	29	16	0	33	29	33	70	28	14	21	30	14	80	22	45	36	16	10	54	61	54	0	19	130	28	29	47	23	41	42	59	9	20	104	10	121	19	65	14	6	8	35	21	34	68	96	108	54	19	77	67	17	346	0	59	24	5	26	25	17	38	60	15	40	174	39	35	65	80	246	13	36	34	54	17	7	25	12	47	122	54	60	43	16	20	137	48	26	50	16	19	132	63	45	43	60	40	59	138	30	3	130	66	42	29	20	43	9	79	80	11	114	0	145	6	2	121	137	18	20	5	15	11	32	39	207	98	55	67	324	75	34	28	14	26	26	106	24	90	62	0	141	50	51	17	66	58	32	61	40	37	81	21	5	21	93	170	49	107	46	41	7	39	49	25	14	11	25	10	37	142	8	80	8	58	8	165	12	11	12	23	17	37	35	18	58	43	17	47	61	85	61	0	18	20	35	42	20	362	10	45	13	88	43	22	354	58	18	15	21	62	28	13	20	50	50	11	9	76
CEBPA_ref44_kmer15.kmer1 ct:1	37	15	31	0	8	0	21	39	27	4	35	20	28	33	13	2	99	27	12	23	8	35	11	17	0	21	25	0	8	22	62	86	11	34	2	95	15	97	27	17	24	43	57	24	11	43	47	4	4	69	7	14	21	24	12	9	5	8	53	3	28	6	20	9	21	22	6	11	19	200	21	8	14	4	60	3	29	56	290	35	22	17	23	6	88	6	64	0	10	12	5	20	4	4	3	13	87	6	41	20	63	30	8	8	13	30	9	5	6	3	10	51	6	16	4	8	125	58	11	15	86	4	0	7	173	25	22	23	46	10	18	20	30	18	4	0	14	48	53	14	6	15	13	18	12	7	10	182	22	10	4	71	28	30	123	3	56	35	82	16	36	79	15	0	5	32	40	18	14	9	28	121	3	26	75	16	21	9	5	12	12	13	22	45	8	23	10	8	27	40	7	15	37	11	18	11	20	20	5	11	12	60	12	21	4	14	44	16	10	7	46	33	32	7	37	4	18	0	47	18	16	5	0	0	11	22	19	8	50	7	9	11	11	14	16	22	5	9	44	33	94	25	30	6	20	7	113	11	4	38	5	5	10	18	0	29	16	0	5	29	3	45	28	14	21	5	14	22	22	45	4	16	0	31	38	6	0	3	72	28	29	35	23	19	19	6	0	20	42	10	85	5	9	14	5	8	8	21	3	38	30	73	8	19	37	18	17	168	0	59	24	3	6	8	17	27	25	15	4	69	4	3	36	14	76	13	5	4	13	17	0	5	12	9	17	11	60	24	2	9	43	17	17	6	16	2	54	21	43	15	11	6	22	55	11	3	101	48	18	17	4	21	9	12	14	11	54	0	62	6	2	101	15	18	6	5	15	11	11	39	38	14	8	21	99	15	19	3	14	26	26	84	3	47	12	0	47	12	6	17	12	28	22	37	10	9	41	6	5	21	45	86	20	65	41	8	7	27	5	25	7	11	25	6	37	16	8	21	8	19	8	58	12	11	12	13	17	3	5	18	36	7	17	7	22	39	6	0	18	20	6	10	20	168	10	7	13	23	15	4	28	16	13	15	21	24	18	13	20	10	15	11	9	27
CEBPA_ref44_kmer26.kmer1 ct:1	68	31	31	0	8	2	38	91	66	19	56	20	52	33	13	32	209	27	23	36	8	210	47	17	13	29	52	3	8	22	62	173	65	34	14	164	53	216	90	11	24	43	165	97	11	43	52	27	4	125	34	38	21	24	12	9	20	8	115	24	28	6	20	9	74	22	6	11	165	440	21	8	14	32	126	25	29	145	622	35	22	82	23	6	182	39	137	5	10	12	5	20	20	17	31	13	123	87	96	58	63	139	41	39	13	27	95	33	56	11	10	52	56	16	47	30	288	144	11	48	139	4	8	37	316	25	60	54	96	10	18	20	30	18	34	5	44	78	53	14	26	15	13	18	37	7	10	413	58	10	28	160	28	30	243	15	56	73	146	34	56	134	42	3	12	69	101	18	14	9	28	318	24	34	75	90	21	9	28	12	28	13	22	77	8	23	66	20	77	156	7	15	77	65	18	11	20	20	40	70	12	122	12	36	59	95	94	30	26	7	46	61	32	33	79	21	18	6	47	18	52	21	58	3	94	22	19	8	94	39	69	11	11	41	16	26	29	41	121	33	163	25	30	6	20	32	300	15	48	38	18	50	40	18	0	29	16	0	33	29	33	70	28	14	21	30	14	80	22	45	36	16	10	48	61	30	0	19	130	28	29	47	23	41	42	59	9	20	104	10	121	5	55	14	6	8	35	21	34	68	92	108	54	19	77	67	17	346	0	59	24	5	26	25	17	38	60	15	30	174	39	35	65	73	246	13	32	34	54	17	7	25	12	47	122	54	60	43	16	9	123	48	26	50	16	19	132	63	45	43	60	40	59	138	30	3	130	66	42	29	20	43	9	69	80	11	114	0	145	6	2	121	137	18	20	5	15	11	32	39	207	98	55	54	324	66	34	28	14	26	26	106	24	80	62	0	123	50	51	17	66	58	22	61	40	37	81	21	5	21	93	170	49	107	46	41	7	39	49	25	14	11	25	10	37	142	8	21	8	58	8	165	12	11	12	23	17	37	35	18	58	43	17	47	22	85	56	0	18	20	35	42	20	352	10	45	13	88	43	22	354	58	18	15	21	62	28	13	20	50	50	11	9	76
CEBPA_ref44_kmer14.kmer1 ct:1	3	15	31	0	8	0	21	39	27	4	23	20	7	33	13	2	99	27	12	23	8	35	11	17	0	7	16	0	8	22	5	36	11	3	0	17	15	46	27	17	24	43	57	24	11	11	47	4	4	14	7	14	21	24	12	9	5	8	29	3	28	6	20	9	21	22	6	0	19	140	21	8	14	4	23	3	29	45	149	35	22	17	23	6	57	6	27	0	10	12	5	20	4	4	3	13	42	6	9	20	63	30	8	8	13	30	9	5	6	0	10	12	6	16	4	8	20	12	11	15	50	0	0	7	112	25	4	23	7	0	18	20	30	18	4	0	14	8	13	14	6	15	13	18	12	7	10	115	22	10	4	42	28	30	86	3	6	9	59	16	18	38	15	0	0	32	40	18	14	9	28	121	3	26	75	16	21	0	5	12	12	13	22	45	0	23	10	8	27	40	7	15	6	11	18	11	20	20	5	11	12	39	12	21	4	14	44	16	10	7	7	33	2	7	37	4	18	0	47	18	16	5	0	0	11	22	19	0	9	7	9	11	11	14	16	22	5	9	25	33	38	25	30	6	20	7	86	11	4	38	0	5	10	18	0	29	16	0	5	29	3	45	28	14	21	5	14	22	3	14	4	0	0	24	16	6	0	3	38	28	29	5	23	19	19	6	0	2	15	10	60	5	9	14	0	8	8	21	3	31	30	73	8	19	26	18	17	98	0	41	24	3	6	8	17	27	25	15	4	40	4	3	7	14	76	13	5	4	13	17	0	5	12	9	17	11	60	17	0	9	43	17	17	6	16	2	30	21	43	15	11	6	22	25	2	3	101	8	18	17	4	4	9	12	14	11	54	0	62	6	2	101	15	18	6	5	15	11	11	39	38	14	8	21	99	15	19	3	14	26	26	54	3	47	12	0	11	12	6	17	12	7	17	9	10	9	41	0	5	21	17	49	23	36	41	8	0	27	5	25	7	11	25	0	37	16	8	21	8	19	8	17	12	11	12	13	17	3	5	18	36	7	0	7	22	39	6	0	18	20	6	10	20	100	0	7	13	23	15	4	28	16	13	15	21	24	18	0	20	10	15	11	9	27
