seq_name	BA2040	BA2160	BA2303	BA2353	BA2516	BA2590	BA2647	BA2891	BA2924	BA2971	BA3036	BA3059	BA3073	BA3078	BA3079	BA3083	BA3084	BA3085	BA3087	BA3089	BA3094	BA3095	BA3098	BA3099	BA3103	BA3108	BA3109	BA3110	BA3114	BA3116	BA3117	BA3118	BA3119	BA3123	BA3124	BA3126	BA3128	BA3130	BA3133	BA3135	BA3136	BA3137	BA3138	BA3139	BA3141	BA3142	BA3145	BA3146	BA3149	BA3152	BA3153	BA3154	BA3156	BA3157	BA3158	BA3162	BA3163	BA3164	BA3167	BA3169	BA3171	BA3173	BA3174	BA3175	BA3176	BA3177	BA3178	BA3180	BA3181	BA3182	BA3183	BA3185	BA3186	BA3187	BA3189	BA3190	BA3191	BA3192	BA3194	BA3195	BA3197	BA3199	BA3200	BA3202	BA3203	BA3206	BA3207	BA3208	BA3210	BA3211	BA3212	BA3213	BA3214	BA3216	BA3217	BA3219	BA3221	BA3222	BA3225	BA3226	BA3227	BA3228	BA3229	BA3230	BA3232	BA3234	BA3235	BA3237	BA3240	BA3242	BA3243	BA3245	BA3249	BA3250	BA3251	BA3255	BA3258	BA3260	BA3261	BA3264	BA3266	BA3268	BA3269	BA3270	BA3271	BA3273	BA3275	BA3277	BA3280	BA3283	BA3285	BA3286	BA3289	BA3290	BA3293	BA3295	BA3296	BA3297	BA3299	BA3300	BA3302	BA3305	BA3306	BA3308	BA3310	BA3311	BA3312	BA3315	BA3317	BA3318	BA3319	BA3322	BA3324	BA3325	BA3326	BA3328	BA3329	BA3332	BA3333	BA3334	BA3335	BA3339	BA3341	BA3345	BA3347	BA3351	BA3352	BA3353	BA3357	BA3362	BA3367	BA3369	BA3371	BA3373	BA3374	BA3375	BA3376	BA3379	BA3380	BA3381	BA3384	BA3385	BA3386	BA3388	BA3390	BA3394	BA3395	BA3397	BA3399	BA3400	BA3403	BA3405	BA3406	BA3407	BA3408	BA3410	BA3411	BA3412	BA3413	BA3415	BA3416	BA3417	BA3418	BA3421	BA3422	BA3423	BA3427	BA3430	BA3431	BA3433	BA3434	BA3435	BA3436	BA3438	BA3445	BA3446	BA3447	BA3448	BA3449	BA3450	BA3451	BA3452	BA3453	BA3454
STAG2_ref7_kmer11.kmer1 ct:1	2	2	0	0	0	2	0	3	0	0	4	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	2	3	4	0	0	0	0	5	0	2	2	0	0	0	3	2	0	0	0	2	0	3	4	0	4	5	0	0	2	0	0	2	10	0	0	0	0	0	2	0	0	0	0	5	2	4	0	2	2	0	0	2	0	0	0	0	2	0	3	2	0	2	0	0	3	0	4	4	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	2	0	3	0	6	0	2	2	0	0	4	0	7	0	2	4	2	0	0	2	0	0	2	0	2	3	0	0	2	2	0	0	2	0	4	0	0	0	0	0	0	2	0	0	2	0	2	2	0	12	3	5	0	0	0	0	2	0	0	0	2	0	3	0	0	0	0	0	0	4	0	0	4	2	0	4	0	0	4	3	2	0	0	3	4	0	0	0	0	0	0	0	3	3	2	0	0	2	3	0	2	0	3	7	4	0	0	0	0	2	0	0	2	0
STAG2_ref7_kmer1.kmer1 ct:1	0	2	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	2	2	3	4	0	0	0	0	5	0	2	0	0	2	0	0	2	0	0	0	2	0	0	4	0	4	4	0	0	2	0	0	2	10	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	2	0	0	0	0	2	0	3	2	0	0	0	0	3	0	4	4	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	2	0	4	0	4	0	2	4	2	0	0	0	0	2	2	0	2	3	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	2	0	0	2	0	2	2	2	12	3	5	0	0	0	0	0	0	2	0	2	0	3	0	0	0	0	0	0	4	0	0	0	2	0	4	0	0	4	3	0	0	0	3	4	0	0	0	0	0	0	0	3	3	2	0	0	0	3	0	0	0	3	7	4	0	0	0	0	2	0	0	2	0
STAG2_ref7_kmer20.kmer1 ct:1	2	2	0	0	0	2	2	0	0	0	4	0	0	2	2	0	0	2	0	0	3	2	0	0	0	0	0	2	3	4	0	0	0	0	5	0	2	2	0	0	0	3	2	0	0	0	2	0	3	4	0	4	5	0	0	2	0	0	0	10	2	0	0	0	0	2	0	0	0	0	5	2	4	0	2	2	0	0	2	2	0	0	0	0	0	3	2	2	2	2	2	3	0	4	4	2	2	2	3	0	2	0	0	0	0	0	3	0	2	0	2	0	3	0	6	0	0	2	3	0	0	0	7	0	2	2	2	0	2	2	0	3	2	0	2	0	0	2	2	2	0	0	2	0	4	0	2	0	0	0	0	2	0	0	2	0	2	2	2	22	3	5	0	2	0	0	2	0	0	0	2	0	0	0	0	0	2	2	0	4	0	0	4	0	0	4	0	0	4	3	2	0	0	0	4	0	2	2	0	2	0	0	3	3	2	0	0	2	3	0	2	0	3	7	4	0	2	2	0	3	0	0	0	0
STAG2_ref7_kmer14.kmer1 ct:1	2	2	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	2	3	4	0	0	0	0	5	0	2	2	0	0	0	3	2	0	0	0	2	0	3	4	0	4	5	0	0	2	0	0	2	10	0	0	0	0	0	2	0	0	0	0	5	2	4	0	2	2	0	0	2	2	0	0	0	2	0	3	2	0	2	2	0	3	0	4	4	2	0	0	3	0	0	0	2	0	0	0	0	0	0	0	2	0	3	0	6	0	2	2	3	0	4	0	7	0	2	4	2	0	0	2	0	3	2	0	2	3	0	2	2	2	0	0	2	0	4	0	0	0	0	0	0	2	0	0	2	0	2	2	2	22	3	5	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	4	0	0	4	0	0	4	0	0	4	3	2	0	0	0	4	0	0	2	0	0	0	0	3	3	2	0	0	2	3	0	2	0	3	7	4	0	0	2	0	2	0	0	0	0
STAG2_ref7_kmer4.kmer1 ct:1	2	2	0	0	0	2	0	2	0	0	4	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	2	3	4	0	0	0	0	5	0	2	0	0	2	0	0	2	0	0	0	2	0	0	4	0	4	5	0	0	0	0	0	2	10	0	0	0	0	0	2	0	0	0	2	5	0	0	0	2	0	0	0	2	0	0	0	0	2	0	3	2	0	0	0	0	3	0	4	4	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	0	0	4	0	4	0	2	4	2	0	0	0	0	2	2	0	2	3	0	0	2	2	0	0	2	0	4	0	0	0	0	0	0	2	0	0	2	0	2	2	2	12	3	5	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	4	0	0	0	2	0	4	0	0	4	3	0	0	0	3	4	0	0	0	0	0	0	0	3	3	2	0	0	0	3	0	0	0	3	7	4	0	0	0	0	2	0	0	2	0
STAG2_ref7_kmer29.kmer1 ct:1	370	385	328	502	79	336	297	266	357	389	289	234	168	731	322	557	81	263	1132	471	300	332	453	736	566	405	483	496	449	284	628	306	521	365	297	129	278	265	691	335	458	401	512	872	376	442	405	451	514	522	377	873	469	399	259	544	295	559	425	432	557	358	416	305	445	691	133	649	133	542	542	333	798	292	525	439	361	355	169	368	328	510	713	480	232	396	182	427	415	427	521	458	301	213	134	391	359	499	420	418	621	850	628	548	470	541	358	397	431	514	626	360	546	677	181	374	551	737	412	605	697	187	535	776	522	440	413	291	121	252	922	524	347	568	564	638	632	674	273	552	784	365	278	511	317	843	567	384	571	236	603	402	737	275	194	580	431	443	407	358	382	412	504	210	213	636	288	398	556	395	331	601	446	745	277	344	496	579	185	704	465	550	550	376	196	573	261	604	247	479	484	479	271	573	417	351	98	415	303	686	471	372	591	250	279	101	516	241	411	376	475	506	412	468	702	412	58	369	466	632	393	749	341	819
STAG2_ref7_kmer19.kmer1 ct:1	2	2	0	0	0	2	2	0	0	0	4	0	0	2	2	0	0	2	0	0	3	2	0	0	0	0	0	2	3	4	0	0	0	0	5	0	2	2	0	0	0	3	2	0	0	0	2	0	3	4	0	4	5	0	0	2	0	0	0	10	2	0	0	0	0	2	0	0	0	0	5	2	4	0	2	2	0	0	2	2	0	0	0	0	0	3	2	2	2	2	2	3	0	4	4	2	2	2	3	0	2	0	0	0	0	0	3	0	2	0	2	0	3	0	6	0	0	2	3	0	0	0	7	0	2	2	2	0	2	2	0	3	2	0	2	0	0	2	2	2	0	0	2	0	4	0	2	0	0	0	0	2	0	0	2	0	2	2	2	22	3	5	0	2	0	0	2	0	0	0	2	0	0	0	0	0	2	2	0	4	0	0	4	0	0	4	0	0	4	3	2	0	0	0	4	0	2	2	0	2	0	0	3	3	2	0	0	2	3	0	2	0	3	7	4	0	2	2	0	3	0	0	0	0
STAG2_ref7_kmer7.kmer1 ct:1	2	2	0	0	0	2	0	3	0	0	4	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	2	3	4	0	0	0	0	5	0	2	0	0	0	0	3	2	0	0	0	2	0	0	4	0	4	5	0	0	2	0	0	2	10	0	0	0	0	0	2	0	0	0	2	5	2	4	0	2	2	0	0	2	0	0	0	0	2	0	3	2	0	0	0	0	3	0	4	4	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	2	0	3	0	4	0	2	2	0	0	4	0	7	0	2	4	2	0	0	2	0	0	2	0	2	3	0	0	2	2	0	0	2	0	4	0	0	0	0	0	0	2	0	0	2	0	2	2	2	12	3	5	0	0	0	0	2	0	0	0	2	0	3	0	0	0	0	0	0	4	0	0	4	2	0	4	0	0	4	3	0	0	0	3	4	0	0	0	0	0	0	0	3	3	2	0	0	0	3	0	0	0	3	7	4	0	0	0	0	2	0	0	0	0
STAG2_ref7_kmer12.kmer1 ct:1	2	2	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	2	3	4	0	0	0	0	5	0	2	2	0	0	0	3	2	0	0	0	2	0	3	4	0	4	5	0	0	2	0	0	2	10	0	0	0	0	0	2	0	0	0	0	5	2	4	0	2	2	0	0	2	2	0	0	0	2	0	3	2	0	2	0	0	3	0	4	4	2	0	0	3	0	0	0	2	0	0	0	0	0	2	0	2	0	3	0	6	0	2	2	3	0	4	0	7	0	2	4	2	0	0	2	0	3	2	0	2	3	0	0	2	2	0	0	2	0	4	0	0	0	0	0	0	2	0	0	2	0	2	2	0	22	3	5	0	0	0	0	2	0	0	0	2	0	3	0	0	0	2	0	0	4	0	0	4	2	0	4	0	0	4	3	2	0	0	0	4	0	0	2	0	0	0	0	3	3	2	0	0	2	3	0	2	0	3	7	4	0	0	0	0	2	0	0	2	0
STAG2_ref7_kmer17.kmer1 ct:1	2	2	0	0	0	2	2	0	0	0	4	0	0	0	2	0	0	2	0	0	3	2	0	0	0	0	0	2	3	4	0	0	0	0	5	0	2	2	0	0	0	3	2	0	0	0	2	0	3	4	0	4	5	0	0	2	0	0	0	10	0	0	0	0	0	2	0	0	0	0	5	2	4	0	2	2	0	0	2	2	0	0	0	0	0	3	2	2	2	2	2	3	0	4	4	2	0	2	3	0	0	0	2	0	0	0	0	0	2	0	2	0	3	0	6	0	0	0	3	0	4	0	7	0	2	4	2	0	0	2	0	3	2	0	2	0	0	2	2	2	0	0	2	0	4	0	2	0	0	0	0	2	0	0	2	0	2	0	2	22	3	5	0	2	0	0	2	0	0	0	2	0	0	0	0	0	2	2	0	4	0	0	4	0	0	4	0	0	4	3	2	0	0	0	4	0	2	2	0	2	0	0	3	3	2	0	0	2	3	0	2	0	3	7	4	0	0	2	0	2	0	0	0	0
