	CEBPA	TP53
BA2109	0.1299105406456631	1.2120564008482917
BA2110	0.1213535589264877	2.3221181476454724
BA2113	0.1419681057954103	11.35363658872494
BA2116	0.0241151302994943	0.5147534372218869
BA2121	0.0696227148969272	10.948348696573852
BA2122	0.0556203811746402	1.4582446731011915
BA2123	0.0882924931933099	7.1946210352410045
BA2124	0.338000777907429	13.386270032709085
BA2125	0.0929599377674056	9.790402798354815
BA2132	0.1011279657720731	2.7211224761939943
BA2133	0.0225593154414624	0.8131475906953063
BA2134	0.131855309218203	4.913494345748131
BA2135	0.0501750291715285	3.617560816574061
BA2139	0.1750291715285881	4.057071783339983
BA2143	0.0801244651886425	6.514813997712446
BA2148	0.0186697782963827	0.3308884751012781
BA2153	0.0458965383119408	3.840478484261512
BA2155	0.3838973162193699	3.973317728058916
BA2156	0.9144301828082458	11.453174911166562
BA2162	0.0980163360560093	3.729057553001509
BA2163	0.0350058343057176	13.44292850019923
BA2168	0.0805134189031505	3.962430004021511
BA2169	0.0618436406067677	2.463700853323531
BA2171	0.3345001944768572	9.666398457499485
BA2172	0.087514585764294	7.090263077576619
BA2174	0.1225204200700116	7.701079162073331
BA2175	0.3317775184753014	0.1872753030153418
BA2184	1.649552703228316	17.996746811177232
BA2195	0.0976273823415013	2.976163189395368
BA2198	0.1536367172306495	8.39156345831227
BA2200	0.3640606767794632	15.684640945538904
BA2201	0.1003500583430571	4.41294067160597
BA2209	0.0210035005834305	1.465524528992165
BA2211	0.4449630493971217	12.411770235404097
BA2212	0.0805134189031505	2.4205216520142714
BA2217	0.839751069622715	11.168413297451291
BA2218	0.0311162971606378	1.038135953656088
BA2220	0.0330610657331777	12.09187166983528
BA2221	0.0809023726176585	3.7294796059077866
BA2224	0.0618436406067677	3.4475879150133317
BA2226	0.2730455075845974	17.966876274753428
BA2227	0.1186308829249319	8.633700414487945
BA2228	0.0828471411901983	3.5815397430923976
BA2229	0.1373006612213146	2.330314829985168
BA2233	0.1112407623492804	1.7360063685079294
BA2234	0.3352781019058732	7.468947578959061
BA2235	0.1769739401011279	9.810041962650772
BA2236	0.1960326721120186	8.041259177085172
BA2239	0.1369117075068067	6.382578515078404
BA2240	0.1898094126798911	6.585321450190121
BA2242	0.4212368728121353	4.786006647623127
BA2244	0.1625826526643329	7.660004573789163
BA2245	0.101516919486581	11.92861108727505
BA2248	0.0766238817580707	1.91740617487652
BA2249	0.1388564760793465	10.192757805463216
BA2251	0.4169583819525476	17.372493996154333
BA2256	0.1283547257876312	6.06297834540103
BA2260	0.1415791520809023	4.670202188582755
BA2261	0.0832360949047063	0.6409563579015518
BA2269	0.0540645663166083	0.8857144743382452
BA2271	0.2660443407234539	10.088486978018516
BA2272	0.1940879035394788	6.287866561641059
BA2273	0.1240762349280435	2.283128458890182
BA2275	0.3134966938934266	9.24833161681508
BA2276	0.0793465577596266	5.41916237255576
BA2277	0.7106184364060677	11.29872493643386
BA2280	0.7234539089848308	23.04153763181785
BA2281	0.2298716452742123	7.825995509907861
BA2282	0.1411901983663944	2.965141936513149
BA2286	0.2963827304550758	11.249733388572938
BA2288	0.0178918708673667	1.5644231707720302
BA2292	0.0085569817191754	10.644237576834568
BA2294	0.0987942434850252	11.157872521890058
BA2296	0.8790353947880202	10.023958938840376
BA2300	0.1376896149358226	1.6955819878184366
BA2301	0.1481913652275379	2.229672369244879
BA2302	0.1338000777907429	0.6932662065840063
BA2304	0.220147802411513	3.849626748040035
BA2306	0.0268378063010501	6.697941474122493
BA2308	0.0692337611824192	3.677477685235941
BA2309	0.0816802800466744	8.962593496512927
BA2311	0.1054064566316608	3.5025002559226284
BA2312	0.1672500972384286	3.0700888860446485
BA2316	0.1244651886425515	7.202894985944553
BA2322	0.0777907429015947	6.2764298965956735
BA2325	0.1411901983663944	4.822445763466188
BA2329	0.1917541812524309	7.235013429596921
BA2334	0.1236872812135355	3.249828856829626
BA2339	0.0746791131855309	1.095189681755157
BA2344	0.102683780630105	10.545453432640215
BA2347	0.1038506417736289	0.9072281655795223
BA2348	0.0684558537534033	0.8143839692703658
BA2350	0.101905873201089	0.7462283897940213
BA2354	0.1061843640606767	10.335238887324664
BA2355	0.0700116686114352	1.258867188875383
BA2357	0.0400622325943212	2.291165983872064
BA2360	0.8315830416180474	14.675759799697069
BA2361	0.1365227537922987	1.167600081701121
BA2363	0.0684558537534033	2.766269235045573
BA2369	0.1042395954881369	2.387320153824702
BA2374	0.5134189031505251	8.164556113260431
BA2375	0.0809023726176585	7.940083027628458
BA2376	0.1769739401011279	8.116006090143474
BA2377	0.5064177362893816	12.041644274602982
BA2379	0.0501750291715285	1.1509691842235488
BA2385	0.2073123298327499	0.681149692338905
BA2386	0.2648774795799299	2.6711101841054568
BA2387	0.4010112796577207	13.36294284562111
BA2394	0.1439128743679502	7.151426861425691
BA2399	0.1870867366783352	7.515970289289149
BA2400	0.4379618825359782	14.966263952234096
BA2402	0.1676390509529366	3.0127964728922945
BA2405	0.0116686114352392	0.9955951337152702
BA2406	0.146246596654998	1.1467166727417792
BA2409	0.1816413846752236	6.055486893216831
BA2410	0.3920653442240373	2.186392637290706
BA2412	0.1435239206534422	3.3164095860181617
BA2413	0.0774017891870867	2.1527530898910414
BA2414	0.190198366394399	12.21088799299077
BA2415	0.1812524309607156	5.46005805550539
BA2417	0.749513807856865	5.606385423972662
BA2418	0.0801244651886425	2.8365955946333994
BA2420	0.131466355503695	9.7627346628719
BA2421	0.2014780241151303	4.069696393368326
BA2423	0.3313885647607935	3.0012558965833844
BA2425	0.0540645663166083	3.610916843715792
BA2426	0.0680669000388953	3.347107776277044
BA2427	0.0777907429015947	0.9531986678113124
BA2429	0.0669000388953714	5.360456181536138
BA2440	0.1353558926487748	0.3890022962627702
BA2441	0.0836250486192143	18.42361105107856
BA2442	0.1540256709451575	6.584497315619637
BA2446	0.205756514974718	11.409444008745888
BA2449	0.0077790742901594	3.80827141842354
BA2450	0.102294826915597	10.065909969438254
BA2452	0.1645274212368728	5.530275985380949
BA2454	0.1583041618047452	10.050518164012724
BA2455	0.1719175418125243	3.1121744505969904
BA2456	0.3317775184753014	1.6428057595187853
BA2459	0.0217814080124465	1.543457558391838
BA2461	0.072734344612991	5.403871373243879
BA2463	0.6343835083625049	8.73877302546214
BA2464	0.1874756903928432	8.795399588261915
BA2469	0.0704006223259432	0.6783650249201878
BA2470	0.0536756126021003	4.3799458895372405
BA2472	0.132244262932711	2.1751704872630646
BA2473	0.0618436406067677	2.4974969498687978
BA2474	0.0949047063399455	8.824354902331613
BA2477	0.2322053675612602	13.0100604910201
BA2479	0.0198366394399066	1.6879410996094202
BA2480	0.3131077401789187	8.914291103675762
BA2481	0.102683780630105	3.5824961331954244
BA2482	0.0618436406067677	5.745200177130098
BA2483	0.2236483858420848	9.532002704875625
BA2485	0.3870089459354336	10.549274104541334
BA2488	0.2508751458576429	5.119187395997415
BA2489	0.0602878257487359	1.576730183123915
BA2492	0.0571761960326721	0.7560373527616385
BA2494	0.0190587320108907	1.9405529221398583
BA2496	0.0984052897705173	4.463650362966122
BA2497	0.1380785686503306	5.932011621118124
BA2499	0.0894593543368339	2.996071186805651
BA2500	0.2582652664332944	5.861087395060059
BA2501	0.2411513029949436	8.949284639035302
BA2502	0.0937378451964216	5.686504998961241
BA2505	0.1404122909373784	4.5189515064933135
BA2507	0.0490081680280046	4.839717675513401
BA2510	0.2065344224037339	5.46555046211878
BA2511	0.0221703617269544	1.1116019317013208
BA2512	0.2220925709840528	10.517161738602296
BA2514	0.0707895760404511	1.9634369918916956
BA2515	0.3535589264877479	1.615690067255877
BA2520	0.0128354725787631	2.51778563174698
BA2521	0.249319330999611	11.11311782864978
BA2523	0.1629716063788409	6.098556005727347
BA2524	0.102683780630105	1.52524176832439
BA2525	0.0097238428626993	1.888076254105876
BA2526	0.3029949436017114	3.2087293851976453
BA2528	0.1221314663555036	7.548639046922788
BA2532	0.205756514974718	1.9914537182600571
BA2534	0.0443407234539089	9.57321887934449
BA2538	0.0175029171528588	1.5214642581164688
BA2539	0.1828082458187475	6.012218947914058
BA2540	0.101516919486581	2.2482159791740277
BA2541	0.1178529754959159	8.692955829679391
BA2545	0.1365227537922987	7.0633946742203335
BA2546	0.1131855309218203	4.977026327941901
BA2552	0.2314274601322442	4.149195380461685
BA2559	0.1796966161026837	2.4786792235044146
BA2561	0.4931933099961104	8.46577337938879
BA2563	0.2298716452742123	11.652628721923412
BA2564	0.1190198366394399	4.791695002892021
BA2567	0.0233372228704784	1.6523062574270515
BA2570	0.0665110851808634	4.091735243206291
BA2575	0.0921820303383897	4.338621713171871
BA2577	0.6188253597821859	10.208037457549151
BA2579	0.0606767794632438	6.236898298765786
BA2583	0.1785297549591598	4.886379630844223
BA2584	0.160637884091793	9.35508285123087
BA2587	0.1182419292104239	10.75551499738243
BA2588	0.1330221703617269	5.180639119079832
BA2589	0.0832360949047063	1.3416845480035298
BA2592	0.073512252042007	7.384147426888736
BA2593	0.102294826915597	13.520968482333284
BA2594	0.0851808634772462	4.559297622718212
BA2595	0.1548035783741734	2.448714178352799
BA2597	0.0070011668611435	1.81980166926654
BA2600	0.0968494749124854	2.2708074242840905
BA2603	0.1338000777907429	9.213470251939729
BA2618	0.116297160637884	8.85997814208934
BA2619	0.1672500972384286	4.32348153570115
BA2620	0.1388564760793465	10.991726235668184
BA2621	0.0984052897705173	2.250272436274354
BA2622	0.1536367172306495	8.279316076737258
BA2623	0.1999222092570984	16.349187994660635
BA2629	0.0766238817580707	12.958719320292875
BA2631	0.2411513029949436	9.4133371402126
BA2634	0.073512252042007	3.5502326838084044
BA2636	0.0859587709062621	2.457739521380015
BA2639	0.1349669389342668	10.530206791972605
BA2644	0.1536367172306495	6.793029152705679
BA2645	0.0346168805912096	1.1792481282202347
BA2646	0.2407623492804356	6.442519963949149
BA2649	0.2147024504084014	11.0312309092846
BA2651	0.0914041229093737	1.3737364269979266
BA2653	0.014391287436795	6.345179971602858
BA2655	0.0770128354725787	20.96763339572215
BA2656	0.3768961493582263	3.882758283230144
BA2657	0.1668611435239206	8.997242795371793
BA2658	0.2077012835472578	7.635953205240423
BA2659	0.1793076623881758	4.420720427240695
BA2660	0.1011279657720731	5.553156184494063
BA2662	0.2508751458576429	16.380512971075806
BA2663	0.1555814858031894	1.6874490601625545
BA2667	0.0956826137689614	7.375836629976075
BA2670	0.0182808245818747	1.7089067336806978
BA2674	0.0964605211979774	8.096401596218259
BA2675	0.2847141190198366	7.510632491447894
BA2676	0.1345779852197588	4.938100172481931
BA2677	0.1964216258265266	6.813226622016171
BA2681	0.072345390898483	4.888441883217966
BA2682	0.2341501361338001	5.5291812260232405
BA2685	0.102683780630105	4.841816713634703
BA2688	0.0268378063010501	3.3057354192928567
BA2691	0.0976273823415013	5.944463441089175
BA2694	0.1956437183975106	2.7147624469317817
BA2695	0.2069233761182419	1.5176840766876218
BA2697	0.1987553481135744	2.018307619128485
BA2701	0.0968494749124854	1.3808038497058877
BA2704	0.2061454686892259	8.32999480837688
BA2705	0.1987553481135744	4.259849413248374
BA2707	0.1295215869311552	4.800422792896705
BA2709	0.0563982886036561	4.447499278912186
BA2712	0.2185919875534811	3.452607571935762
BA2714	0.2683780630105017	8.097427866739112
BA2715	0.0217814080124465	1.084897471335352
BA2718	0.7187864644107351	13.438720293522795
BA2720	0.0101127965772073	2.126248644897054
BA2721	0.1361338000777907	15.787354104984486
BA2722	0.1824192921042396	2.188754133921306
BA2723	0.0093348891481913	0.5633384124523837
BA2724	0.0836250486192143	1.1961910994941276
BA2726	0.1046285492026448	4.333617991126465
BA2727	0.0661221314663555	7.230591375607429
BA2728	0.1260210035005834	8.996329947856347
BA2731	0.190198366394399	1.601089856904368
BA2733	0.0762349280435628	1.1585330566130023
BA2735	0.0762349280435628	1.263867721714608
BA2737	0.381174640217814	2.0653822514544045
BA2742	0.1408012446518864	9.678278326940282
BA2744	0.1271878646441073	4.734579735281033
BA2746	0.1921431349669389	3.995552656725704
BA2747	0.2314274601322442	9.160304127807583
BA2748	0.8405289770517308	13.478797598887512
BA2751	0.0925709840528977	8.462510783740354
BA2756	0.0949047063399455	1.6768447444688832
BA2758	0.1030727343446129	5.347418890410429
BA2760	0.0984052897705173	2.6734409108996613
BA2762	0.1038506417736289	3.0132144773948384
BA2764	0.0836250486192143	5.617028310732295
BA2765	0.1256320497860754	2.913210030212973
BA2769	0.0968494749124854	2.464771423555399
BA2772	0.1528588098016336	2.2916259464404907
BA2775	0.3189420458965383	8.33741402688843
BA2776	0.3994554647996888	15.98730941625499
BA2778	0.1431349669389342	8.015673769100099
BA2782	0.161026837806301	4.944411112298356
BA2786	0.1271878646441073	7.700001801995604
BA2787	0.0847919097627382	1.4164680780800984
BA2789	0.4760793465577596	14.612672846175265
BA2791	0.1625826526643329	3.3919906510404627
BA2792	0.0766238817580707	7.301402310951574
BA2798	0.1373006612213146	2.136213236439552
BA2801	0.0536756126021003	1.110711760941699
BA2802	0.0369506028782574	4.580645152204441
BA2804	0.2656553870089459	3.127325598072549
BA2806	0.2831583041618047	4.024601626224349
BA2808	0.1664721898094126	0.0321583178726035
BA2809	0.1131855309218203	6.164149019320038
BA2811	0.175418125243096	7.522919876960658
BA2812	0.1256320497860754	5.528950800554404
BA2813	0.1252430960715674	3.881314118270907
BA2814	0.2570984052897705	6.190085264571876
BA2816	0.0606767794632438	5.198553326221446
BA2817	0.0132244262932711	1.2702122337805408
BA2820	0.1913652275379229	16.186352260260932
BA2821	0.2112018669778296	15.615860025942858
BA2822	0.1007390120575651	6.592838490668989
BA2824	0.1948658109684947	13.756066773353558
BA2828	0.0696227148969272	4.203149608931455
BA2829	0.1777518475301439	10.378580226330731
BA2830	0.0404511863088292	2.4970982145303755
BA2832	0.1656942823803967	6.751948482659534
BA2836	0.2438739789964994	1.2971688750228962
BA2837	0.0715674834694671	5.085304327451365
BA2839	0.381563593932322	1.4896625537205594
BA2840	0.0007779074290159	8.969869965243106
BA2841	0.3625048619214313	5.448407400318256
BA2842	0.058732010890704	1.135910655267999
BA2843	0.0101127965772073	1.7878220168931778
BA2844	0.1999222092570984	6.073471914163233
BA2846	0.3753403345001945	3.906472505045551
BA2850	0.1380785686503306	3.2806599123577205
BA2851	0.0917930766238817	10.478957851926648
BA2852	0.0400622325943212	1.7629710451041474
BA2855	0.0556203811746402	2.3722636347667003
BA2856	0.0696227148969272	1.2708749021930474
BA2858	0.0696227148969272	4.608981256768276
BA2860	0.0855698171917541	3.565933863817373
BA2861	0.4383508362504862	7.923136275322277
BA2865	0.2450408401400233	8.624366262454235
BA2866	0.1555814858031894	8.366138308755593
BA2867	0.2450408401400233	3.33857517726818
BA2868	1.0377285103072735	13.018722412787383
BA2870	0.3037728510307273	24.274332237480408
BA2871	0.0812913263321664	1.1133244383261105
BA2872	0.0917930766238817	3.8164708275390784
BA2876	0.0758459743290548	1.859183571717017
BA2879	0.1408012446518864	0.575070640946413
BA2880	0.102683780630105	3.5156026952167894
BA2882	0.2147024504084014	5.07628512149973
BA2883	0.0863477246207701	1.4333433869769687
BA2885	0.2438739789964994	9.136538431090091
BA2887	0.1513029949436017	8.464919129119613
BA2889	0.0015558148580318	0.0680457763349801
BA2893	0.3080513418903151	8.04047064975798
BA2901	0.1065733177751847	3.1986274697820662
BA2902	0.2034227926876701	2.5259150245335555
BA2903	0.0412290937378451	0.268511764252472
BA2904	0.1439128743679502	7.067304677141686
BA2905	0.1730844029560482	1.8895330543500517
BA2906	0.0832360949047063	8.908715478396855
BA2908	0.1388564760793465	9.043472851679276
BA2909	0.05756514974718	3.645192582703174
BA2910	0.0774017891870867	5.533673432065147
BA2911	0.2672112018669778	7.35601010438844
BA2914	0.161415791520809	8.315020190566022
BA2915	0.0311162971606378	2.164371517675939
BA2921	0.116686114352392	2.0954264332452808
BA2922	0.1866977829638273	10.62765705375156
BA2923	0.2637106184364061	4.466900161142507
BA2926	0.1660832360949047	7.629097223448881
BA2928	0.2524309607156748	12.62873294899734
BA2930	0.1287436795021392	6.154426145694959
BA2932	0.1730844029560482	12.130844731127125
BA2934	0.0311162971606378	1.3562957851481563
BA2935	0.1213535589264877	2.653105174408604
BA2937	0.1291326332166472	7.498193237452195
BA2939	0.1302994943601711	2.2079754294917957
BA2944	0.0700116686114352	20.71466634512917
BA2947	0.0525087514585764	11.442166833647804
BA2948	0.0805134189031505	1.1082148986684204
BA2950	0.0956826137689614	9.632561714139898
BA2951	0.0688448074679113	5.951188238147757
BA2952	0.5577596266044341	14.544101644140271
BA2953	0.0217814080124465	1.3781259502585508
BA2955	0.1536367172306495	3.5779808539522246
BA2956	0.0210035005834305	0.6412839524065527
BA2962	0.1540256709451575	11.974556452354564
BA2970	0.0739012057565149	2.76728539524176
BA2972	0.5865422014780242	8.19807025798213
BA2976	0.1396343835083625	7.68942255194602
BA2978	0.0750680669000389	6.41703002223666
BA2981	0.1664721898094126	0.652906061240974
BA2984	0.2084791909762738	4.235287245520808
BA2986	0.0863477246207701	8.162509590569805
BA2989	0.1446907817969661	3.1500995548410207
BA2992	0.087125632049786	4.418766081231521
BA2993	0.0809023726176585	2.212900676301756
BA2994	0.1388564760793465	4.952266231396034
BA2995	0.0984052897705173	2.99340604018802
BA2999	0.1435239206534422	6.3906852737137685
BA3001	0.1851419681057954	10.39880202445873
BA3002	0.1921431349669389	7.336794699784175
BA3004	0.396732788798133	14.116715846979064
BA3006	0.1240762349280435	8.252270837306234
BA3008	0.0315052508751458	4.2866496857377365
BA3009	0.1326332166472189	4.436179966926807
BA3010	0.1443018280824582	6.1059405634669295
BA3011	0.1446907817969661	2.784057131540242
BA3013	0.1439128743679502	12.586256499724248
BA3023	0.043562816024893	3.248181807296057
BA3025	0.6530532866588876	11.795087855677894
BA3027	0.0381174640217814	1.8190710835196224
BA3029	0.1341890315052508	0.8763687576046825
BA3030	0.1003500583430571	6.732151955359885
BA3037	0.1812524309607156	0.7406337561266323
BA3038	0.1221314663555036	9.220468526123
BA3040	0.0840140023337222	10.131509852482283
BA3042	1.0233372228704785	7.880233108835697
BA3043	0.1151302994943601	3.3214692717064564
BA3049	0.1330221703617269	5.744367216003986
BA3051	0.0353947880202255	1.7632316934133028
BA3053	0.1781408012446519	17.17856728332196
BA3064	0.2524309607156748	11.426613287051367
BA3067	0.0544535200311162	3.971068898516835
BA3068	0.0571761960326721	1.7139153825785636
BA3070	0.1283547257876312	3.9158628540420777
BA3071	0.1882535978218592	6.690655920715455
BA3072	0.1649163749513807	7.4441840132338255
BA3075	0.1349669389342668	1.2491121104239569
BA3076	0.0381174640217814	0.3290035271849247
BA3077	0.2135355892648774	5.451401359788114
BA2040	0.0719564371839751	2.383892823099383
BA2160	0.4449630493971217	11.539734945424426
BA2303	0.1590820692337611	7.463308501706293
BA2353	0.1135744846363282	10.822900007551391
BA2516	0.1602489303772851	10.627818321365057
BA2590	0.3061065733177752	12.81367377381369
BA2647	0.0672889926098794	2.9984253470233098
BA2891	0.0816802800466744	5.174547962158221
BA2924	0.1275768183586153	2.582705972752072
BA2971	0.0777907429015947	1.5854315417505231
BA3036	0.1376896149358226	6.503188905241124
BA3059	0.0894593543368339	1.0097287513996918
BA3073	0.101905873201089	7.1990670043622735
BA3078	0.0777907429015947	12.946903516316324
BA3079	0.0777907429015947	1.3646973961989346
BA3083	0.2823803967327888	6.697350327116042
BA3084	0.0789576040451186	10.734268728262462
BA3085	0.0657331777518475	9.610881378255511
BA3087	0.2664332944379619	15.337301013841849
BA3089	0.2835472578763127	11.853567356438884
BA3094	0.3800077790742902	6.801759993324186
BA3095	0.2069233761182419	9.71028807970256
BA3098	0.1120186697782963	9.236971538084326
BA3099	0.2061454686892259	13.090206837982374
BA3103	0.0797355114741345	1.614517260987918
BA3108	0.2991054064566316	15.642078447811906
BA3109	0.087125632049786	0.7703861138349644
BA3110	0.0552314274601322	3.447038366842655
BA3114	0.0630105017502917	3.5866801602643537
BA3116	0.1423570595099183	2.3925144815207022
BA3117	1.5713730066122131	16.890939743361592
BA3118	0.1178529754959159	2.361970070571154
BA3119	0.470633994554648	13.444196252475477
BA3123	0.2532088681446908	5.786639365500211
BA3124	0.042784908595877	4.336063938041852
BA3126	0.1209646052119797	5.726977872095656
BA3128	0.2298716452742123	3.14903558564337
BA3130	0.0462854920264488	4.532483798636333
BA3133	0.1108518086347724	0.620446569891931
BA3135	0.1532477635161415	2.5985889691786146
BA3136	0.3422792687670167	10.09440470147002
BA3137	0.102683780630105	4.858262733543676
BA3138	0.175807078957604	2.6455798845607426
BA3139	0.2217036172695449	13.370849088005434
BA3141	0.2458187475690393	12.648730844908464
BA3142	0.1357448463632827	5.748017334281799
BA3145	0.279268767016725	1.520235981899007
BA3146	0.1513029949436017	7.388156786803747
BA3149	0.043173862310385	0.8452928419011833
BA3152	0.1092959937767405	6.9098235190799135
BA3153	0.0863477246207701	1.861053482697555
BA3154	0.0322831583041618	0.7157482917318699
BA3156	0.0023337222870478	15.633443146582904
BA3157	0.3080513418903151	13.717961630797872
BA3158	0.058343057176196	5.978434887400639
BA3162	0.0785686503306106	1.745220597852206
BA3163	0.1341890315052508	4.119575633976791
BA3164	0.1446907817969661	14.01369975533636
BA3167	0.2360949047063399	4.106989071237717
BA3169	0.1528588098016336	1.5403379036422693
BA3171	0.2703228315830416	2.64769875983621
BA3173	0.0256709451575262	4.618444181534551
BA3174	0.116686114352392	1.225304999204696
BA3175	0.1159082069233761	3.1147708461274544
BA3176	0.14585764294049	8.366915351712338
BA3177	0.2127576818358615	14.383280808732884
BA3178	0.2602100350058343	11.04530380764288
BA3180	0.3061065733177752	2.389200429470613
BA3181	0.1030727343446129	4.107804565570681
BA3182	0.1454686892259821	10.283479445206073
BA3183	0.2003111629716063	7.707896290573495
BA3185	0.1194087903539478	2.09814643431112
BA3186	0.014391287436795	4.930075069869157
BA3187	0.0385064177362893	4.387623745119788
BA3189	0.3457798521975885	8.606060206799855
BA3190	0.1555814858031894	1.9054535072318075
BA3191	0.1785297549591598	7.4800404045123
BA3192	0.1264099572150914	4.391174582041212
BA3194	1.94243485025282	16.456396828308634
BA3195	0.14585764294049	4.733956309124763
BA3197	0.1544146246596655	7.0834163410671245
BA3199	0.779074290159471	14.893885416518865
BA3200	0.5997666277712952	11.172176168777597
BA3202	0.05756514974718	6.211854984162505
BA3203	0.1380785686503306	0.462865535939629
BA3206	0.072734344612991	8.89350367937644
BA3207	0.1785297549591598	6.236066454663524
BA3208	0.1139634383508362	5.39436780732066
BA3210	0.0812913263321664	0.9254680142509302
BA3211	0.1411901983663944	7.286440941111669
BA3212	0.0027226760015558	13.90084344006516
BA3213	0.1256320497860754	7.2163041184393935
BA3214	0.0657331777518475	3.061965510161289
BA3216	0.1839751069622714	3.693837304190768
BA3217	0.1828082458187475	7.2290811027363695
BA3219	0.1489692726565538	7.194942439126423
BA3221	0.132244262932711	5.875145536053527
BA3222	0.4134577985219759	15.028627502841532
BA3225	0.2267600155581486	4.7234968814869145
BA3226	0.2602100350058343	9.573149417250905
BA3227	0.3562816024893038	11.548100320860753
BA3228	0.1361338000777907	13.031576053566567
BA3229	0.2287047841306884	11.257910854005528
BA3230	0.0956826137689614	6.9361542225314
BA3232	0.1691948658109685	11.728760604111896
BA3234	0.3555036950602878	6.996621698419788
BA3235	0.1376896149358226	4.965874758559991
BA3237	0.0949047063399455	2.935763294187172
BA3240	0.2668222481524698	9.34082336261989
BA3242	0.1232983274990276	5.0475834925523335
BA3243	0.190976273823415	7.025342022991135
BA3245	0.0482302605989887	1.3884219118686445
BA3249	0.1330221703617269	1.585349419007639
BA3250	0.1408012446518864	10.225006592347055
BA3251	0.0968494749124854	4.144675295396382
BA3255	0.1936989498249708	9.698192129195943
BA3258	0.2228704784130688	7.573466978596803
BA3260	0.0797355114741345	1.8081438700173231
BA3261	0.7012835472578763	8.67655944921525
BA3264	0.4861921431349669	11.512219382915497
BA3266	0.2687670167250097	9.45808487627196
BA3268	0.1882535978218592	14.486433083951813
BA3269	0.1147413457798521	0.5394015960252108
BA3270	0.2757681835861532	8.21347318798494
BA3271	0.1863088292493193	10.67642347488158
BA3273	0.0750680669000389	0.1307225817365397
BA3275	0.234928043562816	7.346829474213139
BA3277	0.2516530532866589	2.502457281351905
BA3280	0.1271878646441073	1.5952265048521377
BA3283	0.1334111240762349	1.789056666616367
BA3285	0.1948658109684947	12.944153894934344
BA3286	0.2084791909762738	10.443565640805431
BA3289	0.0622325943212757	1.1660382190912415
BA3290	0.2559315441462466	4.807436548294259
BA3293	0.3158304161804745	15.613590739482175
BA3295	0.1330221703617269	7.791904652993529
BA3296	0.2178140801244651	3.925540541410126
BA3297	0.5842084791909763	12.817903020225929
BA3299	0.1186308829249319	2.069490887899604
BA3300	0.0003889537145079	8.89918583362261
BA3302	0.176196032672112	16.954578670326512
BA3305	0.3068844807467911	4.800360717676655
BA3306	0.117464021781408	4.929562999898404
BA3308	0.2528199144301828	9.543242419641448
BA3310	0.1392454297938545	3.181497384800524
BA3311	0.1629716063788409	4.782832057077079
BA3312	0.6378840917930766	12.733872962967148
BA3315	0.2742123687281214	5.186781523589535
BA3317	0.308829249319331	13.922508639325905
BA3318	0.0797355114741345	1.4807227965024126
BA3319	0.1493582263710618	7.139020891930767
BA3322	0.0400622325943212	6.904085618316202
BA3324	0.1960326721120186	7.495927604746196
BA3325	0.0649552703228315	1.351274448198906
BA3326	0.1691948658109685	6.7782810111651335
BA3328	0.3800077790742902	7.547825732369589
BA3329	0.0163360560093348	7.488910948293375
