#Boxplots d'expressions du gène JAK2 en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 5.490, p-value = 0.00000
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2928       1        6.557640
BA2302       4        5.775713
BA2651       4        5.665513
BA2619       1        6.340999
BA3013       4        5.728668
BA2405       3        5.877330
BA2856       3        5.750622
BA2377       2        6.529389
BA2499       2        6.156981
BA3023       4        5.268871
BA2095       1        5.388036
BA2275       1        6.575608
BA2901       2        6.200505
BA2387       1        6.424314
BA2962       1        5.680395
BA2195       4        6.380231
BA2688       2        6.016644
BA2420       1        6.735277
BA2053       2        5.572279
BA2081       1        6.656814
BA2354       1        6.277841
BA3273       2        5.092870
BA2893       3        5.379659
BA2044       1        6.825509
BA2489       2        5.841504
BA2908       1        5.769945
BA2054       3        7.019176
BA2872       1        6.804251
BA2041       2        5.254197
BA2464       1        5.360357
BA2902       4        5.758322
BA2541       1        6.215848
BA2843       4        5.896033
BA2497       1        6.222847
BA2718       1        6.262036
BA2575       1        7.375774
BA2593       3        6.196901
BA2791       2        5.757935
BA2620       1        6.926250
BA2629       1        6.024562
BA2870       1        5.455988
BA2682       4        6.239692
BA2276       2        6.029371
BA2709       2        6.869035
BA2789       1        5.990727
BA2538       2        5.793212
BA2583       5        6.642471
BA2806       2        5.722134
BA2441       1        5.938167
BA2514       2        6.084907
BA2520       5        5.564778
BA2479       5        5.305974
BA2281       1        5.421251
BA2932       1        5.530586
BA2123       2        5.565961
BA2844       2        6.239692
BA2660       1        6.650696
BA2836       2        6.245927
BA2714       1        6.711551
BA2440       5        6.352110
BA2036       3        6.278728
BA2828       1        6.990302
BA2952       1        6.740391
BA2410       2        5.654484
BA2139       3        7.484907
BA2051       5        6.425754
BA2532       2        5.667789
BA2494       5        5.701824
BA2748       1        6.103672
BA2622       1        6.794046
BA2970       2        5.711006
BA2839       2        5.663611
BA2868       3        6.225036
BA3011       1        4.845625
BA2052       2        6.083622
BA2510       5        6.052379
BA2691       1        6.882993
BA2374       1        5.797580
BA2804       5        5.928330
BA2675       1        5.836022
BA2031       1        6.625214
BA2198       3        6.204815
BA2066       1        7.100070
BA2344       3        6.016644
BA2459       2        5.033583
BA2229       5        5.680793
BA2559       5        5.762180
BA2093       1        5.282162
BA2000       3        6.367924
BA2425       1        6.802399
BA2905       5        5.659007
BA2304       3        6.829709
BA2976       1        7.057960
BA2386       2        5.845090
BA2035       1        5.573386
BA2760       5        6.549289
BA2201       1        6.974502
BA2355       5        5.398549
BA2113       1        6.462861
BA2955       1        7.871208
BA2322       1        6.597852
BA2020       3        6.244572
BA2226       1        6.678943
BA2376       1        7.550843
BA2121       1        6.052796
BA2944       3        6.184638
BA2033       5        6.935583
BA2867       2        5.833319
BA2089       1        6.758872
BA2224       1        6.327298
BA2046       2        5.398549
BA2972       1        6.196901
BA2978       1        7.115177
BA2851       1        5.917986
BA2587       1        6.999254
BA2024       1        7.142213
BA2426       5        6.825509
BA2271       1        5.980544
BA3004       1        5.660141
BA3010       6        6.715012
BA2662       1        6.689745
BA2658       1        6.921747
BA2512       3        7.016879
BA2109       1        6.452499
BA2242       1        6.296062
BA2132       6        6.486558
BA2846       1        6.185493
BA2521       1        6.436391
BA2885       1        6.878473
BA2639       1        6.606345
BA2775       3        6.266526
BA2402       1        6.199666
BA2097       4        6.006805
BA2399       2        5.375649
BA2174       1        7.428253
BA3001       1        5.929598
BA2911       1        6.148005
BA2311       2        7.712154
BA3040       4        6.216309
BA2724       2        6.426720
BA2821       1        5.986275
BA2233       4        5.924325
BA2744       1        5.778083
BA2501       3        5.837165
BA2301       5        6.768984
BA2880       5        6.607431
BA2621       6        7.316655
BA2866       4        6.107475
BA2212       2        5.904364
BA2477       1        6.126379
BA2685       6        5.421982
BA2273       6        5.974408
BA2124       3        5.765687
BA2400       1        6.448021
BA2762       2        5.941398
BA2312       3        6.765949
BA2813       5        5.326294
BA2211       1        5.411349
BA2171       1        5.693709
BA2746       5        7.106127
BA2798       6        6.391212
BA2588       1        6.301424
BA2296       1        6.146309
BA2300       3        5.652590
BA2545       1        6.727570
BA2840       1        6.347830
BA2528       1        6.117172
BA2646       1        5.686855
BA2926       3        6.218877
BA2272       1        7.557548
BA2306       6        6.534958
BA2726       1        6.167393
BA2234       1        6.558633
BA2022       3        5.467341
BA2037       1        5.953169
BA2184       1        5.983435
BA3009       1        5.978121
BA2442       3        6.015817
BA2882       1        7.492562
BA2570       2        5.697580
BA2721       1        6.682986
BA2728       1        7.207129
BA2098       1        6.224620
BA2951       3        6.376443
BA2778       1        6.913264
BA3153       5        5.820762
BA2820       1        6.921747
BA2704       1        5.337920
BA2584       3        7.168761
BA3079       3        6.944215
BA2361       5        6.494548
BA2472       2        5.632437
BA2047       1        6.046479
BA2101       1        6.494067
BA2082       2        6.344577
BA2456       2        5.880852
BA2175       2        6.576701
BA2507       5        6.092197
BA2563       3        5.316825
BA2984       1        6.176860
BA2414       5        5.879657
BA2697       3        7.511916
BA2644       3        7.447414
BA2011       3        6.900967
BA2217       1        5.802996
BA2454       2        6.441760
BA2776       1        4.993541
BA2135       6        6.116748
BA2914       1        6.781949
BA2500       1        5.937356
BA3108       1        5.579355
BA2303       3        7.256113
BA2160       3        6.501525
BA2590       5        5.237469
BA3195       5        6.540966
BA3036       2        6.037320
BA2971       6        6.981380
BA3410       8        6.713255
BA3118       2        6.582538
BA3206       1        6.106623
BA3217       5        6.007221
BA3405       3        7.628062
BA3306       5        5.220658
BA3413       3        5.965860
BA3411       1        6.131657
BA3133       1        6.171214
BA3451       1        7.199030
BA3286       1        6.686990
BA3212       1        6.059123
BA3103       2        5.709864
BA3271       1        6.708095
BA3152       1        7.008532
BA3095       1        5.509424
BA3251       5        6.093454
BA3362       1        6.123860
BA3135       8        5.723287
BA3408       8        6.151875
BA3098       3        7.345477
BA3435       1        6.327298
BA3261       1        6.161411
BA3203       6        6.565325
BA3299       6        6.016235
BA3347       5        6.291374
BA3126       1        6.516571
BA3418       8        5.871393
BA3245       5        5.670892
BA3085       1        6.005138
BA3171       1        7.233106
BA3277       5        5.732076
BA3157       1        5.503538
BA3433       5        5.534269
BA3374       1        6.981380
BA3450       7        5.633990
BA3167       2        6.405499
BA3269       5        6.227197
BA3110       2        5.836404
BA3156       8        5.736271
BA3226       1        5.811221
BA3421       5        6.339640
BA3232       1        6.118865
BA3289       5        5.800284
BA3430       5        6.150599
BA3384       1        6.269725
BA3427       1        6.652423
BA3449       8        6.132490
BA3163       1        6.801789
BA3158       3        6.370320
BA3436       1        6.375959
BA3154       7        4.790684
BA3162       2        6.433861
BA3352       2        5.156329
BA3084       1        5.907207
BA3149       5        5.791607
BA3169       5        6.558633
BA3180       5        5.586828
BA3255       1        6.192998
BA3438       1        5.774883
BA3345       8        7.429288
BA3431       7        6.430469
BA3181       8        6.950854
BA3341       2        5.524613
BA3191       1        7.172753
BA3197       1        5.907999
BA3448       1        5.939830
BA3453       5        5.519507
BA3406       3        6.506492
BA3334       2        6.142351
BA3447       7        6.521206
BA3116       5        5.695660
BA3280       5        5.525761
BA3185       5        6.704230
BA3094       1        7.258878
BA3318       2        5.463373
BA3216       5        6.217164
BA3332       7        5.916772
BA3373       1        5.435855
BA3319       1        7.674935
BA3328       1        6.411285
BA3240       1        6.676127
BA3142       1        6.228075
BA3333       5        6.105806
BA3381       1        6.798135
BA3290       1        6.643584
BA3207       1        7.250085
BA3305       5        6.393591
BA3434       1        6.576136
BA3189       1        6.382610
BA3264       1        6.108724
BA3329       5        5.745488
BA3225       1        7.325831
BA3397       1        6.041137
BA3311       1        7.116614
BA3422       5        5.376388
BA3213       5        6.974502
BA3415       1        6.400255
BA3270       1        6.921747
BA3324       1        6.111615
BA3335       5        5.660904
BA3199       5        5.745108
BA3326       5        6.471822
BA3297       1        6.703702
BA3227       1        5.389846
BA3412       1        6.543071
BA3250       1        7.547334
BA3177       1        6.754835
BA3315       1        5.499811
BA3182       1        7.417952
BA3369       1        7.430379
BA3078       1        7.106127
BA3386       1        5.624909
BA3176       1        5.994370
BA3258       1        7.538678
BA3295       1        7.055705
BA3136       1        6.289971
BA3234       1        7.710886
BA3087       1        6.115498
BA3454       1        5.629804
BA3302       1        6.071388
BA3117       1        5.512762
BA3266       1        6.472289
BA3268       1        5.927537
BA3229       1        6.956154
BA3353       1        5.760666
BA3312       1        5.938574
BA3119       1        5.884446
BA3219       1        7.755101
BA3351       1        5.672794
BA3357       1        6.114218
BA3208       1        6.338264
BA3310       1        5.952758
BA3200       1        6.418506
BA3146       1        6.475238
BA3211       1        6.682426
BA3130       1        6.245468
BA3376       1        5.691816
BA3137       1        7.065207
BA3300       1        5.533140
BA3375       1        5.571909
BA3385       1        6.408778
BA3416       1        5.845901
BA3123       1        6.738011
