#Boxplots d'expressions du gène GATA2 en fonction de la feature priorMPNMoreThanTwoMths
#Résultat du test statistique Mann-Whitney : U = 1998.500, p-value = 0.00048
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2409       n        4.089534
BA2496       n        4.221367
BA3037       n        9.226880
BA2865       n       10.054337
BA2751       n        6.910700
BA2286       n        6.840988
BA2488       y        8.168401
BA3379       n        6.110395
BA2887       n        5.059290
BA2712       n        2.262757
BA2068       n        8.957777
BA2104       n        0.732935
BA3124       n        5.772210
BA2449       n        5.213276
BA2235       n        6.832143
BA3038       n        6.412270
BA3006       n        7.999155
BA2667       n        6.501525
BA2239       n        4.896968
BA2782       n        5.978906
BA2649       n        7.157984
BA2861       n        7.448397
BA2134       n        5.663611
BA2909       n        7.516301
BA2653       n        8.677217
BA2947       n        8.597136
BA2162       n        9.317517
BA2564       n        4.705238
BA2597       n        9.366509
BA3243       n        9.589095
BA2446       n        2.318122
BA2525       n        5.248654
BA2876       n        5.797580
BA2357       n        5.505720
BA2546       n        3.011238
BA2742       n        3.667979
BA2316       n        3.224954
BA2087       n        2.555851
BA2148       n        8.160596
BA3178       n       -0.106093
BA2072       n        5.145431
BA2733       n        5.321260
BA2995       n        1.871475
BA2069       n        1.067565
BA2681       y        7.587599
BA2832       y        8.692496
BA2600       n        6.599491
BA3230       n        7.229515
BA2731       n        4.762161
BA2294       n        7.909508
BA2816       n        1.632441
BA2814       n        5.886440
BA2631       n        8.076079
BA2023       n       -0.126037
BA2375       y        7.682732
BA2485       n        9.306580
BA2455       n        4.250745
BA2636       n        9.222877
BA2325       n        4.526956
BA2156       n        8.226503
BA2511       n        7.611230
BA2505       n        7.274627
BA2871       n        3.035056
BA2227       n        7.500030
BA2812       n        2.685304
BA2125       n        6.273807
BA2603       n        7.931877
BA2808       n        8.474158
BA2482       n        8.456969
BA2594       n        4.348713
BA2747       n        8.012847
BA2561       n        0.106733
BA2567       n        3.876518
BA2906       n        2.278256
BA2956       n        3.230736
BA2474       n        8.004431
BA2737       n        0.583389
BA2110       n        4.926300
BA2992       n        3.784918
BA2220       n        9.160132
BA2063       n        3.029355
BA2772       n        8.799425
BA2935       n        6.059930
BA2260       n        4.493462
BA2948       n        8.353583
BA3296       n        3.531931
BA2524       n        4.830239
BA2811       n        8.476631
BA2540       n        4.688368
BA2928       n        4.177533
BA2302       n        7.192258
BA2651       n        6.924329
BA2619       n        9.491793
BA3013       n        5.879657
BA2405       n        7.405106
BA2856       n        8.638945
BA2377       n        2.368431
BA2499       n        7.850325
BA3023       n        7.816870
BA2095       n        8.052884
BA2275       n        6.357576
BA2901       n        6.081927
BA2387       n        7.774440
BA2962       n        6.616496
BA2195       n        8.313480
BA2688       n        7.560949
BA2420       n        6.083622
BA2053       n        7.028414
BA2081       n        5.761817
BA2354       n        5.887224
BA3273       n        1.716335
BA2893       n        8.079712
BA2044       n        4.909504
BA2489       n        5.300961
BA2908       n        8.341517
BA2054       n        5.698769
BA2872       n        6.135059
BA2041       n        7.085982
BA2464       n        7.315791
BA2902       n        7.504361
BA2541       n        7.652770
BA2843       n        5.513828
BA2497       n       -0.200352
BA2718       n        9.719842
BA2575       n        5.359658
BA2593       n        6.505982
BA2791       n        7.224594
BA2620       n        6.639665
BA2629       n        6.510567
BA2870       n        1.068949
BA2682       n        7.535110
BA2276       n        6.885539
BA2709       n        4.714072
BA2789       n        8.855777
BA2538       n        6.040210
BA2583       y        5.535340
BA2806       n        7.967445
BA2441       n        7.282684
BA2514       n        5.727549
BA2520       n        2.912421
BA2479       n        4.794167
BA2281       n        7.822617
BA2932       n        7.630415
BA2123       n        7.501052
BA2844       n        4.959194
BA2660       n        7.343708
BA2836       n        6.939541
BA2714       n        7.068077
BA2440       n        5.982208
BA2036       n        9.974672
BA2828       n        7.708401
BA2952       n        6.434938
BA2410       n        7.931877
BA2139       n        1.769173
BA2051       n        4.759378
BA2532       n        7.835544
BA2494       n        9.899103
BA2748       n        7.632785
BA2622       n        4.993898
BA2970       y        5.951938
BA2839       n        6.504949
BA2868       n        9.187287
BA3011       n        7.331640
BA2052       n        4.399951
BA2510       n        0.277265
BA2691       n        2.916656
BA2374       n        6.503483
BA2804       y        5.141616
BA2675       n        8.263965
BA2031       n        4.024523
BA2198       n        6.446131
BA2066       n        4.445553
BA2344       n        7.587599
BA2459       n        6.768984
BA2229       n        6.601569
BA2559       n        6.888677
BA2093       n        9.382342
BA2000       n        7.131215
BA2425       n        9.811315
BA2905       n        7.506472
BA2304       n       -0.015069
BA2976       n        6.378790
BA2386       n        9.449871
BA2035       n        9.133421
BA2760       n        5.616689
BA2201       n        6.367924
BA2355       n        5.322335
BA2113       n        6.401706
BA2955       n        3.417084
BA2322       n        7.089743
BA2020       n        7.534054
BA2226       n        7.246478
BA2376       n        3.415613
BA2121       n        5.705301
BA2944       n        8.145134
BA2033       n        6.267057
BA2867       n        6.478662
BA2089       n        3.085371
BA2224       y        7.335298
BA2046       n        7.134335
BA2972       n        6.639156
BA2978       n        5.221734
BA2851       n        6.590418
BA2587       n        5.152071
BA2024       n        5.516919
BA2426       n        6.737459
BA2271       n        5.032549
BA3004       n        8.190122
BA3010       n        5.949149
BA2662       n        5.131240
BA2658       n        3.012381
BA2512       n        2.273110
BA2109       n        5.253853
BA2242       n        8.198116
BA2132       n        8.133665
BA2846       n        6.977313
BA2521       n        7.668596
BA2885       n        0.499201
BA2639       n        7.231266
BA2775       n        8.753967
BA2402       n        7.414970
BA2097       n        6.658455
BA2399       n        7.906540
BA2174       n        6.391652
BA3001       n        9.114605
BA2911       n        7.954528
BA2311       n        4.443345
BA3040       n        6.939541
BA2724       n        5.711006
BA2821       n        5.091813
BA2233       n        7.005651
BA2744       n        8.999068
BA2501       n        7.164698
BA2301       n        4.783613
BA2880       n        4.917210
BA2621       n        4.850562
BA2866       n        6.195633
BA2212       n        5.489155
BA2477       n        7.052926
BA2685       n        7.281720
BA2273       y        7.995737
BA2124       n        7.655133
BA2400       n        7.143838
BA2762       n        7.082279
BA2312       n        7.251762
BA2813       n        7.196432
BA2211       n        9.021902
BA2171       n        7.294317
BA2746       n        4.797680
BA2798       y        7.964221
BA2588       n        8.072457
BA2296       n        6.474269
BA2300       n        5.798746
BA2545       n        4.923808
BA2840       y        9.595771
BA2528       n        6.551802
BA2646       n        7.492562
BA2926       n        6.585177
BA2272       n        5.950763
BA2306       n        5.044443
BA2726       n       -0.238630
BA2234       n        1.051640
BA2022       n        7.703303
BA2037       n        8.247179
BA2184       n        8.420837
BA3009       n        7.236365
BA2442       n        7.741329
BA2882       n        3.779593
BA2570       n        5.805728
BA2721       n        6.261181
BA2728       n        7.285258
BA2098       n        3.750766
BA2951       y        8.469225
BA2778       n        2.427321
BA3153       n        8.083356
BA2820       n        5.642403
BA2704       n        8.111045
BA2584       n        2.243494
BA3079       n        6.610066
BA2361       n        4.693285
BA2472       n        5.324112
BA2047       n        7.778460
BA2101       n        4.651209
BA2082       n        3.907287
BA2456       n        2.297910
BA2175       n        6.382610
BA2507       n        6.805454
BA2563       n        7.980674
BA2984       n        8.007801
BA2414       n        6.957516
BA2697       n        4.590818
BA2644       n        6.781949
BA2011       n        6.379758
BA2217       n        8.486566
BA2454       n       10.598116
BA2776       y        8.247179
BA2135       n        5.364387
BA2914       n        7.920459
BA2500       n        6.701940
BA3108       n        8.206161
BA2303       n        5.349737
BA2160       n        8.328931
BA2590       n        7.197382
BA3195       n        7.022003
BA3036       y        8.344566
BA2971       y        8.500931
BA3410       n        6.107037
BA3118       n        5.989179
BA3206       n        6.341901
BA3217       n        7.894015
BA3405       n        6.634863
BA3306       n        7.512996
BA3413       n        7.632785
BA3411       n        5.036421
BA3133       n        8.971424
BA3451       n        3.325013
BA3286       n        5.842348
BA3212       n       10.101963
BA3103       n        5.060692
BA3271       n        6.052796
BA3152       n        3.249911
BA3095       n        8.099893
BA3251       n        7.039190
BA3362       n        0.433071
BA3135       n        7.088999
BA3408       n        3.385547
BA3098       n        7.029781
BA3435       n        7.936582
BA3261       n        4.689067
BA3203       n        6.523755
BA3299       n        5.267104
BA3347       n        1.497725
BA3126       n        2.644021
BA3418       n        7.288004
BA3245       n        6.848390
BA3085       n        7.115177
BA3171       n        7.376752
BA3277       n        7.217909
BA3157       n        6.680708
BA3433       n        8.300380
BA3374       n       -0.177809
BA3450       n        6.777209
BA3167       n        0.719255
BA3269       n        6.768984
BA3110       n        2.871981
BA3156       n        7.837049
BA3226       n        8.147056
BA3421       n        6.544570
BA3232       n        8.154775
BA3289       n        4.994947
BA3430       n        3.645218
BA3384       n        7.686527
BA3427       n        7.884947
BA3449       n        8.796353
BA3163       n        2.073819
BA3158       n        7.967445
BA3436       n       10.454050
BA3154       n        0.601633
BA3162       n        6.466335
BA3352       n        7.014729
BA3084       n        4.770311
BA3149       n        3.283309
BA3169       n        3.004265
BA3180       n        7.026980
BA3255       n        7.818323
BA3438       n        1.595418
BA3345       n        2.113889
BA3431       n        6.162702
BA3181       n        5.219247
BA3341       n        7.603953
BA3191       n        7.067365
BA3197       n       10.013961
BA3448       n        7.763347
BA3453       n        6.943586
BA3406       n        7.624378
BA3334       n        4.221754
BA3447       n        4.599724
BA3116       n        3.248339
BA3280       n        7.632785
BA3185       n        2.283404
BA3094       n       -1.960120
BA3318       n        6.326824
BA3216       n        6.472791
BA3332       n        7.367240
BA3373       n        8.437581
BA3319       n        5.978522
BA3328       n        9.141008
BA3240       y        8.917518
BA3142       n        8.686769
BA3333       n        7.375774
BA3381       n        5.088706
BA3290       y        8.190122
BA3207       n        3.024285
BA3305       n        6.508548
BA3434       n        4.822922
BA3189       n        6.867086
BA3264       n        7.179997
BA3329       n        9.236654
BA3225       n        3.929058
BA3397       n        3.036204
BA3311       n        6.350192
BA3422       n        9.655715
BA3213       n        5.653358
BA3415       n        5.829718
BA3270       n        6.347374
BA3324       n        6.872120
BA3335       n        9.238947
BA3199       n        7.057960
BA3326       n        2.885846
BA3297       n        7.826881
BA3227       n        9.609294
BA3412       n        0.439987
BA3250       n        5.429664
BA3177       n        5.139762
BA3315       n        3.909012
BA3182       n        5.555108
BA3369       n        4.807111
BA3078       n        5.754155
BA3386       n        8.709809
BA3176       n        7.220421
