#Boxplots d'expressions du gène SMC1A en fonction de la feature inferred_sex
#Résultat du test statistique ANOVA : F = 24.962, p-value = 0.00000
#Tableau des résultats :
Sample     Feature  ExpressionGene
BA2409      Female        6.965673
BA2496        Male        6.811458
BA3037      Female        5.335032
BA2865      Female        6.648075
BA2751        Male        6.400255
BA2286        Male        6.461847
BA2488      Female        6.932195
BA3379        Male        6.563269
BA2887        Male        6.582538
BA2712      Female        7.224594
BA2068      Female        5.814425
BA2104        Male        6.255346
BA3124      Female        6.568904
BA2449      Female        6.366490
BA2235      Female        6.736925
BA3038        Male        6.946889
BA3006      Female        6.805454
BA2667        Male        6.595194
BA2239        Male        6.802992
BA2782        Male        6.541508
BA2649      Female        7.362524
BA2861      Female        7.081484
BA2134        Male        6.478662
BA2909        Male        6.315858
BA2653      Female        6.603683
BA2947        Male        5.843531
BA2162        Male        6.135972
BA2564      Female        7.520821
BA2597      Female        5.719504
BA3243        Male        6.319473
BA2446      Female        8.051153
BA2525      Female        5.894403
BA2876      Female        5.197686
BA2357        Male        6.376443
BA2546        Male        6.785508
BA2742        Male        7.021254
BA2316        Male        6.926931
BA2087      Female        6.112517
BA2148      Female        5.273594
BA3178        Male        6.811458
BA2072      Female        7.587599
BA2733      Female        6.291818
BA2995        Male        5.196991
BA2069        Male        7.563211
BA2681      Female        7.173585
BA2832        Male        6.630588
BA2600      Female        5.828970
BA3230      Female        7.572514
BA2731        Male        5.871393
BA2294        Male        6.576701
BA2816        Male        6.137679
BA2814        Male        7.117386
BA2631        Male        6.444694
BA2023        Male        6.671731
BA2375        Male        6.776057
BA2485        Male        6.661190
BA2455        Male        6.227619
BA2636        Male        5.895604
BA2325      Female        6.816896
BA2156        Male        6.680708
BA2511      Female        5.967846
BA2505        Male        5.466284
BA2871      Female        6.788651
BA2227        Male        6.288654
BA2812        Male        6.772460
BA2125      Female        8.009529
BA2603      Female        5.337219
BA2808        Male        5.675831
BA2482      Female        6.600510
BA2594        Male        6.976628
BA2747        Male        5.846310
BA2561        Male        6.237084
BA2567        Male        5.098923
BA2906        Male        7.266694
BA2956        Male        5.924325
BA2474      Female        6.746126
BA2737      Female        6.132490
BA2110      Female        6.810862
BA2992      Female        7.329669
BA2220        Male        7.473165
BA2063        Male        5.285034
BA2772        Male        5.988763
BA2935        Male        6.153533
BA2260        Male        6.440324
BA2948        Male        5.694879
BA3296        Male        6.485600
BA2524      Female        6.330028
BA2811      Female        6.884921
BA2540      Female        6.728768
BA2928      Female        8.172322
BA2302      Female        5.460372
BA2651      Female        5.711381
BA2619      Female        7.157984
BA3013        Male        7.386670
BA2405      Female        5.910072
BA2856        Male        4.673540
BA2377        Male        6.592031
BA2499        Male        5.810077
BA3023      Female        6.339185
BA2095      Female        7.573656
BA2275        Male        7.295991
BA2901        Male        5.857340
BA2387      Female        6.696930
BA2962        Male        7.103806
BA2195      Female        6.330929
BA2688      Female        5.844688
