#Boxplots d'expressions du gène IDH1 en fonction de la feature isTransformed
#Résultat du test statistique Mann-Whitney U : U = 38236.000, p-value = 0.000
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2452   FALSE        6.406883
BA2922   FALSE        6.607924
BA2707   FALSE        5.246115
BA2409   FALSE        7.520821
BA2480   FALSE        7.352990
BA2496    TRUE        6.592569
BA3037   FALSE        5.441385
BA2236   FALSE        6.905588
BA2865   FALSE        6.977949
BA2923    TRUE        8.261854
BA2003   FALSE        5.202613
BA2751   FALSE        7.152467
BA3395   FALSE        7.165478
BA2286   FALSE        6.156087
BA2488    TRUE        6.357576
BA3379   FALSE        5.942632
BA2887   FALSE        5.851449
BA2712   FALSE        7.453751
BA2858    TRUE        5.321988
BA2068   FALSE        4.806078
BA2104   FALSE        7.737327
BA3124   FALSE        4.221367
BA2921   FALSE        4.798720
BA2449   FALSE        4.227507
BA2360   FALSE        6.618673
BA2802   FALSE        4.357955
BA2235   FALSE        7.195620
BA3038   FALSE        7.209736
BA3006   FALSE        6.496993
BA2245   FALSE        5.424173
BA2667    TRUE        6.497996
BA2239   FALSE        7.147647
BA2782   FALSE        6.643584
BA2649   FALSE        6.232149
BA2592    TRUE        4.047954
BA2861   FALSE        7.035492
BA2134    TRUE        6.533967
BA2909   FALSE        6.345485
BA2429    TRUE        5.119580
BA2653   FALSE        4.901528
BA2947   FALSE        4.832682
BA2032   FALSE        5.820001
BA2162   FALSE        5.330283
BA2564   FALSE        6.858323
BA2597    TRUE        2.843610
BA3243   FALSE        5.484304
BA2106   FALSE        5.192707
BA2939   FALSE        5.889202
BA2427   FALSE        3.189757
BA2841   FALSE        3.955998
BA2446   FALSE        6.556613
BA2025   FALSE        6.187276
BA2645   FALSE        4.051232
BA2525   FALSE        3.657285
BA2876   FALSE        3.201855
BA2357   FALSE        3.693922
BA2546   FALSE        7.330738
BA2742   FALSE        9.096003
BA2316   FALSE        9.059425
BA2421   FALSE        5.600428
BA2087   FALSE        4.868841
BA2910   FALSE        6.133757
BA2148   FALSE        4.426235
BA2329   FALSE        6.844000
BA2677   FALSE        6.375007
BA3178   FALSE        6.289081
BA2072   FALSE        6.780750
BA3029   FALSE        5.193426
BA2735   FALSE        6.010467
BA2733   FALSE        4.223638
BA2995   FALSE        4.543418
BA2069   FALSE        6.951500
BA2100    TRUE        5.173810
BA2953    TRUE        4.872012
BA2681    TRUE        5.348290
BA2248   FALSE        5.783043
BA2832    TRUE        5.241409
BA2308   FALSE        5.410638
BA2413   FALSE        5.394583
BA2701   FALSE        5.815241
BA2634   FALSE        4.905002
BA2937    TRUE        6.435427
BA2600   FALSE        5.225006
BA2019   FALSE        5.313264
BA2412   FALSE        6.056117
BA2334   FALSE        5.719132
BA2050   FALSE        6.184208
BA3230   FALSE        5.349367
BA2481   FALSE        4.117427
BA2731   FALSE        6.191204
BA2418   FALSE        5.865363
BA2294   FALSE        5.512054
BA2816   FALSE        4.975259
BA2814   FALSE        7.648956
BA2631   FALSE        6.476208
BA2023   FALSE        7.429288
BA2375    TRUE        5.848649
BA2485   FALSE        6.600510
BA2455   FALSE        6.614843
BA2636    TRUE        2.957076
BA2325   FALSE        7.319378
BA2169    TRUE        4.268517
BA2156   FALSE        6.533478
BA2511   FALSE        3.637787
BA2168   FALSE        6.035662
BA2505   FALSE        4.823282
BA2860   FALSE        5.156682
BA2871   FALSE        5.565961
BA2655   FALSE        4.944853
BA2227   FALSE        4.777352
BA2812   FALSE        5.829348
BA2125   FALSE        6.430001
BA2603   FALSE        6.258969
BA2808   FALSE        5.300257
BA2282   FALSE        5.837165
BA2482   FALSE        6.939541
BA2822   FALSE        7.203867
BA2594   FALSE        6.949458
BA2747   FALSE        5.230688
BA2561   FALSE        7.358635
BA2094   FALSE        7.535110
BA2567   FALSE        3.409362
BA2906   FALSE        6.565838
BA2956   FALSE        4.936804
BA2474   FALSE        6.419933
BA2065   FALSE        6.910700
BA2737   FALSE        7.004906
BA2463   FALSE        7.011295
BA2110   FALSE        6.605790
BA2992   FALSE        5.298739
BA2220   FALSE        5.880053
BA2720   FALSE        3.859489
BA2063   FALSE        2.864896
BA2772   FALSE        4.207524
BA2935   FALSE        5.762932
BA2260   FALSE        6.306953
BA2787   FALSE        5.669362
BA2676   FALSE        6.473760
BA2948    TRUE        4.458297
BA3296   FALSE        6.142351
BA2524   FALSE        4.713380
BA2811   FALSE        5.959833
BA2540   FALSE        5.101085
BA2928   FALSE        6.628999
BA2302   FALSE        4.359805
BA2792   FALSE        5.620430
BA2651   FALSE        4.519028
BA2595   FALSE        4.789975
BA2619   FALSE        6.579219
BA3013   FALSE        6.234864
BA2405   FALSE        4.633873
BA2856   FALSE        4.645211
BA2377   FALSE        4.723544
BA2499    TRUE        3.581751
BA3023   FALSE        3.850812
BA2095   FALSE        6.096452
BA2275   FALSE        6.141495
BA2901   FALSE        5.024168
BA2221   FALSE        5.579355
BA2387   FALSE        6.079063
BA2657    TRUE        6.586235
BA2962   FALSE        7.456700
BA2195    TRUE        4.083206
BA2688   FALSE        3.238586
BA2420   FALSE        5.913602
BA2727   FALSE        5.043442
BA2756   FALSE        4.395893
BA2122   FALSE        3.229681
BA2053   FALSE        5.258927
BA2080   FALSE        4.292680
BA2415   FALSE        6.079875
BA2081   FALSE        7.180788
BA2354   FALSE        6.262036
BA3273   FALSE        4.109488
BA2893   FALSE        5.618173
BA2044   FALSE        6.288237
BA2309   FALSE        5.454892
BA2489    TRUE        3.223328
BA2908   FALSE        6.097272
BA2054   FALSE        6.449470
BA2872   FALSE        5.474333
BA2526   FALSE        3.549897
BA3145   FALSE        6.672319
BA2041   FALSE        3.748487
BA2096   FALSE        5.904762
BA2464   FALSE        6.049822
BA2902    TRUE        5.086171
BA2541   FALSE        6.295562
BA2143   FALSE        5.130881
BA2769    TRUE        4.726329
BA2843   FALSE        4.576913
BA2497   FALSE        7.274627
BA2718   FALSE        6.755975
BA2575   FALSE        7.352990
BA2593   FALSE        7.863751
BA2791   FALSE        3.891447
BA2620   FALSE        7.076958
BA2629   FALSE        6.172519
BA2870    TRUE        7.691603
BA2423   FALSE        5.071641
BA2682   FALSE        5.900766
BA2276   FALSE        4.910223
BA2348   FALSE        4.812658
BA2709   FALSE        6.541508
BA2789   FALSE        5.915548
BA2694    TRUE        4.454301
BA2722    TRUE        4.944502
BA2538   FALSE        4.373078
BA2583    TRUE        5.200819
BA2292    TRUE        5.093909
BA2806   FALSE        6.088794
BA2153   FALSE        4.985137
BA2674   FALSE        4.642363
BA2809   FALSE        5.038926
BA3025   FALSE        5.879279
BA2523   FALSE        6.261181
BA3027   FALSE        4.196448
BA2441    TRUE        5.833699
BA2514   FALSE        4.599365
BA2695   FALSE        4.767446
BA2520   FALSE        4.597237
BA2479   FALSE        2.614226
BA2281   FALSE        5.989581
BA2932   FALSE        7.485944
BA2123   FALSE        4.523349
BA2844   FALSE        5.436577
BA2660   FALSE        6.805454
BA2836   FALSE        4.624273
BA2714   FALSE        7.149985
BA3317   FALSE        6.621369
BA2440   FALSE        5.275766
BA2036   FALSE        6.685937
BA2828   FALSE        6.343221
BA2251   FALSE        6.177736
BA2952   FALSE        7.213780
BA2410   FALSE        4.981952
BA2139   FALSE        7.286229
BA2051   FALSE        4.798375
BA2532   FALSE        5.868219
BA2986   FALSE        6.789225
BA2494    TRUE        3.750766
BA2515   FALSE        4.052421
BA2748   FALSE        6.454558
BA2577   FALSE        6.382176
BA2622   FALSE        5.889614
BA2758   FALSE        5.826583
BA2930   FALSE        6.792869
BA2970    TRUE        4.235478
BA2839    TRUE        5.328460
BA2868   FALSE        6.888677
BA3011   FALSE        4.832337
BA2052   FALSE        4.368671
BA2510   FALSE        4.679227
BA2691   FALSE        6.431936
BA2374   FALSE        7.589914
BA2804    TRUE        5.269579
BA2670    TRUE        4.932634
BA2675   FALSE        7.410088
BA2031   FALSE        6.826121
BA2589   FALSE        3.434613
BA2198   FALSE        6.555022
BA2066   FALSE        6.184208
BA2344   FALSE        5.954391
BA2534   FALSE        6.439836
BA2459   FALSE        5.735168
BA2229    TRUE        4.100739
BA2559   FALSE        5.074090
BA2093   FALSE        5.341519
BA2000   FALSE        7.957659
