#Boxplots d'expressions du gène SRSF2 en fonction de la feature analysisRnaSeq
#Résultat du test statistique Mann-Whitney : U = 3061.000, p-value = 0.00025
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2409       y        0.814507
BA2496       y        0.807803
BA3037       y        0.529999
BA2865       y        0.969401
BA2751       y        1.041534
BA2055       n        0.701399
BA2286       y        0.836209
BA2488       y        1.040499
BA3379       y        1.008861
BA2887       y        0.953132
BA2712       y        1.107641
BA2068       y        2.458098
BA2104       y        0.348384
BA3124       y        0.773398
BA2449       y        0.697452
BA2235       y        0.933224
BA3038       y        0.757828
BA3006       y        1.444914
BA2667       y        0.719166
BA2239       y        0.649582
BA2782       y        0.947328
BA2649       y        1.710354
BA2861       y        1.139600
BA2134       y        0.711817
BA2909       y        0.776207
BA2653       y        0.923515
BA2947       y        1.304762
BA2162       y        1.203212
BA2564       y        0.898313
BA3043       n        0.878237
BA2597       y        0.882706
BA3243       y        1.019290
BA2446       y        1.370693
BA2525       y        0.803008
BA2876       y        1.107565
BA2357       y        1.122845
BA2546       y        0.945448
BA2742       y        0.888849
BA2316       y        0.952368
BA2087       y        1.017836
BA2148       y        0.787174
BA3178       y        1.090073
BA2072       y        1.026195
BA2733       y        1.078059
BA2995       y        0.986762
BA2069       y        1.486154
BA2681       y        1.181369
BA2832       y        1.209037
BA2600       y        1.064537
BA3230       y        1.012049
BA2731       y        0.887264
BA2294       y        1.370717
BA2816       y        0.999690
BA2814       y        0.991914
BA2631       y        1.104250
BA2023       y        0.994560
BA2375       y        1.148853
BA2485       y        0.874673
BA2455       y        0.619357
BA2636       y        1.008971
BA2325       y        0.830692
BA2156       y        1.121948
BA2511       y        0.888649
BA2505       y        0.914255
BA2871       y        0.863214
BA2227       y        1.814699
BA2812       y        1.574604
BA2125       y        1.095145
BA2603       y        1.082228
BA2808       y        0.932675
BA2482       y        0.839783
BA2594       y        1.207566
BA2747       y        1.320069
BA2561       y        1.733641
BA2567       y        1.071517
BA2906       y        1.209397
BA2956       y        0.893360
BA2474       y        0.777653
BA2737       y        1.230700
BA2006       n        0.570489
BA2110       y        0.618702
BA2915       n        1.116427
BA2992       y        0.900534
BA2220       y        1.817498
BA2063       y        1.074388
BA2772       y        0.820640
BA2935       y        1.020053
