#Boxplots d'expressions du gène IDH2 en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 2.186, p-value = 0.03438
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2409       1        0.947029
BA2496       1        2.146135
BA3037       1        1.071255
BA2865       1        1.593405
BA2751       1        0.924239
BA2055       1        3.944781
BA2286       1        2.732415
BA2488       1        2.314375
BA3379       1        1.953336
BA2887       1        3.363699
BA2712       2        2.066303
BA2068       2        2.276437
BA2104       1        1.593712
BA3124       1        1.157711
BA2449       1        3.523802
BA2235       1        1.589442
BA3038       1        1.375425
BA3006       3        1.805174
BA2667       1        1.753273
BA2239       1        1.120347
BA2782       3        0.691813
BA2649       1        2.214402
BA2861       1        1.992189
BA2134       1        1.428036
BA2909       1        1.107303
BA2653       1        3.508224
BA2947       1        2.277646
BA2162       1        0.967039
BA2564       1        1.524155
BA3043       1        1.611688
BA2597       4        1.606312
BA3243       2        1.017784
BA2446       1        2.435807
BA2525       4        1.149122
BA2876       4        1.995859
BA2357       2        2.750986
BA2546       1        2.410726
BA2742       1        1.683394
BA2316       1        1.626943
BA2087       2        4.264963
BA2148       2        1.070896
BA3178       3        1.877832
BA2072       1        1.519319
BA2733       2        1.558795
BA2995       2        2.052980
BA2069       1        1.847412
BA2681       3        2.650586
BA2832       2        2.902159
BA2600       4        2.084603
BA3230       1        2.227903
BA2731       2        1.204411
BA2294       4        1.892859
BA2816       4        1.597135
BA2814       3        1.708002
BA2631       1        2.078058
BA2023       1        1.545139
BA2375       1        1.033964
BA2485       1        2.283434
BA2455       4        0.699138
BA2636       4        1.973333
BA2325       1        1.386694
BA2156       1        2.244563
BA2511       4        1.252994
BA2505       4        2.036857
BA2871       3        1.334202
BA2227       1        1.868272
BA2812       3        1.701064
BA2125       1        1.627247
BA2603       1        2.334576
BA2808       4        2.037854
BA2482       1        1.606176
BA2594       1        1.985942
BA2747       4        2.379874
BA2561       3        1.632091
BA2567       3        0.831170
BA2906       1        2.258947
BA2956       2        0.971513
BA2474       1        1.693375
BA2737       2        1.333858
BA2006       2        3.276304
BA2110       1        0.572101
BA2915       4        8.102765
BA2992       4        1.491150
BA2220       1        2.964513
BA2063       2        1.166294
BA2772       2        2.014932
BA2935       4        1.293461
BA2260       3        1.687431
BA2948       3        1.087791
BA3296       1        1.201769
BA2524       4        1.948922
BA2811       1        1.926119
BA2540       4        1.414300
BA2928       1        3.126683
BA2302       4        1.825922
BA2651       4        1.220183
BA2619       1        3.984762
BA3013       4        3.230968
BA2405       3        1.907109
BA2856       3        1.025161
BA2377       2        2.232980
BA2499       2        1.735604
BA2350       2        0.688718
BA3023       4        4.281732
BA2095       1        3.188947
BA2275       1        2.081061
BA2901       2        1.908000
BA2387       1        2.235781
BA2962       1        2.227206
BA2195       4        3.120668
BA2688       2        1.899275
BA2420       1        2.328727
BA2053       2        1.659822
BA2081       1        2.450476
BA2354       1        1.603235
BA3273       2        1.830726
BA2893       3        1.586150
BA2044       1        1.563377
BA2489       2        2.569023
BA2908       1        2.289789
BA2054       3        1.346598
BA2872       1        2.421271
BA2041       2        4.359506
BA2464       1        1.798890
BA2902       4        1.603819
BA2541       1        2.200397
BA2843       4        2.714688
BA2497       1        2.371318
BA2718       1        4.060335
BA2575       1        1.872099
BA2593       3        9.237070
BA2791       2        1.819153
BA2620       1        1.574039
BA2629       1        2.797872
BA2870       1        2.500443
BA2682       4        1.808159
BA2276       2        2.366481
BA2709       2        1.415211
BA2789       1        3.306468
BA2538       2        2.923259
BA2583       5        2.202404
BA2806       2        2.060231
BA2441       1        2.401938
BA2514       2        1.466271
BA2520       5        3.335024
BA2479       5        1.249274
BA2281       1        2.746944
BA2932       1        1.626609
BA2123       2        4.451261
BA2844       2        2.049920
BA2660       1        2.750184
BA2836       2        2.128260
BA2714       1        1.802311
BA2440       5        1.955414
BA2036       3        1.438018
BA2828       1        1.502053
BA2952       1        1.838890
BA2410       2        2.859892
BA2139       3        0.639010
BA2051       5        0.824651
BA2532       2        1.700440
BA2494       5        2.773212
BA2748       1        2.980097
BA2622       1        1.187401
BA2970       2        2.510652
BA2839       2        2.580785
BA2868       3        3.261054
BA3011       1        1.275552
BA2052       2        1.966445
BA2510       5        3.298948
BA2691       1        1.177649
