#Boxplots d'expressions du gène TP53 en fonction de la feature manuscript_inhibitor
#Résultat du test statistique Mann-Whitney : U = 22741.000, p-value = 0.03855
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2226     yes        1.265957
BA2376     yes        1.050376
BA2889     yes        0.010932
BA2121     yes        1.276039
BA2944     yes        1.797724
BA2033     yes        0.185769
BA2867     yes        0.412254
BA2089     yes        0.846003
BA2224      no        0.486052
BA2046      no        0.313515
BA2972     yes        0.804306
BA2978     yes        0.728208
BA2851     yes        1.016006
BA2587      no        1.201092
BA2024      no        0.599267
BA2426      no        0.515718
BA2271     yes        1.049370
BA3004     yes        1.595102
BA3010     yes        0.880990
BA2662     yes        1.837428
BA2658     yes        0.821815
BA2512     yes        0.857063
BA2109     yes        0.151293
BA2242     yes        0.426863
BA2132     yes        0.273143
BA2846      no        0.547303
BA2521      no        1.131009
BA2885     yes        1.064985
BA2639     yes        1.359355
BA2775     yes        0.833508
BA2402     yes        0.374058
BA2097     yes        0.433997
BA2399     yes        1.095368
BA2174     yes        0.767501
BA3001     yes        1.325744
BA2911      no        0.830812
BA2311     yes        0.444970
BA3040     yes        1.670380
BA2724     yes        0.196819
BA2821     yes        1.220926
BA2233     yes        0.222138
BA2744     yes        1.409821
BA2501     yes        0.877769
BA2301      no        0.241033
BA2880     yes        0.416123
BA2621     yes        0.249420
BA2866      no        0.917415
BA2212     yes        0.268695
BA2477     yes        1.403073
BA2685      no        0.507825
BA2273      no        0.286318
BA2124     yes        1.475728
BA2400     yes        1.093156
BA2762     yes        0.353995
BA2312     yes        0.361394
BA2813     yes        0.647902
BA2211     yes        1.418619
BA2171     yes        1.034394
BA2746     yes        0.461588
BA2798      no        0.248617
BA2588     yes        0.633482
BA2296     yes        1.122047
BA2300     yes        0.179041
BA2545      no        0.735213
BA2840     yes        0.820974
BA2528      no        0.780875
BA2646     yes        0.657695
BA3067     yes        0.478133
BA2926      no        0.877472
BA2272     yes        0.719023
BA2306     yes        0.789275
BA2726      no        0.581600
BA2234     yes        0.793355
BA2022     yes        1.087845
BA2037     yes        1.455442
BA2184     yes        1.259574
BA3009     yes        0.562753
BA2442     yes        0.774967
BA2882     yes        0.579756
BA2347     yes        0.115424
BA2570     yes        0.520364
BA2721     yes        1.465633
BA2728      no        1.090287
BA2098     yes        2.847617
BA2951     yes        0.823912
BA2778     yes        0.947815
BA3153     yes        0.156842
BA2820     yes        1.703671
BA2704     yes        1.139620
BA2584     yes        1.076469
BA3079     yes        0.178466
BA2361     yes        0.123825
BA2472     yes        0.275498
BA2047      no        0.724737
BA2101      no        0.405498
BA2082     yes        0.187024
BA2456     yes        0.231655
BA2175     yes        0.015038
BA2507     yes        0.573326
BA2563     yes        1.411587
BA2984     yes        0.523439
BA2414     yes        1.135986
BA2697     yes        0.289535
BA2644      no        0.808192
BA2011     yes        0.146936
BA2217     yes        1.471692
BA2454     yes        1.153538
BA2776     yes        1.988778
BA2135     yes        0.414302
BA2914     yes        0.979922
BA2500     yes        0.559617
BA3108      no        1.724159
BA2303      no        0.876565
BA2160      no        1.341025
BA2590      no        1.402236
BA3195     yes        0.527993
BA3036      no        0.724128
BA2971      no        0.172174
BA3410      no        0.222554
BA3118     yes        0.271997
BA3206     yes        0.959416
BA3217     yes        0.772230
BA3405      no        1.033348
BA3306     yes        0.531178
BA3413      no        1.703406
BA3411     yes        1.006616
BA3133     yes        0.072955
BA3451     yes        0.979183
BA3286     yes        1.107798
BA3212     yes        1.507641
BA3103      no        0.179314
BA3271     yes        1.035456
BA3152     yes        0.712516
BA3095     yes        1.002421
BA3251     yes        0.468812
BA3362     yes        1.272844
BA3135     yes        0.321448
BA3408      no        0.219351
BA3098     yes        1.202765
BA3435      no        0.733336
BA3261     yes        1.011460
BA3203     yes        0.049396
BA3299     yes        0.218382
BA3347     yes        0.408949
BA3126     yes        0.610692
BA3418     yes        0.287873
BA3245     yes        0.148426
BA3085      no        1.084132
BA3171     yes        0.281483
BA3277     yes        0.281131
BA3157     yes        1.559929
BA3433     yes        0.145160
BA3374     yes        0.961104
BA3450      no        0.104786
BA3167     yes        0.626768
BA3269      no        0.056052
BA3110     yes        0.371813
BA3156      no        1.787226
BA3226     yes        1.233769
BA3421     yes        0.209203
BA3232     yes        1.580350
BA3289     yes        0.170371
BA3430      no        0.253828
BA3384     yes        1.366576
BA3427      no        0.469763
BA3449     yes        0.998889
BA3163     yes        0.533852
BA3158     yes        0.750765
BA3436     yes        1.277076
BA3154     yes        0.076186
BA3162     yes        0.209484
BA3352     yes        0.785634
BA3084     yes        1.424273
BA3149      no        0.097332
BA3169     yes        0.201107
BA3180      no        0.267032
BA3255     yes        1.083452
BA3438     yes        0.686695
BA3345     yes        0.295445
BA3431     yes        0.086724
BA3181     yes        0.525581
BA3341     yes        0.079570
BA3191     yes        0.974819
BA3197     yes        0.944256
BA3448     yes        1.195590
BA3453      no        0.218653
BA3406     yes        0.712610
BA3334     yes        0.260928
BA3447      no        0.473519
BA3116      no        0.275834
BA3280      no        0.197844
BA3185     yes        0.177832
BA3094     yes        0.548298
BA3318     yes        0.138134
BA3216     yes        0.447180
BA3332     yes        0.492934
BA3373     yes        1.377148
BA3319     yes        0.638642
BA3328     yes        0.678763
BA3240     yes        0.857879
BA3142     yes        0.510132
BA3333     yes        0.423271
BA3381     yes        0.980725
BA3290     yes        0.371711
BA3207     yes        0.490947
BA3305     yes        0.487796
BA3434     yes        0.648561
BA3189     yes        0.727151
BA3264     yes        1.009365
BA3329     yes        0.565201
BA3225     yes        0.384983
BA3397     yes        0.482906
BA3311     yes        0.366125
BA3422     yes        0.259539
BA3213     yes        0.594851
BA3415     yes        0.124064
BA3270     yes        0.633708
BA3324     yes        0.663288
BA3335     yes        0.253180
BA3199     yes        1.207477
BA3326     yes        0.623292
BA3297     yes        1.114089
BA3227     yes        1.338368
BA3412     yes        0.753094
BA3250     yes        0.922257
BA3177     yes        1.179141
BA3315     yes        0.537401
BA3182     yes        0.860746
BA3369     yes        0.947463
BA3078     yes        1.001242
BA3386     yes        0.995814
BA3176     yes        0.813828
BA3258     yes        0.656500
BA3295     yes        0.622732
BA3136     yes        0.802784
BA3234     yes        0.478516
BA3087     yes        1.134163
BA3454     yes        1.442350
BA3302     yes        1.271031
BA3117     yes        1.345643
BA3266     yes        0.791467
BA3268     yes        1.168497
BA3229     yes        0.893385
BA3353     yes        1.060899
BA3312     yes        1.122006
BA3119     yes        1.242538
BA3219     yes        0.632592
BA3351     yes        0.704699
BA3357     yes        0.822254
BA3208     yes        0.687005
BA3310     yes        0.371387
BA3200     yes        1.293915
BA3146     yes        0.878063
BA3211     yes        0.825137
BA3130     yes        0.501570
BA3376     yes        1.045390
BA3137     yes        0.574991
BA3300     yes        1.092198
BA3375     yes        0.656842
BA3385     yes        0.811559
BA3416     yes        1.149641
BA3123      no        0.676172
