seq_name	BA2040	BA2160	BA2303	BA2353	BA2516	BA2590	BA2647	BA2891	BA2924	BA2971	BA3036	BA3059	BA3073	BA3078	BA3079	BA3083	BA3084	BA3085	BA3087	BA3089	BA3094	BA3095	BA3098	BA3099	BA3103	BA3108	BA3109	BA3110	BA3114	BA3116	BA3117	BA3118	BA3119	BA3123	BA3124	BA3126	BA3128	BA3130	BA3133	BA3135	BA3136	BA3137	BA3138	BA3139	BA3141	BA3142	BA3145	BA3146	BA3149	BA3152	BA3153	BA3154	BA3156	BA3157	BA3158	BA3162	BA3163	BA3164	BA3167	BA3169	BA3171	BA3173	BA3174	BA3175	BA3176	BA3177	BA3178	BA3180	BA3181	BA3182	BA3183	BA3185	BA3186	BA3187	BA3189	BA3190	BA3191	BA3192	BA3194	BA3195	BA3197	BA3199	BA3200	BA3202	BA3203	BA3206	BA3207	BA3208	BA3210	BA3211	BA3212	BA3213	BA3214	BA3216	BA3217	BA3219	BA3221	BA3222	BA3225	BA3226	BA3227	BA3228	BA3229	BA3230	BA3232	BA3234	BA3235	BA3237	BA3240	BA3242	BA3243	BA3245	BA3249	BA3250	BA3251	BA3255	BA3258	BA3260	BA3261	BA3264	BA3266	BA3268	BA3269	BA3270	BA3271	BA3273	BA3275	BA3277	BA3280	BA3283	BA3285	BA3286	BA3289	BA3290	BA3293	BA3295	BA3296	BA3297	BA3299	BA3300	BA3302	BA3305	BA3306	BA3308	BA3310	BA3311	BA3312	BA3315	BA3317	BA3318	BA3319	BA3322	BA3324	BA3325	BA3326	BA3328	BA3329	BA3332	BA3333	BA3334	BA3335	BA3339	BA3341	BA3345	BA3347	BA3351	BA3352	BA3353	BA3357	BA3362	BA3367	BA3369	BA3371	BA3373	BA3374	BA3375	BA3376	BA3379	BA3380	BA3381	BA3384	BA3385	BA3386	BA3388	BA3390	BA3394	BA3395	BA3397	BA3399	BA3400	BA3403	BA3405	BA3406	BA3407	BA3408	BA3410	BA3411	BA3412	BA3413	BA3415	BA3416	BA3417	BA3418	BA3421	BA3422	BA3423	BA3427	BA3430	BA3431	BA3433	BA3434	BA3435	BA3436	BA3438	BA3445	BA3446	BA3447	BA3448	BA3449	BA3450	BA3451	BA3452	BA3453	BA3454
ASXL1_ref33_kmer8.kmer1 ct:1	20	26	19	22	25	19	28	14	13	8	21	21	0	37	18	19	17	29	37	18	37	33	29	37	23	23	12	25	15	12	51	48	20	22	14	19	10	20	15	37	45	16	7	30	31	31	40	10	24	20	21	18	21	27	23	22	12	14	20	13	32	61	41	20	50	18	27	20	10	34	36	30	21	20	34	23	14	20	53	24	23	27	40	22	0	31	31	43	7	0	27	19	22	11	0	24	38	25	18	29	16	36	23	23	12	19	12	34	39	17	16	21	25	25	24	23	19	30	17	17	27	39	24	60	21	23	4	27	29	42	48	32	24	28	28	15	9	10	18	23	34	21	21	37	0	12	14	17	21	24	18	38	35	22	11	23	25	22	19	10	24	31	23	29	6	19	21	2	26	13	12	20	20	24	18	17	30	20	23	16	12	26	40	8	26	13	30	31	21	19	38	29	14	22	29	45	16	21	37	14	42	40	32	16	34	7	17	21	7	23	32	20	24	18	43	11	0	15	8	15	20	27	28	32
ASXL1_ref33_kmer21.kmer1 ct:1	20	26	19	22	25	19	28	14	13	41	21	21	30	37	18	19	17	29	37	18	37	33	29	37	23	23	12	25	15	12	51	48	20	28	28	18	10	20	15	37	45	16	7	30	31	31	40	10	24	20	21	18	21	27	23	22	12	14	20	13	32	62	41	20	50	18	27	20	10	45	36	30	21	20	34	23	14	20	53	24	23	27	40	22	14	31	31	43	55	22	27	19	22	32	32	24	38	25	18	29	16	36	23	23	12	19	12	34	39	17	16	21	52	25	24	14	19	30	17	17	27	39	24	60	21	23	4	27	29	42	48	32	24	28	28	15	9	10	18	23	34	21	21	37	32	12	14	17	21	24	18	38	35	22	11	23	25	22	19	10	24	31	23	29	6	19	21	6	26	13	12	20	20	24	10	17	30	20	23	16	22	26	40	8	26	7	30	31	21	19	38	29	14	22	29	45	16	21	37	57	42	40	32	16	34	19	52	21	36	23	32	20	24	18	43	11	8	15	8	15	20	27	28	32
ASXL1_ref33_kmer10.kmer1 ct:1	20	26	19	22	25	19	28	14	13	8	21	21	0	37	18	19	17	29	37	18	37	33	29	37	23	23	12	25	15	12	51	48	20	22	28	19	10	20	15	37	45	16	7	30	31	31	40	10	24	20	21	18	21	27	23	22	12	14	20	13	32	61	41	20	50	18	27	20	10	34	36	30	21	20	34	23	14	20	53	24	23	27	40	22	14	31	31	43	7	22	27	19	22	11	32	24	38	25	18	29	16	36	23	23	12	19	12	34	39	17	16	21	25	25	24	23	19	30	17	17	27	39	24	60	21	23	4	27	29	42	48	32	24	28	28	15	9	10	18	23	34	21	21	37	32	12	14	17	21	24	18	38	35	22	11	23	25	22	19	10	24	31	23	29	6	19	21	0	26	13	12	20	20	24	18	17	30	20	23	16	12	26	40	8	26	7	30	31	21	19	38	29	14	22	29	45	16	21	37	14	42	40	32	16	34	7	17	21	7	23	32	20	24	18	43	11	0	15	8	15	20	27	28	32
ASXL1_ref33_kmer9.kmer1 ct:1	20	26	19	22	25	19	28	14	13	8	21	21	0	37	18	19	17	29	37	18	37	33	29	37	23	23	12	25	15	12	51	48	20	22	28	19	10	20	15	37	45	16	7	30	31	31	40	10	24	20	21	18	21	27	23	22	12	14	20	13	32	61	41	20	50	18	27	20	10	34	36	30	21	20	34	23	14	20	53	24	23	27	40	22	14	31	31	43	7	22	27	19	22	11	32	24	38	25	18	29	16	36	23	23	12	19	12	34	39	17	16	21	25	25	24	23	19	30	17	17	27	39	24	60	21	23	4	27	29	42	48	32	24	28	28	15	9	10	18	23	34	21	21	37	32	12	14	17	21	24	18	38	35	22	11	23	25	22	19	10	24	31	23	29	6	19	21	0	26	13	12	20	20	24	18	17	30	20	23	16	12	26	40	8	26	0	30	31	21	19	38	29	14	22	29	45	16	21	37	14	42	40	32	16	34	7	17	21	7	23	32	20	24	18	43	11	0	15	8	15	20	27	28	32
ASXL1_ref33_kmer28.kmer1 ct:1	20	26	47	22	25	38	28	14	13	41	21	21	30	37	18	19	17	29	37	29	37	33	29	37	23	23	12	25	15	12	51	48	48	28	28	18	10	20	15	37	45	16	37	82	31	31	40	10	24	20	21	18	21	27	23	22	12	32	20	13	32	62	41	20	50	18	27	20	10	45	36	30	31	20	34	23	14	20	53	24	23	27	40	22	14	31	31	43	55	22	27	19	22	32	32	24	38	25	18	29	16	36	23	23	24	19	12	34	39	17	16	27	52	25	24	14	19	30	17	17	27	39	24	60	21	23	4	27	29	42	48	32	24	28	28	15	9	10	18	23	34	21	21	37	32	31	14	17	21	24	18	38	35	36	11	23	25	22	19	10	24	31	23	29	6	19	21	6	26	43	12	20	20	68	10	17	30	20	23	16	22	26	40	8	26	7	30	31	21	19	38	29	37	22	57	45	16	21	37	57	42	40	32	16	34	19	52	21	36	23	32	20	24	18	43	11	8	15	40	15	20	27	28	32
ASXL1_ref33_kmer18.kmer1 ct:1	20	26	19	22	25	19	28	14	13	41	21	21	30	37	18	19	17	29	37	18	37	33	29	37	23	23	12	25	15	12	51	48	20	28	28	18	10	20	15	37	45	16	7	30	31	31	40	10	24	20	21	18	21	27	23	22	12	14	20	13	32	62	41	20	50	18	27	20	10	34	36	30	21	20	34	23	14	20	53	24	23	27	40	22	14	31	31	43	55	22	27	19	22	32	32	24	38	25	18	29	16	36	23	23	12	19	12	34	39	17	16	21	25	25	24	14	19	30	17	17	27	39	24	60	21	23	4	27	29	42	48	32	24	28	28	15	9	10	18	23	34	21	21	37	32	12	14	17	21	24	18	38	35	22	11	23	25	22	19	10	24	31	23	29	6	19	21	6	26	13	12	20	20	24	10	17	30	20	23	16	22	26	40	8	26	7	30	31	21	19	38	29	14	22	29	45	16	21	37	57	42	40	32	16	34	7	52	21	36	23	32	20	24	18	43	11	8	15	8	15	20	27	28	32
ASXL1_ref33_kmer3.kmer1 ct:1	20	26	19	22	25	37	28	14	13	8	21	21	0	37	18	41	6	29	37	18	37	33	29	37	8	23	12	9	15	12	51	48	20	22	14	19	10	7	15	37	45	16	7	30	31	31	9	10	24	10	21	18	21	27	23	22	12	14	20	13	32	61	41	20	0	18	0	20	10	34	36	30	21	5	34	23	14	20	53	24	23	27	40	22	11	31	31	12	7	0	27	19	22	11	2	24	10	25	18	29	16	36	23	23	12	19	12	34	18	17	16	21	25	25	24	23	19	30	17	12	27	11	24	60	21	23	4	27	29	11	48	32	24	28	12	15	9	10	18	14	34	21	21	37	14	12	14	17	21	24	18	38	35	22	11	23	25	22	19	10	24	31	23	29	0	19	21	2	26	13	12	20	20	24	18	17	30	20	23	16	12	26	40	8	26	30	30	31	0	22	38	29	14	22	12	45	16	21	37	14	42	40	32	16	34	7	17	21	7	23	32	20	24	18	43	11	5	15	8	15	20	27	28	32
ASXL1_ref33_kmer23.kmer1 ct:1	20	26	19	22	25	38	28	14	13	41	21	21	30	37	18	19	17	29	37	29	37	33	29	37	23	23	12	25	15	12	51	48	20	28	28	18	10	20	15	37	45	16	7	30	31	31	40	10	24	20	21	18	21	27	23	22	12	14	20	13	32	62	41	20	50	18	27	20	10	45	36	30	31	20	34	23	14	20	53	24	23	27	40	22	14	31	31	43	55	22	27	19	22	32	32	24	38	25	18	29	16	36	23	23	12	19	12	34	39	17	16	27	52	25	24	14	19	30	17	17	27	39	24	60	21	23	4	27	29	42	48	32	24	28	28	15	9	10	18	23	34	21	21	37	32	31	14	17	21	24	18	38	35	22	11	23	25	22	19	10	24	31	23	29	6	19	21	6	26	13	12	20	20	68	10	17	30	20	23	16	22	26	40	8	26	7	30	31	21	19	38	29	14	22	29	45	16	21	37	57	42	40	32	16	34	19	52	21	36	23	32	20	24	18	43	11	8	15	40	15	20	27	28	32
ASXL1_ref33_kmer1.kmer1 ct:1	20	26	19	22	25	37	28	14	13	8	21	21	10	37	18	41	18	29	37	18	37	33	29	37	16	23	12	9	15	12	51	48	20	22	15	19	10	7	15	37	45	16	0	30	31	31	9	10	24	10	21	18	21	27	23	22	12	14	20	13	32	61	41	20	0	18	2	20	10	34	36	8	21	5	34	23	14	20	14	11	23	27	40	22	11	31	31	12	9	12	27	19	22	11	2	24	10	25	18	29	16	36	6	23	12	19	12	34	18	17	16	21	25	25	24	23	19	30	17	12	27	11	24	60	21	23	4	27	29	11	48	32	24	28	15	15	9	10	18	14	34	21	21	6	14	12	14	17	21	24	18	38	35	22	11	23	25	22	19	10	24	31	23	29	0	19	21	2	26	13	12	20	20	24	18	17	30	20	23	16	12	26	40	8	26	30	30	31	0	22	38	29	14	22	15	45	16	21	37	14	42	40	32	16	34	7	17	21	7	23	32	20	24	18	43	11	5	15	8	15	20	27	28	32
ASXL1_ref33_kmer17.kmer1 ct:1	20	26	19	22	25	19	28	14	13	8	21	21	30	37	18	19	17	29	37	18	37	33	29	37	23	23	12	25	15	12	51	48	20	22	28	18	10	20	15	37	45	16	7	30	31	31	40	10	24	20	21	18	21	27	23	22	12	14	20	13	32	62	41	20	50	18	27	20	10	34	36	30	21	20	34	23	14	20	53	24	23	27	40	22	14	31	31	43	55	22	27	19	22	32	32	24	38	25	18	29	16	36	23	23	12	19	12	34	39	17	16	21	25	25	24	14	19	30	17	17	27	39	24	60	21	23	4	27	29	42	48	32	24	28	28	15	9	10	18	23	34	21	21	37	32	12	14	17	21	24	18	38	35	22	11	23	25	22	19	10	24	31	23	29	6	19	21	6	26	13	12	20	20	24	10	17	30	20	23	16	22	26	40	8	26	7	30	31	21	19	38	29	14	22	29	45	16	21	37	22	42	40	32	16	34	7	52	21	36	23	32	20	24	18	43	11	8	15	8	15	20	27	28	32
