#Boxplots d'expressions du gène KRAS en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 4.577, p-value = 0.00006
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2046       2        0.590265
BA2972       1        0.167969
BA2978       1        0.579678
BA2851       1        0.378370
BA2587       1        0.356734
BA2024       1        0.298699
BA2426       5        0.272219
BA2271       1        0.582772
BA3004       1        0.492240
BA3010       6        0.167709
BA2662       1        0.183551
BA2658       1        0.350032
BA2512       3        0.317867
BA2109       1        1.190926
BA2242       1        0.469736
BA2132       6        0.506631
BA2846       1        0.501638
BA2521       1        0.607079
BA2885       1        0.455467
BA2639       1        0.543906
BA2775       3        0.581114
BA2402       1        0.617655
BA2097       4        0.623163
BA2399       2        0.422901
BA2174       1        0.445309
BA3001       1        0.449725
BA2911       1        0.550296
BA2311       2        0.541655
BA3040       4        0.370936
BA2724       2        0.458230
BA2821       1        0.396964
BA2233       4        0.416469
BA2744       1        0.241985
BA2501       3        0.558771
BA2301       5        0.439164
BA2880       5        0.373938
BA2621       6        0.369306
BA2866       4        0.322274
BA2212       2        0.296958
BA2477       1        0.563941
BA2685       6        0.464964
BA2273       6        0.403864
BA2124       3        0.384188
BA2400       1        0.395141
BA2762       2        0.421870
BA2312       3        0.523843
BA2813       5        0.329194
BA2211       1        0.611845
BA2171       1        0.457671
BA2746       5        0.335508
BA2798       6        0.688460
BA2588       1        0.360506
BA2296       1        0.280378
BA2300       3        0.734619
BA2545       1        0.431779
BA2840       1        0.375251
BA2528       1        0.300647
BA2646       1        0.401768
BA3067       1        0.710550
BA2926       3        0.345957
BA2272       1        0.346249
BA2306       6        0.248182
BA2726       1        0.585396
BA2234       1        0.452970
BA2022       3        0.612467
BA2037       1        0.505655
BA2184       1        0.327101
BA3009       1        0.340188
BA2442       3        0.503064
BA2882       1        0.376996
BA2347       6        0.572495
BA2570       2        0.981281
BA2721       1        0.756729
BA2728       1        0.965278
BA2098       1        0.280067
BA2951       3        0.321420
BA2778       1        0.383208
BA3153       5        1.286901
BA2820       1        0.510121
BA2704       1        0.400456
BA2584       3        0.287550
BA3079       3        0.269396
BA2361       5        0.348956
BA2472       2        0.317443
BA2047       1        0.452548
BA2101       1        0.415294
BA2082       2        0.367905
BA2456       2        0.683004
BA2175       2        0.427170
BA2507       5        0.289697
BA2563       3        0.488020
BA2984       1        0.280193
BA2414       5        0.310106
BA2697       3        0.404608
BA2644       3        0.284791
BA2011       3        0.365584
BA2217       1        0.273509
BA2454       2        0.481706
BA2776       1        0.553430
BA2135       6        0.269688
BA2914       1        0.598050
BA2500       1        0.359460
BA3108       1        0.586780
BA2303       3        0.616317
BA2160       3        0.549751
BA2590       5        0.685465
BA3195       5        0.528586
BA3036       2        0.592609
BA2971       6        1.005263
BA3410       8        0.585778
BA3118       2        0.791431
BA3206       1        0.468831
BA3217       5        0.376793
BA3405       3        0.601251
BA3306       5        0.852349
BA3413       3        0.367835
BA3411       1        0.379563
BA3133       1        0.999377
BA3451       1        0.849112
BA3286       1        0.540220
BA3212       1        0.915289
BA3103       2        0.500333
BA3271       1        0.633739
BA3152       1        0.621756
BA3095       1        0.546762
BA3251       5        0.382304
BA3362       1        0.637016
BA3135       8        1.054203
BA3408       8        0.941551
BA3098       3        0.935992
BA3435       1        0.478649
BA3261       1        0.497523
BA3203       6        0.494176
BA3299       6        0.706260
BA3347       5        0.331844
BA3126       1        0.424555
BA3418       8        0.863222
BA3245       5        0.827625
BA3085       1        0.564022
BA3171       1        0.916078
BA3277       5        1.825692
BA3157       1        0.406139
BA3433       5        1.077904
BA3374       1        0.502677
BA3450       7        1.281204
BA3167       2        0.617808
BA3269       5        1.245639
BA3110       2        0.848473
BA3156       8        0.475592
BA3226       1        0.563045
BA3421       5        0.486168
BA3232       1        0.710601
BA3289       5        0.421675
BA3430       5        0.335428
BA3384       1        0.688106
BA3427       1        0.692342
BA3449       8        0.987992
BA3163       1        0.622687
BA3158       3        0.368112
BA3436       1        0.394481
BA3154       7        1.815595
BA3162       2        0.515045
BA3352       2        0.539899
BA3084       1        0.599899
BA3149       5        0.682132
BA3169       5        0.619113
BA3180       5        0.802241
BA3255       1        0.655461
BA3438       1        0.453057
BA3345       8        0.380944
BA3431       7        0.596633
BA3181       8        0.462971
BA3341       2        1.043163
BA3191       1        0.689854
BA3197       1        0.616300
BA3448       1        0.523847
BA3453       5        1.165405
BA3406       3        0.589487
BA3334       2        0.431597
BA3447       7        0.199436
BA3116       5        0.547314
BA3280       5        0.564635
BA3185       5        1.167954
BA3094       1        0.459947
BA3318       2        0.942709
BA3216       5        0.553355
BA3332       7        0.366304
BA3373       1        0.925205
BA3319       1        0.753960
BA3328       1        0.638339
BA3240       1        0.614300
BA3142       1        0.286547
BA3333       5        0.561162
BA3381       1        0.564237
BA3290       1        0.455128
BA3207       1        0.668194
BA3305       5        0.427983
BA3434       1        0.495112
BA3189       1        0.857655
BA3264       1        0.660572
BA3329       5        0.509170
BA3225       1        0.454261
BA3397       1        0.405524
BA3311       1        0.822388
BA3422       5        0.542036
BA3213       5        0.387532
BA3415       1        0.604135
BA3270       1        0.521487
BA3324       1        1.048093
BA3335       5        0.640807
BA3199       5        0.362794
BA3326       5        0.453887
BA3297       1        0.706178
BA3227       1        0.543997
BA3412       1        0.358028
BA3250       1        0.777891
BA3177       1        0.784821
BA3315       1        0.595267
BA3182       1        0.684460
BA3369       1        0.758245
BA3078       1        0.711315
BA3386       1        0.529219
BA3176       1        0.315068
BA3258       1        0.429655
BA3295       1        0.629667
BA3136       1        0.512241
BA3234       1        0.467859
BA3087       1        0.676236
BA3454       1        0.762868
BA3302       1        0.423675
BA3117       1        0.342572
BA3266       1        0.802861
BA3268       1        0.482160
BA3229       1        0.567288
BA3353       1        0.388657
BA3312       1        0.485331
BA3119       1        0.467733
BA3219       1        0.595205
BA3351       1        0.554250
BA3357       1        0.379436
BA3208       1        0.427621
BA3310       1        0.380060
BA3200       1        0.537180
BA3146       1        0.489377
BA3211       1        0.394335
BA3130       1        0.831227
BA3376       1        0.431035
BA3137       1        0.402655
BA3300       1        0.520232
BA3375       1        0.532087
BA3385       1        0.539098
BA3416       1        0.360273
BA3123       1        0.455592
