#Boxplots d'expressions du gène KIT en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 3.852, p-value = 0.00044
#Tableau des résultats :
Sample Feature  ExpressionGene
BA3381       1        2.839210
BA3290       1        1.087274
BA3207       1        0.131887
BA3305       5        0.712912
BA3434       1        4.276877
BA3189       1        5.057805
BA3264       1        7.949199
BA3329       5        8.933450
BA3225       1        0.272055
BA3397       1        4.421914
BA3311       1        2.687542
BA3422       5        1.287718
BA3213       5        7.088960
BA3415       1       35.779038
BA3270       1        1.729097
BA3324       1        9.468395
BA3335       5        1.726166
BA3199       5        7.563828
BA3326       5        0.061310
BA3297       1        4.362262
BA3227       1        4.854864
BA3412       1        0.937131
BA3250       1        3.275926
BA3177       1        7.432836
BA3315       1        2.009404
BA3182       1        6.912995
BA3369       1        9.893922
BA3078       1       13.754724
BA3386       1        4.376593
BA3176       1        6.742750
BA3258       1        0.000057
BA3295       1        8.096100
BA3136       1        3.006485
BA3234       1        0.457485
BA3087       1       17.362850
BA3454       1        7.540515
BA3302       1       10.980266
BA3117       1       17.978875
BA3266       1        9.097910
BA3268       1        4.887605
BA3229       1        6.796172
BA3353       1       14.167264
BA3312       1       10.720486
BA3119       1        7.355683
BA3219       1        0.117871
BA3351       1        2.409145
BA3357       1        5.622746
BA3208       1        2.950812
BA3310       1        5.717201
BA3200       1        2.602585
BA3146       1        3.075580
BA3211       1        1.974107
BA3130       1        0.000175
BA3376       1        2.556097
BA3137       1        4.370511
BA3300       1        4.362157
BA3375       1        1.158894
BA3385       1        2.764936
BA3416       1        5.715679
BA3123       1        7.865514
