#Boxplots d'expressions du gène JAK2 en fonction de la feature inferred_sex
#Résultat du test statistique ANOVA : F = 3.286, p-value = 0.03828
#Tableau des résultats :
Sample     Feature  ExpressionGene
BA2409      Female        0.004815
BA2496        Male        0.003652
BA3037      Female        0.000884
BA2865      Female        0.001721
BA2751        Male        0.005491
BA2055        Male        0.003003
BA2286        Male        0.002445
BA2488      Female        0.003320
BA3379        Male        0.002938
BA2887        Male        0.002861
BA2712      Female        0.002779
BA2068      Female        0.001212
BA2104        Male        0.006167
BA3124      Female        0.001254
BA2449      Female        0.000958
BA2235      Female        0.004277
BA3038        Male        0.009084
BA3006      Female        0.002763
BA2667        Male        0.005078
BA2239        Male        0.007815
BA2782        Male        0.006229
BA2649      Female        0.001278
BA2861      Female        0.003029
BA2134        Male        0.005824
BA2909        Male        0.003680
BA2653      Female        0.002231
BA2947        Male        0.001872
BA2162        Male        0.005170
BA2564      Female        0.005135
BA3043        Male        0.005592
BA2597      Female        0.001863
BA3243        Male        0.005596
BA2446      Female        0.003445
BA2525      Female        0.000799
BA2876      Female        0.001350
BA2357        Male        0.001323
BA2546        Male        0.003600
BA2742        Male        0.003772
BA2316        Male        0.003527
BA2087      Female        0.003066
BA2148      Female        0.000563
BA3178        Male        0.002633
BA2072      Female        0.005770
BA2733      Female        0.002193
BA2995        Male        0.002829
BA2069        Male        0.004485
BA2681      Female        0.002170
BA2832        Male        0.002048
BA2600      Female        0.002466
BA3230      Female        0.003838
BA2731        Male        0.003039
BA2294        Male        0.002391
BA2816        Male        0.003835
BA2814        Male        0.003135
BA2631        Male        0.003515
BA2023        Male        0.005635
BA2375        Male        0.007981
BA2485        Male        0.002172
BA2455        Male        0.003109
BA2636        Male        0.002307
BA2325      Female        0.003414
BA2156        Male        0.002418
BA2511      Female        0.002264
BA2505        Male        0.002958
BA2871      Female        0.003547
BA2227        Male        0.002155
BA2812        Male        0.001602
BA2125      Female        0.003253
BA2603      Female        0.003822
BA2808        Male        0.001367
BA2482      Female        0.004994
BA2594        Male        0.003664
BA2747        Male        0.001734
BA2561        Male        0.002317
BA2567        Male        0.001582
BA2906        Male        0.004013
BA2956        Male        0.001740
BA2474      Female        0.002409
BA2737      Female        0.004104
BA2006      Female        0.001703
BA2110      Female        0.005071
BA2915      Female        0.001662
BA2992      Female        0.002999
BA2220        Male        0.002779
BA2063        Male        0.000736
BA2772        Male        0.001709
BA2935        Male        0.003378
BA2260        Male        0.004027
BA2948        Male        0.004359
BA3296        Male        0.003908
BA2524      Female        0.001601
BA2811      Female        0.002222
BA2540      Female        0.002633
BA2928      Female        0.003002
BA2302      Female        0.001673
BA2651      Female        0.000970
BA2619      Female        0.003331
BA3013        Male        0.001128
BA2405      Female        0.002184
BA2856        Male        0.001070
BA2377        Male        0.002514
BA2499        Male        0.001811
BA2350        Male        0.002182
BA3023      Female        0.000939
BA2095      Female        0.001704
BA2275        Male        0.006296
BA2901        Male        0.001647
BA2387      Female        0.003661
BA2962        Male        0.001965
BA2195      Female        0.002517
BA2688      Female        0.002160
BA2420        Male        0.003953
BA2053        Male        0.001029
BA2081      Female        0.003067
BA2354        Male        0.003414
BA3273        Male        0.000743
BA2893      Female        0.001164
BA2044        Male        0.005614
BA2489        Male        0.001471
BA2908        Male        0.003502
BA2054      Female        0.004221
BA2872        Male        0.004368
BA2041      Female        0.000930
BA2464      Female        0.001196
BA2902        Male        0.001229
BA2541        Male        0.002760
BA2843        Male        0.002184
BA2497        Male        0.001971
BA2718        Male        0.003592
BA2575      Female        0.007840
BA2593        Male        0.001611
BA2791        Male        0.001301
BA2620      Female        0.004717
BA2629        Male        0.004354
BA2870      Female        0.001740
BA2682      Female        0.001963
BA2276        Male        0.001835
BA2709      Female        0.003994
BA2789      Female        0.002356
BA2538        Male        0.001723
BA2583        Male        0.003043
BA2806        Male        0.001201
BA2441        Male        0.004641
BA2514      Female        0.001159
BA2520        Male        0.002767
BA2479      Female        0.001105
BA2281        Male        0.001361
BA2932      Female        0.001608
BA2123        Male        0.001174
BA2844        Male        0.001727
BA2660      Female        0.003486
BA2836        Male        0.001823
BA2714        Male        0.003989
BA2440        Male        0.002313
BA2036      Female        0.002763
BA2828        Male        0.003844
BA2952      Female        0.004089
BA2410      Female        0.001007
BA2139      Female        0.006882
BA2051        Male        0.001754
BA2532      Female        0.001519
BA2494        Male        0.001252
BA2748      Female        0.002681
BA2622        Male        0.003917
BA2970        Male        0.001078
BA2839        Male        0.001594
BA2868        Male        0.003317
BA3011        Male        0.000590
BA2052        Male        0.001415
BA2510        Male        0.001341
BA2691        Male        0.003878
BA2374      Female        0.002210
BA2804        Male        0.001851
BA2675        Male        0.002124
BA2031      Female        0.003507
BA2198        Male        0.003585
BA2066      Female        0.007603
BA2344      Female        0.002405
BA2459        Male        0.000499
BA2229      Female        0.001682
BA2559      Female        0.001386
BA2093        Male        0.001557
BA2000      Female        0.004022
BA2425      Female        0.004090
BA2905        Male        0.002252
BA2304      Female        0.003490
BA2976        Male        0.006452
BA2386      Female        0.001946
BA2035        Male        0.002191
BA2760      Female        0.003698
BA2201        Male        0.004169
BA2355      Female        0.001021
BA2113      Female        0.004200
BA2955      Female        0.008341
BA2322      Female        0.005050
BA2020        Male        0.005030
BA2226      Female        0.005780
BA2376        Male        0.007707
BA2889      Female        0.000000
BA2121        Male        0.004094
BA2944        Male        0.004064
BA2033        Male        0.004395
BA2867        Male        0.002514
BA2089        Male        0.008170
BA2224        Male        0.002795
BA2046        Male        0.001971
BA2972        Male        0.004573
BA2978      Female        0.008881
BA2851      Female        0.005845
BA2587        Male        0.008004
BA2024        Male        0.008574
BA2426        Male        0.004312
BA2271        Male        0.003702
BA3004      Female        0.002144
BA3010        Male        0.004812
BA2662      Female        0.005307
BA2658        Male        0.007083
BA2512      Female        0.008189
BA2109      Female        0.002408
BA2242      Female        0.003355
BA2132      Female        0.002479
BA2846        Male        0.003203
BA2521      Female        0.003157
BA2885      Female        0.005487
BA2639      Female        0.004737
BA2775        Male        0.002740
BA2402      Female        0.002805
BA2097        Male        0.002152
BA2399        Male        0.001967
BA2174      Female        0.006396
BA3001      Female        0.002238
BA2911      Female        0.003359
BA2311      Female        0.006933
BA3040        Male        0.002676
BA2724      Female        0.002008
BA2821      Female        0.002693
BA2233        Male        0.002497
BA2744        Male        0.001282
BA2501        Male        0.001900
BA2301      Female        0.002625
BA2880        Male        0.002938
BA2621        Male        0.005404
BA2866        Male        0.001906
BA2212        Male        0.001525
BA2477        Male        0.003284
BA2685        Male        0.001102
BA2273        Male        0.001399
BA2124        Male        0.001834
BA2400      Female        0.003653
BA2762      Female        0.001441
BA2312      Female        0.004049
BA2813        Male        0.000997
BA2211      Female        0.001493
BA2171      Female        0.002282
BA2746      Female        0.004433
BA2798        Male        0.002800
BA2588        Male        0.002373
BA2296      Female        0.002649
BA2300 Female;Male        0.002082
BA2545        Male        0.004167
BA2840      Female        0.003852
BA2528        Male        0.002416
BA2646        Male        0.001789
BA3067        Male        0.002624
BA2926        Male        0.002517
BA2272        Male        0.006908
BA2306        Male        0.003046
BA2726      Female        0.002129
BA2234      Female        0.004443
BA2022      Female        0.001912
BA2037        Male        0.002773
BA2184        Male        0.003227
BA3009      Female        0.002100
BA2442      Female        0.002219
BA2882        Male        0.005672
BA2347        Male        0.003137
BA2570        Male        0.001297
BA2721      Female        0.003204
BA2728      Female        0.005580
BA2098      Female        0.003560
BA2951      Female        0.002881
BA2778      Female        0.003463
BA3153        Male        0.002262
BA2820        Male        0.004025
BA2704      Female        0.001786
BA2584        Male        0.005453
BA3079        Male        0.003919
BA2361      Female        0.002612
BA2472        Male        0.001671
BA2047      Female        0.002519
BA2101        Male        0.003722
BA2082        Male        0.002222
BA2456        Male        0.001251
BA2175      Female        0.003086
BA2507        Male        0.002335
BA2563        Male        0.002491
BA2984        Male        0.003397
BA2414        Male        0.002944
BA2697      Female        0.007119
BA2644        Male        0.007858
BA2011        Male        0.004122
BA2217        Male        0.002979
BA2454        Male        0.004630
BA2776      Female        0.002293
BA2135      Female        0.002005
BA2914      Female        0.004476
BA2500      Female        0.003751
