	NPM1	MSH6
BA2220	1087.3233925515065	0.0378347107438016
BA2221	462.1590218189288	0.0129563164108618
BA2224	449.9752633840964	0.0180637544273907
BA2226	1559.633324170032	0.0439952774498229
BA2227	1482.5946346789062	0.042939787485242
BA2228	1001.3862794833952	0.0423612750885478
BA2229	738.7999339107024	0.0405785123966942
BA2233	704.8765433216022	0.0199811097992916
BA2234	489.7659139514642	0.060224321133412
BA2235	813.1721123707271	0.0229822904368358
BA2236	603.8020683247107	0.0248288075560802
BA2239	411.5910683166015	0.0151475796930342
BA2240	744.2802145077496	0.0347131050767414
BA2242	509.0772584429415	0.0239079102715466
BA2244	627.8026202933338	0.0371688311688311
BA2245	756.6573811014342	0.0383919716646989
BA2248	678.3991706131033	0.0091711924439197
BA2249	657.7914731101705	0.0311499409681227
BA2251	754.9645452137293	0.024370720188902
BA2256	1282.3701699887013	0.0298181818181818
BA2260	601.2404678635722	0.0127060212514757
BA2261	260.06442243630283	0.0083329397874852
BA2269	156.11579028744114	0.0052255017709563
BA2271	613.650309930424	0.0266469893742621
BA2272	590.9301324570083	0.0198677685950413
BA2273	643.2132071771085	0.0236576151121605
BA2275	363.8970945171562	0.0564864226682408
BA2276	696.4642064905366	0.0158040141676505
BA2277	941.8999230390806	0.0351948051948051
BA2280	1003.6094654686798	0.0470153482880755
BA2281	862.6606165307038	0.0390672963400236
BA2282	323.8101324218687	0.0115371900826446
BA2286	1327.2542607189002	0.0315064935064935
BA2288	454.9879360677273	0.0161062573789846
BA2292	1297.5291890343124	0.0533600944510035
BA2294	847.8341622688226	0.0293412042502951
BA2296	1323.2688825637783	0.038642266824085
BA2300	937.6118692053608	0.074595041322314
BA2301	487.466436665099	0.0145100354191263
BA2302	944.8934392870464	0.0149799291617473
BA2304	211.44701354763023	0.0117685950413223
BA2306	901.786427961314	0.0250578512396694
BA2308	863.2564754537051	0.016642266824085
BA2309	699.7744213550873	0.0295584415584415
BA2311	410.0625952361645	0.0098583234946871
BA2312	594.399621006936	0.0122786304604486
BA2316	412.6156787816864	0.0190153482880755
BA2322	858.080363788471	0.032177095631641
BA2325	219.69341172145727	0.0052561983471074
BA2329	511.997061796872	0.0185053128689492
BA2334	464.35318109278455	0.0071617473435655
BA2339	243.40496241424609	0.0057898465171192
BA2344	1338.8400557636896	0.0307390791027154
BA2347	363.8338714002281	0.009409681227863
BA2348	163.47130967633814	0.0057001180637544
BA2350	204.6322921444288	0.0061038961038961
BA2354	1407.5827175811046	0.0392160566706021
BA2355	860.7745633511192	0.0345383707201889
BA2357	793.4590747498338	0.0150531286894923
BA2360	1029.0874538131768	0.0293175914994096
BA2361	512.3302610000163	0.0198181818181818
BA2363	344.37315787908767	0.0092231404958677
BA2369	935.9463449455876	0.0268122786304604
BA2374	769.8035383317925	0.0479858323494687
BA2375	708.949695691897	0.0382195985832349
BA2376	217.837552447061	0.0142479338842975
BA2377	1620.696566978597	0.0247957497048406
BA2379	326.9421995923817	0.0130861865407319
BA2385	628.0703635992583	0.0146092089728453
BA2386	1105.0537048660103	0.0293081463990554
BA2387	735.7457824756591	0.0264462809917355
BA2394	656.9536912697255	0.024349468713105
BA2399	863.6350532498634	0.0201345926800472
BA2400	2251.1756771923	0.0468689492325856
BA2402	1132.8083556874635	0.0301818181818181
BA2405	819.4816206555411	0.0113860684769775
BA2406	455.82191344869887	0.0115584415584415
BA2409	384.3329069019392	0.0163140495867768
BA2410	1750.142878574093	0.0195749704840613
BA2412	147.10920649053665	0.0080401416765053
BA2413	924.3690286900533	0.0133884297520661
BA2414	1174.7778707298746	0.0444675324675324
BA2415	352.56962425058254	0.0161322314049586
BA2417	667.7037800050819	0.0090200708382526
BA2418	445.7194689069452	0.0077827626918536
BA2420	675.3308830557313	0.0254285714285714
BA2421	651.5041767354861	0.0185501770956316
BA2423	454.13566416365273	0.0069704840613931
BA2425	500.2002133778794	0.0253530106257379
BA2426	661.9735664974564	0.0190035419126328
BA2427	539.9111996626607	0.0107296340023612
BA2429	600.1961675721845	0.018323494687131
BA2440	864.1078835422782	0.0322266824085005
BA2441	425.5303468620424	0.0532302243211334
BA2442	878.4137108343198	0.0312514757969303
BA2446	509.50240199592383	0.0311829988193624
BA2449	1679.51772423058	0.0362408500590318
BA2450	609.4299564675608	0.0191499409681227
BA2452	1162.0438778550847	0.0387839433293978
BA2454	745.3580045356989	0.0432396694214876
BA2455	390.7647405569341	0.0060401416765053
BA2456	397.9003733707434	0.0086021251475796
BA2459	1215.4964029582056	0.0122951593860684
BA2461	436.4138683457943	0.0181959858323494
BA2463	359.6115960903247	0.0084273907910271
BA2464	1015.2788934029636	0.0263990554899645
BA2469	387.8750166642339	0.008965761511216
BA2470	457.57169279964535	0.0266847697756788
BA2472	447.3715749201252	0.0165383707201889
BA2473	894.9562600620617	0.0438229043683589
BA2474	575.5878617828162	0.0188051948051948
BA2477	1491.0319350730088	0.0810885478158205
BA2479	399.7088210155857	0.0105123966942148
BA2480	478.9776202122426	0.0177733175914994
BA2481	351.52108940030377	0.0115938606847697
BA2482	805.4864506668396	0.0306162927981109
BA2483	685.8239964103647	0.0251310507674144
BA2485	622.211135514145	0.0334262101534828
BA2488	454.2514129053882	0.0310106257378984
BA2489	831.7894227390433	0.0247343565525383
BA2492	304.75228457592027	0.015461629279811
BA2494	744.4210554014824	0.0322668240850059
BA2496	350.10427595863274	0.0140684769775678
BA2497	459.164025176103	0.0214899645808736
BA2499	1215.8143966493133	0.0252538370720188
BA2500	514.1612743016699	0.049556080283353
BA2501	829.0114015472194	0.0418323494687131
BA2502	475.9212578590853	0.0249492325855962
BA2505	917.3075047384268	0.0075206611570247
BA2507	549.1035245192646	0.0148004722550177
BA2510	819.3453807176026	0.0211688311688311
BA2511	310.38045202376514	0.0098299881936245
BA2512	297.4810904058342	0.0273600944510035
BA2514	722.3955446623094	0.025482880755608
BA2515	611.7897475091498	0.0246894923258559
BA2520	563.2975840780205	0.0190814639905549
BA2521	805.7008130956823	0.0429563164108618
BA2523	875.4790358260757	0.0398583234946871
BA2524	931.078368926948	0.0155182998819362
BA2525	451.6653062218546	0.0115749704840613
BA2526	990.3383096222774	0.0138158205430932
BA2528	1094.8701903696135	0.0339622195985832
BA2532	503.22428308113984	0.02042266824085
BA2534	848.5101283619045	0.0251050767414403
BA2538	628.4832761910941	0.0298252656434474
BA2539	539.9096717916279	0.0230365997638724
BA2540	589.9655471977597	0.0074262101534828
BA2541	727.72020609319	0.022642266824085
BA2545	647.2364441660316	0.0351027154663518
BA2546	415.4442953177963	0.0260283353010625
BA2552	1511.0459870686627	0.0411216056670602
BA2559	917.200021186418	0.0215867768595041
BA2561	738.135338339361	0.0089752066115702
BA2563	884.8698027592621	0.0418417945690672
BA2564	628.5977134454555	0.0201086186540732
BA2567	277.10499196656883	0.0083093270365997
BA2570	1042.4509403817774	0.0302384887839433
BA2575	261.6719320104662	0.0147225501770956
BA2577	1032.876321645394	0.0408453364817001
BA2579	449.4176386199365	0.0176458087367178
BA2583	1188.087690821021	0.0265761511216056
BA2584	416.4702869762186	0.0179929161747343
BA2587	699.6269820572288	0.0426871310507674
BA2588	1026.9398317358373	0.0277567886658795
BA2589	618.6410391832499	0.0245076741440377
BA2592	1865.1866485698224	0.0648595041322314
BA2593	30.008362985668484	0.0047390791027154
BA2594	471.0287942014413	0.0216221959858323
BA2595	727.4920774690906	0.0174852420306965
BA2597	290.60834830816805	0.0124368358913813
BA2600	1025.2452093908971	0.0126635182998819
BA2603	996.626896776356	0.0399976387249114
BA2618	1058.6337250847405	0.0360731995277449
BA2619	338.3126510809452	0.0233081463990554
BA2620	1012.9845355638809	0.0197969303423848
BA2621	567.4479645307254	0.0125194805194805
BA2622	923.4883389502478	0.0202030696576151
BA2623	1683.427266295269	0.0530979929161747
BA2629	580.2238365580586	0.0291971664698937
BA2631	1103.702527606135	0.0238890200708382
BA2634	299.626886802143	0.0069350649350649
BA2636	794.771285538202	0.0121440377804014
BA2639	843.6370720413889	0.0458512396694214
BA2644	468.4459418954788	0.0206115702479338
BA2645	503.7044701503431	0.0185619834710743
BA2646	959.2048435967716	0.0378583234946871
BA2649	1079.3861986706456	0.0454734356552538
BA2651	610.7334201495321	0.0095867768595041
BA2653	479.0693402693308	0.0159173553719008
BA2655	3003.6905966687755	0.0929681227863046
BA2656	514.2763095411862	0.0089090909090909
BA2657	669.203610686734	0.0237024793388429
BA2658	820.7877083772577	0.0154994096812278
BA2659	663.9202028035917	0.0221109799291617
BA2660	632.6777537477633	0.0187792207792207
BA2662	563.0684322375214	0.0389067296340023
BA2663	383.4983388421264	0.0072514757969303
BA2667	698.1010292441762	0.0261558441558441
BA2670	555.3930685787963	0.0088051948051948
BA2674	786.7028774874713	0.0273341204250295
BA2675	887.205862809971	0.028642266824085
BA2676	594.0487446493348	0.032323494687131
BA2677	721.5664782648653	0.022051948051948
BA2681	851.2115127826703	0.0327012987012987
BA2682	1025.0039654389466	0.0122786304604486
BA2685	1395.1228150743066	0.0389445100354191
BA2688	542.31391518405	0.0140897284533648
BA2691	699.0809335701197	0.0152916174734356
BA2694	604.2582632975992	0.014099173553719
BA2695	228.02306189418147	0.0090554899645808
BA2697	162.71351757245495	0.0075017709563164
BA2701	403.2378313195695	0.0048996458087367
BA2704	770.3680937846327	0.0421794569067296
BA2705	821.8583313871455	0.0117449822904368
BA2707	1182.3407322531991	0.0384391971664698
BA2709	641.9214397735934	0.0135466351829988
BA2712	274.531070857458	0.010621015348288
BA2714	1088.2035228974412	0.0375064935064935
BA2715	186.4053981792331	0.0190602125147579
BA2718	750.0273149040149	0.0348453364817001
BA2720	333.3011297891089	0.0151570247933884
BA2721	902.9906278348118	0.0258724911452184
BA2722	345.73765495169664	0.0443376623376623
BA2723	562.7173060921087	0.0214498229043683
BA2724	491.17039401655336	0.008521841794569
BA2726	143.18557004384326	0.0094214876033057
BA2727	1172.2530557853138	0.0177567886658795
BA2728	464.20429209577406	0.0286776859504132
BA2731	364.9530811398174	0.0068807556080283
BA2733	513.9352604053477	0.0096717827626918
BA2735	799.3425756175093	0.0146847697756788
BA2737	263.86370775826185	0.007362455726092
BA2742	574.2548448726058	0.0282573789846517
BA2744	386.50566353654784	0.0082148760330578
BA2746	423.074653154176	0.0111499409681227
BA2747	771.2897838190694	0.0098134592680047
BA2748	1668.7576324488991	0.0461723730814639
BA2751	716.8933163852803	0.0274002361275088
BA2756	1069.0665183779606	0.0162904368358913
BA2758	371.7774084615926	0.0114994096812278
BA2760	688.0308768873967	0.022151121605667
BA2762	747.3631063321386	0.0129539551357733
BA2764	506.734693475405	0.0164604486422668
BA2765	345.8721956783816	0.017482880755608
BA2769	937.0731507376591	0.0195702479338842
BA2772	918.2200368910728	0.0176505312868949
BA2775	894.5923074490343	0.033608028335301
BA2776	787.9974145434297	0.0690153482880755
BA2778	251.36472120858272	0.0100613931523022
BA2782	410.5745676029993	0.0223943329397874
BA2786	1015.5002481065212	0.0213199527744982
BA2787	108.04856925455596	0.0064580873671782
BA2789	1616.955979143353	0.0538465171192443
BA2791	811.1306944917475	0.0116127508854781
BA2792	604.0455384453203	0.0217142857142857
BA2798	1645.4384054504071	0.0268382526564344
BA2801	551.8569786243695	0.0125761511216056
BA2802	233.2144021635122	0.0390743801652892
BA2804	664.8175138530737	0.0221723730814639
BA2806	839.1263056488103	0.0176245572609209
BA2808	469.0915221892452	0.0085053128689492
BA2809	929.151270211972	0.0328075560802833
BA2811	662.5363020267387	0.0303305785123966
BA2812	748.1997015520849	0.0136387249114521
BA2813	956.1876397957584	0.0130342384887839
BA2814	292.92542751260964	0.0194167650531286
BA2816	751.735240132557	0.0213341204250295
BA2817	351.466447693497	0.0173742621015348
BA2820	864.9211133492273	0.023926800472255
BA2821	2368.0972957935314	0.0576694214876033
BA2822	215.09595990312312	0.033508854781582
BA2824	575.4304511182471	0.0214427390791027
BA2828	478.5242470631485	0.0166115702479338
BA2829	782.8986428799258	0.0403116883116883
BA2830	1139.5572352373538	0.0259173553719008
BA2832	406.77833419830574	0.0272680047225501
BA2836	606.31108243187	0.0141157024793388
BA2837	1414.4278362174755	0.0199976387249114
BA2839	1031.7349631035208	0.0207178276269185
BA2840	733.1034845088849	0.0112656434474616
BA2841	1035.6599321537274	0.0385879574970484
BA2842	228.17158173718903	0.0074191263282172
BA2843	615.0665209458472	0.0323258559622196
BA2844	1035.935132632706	0.0260023612750885
BA2846	985.9857015872244	0.0314852420306965
BA2850	692.2431064672905	0.0090460448642266
BA2851	919.37662155295	0.0400590318772137
BA2852	502.1760089038096	0.0125383707201889
BA2855	365.6997907848002	0.0163164108618654
BA2856	277.16175692113075	0.0127768595041322
BA2858	739.1818848559551	0.0193978748524203
BA2860	555.6940166885612	0.022151121605667
BA2861	719.6234072019765	0.0254309327036599
BA2865	935.5207895305904	0.0225761511216056
BA2866	1144.4032637571156	0.0367579693034238
BA2867	599.1445737307881	0.0401180637544273
BA2868	1261.2430804640578	0.0253270365997638
BA2870	1653.638735134638	0.0413860684769775
BA2871	757.0156570816912	0.0228760330578512
BA2872	632.0389651010667	0.0401912632821723
BA2876	487.2383254891148	0.0083518299881936
BA2879	328.0760054709504	0.0156103896103896
BA2880	579.6172882033982	0.0184651711924439
BA2882	348.2327707363618	0.0131050767414403
BA2883	979.3831896938536	0.0243636363636363
BA2885	583.6435163560876	0.0326186540731995
BA2887	831.9369645091011	0.0350153482880755
BA2889	11.096241640852648	0.0002668240850059
BA2893	978.1620407888548	0.0216410861865407
BA2901	502.0742446304135	0.0069492325855962
BA2902	676.7777450169481	0.0136387249114521
BA2903	91.926374111376	0.0056623376623376
BA2904	902.9180070495252	0.0393152302243211
BA2905	900.5493842477714	0.0337520661157024
BA2906	538.9536053887781	0.0295371900826446
BA2908	1625.8994007903684	0.041064935064935
BA2909	293.2362985614428	0.0136741440377804
BA2910	883.0583790957795	0.0131074380165289
BA2911	1305.4111269455125	0.0388618654073199
BA2914	484.6472481713943	0.0332184179456906
BA2915	193.40122712012848	0.0050554899645808
BA2921	516.5545776177578	0.0115159386068476
BA2922	1083.0371638041483	0.0250106257378984
BA2923	190.9176332192651	0.0083919716646989
BA2926	1143.5630600777397	0.0490791027154663
BA2928	624.6365392400136	0.0342219598583235
BA2930	489.7437718419047	0.0139126328217237
BA2932	1050.7566343923838	0.0420118063754427
BA2934	267.241312590214	0.010694214876033
BA2935	464.9088278542738	0.009952774498229
BA2937	437.48340007136017	0.0245100354191263
BA2939	838.9056317812485	0.0122904368358913
BA2944	2698.337102950637	0.0631948051948051
BA2947	808.8363659265746	0.0212325855962219
BA2948	448.3459530725442	0.0142550177095631
BA2950	1527.9173758034783	0.021879574970484
BA2951	1225.5905918789902	0.0216033057851239
BA2952	868.2035326148657	0.0375489964580873
BA2953	773.6017261281132	0.023482880755608
BA2955	255.83240869946	0.0132868949232585
BA2956	182.43355660433457	0.0122550177095631
BA2962	1448.9492234980564	0.0422290436835891
BA2970	945.5326477562074	0.0205548996458087
BA2972	1025.0073895619455	0.0349822904368358
BA2976	682.0966436313704	0.0288571428571428
BA2978	463.7697548343848	0.0219881936245572
BA2981	620.2075130962227	0.0453789846517119
BA2984	519.9562388513167	0.0244391971664698
BA2986	831.3159558755951	0.0281133412042502
BA2989	918.7735847970288	0.0291546635182998
BA2992	1040.0243023186663	0.0219409681227863
BA2993	490.2168793417561	0.0060637544273907
BA2994	783.4573074760644	0.0147768595041322
BA2995	448.89376179200656	0.0168902007083825
BA2999	551.318378149716	0.0357048406139315
BA3001	1127.8882983776364	0.0447225501770956
BA3002	658.5376207582564	0.028595041322314
BA3004	607.1595518577985	0.0298181818181818
BA3006	685.9478445103986	0.0169752066115702
BA3008	11.502818985603614	0.0007697756788665
BA3009	967.4619845386184	0.0661322314049586
BA3010	786.927717035091	0.0133293978748524
BA3011	1173.5226977948612	0.0153530106257378
BA3013	1321.290876995518	0.03242266824085
BA3023	1015.7452736286136	0.0198181818181818
BA3025	796.68252407056	0.025310507674144
BA3027	339.48845342934527	0.0130979929161747
BA3029	409.49845003703166	0.0112042502951593
BA3030	1040.9582844218469	0.047237308146399
BA3037	796.8167148834721	0.0137190082644628
BA3038	712.6495139882256	0.049534828807556
BA3040	659.1284817517854	0.0260590318772136
BA3042	930.6569966806684	0.0297685950413223
BA3043	279.3242529341486	0.0102739079102715
BA3049	207.05831119544595	0.0063683589138134
BA3051	339.05996434691883	0.0138040141676505
BA3053	1159.914784973267	0.0324321133412042
BA3064	811.7129054909528	0.0256670602125147
BA3067	416.1485327851571	0.0277355371900826
BA3068	473.2820363883077	0.042198347107438
BA3070	339.2050705493115	0.0118323494687131
BA3071	651.3380244516886	0.0387556080283353
BA3072	802.8031381469049	0.0286871310507674
BA3075	495.5792932364566	0.0185501770956316
BA3076	81.10637218410939	0.0036717827626918
BA3077	291.70705449866745	0.0212987012987013
BA2040	349.01179584488875	0.0199716646989374
BA2160	743.0925136584549	0.031090909090909
BA2303	465.3506401336382	0.0165525383707201
BA2353	1483.0301806981408	0.0513600944510035
BA2516	1350.9859271639175	0.0482148760330578
BA2590	1522.0878930840054	0.0389374262101534
BA2647	869.0202300015676	0.0347532467532467
BA2891	336.46402777102026	0.0124368358913813
BA2924	974.9096307108452	0.0171617473435655
BA2971	504.3848558415371	0.0186375442739079
BA3036	1024.0701671559168	0.0144108618654073
BA3059	509.7243617530828	0.0139622195985832
BA3073	1092.6461944187656	0.0322432113341204
BA3078	1752.2812406677583	0.0528453364817001
BA3079	431.2270461408715	0.0212703659976387
BA3083	724.4524761132466	0.0464628099173553
BA3084	552.0035124907421	0.0329468713105076
BA3085	820.8800895732983	0.0232939787485242
BA3087	552.9716823524008	0.1039929161747343
BA3089	1439.473474832006	0.0308429752066115
BA3094	665.2058175556962	0.0195159386068477
BA3095	574.7167668683135	0.0270342384887839
BA3098	808.7351486941619	0.0356977567886658
BA3099	1438.6175286116652	0.0699315230224321
BA3103	879.3752567562454	0.0281676505312868
BA3108	1114.4842264173385	0.0651499409681228
BA3109	463.60528194856647	0.0141015348288075
BA3110	812.5846052698445	0.0279598583234946
BA3114	701.3618263081356	0.0191523022432113
BA3116	596.0115959551728	0.0279976387249114
BA3117	2013.0868083599587	0.0636953955135773
BA3118	762.0598576309488	0.0181086186540732
BA3119	1297.1689066208232	0.0640448642266824
BA3123	1253.3905845807856	0.0188382526564344
BA3124	476.7455394130081	0.0163258559622196
BA3126	423.3258870021679	0.0119220779220779
BA3128	1184.566686506971	0.0153553719008264
BA3130	233.00493093195377	0.0122857142857142
BA3133	548.0215910572665	0.0691216056670602
BA3135	1036.4799729020365	0.0436127508854781
BA3136	540.2219088535331	0.023681227863046
BA3137	658.66789022419	0.0247012987012987
BA3138	964.934672472794	0.022125147579693
BA3139	854.6870240840752	0.1546493506493506
BA3141	1771.353530898436	0.0423069657615112
BA3142	823.5670939630331	0.0371806375442739
BA3145	527.3541563951194	0.0152349468713105
BA3146	724.235544067641	0.0373435655253837
BA3149	297.9528024511156	0.0113482880755608
BA3152	363.3788364769674	0.0600637544273907
BA3153	810.1571869475665	0.0273317591499409
BA3154	369.5337442438789	0.0953955135773317
BA3156	1108.0450205647187	0.0261038961038961
BA3157	2477.163519518644	0.048767414403778
BA3158	656.5434153110926	0.0301322314049586
BA3162	712.9927125750769	0.0148878394332939
BA3163	195.17160065846025	0.0167532467532467
BA3164	1006.7027276039724	0.034004722550177
BA3167	839.6627692307691	0.009038961038961
BA3169	407.5842455818831	0.0166871310507674
BA3171	428.433612084205	0.0263164108618654
BA3173	1272.5773057461197	0.0429988193624557
BA3174	430.156349005552	0.0147532467532467
BA3175	459.5290877514503	0.0091711924439197
BA3176	1129.7328969763803	0.0437378984651711
BA3177	1587.6337128940356	0.0753459268004722
BA3178	593.7176450937144	0.0202290436835891
BA3180	1005.2974130297282	0.0456906729634002
BA3181	531.1001912075557	0.013012987012987
BA3182	859.4595282116155	0.0327792207792207
BA3183	1450.5036346356574	0.037879574970484
BA3185	762.8095147721068	0.0365619834710743
BA3186	750.6033154338107	0.0635914994096812
BA3187	685.79900724955	0.0210743801652892
BA3189	1463.1101118193071	0.0904722550177095
BA3190	1966.934271120193	0.0413719008264462
BA3191	526.8250531687722	0.0209114521841794
BA3192	1365.1212215978203	0.0296174734356552
BA3194	1392.2868741519217	0.0526635182998819
BA3195	1043.4049337025683	0.0290177095631641
BA3197	547.1094108862185	0.0342857142857142
BA3199	2511.9588647777828	0.0951452184179457
BA3200	784.4308424290588	0.0350460448642266
BA3202	940.5521645123448	0.0390295159386068
BA3203	210.9951207123048	0.0474852420306965
BA3206	767.2675833968548	0.038767414403778
BA3207	609.5461392578536	0.028767414403778
BA3208	724.5936845121286	0.021681227863046
BA3210	578.2796027479092	0.0351617473435655
BA3211	866.1912154024554	0.0299881936245572
BA3212	418.0380708088032	0.061655253837072
BA3213	1180.523693648399	0.0366162927981109
BA3214	1506.22650339772	0.0313931523022432
BA3216	768.3636119706774	0.0253270365997638
BA3217	1052.5268080301876	0.0212089728453364
BA3219	405.0458000859567	0.0172868949232585
BA3221	322.6561060239921	0.0123164108618654
BA3222	1297.8599968996143	0.058741440377804
BA3225	244.08352575725635	0.0162857142857142
BA3226	1197.3099928369477	0.0283754427390791
BA3227	883.0480512982696	0.0588335301062573
BA3228	1697.5546582007491	0.0494710743801652
BA3229	1455.519949236932	0.0478984651711924
BA3230	849.2743784848928	0.0380944510035419
BA3232	987.2649466366088	0.0441865407319952
BA3234	353.1609618763414	0.0297922077922077
BA3235	255.76999018796928	0.0100968122786304
BA3237	907.363305324446	0.0278701298701298
BA3240	1127.7512233088437	0.0722904368358913
BA3242	806.7854193169961	0.0285312868949232
BA3243	980.8468532249954	0.0334144037780401
BA3245	188.53847669710288	0.0299740259740259
BA3249	731.5733312384782	0.0154167650531286
BA3250	921.1257791725455	0.0553766233766233
BA3251	644.4370405726117	0.0175584415584415
BA3255	727.1856605956416	0.033357733175915
BA3258	435.4845579666661	0.0263022432113341
BA3260	597.0581526568168	0.0198229043683589
BA3261	849.8163244295235	0.0310507674144037
BA3264	1007.2563954978184	0.0564746162927981
BA3266	1097.5275507982071	0.0591971664698937
BA3268	1563.115475951064	0.0591523022432113
BA3269	341.03154410548336	0.0222880755608028
BA3270	1212.1378999226934	0.03585360094451
BA3271	1091.401344978024	0.0515277449822904
BA3273	347.22410491574624	0.0182857142857142
BA3275	1010.2440870702844	0.0322125147579693
BA3277	876.774825708061	0.0334663518299881
BA3280	673.4310204187548	0.0146564344746162
BA3283	744.2270885569558	0.0182998819362455
BA3285	965.9732478767633	0.1212325855962219
BA3286	729.8611190039842	0.0533600944510035
BA3289	237.80493783010863	0.0060968122786304
BA3290	1028.6537067311071	0.0296646989374262
BA3293	1410.6575633186828	0.0465572609208972
BA3295	931.4742750450056	0.0543636363636363
BA3296	427.2224889851171	0.0267863046044864
BA3297	892.6426763057029	0.055482880755608
BA3299	588.9359797974884	0.0230791027154663
BA3300	892.2016144980187	0.0324415584415584
BA3302	2404.70236921347	0.0744675324675324
BA3305	825.9343252350294	0.0186068476977567
BA3306	1342.1610074766056	0.0183164108618654
BA3308	880.1282427815349	0.0293412042502951
BA3310	813.7038750493303	0.0355489964580873
BA3311	512.6421293458105	0.027461629279811
BA3312	1224.9597742827486	0.0775914994096812
BA3315	838.4970079253096	0.0471782762691853
BA3317	2032.3938769360516	0.0589114521841794
BA3318	955.1253143309708	0.0423187721369539
BA3319	612.65364137163	0.0272089728453364
BA3322	563.6207557696362	0.0251711924439197
BA3324	1381.989756996816	0.065012987012987
BA3325	598.5692094909097	0.0139811097992916
BA3326	639.2512433978278	0.008077922077922
BA3328	720.8834453148229	0.040793388429752
BA3329	2369.4967076447338	0.0626328217237308
BA3332	2478.666371359682	0.0585383707201889
BA3333	1597.9960076658178	0.039383707201889
BA3334	703.4833047568076	0.0096623376623376
BA3335	649.309428929002	0.0145289256198347
