ID_sample	TypeMutation	ExpressionGene
BA2175	NonMut	0.0286749539555664
BA2184	NonMut	0.0260878178987563
BA2200	NonMut	0.095079559040473
BA2201	NonMut	0.0427136710914969
BA2209	NonMut	0.0168254642484713
BA2211	NonMut	0.0936967266001206
BA2212	NonMut	0.0287989371194398
BA2217	NonMut	0.0230405520474434
BA2218	NonMut	0.0323990396918438
BA2220	NonMut	0.0384158031638507
BA2221	NonMut	0.0151733398123475
BA2224	NonMut	0.041282313909219
BA2226	NonMut	0.0523326116218562
BA2227	NonMut	0.0553352194395769
BA2228	NonMut	0.0265931946489709
BA2229	NonMut	0.0448075110395373
BA2233	NonMut	0.0680157443233361
BA2234	NonMut	0.0192692793086277
BA2235	NonMut	0.0445157254450159
BA2236	NonMut	0.0867587285373139
BA2239	NonMut	0.0288648389940259
BA2240	NonMut	0.0629525111051599
BA2242	NonMut	0.0670576393356672
BA2244	NonMut	0.0464998719320246
BA2245	NonMut	0.0993686158011981
BA2248	NonMut	0.0489732322013613
BA2249	NonMut	0.067678069285577
BA2251	NonMut	0.0209939632307385
BA2256	NonMut	0.0489187702858222
BA2260	NonMut	0.0442899052577914
BA2261	NonMut	0.0157530297628204
BA2269	NonMut	0.0249086604306354
BA2271	NonMut	0.0666387253319305
BA2272	NonMut	0.0244237508388752
BA2273	NonMut	0.0417940166647441
BA2275	NonMut	0.0488679284162666
BA2277	NonMut	0.0599538478858028
BA2281	NonMut	0.0765094259165984
BA2288	NonMut	0.0194627027889013
BA2292	NonMut	0.0202947632746434
BA2294	NonMut	0.048944028457193
BA2296	NonMut	0.0240451497710883
BA2300	NonMut	0.0407669072794377
BA2301	NonMut	0.022106032748526
BA2302	NonMut	0.0395446547935748
BA2304	NonMut	0.0158748304344964
BA2306	NonMut	0.0356178788537275
BA2308	NonMut	0.0379142006402623
BA2309	NonMut	0.0289942235408642
BA2311	NonMut	0.0144099451436338
BA2312	NonMut	0.0311442702310105
BA2316	NonMut	0.0365066779690365
BA2322	NonMut	0.0821470735753597
BA2325	NonMut	0.0223356844434752
BA2329	NonMut	0.0290012823481549
BA2334	NonMut	0.0496496080959253
BA2339	NonMut	0.0138539501666531
BA2348	NonMut	0.0136544348420646
BA2350	NonMut	0.0122210084824039
BA2354	NonMut	0.0291314886640581
BA2355	NonMut	0.0317522252537496
BA2360	NonMut	0.0194920872489497
BA2361	NonMut	0.0195977522997757
BA2369	NonMut	0.0326213815058179
BA2374	NonMut	0.0301162182720857
BA2376	NonMut	0.0234342158568206
BA2377	NonMut	0.0568614442151169
BA2385	NonMut	0.0263552056444321
BA2386	NonMut	0.0766048523292001
BA2387	NonMut	0.0687497570172309
BA2394	NonMut	0.0916463720521111
BA2399	NonMut	0.0807361126943089
BA2400	NonMut	0.0470513210443514
BA2402	NonMut	0.0532595928862943
BA2406	NonMut	0.0208500600897891
BA2409	NonMut	0.0305735799201984
BA2410	NonMut	0.0663414243702586
BA2412	NonMut	0.0201450463095037
BA2413	NonMut	0.0398865191508972
BA2414	NonMut	0.0537769310193866
BA2415	NonMut	0.0103912232468518
BA2417	NonMut	0.0488427644022336
BA2418	NonMut	0.0628788332401515
BA2421	NonMut	0.03967105261265
BA2423	NonMut	0.0213313034860828
BA2425	NonMut	0.0488003152277248
BA2426	NonMut	0.0502178066641716
BA2427	NonMut	0.0420281107442388
BA2429	NonMut	0.0307016658720875
BA2440	NonMut	0.0275100188478118
BA2441	NonMut	0.0394237187862495
BA2442	NonMut	0.0509338962299367
BA2446	NonMut	0.0161541884570714
BA2449	NonMut	0.0321968248622983
BA2450	NonMut	0.0685824337407658
BA2452	NonMut	0.0846397540910619
BA2455	NonMut	0.0146775526360431
BA2456	NonMut	0.0229985242408044
BA2459	NonMut	0.0455713633238955
BA2461	NonMut	0.0224672864837296
BA2463	NonMut	0.0417754410932129
BA2464	NonMut	0.0577121232203752
BA2469	NonMut	0.0181148731611413
BA2470	NonMut	0.070262790609413
BA2472	NonMut	0.0418451927349691
BA2473	NonMut	0.0246326580143698
BA2474	NonMut	0.041896169908757
BA2477	NonMut	0.0545251925264104
BA2479	NonMut	0.0134526051584059
BA2480	NonMut	0.102375283307902
BA2481	NonMut	0.0305136367773756
BA2482	NonMut	0.0810802529935359
BA2483	NonMut	0.0714639008222846
BA2485	NonMut	0.0803954192293044
BA2488	NonMut	0.0771810908123154
BA2489	NonMut	0.0239900716584838
BA2492	NonMut	0.0178592802059764
BA2497	NonMut	0.0346216419062403
BA2500	NonMut	0.0724689510732767
BA2501	NonMut	0.0568503286008355
BA2502	NonMut	0.0393085020427861
BA2505	NonMut	0.0300865389572304
BA2507	NonMut	0.0733324030573667
BA2510	NonMut	0.0026002799315848
BA2511	NonMut	0.0209132146239612
BA2512	NonMut	0.0295051977878401
BA2514	NonMut	0.02519488442115
BA2515	NonMut	0.0161659432673003
BA2523	NonMut	0.0575562981919671
BA2524	NonMut	0.0528274287722479
BA2525	NonMut	0.0094151176113602
BA2526	NonMut	0.0398809771306478
BA2532	NonMut	0.0315516034352068
BA2538	NonMut	0.0572951002543906
BA2539	NonMut	0.0162009338283997
BA2540	NonMut	0.0155832550724745
BA2541	NonMut	0.0252717556224361
BA2545	NonMut	0.0222877769485677
BA2546	NonMut	0.0204774099889838
BA2561	NonMut	0.0649262962104655
BA2563	NonMut	0.0794512357228748
BA2564	NonMut	0.0452747971552455
BA2567	NonMut	0.0061897338423531
BA2570	NonMut	0.0296886061837381
BA2575	NonMut	0.0321467170229804
BA2577	NonMut	0.0226111713784879
BA2579	NonMut	0.0206495635717271
BA2584	NonMut	0.0231029105441381
BA2587	NonMut	0.0830494245661372
BA2588	NonMut	0.043059104157351
BA2589	NonMut	0.0402802957245531
BA2592	NonMut	0.0356141061018934
BA2593	NonMut	0.0134250748522325
BA2594	NonMut	0.0258729034598201
BA2595	NonMut	0.0458680614060426
BA2597	NonMut	0.0542946114245112
BA2603	NonMut	0.0440945199704117
BA2618	NonMut	0.0373520059028884
BA2619	NonMut	0.0457442039325274
BA2620	NonMut	0.0327489946845874
BA2621	NonMut	0.0234066613160993
BA2623	NonMut	0.0794877265532095
BA2629	NonMut	0.0532101429701676
BA2631	NonMut	0.0462445936561815
BA2634	NonMut	0.0331905013044503
BA2636	NonMut	0.0455605839157767
BA2639	NonMut	0.0901959681618044
BA2644	NonMut	0.027634899016205
BA2645	NonMut	0.0271669082395983
BA2646	NonMut	0.0565309548487151
BA2649	NonMut	0.0957647826994437
BA2653	NonMut	0.0453915700753076
BA2655	NonMut	0.0175215343612772
BA2656	NonMut	0.0403704944910405
BA2657	NonMut	0.0548358476567964
BA2658	NonMut	0.0142433668628756
BA2659	NonMut	0.0482953051148378
BA2662	NonMut	0.0285098324118735
BA2670	NonMut	0.0499871967321936
BA2674	NonMut	0.0669657232544268
BA2675	NonMut	0.0624699268574482
BA2676	NonMut	0.0387100133306219
BA2677	NonMut	0.0279669939493829
BA2681	NonMut	0.0285963668921842
BA2682	NonMut	0.0348631334716679
BA2688	NonMut	0.0172908462307961
BA2691	NonMut	0.0360991517541287
BA2694	NonMut	0.0661492864803853
BA2695	NonMut	0.0405380793011874
BA2697	NonMut	0.012679288451497
BA2701	NonMut	0.0250478245642679
BA2704	NonMut	0.0832871619589967
BA2705	NonMut	0.0904114450564727
BA2709	NonMut	0.0403875240957303
BA2712	NonMut	0.0350170175562054
BA2714	NonMut	0.050896497613575
BA2720	NonMut	0.0085207414911853
BA2721	NonMut	0.0673644084405255
BA2722	NonMut	0.0648666900429714
BA2723	NonMut	0.0166017023891539
BA2724	NonMut	0.0244570952803136
BA2726	NonMut	0.0199958916575847
BA2727	NonMut	0.0303004754276779
BA2728	NonMut	0.0379374998312701
BA2731	NonMut	0.0155890097013572
BA2733	NonMut	0.0359912737444396
BA2737	NonMut	0.0452749427113633
BA2742	NonMut	0.0371717396720658
BA2744	NonMut	0.0469760526692836
BA2746	NonMut	0.0234003676351379
BA2747	NonMut	0.0731129333336501
BA2748	NonMut	0.0204536227368962
BA2751	NonMut	0.1218645851780972
BA2756	NonMut	0.0344360537278024
BA2762	NonMut	0.0519412781836892
BA2764	NonMut	0.0163268432976676
BA2772	NonMut	0.0443650662955825
BA2775	NonMut	0.0478239980724854
BA2776	NonMut	0.1091310628496479
BA2778	NonMut	0.0404675728249791
BA2782	NonMut	0.0219209491353742
BA2786	NonMut	0.0132522642647788
BA2787	NonMut	0.0106162747108898
BA2789	NonMut	0.068993904255422
BA2791	NonMut	0.0761714634809283
BA2792	NonMut	0.0305545277562222
BA2798	NonMut	0.0635640222023517
BA2802	NonMut	0.0373338584373031
BA2804	NonMut	0.024416748593424
BA2806	NonMut	0.0867679829040609
BA2808	NonMut	0.0518410072642368
BA2809	NonMut	0.0571028681071395
BA2811	NonMut	0.1148972012583802
BA2812	NonMut	0.0218298210338804
BA2813	NonMut	0.0851611632061203
BA2814	NonMut	0.0218674860330326
BA2817	NonMut	0.0015741415973228
BA2820	NonMut	0.0585417089635877
BA2821	NonMut	0.0495297066164625
BA2822	NonMut	0.0482108853911033
BA2824	NonMut	0.1015471792735528
BA2828	NonMut	0.038561644306147
BA2829	NonMut	0.0799341619039972
BA2830	NonMut	0.0498111883184042
BA2832	NonMut	0.0407114097285609
BA2836	NonMut	0.0371163764032939
BA2837	NonMut	0.0330501169919562
BA2839	NonMut	0.0849375515912574
BA2840	NonMut	0.0312779804618556
BA2841	NonMut	0.0099669685375435
BA2842	NonMut	0.0200950224772454
BA2843	NonMut	0.0001366111401551
BA2844	NonMut	0.0121160306066989
BA2846	NonMut	0.0860084266172046
BA2850	NonMut	0.0746483637096016
BA2851	NonMut	0.0409851138122804
BA2852	NonMut	0.0264523147272401
BA2855	NonMut	0.0289966907875829
BA2856	NonMut	0.01925879609436
BA2858	NonMut	0.0170004671571212
BA2861	NonMut	0.0186155274862378
BA2865	NonMut	0.0604599445778201
BA2866	NonMut	0.0436097252988936
BA2867	NonMut	0.058173727899144
BA2868	NonMut	0.0177889039687118
BA2870	NonMut	0.0568314942163268
BA2871	NonMut	0.0186525559065914
BA2872	NonMut	0.0240020149047261
BA2876	NonMut	0.0152464893095113
BA2879	NonMut	0.0410657280296639
BA2880	NonMut	0.0174098246912873
BA2882	NonMut	0.0167558707075405
BA2883	NonMut	0.0516976710723181
BA2885	NonMut	0.0349514808255433
BA2887	NonMut	0.0488466451352841
BA2889	NonMut	0.0005238737921061
BA2901	NonMut	0.0385124527583401
BA2902	NonMut	0.0552084947827541
BA2903	NonMut	0.0095540917302437
BA2904	NonMut	0.0618619477190078
BA2906	NonMut	0.0260526795047236
BA2908	NonMut	0.0466307291246049
BA2909	NonMut	0.032554963315997
BA2910	NonMut	0.0620044369247708
BA2911	NonMut	0.048843594911312
BA2914	NonMut	0.038683735068949
BA2915	NonMut	0.0042020319727501
BA2921	NonMut	0.0653925806612882
BA2922	NonMut	0.0633341139820573
BA2923	NonMut	0.044229094419064
BA2926	NonMut	0.0260408275418276
BA2928	NonMut	0.0260569457593693
BA2932	NonMut	0.0581740796138952
BA2934	NonMut	0.0125239073030873
BA2935	NonMut	0.0339351058255629
BA2937	NonMut	0.0337612248587177
BA2939	NonMut	0.0518049090968299
BA2944	NonMut	0.0527117431379774
BA2947	NonMut	0.0338842226973802
BA2948	NonMut	0.0196967169969594
BA2950	NonMut	0.0463618564050039
BA2952	NonMut	0.0354885847732808
BA2955	NonMut	0.040667194111295
BA2956	NonMut	0.0351844469990379
BA2962	NonMut	0.0500914272521227
BA2970	NonMut	0.0181340432143005
BA2972	NonMut	0.0243163405924818
BA2976	NonMut	0.038170918424746
BA2978	NonMut	0.0295442537695768
BA2981	NonMut	0.0476955904317298
BA2984	NonMut	0.0682765246402959
BA2986	NonMut	0.0369542881658632
BA2992	NonMut	0.0613311246777922
BA2993	NonMut	0.058598663352917
BA2994	NonMut	0.097900881481864
BA3001	NonMut	0.0651214592795958
BA3002	NonMut	0.0669600345325096
BA3004	NonMut	0.0840131757521689
BA3006	NonMut	0.0813590781747438
BA3008	NonMut	0.0028659493855664
BA3009	NonMut	0.0496056739397709
BA3011	NonMut	0.0282707603053001
BA3013	NonMut	0.0443855415323517
BA3023	NonMut	0.04917084455207
BA3025	NonMut	0.0216499323790297
BA3027	NonMut	0.0100017517984404
BA3030	NonMut	0.0297500020447668
BA3037	NonMut	0.0389663131105899
BA3038	NonMut	0.0426489902780761
BA3040	NonMut	0.0413312474644193
BA3042	NonMut	0.0266564913149671
BA3043	NonMut	0.018718867039982
BA3049	NonMut	0.0115478589284667
BA3051	NonMut	0.0168284097728403
BA3053	NonMut	0.0849435548470142
BA3064	NonMut	0.0746680095132388
BA3067	NonMut	0.1133861222225806
BA3068	NonMut	0.1019070425827941
BA3070	NonMut	0.023534121125285
BA3071	NonMut	0.0642240034748015
BA3072	NonMut	0.066266709294354
BA3075	NonMut	0.0700024334911627
BA3076	NonMut	0.0077376105269893
BA3077	NonMut	0.0247243429500471
BA2040	NonMut	0.0184290909251595
BA2160	NonMut	0.0608880658159704
BA2303	NonMut	0.0268623867543636
BA2353	NonMut	0.0713181258596398
BA2516	NonMut	0.0380673362109293
BA2590	NonMut	0.082803623579166
BA2924	NonMut	0.0408947029995432
BA3036	NonMut	0.0356557845804125
BA3059	NonMut	0.0200054730126992
BA3073	NonMut	0.0755560576742234
BA3078	NonMut	0.0482586656932197
BA3079	NonMut	0.0262760864122366
BA3083	NonMut	0.034198519811333
BA3084	NonMut	0.0293303253101467
BA3085	NonMut	0.0438834655260056
BA3087	NonMut	0.0286721136740726
BA3089	NonMut	0.0569150981343821
BA3094	NonMut	0.0152830427061176
BA3095	NonMut	0.0580927492666514
BA3098	NonMut	0.0851415501122979
BA3099	NonMut	0.0642302032167125
BA3103	NonMut	0.0574122099477467
BA3108	NonMut	0.0525936570881642
BA3109	NonMut	0.0366731476920842
BA3110	NonMut	0.0307771788577677
BA3114	NonMut	0.0183178826454815
BA3116	NonMut	0.0136313837169878
BA3118	NonMut	0.0413417383065643
BA3119	NonMut	0.0752044368590711
BA3123	NonMut	0.02572569873592
BA3124	NonMut	0.0299185084512984
BA3128	NonMut	0.0573108743377258
BA3130	NonMut	0.0172780319270808
BA3133	NonMut	0.0472373694063721
BA3135	NonMut	0.0629042525083701
BA3136	NonMut	0.0333871930824957
BA3137	NonMut	0.054438938421305
BA3139	NonMut	0.0726614725843451
BA3141	NonMut	0.0409228471966267
BA3142	NonMut	0.0816982059380236
BA3146	NonMut	0.0577115994196661
BA3149	NonMut	0.0650007656532551
BA3152	NonMut	0.0251688096942269
BA3153	NonMut	0.0117374662808185
BA3154	NonMut	0.0264930251291904
BA3156	NonMut	0.0213664789641324
BA3157	NonMut	0.0723658735556138
BA3158	NonMut	0.0422362394106544
BA3162	NonMut	0.0645375112783205
BA3163	NonMut	0.0121709809573918
BA3164	NonMut	0.063148515572962
BA3167	NonMut	0.0352429714210912
BA3171	NonMut	0.0404667510204241
BA3173	NonMut	0.0318993744640384
BA3176	NonMut	0.0380823643304294
BA3178	NonMut	0.0153246394583945
BA3180	NonMut	0.0743728259437726
BA3181	NonMut	0.036504483531789
BA3182	NonMut	0.0403467252726104
BA3183	NonMut	0.0428381535704166
BA3185	NonMut	0.0160014528307484
BA3186	NonMut	0.0814665337384831
BA3187	NonMut	0.0375682346500224
BA3189	NonMut	0.0587550316350689
BA3190	NonMut	0.0186775361045115
BA3191	NonMut	0.0452247575841616
BA3192	NonMut	0.0567788763167728
BA3194	NonMut	0.0210323160896439
BA3195	NonMut	0.0757882318060088
BA3197	NonMut	0.0523329429749743
BA3199	NonMut	0.0298609160099361
BA3200	NonMut	0.0660537915477206
BA3202	NonMut	0.0163612336986828
BA3203	NonMut	0.0215709142989161
BA3206	NonMut	0.0329463448169999
BA3207	NonMut	0.0316675929893729
BA3208	NonMut	0.0447014556839935
BA3210	NonMut	0.0485616925715081
BA3212	NonMut	0.0502130495358638
BA3213	NonMut	0.0513808424556096
BA3214	NonMut	0.0215502717984498
BA3216	NonMut	0.0476410356508819
BA3217	NonMut	0.0712986733753095
BA3219	NonMut	0.01236639112172
BA3221	NonMut	0.0158876032056789
BA3222	NonMut	0.0185522140510921
BA3225	NonMut	0.028015088278621
BA3226	NonMut	0.0773400509976966
BA3227	NonMut	0.088219718958868
BA3230	NonMut	0.0368865776503288
BA3232	NonMut	0.0551160611736367
BA3234	NonMut	0.028013545748584
BA3235	NonMut	0.0248072077905268
BA3237	NonMut	0.0341386493599179
BA3240	NonMut	0.0556154623504759
BA3243	NonMut	0.0399277825099961
BA3245	NonMut	0.0371460191743607
BA3249	NonMut	0.0382464830751131
BA3250	NonMut	0.0476979161317089
BA3251	NonMut	0.0426229432414044
BA3255	NonMut	0.0504189193189376
BA3258	NonMut	0.0210925653917114
BA3260	NonMut	0.012887634002152
BA3261	NonMut	0.0203640125419791
BA3264	NonMut	0.0554334537052019
BA3266	NonMut	0.0505902422881578
BA3268	NonMut	0.0450715820355925
BA3269	NonMut	0.0335829812392432
BA3270	NonMut	0.0304578333396732
BA3271	NonMut	0.0666696118927429
BA3273	NonMut	0.0050042246900921
BA3275	NonMut	0.0710196806161394
BA3277	NonMut	0.0574767203061608
BA3280	NonMut	0.0618973537328178
BA3283	NonMut	0.0246994827162723
BA3285	NonMut	0.0748603529239261
BA3286	NonMut	0.0421871544797875
BA3289	NonMut	0.0205271764245846
BA3293	NonMut	0.0822965863343948
BA3295	NonMut	0.0387023507553923
BA3296	NonMut	0.0155144628458755
BA3297	NonMut	0.0587184019669867
BA3299	NonMut	0.0319568328591628
BA3300	NonMut	0.0393130400802359
BA3305	NonMut	0.0321691922533096
BA3306	NonMut	0.0473408355089318
BA3310	NonMut	0.0524509327490951
BA3311	NonMut	0.0293662423696328
BA3312	NonMut	0.0208035222602536
BA3315	NonMut	0.0257369215569522
BA3317	NonMut	0.068847591026183
BA3318	NonMut	0.0285632984873465
BA3319	NonMut	0.0363400440287415
BA3322	NonMut	0.0219378100105144
BA3324	NonMut	0.0446121225480039
BA3325	NonMut	0.0437284896678808
BA3326	NonMut	0.0087006852552053
BA3328	NonMut	0.0512291148084992
BA3329	NonMut	0.0217264076189001
BA3332	NonMut	0.0339543881641256
BA3333	NonMut	0.0587275286660222
BA3334	NonMut	0.0225098364589797
BA3335	NonMut	0.0580062159348733
BA3339	NonMut	0.0136877304546599
BA3341	NonMut	0.0382173312685612
BA3347	NonMut	0.0231114196384648
BA3351	NonMut	0.0186334883883224
BA3352	NonMut	0.049169350586011
BA3353	NonMut	0.0389026408273245
BA3357	NonMut	0.0191038851217388
BA3362	NonMut	0.0234752287892092
BA3367	NonMut	0.015382083641473
BA3369	NonMut	0.0429010756536723
BA3371	NonMut	0.0241410575247437
BA3373	NonMut	0.0402797164899577
BA3374	NonMut	0.0185480179507087
BA3376	NonMut	0.0687650983632692
BA3379	NonMut	0.0320592837624352
BA3380	NonMut	0.0380150317145194
BA3381	NonMut	0.0319719054026462
BA3384	NonMut	0.0438987848313458
BA3386	NonMut	0.0633310155631558
BA3390	NonMut	0.0197393161419978
BA3394	NonMut	0.0259303640986176
BA3395	NonMut	0.0820531734213976
BA3397	NonMut	0.0464791706754032
BA3399	NonMut	0.0171637592779529
BA3400	NonMut	0.0888788707533297
BA3403	NonMut	0.021180292382659
BA3406	NonMut	0.0402571440298827
BA3407	NonMut	0.0228381796249973
BA3408	NonMut	0.0107222003961161
BA3410	NonMut	0.0404581680868883
BA3411	NonMut	0.0245354845333836
BA3412	NonMut	0.0069980640741179
BA3413	NonMut	0.0258267328625804
BA3415	NonMut	0.0609851803268127
BA3416	NonMut	0.0272328214711885
BA3417	NonMut	0.0165362814091459
BA3418	NonMut	0.0284361649371348
BA3421	NonMut	0.0157817594494399
BA3422	NonMut	0.0517213709534721
BA3423	NonMut	0.0574308720370096
BA3427	NonMut	0.0466814822107768
BA3430	NonMut	0.0112003156389207
BA3431	NonMut	0.0291867169746779
BA3433	NonMut	0.0849968803115389
BA3434	NonMut	0.0615772727332445
BA3436	NonMut	0.0676979865726948
BA3438	NonMut	0.0453789858710585
BA3445	NonMut	0.0252601319682153
BA3446	NonMut	0.0239164772165578
BA3447	NonMut	0.0225938909386125
BA3448	NonMut	0.0446213922108571
BA3449	NonMut	0.0406806773343465
BA3450	NonMut	0.0432817334401287
BA3451	NonMut	0.0307794974008059
BA3452	NonMut	0.0409247306357042
BA3453	NonMut	0.0365651434005717
BA3454	NonMut	0.0809567316067539
