#Boxplots d'expressions du gène BCOR en fonction de la feature analysisRnaSeq
#Résultat du test statistique Mann-Whitney : U = 2722.000, p-value = 0.01104
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2409       y        0.006205
BA2496       y        0.002842
BA3037       y        0.007339
BA2865       y        0.006011
BA2751       y        0.004038
BA2055       n        0.000668
BA2286       y        0.004757
BA2488       y        0.003256
BA3379       y        0.005897
BA2887       y        0.005552
BA2712       y        0.001191
BA2068       y        0.003241
BA2104       y        0.003659
BA3124       y        0.003859
BA2449       y        0.002016
BA2235       y        0.005368
BA3038       y        0.003547
BA3006       y        0.002926
BA2667       y        0.003581
BA2239       y        0.003931
BA2782       y        0.003435
BA2649       y        0.003125
BA2861       y        0.004290
BA2134       y        0.002361
BA2909       y        0.002470
BA2653       y        0.002699
BA2947       y        0.002054
BA2162       y        0.004468
BA2564       y        0.002202
BA3043       n        0.002856
BA2597       y        0.011142
BA3243       y        0.013644
BA2446       y        0.005495
BA2525       y        0.002561
BA2876       y        0.005180
BA2357       y        0.002865
BA2546       y        0.002967
BA2742       y        0.004192
BA2316       y        0.003454
BA2087       y        0.006470
BA2148       y        0.004931
BA3178       y        0.004466
BA2072       y        0.003274
BA2733       y        0.002079
BA2995       y        0.006707
BA2069       y        0.005957
BA2681       y        0.003055
BA2832       y        0.003754
BA2600       y        0.002744
BA3230       y        0.002882
BA2731       y        0.001543
BA2294       y        0.003316
BA2816       y        0.002274
BA2814       y        0.003235
BA2631       y        0.005020
BA2023       y        0.002245
BA2375       y        0.003216
BA2485       y        0.004180
BA2455       y        0.003107
BA2636       y        0.007920
BA2325       y        0.001657
BA2156       y        0.005682
BA2511       y        0.001601
BA2505       y        0.002514
BA2871       y        0.002258
BA2227       y        0.018204
BA2812       y        0.001187
BA2125       y        0.006608
BA2603       y        0.008074
BA2808       y        0.003114
BA2482       y        0.003108
BA2594       y        0.004258
BA2747       y        0.007500
BA2561       y        0.007666
BA2567       y        0.001286
BA2906       y        0.004141
BA2956       y        0.001892
BA2474       y        0.003480
BA2737       y        0.009834
BA2006       n        0.000289
BA2110       y        0.002406
BA2915       n        0.001599
BA2992       y        0.002536
BA2220       y        0.004011
BA2063       y        0.005606
BA2772       y        0.010070
BA2935       y        0.002484
BA2260       y        0.001954
BA2948       y        0.002240
BA3296       y        0.002416
BA2524       y        0.004087
BA2811       y        0.003355
BA2540       y        0.005097
BA2928       y        0.004690
BA2302       y        0.003961
BA2651       y        0.007446
BA2619       y        0.005865
BA3013       y        0.002534
BA2405       y        0.001416
BA2856       y        0.007285
BA2377       y        0.008282
BA2499       y        0.006437
BA2350       n        0.002332
BA3023       y        0.007132
BA2095       y        0.003421
BA2275       y        0.006247
BA2901       y        0.005551
BA2387       y        0.007087
BA2962       y        0.006689
BA2195       y        0.004566
BA2688       y        0.005900
BA2420       y        0.005207
BA2053       y        0.003980
BA2081       y        0.005604
BA2354       y        0.003435
BA3273       y        0.001871
BA2893       y        0.002810
BA2044       y        0.004396
BA2489       y        0.004566
BA2908       y        0.005958
BA2054       y        0.003413
BA2872       y        0.005442
BA2041       y        0.007020
BA2464       y        0.003883
BA2902       y        0.004155
BA2541       y        0.005162
BA2843       y        0.003351
BA2497       y        0.006395
BA2718       y        0.007426
BA2575       y        0.003247
BA2593       y        0.000541
BA2791       y        0.001613
BA2620       y        0.002223
BA2629       y        0.014246
BA2870       y        0.006226
BA2682       y        0.001506
BA2276       y        0.000076
BA2709       y        0.001548
BA2789       y        0.005077
BA2538       y        0.002321
BA2583       y        0.003019
BA2806       y        0.003843
BA2441       y        0.005991
BA2514       y        0.003167
BA2520       y        0.002972
BA2479       y        0.001736
BA2281       y        0.002252
BA2932       y        0.010604
BA2123       y        0.009017
BA2844       y        0.001720
BA2660       y        0.003640
BA2836       y        0.002338
BA2714       y        0.008002
BA2440       y        0.002845
BA2036       y        0.004262
BA2828       y        0.001559
BA2952       y        0.005762
BA2410       y        0.002446
BA2139       y        0.003687
BA2051       y        0.003488
BA2532       y        0.002238
BA2494       y        0.005632
BA2748       y        0.004258
BA2622       y        0.002757
BA2970       y        0.001898
BA2839       y        0.010538
BA2868       y        0.003761
BA3011       y        0.001737
BA2052       y        0.014100
BA2510       y        0.006422
BA2691       y        0.001700
BA2374       y        0.009389
BA2804       y        0.003596
BA2675       y        0.005874
BA2031       y        0.007100
BA2198       y        0.003907
BA2066       y        0.005991
BA2344       y        0.002126
BA2459       y        0.004063
BA2229       y        0.014234
BA2559       y        0.006870
BA2093       y        0.005136
BA2000       y        0.004790
BA2425       y        0.008836
BA2905       y        0.006653
BA2304       y        0.002297
BA2976       y        0.006248
BA2386       y        0.009250
BA2035       y        0.006230
BA2760       y        0.004954
BA2201       y        0.005047
BA2355       y        0.005219
BA2113       y        0.007296
BA2955       y        0.001158
BA2322       y        0.003622
BA2020       y        0.008297
BA2226       y        0.005965
BA2376       y        0.004670
BA2889       n        0.000000
BA2121       y        0.002941
BA2944       y        0.003631
BA2033       y        0.012369
BA2867       y        0.008870
BA2089       y        0.006898
BA2224       y        0.004870
BA2046       y        0.004160
BA2972       y        0.003902
BA2978       y        0.003261
BA2851       y        0.019747
BA2587       y        0.004730
BA2024       y        0.003893
BA2426       y        0.003916
BA2271       y        0.010391
BA3004       y        0.006960
BA3010       y        0.012490
BA2662       y        0.004732
BA2658       y        0.004914
BA2512       y        0.004600
BA2109       y        0.003028
BA2242       y        0.005651
BA2132       y        0.005317
BA2846       y        0.004922
BA2521       y        0.004868
BA2885       y        0.005602
BA2639       y        0.004548
BA2775       y        0.004265
BA2402       y        0.003198
BA2097       y        0.003003
BA2399       y        0.004454
BA2174       y        0.003636
BA3001       y        0.006119
BA2911       y        0.004976
BA2311       y        0.002854
BA3040       y        0.003316
BA2724       y        0.003131
BA2821       y        0.004828
BA2233       y        0.003547
BA2744       y        0.002890
BA2501       y        0.002670
BA2301       y        0.009875
BA2880       y        0.002075
BA2621       y        0.001444
BA2866       y        0.001771
BA2212       y        0.004405
BA2477       y        0.005056
BA2685       y        0.007089
BA2273       y        0.009912
BA2124       y        0.004617
BA2400       y        0.004171
BA2762       y        0.003280
BA2312       y        0.003146
BA2813       y        0.002982
BA2211       y        0.005117
BA2171       y        0.004869
BA2746       y        0.002832
BA2798       y        0.003789
BA2588       y        0.005101
BA2296       y        0.004170
BA2300       y        0.007172
BA2545       y        0.004713
BA2840       y        0.007304
BA2528       y        0.005105
BA2646       y        0.003572
BA3067       n        0.007170
BA2926       y        0.004132
BA2272       y        0.004283
BA2306       y        0.002014
BA2726       y        0.002494
BA2234       y        0.007720
BA2022       y        0.003551
BA2037       y        0.005700
BA2184       y        0.005813
BA3009       y        0.004783
BA2442       y        0.003767
BA2882       y        0.002478
BA2347       n        0.005101
BA2570       y        0.004502
BA2721       y        0.003847
BA2728       y        0.005199
BA2098       y        0.002778
BA2951       y        0.002758
BA2778       y        0.002983
BA3153       y        0.010437
BA2820       y        0.004958
BA2704       y        0.004143
BA2584       y        0.010338
BA3079       y        0.002857
BA2361       y        0.002073
BA2472       y        0.007068
BA2047       y        0.004131
BA2101       y        0.002187
BA2082       y        0.003610
BA2456       y        0.012623
BA2175       y        0.004261
BA2507       y        0.004128
BA2563       y        0.004283
BA2984       y        0.005003
BA2414       y        0.003666
BA2697       y        0.002742
BA2644       y        0.009741
BA2011       y        0.006699
BA2217       y        0.006341
BA2454       y        0.013228
BA2776       y        0.006718
BA2135       y        0.004548
BA2914       y        0.006633
BA2500       y        0.005613
BA3108       y        0.002843
BA2303       y        0.004649
BA2160       y        0.004633
BA2590       y        0.003121
BA3195       y        0.002954
BA3036       y        0.003827
BA2971       y        0.004365
BA3410       y        0.001726
BA3118       y        0.002918
BA3206       y        0.003262
BA3217       y        0.006211
