	STAG2	SRSF2
BA2097	0.0661896243291592	17.792688397965705
BA2098	0.0201658806309969	6.655929889318163
BA2100	0.0308993332249146	3.718527822597228
BA2101	0.0335013823385916	8.1501091842613
BA2104	0.0203285087006017	1.8852928899651
BA2106	0.0279720279720279	7.204307756577358
BA2109	0.0491136770206537	6.833888850170134
BA2110	0.0291104244592616	3.806471086714524
BA2113	0.0398438770531793	15.929650625391014
BA2116	0.0713937225565132	6.781050008997795
BA2121	0.0546430313872174	11.980554744241596
BA2122	0.0398438770531793	5.858690587057699
BA2123	0.0494389331598633	11.59072875024918
BA2124	0.0396812489835745	16.611280928331222
BA2125	0.0546430313872174	7.921142108252018
BA2132	0.0445600910717189	13.946291139079216
BA2133	0.0455358594893478	7.478491218664673
BA2134	0.0255326069279557	4.036120566317373
BA2135	0.0380549682875264	20.82611375867676
BA2139	0.031387217433729	4.621744593017676
BA2143	0.0361034314522686	8.73803235454996
BA2148	0.0273215156936087	3.778912883468327
BA2153	0.0632623190762725	7.671001886855401
BA2155	0.0278093999024231	9.35317182362659
BA2156	0.0526914945519596	8.002415187656146
BA2162	0.0489510489510489	8.849822115908271
BA2163	0.0496015612294682	7.4857757015311535
BA2168	0.0139860139860139	8.310485926369557
BA2169	0.033176126199382	8.737420101785885
BA2171	0.057570336640104	13.647857183453524
BA2172	0.0336640104081964	6.624084898239265
BA2174	0.0616360383802244	11.368590659871236
BA2175	0.0754594242966336	16.88810084545601
BA2184	0.0910717189786957	21.24939692545412
BA2195	0.0369165718002927	7.23243772301538
BA2198	0.0556187998048463	6.568389703284435
BA2200	0.0725321190437469	22.72786822849741
BA2201	0.0304114490161001	4.323026570237881
BA2209	0.0559440559440559	6.408519354938519
BA2211	0.0442348349325093	16.55230428257159
BA2212	0.019190112213368	10.236633063274152
BA2217	0.0466742559765815	13.496358315863404
BA2218	0.0292730525288664	12.93380471935965
BA2220	0.0416327858188323	9.724200374077704
BA2221	0.0297609367376809	7.3819992501371905
BA2224	0.0406570174012034	8.450169624197642
BA2226	0.0993657505285412	20.690926999003683
BA2227	0.0354529191738494	22.4026748068776
BA2228	0.0852171084729224	12.36714192755575
BA2229	0.0650512278419255	10.30418039139401
BA2233	0.0252073507887461	9.331255815320716
BA2234	0.0572450805008944	10.042322926937322
BA2235	0.0476500243942104	6.150150874326986
BA2236	0.0422832980972515	6.349187771730446
BA2239	0.033176126199382	3.990381066613173
BA2240	0.0757846804358432	11.81329733557186
BA2242	0.0502520735078874	12.622925169745704
BA2244	0.0578955927793137	8.685425007509856
BA2245	0.0580582208489185	7.892885598424514
BA2248	0.0187022280045535	7.032545897351294
BA2249	0.063750203285087	12.922706504656714
BA2251	0.0440722068629045	8.235124274376565
BA2256	0.0286225402504472	10.70430699737524
BA2260	0.0242315823711172	6.82488810159893
BA2261	0.0413075296796227	4.481930297566593
BA2269	0.0413075296796227	2.974267049947534
BA2271	0.0774109611318913	12.268896653926028
BA2272	0.0509025857863067	8.740305014970993
BA2273	0.0322003577817531	13.281240851317271
BA2275	0.1136770206537648	15.467941519326764
BA2276	0.033176126199382	7.392346085673904
BA2277	0.0725321190437469	12.43586729245932
BA2280	0.0912343470483005	20.29568025661283
BA2281	0.0359408033826638	6.894733065138713
BA2282	0.0426085542364612	7.732555617772172
BA2286	0.0536672629695885	6.7743114544895136
BA2288	0.0354529191738494	9.746257016854276
BA2292	0.0400065051227841	10.979030068640542
BA2294	0.0391933647747601	9.96181839846229
BA2296	0.061961294519434	12.911623781720358
BA2300	0.0894454382826475	18.75620070168782
BA2301	0.0448853472109286	10.356558085101655
BA2302	0.0378923402179216	7.71625786338462
BA2304	0.0250447227191413	5.045093600102256
BA2306	0.0469995121157911	7.478498911939351
BA2308	0.031387217433729	8.936134174381431
BA2309	0.0398438770531793	8.067967717536426
BA2311	0.0343145226866157	7.467929705715504
BA2312	0.0419580419580419	9.207036717457903
BA2316	0.0307367051553098	5.365016032852368
BA2322	0.050577329647097	15.15802832310161
BA2325	0.023581070092698	4.8474309463330005
BA2329	0.0302488209464953	6.004385112888205
BA2334	0.0221174174662546	6.772033452636415
BA2339	0.0391933647747601	6.578395846076763
BA2344	0.033176126199382	9.95222373294122
BA2347	0.0538298910391933	6.260648827958406
BA2348	0.017401203447715	3.192767626297295
BA2350	0.0234184420230931	3.1993092687479128
BA2354	0.0603350138233859	9.094720981645125
BA2355	0.0790372418279395	15.09480010980398
BA2357	0.0222800455358594	7.213802053964256
BA2360	0.0411449016100178	8.585844864296938
BA2361	0.0365913156610831	9.20178308725799
BA2363	0.017401203447715	2.263679932155521
BA2369	0.0426085542364612	13.61743356901646
BA2374	0.063750203285087	15.020254776469203
BA2375	0.0609855261018051	9.747926186355707
BA2376	0.0434216945844852	7.187031120506286
BA2377	0.090746462839486	8.048909750072964
BA2379	0.0629370629370629	8.33738191225857
BA2385	0.0598471296145714	6.499132998687305
BA2386	0.0591966173361522	7.607945839191167
BA2387	0.0460237436981623	8.404643286708874
BA2394	0.0660269962595544	13.111254023792643
BA2399	0.0307367051553098	11.441423685644317
BA2400	0.0611481541714099	19.22387339569088
BA2402	0.050577329647097	7.8286036188920285
BA2405	0.0169133192389006	3.3746840174856048
BA2406	0.0312245893641242	15.100351324920654
BA2409	0.0452106033501382	5.335638013516848
BA2410	0.0346397788258253	12.248821025695852
BA2412	0.0351276630346397	5.050385275136611
BA2413	0.0304114490161001	9.779487361630606
BA2414	0.0652138559115303	16.52048756287578
BA2415	0.0365913156610831	5.784375608737815
BA2417	0.0476500243942104	12.604578445954084
BA2418	0.0178890876565295	5.852862551853996
BA2420	0.0424459261668564	6.673973364609146
BA2421	0.0609855261018051	5.350942554128971
BA2423	0.023581070092698	6.000412384804274
BA2425	0.0367539437306879	8.608777895241822
BA2426	0.0305740770857049	11.693868661328034
BA2427	0.0248820946495365	6.0037188350709
BA2429	0.0583834769881281	6.176043605283289
BA2440	0.040982273540413	12.648194603753424
BA2441	0.094324280370792	20.145754270094866
BA2442	0.0466742559765815	8.743968100207633
BA2446	0.0367539437306879	9.845302131772312
BA2449	0.0681411611644169	6.396285146525121
BA2450	0.045373231419743	6.603321031922046
BA2452	0.0390307367051553	13.516954483145255
BA2454	0.0588713611969425	17.26327461462944
BA2455	0.0213042771182306	3.910528036418665
BA2456	0.038380224426736	5.467941329607662
BA2459	0.0372418279395023	4.261218993214063
BA2461	0.070743210278094	15.069173557393931
BA2463	0.0388681086355504	14.677596729226243
BA2464	0.0520409822735404	6.196766107099562
BA2469	0.0630996910066677	4.177583132499608
BA2470	0.042771182306066	13.4406643279588
BA2472	0.0458611156285574	7.002969939252052
BA2473	0.0565945682224751	17.61282028367346
BA2474	0.0320377297121483	5.556900559206135
BA2477	0.0683037892340217	12.952167723166772
BA2479	0.0260204911367702	5.270956797053147
BA2480	0.040982273540413	5.221559208280936
BA2481	0.0196779964221824	7.431470700183258
BA2482	0.0456984875589526	6.062584079756848
BA2483	0.0515530980647259	6.914749760947312
BA2485	0.0278093999024231	5.92992856005121
BA2488	0.0590339892665474	6.481372505584559
BA2489	0.0196779964221824	9.890896292322566
BA2492	0.0535046348999837	4.708722659288666
BA2494	0.0361034314522686	8.267202187631659
BA2496	0.0271588876240039	4.413315151161343
BA2497	0.0294356805984712	5.6879551902635646
BA2499	0.0154496666124573	5.54190921730581
BA2500	0.090746462839486	14.28248502325956
BA2501	0.064563343633111	16.016290495131866
BA2502	0.0494389331598633	7.52303870478604
BA2505	0.0211416490486257	6.363570620678172
BA2507	0.0308993332249146	14.380739159403634
BA2510	0.0177264595869247	6.760117532121623
BA2511	0.0175638315173198	4.86640459517794
BA2512	0.070743210278094	13.280997866271184
BA2514	0.0276467718328183	9.460769184449832
BA2515	0.0297609367376809	5.895622525195992
BA2520	0.0138233859164091	6.589913506704133
BA2521	0.0606602699625955	11.10073495038827
BA2523	0.0346397788258253	7.517763687149729
BA2524	0.0299235648072857	7.462607636373677
BA2525	0.0369165718002927	5.466561367386181
BA2526	0.0315498455033338	10.293552526172045
BA2528	0.0237436981623028	11.796546906297598
BA2532	0.0647259717027158	6.487964395018982
BA2534	0.0528541226215644	8.459329444596433
BA2538	0.0219547893966498	5.394325127202471
BA2539	0.061961294519434	13.783379949387552
BA2540	0.0273215156936087	6.093821057751978
BA2541	0.0356155472434542	6.246426454135313
BA2545	0.0630996910066677	9.589714367788345
BA2546	0.0403317612619938	5.728219614595158
BA2552	0.049764189299073	8.667823095211054
BA2559	0.0626118067978533	7.604231628237052
BA2561	0.017401203447715	12.142850342500884
BA2563	0.0413075296796227	13.960567292486948
BA2564	0.0312245893641242	5.953373950181264
BA2567	0.0359408033826638	8.164090806058189
BA2570	0.0712310944869084	6.277968963291617
BA2575	0.0294356805984712	4.186598620862128
BA2577	0.0458611156285574	10.481296272317712
BA2579	0.0572450805008944	5.799583556593004
BA2583	0.0234184420230931	8.349535248523072
BA2584	0.033176126199382	12.988321421755929
BA2587	0.0671653927467881	12.222007272590782
BA2588	0.0484631647422345	11.31051983183879
BA2589	0.0538298910391933	7.947375643295165
BA2592	0.0483005366726296	19.474247117780276
BA2593	0.0188648560741584	7.240328390009368
BA2594	0.0404943893315986	6.987211126676434
BA2595	0.0308993332249146	6.30470399812333
BA2597	0.0323629858513579	5.527468741435484
BA2600	0.0292730525288664	9.43693165628052
BA2603	0.0548056594568222	8.031131002770422
BA2618	0.0248820946495365	10.28489543340043
BA2619	0.0577329647097088	5.095602446073737
BA2620	0.0512278419255163	5.724776990730876
BA2621	0.0320377297121483	8.52635196353477
BA2622	0.0499268173686778	6.808239994869905
BA2623	0.0678159050252073	14.54918465607203
BA2629	0.0406570174012034	6.440224123048128
BA2631	0.0429338103756708	7.706720301683648
BA2634	0.0193527402829728	5.409271388395974
BA2636	0.0352902911042445	7.23942408699101
BA2639	0.0554561717352415	11.290559861343022
BA2644	0.0502520735078874	12.120313967421524
BA2645	0.0281346560416327	6.565985109356736
BA2646	0.0738331436005854	9.601665809212935
BA2649	0.0432590665148804	11.37103738461929
BA2651	0.0372418279395023	4.392191881902992
BA2653	0.0322003577817531	6.189312757173702
BA2655	0.0917222312571149	24.78280962468196
BA2656	0.0161001788908765	10.496625191157923
BA2657	0.0463489998373719	8.718577880236095
BA2658	0.0603350138233859	14.996474160764116
BA2659	0.0583834769881281	6.834352080947908
BA2660	0.0295983086680761	4.155803626710925
BA2662	0.0447227191413237	15.49520119417077
BA2663	0.0411449016100178	8.012704999972765
BA2667	0.0463489998373719	5.179103667139669
BA2670	0.0652138559115303	4.824542357103383
BA2674	0.0617986664498292	10.722448805074542
BA2675	0.0473247682550008	7.4338882407337
BA2676	0.040169133192389	6.708243469362233
BA2677	0.0322003577817531	10.056471670609511
BA2681	0.0361034314522686	6.4486065719395
BA2682	0.0180517157261343	8.86880632720628
BA2685	0.0640754594242966	12.088413277456349
BA2688	0.038380224426736	5.633587562322815
BA2691	0.0426085542364612	6.076648196548933
BA2694	0.0247194665799316	5.467132033760421
BA2695	0.042771182306066	9.713575137631638
BA2697	0.0325256139209627	10.360787444122687
BA2701	0.0177264595869247	4.731877278883458
BA2704	0.0408196454708082	8.317276075620878
BA2705	0.0513904699951211	6.022822272948734
BA2707	0.0365913156610831	10.73198616991751
BA2709	0.0203285087006017	5.070893089865122
BA2712	0.021792161327045	7.203846810873546
BA2714	0.0509025857863067	6.004340183355022
BA2715	0.0295983086680761	4.669863887178434
BA2718	0.0491136770206537	9.106236307301485
BA2720	0.0416327858188323	4.530534686570339
BA2721	0.0634249471458773	5.481999785025814
BA2722	0.0559440559440559	5.718629066779601
BA2723	0.0650512278419255	8.777930020899095
BA2724	0.0213042771182306	6.865747442702639
BA2726	0.0265083753455846	5.46525282121478
BA2727	0.0469995121157911	6.406590161494626
BA2728	0.0661896243291592	6.114653167335468
BA2731	0.0152870385428524	4.682356977360299
BA2733	0.0247194665799316	5.681767858992853
BA2735	0.0326882419905675	3.99910963692798
BA2737	0.0258578630671653	8.293808493246203
BA2742	0.0562693120832655	7.233564878780263
BA2744	0.0131728736379899	3.3238434758887325
BA2746	0.0359408033826638	9.638528377831507
BA2747	0.0226053016750691	8.563268577013341
BA2748	0.0484631647422345	8.95066179938992
BA2751	0.0460237436981623	6.898398048565869
BA2756	0.0325256139209627	4.073384222163363
BA2758	0.0411449016100178	5.67761271728232
BA2760	0.0551309155960318	6.513254477440419
BA2762	0.0292730525288664	9.329141237805674
BA2764	0.0564319401528703	4.943143749486105
BA2765	0.0668401366075784	7.350530098909075
BA2769	0.0305740770857049	9.702788896930844
BA2772	0.0286225402504472	4.159127448986021
BA2775	0.0439095787932997	13.77659622773193
BA2776	0.0639128313546918	16.371407361151164
BA2778	0.0304114490161001	3.520166182953617
BA2782	0.0487884208814441	8.397264195881215
BA2786	0.0307367051553098	16.45774351342842
BA2787	0.0400065051227841	7.389194116949242
BA2789	0.0484631647422345	6.449575456643765
BA2791	0.0404943893315986	10.11462229560986
BA2792	0.0320377297121483	10.24030708858268
BA2798	0.0413075296796227	10.398857204628076
BA2801	0.035778175313059	8.674430343301829
BA2802	0.0417954138884371	8.138700967825729
BA2804	0.0258578630671653	5.820780505318683
BA2806	0.0255326069279557	8.730563476229827
BA2808	0.0282972841112375	6.251134290030116
BA2809	0.064563343633111	11.545778835437822
BA2811	0.0388681086355504	6.428374807884683
BA2812	0.0219547893966498	11.802928834815026
BA2813	0.0227679297446739	10.855132806266033
BA2814	0.0263457472759798	6.36973865898262
BA2816	0.0239063262319076	7.447682610994238
BA2817	0.0483005366726296	5.033826240082924
BA2820	0.0510652138559115	4.432341785701983
BA2821	0.078549357619125	17.987850850995763
BA2822	0.0450479752805334	7.391770931926661
BA2824	0.0486257928118393	10.14592250436246
BA2828	0.026996259554399	5.58623574127537
BA2829	0.0787119856887298	12.60706256807866
BA2830	0.0274841437632135	11.597514503817472
BA2832	0.0419580419580419	9.478322894438538
BA2836	0.0172385753781102	4.542946151205929
BA2837	0.0370791998698975	10.187887408517986
BA2839	0.0536672629695885	7.19713648555592
BA2840	0.0541551471784029	19.35628427491396
BA2841	0.0406570174012034	15.51985513764779
BA2842	0.0458611156285574	5.670142492268048
BA2843	0.0227679297446739	7.2737096187365635
BA2844	0.0268336314847942	8.040064000954159
BA2846	0.0348024068954301	9.099985146464729
BA2850	0.0299235648072857	17.256494458123818
BA2851	0.0866807610993657	16.919319842135923
BA2852	0.0369165718002927	9.3557024608083
BA2855	0.0587087331273377	6.770871996630884
BA2856	0.0500894454382826	5.709638559319097
BA2858	0.0351276630346397	8.75621358698366
BA2860	0.0302488209464953	4.831655206211666
BA2861	0.0344771507562205	6.545294633285072
BA2865	0.0377297121483168	6.063684890259434
BA2866	0.0361034314522686	18.217765780052407
BA2867	0.0590339892665474	12.768944059804822
BA2868	0.035778175313059	8.926632811025167
BA2870	0.010408196454708	10.691233978534347
BA2871	0.0450479752805334	7.871446025382816
BA2872	0.0548056594568222	8.38478074500445
BA2876	0.0305740770857049	7.570218934013556
BA2879	0.0557814278744511	9.744493994658372
BA2880	0.0456984875589526	9.872966868748064
BA2882	0.0364286875914782	6.41113793113961
BA2883	0.0598471296145714	6.339850205079362
BA2885	0.0492763050902585	8.479900578500331
BA2887	0.047162140185396	6.56007403071066
BA2889	0.0	0.0743460508001554
BA2893	0.0300861928768905	9.638332415462768
BA2901	0.0284599121808424	4.034005532164386
BA2902	0.0226053016750691	15.714779390715256
BA2903	0.0364286875914782	4.984318248699775
BA2904	0.0658643681899495	9.63024104045493
BA2905	0.0253699788583509	6.684914909844287
BA2906	0.0526914945519596	8.651578361770243
BA2908	0.074158399739795	4.877579593737762
BA2909	0.033989266547406	4.683284513195718
BA2910	0.0489510489510489	5.541838286981467
BA2911	0.0562693120832655	8.54856069642697
BA2914	0.064563343633111	10.502107696154695
BA2915	0.012197105220361	5.792362572827192
BA2921	0.0221174174662546	6.633073234286286
BA2922	0.0352902911042445	6.310571185556978
BA2923	0.0216295332574402	2.294485920644868
BA2926	0.0452106033501382	9.80998462588298
BA2928	0.0346397788258253	8.69165244131062
BA2930	0.0606602699625955	6.252578532514452
BA2932	0.0476500243942104	6.808563590999973
BA2934	0.0813140348024069	14.067268493090149
BA2935	0.0278093999024231	6.875732347003628
BA2937	0.0378923402179216	7.428246049513387
BA2939	0.0203285087006017	5.666911542612318
BA2944	0.0757846804358432	20.17810691378028
BA2947	0.0265083753455846	8.752448133917666
BA2948	0.0613107822410148	7.658120790846421
BA2950	0.054968287526427	19.80803348470678
BA2951	0.0349650349650349	6.545344557830107
BA2952	0.0432590665148804	8.122364399174007
BA2953	0.0172385753781102	4.165527594363746
BA2955	0.0265083753455846	4.168310746794686
BA2956	0.0196779964221824	4.412213468284358
BA2962	0.0390307367051553	9.62254626815916
BA2970	0.0300861928768905	6.82563548808512
BA2972	0.0512278419255163	17.133302447360474
BA2976	0.0617986664498292	12.0314205734361
BA2978	0.0648885997723207	8.401967136321247
BA2981	0.0526914945519596	9.995182026586264
BA2984	0.0361034314522686	11.464907345876346
BA2986	0.0404943893315986	7.101684957297008
BA2989	0.0647259717027158	8.795973499008968
BA2992	0.059359245405757	8.387360095873753
BA2993	0.0204911367702065	6.548091996647044
BA2994	0.0274841437632135	7.491587589060391
BA2995	0.0365913156610831	8.042978259588315
BA2999	0.0585461050577329	9.237287592470466
BA3001	0.0531793787607741	10.635474927702829
BA3002	0.0604976418929907	7.433066834918997
BA3004	0.0569198243616848	20.01524371362463
BA3006	0.0245568385103268	7.887406418836374
BA3008	0.005204098227354	1.151764051617996
BA3009	0.0489510489510489	12.70675816021341
BA3010	0.0125223613595706	9.93501421886932
BA3011	0.0504147015774922	7.312469312344717
BA3013	0.033176126199382	11.241296352717962
BA3023	0.0460237436981623	7.669966584671925
BA3025	0.0375670840787119	8.224723862040195
BA3027	0.0271588876240039	6.313814037982007
BA3029	0.0222800455358594	4.863085291612342
BA3030	0.0717189786957228	8.996704918882624
BA3037	0.0443974630021141	3.560208607567682
BA3038	0.0655391120507399	8.525039525459805
BA3040	0.0361034314522686	10.184133637125449
BA3042	0.0378923402179216	6.628816802916966
BA3043	0.0354529191738494	5.7347037555727605
BA3049	0.0443974630021141	7.709952901890861
BA3051	0.0310619612945194	8.028488614097542
BA3053	0.0439095787932997	8.260392006415247
BA3064	0.0601723857537811	13.723563278917382
BA3067	0.0551309155960318	5.767707151808671
BA3068	0.0687916734428362	12.05725770114568
BA3070	0.0494389331598633	5.203023149659262
BA3071	0.0591966173361522	8.508481104196106
BA3072	0.0609855261018051	8.130820553657012
BA3075	0.0292730525288664	9.685638937249172
BA3076	0.0348024068954301	3.173670483067415
BA3077	0.0644007155635062	7.063930513550272
BA2040	0.0422832980972515	10.69440493109387
BA2160	0.0473247682550008	9.003634380250459
BA2303	0.0432590665148804	7.191323495844114
BA2353	0.0600097576841762	9.207538455055904
BA2516	0.0126849894291754	8.722662105679474
BA2590	0.0447227191413237	11.772384644006344
BA2647	0.0395186209139697	8.294039752405034
BA2891	0.038380224426736	4.544684365430045
BA2924	0.0403317612619938	9.270804624805091
BA2971	0.0458611156285574	8.612476462145901
BA3036	0.0369165718002927	7.951047772735664
BA3059	0.0417954138884371	8.459143755460484
BA3073	0.0258578630671653	9.331302161300306
BA3078	0.0946495365100016	8.821603164846612
BA3079	0.0359408033826638	10.919607123689367
BA3083	0.0665148804683688	9.763607559675624
BA3084	0.0113839648723369	11.07619193781452
BA3085	0.0323629858513579	8.58611905302023
BA3087	0.1299398276142462	12.656354684321892
BA3089	0.0551309155960318	8.311153394764238
BA3094	0.040169133192389	8.867397625461617
BA3095	0.0396812489835745	11.147013913607896
BA3098	0.0564319401528703	8.80564141769492
BA3099	0.0863555049601561	12.18830630974656
BA3103	0.0596845015449666	7.932405121638664
BA3108	0.0478126524638152	8.466121616741022
BA3109	0.0538298910391933	6.114691826723875
BA3110	0.0565945682224751	10.458380976102182
BA3114	0.0536672629695885	7.885945321817231
BA3116	0.031387217433729	8.529886045216243
BA3117	0.0827776874288502	13.165547408646669
BA3118	0.033989266547406	9.52900286393184
BA3119	0.0639128313546918	9.320060173536255
BA3123	0.045373231419743	6.819402436917767
BA3124	0.0343145226866157	6.529968711843278
BA3126	0.0164254350300861	6.418101039293884
BA3128	0.0365913156610831	11.407179138617158
BA3130	0.0317124735729386	4.088463993581992
BA3133	0.0801756383151732	10.193558105999386
BA3135	0.0370791998698975	9.345978385551664
BA3136	0.0580582208489185	8.021824222051386
BA3137	0.0469995121157911	8.260497748162454
BA3138	0.0608228980322003	11.566433343215182
BA3139	0.1018051715726134	12.880608873792047
BA3141	0.049764189299073	10.923457287374118
BA3142	0.0535046348999837	8.168811611319903
BA3145	0.04797528053342	7.6347702394397565
BA3146	0.0522036103431452	9.655032618034785
BA3149	0.0564319401528703	7.564425393661298
BA3152	0.0601723857537811	9.920754637698122
BA3153	0.0478126524638152	14.526215454406378
BA3154	0.1003415189461701	10.846861583232888
BA3156	0.0500894454382826	9.927326320381322
BA3157	0.0476500243942104	13.063054618752696
BA3158	0.0304114490161001	10.693974685916867
BA3162	0.061961294519434	4.851054301599011
BA3163	0.0351276630346397	6.930830142035739
BA3164	0.0657017401203447	9.342014435147782
BA3167	0.0469995121157911	5.302001846889388
BA3169	0.047162140185396	7.799940669931466
BA3171	0.0673280208163929	9.091666968041642
BA3173	0.0408196454708082	17.095760583401017
BA3174	0.0515530980647259	6.793822708728306
BA3175	0.0377297121483168	5.00744272661695
BA3176	0.0538298910391933	8.478663478887432
BA3177	0.0835908277768743	15.535892919889813
BA3178	0.026183119206375	7.811829033638568
BA3180	0.0778988453407058	8.895337557218458
BA3181	0.0169133192389006	4.422815895727106
BA3182	0.0704179541388843	9.852922154156422
BA3183	0.0617986664498292	10.844757813732675
BA3185	0.0499268173686778	8.111352392123562
BA3186	0.0835908277768743	13.488830775472104
BA3187	0.0382175963571312	10.898121425348023
BA3189	0.0660269962595544	9.78367671917606
BA3190	0.0528541226215644	8.457118252608119
BA3191	0.0465116279069767	6.82073962029973
BA3192	0.0437469507236949	7.644962953547431
BA3194	0.0245568385103268	15.578974834950255
BA3195	0.0439095787932997	7.656353683530695
BA3197	0.0391933647747601	5.8496987295057785
BA3199	0.063750203285087	17.319011707488368
BA3200	0.0738331436005854	9.219105547330877
BA3202	0.0585461050577329	14.131055396645657
BA3203	0.0289477963896568	13.334514162165004
BA3206	0.0424459261668564	8.615426237956427
BA3207	0.0297609367376809	5.550590901362075
BA3208	0.0461863717677671	8.862523887706992
BA3210	0.0496015612294682	9.405140894830891
BA3211	0.0483005366726296	8.211004457284288
BA3212	0.0585461050577329	9.898038724342744
BA3213	0.0569198243616848	13.517700773179085
BA3214	0.0390307367051553	9.10206025949245
BA3216	0.0307367051553098	10.525741125088398
BA3217	0.0162628069604813	9.944442255261963
BA3219	0.0530167506911693	7.506296933894308
BA3221	0.0432590665148804	7.195100213258784
BA3222	0.061961294519434	11.188259066181317
BA3225	0.0518783542039356	5.8561021391687165
BA3226	0.0484631647422345	10.060113918821658
BA3227	0.0683037892340217	7.686237312566234
BA3228	0.1040819645470808	9.760905981324214
BA3229	0.078549357619125	9.545261414210527
BA3230	0.05675719629208	8.213683806876675
BA3232	0.0544804033176126	9.652088286441485
BA3234	0.0650512278419255	6.848903752017485
BA3235	0.040169133192389	5.569652226288433
BA3237	0.0476500243942104	9.936101859579024
BA3240	0.0557814278744511	8.185381995795078
BA3242	0.0609855261018051	7.604050682616766
BA3243	0.0735078874613758	9.101669593295048
BA3245	0.0455358594893478	10.050032440893732
BA3249	0.0647259717027158	6.20004108032068
BA3250	0.0824524312896406	13.405323391789926
BA3251	0.0242315823711172	8.523607381203018
BA3255	0.0442348349325093	10.599715894329504
BA3258	0.0621239225890388	8.533098056657375
BA3260	0.088144413725809	8.022998558022062
BA3261	0.0489510489510489	9.596048646531807
BA3264	0.0796877541063587	14.78860556772643
BA3266	0.0788746137583346	11.12503740353567
BA3268	0.0273215156936087	10.423782911017836
BA3269	0.0570824524312896	7.77691334390067
BA3270	0.0910717189786957	10.34277920191874
BA3271	0.0617986664498292	11.45723740240038
BA3273	0.0554561717352415	7.743927641031251
BA3275	0.0556187998048463	13.62861762248925
BA3277	0.0372418279395023	12.820539906418915
BA3280	0.0187022280045535	8.687904912857055
BA3283	0.0348024068954301	10.549686026775223
BA3285	0.1070092697999674	10.970053235962071
BA3286	0.0570824524312896	11.155541073179949
BA3289	0.0417954138884371	4.519220289498952
BA3290	0.0767604488534721	10.525863738103386
BA3293	0.0679785330948121	11.173433459640664
BA3295	0.075947308505448	9.51056040412335
BA3296	0.0839160839160839	9.54379108585924
BA3297	0.0860302488209465	10.05807396903628
BA3299	0.0364286875914782	8.311965017920354
BA3300	0.0591966173361522	8.675450957298624
BA3302	0.0961131891364449	12.101544330459376
BA3305	0.0481379086030248	7.045951083072468
BA3306	0.0359408033826638	7.763128556120951
BA3308	0.0616360383802244	7.980714711909244
BA3310	0.0390307367051553	7.140067784250679
BA3311	0.0902585786306716	6.68639787222256
BA3312	0.0735078874613758	11.572936802854784
BA3315	0.0504147015774922	7.883702913894531
BA3317	0.0583834769881281	9.714590023159383
BA3318	0.0338266384778012	7.997437226848493
BA3319	0.0697674418604651	7.273711621771631
BA3322	0.0458611156285574	8.446303106703873
BA3324	0.0941616523011871	9.864911009400569
BA3325	0.0338266384778012	5.563677739588434
BA3326	0.0247194665799316	9.818553723562983
BA3328	0.0704179541388843	10.565716881082592
BA3329	0.0533420068303789	15.46194247403662
BA3332	0.0596845015449666	15.916142631663464
BA3333	0.0496015612294682	12.714477441004007
BA3334	0.0474873963246056	6.106620525462873
BA3335	0.0455358594893478	12.395555577254008
BA3339	0.0546430313872174	9.765631322515109
BA3341	0.0655391120507399	5.98431749934663
BA3345	0.0284599121808424	11.196543920613005
