#Boxplots d'expressions du gène PTPN11 en fonction de la feature analysisRnaSeq
#Résultat du test statistique Mann-Whitney : U = 3136.000, p-value = 0.00008
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2902       y        1.265657
BA2541       y        2.964085
BA2843       y        1.552562
BA2497       y        2.875427
BA2718       y        3.043225
BA2575       y        2.176098
BA2593       y        0.185148
BA2791       y        3.250053
BA2620       y        2.942268
BA2629       y        1.849489
BA2870       y        2.656047
BA2682       y        2.335623
BA2276       y        1.488142
BA2709       y        2.069885
BA2789       y        2.692979
BA2538       y        2.614419
BA2583       y        3.705930
BA2806       y        2.730699
BA2441       y        4.239622
BA2514       y        1.689575
BA2520       y        2.172614
BA2479       y        1.391389
BA2281       y        3.853902
BA2932       y        2.650014
BA2123       y        4.124217
BA2844       y        2.121314
BA2660       y        3.532254
BA2836       y        1.945102
BA2714       y        2.273511
BA2440       y        3.365416
BA2036       y        2.635083
BA2828       y        2.272897
BA2952       y        3.330216
BA2410       y        2.435209
BA2139       y        1.878723
BA2051       y        1.970070
BA2532       y        3.632032
BA2494       y        3.055399
BA2748       y        3.077269
BA2622       y        1.893231
BA2970       y        2.025490
BA2839       y        3.906256
BA2868       y        2.819983
BA3011       y        2.154342
BA2052       y        2.155053
BA2510       y        2.131618
BA2691       y        2.791949
BA2374       y        2.441393
BA2804       y        2.050115
BA2675       y        3.223606
BA2031       y        2.612255
BA2198       y        3.689900
BA2066       y        2.329676
BA2344       y        2.511756
BA2459       y        2.253146
BA2229       y        2.546698
BA2559       y        1.752887
BA2093       y        4.136265
BA2000       y        2.525958
BA2425       y        3.730390
BA2905       y        3.372484
BA2304       y        1.944356
BA2976       y        2.184958
BA2386       y        1.991158
BA2035       y        4.315048
BA2760       y        3.323052
BA2201       y        2.192323
BA2355       y        2.460411
BA2113       y        2.814185
BA2955       y        2.252793
BA2322       y        2.232767
BA2020       y        2.875806
BA2226       y        2.535842
BA2376       y        1.907263
BA2889       n        0.014358
BA2121       y        2.853656
BA2944       y        3.267201
BA2033       y        1.899609
BA2867       y        2.127851
BA2089       y        2.310673
BA2224       y        2.231150
BA2046       y        2.125289
BA2972       y        1.729393
BA2978       y        1.657246
BA2851       y        2.428320
BA2587       y        2.353926
BA2024       y        1.274846
BA2426       y        2.263219
BA2271       y        2.494796
BA3004       y        1.785525
BA3010       y        1.968576
BA2662       y        1.351214
BA2658       y        2.235824
BA2512       y        1.512004
BA2109       y        1.342129
BA2242       y        1.359026
BA2132       y        2.024582
BA2846       y        2.592293
BA2521       y        2.325997
BA2885       y        2.397755
BA2639       y        2.756426
BA2775       y        1.817882
BA2402       y        2.694600
BA2097       y        1.987849
BA2399       y        2.463647
BA2174       y        2.308544
BA3001       y        2.258383
BA2911       y        2.354623
BA2311       y        2.042414
BA3040       y        1.713603
BA2724       y        2.022230
BA2821       y        3.235841
BA2233       y        1.504988
BA2744       y        1.182875
BA2501       y        2.730019
BA2301       y        1.871735
BA2880       y        2.307179
BA2621       y        1.647863
BA2866       y        2.323941
BA2212       y        1.787923
BA2477       y        3.009293
BA2685       y        2.633111
BA2273       y        2.642991
BA2124       y        1.925016
BA2400       y        2.456526
BA2762       y        1.820285
BA2312       y        1.693292
BA2813       y        2.213784
BA2211       y        2.403230
BA2171       y        2.481489
BA2746       y        1.889313
BA2798       y        1.970542
BA2588       y        1.876704
BA2296       y        2.528416
BA2300       y        4.616326
BA2545       y        2.179729
BA2840       y        1.879198
BA2528       y        1.510764
BA2646       y        2.526659
BA3067       n        2.829040
BA2926       y        2.200234
BA2272       y        1.544783
BA2306       y        2.580881
BA2726       y        1.854564
BA2234       y        2.555062
BA2022       y        3.165224
BA2037       y        4.465249
BA2184       y        2.786539
BA3009       y        2.429178
BA2442       y        2.506957
BA2882       y        1.896254
BA2347       n        1.357922
BA2570       y        2.846952
BA2721       y        1.190754
BA2728       y        2.548284
BA2098       y        0.614841
BA2951       y        2.510484
BA2778       y        1.306827
BA3153       y        2.658358
BA2820       y        1.852511
BA2704       y        2.209068
BA2584       y        2.517848
BA3079       y        2.603610
BA2361       y        1.668857
BA2472       y        1.604003
BA2047       y        2.507152
BA2101       y        1.467720
BA2082       y        1.739917
BA2456       y        1.987195
BA2175       y        1.798614
BA2507       y        1.572401
BA2563       y        2.099820
BA2984       y        1.786168
BA2414       y        2.172199
BA2697       y        0.903913
BA2644       y        1.660234
BA2011       y        1.133078
BA2217       y        2.293577
BA2454       y        4.065199
BA2776       y        2.622126
BA2135       y        1.870277
BA2914       y        1.769586
BA2500       y        2.209301
BA3108       y        2.994836
BA2303       y        1.766257
BA2160       y        2.034408
BA2590       y        3.191441
BA3195       y        1.829681
BA3036       y        2.397601
BA2971       y        2.072097
BA3410       y        2.300469
BA3118       y        2.121179
BA3206       y        2.483099
BA3217       y        1.788406
BA3405       y        2.007005
BA3306       y        1.704939
BA3413       y        2.257497
BA3411       y        2.149090
BA3133       y        4.186800
BA3451       y        2.147943
BA3286       y        2.266695
BA3212       y        4.167619
BA3103       y        2.354810
BA3271       y        2.707527
BA3152       y        2.753137
BA3095       y        2.128715
BA3251       y        2.145182
BA3362       y        2.457634
BA3135       y        1.784245
BA3408       y        1.775464
BA3098       y        3.076602
BA3435       y        2.766675
BA3261       y        2.120904
BA3203       y        1.567889
BA3299       y        1.467985
BA3347       y        1.458088
BA3126       y        2.460922
BA3418       y        3.526258
BA3245       y        2.641081
BA3085       y        2.934247
BA3171       y        5.230756
BA3277       y        1.928299
BA3157       y        2.631492
BA3433       y        1.887953
BA3374       y        2.816225
BA3450       y        2.657709
BA3167       y        3.138883
BA3269       y        1.580002
BA3110       y        2.547064
BA3156       y        2.229091
BA3226       y        2.531005
BA3421       y        1.065154
BA3232       y        2.511839
BA3289       y        1.267049
BA3430       y        1.713306
BA3384       y        2.078236
BA3427       y        2.328134
BA3449       y        3.693027
BA3163       y        1.886425
BA3158       y        2.766304
BA3436       y        2.145758
BA3154       y        3.634550
BA3162       y        2.769748
BA3352       y        1.726346
BA3084       y        2.367624
BA3149       y        2.491111
BA3169       y        2.665483
BA3180       y        3.222269
BA3255       y        2.181904
BA3438       y        3.293602
BA3345       y        1.067208
BA3431       y        2.144745
BA3181       y        1.604350
BA3341       y        2.544608
BA3191       y        2.280223
BA3197       y        2.231954
BA3448       y        2.632346
BA3453       y        1.975884
BA3406       y        2.603282
BA3334       y        1.116575
BA3447       y        0.712401
BA3116       y        1.561503
BA3280       y        1.781621
BA3185       y        1.361949
BA3094       y        2.296848
BA3318       y        2.935862
BA3216       y        1.737918
BA3332       y        2.227855
BA3373       y        5.034993
BA3319       y        1.983899
BA3328       y        2.047678
BA3240       y        2.437302
BA3142       y        4.136572
BA3333       y        1.878454
BA3381       y        2.528732
BA3290       y        1.853697
BA3207       y        1.660031
BA3305       y        1.823969
BA3434       y        1.823757
BA3189       y        2.937907
BA3264       y        2.518508
BA3329       y        2.753411
BA3225       y        1.324638
BA3397       y        3.620714
BA3311       y        2.014969
BA3422       y        1.326295
BA3213       y        2.357140
BA3415       y        4.793260
BA3270       y        1.892661
BA3324       y        3.892911
BA3335       y        1.650196
BA3199       y        2.179724
BA3326       y        2.170488
BA3297       y        2.747672
BA3227       y        2.596798
BA3412       y        2.395969
BA3250       y        2.680965
BA3177       y        3.043773
BA3315       y        3.638193
BA3182       y        2.303776
BA3369       y        2.381969
BA3078       y        2.721140
BA3386       y        1.936320
BA3176       y        1.813275
BA3258       y        1.669230
BA3295       y        2.267728
BA3136       y        2.069319
BA3234       y        1.379798
BA3087       y        3.613694
BA3454       y        3.019846
BA3302       y        3.567219
BA3117       y        2.628878
BA3266       y        2.409769
BA3268       y        2.759854
BA3229       y        2.358559
BA3353       y        2.780920
BA3312       y        2.315083
BA3119       y        2.238737
BA3219       y        1.262424
BA3351       y        2.957275
BA3357       y        1.895963
BA3208       y        2.380486
BA3310       y        1.895046
BA3200       y        2.532965
BA3146       y        2.567363
BA3211       y        2.371776
BA3130       y        1.334324
BA3376       y        2.035973
BA3137       y        2.130296
BA3300       y        4.631625
BA3375       y        2.355068
BA3385       y        2.353941
BA3416       y        2.414484
BA3123       y        2.258228
