#Boxplots d'expressions du gène WT1 en fonction de la feature specimenGroups
#Résultat du test statistique ANOVA : F = 3.464, p-value = 0.00441
#Tableau des résultats :
Sample                                                                     Feature  ExpressionGene
BA2409                                            Initial Acute Leukemia Diagnosis        2.425270
BA2496                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy       -1.854436
BA3037                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy        5.896033
BA2865                                            Initial Acute Leukemia Diagnosis        5.134423
BA2751                                            Initial Acute Leukemia Diagnosis        0.230814
BA2286                                            Initial Acute Leukemia Diagnosis        2.852206
BA2488                                            Initial Acute Leukemia Diagnosis        6.090874
BA3379                                            Initial Acute Leukemia Diagnosis        4.067683
BA2887                                            Initial Acute Leukemia Diagnosis        5.116383
BA2712                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy       -4.216912
BA2068                                            Initial Acute Leukemia Diagnosis        5.286840
BA2104                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy       -2.901990
BA3124                                            Initial Acute Leukemia Diagnosis        3.085371
BA2449                                            Initial Acute Leukemia Diagnosis        1.622725
BA2235                                            Initial Acute Leukemia Diagnosis        4.548787
BA3038                                            Initial Acute Leukemia Diagnosis        3.846067
BA3006                                            Initial Acute Leukemia Diagnosis        4.010296
BA2667                                            Initial Acute Leukemia Diagnosis        3.121612
BA2239                                            Initial Acute Leukemia Diagnosis        2.070766
BA2782                                            Initial Acute Leukemia Diagnosis        2.607750
BA2649                                            Initial Acute Leukemia Diagnosis        5.963861
BA2861                                            Initial Acute Leukemia Diagnosis        2.472264
BA2134                                            Initial Acute Leukemia Diagnosis       -1.260367
BA2909                                            Initial Acute Leukemia Diagnosis        2.231638
BA2653                                            Initial Acute Leukemia Diagnosis        4.875513
BA2947                                            Initial Acute Leukemia Diagnosis        3.466050
BA2162                                            Initial Acute Leukemia Diagnosis       -3.004886
BA2564                                            Initial Acute Leukemia Diagnosis        3.551793
BA2597                                            Initial Acute Leukemia Diagnosis        6.147594
BA3243                                            Initial Acute Leukemia Diagnosis        3.877404
BA2446                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy        1.236827
BA2525                                            Initial Acute Leukemia Diagnosis       -2.455612
BA2876                                            Initial Acute Leukemia Diagnosis       -1.036537
BA2357                                            Initial Acute Leukemia Diagnosis        1.535980
BA2546                                            Initial Acute Leukemia Diagnosis       -1.306566
BA2742                                            Initial Acute Leukemia Diagnosis        0.697457
BA2316                                            Initial Acute Leukemia Diagnosis        0.899094
BA2087                                            Initial Acute Leukemia Diagnosis       -2.743430
BA2148                                            Initial Acute Leukemia Diagnosis        6.984837
BA3178                                            Initial Acute Leukemia Diagnosis       -3.699774
BA2072                                            Initial Acute Leukemia Diagnosis        3.929058
BA2733                                            Initial Acute Leukemia Diagnosis        4.799058
BA2995                                            Initial Acute Leukemia Diagnosis       -1.337614
BA2069                                            Initial Acute Leukemia Diagnosis       -5.520913
BA2681                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy       -2.371304
BA2832                                            Initial Acute Leukemia Diagnosis        4.423017
BA2600                                            Initial Acute Leukemia Diagnosis        3.306951
BA3230                                            Initial Acute Leukemia Diagnosis       -1.215052
BA2731                                            Initial Acute Leukemia Diagnosis       -0.387303
BA2294                                            Initial Acute Leukemia Diagnosis        4.446280
BA2816                                            Initial Acute Leukemia Diagnosis        1.007277
BA2814                                            Initial Acute Leukemia Diagnosis       -2.472142
BA2631                                            Initial Acute Leukemia Diagnosis        3.929058
BA2023                                            Initial Acute Leukemia Diagnosis       -4.794642
BA2375                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy        3.922875
BA2485                                            Initial Acute Leukemia Diagnosis        5.717557
BA2455                                            Initial Acute Leukemia Diagnosis       -2.780341
BA2636                                            Initial Acute Leukemia Diagnosis       -3.294295
BA2325                                            Initial Acute Leukemia Diagnosis        0.896118
BA2156                                            Initial Acute Leukemia Diagnosis        3.047049
BA2511                                            Initial Acute Leukemia Diagnosis        3.554686
BA2505                                            Initial Acute Leukemia Diagnosis        3.835249
BA2871                                            Initial Acute Leukemia Diagnosis       -0.399277
BA2227                                            Initial Acute Leukemia Diagnosis        5.057207
BA2812                                            Initial Acute Leukemia Diagnosis       -1.500222
BA2125                                            Initial Acute Leukemia Diagnosis        4.201357
BA2603                                            Initial Acute Leukemia Diagnosis        4.062013
BA2808                                            Initial Acute Leukemia Diagnosis        4.893432
BA2482                                            Initial Acute Leukemia Diagnosis        4.361277
BA2594                                            Initial Acute Leukemia Diagnosis        0.507603
BA2747                                            Initial Acute Leukemia Diagnosis        5.044099
BA2561                                            Initial Acute Leukemia Diagnosis       -5.291470
BA2567                                            Initial Acute Leukemia Diagnosis       -3.851260
BA2906          Initial Acute Leukemia Diagnosis|Post-Transplant|Post-Chemotherapy        1.602316
BA2956                                            Initial Acute Leukemia Diagnosis        4.143663
BA2474                                            Initial Acute Leukemia Diagnosis        4.470991
BA2737                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy       -4.303181
BA2110                                            Initial Acute Leukemia Diagnosis        2.011655
BA2992                                            Initial Acute Leukemia Diagnosis        4.611504
BA2220                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy        4.865347
BA2063                                            Initial Acute Leukemia Diagnosis       -0.311020
BA2772                                            Initial Acute Leukemia Diagnosis        4.927361
BA2935                                            Initial Acute Leukemia Diagnosis        3.668451
BA2260                                            Initial Acute Leukemia Diagnosis        3.587427
BA2948                          Post-Chemotherapy|Initial Acute Leukemia Diagnosis        2.964093
BA3296          Initial Acute Leukemia Diagnosis|Post-Chemotherapy|Post-Transplant       -3.337384
BA2524                                            Initial Acute Leukemia Diagnosis        5.841504
BA2811                                            Initial Acute Leukemia Diagnosis        5.683056
BA2540                                            Initial Acute Leukemia Diagnosis       -3.540721
BA2928                                            Initial Acute Leukemia Diagnosis       -4.042784
BA2302                          Initial Acute Leukemia Diagnosis|Post-Chemotherapy        3.769021
BA2651                                            Initial Acute Leukemia Diagnosis        4.955064
BA2619                                            Initial Acute Leukemia Diagnosis        4.586912
