#Boxplots d'expressions du gène SMC1A en fonction de la feature isDenovo
#Résultat du test statistique Mann-Whitney U : U = 43956.500, p-value = 0.000
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2452   FALSE        7.418896
BA2922   FALSE        6.189502
BA2707   FALSE        6.055736
BA2409    TRUE        6.965673
BA2480   FALSE        6.212735
BA2496   FALSE        6.811458
BA3037   FALSE        5.335032
BA2236   FALSE        6.506985
BA2865    TRUE        6.648075
BA2923   FALSE        6.427638
BA2003   FALSE        4.868475
BA2751    TRUE        6.400255
BA3395   FALSE        6.897781
BA2286    TRUE        6.461847
BA2488   FALSE        6.932195
BA3379    TRUE        6.563269
BA2887    TRUE        6.582538
BA2712   FALSE        7.224594
BA2858   FALSE        6.923035
BA2068    TRUE        5.814425
BA2104   FALSE        6.255346
BA3124    TRUE        6.568904
BA2921   FALSE        5.290149
BA2449    TRUE        6.366490
BA2360   FALSE        6.703702
BA2802   FALSE        6.323608
BA2235    TRUE        6.736925
BA3038    TRUE        6.946889
BA3006    TRUE        6.805454
BA2245   FALSE        6.448021
BA2667   FALSE        6.595194
BA2239    TRUE        6.802992
BA2782    TRUE        6.541508
BA2649    TRUE        7.362524
BA2592   FALSE        6.545040
BA2861    TRUE        7.081484
BA2134   FALSE        6.478662
BA2909    TRUE        6.315858
BA2429   FALSE        6.324087
BA2653    TRUE        6.603683
BA2947    TRUE        5.843531
BA2032   FALSE        5.184405
BA2162    TRUE        6.135972
BA2564    TRUE        7.520821
BA2597   FALSE        5.719504
BA3243    TRUE        6.319473
BA2106   FALSE        6.560655
BA2939   FALSE        5.932112
BA2427   FALSE        5.747829
BA2841   FALSE        5.774093
BA2446   FALSE        8.051153
BA2025   FALSE        7.951050
BA2645   FALSE        4.461923
BA2525    TRUE        5.894403
BA2876    TRUE        5.197686
BA2357    TRUE        6.376443
BA2546    TRUE        6.785508
BA2742    TRUE        7.021254
BA2316    TRUE        6.926931
BA2421   FALSE        5.245073
BA2087    TRUE        6.112517
BA2910   FALSE        6.071388
BA2148    TRUE        5.273594
BA2329   FALSE        6.729916
BA2677   FALSE        6.557640
BA3178    TRUE        6.811458
BA2072    TRUE        7.587599
BA3029   FALSE        5.600428
BA2735   FALSE        4.318143
BA2733    TRUE        6.291818
BA2995   FALSE        5.196991
BA2069    TRUE        7.563211
BA2100   FALSE        5.250747
BA2953   FALSE        6.411763
BA2681   FALSE        7.173585
BA2248   FALSE        5.347945
BA2832   FALSE        6.630588
BA2308   FALSE        5.651804
BA2413   FALSE        5.421982
BA2701   FALSE        5.137688
BA2634   FALSE        5.606934
BA2937   FALSE        6.913954
BA2600    TRUE        5.828970
BA2019   FALSE        7.468950
BA2412   FALSE        6.359518
BA2334   FALSE        5.706049
BA2050   FALSE        7.204657
BA3230    TRUE        7.572514
BA2481   FALSE        6.308875
BA2731    TRUE        5.871393
BA2418   FALSE        5.843149
BA2294    TRUE        6.576701
BA2816    TRUE        6.137679
BA2814   FALSE        7.117386
BA2631    TRUE        6.444694
BA2023    TRUE        6.671731
BA2375   FALSE        6.776057
BA2485    TRUE        6.661190
BA2455    TRUE        6.227619
BA2636   FALSE        5.895604
BA2325    TRUE        6.816896
BA2169   FALSE        5.254979
BA2156   FALSE        6.680708
BA2511    TRUE        5.967846
BA2168   FALSE        5.689866
BA2505    TRUE        5.466284
BA2860   FALSE        6.686469
BA2871    TRUE        6.788651
BA2655   FALSE        6.830873
BA2227    TRUE        6.288654
BA2812    TRUE        6.772460
BA2125   FALSE        8.009529
BA2603    TRUE        5.337219
BA2808    TRUE        5.675831
BA2282   FALSE        6.141495
BA2482    TRUE        6.600510
BA2822   FALSE        6.391652
BA2594   FALSE        6.976628
BA2747    TRUE        5.846310
BA2561    TRUE        6.237084
BA2094   FALSE        6.700826
BA2567    TRUE        5.098923
BA2906   FALSE        7.266694
BA2956    TRUE        5.924325
BA2474    TRUE        6.746126
BA2065   FALSE        7.097800
BA2737   FALSE        6.132490
BA2463   FALSE        5.277945
BA2110    TRUE        6.810862
BA2992    TRUE        7.329669
BA2220   FALSE        7.473165
BA2720   FALSE        6.446131
BA2063    TRUE        5.285034
BA2772    TRUE        5.988763
BA2935    TRUE        6.153533
BA2260    TRUE        6.440324
BA2787   FALSE        5.818015
BA2676   FALSE        7.276367
BA2948   FALSE        5.694879
BA3296   FALSE        6.485600
BA2524    TRUE        6.330028
BA2811    TRUE        6.884921
BA2540    TRUE        6.728768
BA2928    TRUE        8.172322
BA2302   FALSE        5.460372
BA2792   FALSE        6.547662
BA2651    TRUE        5.711381
BA2595   FALSE        6.292251
BA2619    TRUE        7.157984
BA3013    TRUE        7.386670
BA2405    TRUE        5.910072
BA2856    TRUE        4.673540
BA2377    TRUE        6.592031
BA2499   FALSE        5.810077
BA3023    TRUE        6.339185
BA2095    TRUE        7.573656
BA2275   FALSE        7.295991
BA2901   FALSE        5.857340
BA2221   FALSE        6.548755
BA2387   FALSE        6.696930
BA2657   FALSE        6.487565
BA2962    TRUE        7.103806
BA2195   FALSE        6.330929
BA2688    TRUE        5.844688
BA2420    TRUE        6.644646
BA2727   FALSE        6.269725
BA2756   FALSE        6.573564
BA2122   FALSE        5.801464
BA2053    TRUE        5.319029
BA2080   FALSE        5.777666
BA2415   FALSE        6.382610
BA2081    TRUE        7.596945
BA2354    TRUE        6.552856
BA3273    TRUE        5.130881
BA2893    TRUE        6.544084
BA2044    TRUE        7.085217
BA2309   FALSE        6.777209
BA2489   FALSE        5.686468
BA2908    TRUE        4.379677
BA2054    TRUE        7.127388
BA2872   FALSE        7.396354
BA2526   FALSE        4.928054
BA3145   FALSE        4.761452
BA2041    TRUE        7.251762
BA2096   FALSE        7.217909
BA2464    TRUE        6.622456
BA2902   FALSE        5.124205
BA2541    TRUE        6.733454
BA2143   FALSE        6.827340
BA2769   FALSE        6.477153
BA2843    TRUE        5.191610
BA2497    TRUE        7.337051
BA2718    TRUE        6.548755
BA2575    TRUE        7.225431
BA2593    TRUE        5.576399
BA2791    TRUE        5.725563
BA2620    TRUE        6.336008
BA2629    TRUE        6.229897
BA2870   FALSE        7.436309
BA2423   FALSE        5.480233
BA2682    TRUE        6.453001
BA2276    TRUE        6.347830
BA2348   FALSE        6.027372
BA2709    TRUE        6.668369
BA2789   FALSE        7.189831
BA2694   FALSE        5.013589
BA2722   FALSE        7.952965
BA2538   FALSE        5.290823
BA2583   FALSE        6.427186
BA2292   FALSE        7.348375
BA2806    TRUE        6.031110
BA2153   FALSE        6.392103
BA2674   FALSE        6.290919
BA2809   FALSE        6.106215
BA3025   FALSE        6.615362
BA2523   FALSE        7.408050
BA3027   FALSE        5.864178
BA2441   FALSE        6.651878
BA2514   FALSE        6.439836
BA2695   FALSE        5.801061
BA2520   FALSE        5.492150
BA2479    TRUE        5.872203
BA2281    TRUE        6.633834
BA2932    TRUE        6.588361
BA2123    TRUE        7.079949
BA2844    TRUE        6.488037
BA2660    TRUE        7.150786
BA2836    TRUE        5.495849
BA2714    TRUE        6.884307
BA3317   FALSE        6.592569
BA2440    TRUE        6.424790
BA2036    TRUE        7.306760
