#Boxplots d'expressions de la mutation mut30 (C>G aux positions chr17:7579472-7579472) du gène TP53, en fonction de la feature isDenovo
#Résultat du test statistique Mann-Whitney U : U = 32695.500, p-value = 0.000
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2452   FALSE        6.218024
BA2922   FALSE        7.584150
BA2707   FALSE        5.678870
BA2409    TRUE        6.724081
BA2480   FALSE        7.085982
BA2496   FALSE        6.455999
BA2236   FALSE        7.249042
BA2865    TRUE        7.340820
BA2923   FALSE        6.419933
BA2003   FALSE        5.098579
BA2751    TRUE        7.226253
BA3395   FALSE        6.096002
BA2286    TRUE        7.033358
BA3379    TRUE        7.104581
BA2887    TRUE        6.982756
BA2712   FALSE        5.930390
BA2858   FALSE        6.169930
BA2068    TRUE        5.895211
BA2104   FALSE        6.264300
BA3124    TRUE        6.492484
BA2921   FALSE        5.260663
BA2449    TRUE        5.899190
BA2360   FALSE        8.047660
BA2802   FALSE        5.980979
BA2235    TRUE        7.047048
BA3038    TRUE        6.430469
BA3006    TRUE        7.352023
BA2245   FALSE        7.530936
BA2667   FALSE        7.162152
BA2239    TRUE        6.928331
BA2782    TRUE        6.188149
BA2649    TRUE        7.308615
BA2592   FALSE        6.142351
BA2861    TRUE        7.217909
BA2134   FALSE        6.389795
BA2909    TRUE        6.007604
BA2429   FALSE        6.586736
BA2653    TRUE        6.649664
BA2162    TRUE        5.666616
BA2597   FALSE        5.300257
BA3243    TRUE        6.799312
BA2106   FALSE        5.584941
BA2939   FALSE        5.425650
BA2427   FALSE        4.588348
BA2446   FALSE        7.026248
BA2025   FALSE        7.067365
BA2645   FALSE        4.477554
BA2525    TRUE        5.333257
BA2876    TRUE        4.873071
BA2546    TRUE        5.980979
BA2742    TRUE        6.877187
BA2316    TRUE        6.923035
BA2421   FALSE        5.730537
BA2087    TRUE        6.182110
BA2910   FALSE        6.652423
BA2329   FALSE        6.763595
BA2677   FALSE        6.550272
BA3178    TRUE        7.168761
BA2072    TRUE        6.817518
BA3029   FALSE        4.515432
BA2735   FALSE        4.916854
BA2733    TRUE        5.015317
BA2995   FALSE        5.646538
BA2069    TRUE        7.490428
BA2953   FALSE        5.272498
BA2248   FALSE        5.359259
BA2832   FALSE        6.542553
BA2308   FALSE        6.134616
BA2413   FALSE        5.411349
BA2701   FALSE        4.637752
BA2634   FALSE        5.898026
BA2937   FALSE        6.883643
BA2600    TRUE        5.113281
BA2334   FALSE        5.696831
BA2050   FALSE        6.899025
BA3230    TRUE        6.639665
BA2481   FALSE        6.142782
BA2731    TRUE        5.437694
BA2418   FALSE        6.133319
BA2294    TRUE        7.273784
BA2816    TRUE        6.359518
BA2814   FALSE        6.732801
BA2631    TRUE        7.210534
BA2023    TRUE        6.663986
BA2485    TRUE        7.514134
BA2455    TRUE        6.169505
BA2636   FALSE        5.632828
BA2325    TRUE        6.084470
BA2169   FALSE        5.155976
BA2156   FALSE        7.781236
BA2511    TRUE        5.132989
BA2168   FALSE        6.175561
BA2505    TRUE        6.064278
BA2860   FALSE        6.301878
BA2871    TRUE        3.822964
BA2655   FALSE        6.812655
BA2227    TRUE        6.513025
BA2812    TRUE        6.403142
BA2125   FALSE        6.908146
BA2603    TRUE        6.971102
BA2282   FALSE        5.860577
BA2482    TRUE        6.565838
BA2822   FALSE        6.131199
BA2747    TRUE        6.910700
BA2561    TRUE        6.720622
