	ID_sample	TypeMutation	ExpressionGene
77	BA3126	mut10	9.54457000922792
78	BA3141	mut10	8.34007975821985
79	BA3232	mut10	8.34906675857089
80	BA3280	mut10	9.38234175781362
81	BA3311	mut10	8.5117153749805
82	BA3423	mut10	9.83304132704525
83	BA2025	mut11	8.8879736022598
84	BA2134	mut11	6.92559422045597
85	BA2212	mut11	8.90103696609653
86	BA2248	mut11	8.69824500910271
87	BA2249	mut11	9.50601427714714
88	BA2446	mut11	8.64171611871059
89	BA2450	mut11	7.86375133258917
90	BA2455	mut11	9.95541459791256
91	BA2463	mut11	9.85235783310065
92	BA2488	mut11	8.79328666582968
93	BA2814	mut11	9.25517667754352
94	BA2824	mut11	8.96800104667789
95	BA2906	mut11	10.7149459001776
96	BA2994	mut11	8.34906675857089
97	BA3109	mut11	6.25135664028146
98	BA3169	mut11	7.61833712147791
99	BA3183	mut11	8.91420804405317
100	BA3232	mut11	8.34906675857089
101	BA3240	mut11	8.86857724833819
102	BA3243	mut11	9.75851596885508
103	BA3286	mut11	8.86536741111737
104	BA3452	mut11	9.04860912314158
105	BA2249	mut12	9.50601427714714
106	BA2846	mut12	10.2205801589611
107	BA2928	mut12	9.62975620855742
108	BA3139	mut12	12.5256596633099
109	BA2066	mut13	9.88079564639631
110	BA2386	mut13	10.040753132835
111	BA2865	mut13	9.61949185438657
112	BA2906	mut13	10.7149459001776
113	BA2928	mut13	9.62975620855742
114	BA3110	mut13	9.6837417558498
115	BA3139	mut13	12.5256596633099
116	BA3178	mut13	10.0818938676199
117	BA3285	mut13	12.2211956145486
118	BA2110	mut14	8.15671254170946
119	BA2756	mut14	8.12418859250955
120	BA3269	mut14	9.14863087419242
121	BA3277	mut14	8.79942491234482
122	BA3310	mut14	10.4909547063744
123	BA3379	mut14	9.83892848550566
124	BA2427	mut17	7.550843282623
125	BA2524	mut17	7.95765939482996
126	BA3139	mut17	12.5256596633099
127	BA3285	mut17	12.2211956145486
128	BA2088	mut18	4.70031416168302
129	BA2195	mut18	6.65130744059523
130	BA2441	mut18	9.33455230246716
131	BA2492	mut18	7.384595872256
132	BA2514	mut18	7.75227162313381
133	BA2695	mut18	6.97592290315855
134	BA2701	mut18	8.18416035809344
135	BA2707	mut18	10.2282709856871
136	BA2723	mut18	6.8614500005054
137	BA2817	mut18	9.54789329963925
138	BA2866	mut18	7.22543117773692
139	BA2970	mut18	6.56119717042577
140	BA3036	mut18	8.68676863894814
141	BA3139	mut18	12.5256596633099
142	BA3202	mut18	5.22280034919153
143	BA3285	mut18	12.2211956145486
144	BA3318	mut18	8.91090509269608
145	BA2714	mut19	9.4045391740165
146	BA3138	mut19	6.22856369307102
147	BA3229	mut19	7.60395254604328
148	BA3388	mut19	6.75887216800442
149	BA2031	mut20	9.82717700787936
150	BA2087	mut20	9.3884596253967
151	BA2301	mut20	7.8210975174081
152	BA2756	mut20	8.12418859250955
153	BA2928	mut20	9.62975620855742
154	BA3139	mut20	12.5256596633099
155	BA3167	mut20	8.97485330936457
156	BA2098	mut21	7.89563066633541
157	BA2100	mut21	6.78739149461742
158	BA2227	mut21	9.90525526471174
159	BA2272	mut21	9.33455230246716
160	BA2288	mut21	8.05115312612603
161	BA2296	mut21	7.52987979374564
162	BA2301	mut21	7.8210975174081
163	BA2402	mut21	8.13176351189552
164	BA2646	mut21	8.43998936441936
165	BA2682	mut21	9.37793858616158
166	BA2760	mut21	7.45167143306165
167	BA2923	mut21	8.42559982560594
168	BA2935	mut21	8.45209623715645
169	BA2944	mut21	8.48407580140491
170	BA3010	mut21	7.82406690467398
171	BA3087	mut21	10.5694287909356
172	BA3139	mut21	12.5256596633099
173	BA3142	mut21	8.37639721534742
174	BA3207	mut21	8.95099667095566
175	BA3217	mut21	10.5880026699568
176	BA3228	mut21	8.82734862624236
177	BA3277	mut21	8.79942491234482
178	BA3285	mut21	12.2211956145486
179	BA3412	mut21	10.1242456090787
180	BA3427	mut21	6.00134650129498
181	BA3451	mut21	7.91426996698012
182	BA2228	mut22	4.49849748067558
183	BA2870	mut22	10.8192493812712
184	BA3139	mut22	12.5256596633099
185	BA3285	mut22	12.2211956145486
186	BA2226	mut23	7.88494695067266
187	BA2737	mut23	11.5238128563748
188	BA2789	mut23	9.79245962144758
189	BA2792	mut23	7.49672370749375
190	BA2821	mut23	10.1605247834958
191	BA2851	mut23	9.1410080593907
192	BA3139	mut23	12.5256596633099
193	BA3222	mut23	7.73332620572976
194	BA3285	mut23	12.2211956145486
195	BA3353	mut23	9.2109276242084
196	BA3374	mut23	8.76897254396233
197	BA3403	mut23	5.73552904725917
198	BA2022	mut24	9.18338030789918
199	BA2032	mut24	8.68962960513866
200	BA2034	mut24	9.98270084399411
201	BA2041	mut24	6.92898560318184
202	BA2047	mut24	8.88472441482659
203	BA2054	mut24	7.60989112051761
204	BA2065	mut24	9.2389471182711
205	BA2082	mut24	7.68652733200955
206	BA2087	mut24	9.3884596253967
207	BA2088	mut24	4.70031416168302
208	BA2089	mut24	8.24301678047805
209	BA2093	mut24	9.00955709168753
210	BA2094	mut24	10.639379239193
211	BA2095	mut24	8.80867768640892
212	BA2096	mut24	7.74666982029682
213	BA2097	mut24	9.02364943472175
214	BA2098	mut24	7.89563066633541
215	BA2101	mut24	7.02200264661639
216	BA2109	mut24	5.79524607347208
217	BA2113	mut24	8.38007775591671
218	BA2124	mut24	9.47937675072972
219	BA2132	mut24	7.51527675972318
220	BA2135	mut24	8.44724078411408
221	BA2139	mut24	8.12230223339654
222	BA2156	mut24	8.70690950167434
223	BA2162	mut24	8.89122942781574
224	BA2163	mut24	7.74666982029682
225	BA2169	mut24	6.55285609284704
226	BA2171	mut24	9.54457000922792
227	BA2174	mut24	8.48656626341456
228	BA2175	mut24	5.35709573192361
229	BA2195	mut24	6.65130744059523
230	BA2211	mut24	8.62975229101475
231	BA2217	mut24	8.3558471237735
232	BA2227	mut24	9.90525526471174
233	BA2229	mut24	4.60792606754863
234	BA2242	mut24	9.88687313292775
235	BA2260	mut24	8.34007975821985
236	BA2261	mut24	6.16609369248211
237	BA2273	mut24	9.03429954865997
238	BA2277	mut24	10.332335723606
239	BA2280	mut24	8.99906762077278
240	BA2286	mut24	9.18338030789918
241	BA2288	mut24	8.05115312612603
242	BA2296	mut24	7.52987979374564
243	BA2301	mut24	7.8210975174081
244	BA2302	mut24	8.86857724833819
245	BA2306	mut24	9.70896839270888
246	BA2312	mut24	10.1099887487995
247	BA2316	mut24	8.79328666582968
248	BA2325	mut24	7.88342196520891
249	BA2329	mut24	6.6892157543699
250	BA2354	mut24	9.49346920759786
251	BA2374	mut24	8.03197078783115
252	BA2375	mut24	8.3972661940189
253	BA2386	mut24	10.040753132835
254	BA2387	mut24	9.20300948929151
255	BA2394	mut24	9.10341841676742
256	BA2399	mut24	9.96180572661262
257	BA2402	mut24	8.13176351189552
258	BA2405	mut24	8.96800104667789
259	BA2410	mut24	9.1410080593907
260	BA2414	mut24	8.94424486652991
261	BA2421	mut24	8.57659398663682
262	BA2440	mut24	6.23442968340786
263	BA2441	mut24	9.33455230246716
264	BA2455	mut24	9.95541459791256
265	BA2456	mut24	8.16449260027971
266	BA2459	mut24	7.58290428004672
267	BA2461	mut24	5.10001075384759
268	BA2464	mut24	8.83048212173684
269	BA2472	mut24	5.34011007418947
270	BA2473	mut24	5.69876878834828
271	BA2474	mut24	9.12586826213153
272	BA2479	mut24	5.8733548574054
273	BA2480	mut24	8.14321512557108
274	BA2483	mut24	8.61607464234973
275	BA2489	mut24	5.75528821055756
276	BA2492	mut24	7.384595872256
277	BA2497	mut24	7.52879493976561
278	BA2501	mut24	8.91090509269608
279	BA2507	mut24	9.72530780524389
280	BA2512	mut24	7.84734534450722
281	BA2514	mut24	7.75227162313381
282	BA2515	mut24	6.30650779394135
283	BA2523	mut24	9.44987135785787
284	BA2526	mut24	8.46922505155083
285	BA2528	mut24	8.30909856685695
286	BA2541	mut24	7.82406690467398
287	BA2546	mut24	7.13359161213086
288	BA2552	mut24	8.98864564355709
289	BA2561	mut24	9.87474271994728
290	BA2563	mut24	8.96117775713075
291	BA2564	mut24	8.08701091285537
292	BA2584	mut24	9.41800548205558
293	BA2587	mut24	8.53473617000875
294	BA2594	mut24	9.56915130536806
295	BA2618	mut24	7.62437772428186
296	BA2619	mut24	8.08701091285537
297	BA2622	mut24	8.25135474465914
298	BA2629	mut24	10.7038723777592
299	BA2631	mut24	9.22687989289351
300	BA2639	mut24	7.878761730409
301	BA2645	mut24	5.43474590254893
302	BA2646	mut24	8.43998936441936
303	BA2655	mut24	5.94221717949707
304	BA2660	mut24	8.61423212805534
305	BA2662	mut24	8.07064998624987
306	BA2675	mut24	9.09600320401444
307	BA2677	mut24	7.55633666761795
308	BA2681	mut24	7.09568366825665
309	BA2682	mut24	9.37793858616158
310	BA2685	mut24	6.60526101233573
311	BA2691	mut24	7.01613705435711
312	BA2695	mut24	6.97592290315855
313	BA2701	mut24	8.18416035809344
314	BA2704	mut24	9.60929418124753
315	BA2705	mut24	7.05292631391108
316	BA2707	mut24	10.2282709856871
317	BA2718	mut24	7.574849932275
318	BA2721	mut24	8.39027400222105
319	BA2723	mut24	6.8614500005054
320	BA2724	mut24	9.36044459889599
321	BA2728	mut24	6.7513352539061
322	BA2742	mut24	8.91420804405317
323	BA2747	mut24	9.16398396797258
324	BA2756	mut24	8.12418859250955
325	BA2758	mut24	5.59174174629251
326	BA2760	mut24	7.45167143306165
327	BA2786	mut24	6.36086030376613
328	BA2787	mut24	7.05061628699762
329	BA2792	mut24	7.49672370749375
330	BA2798	mut24	7.37967634115988
331	BA2806	mut24	9.08127310626888
332	BA2808	mut24	8.67537853618004
333	BA2816	mut24	8.97142354261209
334	BA2817	mut24	9.54789329963925
335	BA2820	mut24	9.8155160837716
336	BA2828	mut24	7.5932544466496
337	BA2832	mut24	8.72438748273975
338	BA2836	mut24	9.38234175781362
339	BA2839	mut24	6.91793209354363
340	BA2841	mut24	5.61255399082521
341	BA2850	mut24	9.0271917203024
342	BA2851	mut24	9.1410080593907
343	BA2860	mut24	5.64993072157884
344	BA2865	mut24	9.61949185438657
345	BA2866	mut24	7.22543117773692
346	BA2872	mut24	5.75528821055756
347	BA2879	mut24	6.04021038079235
348	BA2880	mut24	4.510389059264
349	BA2883	mut24	6.94358580230343
350	BA2885	mut24	9.50125973784097
351	BA2887	mut24	8.24509615455004
352	BA2901	mut24	7.36623727973933
353	BA2905	mut24	8.01121552663761
354	BA2909	mut24	7.12505562496802
355	BA2911	mut24	10.061177091926
356	BA2922	mut24	9.2592593958878
357	BA2923	mut24	8.42559982560594
358	BA2928	mut24	9.62975620855742
359	BA2930	mut24	7.56206988956539
360	BA2932	mut24	10.061177091926
361	BA2937	mut24	7.14998539597838
362	BA2944	mut24	8.48407580140491
363	BA2950	mut24	9.04860912314158
364	BA2956	mut24	8.44966638628301
365	BA2970	mut24	6.56119717042577
366	BA2976	mut24	6.88932432366148
367	BA2986	mut24	9.93012293296997
368	BA2993	mut24	8.8525926437112
369	BA2999	mut24	9.91143332054624
370	BA3001	mut24	10.0272952150123
371	BA3002	mut24	9.27330009217111
372	BA3004	mut24	8.87824586229709
373	BA3009	mut24	8.43998936441936
374	BA3023	mut24	7.31397253852267
375	BA3025	mut24	7.04562502354572
376	BA3038	mut24	6.73222274372854
377	BA2160	mut24	10.0680496747685
378	BA2516	mut24	8.4735346762313
379	BA2590	mut24	9.2109276242084
380	BA2924	mut24	8.27031665707811
381	BA2971	mut24	6.04359329819671
382	BA3036	mut24	8.68676863894814
383	BA3083	mut24	8.69249597847146
384	BA3085	mut24	9.36044459889599
385	BA3087	mut24	10.5694287909356
386	BA3098	mut24	9.21490111990201
387	BA3108	mut24	8.28526081080175
388	BA3109	mut24	6.25135664028146
389	BA3114	mut24	7.33796606665151
390	BA3116	mut24	6.17556084584677
391	BA3117	mut24	7.76884228347361
392	BA3118	mut24	6.83535757136623
393	BA3128	mut24	8.23061160269424
394	BA3133	mut24	7.38159192503731
395	BA3135	mut24	9.6874475749889
396	BA3137	mut24	7.68273154484305
397	BA3139	mut24	12.5256596633099
398	BA3145	mut24	9.73079295605488
399	BA3149	mut24	7.07994856692804
400	BA3152	mut24	8.24301678047805
401	BA3153	mut24	5.23928838607356
402	BA3154	mut24	6.26881149847343
403	BA3158	mut24	8.67821802831458
404	BA3162	mut24	7.1956195388029
405	BA3167	mut24	8.97485330936457
406	BA3169	mut24	7.61833712147791
407	BA3171	mut24	7.27982858914582
408	BA3173	mut24	8.6279105840654
409	BA3174	mut24	6.85271739062875
410	BA3176	mut24	9.2109276242084
411	BA3177	mut24	8.84624370479657
412	BA3178	mut24	10.0818938676199
413	BA3182	mut24	7.26503778677364
414	BA3186	mut24	5.61137441450638
415	BA3191	mut24	7.09339132647188
416	BA3192	mut24	8.36494157515656
417	BA3200	mut24	9.51078302100883
418	BA3202	mut24	5.22280034919153
419	BA3203	mut24	7.72809482559201
420	BA3206	mut24	8.45453034732936
421	BA3207	mut24	8.95099667095566
422	BA3216	mut24	9.88687313292775
423	BA3217	mut24	10.5880026699568
424	BA3221	mut24	4.6132752340943
425	BA3226	mut24	9.47302564786274
426	BA3227	mut24	9.85077214115986
427	BA3230	mut24	7.54295367203655
428	BA3242	mut24	8.87501645157825
429	BA3250	mut24	8.46922505155083
430	BA3260	mut24	4.24925618439469
431	BA3264	mut24	9.67679810675791
432	BA3266	mut24	9.53484314535953
433	BA3268	mut24	8.86536741111737
434	BA3269	mut24	9.14863087419242
435	BA3270	mut24	6.98890006339199
436	BA3273	mut24	8.61703204481685
437	BA3275	mut24	9.75293118746352
438	BA3277	mut24	8.79942491234482
439	BA3280	mut24	9.38234175781362
440	BA3283	mut24	7.07329793491951
441	BA3285	mut24	12.2211956145486
442	BA3286	mut24	8.86536741111737
443	BA3297	mut24	10.0958725482412
444	BA3299	mut24	7.97230357086309
445	BA3300	mut24	6.75887216800442
446	BA3302	mut24	9.94271473100152
447	BA3305	mut24	8.22855584188171
448	BA3308	mut24	10.0958725482412
449	BA3310	mut24	10.4909547063744
450	BA3312	mut24	6.17860539471144
451	BA3315	mut24	7.17197273809379
452	BA3319	mut24	8.56601564488201
453	BA3324	mut24	8.52190108216259
454	BA3326	mut24	8.54508752883457
455	BA3333	mut24	10.4270272319076
456	BA3335	mut24	8.82734862624236
457	BA3341	mut24	6.43241877433245
458	BA3351	mut24	7.61484500491846
459	BA3357	mut24	7.54512561180818
460	BA3376	mut24	9.89297540900361
461	BA3381	mut24	7.33890799019329
462	BA3390	mut24	7.66613976188412
463	BA3395	mut24	6.54255345963774
464	BA3400	mut24	7.92364245319313
465	BA3408	mut24	4.93052250433244
466	BA3410	mut24	9.36916799017741
467	BA3411	mut24	5.78933652729381
468	BA3412	mut24	10.1242456090787
469	BA3413	mut24	7.60280427832536
470	BA3415	mut24	9.53969913371194
471	BA3417	mut24	7.18891809205662
472	BA3418	mut24	6.87025397395673
473	BA3421	mut24	7.65513327960109
474	BA3422	mut24	8.70401585675217
475	BA3423	mut24	9.83304132704525
476	BA3427	mut24	6.00134650129498
477	BA3431	mut24	6.57613558769718
478	BA3433	mut24	8.12418859250955
479	BA3435	mut24	9.50125973784097
480	BA3447	mut24	9.08494318011795
481	BA3451	mut24	7.91426996698012
482	BA3452	mut24	9.04860912314158
483	BA3453	mut24	8.34906675857089
484	BA2409	NonMut	8.8525926437112
485	BA3037	NonMut	6.50698545533974
486	BA2496	NonMut	6.65958088429919
487	BA2172	NonMut	2.5120216939863
488	BA2751	NonMut	9.48875791800016
489	BA2452	NonMut	9.9941844593607
490	BA2712	NonMut	8.65565049707964
491	BA2068	NonMut	8.38100696139026
492	BA3124	NonMut	6.07264657026384
493	BA2921	NonMut	8.83992016748168
494	BA2449	NonMut	5.80773323921587
495	BA2003	NonMut	7.73595323737682
496	BA2360	NonMut	8.43037965011906
497	BA2802	NonMut	8.34456564828853
498	BA2235	NonMut	9.4917929010063
499	BA2858	NonMut	6.42718608083043
500	BA3006	NonMut	9.27569316532541
501	BA2245	NonMut	9.29229417829056
502	BA2667	NonMut	10.040753132835
503	BA2239	NonMut	9.55927298456459
504	BA2782	NonMut	7.1956195388029
505	BA2649	NonMut	8.94424486652991
506	BA2861	NonMut	6.87718695252014
507	BA2429	NonMut	7.05570452227078
508	BA2653	NonMut	-0.687378911865671
509	BA2947	NonMut	8.7174580058356
510	BA2597	NonMut	3.19146280756599
511	BA2525	NonMut	3.80426788372329
512	BA2876	NonMut	3.5928295499371
513	BA2357	NonMut	8.1981158996604
514	BA2910	NonMut	8.2874098816496
515	BA2148	NonMut	5.78615399709568
516	BA2063	NonMut	1.69252928638777
517	BA2072	NonMut	7.2925108116234
518	BA3029	NonMut	7.6160759273921
519	BA2733	NonMut	7.77161485169371
520	BA2995	NonMut	10.0007468429699
521	BA2069	NonMut	9.2592593958878
522	BA2634	NonMut	8.98173476670244
523	BA2600	NonMut	9.01306871894599
524	BA2019	NonMut	2.34653747220844
525	BA2412	NonMut	6.0582244402994
526	BA2953	NonMut	8.39493145233583
527	BA2481	NonMut	6.25179190765508
528	BA2731	NonMut	7.98067391429632
529	BA2294	NonMut	8.89449191470128
530	BA2418	NonMut	9.27569316532541
531	BA2656	NonMut	8.08153228980509
532	BA2023	NonMut	8.37180321609369
533	BA2485	NonMut	9.87029536698913
534	BA2636	NonMut	7.24301197621157
535	BA2511	NonMut	4.75484190831669
536	BA2168	NonMut	9.39118419839355
537	BA2505	NonMut	9.27156918109996
538	BA2871	NonMut	9.17171491689544
539	BA2125	NonMut	6.44756726036546
540	BA2603	NonMut	8.60608533344799
541	BA2282	NonMut	3.56095107813401
542	BA2482	NonMut	7.80956394588893
543	BA2812	NonMut	6.75946045637828
544	BA2822	NonMut	8.42690176653796
545	BA2567	NonMut	2.50793166232776
546	BA2992	NonMut	7.48695721637732
547	BA2220	NonMut	4.48295485202788
548	BA2772	NonMut	8.89122942781574
549	BA2676	NonMut	6.3078817611491
550	BA2948	NonMut	5.20013137153335
551	BA2540	NonMut	10.332335723606
552	BA2595	NonMut	8.59260663428802
553	BA2651	NonMut	8.71853926395486
554	BA3013	NonMut	8.2618544484033
555	BA2735	NonMut	9.10341841676742
556	BA2856	NonMut	5.75302384911337
557	BA2377	NonMut	7.92215119859177
558	BA2275	NonMut	6.23576326993081
559	BA2962	NonMut	9.91143332054624
560	BA2688	NonMut	5.68948586565832
561	BA2420	NonMut	10.2913775804187
562	BA2122	NonMut	3.73646349943155
563	BA2053	NonMut	7.12590219224429
564	BA2080	NonMut	8.33560901482561
565	BA2081	NonMut	8.86857724833819
566	BA2893	NonMut	9.05220627117217
567	BA2044	NonMut	9.18338030789918
568	BA2309	NonMut	4.75484190831669
569	BA2720	NonMut	4.08116949406361
570	BA2908	NonMut	9.73952391057151
571	BA2902	NonMut	8.35358316301659
572	BA2143	NonMut	6.53889895494815
573	BA2769	NonMut	8.12986534537924
574	BA2843	NonMut	9.31328611186612
575	BA2575	NonMut	7.10851364264035
576	BA2593	NonMut	8.19393590095693
577	BA2620	NonMut	8.84307877151568
578	BA2423	NonMut	7.02415111976065
579	BA2276	NonMut	5.93572487152612
580	BA2348	NonMut	4.97069644629257
581	BA2709	NonMut	6.77544790931264
582	BA2694	NonMut	8.6472743085318
583	BA2538	NonMut	9.13720994130471
584	BA2583	NonMut	9.9941844593607
585	BA2415	NonMut	5.00864373238871
586	BA2722	NonMut	6.4238257457666
587	BA2221	NonMut	4.06120523744264
588	BA2520	NonMut	8.1981158996604
589	BA2153	NonMut	9.89297540900361
590	BA2281	NonMut	8.8525926437112
591	BA2657	NonMut	5.86861161809713
592	BA2844	NonMut	7.07486831392374
593	BA3027	NonMut	3.93384904957346
594	BA2251	NonMut	6.48364202900439
595	BA2036	NonMut	10.0007468429699
596	BA2292	NonMut	2.71814995189887
597	BA2051	NonMut	6.28007937385132
598	BA2532	NonMut	7.15158559200513
599	BA2494	NonMut	1.62077265501119
600	BA2748	NonMut	6.71554173603585
601	BA2052	NonMut	9.67150060698144
602	BA3011	NonMut	7.01472936087095
603	BA2868	NonMut	7.51191595859432
604	BA2510	NonMut	7.69790613813162
605	BA2804	NonMut	5.86575939790696
606	BA2589	NonMut	7.3370513303313
607	BA2198	NonMut	9.46372381175102
608	BA2344	NonMut	8.48158973981744
609	BA2559	NonMut	7.21956573793108
610	BA2000	NonMut	8.65006116973985
611	BA2425	NonMut	4.04111103630614
612	BA2304	NonMut	5.09390910729551
613	BA2035	NonMut	7.76614073791854
614	BA2201	NonMut	8.94761722776196
615	BA2355	NonMut	6.16391479568772
616	BA2155	NonMut	5.46663574912202
617	BA2955	NonMut	8.61423212805534
618	BA2322	NonMut	7.57131151688563
619	BA2020	NonMut	8.60067902691643
620	BA2200	NonMut	8.42559982560594
621	BA2121	NonMut	8.09804401257278
622	BA2033	NonMut	6.6628728137431
623	BA2867	NonMut	7.04988485075939
624	BA2224	NonMut	6.09007059138125
625	BA2046	NonMut	6.93764309063722
626	BA2972	NonMut	7.72941398094
627	BA2978	NonMut	8.03884116383771
628	BA2829	NonMut	8.73910632748104
629	BA2623	NonMut	8.15090969693391
630	BA2024	NonMut	6.91854859965898
631	BA2426	NonMut	7.57003408038875
632	BA2271	NonMut	7.43037850226792
633	BA2579	NonMut	6.7240814115045
634	BA2674	NonMut	9.7418222227506
635	BA2658	NonMut	8.26607857536642
636	BA2981	NonMut	6.3314194986068
637	BA2934	NonMut	2.71506286109277
638	BA2539	NonMut	5.35709573192361
639	BA2727	NonMut	9.50601427714714
640	BA2521	NonMut	9.16398396797258
641	BA2775	NonMut	7.90342171341614
642	BA2004	NonMut	7.10851364264035
643	BA2311	NonMut	7.07180826529373
644	BA3040	NonMut	5.418675896471
645	BA2837	NonMut	8.88148184246882
646	BA2256	NonMut	8.95099667095566
647	BA2744	NonMut	8.44724078411408
648	BA2621	NonMut	6.06801263248952
649	BA2852	NonMut	5.52097220276146
650	BA2133	NonMut	3.80561258862819
651	BA2477	NonMut	9.64527993925034
652	BA2659	NonMut	7.1956195388029
653	BA2363	NonMut	8.52445890903765
654	BA2369	NonMut	8.6697155276332
655	BA2534	NonMut	9.3735473533766
656	BA2400	NonMut	9.57411368730524
657	BA2762	NonMut	9.54945587390153
658	BA2813	NonMut	9.38675693832204
659	BA2809	NonMut	10.0139606390354
660	BA2801	NonMut	6.68646890696546
661	BA3030	NonMut	7.44839655086442
662	BA2588	NonMut	8.63341745058943
663	BA2300	NonMut	8.1336646480907
664	BA2903	NonMut	5.56777378042055
665	BA2545	NonMut	5.16497113004583
666	BA2840	NonMut	0.732935262992316
667	BA3407	NonMut	4.35648958622004
668	BA2240	NonMut	8.31787605128572
669	BA2926	NonMut	8.80867768640892
670	BA2765	NonMut	7.18154554634955
671	BA2904	NonMut	8.15671254170946
672	BA2726	NonMut	8.84307877151568
673	BA2234	NonMut	9.69817061599593
674	BA2037	NonMut	9.2109276242084
675	BA2184	NonMut	8.33337930026134
676	BA2842	NonMut	4.87624040809935
677	BA2442	NonMut	9.65571538111022
678	BA2882	NonMut	6.83919348466817
679	BA2663	NonMut	5.66127358464685
680	BA2570	NonMut	7.48382605156173
681	BA2764	NonMut	3.01810452808214
682	BA2209	NonMut	9.55435683089665
683	BA2989	NonMut	7.46260985261637
684	BA2855	NonMut	3.40020939469318
685	BA2715	NonMut	4.81025360122033
686	BA2469	NonMut	4.24541957876823
687	BA2269	NonMut	2.92135532112461
688	BA2778	NonMut	6.16434498353066
689	BA2951	NonMut	8.40194775982719
690	BA2379	NonMut	1.67574340958225
691	BA2116	NonMut	5.6144197194819
692	BA3079	NonMut	8.72438748273975
693	BA2417	NonMut	9.04501990946176
694	BA2361	NonMut	5.09602373542166
695	BA2577	NonMut	6.15353258469632
696	BA2244	NonMut	9.1755941413251
697	BA2470	NonMut	6.26033254809805
698	BA2984	NonMut	10.0272952150123
699	BA2697	NonMut	7.41308925427417
700	BA2079	NonMut	4.0140211348306
701	BA2644	NonMut	8.67537853618004
702	BA2011	NonMut	7.63755645913212
703	BA2454	NonMut	8.15477520582082
704	BA2776	NonMut	9.4045391740165
705	BA2218	NonMut	6.39210318114874
706	BA2914	NonMut	6.4108151402329
707	BA2500	NonMut	8.27244095196937
708	BA2830	NonMut	7.7605970351598
709	BA2406	NonMut	7.09423229403913
710	BA2303	NonMut	8.60337970015667
711	BA2040	NonMut	4.04397400975098
712	BA3195	NonMut	10.1678932710614
713	BA2353	NonMut	8.52958832512444
714	BA3405	NonMut	7.76884228347361
715	BA3306	NonMut	6.59041781660964
716	BA3371	NonMut	5.35155520786327
717	BA3164	NonMut	9.27982760161886
718	BA3212	NonMut	0.482015845548193
719	BA3103	NonMut	6.92369940347749
720	BA3271	NonMut	9.73629770852437
721	BA3095	NonMut	9.12210512882866
