#Boxplots d'expressions du gène SRSF2 en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 2.835, p-value = 0.00669
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2409       1        0.814507
BA2496       1        0.807803
BA3037       1        0.529999
BA2865       1        0.969401
BA2751       1        1.041534
BA2055       1        0.701399
BA2286       1        0.836209
BA2488       1        1.040499
BA3379       1        1.008861
BA2887       1        0.953132
BA2712       2        1.107641
BA2068       2        2.458098
BA2104       1        0.348384
BA3124       1        0.773398
BA2449       1        0.697452
BA2235       1        0.933224
BA3038       1        0.757828
BA3006       3        1.444914
BA2667       1        0.719166
BA2239       1        0.649582
BA2782       3        0.947328
BA2649       1        1.710354
BA2861       1        1.139600
BA2134       1        0.711817
BA2909       1        0.776207
BA2653       1        0.923515
BA2947       1        1.304762
BA2162       1        1.203212
BA2564       1        0.898313
BA3043       1        0.878237
BA2597       4        0.882706
BA3243       2        1.019290
BA2446       1        1.370693
BA2525       4        0.803008
BA2876       4        1.107565
BA2357       2        1.122845
BA2546       1        0.945448
BA2742       1        0.888849
BA2316       1        0.952368
BA2087       2        1.017836
BA2148       2        0.787174
BA3178       3        1.090073
BA2072       1        1.026195
BA2733       2        1.078059
BA2995       2        0.986762
BA2069       1        1.486154
BA2681       3        1.181369
BA2832       2        1.209037
BA2600       4        1.064537
BA3230       1        1.012049
BA2731       2        0.887264
BA2294       4        1.370717
BA2816       4        0.999690
BA2814       3        0.991914
BA2631       1        1.104250
BA2023       1        0.994560
BA2375       1        1.148853
BA2485       1        0.874673
BA2455       4        0.619357
BA2636       4        1.008971
BA2325       1        0.830692
BA2156       1        1.121948
BA2511       4        0.888649
BA2505       4        0.914255
BA2871       3        0.863214
BA2227       1        1.814699
BA2812       3        1.574604
BA2125       1        1.095145
BA2603       1        1.082228
BA2808       4        0.932675
BA2482       1        0.839783
BA2594       1        1.207566
BA2747       4        1.320069
BA2561       3        1.733641
BA2567       3        1.071517
BA2906       1        1.209397
BA2956       2        0.893360
BA2474       1        0.777653
BA2737       2        1.230700
BA2006       2        0.570489
BA2110       1        0.618702
BA2915       4        1.116427
BA2992       4        0.900534
BA2220       1        1.817498
BA2063       2        1.074388
BA2772       2        0.820640
BA2935       4        1.020053
BA2260       3        0.979352
BA2948       3        0.859581
BA3296       1        0.829415
BA2524       4        1.188685
BA2811       1        1.131316
BA2540       4        0.942677
BA2928       1        1.350362
BA2302       4        1.072189
BA2651       4        0.846168
BA2619       1        1.097255
BA3013       4        1.529778
BA2405       3        0.693370
BA2856       3        0.825930
BA2377       2        0.565720
BA2499       2        0.819317
BA2350       2        0.491815
BA3023       4        1.208473
BA2095       1        1.444237
BA2275       1        1.281187
BA2901       2        0.839546
BA2387       1        1.230076
BA2962       1        1.286901
BA2195       4        1.183788
BA2688       2        0.964091
BA2420       1        1.114302
BA2053       2        1.061496
BA2081       1        1.184180
BA2354       1        1.024964
BA3273       2        0.691281
BA2893       3        1.318222
BA2044       1        1.242605
BA2489       2        1.661536
BA2908       1        0.676371
BA2054       3        1.222646
BA2872       1        1.179210
BA2041       2        1.863102
BA2464       1        0.862677
BA2902       4        2.014916
BA2541       1        1.120376
BA2843       4        1.040000
BA2497       1        1.047578
BA2718       1        1.189692
BA2575       1        0.879270
BA2593       3        1.656991
BA2791       2        1.615906
BA2620       1        0.703499
BA2629       1        0.977729
BA2870       1        1.198634
BA2682       4        1.085840
BA2276       2        1.107380
BA2709       2        0.886943
BA2789       1        0.751958
BA2538       2        0.728918
BA2583       5        1.211377
BA2806       2        1.188566
