	Sample	Feature	ExpressionGene
0	BA2409	1	6.92693139302054
1	BA2496	1	6.95344802847081
2	BA3037	1	6.48412876670839
3	BA2865	1	6.00760401810435
4	BA2751	1	6.31675170697475
5	BA2286	1	6.45505097585003
6	BA2488	1	6.48013079701668
7	BA3379	1	6.50804753914762
8	BA2887	1	6.97450183109637
9	BA2712	2	6.92833111291049
10	BA2068	2	5.45489161608543
11	BA2104	1	7.23215951369131
12	BA3124	1	6.21887740590051
13	BA2449	1	5.72290783455204
14	BA2235	1	6.7903869995291
15	BA3038	1	6.89644993218602
16	BA3006	3	5.82392380814807
17	BA2667	1	6.71895435387141
18	BA2239	1	6.93558317816731
19	BA2782	3	6.8911840063889
20	BA2649	1	6.16992972400798
21	BA2861	1	6.64966424428309
22	BA2134	1	6.59999610931592
23	BA2909	1	7.4827611671997
24	BA2653	1	5.00447988229452
25	BA2947	1	6.0228669992747
26	BA2162	1	6.84335327492742
27	BA2564	1	6.64518894120786
28	BA2597	4	3.80075983876638
29	BA3243	2	6.99175546936536
30	BA2446	1	7.14921380328589
31	BA2525	4	5.28648765336968
32	BA2876	4	5.73014197003587
33	BA2357	2	6.13375733254388
34	BA2546	1	6.73222274372854
35	BA2742	1	6.1188645712048
36	BA2316	1	6.73745939965324
37	BA2087	2	7.02698040559294
38	BA2148	2	6.3674275206391
39	BA3178	3	7.25358458154246
40	BA2072	1	6.70026474055664
41	BA2733	2	5.73362651887088
42	BA2995	2	5.19628685284198
43	BA2069	1	6.8090279726606
44	BA2681	3	5.31829221630524
45	BA2832	2	7.03623900558414
46	BA2600	4	6.35117266997331
47	BA3230	1	6.62521439483861
48	BA2731	2	6.75831323775631
49	BA2294	4	6.63058753997147
50	BA2816	4	5.85615861273504
51	BA2814	3	7.20635659773546
52	BA2631	1	6.39926285688665
53	BA2023	1	6.81394894542996
54	BA2375	1	6.65187762334033
55	BA2485	1	6.11503718341623
56	BA2455	4	7.16953610700443
57	BA2636	4	6.27603504625168
58	BA2325	1	6.77246010495607
59	BA2156	1	6.31205444786469
60	BA2511	4	5.30233735609804
61	BA2505	4	7.04851156959908
62	BA2871	3	5.79243605583809
63	BA2227	1	5.12877017474867
64	BA2812	3	6.6143322001923
65	BA2125	1	6.62033484572762
66	BA2603	1	6.58623483162294
