#Boxplots d'expressions du gène STAG2 en fonction de la feature centerID
#Résultat du test statistique ANOVA : F = 2.923, p-value = 0.00534
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2697       3        6.757163
BA2644       3        6.850259
BA2011       3        6.781949
BA2217       1        6.904231
BA2454       2        6.928331
BA2776       1        7.024807
BA2135       6        6.763595
BA2914       1        7.112161
BA2500       1        7.309488
BA3108       1        7.115885
BA2303       3        6.938908
BA2160       3        7.011295
BA2590       5        6.843353
BA3195       5        7.108514
BA3036       2        6.886147
BA2971       6        6.983514
BA3410       8        6.913264
BA3118       2        6.850858
BA3206       1        7.047751
BA3217       5        5.522830
BA3405       3        7.042029
BA3306       5        6.705313
BA3413       3        6.885539
BA3411       1        5.233574
BA3133       1        7.531975
BA3451       1        6.907540
BA3286       1        7.087412
BA3212       1        7.150786
BA3103       2        7.366237
BA3271       1        7.057960
BA3152       1        7.096413
BA3095       1        6.823091
BA3251       5        6.371702
BA3362       1        6.932925
BA3135       8        6.668369
BA3408       8        7.161327
BA3098       3        7.255277
BA3435       1        7.283511
BA3261       1        7.250913
BA3203       6        6.519708
BA3299       6        6.916655
BA3347       5        6.799312
BA3126       1        5.708366
BA3418       8        7.373963
BA3245       5        6.847192
BA3085       1        6.827340
BA3171       1        7.261503
BA3277       5        6.806662
BA3157       1        7.089743
BA3433       5        6.705313
BA3374       1        7.234708
BA3450       7        7.402001
BA3167       2        7.238057
BA3269       5        7.242184
BA3110       2        7.274627
BA3156       8        7.162995
BA3226       1        7.330738
BA3421       5        7.144593
BA3232       1        7.343708
BA3289       5        7.371035
BA3430       5        7.167222
BA3384       1        7.295153
BA3427       1        7.267613
BA3449       8        7.249042
BA3163       1        6.827340
BA3158       3        6.737459
BA3436       1        7.102352
BA3154       7        7.737327
BA3162       2        7.401089
BA3352       2        6.944901
BA3084       1        5.236025
BA3149       5        7.391391
BA3169       5        7.288998
BA3180       5        7.588796
BA3255       1        6.869035
BA3438       1        7.082279
BA3345       8        6.455999
BA3431       7        7.227055
BA3181       8        5.920770
BA3341       2        7.466792
BA3191       1        7.108514
BA3197       1        7.061661
BA3448       1        7.243903
BA3453       5        7.150786
BA3406       3        6.633834
BA3334       2        7.290774
BA3447       7        6.220206
BA3116       5        6.809028
BA3280       5        6.042755
BA3185       5        6.798747
BA3094       1        6.677802
BA3318       2        5.984674
BA3216       5        6.483172
BA3332       7        6.919182
BA3373       1        7.366237
BA3319       1        7.112888
BA3328       1        7.223796
BA3240       1        6.833445
BA3142       1        6.807281
BA3333       5        6.611175
BA3381       1        7.276367
BA3290       1        7.332510
BA3207       1        5.627160
BA3305       5        7.206357
BA3434       1        7.175957
BA3189       1        7.022003
BA3264       1        7.429288
BA3329       5        6.754835
BA3225       1        6.722961
BA3397       1        7.316655
BA3311       1        7.288998
BA3422       5        6.429540
BA3213       5        6.921747
BA3415       1        7.206357
BA3270       1        7.429288
BA3324       1        7.491461
BA3335       5        6.642471
BA3199       5        6.948816
BA3326       5        6.239268
BA3297       1        7.280861
BA3227       1        7.251762
BA3412       1        6.834644
BA3250       1        7.031263
BA3177       1        7.171168
BA3315       1        6.830290
BA3182       1        7.067365
BA3369       1        7.064480
BA3078       1        7.386670
BA3386       1        7.062348
BA3176       1        7.352023
BA3258       1        7.083681
BA3295       1        7.135136
BA3136       1        7.004235
BA3234       1        6.790387
BA3087       1        7.626832
BA3454       1        7.385603
BA3302       1        7.534054
BA3117       1        7.398294
BA3266       1        7.254403
BA3268       1        5.325945
BA3229       1        7.278057
BA3353       1        6.947581
BA3312       1        7.187317
BA3119       1        7.147647
BA3219       1        6.933559
BA3351       1        7.092649
BA3357       1        7.183986
BA3208       1        7.233904
BA3310       1        6.753097
BA3200       1        7.315791
BA3146       1        6.992443
BA3211       1        6.877881
BA3130       1        6.329599
BA3376       1        6.977949
BA3137       1        6.973186
BA3300       1        7.157984
BA3375       1        6.847765
BA3385       1        7.321216
BA3416       1        6.988215
BA3123       1        6.972507
