	SRSF2	SMC1A
BA2228	12.36714192755575	0.3839072162974903
BA2229	10.30418039139401	0.1760641667933917
BA2233	9.331255815320716	0.1546722445549899
BA2234	10.042322926937322	0.9598569615118624
BA2235	6.150150874326986	0.3506127985317646
BA2236	6.349187771730446	0.2547194116470408
BA2239	3.990381066613173	0.2535090743265992
BA2240	11.81329733557186	0.4908167731068273
BA2242	12.622925169745704	0.2420015861239549
BA2244	8.685425007509856	0.3580150598976017
BA2245	7.892885598424514	0.2985101118313956
BA2248	7.032545897351294	0.0954803811134522
BA2249	12.922706504656714	0.3795539904703852
BA2251	8.235124274376565	0.1798147056189224
BA2256	10.70430699737524	0.4246689381506453
BA2260	6.82488810159893	0.1780099913415867
BA2261	4.481930297566593	0.163637993041259
BA2269	2.974267049947534	0.0381257500274562
BA2271	12.268896653926028	0.4199710669654803
BA2272	8.740305014970993	0.2600698008492104
BA2273	13.281240851317271	0.1657232849119111
BA2275	15.467941519326764	0.6891442021703473
BA2276	7.392346085673904	0.2036555884723128
BA2277	12.43586729245932	0.4281794974115492
BA2280	20.29568025661283	0.5649937171690479
BA2281	6.894733065138713	0.2568893475089915
BA2282	7.732555617772172	0.2248100876554353
BA2286	6.7743114544895136	0.2828993825110299
BA2288	9.746257016854276	0.1126104562125291
BA2292	10.979030068640542	0.397235682464465
BA2294	9.96181839846229	0.2616251015647491
BA2296	12.911623781720358	0.3631820988029091
BA2300	18.75620070168782	0.6125499806379009
BA2301	10.356558085101655	0.1954328451951469
BA2302	7.71625786338462	0.1006929967279396
BA2304	5.045093600102256	0.3779940917641564
BA2306	7.478498911939351	0.2708628105721385
BA2308	8.936134174381431	0.1147444737003561
BA2309	8.067967717536426	0.3259388177248745
BA2311	7.467929705715504	0.3702552667702572
BA2312	9.207036717457903	0.1776912291549271
BA2316	5.365016032852368	0.2466830138254239
BA2322	15.15802832310161	0.4965962069120556
BA2325	4.8474309463330005	0.2786110659952907
BA2329	6.004385112888205	0.2418367021205663
BA2334	6.772033452636415	0.1157587700932795
BA2339	6.578395846076763	0.1333731385406656
BA2344	9.95222373294122	0.3579604799758853
BA2347	6.260648827958406	0.072188004292406
BA2348	3.192767626297295	0.1092625283621437
BA2350	3.1993092687479128	0.1186669020621158
BA2354	9.094720981645125	0.3239181940245378
BA2355	15.09480010980398	0.1556839884206953
BA2357	7.213802053964256	0.1962496472241806
BA2360	8.585844864296938	0.3260919528996724
BA2361	9.20178308725799	0.2176691980457763
BA2363	2.263679932155521	0.0848651731019468
BA2369	13.61743356901646	0.186279772257463
BA2374	15.020254776469203	0.6926714774366002
BA2375	9.747926186355707	0.3351568159397747
BA2376	7.187031120506286	0.3156022665371982
BA2377	8.048909750072964	0.5388125382276377
BA2379	8.33738191225857	0.072004153479201
BA2385	6.499132998687305	0.1148271054114098
BA2386	7.607945839191167	0.1813473892149942
BA2387	8.404643286708874	0.3246860534885605
BA2394	13.111254023792643	0.2854004544670061
BA2399	11.441423685644317	0.2153871654807925
BA2400	19.22387339569088	0.6390816294612727
BA2402	7.8286036188920285	0.3383098845773419
BA2405	3.3746840174856048	0.0942804089596048
BA2406	15.100351324920654	0.2455983708575468
BA2409	5.335638013516848	0.3967052557426072
BA2410	12.248821025695852	0.2140673638973415
BA2412	5.050385275136611	0.2520991459870992
BA2413	9.779487361630606	0.1104649841257031
BA2414	16.52048756287578	0.4389419646422597
BA2415	5.784375608737815	0.2186034456985994
BA2417	12.604578445954084	0.1722880439023834
BA2418	5.852862551853996	0.0957289155259468
BA2420	6.673973364609146	0.2378650357073441
BA2421	5.350942554128971	0.1116138168270386
BA2423	6.000412384804274	0.1170840694562422
BA2425	8.608777895241822	0.4026722048428054
BA2426	11.693868661328034	0.1783209864042547
BA2427	6.0037188350709	0.0812447405297825
BA2429	6.176043605283289	0.2185211086455719
BA2440	12.648194603753424	0.2487880973382376
BA2441	20.145754270094866	0.3780613279333296
BA2442	8.743968100207633	0.2711250618349438
BA2446	9.845302131772312	0.7007455385303686
BA2449	6.396285146525121	0.3145221648751091
BA2450	6.603321031922046	0.2338310005546969
BA2452	13.516954483145255	0.518737558469498
BA2454	17.26327461462944	0.4100739873433509
BA2455	3.910528036418665	0.1584734708862251
BA2456	5.467941329607662	0.0936955432674145
BA2459	4.261218993214063	0.1007335576054945
BA2461	15.069173557393931	0.3559182958194719
BA2463	14.677596729226243	0.1431545638750629
BA2464	6.196766107099562	0.2721092279091613
BA2469	4.177583132499608	0.0635194425077364
BA2470	13.4406643279588	0.3237007392970828
BA2472	7.002969939252052	0.1340409302019452
BA2473	17.61282028367346	0.4307230041907692
BA2474	5.556900559206135	0.2830003263520365
BA2477	12.952167723166772	0.6630495346238549
BA2479	5.270956797053147	0.0920500508177846
BA2480	5.221559208280936	0.1875311634928654
BA2481	7.431470700183258	0.1300334748480292
BA2482	6.062584079756848	0.3207334979475773
BA2483	6.914749760947312	0.5082802911813132
BA2485	5.92992856005121	0.2358318776855999
BA2488	6.481372505584559	0.2950977067253594
BA2489	9.890896292322566	0.0916632268438471
BA2492	4.708722659288666	0.1270852193336748
BA2494	8.267202187631659	0.1362629587937615
BA2496	4.413315151161343	0.2534181130655416
BA2497	5.6879551902635646	0.3635030910318531
BA2499	5.54190921730581	0.1196799548875576
BA2500	14.28248502325956	0.5827457867044712
BA2501	16.016290495131866	0.3711891358327866
BA2502	7.52303870478604	0.4076236912501325
BA2505	6.363570620678172	0.0949552061537248
BA2507	14.380739159403634	0.1823516734126584
BA2510	6.760117532121623	0.1301580329443905
BA2511	4.86640459517794	0.0856985038464694
BA2512	13.280997866271184	0.6527365252061104
BA2514	9.460769184449832	0.1854558763243138
BA2515	5.895622525195992	0.1080857803696251
BA2520	6.589913506704133	0.0802909989896409
BA2521	11.10073495038827	0.5150964693206499
BA2523	7.517763687149729	0.404463952799906
BA2524	7.462607636373677	0.1927645969407254
BA2525	5.466561367386181	0.124397729022514
BA2526	10.293552526172045	0.0838814121222947
BA2528	11.796546906297598	0.3295012815973585
BA2532	6.487964395018982	0.1436030537105733
BA2534	8.459329444596433	0.2573786266451812
BA2538	5.394325127202471	0.0867916561752736
BA2539	13.783379949387552	0.4573028517422539
BA2540	6.093821057751978	0.2459192862189476
BA2541	6.246426454135313	0.231556581821275
BA2545	9.589714367788345	0.3952241348763003
BA2546	5.728219614595158	0.2944940248047345
BA2552	8.667823095211054	0.3170711239895659
BA2559	7.604231628237052	0.2156161256131744
BA2561	12.142850342500884	0.1437519797318473
BA2563	13.960567292486948	0.2338717752548273
BA2564	5.953373950181264	0.417651241129595
BA2567	8.164090806058189	0.0577308950534327
BA2570	6.277968963291617	0.1642606718154451
BA2575	4.186598620862128	0.3026674421302629
BA2577	10.481296272317712	0.4706706174792704
BA2579	5.799583556593004	0.2271293218926546
BA2583	8.349535248523072	0.2603253668703825
BA2584	12.988321421755929	0.2398261528967051
BA2587	12.222007272590782	0.5397716972629386
BA2588	11.31051983183879	0.2256692909529387
BA2589	7.947375643295165	0.0860593028691975
BA2592	19.474247117780276	0.5177355851495687
BA2593	7.240328390009368	0.0323512286962603
BA2594	6.987211126676434	0.2869778197371034
BA2595	6.30470399812333	0.2164093359374393
BA2597	5.527468741435484	0.0891098452101692
BA2600	9.43693165628052	0.1981468570201742
BA2603	8.031131002770422	0.1198453760126588
BA2618	10.28489543340043	0.4328642260192508
BA2619	5.095602446073737	0.2918653151903426
BA2620	5.724776990730876	0.2444462354704645
BA2621	8.52635196353477	0.1817954920959613
BA2622	6.808239994869905	0.2580779070113076
BA2623	14.54918465607203	0.4564508125232316
BA2629	6.440224123048128	0.2998754353359694
BA2631	7.706720301683648	0.2509905216204183
BA2634	5.409271388395974	0.1330984108555486
BA2636	7.23942408699101	0.1408643820278768
BA2639	11.290559861343022	0.6670455875304463
BA2644	12.120313967421524	0.225636375315992
BA2645	6.565985109356736	0.0356252484048635
BA2646	9.601665809212935	0.2802327422707131
BA2649	11.37103738461929	0.4334100500767252
BA2651	4.392191881902992	0.0919617490094547
BA2653	6.189312757173702	0.2569497039823936
BA2655	24.78280962468196	0.7139990186126663
BA2656	10.496625191157923	0.0794379106146092
BA2657	8.718577880236095	0.3399398245536351
BA2658	14.996474160764116	0.2547795764626844
BA2659	6.834352080947908	0.2773546483240657
BA2660	4.155803626710925	0.2662669615708654
BA2662	15.49520119417077	0.7541105908967665
BA2663	8.012704999972765	0.2105269389462351
BA2667	5.179103667139669	0.2897379056481712
BA2670	4.824542357103383	0.1441389945777838
BA2674	10.722448805074542	0.1891502859984321
BA2675	7.4338882407337	0.2812962648255981
BA2676	6.708243469362233	0.3139591697544396
BA2677	10.056471670609511	0.3192005612125122
BA2681	6.4486065719395	0.3257687641974401
BA2682	8.86880632720628	0.2404484787137783
BA2685	12.088413277456349	0.2767710412141184
BA2688	5.633587562322815	0.1378438970917537
BA2691	6.076648196548933	0.2612519547389361
BA2694	5.467132033760421	0.0781985177930957
BA2695	9.713575137631638	0.1118772304361062
BA2697	10.360787444122687	0.1272866317467571
BA2701	4.731877278883458	0.075030801935775
BA2704	8.317276075620878	0.5101096719952736
BA2705	6.022822272948734	0.07250727099176
BA2707	10.73198616991751	0.3299179451714395
BA2709	5.070893089865122	0.2624298318660459
BA2712	7.203846810873546	0.3282780888216553
BA2714	6.004340183355022	0.3666596884672342
BA2715	4.669863887178434	0.1215179598953262
BA2718	9.106236307301485	0.3195031966814316
BA2720	4.530534686570339	0.172714685702737
BA2721	5.481999785025814	0.5658885773232102
BA2722	5.718629066779601	0.5683806366482027
BA2723	8.777930020899095	0.1416658454345932
BA2724	6.865747442702639	0.1138061856296348
BA2726	5.46525282121478	0.2946671354005249
BA2727	6.406590161494626	0.2287099576110273
BA2728	6.114653167335468	0.4610109878451265
BA2731	4.682356977360299	0.1128388234893852
BA2733	5.681767858992853	0.1298815646864783
BA2735	3.99910963692798	0.0392859887155894
BA2737	8.293808493246203	0.1493001614811841
BA2742	7.233564878780263	0.3734794718434932
BA2744	3.3238434758887325	0.0744951513444706
BA2746	9.638528377831507	0.3682669813087594
BA2747	8.563268577013341	0.1520008283814606
BA2748	8.95066179938992	0.4001507939045263
BA2751	6.898398048565869	0.2114876705902431
BA2756	4.073384222163363	0.1626781184244019
BA2758	5.67761271728232	0.1707386053845356
BA2760	6.513254477440419	0.1983855161639982
BA2762	9.329141237805674	0.2293845489041649
BA2764	4.943143749486105	0.1741527316664854
BA2765	7.350530098909075	0.3713933335783316
BA2769	9.702788896930844	0.2928566970947246
BA2772	4.159127448986021	0.0939717977027511
BA2775	13.77659622773193	0.2657065525606317
BA2776	16.371407361151164	0.6202323265312046
BA2778	3.520166182953617	0.3950466155049685
BA2782	8.397264195881215	0.3151364876376854
BA2786	16.45774351342842	0.968159896203139
BA2787	7.389194116949242	0.1237204031601759
BA2789	6.449575456643765	0.4444304317432463
BA2791	10.11462229560986	0.1294959993090058
BA2792	10.24030708858268	0.2638174116398242
BA2798	10.398857204628076	0.1891722780391238
BA2801	8.674430343301829	0.1727233439081975
BA2802	8.138700967825729	0.2466507899910318
BA2804	5.820780505318683	0.3192413359268645
BA2806	8.730563476229827	0.1656177386980943
BA2808	6.251134290030116	0.1087470259095868
BA2809	11.545778835437822	0.2507955480173753
BA2811	6.428374807884683	0.2648906040050539
BA2812	11.802928834815026	0.2655662582263247
BA2813	10.855132806266033	0.1227267439754985
BA2814	6.36973865898262	0.3794079495996934
BA2816	7.447682610994238	0.2021488300093306
BA2817	5.033826240082924	0.1552099153339106
BA2820	4.432341785701983	0.3379765105194388
BA2821	17.987850850995763	0.782652127156746
BA2822	7.391770931926661	0.2558496344351366
BA2824	10.14592250436246	0.2754533870917638
BA2828	5.58623574127537	0.1952904498377729
BA2829	12.60706256807866	0.3195532759453021
BA2830	11.597514503817472	0.1718429795070942
BA2832	9.478322894438538	0.3137521751727
BA2836	4.542946151205929	0.0802173969811732
BA2837	10.187887408517986	0.1867291483354438
BA2839	7.19713648555592	0.1176760361314943
BA2840	19.35628427491396	0.4967137050448442
BA2841	15.51985513764779	0.149363505648558
BA2842	5.670142492268048	0.0675892630473825
BA2843	7.2737096187365635	0.0822233284174721
BA2844	8.040064000954159	0.2062485016528522
BA2846	9.099985146464729	0.2721005887148136
BA2850	17.256494458123818	0.1411143548477597
BA2851	16.919319842135923	0.4603940702363178
BA2852	9.3557024608083	0.0624845270608109
BA2855	6.770871996630884	0.1114542314095787
BA2856	5.709638559319097	0.0307560840500244
BA2858	8.75621358698366	0.3095446579129148
BA2860	4.831655206211666	0.1946986444049878
BA2861	6.545294633285072	0.3090760747124922
BA2865	6.063684890259434	0.1972311935905225
BA2866	18.217765780052407	0.3648559155919731
BA2867	12.768944059804822	0.1792362018550065
BA2868	8.926632811025167	0.2185923193550665
BA2870	10.691233978534347	0.6474642443696771
BA2871	7.871446025382816	0.3398126914079136
BA2872	8.38478074500445	0.5199047987510077
BA2876	7.570218934013556	0.0691027513962916
BA2879	9.744493994658372	0.123026264091197
BA2880	9.872966868748064	0.2936286769694492
BA2882	6.41113793113961	0.2200827337382597
BA2883	6.339850205079362	0.1215777539853818
BA2885	8.479900578500331	0.5984346439385625
BA2887	6.56007403071066	0.3096638251410523
BA2889	0.0743460508001554	0.0001076658053402
BA2893	9.638332415462768	0.2586648728839178
BA2901	4.034005532164386	0.095791380115584
BA2902	15.714779390715256	0.0873662600584626
BA2903	4.984318248699775	0.0650529610230296
BA2904	9.63024104045493	0.4219569275305653
BA2905	6.684914909844287	0.1045441153905102
BA2906	8.651578361770243	0.4971897346922827
BA2908	4.877579593737762	0.0611374383902125
BA2909	4.683284513195718	0.201534595189595
BA2910	5.541838286981467	0.1894672457452929
BA2911	8.54856069642697	0.336357097752188
BA2914	10.502107696154695	0.5363232893936329
BA2915	5.792362572827192	0.0122077435825069
BA2921	6.633073234286286	0.0897313683312705
BA2922	6.310571185556978	0.2097623317620221
BA2923	2.294485920644868	0.2306829587671649
BA2926	9.80998462588298	0.362999296731501
BA2928	8.69165244131062	0.7328396258288141
BA2930	6.252578532514452	0.3071963314945891
BA2932	6.808563590999973	0.2786937749881001
BA2934	14.067268493090149	0.1578504431512775
BA2935	6.875732347003628	0.17185325987033
BA2937	7.428246049513387	0.314518025510182
BA2939	5.666911542612318	0.1437941124181279
BA2944	20.17810691378028	0.3967342110540126
BA2947	8.752448133917666	0.1851984120131309
BA2948	7.658120790846421	0.1419070836099069
BA2950	19.80803348470678	0.3952168461749438
BA2951	6.545344557830107	0.1898915620815846
BA2952	8.122364399174007	0.6612416281257553
BA2953	4.165527594363746	0.1163447989459352
BA2955	4.168310746794686	0.2621571054143199
BA2956	4.412213468284358	0.0790005400436854
BA2962	9.62254626815916	0.3975818439543251
BA2970	6.82563548808512	0.1957447087318102
BA2972	17.133302447360474	0.3293166723324845
BA2976	12.0314205734361	0.3096691926871527
BA2978	8.401967136321247	0.4731509710057813
BA2981	9.995182026586264	0.2502283314394685
BA2984	11.464907345876346	0.2640348478557104
BA2986	7.101684957297008	0.3485834631374355
BA2989	8.795973499008968	0.1460676895533729
BA2992	8.387360095873753	0.5380020415646402
BA2993	6.548091996647044	0.11660752029557
BA2994	7.491587589060391	0.2266451928978509
BA2995	8.042978259588315	0.1204702808754435
BA2999	9.237287592470466	0.3193007284760498
BA3001	10.635474927702829	0.2917806783064339
BA3002	7.433066834918997	0.5552582775494158
BA3004	20.01524371362463	0.5126299537847396
BA3006	7.887406418836374	0.2291427258091408
BA3008	1.151764051617996	0.0022500543479822
BA3009	12.70675816021341	0.4115478530772973
BA3010	9.93501421886932	0.250667233142732
BA3011	7.312469312344717	0.0984475265843019
BA3013	11.241296352717962	0.4219456942615227
BA3023	7.669966584671925	0.2173995360986777
BA3025	8.224723862040195	0.2699699153891006
BA3027	6.313814037982007	0.1142040515721813
BA3029	4.863085291612342	0.0839867745572807
BA3030	8.996704918882624	0.5758379855026016
BA3037	3.560208607567682	0.0910588677069947
BA3038	8.525039525459805	0.6329297839313329
BA3040	10.184133637125449	0.2985660493250496
BA3042	6.628816802916966	0.2077054521736447
BA3043	5.7347037555727605	0.2214341415847085
BA3049	7.709952901890861	0.177603913807178
BA3051	8.028488614097542	0.1381258105632908
BA3053	8.260392006415247	0.2840491610107821
BA3064	13.723563278917382	0.2881622204776108
BA3067	5.767707151808671	0.3622948914571787
BA3068	12.05725770114568	0.3675138949442251
BA3070	5.203023149659262	0.1665342370611892
BA3071	8.508481104196106	0.3931518976544929
BA3072	8.130820553657012	0.2515043939793846
BA3075	9.685638937249172	0.1010932314473171
BA3076	3.173670483067415	0.02715885665652
BA3077	7.063930513550272	0.5036527550958136
BA2040	10.69440493109387	0.1789469585488489
BA2160	9.003634380250459	0.2485683387977719
BA2303	7.191323495844114	0.4121482712286024
BA2353	9.207538455055904	0.3664233172647903
BA2516	8.722662105679474	0.4116361469498121
BA2590	11.772384644006344	0.4309865100821319
BA2647	8.294039752405034	0.3642042957496055
BA2891	4.544684365430045	0.3146634081473152
BA2924	9.270804624805091	0.1153077599395787
BA2971	8.612476462145901	0.1351319819076732
BA3036	7.951047772735664	0.2560760773888105
BA3059	8.459143755460484	0.1254207189551861
BA3073	9.331302161300306	0.2856461151615411
BA3078	8.821603164846612	0.4065602755923134
BA3079	10.919607123689367	0.1655537248218735
BA3083	9.763607559675624	0.6527780839768687
BA3084	11.07619193781452	0.4606065170537409
BA3085	8.58611905302023	0.1812933460434435
BA3087	12.656354684321892	0.6370760845653045
BA3089	8.311153394764238	0.226265875429975
BA3094	8.867397625461617	0.363382194306218
BA3095	11.147013913607896	0.3102810436868521
BA3098	8.80564141769492	0.3604062952081302
BA3099	12.18830630974656	0.5826862147443532
BA3103	7.932405121638664	0.2363929374220114
BA3108	8.466121616741022	0.4774718581087256
BA3109	6.114691826723875	0.105299700365296
BA3110	10.458380976102182	0.154839015744648
BA3114	7.885945321817231	0.2174477139472769
BA3116	8.529886045216243	0.1869802767941894
BA3117	13.165547408646669	0.4271717360504241
BA3118	9.52900286393184	0.2524353160385501
BA3119	9.320060173536255	0.472592126254227
BA3123	6.819402436917767	0.2143088666727148
BA3124	6.529968711843278	0.2066338903588838
BA3126	6.418101039293884	0.3386354649785379
BA3128	11.407179138617158	0.1319269388983728
BA3130	4.088463993581992	0.3148723968123903
BA3133	10.193558105999386	0.4172427458203853
BA3135	9.345978385551664	0.1567111874926694
BA3136	8.021824222051386	0.4341082556252174
BA3137	8.260497748162454	0.3366615621225121
BA3138	11.566433343215182	0.1970572516434277
BA3139	12.880608873792047	0.7253368774077763
BA3141	10.923457287374118	0.4182971515724906
BA3142	8.168811611319903	0.1903422965599281
BA3145	7.6347702394397565	0.0713319578529346
BA3146	9.655032618034785	0.2819906141776795
BA3149	7.564425393661298	0.1524657763154379
BA3152	9.920754637698122	0.4919861483946126
BA3153	14.526215454406378	0.0896441492763898
BA3154	10.846861583232888	0.229594320882552
BA3156	9.927326320381322	0.2184464499737141
BA3157	13.063054618752696	0.3172560270840409
BA3158	10.693974685916867	0.301288795794646
BA3162	4.851054301599011	0.1645453927415961
BA3163	6.930830142035739	0.5350639622275036
BA3164	9.342014435147782	0.4896781474264358
BA3167	5.302001846889388	0.14458510771487
BA3169	7.799940669931466	0.1883108446851142
BA3171	9.091666968041642	0.2806134283716023
BA3173	17.095760583401017	0.3069925269541085
BA3174	6.793822708728306	0.1474428804050239
BA3175	5.00744272661695	0.2109060647136869
BA3176	8.478663478887432	0.4086260704788302
BA3177	15.535892919889813	0.690758174891853
BA3178	7.811829033638568	0.2805770580648931
BA3180	8.895337557218458	0.170998843538671
BA3181	4.422815895727106	0.2692165489955327
BA3182	9.852922154156422	0.4276320586752365
BA3183	10.844757813732675	0.3711680272950735
BA3185	8.111352392123562	0.1452192221053859
BA3186	13.488830775472104	0.434716834548235
BA3187	10.898121425348023	0.2682470712316673
BA3189	9.78367671917606	0.3358171240171257
BA3190	8.457118252608119	0.0782458160639581
BA3191	6.82073962029973	0.2814497092447492
BA3192	7.644962953547431	0.2602077997205345
BA3194	15.578974834950255	0.3818669078378363
BA3195	7.656353683530695	0.1847425963393512
BA3197	5.8496987295057785	0.3484296277958334
BA3199	17.319011707488368	0.5785824076895904
BA3200	9.219105547330877	0.2904182510135181
BA3202	14.131055396645657	0.4161316528729756
BA3203	13.334514162165004	0.1127051592371072
BA3206	8.615426237956427	0.2738011912320349
BA3207	5.550590901362075	0.3933565848837488
BA3208	8.862523887706992	0.2096797079867835
BA3210	9.405140894830891	0.1933232914682228
BA3211	8.211004457284288	0.3293059987215186
BA3212	9.898038724342744	0.5218166010213633
BA3213	13.517700773179085	0.4537115677818817
BA3214	9.10206025949245	0.0749161305833725
BA3216	10.525741125088398	0.1874968165132549
BA3217	9.944442255261963	0.299616329898564
BA3219	7.506296933894308	0.2756435122761714
BA3221	7.195100213258784	0.2996160502695211
BA3222	11.188259066181317	0.491357413411254
BA3225	5.8561021391687165	0.2580564852613337
BA3226	10.060113918821658	0.3368116473363439
BA3227	7.686237312566234	0.4956172439308797
BA3228	9.760905981324214	0.4741007719177005
BA3229	9.545261414210527	0.3936471415175411
BA3230	8.213683806876675	0.525221327346239
BA3232	9.652088286441485	0.4981979634291891
BA3234	6.848903752017485	0.3952673016753851
BA3235	5.569652226288433	0.3054783878790216
BA3237	9.936101859579024	0.2427413933559839
BA3240	8.185381995795078	0.3998591664067857
BA3242	7.604050682616766	0.225288913710634
BA3243	9.101669593295048	0.298382760895191
BA3245	10.050032440893732	0.213921999428674
BA3249	6.20004108032068	0.0689772143325083
BA3250	13.405323391789926	0.6366551782402601
BA3251	8.523607381203018	0.4252037131463424
BA3255	10.599715894329504	0.2984549430647268
BA3258	8.533098056657375	0.5175421859774127
BA3260	8.022998558022062	0.1525210440860231
BA3261	9.596048646531807	0.3128071762129427
BA3264	14.78860556772643	0.4489529614761333
BA3266	11.12503740353567	0.58798738527772
BA3268	10.423782911017836	0.5411662025625318
BA3269	7.77691334390067	0.0881160945431779
BA3270	10.34277920191874	0.4817215663538778
BA3271	11.45723740240038	0.7183814599548946
BA3273	7.743927641031251	0.1061498085679585
BA3275	13.62861762248925	0.368202978893605
BA3277	12.820539906418915	0.149894155865655
BA3280	8.687904912857055	0.1363494127037959
BA3283	10.549686026775223	0.1486595460563002
BA3285	10.970053235962071	0.6689821415265536
BA3286	11.155541073179949	0.7055997857517404
BA3289	4.519220289498952	0.0687907583977545
BA3290	10.525863738103386	0.2827611927677067
BA3293	11.173433459640664	0.404313091380152
BA3295	9.51056040412335	0.493760139940373
BA3296	9.54379108585924	0.3471227664567803
BA3297	10.05807396903628	0.4855061106771944
BA3299	8.311965017920354	0.2115811525837037
BA3300	8.675450957298624	0.3136102357300411
BA3302	12.101544330459376	0.464858382455764
BA3305	7.045951083072468	0.164828185776648
BA3306	7.763128556120951	0.1158809254153795
BA3308	7.980714711909244	0.2622503850462713
BA3310	7.140067784250679	0.3307578759542464
BA3311	6.68639787222256	0.3182408518202514
BA3312	11.572936802854784	0.6681176507184189
BA3315	7.883702913894531	0.4140470156964089
BA3317	9.714590023159383	0.3551690391328552
BA3318	7.997437226848493	0.3293823507139388
BA3319	7.273711621771631	0.396472560939873
BA3322	8.446303106703873	0.2943144017135098
BA3324	9.864911009400569	0.4446866988823115
BA3325	5.563677739588434	0.082178219512508
BA3326	9.818553723562983	0.2260597537612384
BA3328	10.565716881082592	0.4392545429320541
BA3329	15.46194247403662	0.3543543420805741
BA3332	15.916142631663464	0.4633660984947801
BA3333	12.714477441004007	0.2113104467195846
BA3334	6.106620525462873	0.1690219786645197
BA3335	12.395555577254008	0.133327191177007
BA3339	9.765631322515109	0.296646892946861
BA3341	5.98431749934663	0.1340534070242475
