#Boxplots d'expressions du gène IDH1 en fonction de la feature isDenovo
#Résultat du test statistique Mann-Whitney U : U = 43585.000, p-value = 0.000
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2452   FALSE        6.406883
BA2922   FALSE        6.607924
BA2707   FALSE        5.246115
BA2409    TRUE        7.520821
BA2480   FALSE        7.352990
BA2496   FALSE        6.592569
BA3037   FALSE        5.441385
BA2236   FALSE        6.905588
BA2865    TRUE        6.977949
BA2923   FALSE        8.261854
BA2003   FALSE        5.202613
BA2751    TRUE        7.152467
BA3395   FALSE        7.165478
BA2286    TRUE        6.156087
BA2488   FALSE        6.357576
BA3379    TRUE        5.942632
BA2887    TRUE        5.851449
BA2712   FALSE        7.453751
BA2858   FALSE        5.321988
BA2068    TRUE        4.806078
BA2104   FALSE        7.737327
BA3124    TRUE        4.221367
BA2921   FALSE        4.798720
BA2449    TRUE        4.227507
BA2360   FALSE        6.618673
BA2802   FALSE        4.357955
BA2235    TRUE        7.195620
BA3038    TRUE        7.209736
BA3006    TRUE        6.496993
BA2245   FALSE        5.424173
BA2667   FALSE        6.497996
BA2239    TRUE        7.147647
BA2782    TRUE        6.643584
BA2649    TRUE        6.232149
BA2592   FALSE        4.047954
BA2861    TRUE        7.035492
BA2134   FALSE        6.533967
BA2909    TRUE        6.345485
BA2429   FALSE        5.119580
BA2653    TRUE        4.901528
BA2947    TRUE        4.832682
BA2032   FALSE        5.820001
BA2162    TRUE        5.330283
BA2564    TRUE        6.858323
BA2597   FALSE        2.843610
BA3243    TRUE        5.484304
BA2106   FALSE        5.192707
BA2939   FALSE        5.889202
BA2427   FALSE        3.189757
BA2841   FALSE        3.955998
BA2446   FALSE        6.556613
BA2025   FALSE        6.187276
BA2645   FALSE        4.051232
BA2525    TRUE        3.657285
BA2876    TRUE        3.201855
BA2357    TRUE        3.693922
BA2546    TRUE        7.330738
BA2742    TRUE        9.096003
BA2316    TRUE        9.059425
BA2421   FALSE        5.600428
BA2087    TRUE        4.868841
BA2910   FALSE        6.133757
BA2148    TRUE        4.426235
BA2329   FALSE        6.844000
BA2677   FALSE        6.375007
BA3178    TRUE        6.289081
BA2072    TRUE        6.780750
BA3029   FALSE        5.193426
BA2735   FALSE        6.010467
BA2733    TRUE        4.223638
BA2995   FALSE        4.543418
BA2069    TRUE        6.951500
BA2100   FALSE        5.173810
BA2953   FALSE        4.872012
BA2681   FALSE        5.348290
BA2248   FALSE        5.783043
BA2832   FALSE        5.241409
BA2308   FALSE        5.410638
BA2413   FALSE        5.394583
BA2701   FALSE        5.815241
BA2634   FALSE        4.905002
BA2937   FALSE        6.435427
BA2600    TRUE        5.225006
BA2019   FALSE        5.313264
BA2412   FALSE        6.056117
BA2334   FALSE        5.719132
BA2050   FALSE        6.184208
BA3230    TRUE        5.349367
BA2481   FALSE        4.117427
BA2731    TRUE        6.191204
BA2418   FALSE        5.865363
BA2294    TRUE        5.512054
BA2816    TRUE        4.975259
BA2814   FALSE        7.648956
BA2631    TRUE        6.476208
BA2023    TRUE        7.429288
BA2375   FALSE        5.848649
BA2485    TRUE        6.600510
BA2455    TRUE        6.614843
BA2636   FALSE        2.957076
BA2325    TRUE        7.319378
BA2169   FALSE        4.268517
BA2156   FALSE        6.533478
BA2511    TRUE        3.637787
BA2168   FALSE        6.035662
BA2505    TRUE        4.823282
BA2860   FALSE        5.156682
BA2871    TRUE        5.565961
BA2655   FALSE        4.944853
BA2227    TRUE        4.777352
BA2812    TRUE        5.829348
BA2125   FALSE        6.430001
BA2603    TRUE        6.258969
BA2808    TRUE        5.300257
BA2282   FALSE        5.837165
BA2482    TRUE        6.939541
BA2822   FALSE        7.203867
BA2594   FALSE        6.949458
BA2747    TRUE        5.230688
BA2561    TRUE        7.358635
BA2094   FALSE        7.535110
BA2567    TRUE        3.409362
BA2906   FALSE        6.565838
BA2956    TRUE        4.936804
BA2474    TRUE        6.419933
BA2065   FALSE        6.910700
BA2737   FALSE        7.004906
BA2463   FALSE        7.011295
BA2110    TRUE        6.605790
BA2992    TRUE        5.298739
BA2220   FALSE        5.880053
BA2720   FALSE        3.859489
BA2063    TRUE        2.864896
BA2772    TRUE        4.207524
BA2935    TRUE        5.762932
BA2260    TRUE        6.306953
BA2787   FALSE        5.669362
BA2676   FALSE        6.473760
BA2948   FALSE        4.458297
BA3296   FALSE        6.142351
BA2524    TRUE        4.713380
BA2811    TRUE        5.959833
BA2540    TRUE        5.101085
BA2928    TRUE        6.628999
BA2302   FALSE        4.359805
BA2792   FALSE        5.620430
BA2651    TRUE        4.519028
BA2595   FALSE        4.789975
BA2619    TRUE        6.579219
BA3013    TRUE        6.234864
BA2405    TRUE        4.633873
BA2856    TRUE        4.645211
BA2377    TRUE        4.723544
BA2499   FALSE        3.581751
BA3023    TRUE        3.850812
BA2095    TRUE        6.096452
BA2275   FALSE        6.141495
BA2901   FALSE        5.024168
BA2221   FALSE        5.579355
BA2387   FALSE        6.079063
BA2657   FALSE        6.586235
BA2962    TRUE        7.456700
BA2195   FALSE        4.083206
BA2688    TRUE        3.238586
BA2420    TRUE        5.913602
BA2727   FALSE        5.043442
BA2756   FALSE        4.395893
BA2122   FALSE        3.229681
BA2053    TRUE        5.258927
BA2080   FALSE        4.292680
BA2415   FALSE        6.079875
BA2081    TRUE        7.180788
BA2354    TRUE        6.262036
BA3273    TRUE        4.109488
BA2893    TRUE        5.618173
BA2044    TRUE        6.288237
BA2309   FALSE        5.454892
BA2489   FALSE        3.223328
BA2908    TRUE        6.097272
BA2054    TRUE        6.449470
BA2872   FALSE        5.474333
BA2526   FALSE        3.549897
BA3145   FALSE        6.672319
BA2041    TRUE        3.748487
BA2096   FALSE        5.904762
BA2464    TRUE        6.049822
BA2902   FALSE        5.086171
BA2541    TRUE        6.295562
BA2143   FALSE        5.130881
BA2769   FALSE        4.726329
BA2843    TRUE        4.576913
BA2497    TRUE        7.274627
BA2718    TRUE        6.755975
BA2575    TRUE        7.352990
BA2593    TRUE        7.863751
BA2791    TRUE        3.891447
BA2620    TRUE        7.076958
BA2629    TRUE        6.172519
BA2870   FALSE        7.691603
BA2423   FALSE        5.071641
BA2682    TRUE        5.900766
BA2276    TRUE        4.910223
BA2348   FALSE        4.812658
BA2709    TRUE        6.541508
BA2789   FALSE        5.915548
BA2694   FALSE        4.454301
BA2722   FALSE        4.944502
BA2538   FALSE        4.373078
BA2583   FALSE        5.200819
BA2292   FALSE        5.093909
BA2806    TRUE        6.088794
BA2153   FALSE        4.985137
BA2674   FALSE        4.642363
BA2809   FALSE        5.038926
BA3025   FALSE        5.879279
BA2523   FALSE        6.261181
BA3027   FALSE        4.196448
BA2441   FALSE        5.833699
BA2514   FALSE        4.599365
BA2695   FALSE        4.767446
BA2520   FALSE        4.597237
BA2479    TRUE        2.614226
BA2281    TRUE        5.989581
BA2932    TRUE        7.485944
BA2123    TRUE        4.523349
BA2844    TRUE        5.436577
BA2660    TRUE        6.805454
BA2836    TRUE        4.624273
BA2714    TRUE        7.149985
BA3317   FALSE        6.621369
BA2440    TRUE        5.275766
BA2036    TRUE        6.685937
BA2828   FALSE        6.343221
BA2251   FALSE        6.177736
BA2952    TRUE        7.213780
BA2410    TRUE        4.981952
BA2139    TRUE        7.286229
BA2051    TRUE        4.798375
BA2532   FALSE        5.868219
BA2986   FALSE        6.789225
BA2494   FALSE        3.750766
BA2515   FALSE        4.052421
BA2748    TRUE        6.454558
BA2577   FALSE        6.382176
BA2622   FALSE        5.889614
BA2758   FALSE        5.826583
BA2930   FALSE        6.792869
BA2970   FALSE        4.235478
BA2839   FALSE        5.328460
BA2868    TRUE        6.888677
BA3011    TRUE        4.832337
BA2052    TRUE        4.368671
BA2510    TRUE        4.679227
BA2691   FALSE        6.431936
BA2374    TRUE        7.589914
BA2804   FALSE        5.269579
BA2670   FALSE        4.932634
BA2675    TRUE        7.410088
BA2031    TRUE        6.826121
BA2589   FALSE        3.434613
BA2198    TRUE        6.555022
BA2066    TRUE        6.184208
BA2344   FALSE        5.954391
BA2534   FALSE        6.439836
BA2459    TRUE        5.735168
BA2229   FALSE        4.100739
BA2559    TRUE        5.074090
BA2093    TRUE        5.341519
BA2000    TRUE        7.957659
