#Boxplots d'expressions du gène PTPN11 en fonction de la feature priorMDSMPN
#Résultat du test statistique Mann-Whitney : U = 4305.000, p-value = 0.00268
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2409       n        2.487308
BA2496       y        2.086570
BA3037       n        3.342697
BA2865       n        2.596122
BA2751       n        2.102137
BA2055       n        0.163353
BA2286       n        2.392907
BA2488       n        3.014574
BA3379       n        2.879967
BA2887       n        3.967528
BA2712       n        2.524732
BA2068       n        2.031415
BA2104       n        1.788404
BA3124       n        1.373406
BA2449       n        2.973624
BA2235       n        2.589749
BA3038       n        2.375501
BA3006       n        2.368222
BA2667       y        2.036731
BA2239       n        2.078962
BA2782       n        1.581423
BA2649       n        3.590257
BA2861       n        3.030917
BA2134       y        2.039483
BA2909       n        1.904132
BA2653       n        5.236971
BA2947       n        1.842173
BA2162       n        3.198357
BA2564       n        2.108623
BA3043       n        1.616820
BA2597       n        3.116729
BA3243       n        3.044095
BA2446       n        2.399971
BA2525       n        1.577552
BA2876       n        1.925074
BA2357       n        1.898880
BA2546       n        3.135819
BA2742       n        2.334631
BA2316       n        2.119580
BA2087       n        2.584666
BA2148       n        3.265386
BA3178       n        1.582836
BA2072       n        2.175112
BA2733       n        1.700982
BA2995       n        1.758227
BA2069       n        2.839975
BA2681       n        2.763870
BA2832       n        2.765313
BA2600       n        1.422620
BA3230       n        2.440221
BA2731       n        1.960963
BA2294       n        2.586160
BA2816       n        1.985539
BA2814       n        1.725129
BA2631       n        2.565843
BA2023       n        1.859107
BA2375       n        2.459900
BA2485       n        2.515781
BA2455       n        1.960047
BA2636       n        2.587952
BA2325       n        2.250636
BA2156       n        2.373871
BA2511       n        1.399434
BA2505       n        3.261070
BA2871       n        2.539068
BA2227       n        1.693818
BA2812       n        1.516348
BA2125       n        3.698775
BA2603       n        2.643385
BA2808       n        3.593204
BA2482       n        2.635092
BA2594       n        3.720220
BA2747       n        2.036826
BA2561       n        1.174295
BA2567       n        0.857339
BA2906       n        2.960234
BA2956       n        1.725738
BA2474       n        1.691777
BA2737       n        1.836522
BA2006       n        0.195677
BA2110       n        1.491028
BA2915       n        0.465113
BA2992       n        2.570182
BA2220       n        3.765449
BA2063       n        1.609710
BA2772       n        1.818128
BA2935       n        1.465818
BA2260       n        2.185819
BA2948       n        2.299657
BA3296       n        1.438091
BA2524       n        2.412085
BA2811       n        3.993994
BA2540       n        1.859373
BA2928       n        2.670858
BA2302       n        2.104032
BA2651       n        2.891699
BA2619       n        3.504788
BA3013       n        2.153732
BA2405       n        1.869868
BA2856       n        1.745513
BA2377       n        4.005473
BA2499       n        3.172293
BA2350       n        1.421738
BA3023       n        2.538165
BA2095       n        3.796319
BA2275       n        2.585803
BA2901       n        1.867962
BA2387       n        2.652350
BA2962       n        3.217056
BA2195       n        2.363338
BA2688       n        1.551742
BA2420       n        2.845577
BA2053       n        1.854075
BA2081       n        2.668566
BA2354       n        3.053601
BA3273       n        1.825075
BA2893       n        1.709254
BA2044       n        2.710828
BA2489       n        2.437293
BA2908       n        3.213281
BA2054       n        1.766683
BA2872       n        2.662986
BA2041       n        3.019247
BA2464       n        2.609614
BA2902       y        1.265657
BA2541       n        2.964085
BA2843       n        1.552562
BA2497       n        2.875427
BA2718       n        3.043225
BA2575       n        2.176098
BA2593       n        0.185148
BA2791       n        3.250053
BA2620       n        2.942268
BA2629       n        1.849489
BA2870       n        2.656047
BA2682       n        2.335623
BA2276       n        1.488142
BA2709       n        2.069885
BA2789       n        2.692979
BA2538       n        2.614419
BA2583       n        3.705930
BA2806       n        2.730699
BA2441       n        4.239622
BA2514       n        1.689575
BA2520       n        2.172614
BA2479       n        1.391389
BA2281       n        3.853902
BA2932       n        2.650014
BA2123       n        4.124217
BA2844       n        2.121314
BA2660       n        3.532254
BA2836       n        1.945102
BA2714       n        2.273511
BA2440       n        3.365416
BA2036       n        2.635083
BA2828       n        2.272897
BA2952       n        3.330216
BA2410       n        2.435209
BA2139       n        1.878723
BA2051       n        1.970070
BA2532       n        3.632032
BA2494       n        3.055399
BA2748       n        3.077269
BA2622       n        1.893231
BA2970       n        2.025490
BA2839       n        3.906256
BA2868       n        2.819983
BA3011       n        2.154342
BA2052       n        2.155053
BA2510       n        2.131618
BA2691       n        2.791949
BA2374       n        2.441393
BA2804       n        2.050115
BA2675       n        3.223606
BA2031       n        2.612255
BA2198       n        3.689900
BA2066       n        2.329676
BA2344       n        2.511756
BA2459       n        2.253146
BA2229       n        2.546698
BA2559       n        1.752887
BA2093       n        4.136265
BA2000       n        2.525958
BA2425       n        3.730390
BA2905       n        3.372484
BA2304       n        1.944356
BA2976       y        2.184958
BA2386       n        1.991158
BA2035       n        4.315048
BA2760       n        3.323052
BA2201       n        2.192323
BA2355       n        2.460411
BA2113       n        2.814185
BA2955       n        2.252793
BA2322       n        2.232767
BA2020       n        2.875806
BA2226       n        2.535842
BA2376       n        1.907263
BA2889       n        0.014358
BA2121       n        2.853656
BA2944       n        3.267201
BA2033       n        1.899609
BA2867       y        2.127851
BA2089       n        2.310673
BA2224       n        2.231150
BA2046       n        2.125289
BA2972       n        1.729393
BA2978       n        1.657246
BA2851       n        2.428320
BA2587       n        2.353926
BA2024       n        1.274846
BA2426       n        2.263219
BA2271       n        2.494796
BA3004       n        1.785525
BA3010       n        1.968576
BA2662       n        1.351214
BA2658       n        2.235824
BA2512       n        1.512004
BA2109       n        1.342129
