#Boxplots d'expressions du gène DNMT3A en fonction de la feature analysisRnaSeq
#Résultat du test statistique Mann-Whitney : U = 2534.000, p-value = 0.04671
#Tableau des résultats :
Sample Feature  ExpressionGene
BA2409       y        0.031190
BA2496       y        0.021356
BA3037       y        0.015087
BA2865       y        0.059742
BA2751       y        0.048026
BA2055       n        0.016410
BA2286       y        0.036102
BA2488       y        0.039807
BA3379       y        0.059832
BA2887       y        0.072049
BA2712       y        0.019405
BA2068       y        0.031806
BA2104       y        0.009931
BA3124       y        0.051831
BA2449       y        0.024948
BA2235       y        0.026686
BA3038       y        0.031809
BA3006       y        0.047660
BA2667       y        0.060376
BA2239       y        0.027904
BA2782       y        0.028240
BA2649       y        0.055339
BA2861       y        0.080468
BA2134       y        0.017251
BA2909       y        0.047825
BA2653       y        0.037552
BA2947       y        0.094470
BA2162       y        0.072558
BA2564       y        0.043806
BA3043       n        0.028409
BA2597       y        0.031237
BA3243       y        0.038705
BA2446       y        0.027862
BA2525       y        0.018248
BA2876       y        0.021649
BA2357       y        0.011972
BA2546       y        0.046209
BA2742       y        0.055864
BA2316       y        0.022943
BA2087       y        0.027662
BA2148       y        0.034449
BA3178       y        0.022846
BA2072       y        0.035984
BA2733       y        0.022159
BA2995       y        0.073201
BA2069       y        0.024492
BA2681       y        0.072180
BA2832       y        0.058851
BA2600       y        0.035484
BA3230       y        0.037504
BA2731       y        0.028013
BA2294       y        0.122828
BA2816       y        0.027606
BA2814       y        0.026749
BA2631       y        0.056530
BA2023       y        0.019361
BA2375       y        0.060350
BA2485       y        0.064853
BA2455       y        0.054776
BA2636       y        0.041603
BA2325       y        0.010182
BA2156       y        0.086820
BA2511       y        0.022417
BA2505       y        0.030527
BA2871       y        0.058243
BA2227       y        0.095347
BA2812       y        0.021948
BA2125       y        0.055531
BA2603       y        0.039831
BA2808       y        0.054377
BA2482       y        0.054854
BA2594       y        0.055086
BA2747       y        0.054724
BA2561       y        0.038200
BA2567       y        0.022168
BA2906       y        0.025258
BA2956       y        0.026949
BA2474       y        0.096948
BA2737       y        0.030076
BA2006       n        0.046338
BA2110       y        0.013658
BA2915       n        0.047967
BA2992       y        0.018666
BA2220       y        0.040337
BA2063       y        0.026524
BA2772       y        0.122401
BA2935       y        0.023698
BA2260       y        0.023469
BA2948       y        0.036076
BA3296       y        0.043102
BA2524       y        0.025757
BA2811       y        0.075407
BA2540       y        0.006076
BA2928       y        0.036522
BA2302       y        0.024751
BA2651       y        0.035074
BA2619       y        0.085374
BA3013       y        0.058543
BA2405       y        0.034681
BA2856       y        0.006665
BA2377       y        0.013820
BA2499       y        0.030123
BA2350       n        0.010568
BA3023       y        0.021488
BA2095       y        0.066131
BA2275       y        0.065493
BA2901       y        0.014176
BA2387       y        0.019419
BA2962       y        0.036697
BA2195       y        0.033227
BA2688       y        0.061226
BA2420       y        0.038571
BA2053       y        0.033532
BA2081       y        0.044001
BA2354       y        0.063666
BA3273       y        0.012972
BA2893       y        0.051781
BA2044       y        0.046062
BA2489       y        0.016583
BA2908       y        0.100948
BA2054       y        0.022248
BA2872       y        0.024070
BA2041       y        0.014855
BA2464       y        0.055386
BA2902       y        0.029062
BA2541       y        0.070621
BA2843       y        0.125922
BA2497       y        0.018233
BA2718       y        0.168730
BA2575       y        0.023941
BA2593       y        0.011033
BA2791       y        0.042143
BA2620       y        0.042145
BA2629       y        0.071289
BA2870       y        0.098765
BA2682       y        0.029339
BA2276       y        0.028921
BA2709       y        0.025970
BA2789       y        0.045795
BA2538       y        0.050334
BA2583       y        0.089568
BA2806       y        0.041201
BA2441       y        0.164860
BA2514       y        0.018010
BA2520       y        0.101398
BA2479       y        0.027264
BA2281       y        0.058085
BA2932       y        0.052212
BA2123       y        0.012054
BA2844       y        0.027972
BA2660       y        0.047931
BA2836       y        0.029364
BA2714       y        0.028642
BA2440       y        0.018313
BA2036       y        0.055236
BA2828       y        0.035671
BA2952       y        0.019117
BA2410       y        0.031437
BA2139       y        0.015455
BA2051       y        0.010083
BA2532       y        0.019015
BA2494       y        0.047729
BA2748       y        0.081282
BA2622       y        0.019261
BA2970       y        0.027699
BA2839       y        0.014739
BA2868       y        0.150500
BA3011       y        0.022482
BA2052       y        0.051561
BA2510       y        0.025432
BA2691       y        0.017462
BA2374       y        0.047231
BA2804       y        0.040824
BA2675       y        0.074411
BA2031       y        0.033824
BA2198       y        0.124967
BA2066       y        0.031940
BA2344       y        0.101986
BA2459       y        0.022263
BA2229       y        0.052488
BA2559       y        0.018180
BA2093       y        0.078240
BA2000       y        0.053783
BA2425       y        0.063365
BA2905       y        0.043558
BA2304       y        0.021759
BA2976       y        0.072529
BA2386       y        0.040734
BA2035       y        0.139195
BA2760       y        0.025981
BA2201       y        0.021503
BA2355       y        0.020823
BA2113       y        0.075730
BA2955       y        0.021649
BA2322       y        0.092079
BA2020       y        0.061579
BA2226       y        0.061527
BA2376       y        0.024252
BA2889       n        0.000837
BA2121       y        0.078795
BA2944       y        0.253963
BA2033       y        0.014721
BA2867       y        0.071524
BA2089       y        0.024121
BA2224       y        0.071112
BA2046       y        0.018288
BA2972       y        0.110353
BA2978       y        0.044036
BA2851       y        0.078317
BA2587       y        0.078798
BA2024       y        0.044132
BA2426       y        0.072698
BA2271       y        0.041349
BA3004       y        0.096944
BA3010       y        0.055849
BA2662       y        0.043489
BA2658       y        0.066942
BA2512       y        0.027049
BA2109       y        0.016395
BA2242       y        0.051903
BA2132       y        0.051176
BA2846       y        0.095310
BA2521       y        0.041971
BA2885       y        0.031002
BA2639       y        0.069588
BA2775       y        0.043586
BA2402       y        0.028625
BA2097       y        0.046115
BA2399       y        0.064993
BA2174       y        0.044041
BA3001       y        0.107340
BA2911       y        0.058040
BA2311       y        0.022368
BA3040       y        0.043713
BA2724       y        0.015398
BA2821       y        0.065094
BA2233       y        0.083508
BA2744       y        0.069297
BA2501       y        0.047243
BA2301       y        0.016352
BA2880       y        0.024298
BA2621       y        0.027951
BA2866       y        0.077624
BA2212       y        0.039835
BA2477       y        0.073517
BA2685       y        0.035325
BA2273       y        0.048701
BA2124       y        0.076033
BA2400       y        0.056217
BA2762       y        0.048426
BA2312       y        0.079541
BA2813       y        0.049434
BA2211       y        0.203608
BA2171       y        0.053573
BA2746       y        0.019925
BA2798       y        0.018405
BA2588       y        0.066693
BA2296       y        0.089084
BA2300       y        0.085590
BA2545       y        0.033711
BA2840       y        0.031159
BA2528       y        0.060122
BA2646       y        0.058355
BA3067       n        0.363642
BA2926       y        0.037105
BA2272       y        0.031633
BA2306       y        0.063653
BA2726       y        0.064512
BA2234       y        0.013316
BA2022       y        0.119078
BA2037       y        0.084728
BA2184       y        0.174535
BA3009       y        0.066585
BA2442       y        0.044773
BA2882       y        0.061073
BA2347       n        0.009329
BA2570       y        0.069208
BA2721       y        0.082098
BA2728       y        0.068254
BA2098       y        0.059328
BA2951       y        0.166589
BA2778       y        0.038498
BA3153       y        0.063352
BA2820       y        0.129198
BA2704       y        0.134268
BA2584       y        0.366862
BA3079       y        0.058031
BA2361       y        0.100400
BA2472       y        0.018075
BA2047       y        0.115997
BA2101       y        0.083584
BA2082       y        0.035351
BA2456       y        0.015645
BA2175       y        0.014259
BA2507       y        0.086748
BA2563       y        0.090426
BA2984       y        0.037010
BA2414       y        0.148802
BA2697       y        0.015668
BA2644       y        0.077996
BA2011       y        0.064085
BA2217       y        0.264989
BA2454       y        0.252570
BA2776       y        0.122153
BA2135       y        0.059908
BA2914       y        0.058622
BA2500       y        0.045079
BA3108       y        0.061038
BA2303       y        0.031574
BA2160       y        0.186051
BA2590       y        0.072266
BA3195       y        0.065666
BA3036       y        0.064950
BA2971       y        0.079825
BA3410       y        0.033013
BA3118       y        0.052490
BA3206       y        0.080129
BA3217       y        0.052392
BA3405       y        0.075112
BA3306       y        0.050410
BA3413       y        0.087126
BA3411       y        0.038798
BA3133       y        0.062094
BA3451       y        0.024896
BA3286       y        0.053135
BA3212       y        0.058536
BA3103       y        0.048376
BA3271       y        0.044969
BA3152       y        0.048733
BA3095       y        0.043644
BA3251       y        0.082968
BA3362       y        0.041162
BA3135       y        0.045438
BA3408       y        0.047964
BA3098       y        0.069609
BA3435       y        0.037051
BA3261       y        0.105221
BA3203       y        0.027640
BA3299       y        0.009390
BA3347       y        0.008968
BA3126       y        0.048372
BA3418       y        0.058895
BA3245       y        0.066484
BA3085       y        0.077929
BA3171       y        0.077064
BA3277       y        0.059047
BA3157       y        0.118494
BA3433       y        0.036828
BA3374       y        0.034237
BA3450       y        0.053527
BA3167       y        0.022791
BA3269       y        0.016719
BA3110       y        0.029858
BA3156       y        0.032029
BA3226       y        0.060623
BA3421       y        0.012540
BA3232       y        0.107546
BA3289       y        0.007139
BA3430       y        0.014831
BA3384       y        0.051594
BA3427       y        0.051804
BA3449       y        0.020500
BA3163       y        0.022007
