#Boxplots d'expressions du gène TP53 en fonction de la feature analysisExomeSeq
#Résultat du test statistique Mann-Whitney : U = 6332.000, p-value = 0.03169
#Tableau des résultats :
Sample Feature  ExpressionGene
BA3116       y        0.275834
BA3280       y        0.197844
BA3185       y        0.177832
BA3094       y        0.548298
BA3318       y        0.138134
BA3216       y        0.447180
BA3332       y        0.492934
BA3373       y        1.377148
BA3319       y        0.638642
BA3328       y        0.678763
BA3240       y        0.857879
BA3142       y        0.510132
BA3333       y        0.423271
BA3381       y        0.980725
BA3290       y        0.371711
BA3207       y        0.490947
BA3305       y        0.487796
BA3434       y        0.648561
BA3189       y        0.727151
BA3264       y        1.009365
BA3329       y        0.565201
BA3225       y        0.384983
BA3397       y        0.482906
BA3311       y        0.366125
BA3422       y        0.259539
BA3213       y        0.594851
BA3415       y        0.124064
BA3270       y        0.633708
BA3324       y        0.663288
BA3335       y        0.253180
BA3199       y        1.207477
BA3326       y        0.623292
BA3297       y        1.114089
BA3227       y        1.338368
BA3412       y        0.753094
BA3250       y        0.922257
BA3177       y        1.179141
BA3315       y        0.537401
BA3182       y        0.860746
BA3369       y        0.947463
BA3078       y        1.001242
BA3386       y        0.995814
BA3176       y        0.813828
BA3258       y        0.656500
BA3295       y        0.622732
BA3136       y        0.802784
BA3234       y        0.478516
BA3087       y        1.134163
BA3454       y        1.442350
BA3302       y        1.271031
BA3117       y        1.345643
BA3266       y        0.791467
BA3268       y        1.168497
BA3229       y        0.893385
BA3353       y        1.060899
BA3312       y        1.122006
BA3119       y        1.242538
BA3219       y        0.632592
BA3351       y        0.704699
BA3357       y        0.822254
BA3208       y        0.687005
BA3310       y        0.371387
BA3200       y        1.293915
BA3146       y        0.878063
BA3211       y        0.825137
BA3130       y        0.501570
BA3376       y        1.045390
BA3137       y        0.574991
BA3300       y        1.092198
BA3375       y        0.656842
BA3385       y        0.811559
BA3416       y        1.149641
BA3123       y        0.676172
