#Boxplots d'expressions du gène NPM1 en fonction de la feature priorMalignancyNonMyeloid
#Résultat du test statistique Mann-Whitney : U = 16943.000, p-value = 0.02130
#Tableau des résultats :
Sample Feature  ExpressionGene
BA3332       n      195.505380
BA3373       n      119.039134
BA3319       n       54.893739
BA3328       n       64.926681
BA3240       n      103.772593
BA3142       n       73.196558
BA3333       y      118.945602
BA3381       n       93.377062
BA3290       n       79.633864
BA3207       y       48.043476
BA3305       n       84.059399
BA3434       n      118.562335
BA3189       n      123.817659
BA3264       n       88.454961
BA3329       n      179.128405
BA3225       n       19.935166
BA3397       y       29.357003
BA3311       y       39.307393
BA3422       n      103.414110
BA3213       n       97.436421
BA3415       n       69.022236
BA3270       n       93.646683
BA3324       n      122.477883
BA3335       n       58.763889
BA3199       y      203.922191
BA3326       y       58.885987
BA3297       n       77.696616
BA3227       n      102.529933
BA3412       y       62.637128
BA3250       n       83.173900
BA3177       n      130.344531
BA3315       n       86.986582
BA3182       n       72.033919
BA3369       y      116.077414
BA3078       n      135.690372
BA3386       n      106.664743
BA3176       n      110.063651
BA3258       n       37.807778
BA3295       y       74.537122
BA3136       n       43.019732
BA3234       n       24.205578
BA3087       n       40.947095
BA3454       n      120.964866
BA3302       n      180.543728
BA3117       n      160.559125
BA3266       n       91.990387
BA3268       n      126.260968
BA3229       n      115.672083
BA3353       n       86.978844
BA3312       n      108.121185
BA3119       n      120.037457
BA3219       n       35.667717
BA3351       n       93.467076
BA3357       n      122.035800
BA3208       n       92.421806
BA3310       n       95.165218
BA3200       n       91.032942
BA3146       n       86.207757
BA3211       n       98.278173
BA3130       n       25.832626
BA3376       n       91.981031
BA3137       n       78.116311
BA3300       n      109.744334
BA3375       n       85.479014
BA3385       n       87.173594
BA3416       n      117.795690
BA3123       y      146.694328
