	RAD21	STAG2
BA2228	13.65711061030867	0.0852171084729224
BA2229	10.125749233382871	0.0650512278419255
BA2233	6.323547682627363	0.0252073507887461
BA2234	11.823723239347228	0.0572450805008944
BA2235	8.606492986201966	0.0476500243942104
BA2236	7.780395565488438	0.0422832980972515
BA2239	6.552249451867215	0.033176126199382
BA2240	11.228756861285458	0.0757846804358432
BA2242	9.596092148295025	0.0502520735078874
BA2244	5.341309648977824	0.0578955927793137
BA2245	9.699043191258031	0.0580582208489185
BA2248	5.445572536474128	0.0187022280045535
BA2249	6.731132320283495	0.063750203285087
BA2251	11.377710091638932	0.0440722068629045
BA2256	9.18485529321266	0.0286225402504472
BA2260	8.648831228976123	0.0242315823711172
BA2261	13.913285434019771	0.0413075296796227
BA2269	5.517119433614601	0.0413075296796227
BA2271	11.19055154461345	0.0774109611318913
BA2272	9.716425007365958	0.0509025857863067
BA2273	9.913637199534788	0.0322003577817531
BA2275	13.934400427780313	0.1136770206537648
BA2276	9.978364843676667	0.033176126199382
BA2277	12.040184337419634	0.0725321190437469
BA2280	8.867506451898345	0.0912343470483005
BA2281	16.67272759945315	0.0359408033826638
BA2282	8.901841543428535	0.0426085542364612
BA2286	13.39494709097916	0.0536672629695885
BA2288	10.082944575583005	0.0354529191738494
BA2292	18.590565422674203	0.0400065051227841
BA2294	8.922417194971139	0.0391933647747601
BA2296	9.253808222732571	0.061961294519434
BA2300	15.91951318108498	0.0894454382826475
BA2301	7.975873603129876	0.0448853472109286
BA2302	9.987074162137658	0.0378923402179216
BA2304	5.843656849489537	0.0250447227191413
BA2306	11.005838226949349	0.0469995121157911
BA2308	6.875562225380477	0.031387217433729
BA2309	11.791282340863557	0.0398438770531793
BA2311	8.572661186048336	0.0343145226866157
BA2312	7.674918446231897	0.0419580419580419
BA2316	7.282340044737987	0.0307367051553098
BA2322	5.18753456585531	0.050577329647097
BA2325	5.008815555223583	0.023581070092698
BA2329	5.409638321457206	0.0302488209464953
BA2334	6.602282118293289	0.0221174174662546
BA2339	8.06670173891155	0.0391933647747601
BA2344	10.584311463633012	0.033176126199382
BA2347	8.719695984514088	0.0538298910391933
BA2348	4.327835996869017	0.017401203447715
BA2350	4.588882690076493	0.0234184420230931
BA2354	12.00451486898158	0.0603350138233859
BA2355	20.65281023706665	0.0790372418279395
BA2357	11.108352146056484	0.0222800455358594
BA2360	8.805045872014531	0.0411449016100178
BA2361	12.820670415669928	0.0365913156610831
BA2363	3.870061482063049	0.017401203447715
BA2369	12.850566536925276	0.0426085542364612
BA2374	9.087586819222311	0.063750203285087
BA2375	7.831872915187479	0.0609855261018051
BA2376	8.201038447211358	0.0434216945844852
BA2377	15.515745904212263	0.090746462839486
BA2379	8.82297591175788	0.0629370629370629
BA2385	9.25356836754013	0.0598471296145714
BA2386	10.908254139241263	0.0591966173361522
BA2387	10.729442600106111	0.0460237436981623
BA2394	11.860730450178448	0.0660269962595544
BA2399	9.462752231839673	0.0307367051553098
BA2400	17.491428972560485	0.0611481541714099
BA2402	8.029770309000423	0.050577329647097
BA2405	6.783514065467473	0.0169133192389006
BA2406	4.789139318834035	0.0312245893641242
BA2409	5.9648479891895	0.0452106033501382
BA2410	12.216570162803489	0.0346397788258253
BA2412	7.434423162851566	0.0351276630346397
BA2413	7.014678596936963	0.0304114490161001
BA2414	7.232459983658254	0.0652138559115303
BA2415	11.629542912695369	0.0365913156610831
BA2417	6.087635035150938	0.0476500243942104
BA2418	5.170131502585171	0.0178890876565295
BA2420	9.57814254684074	0.0424459261668564
BA2421	32.82849295268981	0.0609855261018051
BA2423	7.4386621718513055	0.023581070092698
BA2425	7.4966187289404544	0.0367539437306879
BA2426	5.078771875409028	0.0305740770857049
BA2427	6.27947651756106	0.0248820946495365
BA2429	8.178058606915211	0.0583834769881281
BA2440	16.32951560083481	0.040982273540413
BA2441	8.542129804765835	0.094324280370792
BA2442	14.204882194839056	0.0466742559765815
BA2446	10.364804794975528	0.0367539437306879
BA2449	14.089617863871435	0.0681411611644169
BA2450	6.47225667494796	0.045373231419743
BA2452	8.272702521925646	0.0390307367051553
BA2454	6.942160543769251	0.0588713611969425
BA2455	7.8038560766564276	0.0213042771182306
BA2456	7.882438568555351	0.038380224426736
BA2459	9.797272940458363	0.0372418279395023
BA2461	8.219969197680816	0.070743210278094
BA2463	12.690477923250375	0.0388681086355504
BA2464	8.325017469373892	0.0520409822735404
BA2469	6.430379507824933	0.0630996910066677
BA2470	5.793494776867308	0.042771182306066
BA2472	6.274127828022683	0.0458611156285574
BA2473	10.464200233436472	0.0565945682224751
BA2474	8.453590141912928	0.0320377297121483
BA2477	14.454241798469251	0.0683037892340217
BA2479	8.334742963888607	0.0260204911367702
BA2480	7.023019041158557	0.040982273540413
BA2481	5.147954855206522	0.0196779964221824
BA2482	9.673974306294848	0.0456984875589526
BA2483	13.30799648435604	0.0515530980647259
BA2485	7.764965016349434	0.0278093999024231
BA2488	9.955539364023684	0.0590339892665474
BA2489	9.378517373509853	0.0196779964221824
BA2492	7.464666356901334	0.0535046348999837
BA2494	11.2361552416597	0.0361034314522686
BA2496	6.263368166361607	0.0271588876240039
BA2497	11.770026231771718	0.0294356805984712
BA2499	14.879974384025108	0.0154496666124573
BA2500	7.521231245992113	0.090746462839486
BA2501	12.62601078055385	0.064563343633111
BA2502	9.310906556965936	0.0494389331598633
BA2505	7.223980123328793	0.0211416490486257
BA2507	3.825761168013304	0.0308993332249146
BA2510	10.624600112642494	0.0177264595869247
BA2511	5.903836931663234	0.0175638315173198
BA2512	8.148040889126415	0.070743210278094
BA2514	9.82159563378448	0.0276467718328183
BA2515	10.264101693684571	0.0297609367376809
BA2520	5.918793888432724	0.0138233859164091
BA2521	9.910091896864747	0.0606602699625955
BA2523	8.833513249971563	0.0346397788258253
BA2524	7.699731455993478	0.0299235648072857
BA2525	8.770496731111479	0.0369165718002927
BA2526	17.08355327657949	0.0315498455033338
BA2528	10.95619152241139	0.0237436981623028
BA2532	17.277575819534	0.0647259717027158
BA2534	8.677937913221355	0.0528541226215644
BA2538	10.913820694522553	0.0219547893966498
BA2539	13.978502747180436	0.061961294519434
BA2540	4.592253604891722	0.0273215156936087
BA2541	7.417264627916515	0.0356155472434542
BA2545	9.368149045066335	0.0630996910066677
BA2546	6.906706856278332	0.0403317612619938
BA2552	12.480830817711963	0.049764189299073
BA2559	9.529928027515686	0.0626118067978533
BA2561	6.750879843314633	0.017401203447715
BA2563	5.624974228062305	0.0413075296796227
BA2564	6.846327704749135	0.0312245893641242
BA2567	9.314424545325542	0.0359408033826638
BA2570	17.334215847491553	0.0712310944869084
BA2575	5.477289467005744	0.0294356805984712
BA2577	7.43704400808223	0.0458611156285574
BA2579	10.763658341093915	0.0572450805008944
BA2583	9.890591627699177	0.0234184420230931
BA2584	6.499434090328587	0.033176126199382
BA2587	7.206419255062711	0.0671653927467881
BA2588	7.474967556882667	0.0484631647422345
BA2589	9.229416269372235	0.0538298910391933
BA2592	19.169117856989924	0.0483005366726296
BA2593	0.5499673904738163	0.0188648560741584
BA2594	9.139083579125286	0.0404943893315986
BA2595	6.547667946907218	0.0308993332249146
BA2597	4.217510422821092	0.0323629858513579
BA2600	9.353896237028234	0.0292730525288664
BA2603	9.768311999403744	0.0548056594568222
BA2618	15.46445402601978	0.0248820946495365
BA2619	10.24348484377864	0.0577329647097088
BA2620	10.216901742287613	0.0512278419255163
BA2621	7.688498948557723	0.0320377297121483
BA2622	11.856726789983709	0.0499268173686778
BA2623	13.446594472046977	0.0678159050252073
BA2629	8.594657614716793	0.0406570174012034
BA2631	8.41576670737534	0.0429338103756708
BA2634	5.922645896258479	0.0193527402829728
BA2636	7.065038505416176	0.0352902911042445
BA2639	10.010161068121263	0.0554561717352415
BA2644	5.2597819078544354	0.0502520735078874
BA2645	9.463742795285215	0.0281346560416327
BA2646	10.03274456794311	0.0738331436005854
BA2649	8.712169545197561	0.0432590665148804
BA2651	5.018140227249536	0.0372418279395023
BA2653	9.771089494494756	0.0322003577817531
BA2655	30.556439747727115	0.0917222312571149
BA2656	5.318476119902994	0.0161001788908765
BA2657	13.558121784268703	0.0463489998373719
BA2658	4.654695657476833	0.0603350138233859
BA2659	16.718520678385307	0.0583834769881281
BA2660	7.836327552343412	0.0295983086680761
BA2662	5.873299561545402	0.0447227191413237
BA2663	8.080320855742233	0.0411449016100178
BA2667	7.957563016351409	0.0463489998373719
BA2670	10.815173782482145	0.0652138559115303
BA2674	5.586960032133701	0.0617986664498292
BA2675	8.80433163554737	0.0473247682550008
BA2676	14.295097086991808	0.040169133192389
BA2677	7.976881058970531	0.0322003577817531
BA2681	8.780910687229923	0.0361034314522686
BA2682	7.710059959218154	0.0180517157261343
BA2685	15.721198305823696	0.0640754594242966
BA2688	9.136700966465709	0.038380224426736
BA2691	9.81666764700157	0.0426085542364612
BA2694	6.213926440467708	0.0247194665799316
BA2695	3.385600384087774	0.042771182306066
BA2697	3.914813236169825	0.0325256139209627
BA2701	6.208919627119961	0.0177264595869247
BA2704	7.709101855865436	0.0408196454708082
BA2705	7.11128981908457	0.0513904699951211
BA2707	7.130671220290234	0.0365913156610831
BA2709	6.946880022044021	0.0203285087006017
BA2712	8.715074617421482	0.021792161327045
BA2714	11.947381290035214	0.0509025857863067
BA2715	7.9908424818815	0.0295983086680761
BA2718	8.743801897061989	0.0491136770206537
BA2720	12.623245416287624	0.0416327858188323
BA2721	7.824177092542211	0.0634249471458773
BA2722	21.156102406265585	0.0559440559440559
BA2723	10.375714600574018	0.0650512278419255
BA2724	5.450778898354078	0.0213042771182306
BA2726	9.224656526294682	0.0265083753455846
BA2727	7.2063798654766975	0.0469995121157911
BA2728	11.6589570980474	0.0661896243291592
BA2731	3.825267336455325	0.0152870385428524
BA2733	5.937480129183587	0.0247194665799316
BA2735	8.716166676984766	0.0326882419905675
BA2737	8.059068369130218	0.0258578630671653
BA2742	9.60144734897058	0.0562693120832655
BA2744	3.4684355266186118	0.0131728736379899
BA2746	7.599745388967682	0.0359408033826638
BA2747	7.651377512409418	0.0226053016750691
BA2748	12.55875252888568	0.0484631647422345
BA2751	6.631137259735903	0.0460237436981623
BA2756	8.313613699099756	0.0325256139209627
BA2758	8.358962769112686	0.0411449016100178
BA2760	13.39521223098779	0.0551309155960318
BA2762	6.784312013608401	0.0292730525288664
BA2764	15.078263588638512	0.0564319401528703
BA2765	7.699253392049299	0.0668401366075784
BA2769	9.361756841663468	0.0305740770857049
BA2772	5.990000228879067	0.0286225402504472
BA2775	11.231430347123924	0.0439095787932997
BA2776	6.300427536036851	0.0639128313546918
BA2778	4.436186959369814	0.0304114490161001
BA2782	8.015532388218636	0.0487884208814441
BA2786	8.750798721553965	0.0307367051553098
BA2787	8.772402732286627	0.0400065051227841
BA2789	12.690204036147708	0.0484631647422345
BA2791	10.013093916294787	0.0404943893315986
BA2792	9.349854225229196	0.0320377297121483
BA2798	11.320668917283385	0.0413075296796227
BA2801	12.300105653747424	0.035778175313059
BA2802	11.674453813334097	0.0417954138884371
BA2804	9.948183462781904	0.0258578630671653
BA2806	9.239625565942395	0.0255326069279557
BA2808	6.253328628485094	0.0282972841112375
BA2809	9.480771579524577	0.064563343633111
BA2811	7.8572391190129185	0.0388681086355504
BA2812	9.580850470658854	0.0219547893966498
BA2813	6.871862217728357	0.0227679297446739
BA2814	10.50067506991098	0.0263457472759798
BA2816	7.879227320258685	0.0239063262319076
BA2817	8.567011899482022	0.0483005366726296
BA2820	7.037460506740012	0.0510652138559115
BA2821	17.60763100096741	0.078549357619125
BA2822	10.567069438748083	0.0450479752805334
BA2824	4.683691483393542	0.0486257928118393
BA2828	9.433810687478156	0.026996259554399
BA2829	7.568162408320408	0.0787119856887298
BA2830	5.473336416357746	0.0274841437632135
BA2832	9.992879451805464	0.0419580419580419
BA2836	6.428689543614687	0.0172385753781102
BA2837	7.69629748433335	0.0370791998698975
BA2839	10.702870709793087	0.0536672629695885
BA2840	14.098907636349963	0.0541551471784029
BA2841	10.86633082856018	0.0406570174012034
BA2842	8.122653245216734	0.0458611156285574
BA2843	9.97163363501163	0.0227679297446739
BA2844	9.285825149104296	0.0268336314847942
BA2846	7.114886095215292	0.0348024068954301
BA2850	5.097039701059529	0.0299235648072857
BA2851	7.930079634666398	0.0866807610993657
BA2852	10.733105482199862	0.0369165718002927
BA2855	10.412020171563372	0.0587087331273377
BA2856	8.123417456297645	0.0500894454382826
BA2858	11.732022768469532	0.0351276630346397
BA2860	9.580156560415908	0.0302488209464953
BA2861	5.739678316914184	0.0344771507562205
BA2865	6.786711420764503	0.0377297121483168
BA2866	13.570153734926146	0.0361034314522686
BA2867	6.5776794410019725	0.0590339892665474
BA2868	9.41411842427432	0.035778175313059
BA2870	15.218174085191572	0.010408196454708
BA2871	8.517910766576021	0.0450479752805334
BA2872	12.738415912342797	0.0548056594568222
BA2876	7.948332469106371	0.0305740770857049
BA2879	8.7832317062327	0.0557814278744511
BA2880	14.20169997994761	0.0456984875589526
BA2882	7.158452857080666	0.0364286875914782
BA2883	13.323673284159556	0.0598471296145714
BA2885	9.1437329828171	0.0492763050902585
BA2887	10.013956036977431	0.047162140185396
BA2889	0.0526682049279554	0.0
BA2893	7.428524101497821	0.0300861928768905
BA2901	6.693510757997804	0.0284599121808424
BA2902	9.897790129229035	0.0226053016750691
BA2903	8.231738411041828	0.0364286875914782
BA2904	10.079079666847052	0.0658643681899495
BA2905	11.079928175686486	0.0253699788583509
BA2906	9.756131041333148	0.0526914945519596
BA2908	12.743765720614595	0.074158399739795
BA2909	6.922166908194905	0.033989266547406
BA2910	9.025651262817592	0.0489510489510489
BA2911	11.157070639231096	0.0562693120832655
BA2914	6.029033683775086	0.064563343633111
BA2915	2.432698412466443	0.012197105220361
BA2921	4.687694470296719	0.0221174174662546
BA2922	10.563641838224775	0.0352902911042445
BA2923	4.43442129730587	0.0216295332574402
BA2926	10.404461026625832	0.0452106033501382
BA2928	10.11643727364132	0.0346397788258253
BA2930	12.815465943706217	0.0606602699625955
BA2932	10.837366964790483	0.0476500243942104
BA2934	8.544368841382356	0.0813140348024069
BA2935	6.18957415651764	0.0278093999024231
BA2937	7.9631102781870515	0.0378923402179216
BA2939	4.814820204236246	0.0203285087006017
BA2944	10.064472511470012	0.0757846804358432
BA2947	6.492174850950838	0.0265083753455846
BA2948	16.64618729092987	0.0613107822410148
BA2950	7.245089154829005	0.054968287526427
BA2951	5.174473590117093	0.0349650349650349
BA2952	16.129897557537284	0.0432590665148804
BA2953	5.61233345548178	0.0172385753781102
BA2955	4.626903249324755	0.0265083753455846
BA2956	5.528563793050033	0.0196779964221824
BA2962	10.754058816270438	0.0390307367051553
BA2970	7.655852368698684	0.0300861928768905
BA2972	4.875855602823917	0.0512278419255163
BA2976	6.668422614850322	0.0617986664498292
BA2978	6.517289850731646	0.0648885997723207
BA2981	6.277416724940326	0.0526914945519596
BA2984	4.623263901162467	0.0361034314522686
BA2986	10.61649522660097	0.0404943893315986
BA2989	10.501458838357118	0.0647259717027158
BA2992	11.530571617754989	0.059359245405757
BA2993	6.377924762484255	0.0204911367702065
BA2994	7.09209433756163	0.0274841437632135
BA2995	7.927022872959648	0.0365913156610831
BA2999	5.533919986013618	0.0585461050577329
BA3001	8.967662310686702	0.0531793787607741
BA3002	16.7972457877744	0.0604976418929907
BA3004	7.085755351782302	0.0569198243616848
BA3006	7.136737262954476	0.0245568385103268
BA3008	0.2984697073842119	0.005204098227354
BA3009	6.894381047571565	0.0489510489510489
BA3010	5.412972758144391	0.0125223613595706
BA3011	19.55809814346926	0.0504147015774922
BA3013	9.247982876855191	0.033176126199382
BA3023	4.0703173877139145	0.0460237436981623
BA3025	4.821452582837324	0.0375670840787119
BA3027	8.311939681222812	0.0271588876240039
BA3029	5.9919030611137964	0.0222800455358594
BA3030	11.048257548925138	0.0717189786957228
BA3037	7.5162662118315	0.0443974630021141
BA3038	13.281945296374737	0.0655391120507399
BA3040	14.055834341442273	0.0361034314522686
BA3042	10.083466709865757	0.0378923402179216
BA3043	7.858543977921846	0.0354529191738494
BA3049	12.85756735103648	0.0443974630021141
BA3051	10.971059465533544	0.0310619612945194
BA3053	13.537613702438962	0.0439095787932997
BA3064	6.173738741923538	0.0601723857537811
BA3067	7.462077652141978	0.0551309155960318
BA3068	10.92123400166833	0.0687916734428362
BA3070	7.295000725895216	0.0494389331598633
BA3071	10.52390611206101	0.0591966173361522
BA3072	8.537634657826874	0.0609855261018051
BA3075	5.0177523164792746	0.0292730525288664
BA3076	6.436084135633871	0.0348024068954301
BA3077	16.521622849251806	0.0644007155635062
BA2040	10.369023486536902	0.0422832980972515
BA2160	9.025528918383657	0.0473247682550008
BA2303	8.486958621868874	0.0432590665148804
BA2353	9.912825000169375	0.0600097576841762
BA2516	12.22145040127422	0.0126849894291754
BA2590	11.020519906011817	0.0447227191413237
BA2647	14.01612973269423	0.0395186209139697
BA2891	6.276369361840032	0.038380224426736
BA2924	17.079325553908557	0.0403317612619938
BA2971	8.74346075786503	0.0458611156285574
BA3036	6.274789637985522	0.0369165718002927
BA3059	15.366874484849632	0.0417954138884371
BA3073	12.639113852233436	0.0258578630671653
BA3078	16.694293404719758	0.0946495365100016
BA3079	8.381004427762392	0.0359408033826638
BA3083	14.810650623264374	0.0665148804683688
BA3084	8.931039707541247	0.0113839648723369
BA3085	10.595121842708444	0.0323629858513579
BA3087	18.36457240150483	0.1299398276142462
BA3089	10.809715902166948	0.0551309155960318
BA3094	8.270966085411256	0.040169133192389
BA3095	12.881896387377646	0.0396812489835745
BA3098	9.590542634787692	0.0564319401528703
BA3099	15.955877745803877	0.0863555049601561
BA3103	12.263914273744836	0.0596845015449666
BA3108	20.79246823882168	0.0478126524638152
BA3109	8.027688129345798	0.0538298910391933
BA3110	8.592635501023473	0.0565945682224751
BA3114	10.589312921282527	0.0536672629695885
BA3116	6.607313984515323	0.031387217433729
BA3117	16.365237048266398	0.0827776874288502
BA3118	12.705569947122092	0.033989266547406
BA3119	12.810425741677957	0.0639128313546918
BA3123	6.382645609230425	0.045373231419743
BA3124	9.284977057831163	0.0343145226866157
BA3126	11.412819087950716	0.0164254350300861
BA3128	8.810140240962603	0.0365913156610831
BA3130	8.426457892847933	0.0317124735729386
BA3133	16.356477365148123	0.0801756383151732
BA3135	9.496110992875614	0.0370791998698975
BA3136	11.243952690380354	0.0580582208489185
BA3137	9.02747316791148	0.0469995121157911
BA3138	11.423077315635409	0.0608228980322003
BA3139	21.45425266023014	0.1018051715726134
BA3141	12.966304139588166	0.049764189299073
BA3142	14.091857300176931	0.0535046348999837
BA3145	10.354261631048317	0.04797528053342
BA3146	7.933065611315002	0.0522036103431452
BA3149	6.029497936530812	0.0564319401528703
BA3152	14.817160210145763	0.0601723857537811
BA3153	11.934807261655983	0.0478126524638152
BA3154	10.37847228212452	0.1003415189461701
BA3156	20.914478818740264	0.0500894454382826
BA3157	10.776595378268189	0.0476500243942104
BA3158	10.1711382617597	0.0304114490161001
BA3162	11.237044105692334	0.061961294519434
BA3163	8.312243991569263	0.0351276630346397
BA3164	14.73226368307242	0.0657017401203447
BA3167	7.282263747764319	0.0469995121157911
BA3169	16.814891128842294	0.047162140185396
BA3171	19.46649574711684	0.0673280208163929
BA3173	13.476480334718383	0.0408196454708082
BA3174	9.1782654338674	0.0515530980647259
BA3175	5.595467776707004	0.0377297121483168
BA3176	10.516834615247337	0.0538298910391933
BA3177	19.33996055650852	0.0835908277768743
BA3178	11.331439290758995	0.026183119206375
BA3180	14.02641990095722	0.0778988453407058
BA3181	9.503419985420877	0.0169133192389006
BA3182	14.978060789083155	0.0704179541388843
BA3183	14.519903017517604	0.0617986664498292
BA3185	12.291302372484742	0.0499268173686778
BA3186	14.913191470830974	0.0835908277768743
BA3187	11.349434096297829	0.0382175963571312
BA3189	11.932120982129211	0.0660269962595544
BA3190	19.097652187768876	0.0528541226215644
BA3191	8.862948952022187	0.0465116279069767
BA3192	19.90767000833373	0.0437469507236949
BA3194	15.667454413013024	0.0245568385103268
BA3195	8.708910526307639	0.0439095787932997
BA3197	8.465826631517633	0.0391933647747601
BA3199	19.909073905218158	0.063750203285087
BA3200	10.909278309870528	0.0738331436005854
BA3202	16.823737521829127	0.0585461050577329
BA3203	19.44197628482391	0.0289477963896568
BA3206	8.41819053439068	0.0424459261668564
BA3207	18.366640693630632	0.0297609367376809
BA3208	6.102771587580501	0.0461863717677671
BA3210	14.175531101627	0.0496015612294682
BA3211	8.689275557787132	0.0483005366726296
BA3212	18.35884200611968	0.0585461050577329
BA3213	13.56965681003816	0.0569198243616848
BA3214	10.371187620116046	0.0390307367051553
BA3216	9.438854222222687	0.0307367051553098
BA3217	11.88035751769358	0.0162628069604813
BA3219	11.093733857751708	0.0530167506911693
BA3221	8.869172543186263	0.0432590665148804
BA3222	23.17656100981065	0.061961294519434
BA3225	11.151218427400725	0.0518783542039356
BA3226	9.794689013130396	0.0484631647422345
BA3227	9.959340799942916	0.0683037892340217
BA3228	16.46223049863661	0.1040819645470808
BA3229	14.888690691276398	0.078549357619125
BA3230	10.88702275122798	0.05675719629208
BA3232	10.619888613709852	0.0544804033176126
BA3234	13.592360891893474	0.0650512278419255
BA3235	7.74587284666574	0.040169133192389
BA3237	9.877675574769016	0.0476500243942104
BA3240	18.87188791833453	0.0557814278744511
BA3242	5.801530323141875	0.0609855261018051
BA3243	7.550988075131212	0.0735078874613758
BA3245	10.676015899769338	0.0455358594893478
BA3249	6.683662417446377	0.0647259717027158
BA3250	11.761587752013284	0.0824524312896406
BA3251	7.336191837077552	0.0242315823711172
BA3255	10.457541463274575	0.0442348349325093
BA3258	13.18937285519026	0.0621239225890388
BA3260	20.570341633841405	0.088144413725809
BA3261	10.313149155349263	0.0489510489510489
BA3264	17.167519551517515	0.0796877541063587
BA3266	15.986410426489345	0.0788746137583346
BA3268	33.269145031387254	0.0273215156936087
BA3269	9.949139208808512	0.0570824524312896
BA3270	17.86849096029282	0.0910717189786957
BA3271	13.764132629312732	0.0617986664498292
BA3273	7.8145711334608	0.0554561717352415
BA3275	14.962094263120866	0.0556187998048463
BA3277	10.81707913018485	0.0372418279395023
BA3280	8.696961129621478	0.0187022280045535
BA3283	12.250071841697912	0.0348024068954301
BA3285	25.58677903338585	0.1070092697999674
BA3286	9.58094773570941	0.0570824524312896
BA3289	5.473680908679123	0.0417954138884371
BA3290	18.14242124639833	0.0767604488534721
BA3293	16.07744382884652	0.0679785330948121
BA3295	14.657653131414444	0.075947308505448
BA3296	16.831911144316937	0.0839160839160839
BA3297	16.19473077928634	0.0860302488209465
BA3299	8.700308143455324	0.0364286875914782
BA3300	8.41754525873113	0.0591966173361522
BA3302	17.931316082994414	0.0961131891364449
BA3305	13.210384284552964	0.0481379086030248
BA3306	11.499892572410136	0.0359408033826638
BA3308	13.816117444757213	0.0616360383802244
BA3310	7.100560037626962	0.0390307367051553
BA3311	14.976188771036478	0.0902585786306716
BA3312	19.56142930717515	0.0735078874613758
BA3315	36.35478052805157	0.0504147015774922
BA3317	11.16052886825041	0.0583834769881281
BA3318	27.032917147356	0.0338266384778012
BA3319	15.667229116628087	0.0697674418604651
BA3322	12.591249945719875	0.0458611156285574
BA3324	18.160367263148338	0.0941616523011871
BA3325	6.980786815663781	0.0338266384778012
BA3326	13.32551613432835	0.0247194665799316
BA3328	16.533021042745304	0.0704179541388843
BA3329	15.802833118921944	0.0533420068303789
BA3332	15.290522516662271	0.0596845015449666
BA3333	11.232635186040444	0.0496015612294682
BA3334	9.617271313844697	0.0474873963246056
BA3335	9.93084257211786	0.0455358594893478
BA3339	11.679638650782366	0.0546430313872174
BA3341	10.240655098975587	0.0655391120507399
BA3345	9.919192049605591	0.0284599121808424
