	SRSF2	BCOR
BA2098	6.655929889318163	0.0221275037030506
BA2100	3.718527822597228	0.0199187423543752
BA2101	8.1501091842613	0.0182401656955797
BA2104	1.8852928899651	0.019803215552157
BA2106	7.204307756577358	0.0210400399412174
BA2109	6.833888850170134	0.0242613115174529
BA2110	3.806471086714524	0.0148014560111095
BA2113	15.929650625391014	0.0628687112800788
BA2116	6.781050008997795	0.0298746755049299
BA2121	11.980554744241596	0.0252331118667382
BA2122	5.858690587057699	0.0250156737585035
BA2123	11.59072875024918	0.0717576722182676
BA2124	16.611280928331222	0.0418762572704017
BA2125	7.921142108252018	0.0477954917862583
BA2132	13.946291139079216	0.0529671035040003
BA2133	7.478491218664673	0.0097724654776589
BA2134	4.036120566317373	0.0133879033920891
BA2135	20.82611375867676	0.039708205800001
BA2139	4.621744593017676	0.0225827348586574
BA2143	8.73803235454996	0.0242749270136544
BA2148	3.778912883468327	0.0236700620101608
BA2153	7.671001886855401	0.0325183130700749
BA2155	9.35317182362659	0.0326881652467692
BA2156	8.002415187656146	0.0405306455220591
BA2162	8.849822115908271	0.0328648934767292
BA2163	7.4857757015311535	0.0425421870913074
BA2168	8.310485926369557	0.0198371859874959
BA2169	8.737420101785885	0.0399257805185655
BA2171	13.647857183453524	0.0454984346277678
BA2172	6.624084898239265	0.0809050543636253
BA2174	11.368590659871236	0.0364803313911594
BA2175	16.88810084545601	0.0530621387567512
BA2184	21.24939692545412	0.0830524776742291
BA2195	7.23243772301538	0.0278971043710205
BA2198	6.568389703284435	0.0259398881762484
BA2200	22.72786822849741	0.0617201827008335
BA2201	4.323026570237881	0.023160368869748
BA2209	6.408519354938519	0.0422092221808545
BA2211	16.55230428257159	0.0447713033791202
BA2212	10.236633063274152	0.0396811114179277
BA2217	13.496358315863404	0.0481215806434455
BA2218	12.93380471935965	0.0271970675044462
BA2220	9.724200374077704	0.0214614372718152
BA2221	7.3819992501371905	0.014638343277351
BA2224	8.450169624197642	0.0345434701355247
BA2226	20.690926999003683	0.0846631134623469
BA2227	22.4026748068776	0.2247327355508165
BA2228	12.36714192755575	0.0636434284602668
BA2229	10.30418039139401	0.1288703983265781
BA2233	9.331255815320716	0.0277203761410605
BA2234	10.042322926937322	0.0726820232463423
BA2235	6.150150874326986	0.0353793887434545
BA2236	6.349187771730446	0.0399869819463074
BA2239	3.990381066613173	0.0241457847152348
BA2240	11.81329733557186	0.0416995290404417
BA2242	12.622925169745704	0.0633647889242901
BA2244	8.685425007509856	0.0451042682895731
BA2245	7.892885598424514	0.051220585974527
BA2248	7.032545897351294	0.0145907573458106
BA2249	12.922706504656714	0.0454441092532915
BA2251	8.235124274376565	0.0569630922604237
BA2256	10.70430699737524	0.0356307972870281
BA2260	6.82488810159893	0.0136189569965253
BA2261	4.481930297566593	0.0233914224741842
BA2269	2.974267049947534	0.0222904798264793
BA2271	12.268896653926028	0.0998994456899258
BA2272	8.740305014970993	0.0374521317404447
BA2273	13.281240851317271	0.0790358607580088
BA2275	15.467941519326764	0.0754208326745679
BA2276	7.392346085673904	0.0005096931404128
BA2277	12.43586729245932	0.051696308679601
BA2280	20.29568025661283	0.0829233353758095
BA2281	6.894733065138713	0.0145092009789314
BA2282	7.732555617772172	0.0218080176784695
BA2286	6.7743114544895136	0.0385394588919481
BA2288	9.746257016854276	0.0159227535979517
BA2292	10.979030068640542	0.0323279693439134
BA2294	9.96181839846229	0.0240981987836944
BA2296	12.911623781720358	0.0372550485713473
BA2300	18.75620070168782	0.0679247961956026
BA2301	10.356558085101655	0.0913501891051258
BA2302	7.71625786338462	0.0285087088174499
BA2304	5.045093600102256	0.0141762360684785
BA2306	7.478498911939351	0.0170916371163344
BA2308	8.936134174381431	0.0248049750932046
BA2309	8.067967717536426	0.0214410823326778
BA2311	7.467929705715504	0.0224672080564393
BA2312	9.207036717457903	0.0267282208526378
BA2316	5.365016032852368	0.0194566351455027
BA2322	15.15802832310161	0.0308261209150779
BA2325	4.8474309463330005	0.0096705541716423
BA2329	6.004385112888205	0.0203944650594491
BA2334	6.772033452636415	0.0225827348586574
BA2339	6.578395846076763	0.0680742934331596
BA2344	9.95222373294122	0.0149509532486665
BA2347	6.260648827958406	0.0400956326952598
BA2348	3.192767626297295	0.0118112380393102
BA2350	3.1993092687479128	0.0151683913569012
BA2354	9.094720981645125	0.0304795405084235
BA2355	15.09480010980398	0.060218334271998
BA2357	7.213802053964256	0.0184032784293382
BA2360	8.585844864296938	0.0343463869664273
BA2361	9.20178308725799	0.0195449309553178
BA2363	2.263679932155521	0.0095753823085615
BA2369	13.61743356901646	0.0395452296765723
BA2374	15.020254776469203	0.086171837944448
BA2375	9.747926186355707	0.0272854999245911
BA2376	7.187031120506286	0.0360861650529647
BA2377	8.048909750072964	0.1178406169103916
BA2379	8.33738191225857	0.038396701097327
BA2385	6.499132998687305	0.0510098873092282
BA2386	7.607945839191167	0.0869396790713703
BA2387	8.404643286708874	0.0484208483392191
BA2394	13.111254023792643	0.0359434072583436
BA2399	11.441423685644317	0.0305610968753028
BA2400	19.22387339569088	0.0571058500550448
BA2402	7.8286036188920285	0.0257564205033525
BA2405	3.3746840174856048	0.0068910348651419
BA2406	15.100351324920654	0.0146247277811495
BA2409	5.335638013516848	0.0406461723242772
BA2410	12.248821025695852	0.0237040324454997
BA2412	5.050385275136611	0.0157868718565963
BA2413	9.779487361630606	0.0188177997066703
BA2414	16.52048756287578	0.0394024718819511
BA2415	5.784375608737815	0.0112948054559615
BA2417	12.604578445954084	0.0834396313488284
BA2418	5.852862551853996	0.0147538700795691
BA2420	6.673973364609146	0.0311863168179337
BA2421	5.350942554128971	0.0221885685204627
BA2423	6.000412384804274	0.0332999063035284
BA2425	8.608777895241822	0.0635142861618471
BA2426	11.693868661328034	0.0254165795396341
BA2427	6.0037188350709	0.023010871632191
BA2429	6.176043605283289	0.0340610079875149
BA2440	12.648194603753424	0.0251991414313993
BA2441	20.145754270094866	0.058648408362155
BA2442	8.743968100207633	0.032008619929662
BA2446	9.845302131772312	0.0394705493629587
BA2449	6.396285146525121	0.0184915742391533
BA2450	6.603321031922046	0.0361744608627798
BA2452	13.516954483145255	0.0385598138310855
BA2454	17.26327461462944	0.1152514413300527
BA2455	3.910528036418665	0.0196197478792612
BA2456	5.467941329607662	0.0895152391555077
BA2459	4.261218993214063	0.0245127200610265
BA2461	15.069173557393931	0.0359434072583436
BA2463	14.677596729226243	0.1441958460259508
BA2464	6.196766107099562	0.0278903649280846
BA2469	4.177583132499608	0.0421140503177738
BA2470	13.4406643279588	0.0547679464079497
BA2472	7.002969939252052	0.0558009481849769
BA2473	17.61282028367346	0.058675639354558
BA2474	5.556900559206135	0.0248661765209465
BA2477	12.952167723166772	0.0468780168114493
BA2479	5.270956797053147	0.0113151603950989
BA2480	5.221559208280936	0.0497051220494901
BA2481	7.431470700183258	0.0256681246935374
BA2482	6.062584079756848	0.0224399770640363
BA2483	6.914749760947312	0.0893386475358775
BA2485	5.92992856005121	0.0283388566407556
BA2488	6.481372505584559	0.020278938257231
BA2489	9.890896292322566	0.0271835886185744
BA2492	4.708722659288666	0.0210400399412174
BA2494	8.267202187631659	0.0514583790218991
BA2496	4.413315151161343	0.015528587259757
BA2497	5.6879551902635646	0.0347201983654847
BA2499	5.54190921730581	0.0435412184329957
BA2500	14.28248502325956	0.0587911661567762
BA2501	16.016290495131866	0.0272242984968492
BA2502	7.52303870478604	0.0387568970001828
BA2505	6.363570620678172	0.0174994189507306
BA2507	14.380739159403634	0.0348424646106387
BA2510	6.760117532121623	0.0502215546328387
BA2511	4.86640459517794	0.0087666946930347
BA2512	13.280997866271184	0.0564533991200109
BA2514	9.460769184449832	0.0264563207595971
BA2515	5.895622525195992	0.0227186166000129
BA2520	6.589913506704133	0.0139315669678408
BA2521	11.10073495038827	0.0478294622215972
BA2523	7.517763687149729	0.0233710675350469
BA2524	7.462607636373677	0.0256612486402718
BA2525	5.466561367386181	0.0174314780800529
BA2526	10.293552526172045	0.0320901762965413
BA2528	11.796546906297598	0.0493516655895701
BA2532	6.487964395018982	0.0166974707781397
BA2534	8.459329444596433	0.0364191299634175
BA2538	5.394325127202471	0.0171731934832136
BA2539	13.783379949387552	0.0203265241887714
BA2540	6.093821057751978	0.0329464498436084
BA2541	6.246426454135313	0.0287806089104907
BA2545	9.589714367788345	0.045280996519533
BA2546	5.728219614595158	0.0179751416558046
BA2552	8.667823095211054	0.0563989371352048
BA2559	7.604231628237052	0.0551893437385475
BA2561	12.142850342500884	0.0536943713629776
BA2563	13.960567292486948	0.0353521577510515
BA2564	5.953373950181264	0.0145907573458106
BA2567	8.164090806058189	0.0097996964700619
BA2570	6.277968963291617	0.0353997436825919
BA2575	4.186598620862128	0.0154606463890793
BA2577	10.481296272317712	0.0414684754360055
BA2579	5.799583556593004	0.0320289748687994
BA2583	8.349535248523072	0.0208089863367812
BA2584	12.988321421755929	0.0898416012333545
BA2587	12.222007272590782	0.0423587194184115
BA2588	11.31051983183879	0.0417198839795791
BA2589	7.947375643295165	0.1135794675038633
BA2592	19.474247117780276	0.1468121159883629
BA2593	7.240328390009368	0.0023649980291683
BA2594	6.987211126676434	0.0246351229165103
BA2595	6.30470399812333	0.0375065937252507
BA2597	5.527468741435484	0.0697733616414223
BA2600	9.43693165628052	0.0243292523881307
BA2603	8.031131002770422	0.0599193397968841
BA2618	10.28489543340043	0.0531778021692991
BA2619	5.095602446073737	0.0272379139930507
BA2620	5.724776990730876	0.0180906684580227
BA2621	8.52635196353477	0.0130277074892332
BA2622	6.808239994869905	0.0260554149784665
BA2623	14.54918465607203	0.0279446903025609
BA2629	6.440224123048128	0.0938379998207672
BA2631	7.706720301683648	0.0350328083368002
BA2634	5.409271388395974	0.0018416893925539
BA2636	7.23942408699101	0.0568272105190682
BA2639	11.290559861343022	0.0352298915058975
BA2644	12.120313967421524	0.0818767181025808
BA2645	6.565985109356736	0.0643841752051158
BA2646	9.601665809212935	0.0349852224052598
BA2649	11.37103738461929	0.0207750159014423
BA2651	4.392191881902992	0.0386482462512304
BA2653	6.189312757173702	0.0180906684580227
BA2655	24.78280962468196	0.063602718581992
BA2656	10.496625191157923	0.0061027021887524
BA2657	8.718577880236095	0.0284883538783126
BA2658	14.996474160764116	0.0456615473615263
BA2659	6.834352080947908	0.0368337878510794
BA2660	4.155803626710925	0.0166431454036634
BA2662	15.49520119417077	0.0421821277987813
BA2663	8.012704999972765	0.0094258850710045
BA2667	5.179103667139669	0.0257903909386914
BA2670	4.824542357103383	0.0246078919241073
BA2674	10.722448805074542	0.0612580754919611
BA2675	7.4338882407337	0.0370239949669111
BA2676	6.708243469362233	0.0244923651218892
BA2677	10.056471670609511	0.0174858034545291
BA2681	6.4486065719395	0.0166771158390023
BA2682	8.86880632720628	0.0123005762405857
BA2685	12.088413277456349	0.0675850918422139
BA2688	5.633587562322815	0.0344756658751767
BA2691	6.076648196548933	0.0162829495008076
BA2694	5.467132033760421	0.0319135846769111
BA2695	9.713575137631638	0.0770922600594382
BA2697	10.360787444122687	0.0191167941817842
BA2701	4.731877278883458	0.0079783620166453
BA2704	8.317276075620878	0.0302824573393262
BA2705	6.022822272948734	0.0647306190014404
BA2707	10.73198616991751	0.0133742878958876
BA2709	5.070893089865122	0.008848251059914
BA2712	7.203846810873546	0.0077473084122091
BA2714	6.004340183355022	0.0642686484028977
BA2715	4.669863887178434	0.0314920507359836
BA2718	9.106236307301485	0.0568408260152697
BA2720	4.530534686570339	0.0128442398163374
BA2721	5.481999785025814	0.0414343683903368
BA2722	5.718629066779601	0.0322396735340983
BA2723	8.777930020899095	0.0445469892176198
BA2724	6.865747442702639	0.0190284983719691
BA2726	5.46525282121478	0.018586746102234
BA2727	6.406590161494626	0.0378462980786394
BA2728	6.114653167335468	0.0429023829941632
BA2731	4.682356977360299	0.0081414747504038
BA2733	5.681767858992853	0.010954964492243
BA2735	3.99910963692798	0.0359434072583436
BA2737	8.293808493246203	0.0662733139188804
BA2742	7.233564878780263	0.0341153333619911
BA2744	3.3238434758887325	0.0097045246069811
BA2746	9.638528377831507	0.0245127200610265
BA2747	8.563268577013341	0.0486519019436553
BA2748	8.95066179938992	0.0340201614989103
BA2751	6.898398048565869	0.0267418363488393
BA2756	4.073384222163363	0.0178323838611835
BA2758	5.67761271728232	0.0278019325079397
BA2760	6.513254477440419	0.04150932192461
BA2762	9.329141237805674	0.0279174593101579
BA2764	4.943143749486105	0.0204963763654657
BA2765	7.350530098909075	0.0154266759537404
BA2769	9.702788896930844	0.0166431454036634
BA2772	4.159127448986021	0.0510371183016312
BA2775	13.77659622773193	0.0426645899467911
BA2776	16.371407361151164	0.0540068447239633
BA2778	3.520166182953617	0.0252262358134726
BA2782	8.397264195881215	0.0304455700730847
BA2786	16.45774351342842	0.027733991637262
BA2787	7.389194116949242	0.0084337297825819
BA2789	6.449575456643765	0.0435480944862613
BA2791	10.11462229560986	0.0100986909451759
BA2792	10.24030708858268	0.0281282945857865
BA2798	10.398857204628076	0.0325590229483496
BA2801	8.674430343301829	0.0084880551570581
BA2802	8.138700967825729	0.0365006863302968
BA2804	5.820780505318683	0.0205303468008046
BA2806	8.730563476229827	0.0282300692814733
BA2808	6.251134290030116	0.0208701877645231
BA2809	11.545778835437822	0.0609794359559845
BA2811	6.428374807884683	0.019062468807308
BA2812	11.802928834815026	0.0088958369914543
BA2813	10.855132806266033	0.0178663542965223
BA2814	6.36973865898262	0.0207750159014423
BA2816	7.447682610994238	0.0169421398787774
BA2817	5.033826240082924	0.0145092009789314
BA2820	4.432341785701983	0.0471021943626199
BA2821	17.987850850995763	0.0617541531361724
BA2822	7.391770931926661	0.0278020691182695
BA2824	10.14592250436246	0.0580095729233226
BA2828	5.58623574127537	0.0113967167619781
BA2829	12.60706256807866	0.0459605418366402
BA2830	11.597514503817472	0.0180158515340793
BA2832	9.478322894438538	0.029426183792259
BA2836	4.542946151205929	0.0149849236840053
BA2837	10.187887408517986	0.0211555667434356
BA2839	7.19713648555592	0.0853631503289212
BA2840	19.35628427491396	0.0798045215469098
BA2841	15.51985513764779	0.0333474922350688
BA2842	5.670142492268048	0.0287940877963624
BA2843	7.2737096187365635	0.0234390084057246
BA2844	8.040064000954159	0.0142645318782936
BA2846	9.099985146464729	0.0351347196428168
BA2850	17.256494458123818	0.0218826979920831
BA2851	16.919319842135923	0.2036724772807914
BA2852	9.3557024608083	0.006680336199843
BA2855	6.770871996630884	0.0298746755049299
BA2856	5.709638559319097	0.0503643124274599
BA2858	8.75621358698366	0.0153315040906597
BA2860	4.831655206211666	0.0200478846527948
BA2861	6.545294633285072	0.0246418623594461
BA2865	6.063684890259434	0.0376016289780017
BA2866	18.217765780052407	0.016153807202388
BA2867	12.768944059804822	0.0718324891422109
BA2868	8.926632811025167	0.0313358140554907
BA2870	10.691233978534347	0.0555293213125957
BA2871	7.871446025382816	0.0205915482285465
BA2872	8.38478074500445	0.0386958321827707
BA2876	7.570218934013556	0.0354066197358575
BA2879	9.744493994658372	0.0553252254799029
BA2880	9.872966868748064	0.0175333893860695
BA2882	6.41113793113961	0.0216992303191873
BA2883	6.339850205079362	0.0358618508914643
BA2885	8.479900578500331	0.0480605158260334
BA2887	6.56007403071066	0.0382132334244311
BA2889	0.0743460508001554	0.0
BA2893	9.638332415462768	0.0205439622970061
BA2901	4.034005532164386	0.0266738954781616
BA2902	15.714779390715256	0.0324027862678567
BA2903	4.984318248699775	0.0074686688762324
BA2904	9.63024104045493	0.0442479947425059
BA2905	6.684914909844287	0.04406452706961
BA2906	8.651578361770243	0.0296232669613564
BA2908	4.877579593737762	0.0429635844219051
BA2909	4.683284513195718	0.0149033673171261
BA2910	5.541838286981467	0.0485702089664463
BA2911	8.54856069642697	0.0440577876266742
BA2914	10.502107696154695	0.0562834103329867
BA2915	5.792362572827192	0.0082978480412264
BA2921	6.633073234286286	0.0666134281032584
BA2922	6.310571185556978	0.0317639508290243
BA2923	2.294485920644868	0.0464838504732546
BA2926	9.80998462588298	0.0359230523192062
BA2928	8.69165244131062	0.0301872854762454
BA2930	6.252578532514452	0.0316008380952658
BA2932	6.808563590999973	0.0778876053994231
BA2934	14.067268493090149	0.0124024875466023
BA2935	6.875732347003628	0.0167450567096801
BA2937	7.428246049513387	0.0249341173916242
BA2939	5.666911542612318	0.021943899419825
BA2944	20.17810691378028	0.0418422868350628
BA2947	8.752448133917666	0.0137753302873479
BA2948	7.658120790846421	0.019952712789714
BA2950	19.80803348470678	0.0294737697237994
BA2951	6.545344557830107	0.0199187423543752
BA2952	8.122364399174007	0.0512885268452048
BA2953	4.165527594363746	0.0150325096155457
BA2955	4.168310746794686	0.0057221513467592
BA2956	4.412213468284358	0.0093443287041253
BA2962	9.62254626815916	0.0500177320208055
BA2970	6.82563548808512	0.0149849236840053
BA2972	17.133302447360474	0.0397762832810085
BA2976	12.0314205734361	0.0508264196363323
BA2978	8.401967136321247	0.0287330229789503
BA2981	9.995182026586264	0.0499563939827339
BA2984	11.464907345876346	0.0404830595905187
BA2986	7.101684957297008	0.0323891707716552
BA2989	8.795973499008968	0.0244923651218892
BA2992	8.387360095873753	0.0236224760786205
BA2993	6.548091996647044	0.0110365208591223
BA2994	7.491587589060391	0.0496846305000229
BA2995	8.042978259588315	0.0546661717122629
BA2999	9.237287592470466	0.0836913131130616
BA3001	10.635474927702829	0.0479993143982916
BA3002	7.433066834918997	0.1022644437190941
BA3004	20.01524371362463	0.0615979164556795
BA3006	7.887406418836374	0.0159703395294921
BA3008	1.151764051617996	0.0015766653527788
BA3009	12.70675816021341	0.0377035402840183
BA3010	9.93501421886932	0.0865660042826427
BA3011	7.312469312344717	0.0130616779245721
BA3013	11.241296352717962	0.0186207165375729
BA3023	7.669966584671925	0.0452675176336613
BA3025	8.224723862040195	0.0357123536539073
BA3027	6.313814037982007	0.0154606463890793
BA3029	4.863085291612342	0.0324367567031956
BA3030	8.996704918882624	0.0348084941752998
BA3037	3.560208607567682	0.0492973402150938
BA3038	8.525039525459805	0.0399054255794281
BA3040	10.184133637125449	0.0201158255234725
BA3042	6.628816802916966	0.0328988639120681
BA3043	5.7347037555727605	0.0186479475299759
BA3049	7.709952901890861	0.0148355630567781
BA3051	8.028488614097542	0.0129121806870151
BA3053	8.260392006415247	0.0392462352014583
BA3064	13.723563278917382	0.0445469892176198
BA3067	5.767707151808671	0.0595453917874969
BA3068	12.05725770114568	0.0534428262090742
BA3070	5.203023149659262	0.0212847090418552
BA3071	8.508481104196106	0.0422092221808545
BA3072	8.130820553657012	0.0426033885190493
BA3075	9.685638937249172	0.0513495916626169
BA3076	3.173670483067415	0.0108258221938234
BA3077	7.063930513550272	0.0577514249368131
BA2040	10.69440493109387	0.0266466644857586
BA2160	9.003634380250459	0.0398714551440892
BA2303	7.191323495844114	0.0395792001119111
BA2353	9.207538455055904	0.044037296077207
BA2516	8.722662105679474	0.0531778021692991
BA2590	11.772384644006344	0.0285223243136514
BA2647	8.294039752405034	0.0246078919241073
BA2891	4.544684365430045	0.0224399770640363
BA2924	9.270804624805091	0.0449275400596131
BA2971	8.612476462145901	0.0401908045583406
BA3036	7.951047772735664	0.0343667419055647
BA3059	8.459143755460484	0.0281281579754567
BA3073	9.331302161300306	0.0223856516895601
BA3078	8.821603164846612	0.0619241419231965
BA3079	10.919607123689367	0.0218487275567442
BA3083	9.763607559675624	0.0374385162442432
BA3084	11.07619193781452	0.048135196139647
BA3085	8.58611905302023	0.0174042470876499
BA3087	12.656354684321892	0.0929268544579047
BA3089	8.311153394764238	0.0393005605759345
BA3094	8.867397625461617	0.0818970730417182
BA3095	11.147013913607896	0.0302348714077858
BA3098	8.80564141769492	0.0323415848401149
BA3099	12.18830630974656	0.0459265714013014
BA3103	7.932405121638664	0.0286921764903458
BA3108	8.466121616741022	0.0257903909386914
BA3109	6.114691826723875	0.0389063942377398
BA3110	10.458380976102182	0.0488147414567542
BA3114	7.885945321817231	0.0248389455285435
BA3116	8.529886045216243	0.0340541319342492
BA3117	13.165547408646669	0.045729488232204
BA3118	9.52900286393184	0.0253350231727548
BA3119	9.320060173536255	0.0525729371658056
BA3123	6.819402436917767	0.0427325308174689
BA3124	6.529968711843278	0.0325862539407526
BA3126	6.418101039293884	0.013272376589871
BA3128	11.407179138617158	0.0340881023695881
BA3130	4.088463993581992	0.0187498588359925
BA3133	10.193558105999386	0.0355288859810115
BA3135	9.345978385551664	0.0432353479046161
BA3136	8.021824222051386	0.0455324050631066
BA3137	8.260497748162454	0.024675832794785
BA3138	11.566433343215182	0.0169761103141163
BA3139	12.880608873792047	0.0528651921979837
BA3141	10.923457287374118	0.0528788076941852
BA3142	8.168811611319903	0.0762905851075068
BA3145	7.6347702394397565	0.0593551846716652
BA3146	9.655032618034785	0.0301329601017692
BA3149	7.564425393661298	0.0183760474369352
BA3152	9.920754637698122	0.0359230523192062
BA3153	14.526215454406378	0.1238480106257336
BA3154	10.846861583232888	0.0869124480789673
BA3156	9.927326320381322	0.0291678991954198
BA3157	13.063054618752696	0.0278698733786175
BA3158	10.693974685916867	0.0160246649039684
BA3162	4.851054301599011	0.028032986112376
BA3163	6.930830142035739	0.0177780584867072
BA3164	9.342014435147782	0.0441324679402878
BA3167	5.302001846889388	0.053361269842195
BA3169	7.799940669931466	0.0710440198554917
BA3171	9.091666968041642	0.0405170300258576
BA3173	17.095760583401017	0.0178323838611835
BA3174	6.793822708728306	0.0365686272009745
BA3175	5.00744272661695	0.0001970831690973
BA3176	8.478663478887432	0.0445606047138213
BA3177	15.535892919889813	0.0502148151899029
BA3178	7.811829033638568	0.0320018804867262
BA3180	8.895337557218458	0.0994576934201907
BA3181	4.422815895727106	0.0208226018329827
BA3182	9.852922154156422	0.0303503982100039
BA3183	10.844757813732675	0.0329464498436084
BA3185	8.111352392123562	0.0404694440943172
BA3186	13.488830775472104	0.0525253512342652
BA3187	10.898121425348023	0.0127626834494581
BA3189	9.78367671917606	0.0434732775623179
BA3190	8.457118252608119	0.028773732857225
BA3191	6.82073962029973	0.0223720361933586
BA3192	7.644962953547431	0.065090951514626
BA3194	15.578974834950255	0.0496099501864093
BA3195	7.656353683530695	0.0264835517520001
BA3197	5.8496987295057785	0.0301669305371081
BA3199	17.319011707488368	0.0507312477732516
BA3200	9.219105547330877	0.0616862122654947
BA3202	14.131055396645657	0.0413869190691262
BA3203	13.334514162165004	0.0243020213957277
BA3206	8.615426237956427	0.0302348714077858
BA3207	5.550590901362075	0.0607959682830886
BA3208	8.862523887706992	0.0390491520323609
BA3210	9.405140894830891	0.0758352173415702
BA3211	8.211004457284288	0.0580980053434675
BA3212	9.898038724342744	0.0429635844219051
BA3213	13.517700773179085	0.0170916371163344
BA3214	9.10206025949245	0.0479041425352108
BA3216	10.525741125088398	0.0646287076954238
BA3217	9.944442255261963	0.0581454546646781
BA3219	7.506296933894308	0.028087448097182
BA3221	7.195100213258784	0.0275029380328258
BA3222	11.188259066181317	0.1068313270436723
BA3225	5.8561021391687165	0.0221070121535835
BA3226	10.060113918821658	0.038097706622213
BA3227	7.686237312566234	0.0682782526555226
BA3228	9.760905981324214	0.107497256864578
BA3229	9.545261414210527	0.0550398465009905
BA3230	8.213683806876675	0.0233914224741842
BA3232	9.652088286441485	0.0352842168803737
BA3234	6.848903752017485	0.0512342014707285
BA3235	5.569652226288433	0.0146043728420121
BA3237	9.936101859579024	0.0326678103076318
BA3240	8.185381995795078	0.0630045930214343
BA3242	7.604050682616766	0.0293310119291782
BA3243	9.101669593295048	0.1218297296135494
BA3245	10.050032440893732	0.0577105784482086
BA3249	6.20004108032068	0.0596677946429807
BA3250	13.405323391789926	0.0389200097339413
BA3251	8.523607381203018	0.0210400399412174
BA3255	10.599715894329504	0.0350531632759375
BA3258	8.533098056657375	0.0364870708340953
BA3260	8.022998558022062	0.0448392442497979
BA3261	9.596048646531807	0.0251651709960605
BA3264	14.78860556772643	0.0358483720055926
BA3266	11.12503740353567	0.0473061535849829
BA3268	10.423782911017836	0.0687267443681936
BA3269	7.77691334390067	0.0496846305000229
BA3270	10.34277920191874	0.0544622124898999
BA3271	11.45723740240038	0.0400073368854447
BA3273	7.743927641031251	0.0209584835743382
BA3275	13.62861762248925	0.0214342062794122
BA3277	12.820539906418915	0.0572484712393362
BA3280	8.687904912857055	0.0490797654965293
BA3283	10.549686026775223	0.0209584835743382
BA3285	10.970053235962071	0.0543127152523429
BA3286	11.155541073179949	0.0380161502553338
BA3289	4.519220289498952	0.0189197110126869
BA3290	10.525863738103386	0.0425830335799119
BA3293	11.173433459640664	0.095291852487073
BA3295	9.51056040412335	0.0304795405084235
BA3296	9.54379108585924	0.0277951930650039
BA3297	10.05807396903628	0.0619988222368101
BA3299	8.311965017920354	0.0349919618481956
BA3300	8.675450957298624	0.0373433443811624
BA3302	12.101544330459376	0.0475847931209595
BA3305	7.045951083072468	0.0219778698551639
BA3306	7.763128556120951	0.0505679984291633
BA3308	7.980714711909244	0.0341629192935315
BA3310	7.140067784250679	0.0214342062794122
BA3311	6.68639787222256	0.0436363902960764
BA3312	11.572936802854784	0.0515059649534395
BA3315	7.883702913894531	0.0308873223428198
BA3317	9.714590023159383	0.0915948582057635
BA3318	7.997437226848493	0.0289368455909835
BA3319	7.273711621771631	0.0362220467943202
BA3322	8.446303106703873	0.0407549596835594
BA3324	9.864911009400569	0.0546592956589973
BA3325	5.563677739588434	0.0303503982100039
BA3326	9.818553723562983	0.0122869607443842
BA3328	10.565716881082592	0.057785395372152
BA3329	15.46194247403662	0.068149110357103
BA3332	15.916142631663464	0.0432082535225428
BA3333	12.714477441004007	0.0401228636876628
BA3334	6.106620525462873	0.0068774193689404
BA3335	12.395555577254008	0.0350531632759375
BA3339	9.765631322515109	0.0315804831561284
BA3341	5.98431749934663	0.0313018436201518
